LGA_CODE_2016,C06_1PF_U_N,C06_1PF_U_1_149,C06_1PF_U_150_299,C06_1PF_U_300_399,C06_1PF_U_400_499,C06_1PF_U_500_649,C06_1PF_U_650_799,C06_1PF_U_800_999,C06_1PF_U_1000_1499,C06_1PF_U_1500_1999,C06_1PF_U_2000_2499,C06_1PF_U_2500_2999,C06_1PF_U_3000_3999,C06_1PF_U_4000m,C06_1PF_U_Ns,C06_1PF_U_T,C06_1PF_N_lf_Fi_N,C06_1PF_N_lf_Fi_1_149,C06_1PF_N_lf_Fi_150_299,C06_1PF_N_lf_Fi_300_399,C06_1PF_N_lf_Fi_400_499,C06_1PF_N_lf_Fi_500_649,C06_1PF_N_lf_Fi_650_799,C06_1PF_N_lf_Fi_800_999,C06_1PF_N_lf_Fi_1000_1499,C06_1PF_N_lf_Fi_1500_1999,C06_1PF_N_lf_Fi_2000_2499,C06_1PF_N_lf_Fi_2500_2999,C06_1PF_N_lf_Fi_3000_3999,C06_1PF_N_lf_Fi_4000m,C06_1PF_N_lf_Fi_Ns,C06_1PF_N_lf_T,C06_1PF_LFns_N,C06_1PF_LFns_1_149,C06_1PF_LFns_150_299,C06_1PF_LFns_300_399,C06_1PF_LFns_400_499,C06_1PF_LFns_500_649,C06_1PF_LFns_650_799,C06_1PF_LFns_800_999,C06_1PF_LFns_1000_1499,C06_1PF_LFns_1500_1999,C06_1PF_LFns_2000_2499,C06_1PF_LFns_2500_2999,C06_1PF_LFns_3000_3999,C06_1PF_LFns_4000m,C06_1PF_LFns_Ns,C06_1PF_LF_NS_T,C06_1PF_TFI_N,C06_1PF_TFI_1_149,C06_1PF_TFI_150_299,C06_1PF_TFI_300_399,C06_1PF_TFI_400_499,C06_1PF_TFI_500_649,C06_1PF_TFI_650_799,C06_1PF_TFI_800_999,C06_1PF_TFI_1000_1499,C06_1PF_TFI_1500_1999,C06_1PF_TFI_2000_2499,C06_1PF_TFI_2500_2999,C06_1PF_TFI_3000_3999,C06_1PF_TFI_4000m,C06_1PF_TFI_Ns,C06_1PF_TFI_T,C06_TFI_N,C06_TFI_1_149,C06_TFI_150_299,C06_TFI_300_399,C06_TFI_400_499,C06_TFI_500_649,C06_TFI_650_799,C06_TFI_800_999,C06_TFI_1000_1499,C06_TFI_1500_1999,C06_TFI_2000_2499,C06_TFI_2500_2999,C06_TFI_3000_3999,C06_TFI_4000m,C06_TFI_Ns,C06_T_T,C11_CFNC_BF_N,C11_CFNC_BF_1_149,C11_CFNC_BF_150_299,C11_CFNC_BF_300_399,C11_CFNC_BF_400_499,C11_CFNC_BF_500_649,C11_CFNC_BF_650_799,C11_CFNC_BF_800_999,C11_CFNC_BF_1000_1499,C11_CFNC_BF_1500_1999,C11_CFNC_BF_2000_2499,C11_CFNC_BF_2500_2999,C11_CFNC_BF_3000_3999,C11_CFNC_BF_4000m,C11_CFNC_BF_Ns,C11_CFNC_BF_T,C11_CFNC_BPT_N,C11_CFNC_BPT_1_149,C11_CFNC_BPT_150_299,C11_CFNC_BPT_300_399,C11_CFNC_BPT_400_499,C11_CFNC_BPT_500_649,C11_CFNC_BPT_650_799,C11_CFNC_BPT_800_999,C11_CFNC_BPT_1000_1499,C11_CFNC_BPT_1500_1999,C11_CFNC_BPT_2000_2499,C11_CFNC_BPT_2500_2999,C11_CFNC_BPT_3000_3999,C11_CFNC_BPT_4000m,C11_CFNC_BPT_Ns,C11_CFNC_BPT_T,C11_CFNC_1F1P_N,C11_CFNC_1F1P_1_149,C11_CFNC_1F1P_150_299,C11_CFNC_1F1P_300_399,C11_CFNC_1F1P_400_499,C11_CFNC_1F1P_500_649,C11_CFNC_1F1P_650_799,C11_CFNC_1F1P_800_999,C11_CFNC_1F1P_1000_1499,C11_CFNC_1F1P_1500_1999,C11_CFNC_1F1P_2000_2499,C11_CFNC_1F1P_2500_2999,C11_CFNC_1F1P_3000_3999,C11_CFNC_1F1P_4000m,C11_CFNC_1F1P_Ns,C11_CFNC_1F1P_T,C11_CFNC_1E1A_N,C11_CFNC_1E1A_1_149,C11_CFNC_1E1A_150_299,C11_CFNC_1E1A_300_399,C11_CFNC_1E1A_400_499,C11_CFNC_1E1A_500_649,C11_CFNC_1E1A_650_799,C11_CFNC_1E1A_800_999,C11_CFNC_1E1A_1000_1499,C11_CFNC_1E1A_1500_1999,C11_CFNC_1E1A_2000_2499,C11_CFNC_1E1A_2500_2999,C11_CFNC_1E1A_3000_3999,C11_CFNC_1E1A_4000m,C11_CFNC_1E1A_Ns,C11_CFNC_1E1A_T,C11_CFNC_1F1NW_N,C11_CFNC_1F1NW_1_149,C11_CFNC_1F1NW_150_299,C11_CFNC_1F1NW_300_399,C11_CFNC_1F1NW_400_499,C11_CFNC_1F1NW_500_649,C11_CFNC_1F1NW_650_799,C11_CFNC_1F1NW_800_999,C11_CFNC_1F1NW_1000_1499,C11_CFNC_1F1NW_1500_1999,C11_CFNC_1F1NW_2000_2499,C11_CFNC_1F1NW_2500_2999,C11_CFNC_1F1NW_3000_3999,C11_CFNC_1F1NW_4000m,C11_CFNC_1F1NW_Ns,C11_CFNC_1F1NW_T,C11_CFNC_1P1NW_N,C11_CFNC_1P1NW_1_149,C11_CFNC_1P1NW_150_299,C11_CFNC_1P1NW_300_399,C11_CFNC_1P1NW_400_499,C11_CFNC_1P1NW_500_649,C11_CFNC_1P1NW_650_799,C11_CFNC_1P1NW_800_999,C11_CFNC_1P1NW_1000_1499,C11_CFNC_1P1NW_1500_1999,C11_CFNC_1P1NW_2000_2499,C11_CFNC_1P1NW_2500_2999,C11_CFNC_1P1NW_3000_3999,C11_CFNC_1P1NW_4000m,C11_CFNC_1P1NW_Ns,C11_CFNC_1P1NW_T,C11_CFNC_1A1NW_N,C11_CFNC_1A1NW_1_149,C11_CFNC_1A1NW_150_299,C11_CFNC_1A1NW_300_399,C11_CFNC_1A1NW_400_499,C11_CFNC_1A1NW_500_649,C11_CFNC_1A1NW_650_799,C11_CFNC_1A1NW_800_999,C11_CFNC_1A1NW_1000_1499,C11_CFNC_1A1NW_1500_1999,C11_CFNC_1A1NW_2000_2499,C11_CFNC_1A1NW_2500_2999,C11_CFNC_1A1NW_3000_3999,C11_CFNC_1A1NW_4000m,C11_CFNC_1A1NW_Ns,C11_CFNC_1A1NW_T,C11_CFNC_BA_N,C11_CFNC_BA_1_149,C11_CFNC_BA_150_299,C11_CFNC_BA_300_399,C11_CFNC_BA_400_499,C11_CFNC_BA_500_649,C11_CFNC_BA_650_799,C11_CFNC_BA_800_999
LGA16150,0,3,18,40,0,29,10,3,3,0,0,0,0,0,7,119,5,15,82,133,48,172,38,46,60,8,3,4,3,3,79,702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,41,14,31,119,221,55,355,173,161,242,54,11,12,3,3,195,1646,39,101,163,282,603,899,461,641,2062,1121,679,446,322,107,1027,8955,3,0,4,0,0,3,7,26,108,155,237,103,141,59,13,857,0,0,3,0,0,5,7,34,20,8,12,4,12,0,3,105,0,0,0,0,0,4,8,26,136,87,98,37,60,17,19,507,0,0,0,0,0,6,0,6,17,16,10,12,17,9,7,102,4,0,0,3,3,7,52,44,81,60,22,34,14,4,14,359,3,3,3,9,9,44,27,43,32,13,11,3,0,0,12,204,0,0,0,0,0,4,4,3,8,5,3,3,4,0,0,46,0,0,0,0,0,0,0,0
LGA16200,0,0,9,29,0,11,6,3,0,0,0,0,0,0,9,62,0,11,36,49,23,78,10,10,26,6,0,0,0,0,38,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,22,0,11,58,104,27,153,56,41,69,14,3,3,0,0,80,629,26,48,95,142,410,482,243,244,845,409,178,115,35,16,488,3767,8,0,6,0,0,12,11,18,53,57,69,34,25,13,7,309,0,0,3,0,0,4,11,16,19,0,4,0,0,0,0,64,3,0,0,0,3,10,12,25,65,43,28,10,12,0,3,210,0,0,0,0,0,0,3,4,0,8,3,5,6,0,0,35,3,0,3,7,3,10,21,17,42,20,3,7,4,0,3,151,0,0,3,3,3,17,14,11,20,3,5,0,0,0,3,86,0,0,0,0,0,3,0,3,3,0,0,0,0,0,10,22,0,0,0,0,0,0,0,0
LGA16260,7,10,53,57,3,46,13,19,14,4,7,0,0,0,17,263,126,112,228,369,125,475,155,201,382,134,58,42,18,5,275,2704,0,0,4,6,6,9,3,3,15,3,0,0,0,0,90,136,145,155,329,580,155,936,553,583,1237,545,249,164,68,27,747,6484,610,583,642,959,2012,3406,2124,2658,8665,5738,4285,3680,2902,1047,4832,44159,16,0,3,0,3,11,24,78,401,806,1287,693,1198,477,43,5041,10,0,16,12,19,58,83,131,154,78,75,23,34,10,11,704,6,0,0,0,8,18,56,121,496,393,353,161,239,64,28,1950,0,0,3,3,3,4,12,24,64,55,78,40,57,22,14,368,13,3,7,17,71,22,226,265,690,396,112,300,103,21,63,2313,6,12,34,54,96,114,174,146,200,77,52,39,14,3,27,1053,4,3,6,0,8,14,12,27,37,31,4,7,6,0,13,166,0,0,0,3,0,0,3,10
LGA16350,5,13,70,136,15,141,27,15,30,5,0,3,0,0,27,492,45,69,292,638,155,810,218,225,393,97,28,19,10,3,354,3354,0,3,5,10,5,11,3,5,8,0,0,0,0,0,109,165,70,111,422,1022,196,1695,872,750,1471,571,216,122,43,10,961,8534,267,358,602,1245,1962,3638,2329,2866,10547,7054,4474,2782,1688,464,5267,45554,13,0,8,0,3,3,19,68,446,940,1349,492,573,165,75,4137,0,0,4,0,3,23,26,70,117,52,35,18,21,5,12,393,0,0,3,0,4,22,40,133,508,487,324,137,152,23,35,1869,4,0,0,0,0,7,10,19,64,86,87,38,39,11,14,387,4,0,3,4,42,36,178,255,578,347,78,156,30,4,80,1789,3,9,21,28,55,118,134,105,140,49,14,12,11,0,19,708,3,0,3,6,8,20,22,33,55,27,8,8,0,0,12,198,0,0,4,0,0,0,3,11
LGA16380,0,4,41,82,3,76,24,7,8,0,0,0,0,0,32,281,9,19,101,237,81,404,76,81,89,17,3,0,0,0,136,1258,0,0,0,3,3,5,3,0,0,0,0,0,0,0,38,50,14,37,184,470,94,865,330,234,360,70,12,17,5,0,371,3062,107,238,326,603,2227,3087,1301,1484,4347,1709,855,481,298,116,2047,19226,14,0,11,3,3,9,21,78,227,254,262,88,140,54,31,1207,5,0,6,9,4,34,42,102,110,33,32,10,13,3,7,417,3,0,6,3,6,23,43,90,316,203,141,46,59,18,13,975,0,0,0,0,3,5,10,16,34,24,25,15,19,4,7,155,3,3,4,3,22,23,95,85,185,107,26,69,19,3,17,662,3,3,10,24,37,112,125,111,108,56,14,13,11,8,13,653,3,0,0,6,4,22,9,14,18,9,0,5,3,0,4,100,0,0,0,0,0,3,7,0
LGA16400,3,7,37,56,14,57,9,3,7,0,0,0,0,0,12,205,12,21,125,245,60,338,78,81,82,27,3,0,0,0,142,1206,0,0,3,5,0,5,3,0,0,0,0,0,0,0,42,61,19,35,195,420,81,672,277,228,331,91,26,14,0,0,338,2743,111,202,292,525,1578,2083,980,1206,3763,1796,990,599,369,105,2123,16712,5,0,4,0,0,4,10,31,145,219,314,119,171,41,22,1093,6,0,10,4,0,23,29,43,77,32,22,3,8,7,11,273,4,0,3,3,8,18,24,61,236,203,155,65,70,13,15,875,0,0,0,0,0,4,8,7,25,27,37,18,10,4,4,152,0,0,0,3,7,9,60,92,190,138,29,82,16,5,13,653,4,0,7,16,28,89,80,72,90,35,21,7,3,0,6,469,0,0,0,3,0,14,14,13,15,15,3,11,0,0,6,100,0,0,0,0,0,3,8,5
LGA16490,0,0,6,20,0,14,3,0,4,0,0,0,0,0,10,70,8,15,67,104,21,123,37,36,79,35,3,8,0,3,77,618,0,0,0,3,0,0,0,4,0,0,0,0,0,0,21,34,16,24,87,193,24,303,170,147,389,141,46,55,11,4,233,1839,57,77,129,249,462,758,485,668,2512,1788,1404,1138,1014,345,1548,12633,7,0,3,0,3,11,18,30,118,242,407,245,442,273,24,1807,0,0,4,0,0,8,11,35,35,23,11,10,14,7,3,173,0,0,0,0,5,4,11,34,137,148,117,65,102,41,7,679,0,0,0,0,3,0,0,5,17,30,38,20,33,24,0,182,3,0,0,3,3,13,37,47,116,95,45,88,34,14,16,507,0,0,8,9,12,26,35,32,56,35,13,12,13,3,4,258,0,0,0,3,3,7,4,7,4,10,3,4,0,0,7,54,0,0,0,0,0,0,0,4
LGA16550,5,7,25,39,4,32,9,0,8,0,3,3,0,0,21,159,69,61,174,230,105,280,93,134,240,122,44,27,13,7,216,1824,0,0,3,4,3,8,3,4,6,0,0,0,0,0,57,94,91,84,237,372,126,597,343,388,816,388,155,169,55,16,570,4396,307,297,382,526,1139,1700,975,1253,4502,3268,2668,2799,2635,1237,3467,27158,14,3,0,0,0,5,8,43,186,349,809,520,1069,757,37,3809,0,0,12,5,8,22,34,87,110,39,60,27,31,26,3,469,0,0,3,0,0,10,23,62,236,252,258,140,231,82,21,1319,3,0,0,0,0,7,6,7,48,41,57,34,62,25,7,304,3,0,6,6,22,15,87,110,243,209,89,177,95,47,33,1145,12,21,19,19,32,54,82,89,124,62,27,27,27,0,11,607,5,0,3,3,4,7,12,6,12,19,3,10,10,0,4,97,0,0,0,0,0,0,3,5
LGA16610,0,0,14,27,4,28,6,3,0,0,0,0,0,0,8,91,3,3,53,125,37,148,40,40,47,5,0,0,0,0,52,552,0,0,0,5,4,3,0,0,0,0,0,0,0,3,27,44,3,6,86,195,46,290,111,89,121,27,3,0,0,3,132,1115,26,62,134,251,659,893,454,525,1310,480,185,83,34,17,634,5746,0,0,3,0,0,8,18,37,79,78,77,6,20,4,13,353,0,0,7,0,0,9,11,18,25,10,4,6,3,0,0,108,3,0,0,0,3,14,12,24,116,61,35,8,14,0,14,306,0,0,0,0,0,5,5,8,13,9,3,3,3,0,0,55,0,3,3,0,4,15,31,52,64,40,6,0,0,0,20,235,0,3,7,7,5,47,32,33,21,12,3,0,0,0,3,175,0,0,3,0,0,3,3,0,3,3,5,0,0,0,0,30,0,0,0,0,0,0,0,5
LGA16650,8,6,29,32,4,38,5,7,15,4,0,0,0,0,20,174,53,47,137,186,83,305,101,130,268,82,36,27,8,5,181,1644,0,0,3,3,0,7,4,3,3,0,0,0,0,0,57,86,67,73,201,296,94,612,315,309,702,262,120,88,37,9,458,3630,309,352,418,553,1568,2189,1163,1486,4777,2887,1943,1340,1024,381,2853,23246,9,0,5,0,0,0,14,53,227,401,611,292,432,216,24,2285,3,0,3,5,6,37,67,98,92,31,21,7,15,8,8,397,6,0,3,0,3,12,28,76,265,218,149,77,107,21,11,971,3,0,0,3,0,8,8,13,21,42,34,16,19,10,10,181,11,0,3,3,39,25,161,159,316,174,53,89,35,11,38,1122,8,3,29,39,58,62,81,66,76,38,15,16,3,3,12,483,0,0,3,4,3,11,14,15,24,8,3,3,6,0,6,98,0,0,0,0,0,4,0,4
LGA16700,6,6,13,35,0,28,5,5,7,5,0,0,0,0,7,127,63,46,105,121,64,216,74,106,262,99,34,33,13,7,162,1407,0,0,0,4,0,3,4,0,10,3,0,0,0,0,35,56,71,63,145,230,77,467,259,300,749,318,123,110,56,17,433,3417,361,291,275,421,1143,1755,996,1219,4321,3103,2344,2368,2069,837,2838,24328,8,0,0,0,3,3,11,36,191,345,666,340,686,385,27,2708,3,0,8,4,8,32,25,66,97,41,26,10,30,12,8,360,3,0,3,0,3,5,25,74,227,198,198,100,168,46,11,1058,0,0,0,0,3,6,9,8,28,28,36,20,34,17,8,196,3,0,3,5,27,15,111,118,311,201,59,196,69,20,22,1171,3,14,20,26,53,52,93,77,90,40,20,18,17,9,13,550,0,0,3,0,3,6,13,10,19,7,9,8,0,0,0,87,0,0,0,0,0,0,0,3
LGA16900,3,7,30,95,9,71,18,14,9,0,0,0,0,0,21,264,13,34,137,227,94,346,87,86,115,38,7,8,0,0,148,1334,0,0,0,0,0,0,0,3,4,0,0,3,0,0,42,56,23,51,183,435,115,711,324,213,397,116,43,21,13,4,351,2997,85,173,265,523,1408,1875,934,1070,3705,2260,1199,787,415,99,1871,16667,3,0,0,0,0,3,4,16,119,227,327,121,145,34,14,1017,0,0,0,3,0,13,15,28,36,17,15,0,4,0,3,136,0,0,3,0,3,10,22,34,234,200,138,57,47,5,14,762,0,0,0,0,0,3,0,13,22,30,31,8,12,3,8,137,0,0,3,0,14,10,60,68,218,132,19,73,17,3,22,641,3,0,11,11,9,72,56,45,43,23,15,3,0,3,7,300,0,3,0,0,10,4,4,14,14,8,9,12,0,0,4,88,0,0,0,0,0,4,0,3
LGA16950,0,13,45,107,13,124,17,20,11,3,0,0,0,0,39,390,22,35,181,342,107,520,119,101,116,19,6,7,0,0,197,1766,3,0,3,4,4,6,4,3,9,0,0,0,0,0,62,100,30,60,275,643,135,1081,398,299,433,101,25,15,3,0,521,4008,187,325,461,863,3049,3707,1672,1849,5243,2031,1020,596,379,120,2947,24437,12,0,8,7,3,13,25,80,242,280,308,94,148,44,19,1285,0,0,13,3,3,47,57,119,123,51,35,8,19,5,8,501,3,0,9,0,5,35,46,140,330,216,171,77,87,15,40,1176,0,0,3,0,3,7,6,23,57,35,41,16,15,4,7,220,0,0,3,10,15,28,117,112,191,138,39,80,25,6,30,813,7,7,17,13,42,161,143,115,121,62,26,20,13,3,21,773,0,0,0,3,3,20,12,14,39,6,4,3,0,0,15,131,0,0,0,0,0,3,0,12
LGA17000,0,0,11,17,0,15,5,0,0,0,0,0,0,0,8,59,6,5,35,52,20,73,15,18,25,11,4,3,0,0,31,304,0,0,0,0,0,0,0,0,0,3,0,0,0,0,14,15,6,15,55,99,25,163,62,57,97,57,15,13,3,4,109,768,42,63,82,132,274,440,219,298,1116,826,486,571,383,103,728,5770,3,0,4,0,0,9,5,13,46,70,109,60,162,80,10,564,0,0,0,0,0,6,11,12,15,13,8,7,4,0,3,73,0,0,0,0,3,0,12,16,67,65,66,39,65,10,5,344,0,0,0,0,0,0,0,4,5,3,15,9,19,6,4,70,0,0,0,0,4,7,26,19,66,52,3,88,6,0,15,288,0,0,3,4,10,17,12,13,21,12,9,11,0,0,3,111,0,0,0,0,0,3,0,3,6,3,0,6,0,0,0,28,0,0,0,0,0,0,0,0
LGA17040,0,3,0,10,0,3,0,0,0,0,0,0,0,0,0,24,0,13,23,37,22,49,12,18,17,0,0,3,0,0,29,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,14,28,92,28,121,59,54,90,17,11,5,0,3,81,607,36,69,58,127,332,482,282,318,1195,591,263,195,127,36,588,4702,3,0,5,0,4,13,16,42,109,112,115,33,59,16,7,547,0,0,0,0,0,13,9,28,24,15,7,6,0,4,0,108,0,0,0,0,0,3,9,42,82,74,45,23,18,8,11,316,0,0,0,0,3,0,8,0,15,15,10,6,3,4,0,63,0,0,5,0,0,14,27,27,52,31,4,25,6,0,4,191,0,0,4,7,9,34,20,13,28,18,5,3,4,0,3,147,0,0,3,0,0,4,6,0,3,0,0,0,3,0,3,24,0,0,0,0,0,0,0,5
LGA17080,0,0,5,8,0,14,0,0,0,0,0,0,0,0,5,45,3,10,23,47,19,49,13,16,19,3,0,3,0,0,20,218,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,16,7,14,39,75,22,117,45,40,59,13,3,10,3,0,57,494,33,58,73,115,356,429,235,287,940,413,191,122,62,23,501,3826,5,0,0,3,0,7,9,24,69,59,60,26,31,11,5,316,0,0,3,0,5,5,3,15,18,12,0,4,5,0,4,70,4,4,0,3,0,7,15,23,74,47,24,13,16,3,7,240,0,0,0,0,0,0,0,8,10,10,7,7,3,0,3,41,0,0,3,5,5,7,27,29,49,25,7,15,5,5,8,193,0,0,5,8,5,11,14,15,10,8,7,3,0,0,6,90,0,0,0,3,0,0,0,3,3,3,0,0,0,0,0,21,0,0,0,0,0,0,0,0
LGA17100,8,0,12,17,4,11,3,0,7,0,0,0,0,0,4,67,58,12,45,54,24,75,35,45,98,30,14,10,10,3,65,575,0,0,0,0,0,0,0,0,4,0,0,0,0,0,29,36,74,25,73,101,31,174,98,93,216,78,39,34,16,9,155,1207,195,104,138,177,346,618,411,444,1341,809,588,552,592,344,1067,7716,6,0,0,0,0,0,3,17,70,147,196,86,154,67,7,741,3,0,0,6,3,9,23,32,27,17,6,4,14,10,6,156,0,0,0,0,0,6,3,20,76,55,47,29,43,18,8,299,0,0,0,0,0,3,0,5,17,9,15,3,8,0,0,59,4,0,0,7,12,4,66,58,110,56,18,49,9,5,17,412,4,0,17,21,21,25,20,21,22,12,12,6,0,3,3,193,3,0,0,0,0,0,4,0,9,3,0,0,0,0,5,22,0,0,0,0,0,0,3,0
LGA17150,10,3,44,60,12,62,16,12,15,0,0,3,0,0,22,260,38,51,176,324,92,429,179,198,424,142,50,36,27,9,264,2431,3,0,0,0,0,8,3,5,8,4,0,0,0,0,77,116,60,84,273,589,124,1064,617,664,1523,660,291,259,118,27,915,7273,314,406,450,830,1957,3538,1883,2569,10138,7860,6183,5957,4976,1817,6629,55507,19,0,0,0,4,10,14,77,282,673,1285,771,1295,614,57,5098,0,0,10,9,7,25,70,106,176,116,104,49,61,28,14,767,4,0,5,0,13,21,44,111,434,523,529,282,422,111,48,2541,0,0,0,0,0,6,11,23,68,62,90,41,89,39,13,446,9,3,0,4,30,28,125,146,426,329,112,393,109,37,63,1815,3,9,26,36,44,129,178,195,281,146,65,50,45,18,34,1249,0,0,0,0,3,13,20,18,43,24,14,25,10,3,15,198,0,0,0,0,0,3,0,5
LGA17200,6,6,23,27,6,24,3,0,22,0,3,0,0,0,22,155,87,71,198,200,111,248,92,105,140,54,12,24,23,5,175,1534,0,0,4,0,3,0,8,4,3,0,0,3,0,0,61,89,108,95,265,317,129,453,270,251,480,212,80,192,63,7,440,3347,426,284,403,494,955,1281,743,912,3707,2754,2619,2967,3359,1794,2849,25550,23,0,9,0,0,19,15,65,372,777,1782,1149,2839,2453,66,9563,8,0,17,8,15,64,93,169,176,77,73,46,69,48,10,872,6,0,4,0,3,24,30,105,461,495,489,284,589,232,20,2751,3,0,3,0,6,8,3,20,68,59,69,51,107,76,26,493,6,7,5,8,46,24,163,196,460,376,147,550,233,155,29,2395,11,22,40,55,70,62,90,86,104,65,49,50,45,30,22,802,4,0,7,0,8,3,7,12,15,8,6,21,11,4,15,125,0,0,0,0,0,3,5,11
LGA17310,5,4,33,60,5,49,10,4,3,0,0,0,0,0,26,196,11,22,103,224,75,289,66,69,89,18,3,4,0,0,123,1093,0,0,0,3,3,4,0,0,3,0,0,0,0,0,34,56,19,28,169,386,88,597,262,202,349,86,12,18,4,0,312,2546,90,160,258,475,1133,1734,900,1072,3461,1595,765,448,308,98,1809,14305,11,0,13,4,0,30,21,65,224,285,315,101,158,57,27,1317,0,0,9,8,6,27,28,59,61,25,14,3,6,0,3,256,0,0,8,4,3,21,37,75,257,149,111,33,59,15,14,796,0,0,0,4,0,7,10,13,36,24,22,13,16,9,6,164,3,0,3,3,14,27,85,91,174,79,22,39,15,0,21,586,0,0,13,13,24,81,87,78,78,17,17,4,3,0,3,423,0,0,0,0,3,17,8,14,17,13,3,5,0,0,7,84,0,0,0,0,0,4,3,7
LGA17350,0,0,0,7,0,10,0,3,0,0,0,0,0,0,0,16,3,0,9,15,6,29,9,6,10,0,0,0,0,0,9,100,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,4,3,0,13,28,13,57,27,22,17,6,0,0,0,0,16,196,19,22,21,51,161,238,98,121,371,139,70,27,17,6,171,1542,7,0,0,0,0,5,3,15,29,23,22,11,6,0,3,130,0,0,0,0,0,3,3,3,5,3,0,0,0,5,0,24,3,0,0,3,0,3,6,18,30,22,8,3,9,0,0,101,0,0,0,0,0,0,0,0,7,5,3,3,0,0,0,14,0,0,0,0,3,4,8,12,15,5,0,3,0,0,0,56,0,0,0,3,4,9,5,6,10,0,0,0,0,0,0,45,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,3
LGA17400,0,0,4,5,0,3,0,0,0,0,0,0,0,0,0,16,3,3,21,31,19,30,5,9,3,3,0,0,0,0,13,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,3,5,31,55,22,67,22,19,21,4,0,0,0,0,34,288,33,36,58,86,249,264,105,131,355,113,53,25,12,8,240,1752,4,0,4,0,0,9,7,14,30,26,13,6,10,3,6,132,0,0,3,4,0,15,4,13,12,4,0,0,3,0,3,59,0,0,0,0,0,4,6,21,29,16,16,3,0,0,3,100,0,0,0,0,0,0,3,0,10,4,0,0,0,0,0,26,0,0,3,0,0,4,9,7,24,8,6,4,3,0,6,79,0,0,0,0,3,10,5,4,7,0,0,0,0,0,0,42,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3
LGA17420,7,3,17,19,0,19,12,9,10,7,3,0,0,0,6,114,46,39,51,103,36,160,71,83,150,78,28,23,14,5,139,1040,0,0,0,0,0,3,0,4,5,3,0,0,0,0,34,49,57,61,98,203,42,423,285,289,697,390,181,175,82,24,484,3493,279,249,215,383,873,1674,1021,1498,5967,4864,4079,4984,4217,1765,4434,36510,10,0,3,0,0,4,10,40,161,287,604,421,775,475,32,2828,3,0,3,3,5,25,32,73,107,66,61,28,54,20,11,476,3,0,0,4,8,6,25,75,235,287,275,176,287,60,28,1480,3,0,0,0,3,6,3,10,25,38,43,31,51,25,9,250,3,0,3,11,16,18,72,104,267,211,98,372,110,28,45,1349,4,6,14,26,28,76,104,123,180,87,65,42,27,11,24,819,0,0,0,0,4,3,14,14,29,28,9,14,10,3,3,126,0,0,0,0,0,3,3,3
LGA17550,0,9,40,81,8,79,14,6,15,0,0,0,0,0,24,273,19,36,135,342,108,491,81,133,136,26,5,6,3,3,170,1697,0,0,3,3,4,7,6,0,3,3,0,0,0,0,68,95,21,65,223,602,131,1060,386,350,473,119,32,21,9,3,468,3969,134,251,346,758,2359,3438,1351,1747,4757,2076,944,553,303,118,2521,21667,9,0,12,3,3,17,22,60,196,273,307,95,131,50,27,1211,0,0,3,8,7,33,47,87,112,57,23,3,9,4,9,410,3,0,3,3,3,26,59,103,351,260,164,56,63,10,12,1123,0,0,0,0,3,6,14,14,47,36,41,11,12,6,7,202,6,0,6,4,22,22,86,101,197,119,41,54,23,0,26,704,0,0,11,24,38,119,157,115,140,32,23,14,3,4,18,709,3,3,3,0,3,19,13,21,25,9,6,3,4,0,3,123,0,0,3,0,0,0,5,5
LGA17620,0,0,3,14,0,9,0,0,0,0,0,0,0,0,8,32,5,4,22,39,7,32,12,12,16,3,0,3,0,0,17,170,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,11,6,4,22,83,6,102,50,41,72,24,8,4,3,0,53,491,41,60,32,105,248,376,213,242,835,383,227,149,119,35,442,3514,5,0,5,4,0,10,7,17,61,87,68,38,52,17,9,381,0,0,0,0,0,7,6,9,6,12,5,3,0,0,0,54,3,0,4,0,0,5,14,26,67,52,30,13,17,3,6,235,0,0,0,0,0,0,0,4,9,9,11,3,13,0,3,52,3,0,0,3,6,5,29,12,46,20,4,28,9,0,16,174,0,3,0,0,6,23,27,13,7,10,3,0,0,0,3,88,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,11,0,0,0,0,0,0,0,0
