SA4_CODE_2016,C06_SH_0b_NPGH_2,C06_SH_0b_NPGH_3,C06_SH_0b_NPGH_4,C06_SH_0b_NPGH_5,C06_SH_0b_NPGH_6_mor,C06_SH_0bTotal,C06_SH_1b_NPGH_2,C06_SH_1b_NPGH_3,C06_SH_1b_NPGH_4,C06_SH_1b_NPGH_5,C06_SH_1b_NPGH_6_mor,C06_SH_1b_Tot,C06_SH_2b_NPGH_2,C06_SH_2b_NPGH_3,C06_SH_2b_NPGH_4,C06_SH_2b_NPGH_5,C06_SH_2b_NPGH_6_mor,C06_SH_2b_Tot,C06_SH_3b_NPGH_2,C06_SH_3b_NPGH_3,C06_SH_3b_NPGH_4,C06_SH_3b_NPGH_5,C06_SH_3b_NPGH_6_mor,C06_SH_3b_Tot,C06_SH_4mb_NPGH_2,C06_SH_4mb_NPGH_3,C06_SH_4mb_NPGH_4,C06_SH_4mb_NPGH_5,C06_SH_4mb_NPGH_6_mor,C06_SH_4mb_Tot,C06_SH_NB_NS_NPGH_2,C06_SH_NB_NS_NPGH_3,C06_SH_NB_NS_NPGH_4,C06_SH_NB_NS_NPGH_5,C06_SH_NB_NS_NPGH_6_mor,C06_SH_NB_NS_T,C06_SH_Tot_NPGH_2,C06_SH_Tot_NPGH_3,C06_SH_Tot_NPGH_4,C06_SH_Tot_NPGH_5,C06_SH_Tot_NPGH_6_mor,C06_SH_T_T,C06_SDRTHT_0b_NPGH_2,C06_SDRTHT_0b_NPGH_3,C06_SDRTHT_0b_NPGH_4,C06_SDRTHT_0b_NPGH_5,C06_SDRTHT_0b_NPGH_6_mor,C06_SDRTHT_0bTotal,C06_SDRTHT_1b_NPGH_2,C06_SDRTHT_1b_NPGH_3,C06_SDRTHT_1b_NPGH_4,C06_SDRTHT_1b_NPGH_5,C06_SDRTHT_1b_NPGH_6_mor,C06_SDRTHT_1b_Tot,C06_SDRTHT_2b_NPGH_2,C06_SDRTHT_2b_NPGH_3,C06_SDRTHT_2b_NPGH_4,C06_SDRTHT_2b_NPGH_5,C06_SDRTHT_2b_NPGH_6_mor,C06_SDRTHT_2b_Tot,C06_SDRTHT_3b_NPGH_2,C06_SDRTHT_3b_NPGH_3,C06_SDRTHT_3b_NPGH_4,C06_SDRTHT_3b_NPGH_5,C06_SDRTHT_3b_NPGH_6_mor,C06_SDRTHT_3b_Tot,C06_SDRTHT_4mb_NPGH_2,C06_SDRTHT_4mb_NPGH_3,C06_SDRTHT_4mb_NPGH_4,C06_SDRTHT_4mb_NPGH_5,C06_SDRTHT_4mb_NPGH_6_mor,C06_SDRTHT_4mb_Tot,C06_SDRTHT_NB_NS_NPGH_2,C06_SDRTHT_NB_NS_NPGH_3,C06_SDRTHT_NB_NS_NPGH_4,C06_SDRTHT_NB_NS_NPGH_5,C06_SDRTHT_NB_NS_NPGH_6_mor,C06_SDRTHT_NB_NS_T,C06_SDRTHT_Tot_NPGH_2,C06_SDRTHT_Tot_NPGH_3,C06_SDRTHT_Tot_NPGH_4,C06_SDRTHT_Tot_NPGH_5,C06_SDRTHT_Tot_NPGH_6_mor,C06_SDRTHT_T_T,C06_FUA_0b_NPGH_2,C06_FUA_0b_NPGH_3,C06_FUA_0b_NPGH_4,C06_FUA_0b_NPGH_5,C06_FUA_0b_NPGH_6_mor,C06_FUA_0bTotal,C06_FUA_1b_NPGH_2,C06_FUA_1b_NPGH_3,C06_FUA_1b_NPGH_4,C06_FUA_1b_NPGH_5,C06_FUA_1b_NPGH_6_mor,C06_FUA_1b_Tot,C06_FUA_2b_NPGH_2,C06_FUA_2b_NPGH_3,C06_FUA_2b_NPGH_4,C06_FUA_2b_NPGH_5,C06_FUA_2b_NPGH_6_mor,C06_FUA_2b_Tot,C06_FUA_3b_NPGH_2,C06_FUA_3b_NPGH_3,C06_FUA_3b_NPGH_4,C06_FUA_3b_NPGH_5,C06_FUA_3b_NPGH_6_mor,C06_FUA_3b_Tot,C06_FUA_4mb_NPGH_2,C06_FUA_4mb_NPGH_3,C06_FUA_4mb_NPGH_4,C06_FUA_4mb_NPGH_5,C06_FUA_4mb_NPGH_6_mor,C06_FUA_4mb_Tot,C06_FUA_NB_NS_NPGH_2,C06_FUA_NB_NS_NPGH_3,C06_FUA_NB_NS_NPGH_4,C06_FUA_NB_NS_NPGH_5,C06_FUA_NB_NS_NPGH_6_mor,C06_FUA_NB_NS_T,C06_FUA_Tot_NPGH_2,C06_FUA_Tot_NPGH_3,C06_FUA_Tot_NPGH_4,C06_FUA_Tot_NPGH_5,C06_FUA_Tot_NPGH_6_mor,C06_FUA_T_T,C06_OD_0b_NPGH_2,C06_OD_0b_NPGH_3,C06_OD_0b_NPGH_4,C06_OD_0b_NPGH_5,C06_OD_0b_NPGH_6_mor,C06_OD_0bTotal,C06_OD_1b_NPGH_2,C06_OD_1b_NPGH_3,C06_OD_1b_NPGH_4,C06_OD_1b_NPGH_5,C06_OD_1b_NPGH_6_mor,C06_OD_1b_Tot,C06_OD_2b_NPGH_2,C06_OD_2b_NPGH_3,C06_OD_2b_NPGH_4,C06_OD_2b_NPGH_5,C06_OD_2b_NPGH_6_mor,C06_OD_2b_Tot,C06_OD_3b_NPGH_2,C06_OD_3b_NPGH_3,C06_OD_3b_NPGH_4,C06_OD_3b_NPGH_5,C06_OD_3b_NPGH_6_mor,C06_OD_3b_Tot,C06_OD_4mb_NPGH_2,C06_OD_4mb_NPGH_3,C06_OD_4mb_NPGH_4,C06_OD_4mb_NPGH_5,C06_OD_4mb_NPGH_6_mor,C06_OD_4mb_Tot,C06_OD_NB_NS_NPGH_2,C06_OD_NB_NS_NPGH_3,C06_OD_NB_NS_NPGH_4,C06_OD_NB_NS_NPGH_5,C06_OD_NB_NS_NPGH_6_mor,C06_OD_NB_NS_T,C06_OD_Tot_NPGH_2,C06_OD_Tot_NPGH_3,C06_OD_Tot_NPGH_4,C06_OD_Tot_NPGH_5,C06_OD_Tot_NPGH_6_mor,C06_OD_T_T,C06_DS_NS_NPGH_2,C06_DS_NS_NPGH_3,C06_DS_NS_NPGH_4,C06_DS_NS_NPGH_5,C06_DS_NS_NPGH_6_mor,C06_DS_NS_T,C06_Tot_NPGH_2,C06_Tot_NPGH_3,C06_Tot_NPGH_4,C06_Tot_NPGH_5,C06_Tot_NPGH_6_mor,C06_T_T,C11_SH_0b_NPGH_2,C11_SH_0b_NPGH_3,C11_SH_0b_NPGH_4,C11_SH_0b_NPGH_5,C11_SH_0b_NPGH_6_mor,C11_SH_0bTotal,C11_SH_1b_NPGH_2,C11_SH_1b_NPGH_3,C11_SH_1b_NPGH_4,C11_SH_1b_NPGH_5,C11_SH_1b_NPGH_6_mor,C11_SH_1b_Tot,C11_SH_2b_NPGH_2,C11_SH_2b_NPGH_3,C11_SH_2b_NPGH_4,C11_SH_2b_NPGH_5,C11_SH_2b_NPGH_6_mor,C11_SH_2b_Tot,C11_SH_3b_NPGH_2,C11_SH_3b_NPGH_3
111,0,0,0,0,0,0,27,0,0,0,0,27,790,19,10,0,0,817,1244,320,82,21,0,1668,285,117,149,79,36,665,70,9,7,3,0,94,2410,472,237,110,42,3272,0,0,0,0,0,0,23,0,0,0,0,20,325,8,0,3,0,332,195,117,47,3,0,367,9,10,16,9,0,52,11,0,3,0,0,14,562,139,70,16,3,789,7,0,0,0,0,7,42,0,0,0,0,41,508,21,6,4,0,542,82,77,42,3,0,207,3,6,7,10,3,23,11,8,0,0,0,18,654,113,53,15,5,840,3,0,0,0,0,3,0,0,0,0,0,0,30,0,0,0,0,31,16,6,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,46,6,0,0,0,56,0,0,0,0,0,0,3674,733,358,141,44,4957,3,3,0,0,0,6,22,3,0,3,0,29,798,36,4,0,0,842,1378,435
112,12,3,0,0,0,12,32,3,0,0,0,32,419,14,7,0,0,439,947,181,57,15,5,1206,356,112,74,38,17,597,49,5,5,3,0,68,1819,320,143,61,18,2366,3,0,0,0,0,3,4,0,0,0,0,4,152,5,0,0,0,162,214,45,13,7,0,283,9,4,5,4,0,20,11,0,0,0,0,8,390,56,21,8,3,482,4,0,0,0,0,4,10,0,0,0,0,11,334,18,4,0,0,348,85,37,11,0,0,137,9,0,8,3,0,21,14,3,0,0,0,15,458,59,13,3,0,537,6,0,0,0,0,6,5,0,0,0,0,7,54,3,0,0,0,57,8,9,3,0,0,19,4,0,0,0,0,3,9,0,0,0,0,7,89,9,3,0,0,104,0,0,0,0,0,3,2768,448,189,71,23,3492,11,4,0,0,0,12,42,3,0,0,0,46,453,17,4,0,0,473,1035,199
113,3,0,0,0,0,3,7,0,0,0,0,7,215,4,0,0,0,221,512,125,38,8,0,674,138,35,36,9,3,229,16,0,0,0,0,22,890,166,77,18,3,1152,0,0,0,0,0,0,3,0,0,0,0,3,57,0,0,0,0,62,22,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,82,6,0,0,0,90,0,0,0,0,0,0,14,0,0,0,0,13,222,14,3,0,0,240,28,10,3,0,0,42,0,0,0,0,0,4,12,0,0,0,0,12,271,26,12,3,0,312,3,0,0,0,0,3,0,0,0,0,0,3,10,0,0,0,0,10,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,6,22,0,0,0,0,23,0,0,0,0,0,0,1265,206,83,21,7,1579,3,0,0,0,0,3,7,4,0,0,0,13,226,11,0,0,0,235,565,148
114,4,0,0,0,0,6,16,0,0,0,0,16,197,6,3,0,0,206,492,41,9,0,0,539,183,30,12,3,0,235,18,0,0,0,0,24,909,77,25,5,0,1021,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,35,20,0,0,0,0,21,3,0,0,0,0,3,0,0,0,0,0,0,60,3,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,44,7,0,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,3,62,3,0,0,0,67,0,0,0,0,0,0,3,0,0,0,0,3,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,0,0,0,0,0,0,1049,78,24,8,0,1168,5,0,0,0,0,5,11,3,0,0,0,15,188,9,0,0,0,190,458,45
115,0,0,0,0,0,3,10,0,0,0,0,10,54,7,3,0,0,60,212,38,9,0,0,258,221,51,37,20,10,347,12,3,0,0,3,15,507,98,48,24,9,687,0,0,0,0,0,0,3,0,0,0,0,3,31,0,4,0,0,31,72,23,8,3,0,100,9,3,15,9,12,45,4,0,0,0,0,4,115,23,18,10,12,177,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,54,17,3,0,0,0,30,3,0,0,0,0,4,0,0,0,0,0,0,78,7,3,0,0,84,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,12,0,0,0,0,0,0,704,128,69,36,22,965,0,0,0,0,0,0,12,0,0,0,0,16,65,3,0,0,0,72,228,27
116,0,0,0,0,0,0,8,0,0,0,0,13,130,5,4,0,0,133,802,68,25,5,3,904,268,66,41,24,10,404,35,3,0,0,0,44,1250,144,65,31,13,1495,0,0,0,0,0,0,3,0,0,0,0,3,50,0,0,3,0,54,155,26,11,6,3,200,17,0,3,0,0,19,8,4,0,0,0,11,233,30,15,9,3,286,3,0,0,0,0,7,10,0,0,0,0,10,103,8,6,0,0,121,18,0,3,0,0,19,0,0,0,0,0,3,5,0,0,0,0,10,142,12,6,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,22,0,0,0,0,0,0,1634,185,86,41,11,1964,3,0,0,0,0,5,12,0,3,0,0,15,139,6,0,0,0,153,784,119
117,0,0,0,0,0,0,22,0,0,0,0,27,279,31,22,12,0,343,243,145,38,6,3,432,75,45,59,54,18,252,17,9,9,0,0,35,629,234,135,69,20,1091,4,0,0,0,3,10,45,0,3,0,0,47,969,60,19,11,0,1054,539,498,163,30,8,1236,103,150,267,128,49,700,45,21,5,5,3,81,1712,724,457,163,65,3127,95,5,3,0,0,106,673,49,10,3,0,734,3536,485,348,68,24,4460,309,411,154,67,17,955,28,30,40,36,16,142,112,38,24,7,8,183,4752,1019,580,174,61,6584,0,0,0,0,0,0,4,0,0,0,0,6,39,3,3,0,0,44,8,14,3,0,0,27,3,3,7,3,0,19,0,0,3,0,0,9,58,21,15,3,0,98,13,8,3,0,0,30,7161,2001,1194,416,154,10929,7,0,0,0,0,7,20,0,3,0,0,21,298,23,8,0,0,332,262,216
118,3,0,0,0,0,6,18,0,0,0,0,18,224,17,9,0,0,247,202,117,42,13,0,374,103,59,64,59,21,308,16,7,3,0,0,29,571,192,119,75,19,972,5,0,0,0,0,3,20,0,0,0,0,22,364,16,8,0,0,391,290,220,89,9,0,605,52,37,75,45,10,227,18,10,6,0,0,31,745,281,186,49,15,1279,16,0,0,0,0,17,265,7,0,0,0,274,3832,285,107,15,5,4243,446,556,213,35,7,1264,20,22,65,44,19,161,84,18,8,0,0,119,4667,893,398,97,31,6081,0,0,0,0,0,0,4,3,0,0,0,3,31,0,0,0,0,31,10,3,3,0,0,19,0,0,0,0,0,3,4,0,0,0,0,3,49,6,3,0,0,64,3,3,0,0,0,10,6031,1385,705,228,68,8407,0,0,0,0,0,0,7,0,0,0,0,10,151,17,0,3,0,170,210,121
119,0,0,0,0,0,8,16,0,0,0,0,16,426,23,3,0,0,459,706,127,40,4,6,889,206,70,62,30,24,396,41,17,10,4,5,71,1405,237,115,46,33,1833,0,0,0,0,0,3,12,0,0,0,0,12,163,12,4,3,0,182,179,35,10,9,0,237,24,10,11,7,4,57,13,3,0,0,3,21,398,66,27,14,13,517,10,0,0,0,0,14,96,3,0,0,0,101,1690,299,119,41,14,2165,158,130,60,30,10,391,8,8,6,6,0,26,75,24,16,8,0,119,2038,461,205,88,22,2814,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,26,3,3,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,3,21,10,0,3,3,40,0,0,0,0,0,0,3859,776,348,149,70,5204,13,4,0,0,0,18,22,0,0,0,0,24,420,23,5,3,0,455,650,173
120,0,0,0,0,0,0,13,3,0,3,0,17,393,13,13,0,0,418,495,159,62,9,5,730,124,67,91,36,26,340,35,11,3,5,0,60,1061,249,167,55,34,1563,0,0,0,0,0,0,12,4,0,0,0,16,423,22,11,3,3,459,237,142,44,9,3,432,33,24,38,16,3,113,14,3,4,0,0,20,721,193,93,23,12,1038,12,0,0,0,0,16,96,10,3,0,0,107,1796,271,146,55,19,2279,218,203,89,33,19,564,10,7,6,4,0,26,60,27,8,5,3,103,2197,513,247,97,42,3096,0,0,0,0,0,0,8,0,0,0,0,8,35,0,3,0,0,39,12,11,3,0,0,23,0,0,3,0,0,3,0,0,0,0,0,4,58,12,6,0,0,81,3,0,0,0,0,3,4031,963,518,179,90,5781,0,3,0,0,0,8,13,0,0,0,0,15,288,25,5,0,0,323,396,232
121,0,0,0,0,0,0,14,0,0,0,0,15,223,12,0,0,0,241,422,115,38,8,0,582,218,83,96,25,20,445,16,17,4,0,0,37,900,220,142,38,21,1323,0,0,0,0,0,0,6,0,0,0,0,4,185,11,3,0,0,199,148,113,52,0,0,309,16,10,9,9,0,48,6,0,0,0,0,3,357,136,61,9,0,563,23,0,0,0,0,24,225,15,3,0,0,237,2391,157,49,8,4,2600,296,269,84,14,4,671,11,10,14,10,3,48,47,6,3,0,0,57,2985,456,156,34,11,3640,0,0,0,0,0,0,7,0,0,0,0,7,16,0,0,0,0,13,4,3,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,26,4,4,0,0,34,4,0,0,0,0,6,4272,816,364,79,34,5561,3,0,0,0,0,3,13,3,0,0,0,11,168,18,0,0,0,183,352,112
122,6,0,0,0,0,5,11,0,0,0,0,11,173,16,6,0,0,195,342,114,39,3,0,504,211,73,69,32,16,400,17,8,3,0,3,30,763,204,114,41,20,1142,0,0,0,0,0,0,5,0,0,0,0,5,72,5,0,0,0,72,55,22,10,0,0,95,7,6,3,3,0,17,0,0,0,0,0,0,140,34,13,4,0,191,5,0,0,0,0,5,132,4,0,0,0,134,1257,85,34,5,0,1381,154,130,46,8,0,333,11,7,12,5,0,35,22,4,0,0,0,29,1573,229,84,24,3,1920,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,12,3,6,0,0,0,9,0,0,3,0,0,3,3,0,0,0,0,3,17,7,4,0,0,30,0,0,0,0,0,0,2490,470,222,70,28,3280,0,3,0,0,0,7,12,0,0,0,0,12,166,12,0,0,0,173,293,101
123,0,0,0,0,0,4,8,0,0,0,0,14,76,3,4,0,0,84,574,49,6,3,0,644,196,43,14,8,3,269,21,0,3,0,0,33,885,102,30,11,6,1038,0,0,0,0,0,0,0,0,0,0,0,0,90,3,4,0,0,92,102,6,4,4,0,111,8,6,4,0,0,19,3,0,0,0,0,3,206,12,10,4,0,227,0,0,0,0,0,0,3,0,0,0,0,3,53,0,3,0,0,58,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,62,3,3,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,15,16,3,0,0,0,20,0,0,0,0,0,0,1166,117,43,16,6,1350,0,0,0,0,0,0,9,3,0,0,0,13,100,3,0,0,0,102,610,59
124,7,0,0,0,0,7,13,0,0,0,0,18,268,8,4,3,0,277,1002,87,30,5,5,1125,324,58,50,15,4,449,31,3,0,0,0,34,1640,153,83,19,12,1905,0,0,0,0,0,3,4,0,0,0,0,4,73,3,0,0,0,74,217,36,8,3,6,270,6,0,7,0,0,13,11,0,0,0,0,16,312,41,14,7,6,377,3,0,0,0,0,3,9,0,0,0,0,9,162,9,0,0,0,170,20,7,0,0,0,32,0,0,0,0,0,0,8,0,0,0,0,11,213,11,3,0,0,226,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,2177,204,103,28,14,2525,3,0,0,0,0,3,24,0,0,0,0,24,257,13,0,0,0,266,973,137
125,8,0,0,0,0,3,11,3,0,0,0,15,372,23,4,3,0,412,634,125,32,14,3,809,171,56,46,36,21,327,55,6,6,4,0,66,1253,208,93,52,23,1635,3,0,0,0,0,3,3,4,0,0,0,3,114,4,0,3,0,125,195,45,26,4,0,266,11,10,7,6,4,48,4,0,0,0,3,10,331,65,35,17,7,459,11,0,0,0,0,15,59,8,3,0,0,66,1212,202,123,51,37,1626,167,120,72,25,15,394,0,10,11,3,8,26,56,11,8,7,0,81,1507,353,212,85,58,2211,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,9,4,0,0,0,0,4,0,0,3,0,0,5,0,0,0,0,0,0,16,4,0,0,0,18,31,12,8,0,0,50,3131,643,345,160,88,4370,6,0,0,0,0,13,22,4,3,0,0,32,308,22,3,6,0,340,619,170
126,0,0,0,4,0,4,0,0,0,0,0,0,119,9,0,0,0,123,234,90,35,4,3,369,108,53,56,49,43,313,16,6,8,3,3,37,478,153,93,61,49,843,0,0,0,0,0,0,3,0,0,0,0,7,113,13,0,0,0,127,92,48,23,9,0,175,8,9,13,7,8,36,7,3,0,3,0,15,223,69,36,20,9,356,0,3,0,0,0,3,50,0,0,0,0,48,694,112,33,4,0,843,50,71,26,10,4,165,4,0,3,0,0,11,22,9,3,3,0,33,816,201,64,14,3,1105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,10,0,0,0,0,0,4,1524,424,200,95,66,2314,8,0,0,0,0,13,5,0,0,0,0,5,90,3,3,0,0,95,208,99
127,4,0,0,0,0,4,6,0,0,0,0,6,133,10,3,0,0,142,575,71,24,7,0,686,231,51,25,15,6,325,37,5,8,3,0,54,992,135,58,24,7,1217,0,0,0,0,0,0,7,0,0,0,0,7,54,3,6,0,0,63,112,20,4,0,0,127,15,3,3,0,0,24,3,0,0,0,0,5,193,27,8,3,0,230,0,0,0,0,0,0,25,0,0,0,0,25,307,20,9,0,0,343,40,13,4,0,0,52,3,0,0,0,0,0,14,3,0,0,0,20,387,34,17,3,0,445,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,10,3,0,0,0,15,0,0,0,0,0,0,1590,199,86,33,9,1909,4,0,0,0,0,3,11,0,0,0,0,11,122,7,3,0,0,130,567,86
128,3,0,0,0,0,3,4,0,0,0,0,4,99,5,0,0,0,105,278,52,14,0,0,340,131,27,24,16,4,200,9,3,3,0,0,14,525,80,35,17,4,659,0,0,0,0,0,0,3,0,0,0,0,3,79,0,0,0,0,80,96,28,10,0,0,132,5,0,4,0,0,10,3,0,0,0,0,3,190,29,15,0,0,235,0,0,0,0,0,0,28,0,0,0,0,29,779,29,8,3,0,820,86,43,14,8,0,151,5,7,0,0,0,5,9,0,0,0,0,11,909,78,25,4,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,3,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,14,0,0,0,0,0,0,1637,192,84,21,3,1935,4,0,0,0,0,4,3,0,0,0,0,3,98,8,0,0,0,102,265,43
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
