SA4_CODE_2016,C11_C_Lat_Da_Saint_0_14,C11_C_Lat_Da_Saint_15_24,C11_C_Lat_Da_Saint_25_34,C11_C_Lat_Da_Saint_35_44,C11_C_Lat_Da_Saint_45_54,C11_C_Lat_Da_Saint_55_64,C11_C_Lat_Da_Saint_65_74,C11_C_Lat_Da_Saint_75_84,C11_C_Lat_Da_Saint_85ov,C11_C_Lat_Da_Saint_Tot,C11_C_Luthe_0_14,C11_C_Luthe_15_24,C11_C_Luthe_25_34,C11_C_Luthe_35_44,C11_C_Luthe_45_54,C11_C_Luthe_55_64,C11_C_Luthe_65_74,C11_C_Luthe_75_84,C11_C_Luthe_85ov,C11_C_Luthe_Tot,C11_C_Ori_Orth_0_14,C11_C_Ori_Orth_15_24,C11_C_Ori_Orth_25_34,C11_C_Ori_Orth_35_44,C11_C_Ori_Orth_45_54,C11_C_Ori_Orth_55_64,C11_C_Ori_Orth_65_74,C11_C_Ori_Orth_75_84,C11_C_Ori_Orth_85ov,C11_C_Ori_Orth_To,C11_C_Oth_Prot_0_14,C11_C_Oth_Prot_15_24,C11_C_Oth_Prot_25_34,C11_C_Oth_Prot_35_44,C11_C_Oth_Prot_45_54,C11_C_Oth_Prot_55_64,C11_C_Oth_Prot_65_74,C11_C_Oth_Prot_75_84,C11_C_Oth_Prot_85ov,C11_C_Oth_Prot_Tot,C11_C_Pentec_0_14,C11_C_Pentec_15_24,C11_C_Pentec_25_34,C11_C_Pentec_35_44,C11_C_Pentec_45_54,C11_C_Pentec_55_64,C11_C_Pentec_65_74,C11_C_Pentec_75_84,C11_C_Pentec_85ov,C11_C_Pentec_Tot,C11_C_Pres_Ref_0_14,C11_C_Pres_Ref_15_24,C11_C_Pres_Ref_25_34,C11_C_Pres_Ref_35_44,C11_C_Pres_Ref_45_54,C11_C_Pres_Ref_55_64,C11_C_Pres_Ref_65_74,C11_C_Pres_Ref_75_84,C11_C_Pres_Ref_85ov,C11_C_Pres_Ref_Tot,C11_C_Sal_Army_0_14,C11_C_Sal_Army_15_24,C11_C_Sal_Army_25_34,C11_C_Sal_Army_35_44,C11_C_Sal_Army_45_54,C11_C_Sal_Army_55_64,C11_C_Sal_Army_65_74,C11_C_Sal_Army_75_84,C11_C_Sal_Army_85ov,C11_C_Sal_Army_Tot,C11_C_Sev_day_Adv_0_14,C11_C_Sev_day_Adv_15_24,C11_C_Sev_day_Adv_25_34,C11_C_Sev_day_Adv_35_44,C11_C_Sev_day_Adv_45_54,C11_C_Sev_day_Adv_55_64,C11_C_Sev_day_Adv_65_74,C11_C_Sev_day_Adv_75_84,C11_C_Sev_day_Adv_85oe,C11_C_Sev_day_Adv_Tot,C11_C_Unit_Chur_0_14,C11_C_Unit_Chur_15_24,C11_C_Unit_Chur_25_34,C11_C_Unit_Chur_35_44,C11_C_Unit_Chur_45_54,C11_C_Unit_Chur_55_64,C11_C_Unit_Chur_65_74,C11_C_Unit_Chur_75_84,C11_C_Unit_Chur_85ov,C11_C_Unit_Chur_Tot,C11_C_Christi_nfd_0_14,C11_C_Christi_nfd_15_24,C11_C_Christi_nfd_25_34,C11_C_Christi_nfd_35_44,C11_C_Christi_nfd_45_54,C11_C_Christi_nfd_55_64,C11_C_Christi_nfd_65_74,C11_C_Christi_nfd_75_84,C11_C_Christi_nfd_85ov,C11_C_Christi_nfd_Tot,C11_C_Oth_Chris_0_14,C11_C_Oth_Chris_15_24,C11_C_Oth_Chris_25_34,C11_C_Oth_Chris_35_44,C11_C_Oth_Chris_45_54,C11_C_Oth_Chris_55_64,C11_C_Oth_Chris_65_74,C11_C_Oth_Chris_75_84,C11_C_Oth_Chris_85ov,C11_C_Oth_Chris_Tot,C11_Christia_Tot_0_14,C11_Christia_Tot_15_24,C11_Christia_Tot_25_34,C11_Christia_Tot_35_44,C11_Christia_Tot_45_54,C11_Christia_Tot_55_64,C11_Christia_Tot_65_74,C11_Christia_Tot_75_84,C11_Christia_Tot_85ov,C11_Christ_T_T,C11_Hinduism_0_14,C11_Hinduism_15_24,C11_Hinduism_25_34,C11_Hinduism_35_44,C11_Hinduism_45_54,C11_Hinduism_55_64,C11_Hinduism_65_74,C11_Hinduism_75_84,C11_Hinduism_85ov,C11_Hinduism_Tot,C11_Islam_0_14,C11_Islam_15_24,C11_Islam_25_34,C11_Islam_35_44,C11_Islam_45_54,C11_Islam_55_64,C11_Islam_65_74,C11_Islam_75_84,C11_Islam_85ov,C11_Islam_Tot,C11_Judaism_0_14,C11_Judaism_15_24,C11_Judaism_25_34,C11_Judaism_35_44,C11_Judaism_45_54,C11_Judaism_55_64,C11_Judaism_65_74,C11_Judaism_75_84,C11_Judaism_85ov,C11_Judaism_Tot,C11_OR_AusAborTrad_0_14,C11_OR_AusAborTrad15_24,C11_OR_AusAborTrad25_34,C11_OR_AusAborTrad35_44,C11_OR_AusAborTrad45_54,C11_OR_AusAborTrad55_64,C11_OR_AusAborTrad65_74,C11_OR_AusAborTrad75_84,C11_OR_AusAborTrad85oe,C11_OR_AusAborTrade_Tot,C11_OR_Sikh_0_14,C11_OR_Sikh_15_24,C11_OR_Sikh_25_34,C11_OR_Sikh_35_44,C11_OR_Sikh_45_54,C11_OR_Sikh_55_64,C11_OR_Sikh_65_74,C11_OR_Sikh_75_84,C11_OR_Sikh_85oe,C11_OR_Sikh_Tot,C11_OR_Ot_Re_Gr_0_14,C11_OR_Ot_Re_Gr_15_24,C11_OR_Ot_Re_Gr_25_34,C11_OR_Ot_Re_Gr_35_44,C11_OR_Ot_Re_Gr_45_54,C11_OR_Ot_Re_Gr_55_64,C11_OR_Ot_Re_Gr_65_74,C11_OR_Ot_Re_Gr_75_84,C11_OR_Ot_Re_Gr_85ov,C11_OR_Ot_Re_Gr_Tot,C11_OthRel_T_0_14,C11_OthRel_T_15_24,C11_OthRel_T_25_34,C11_OthRel_T_35_44,C11_OthRel_T_45_54,C11_OthRel_T_55_64,C11_OthRel_T_65_74,C11_OthRel_T_75_84,C11_OthRel_T_85ov,C11_OthRel_T_T,C11_SBOSB_N_RA_0_14,C11_SBOSB_N_RA_15_24,C11_SBOSB_N_RA_25_34,C11_SBOSB_N_RA_35_44,C11_SBOSB_N_RA_45_54,C11_SBOSB_N_RA_55_64,C11_SBOSB_N_RA_65_74,C11_SBOSB_N_RA_75_84,C11_SBOSB_N_RA_85ov,C11_SBOSB_N_RA_Tot
111,153,106,98,92,109,81,51,28,17,736,121,113,81,170,158,196,166,128,78,1204,7,12,10,7,8,9,3,3,0,64,171,163,163,80,90,54,40,32,13,805,921,696,597,545,585,419,184,109,24,4092,945,803,809,1354,1947,2228,1800,1351,555,11792,305,254,199,243,326,260,208,146,51,1991,709,609,503,460,453,445,376,296,147,4008,2748,2489,1837,2649,3563,3816,3148,2429,1099,23785,1565,1258,988,926,962,783,416,240,153,7279,133,91,83,103,80,71,62,39,16,668,38212,28326,24650,30697,34068,32359,24367,16987,7262,236918,237,139,303,207,139,67,44,19,5,1161,461,311,554,246,132,82,33,12,0,1833,22,21,28,27,23,34,16,7,3,188,3,4,11,6,4,0,0,0,0,32,27,21,36,20,16,11,9,10,0,149,94,147,212,188,172,113,54,12,5,993,121,173,261,212,194,130,64,21,4,1177,17201,13028,12566,9687,8279,6347,3181,1568,583,72440
112,75,39,32,32,52,40,26,20,6,313,102,62,71,109,157,150,153,109,31,937,5,0,3,0,3,5,0,4,0,17,59,28,40,40,42,40,23,22,12,300,552,401,277,248,360,326,143,56,19,2390,1051,664,582,1135,1903,2175,1844,1467,655,11479,87,81,38,80,78,102,102,62,24,654,282,154,120,182,234,167,155,153,76,1517,1305,1015,696,1166,1842,2052,1694,1424,632,11836,1171,668,576,596,799,746,412,214,65,5251,109,54,66,49,74,69,42,23,10,500,22786,14393,10917,16688,22048,21808,17227,12747,5283,143902,172,67,127,126,123,119,24,10,3,765,69,42,60,54,31,22,9,3,0,297,120,24,33,112,76,60,36,19,11,477,23,6,12,19,17,15,0,0,0,101,44,44,48,27,42,41,15,12,3,287,174,133,193,311,300,236,58,25,6,1443,239,191,253,364,367,295,79,40,6,1828,13970,7278,6700,7857,7882,6990,2903,1315,586,55468
113,73,40,33,35,31,19,6,3,0,234,430,233,195,250,285,256,193,116,41,2008,59,36,25,29,24,14,0,3,0,181,102,31,61,40,31,26,12,4,3,310,337,217,143,148,221,153,61,33,14,1329,832,609,590,962,1256,1419,1107,783,326,7893,81,33,42,64,65,57,43,19,11,418,134,101,52,76,93,53,32,32,8,580,1342,1064,873,1046,1479,1405,1053,746,351,9355,598,332,267,316,315,255,130,70,22,2306,18,16,9,15,11,7,7,3,3,89,23332,14773,11737,14445,16555,14953,10928,7129,2779,116626,142,52,190,117,53,21,11,4,0,587,223,123,187,138,75,34,14,0,3,793,6,3,3,4,4,10,0,0,4,31,4,3,4,0,0,0,0,0,0,20,206,111,242,114,78,61,20,8,8,842,22,58,53,53,49,41,10,3,3,288,234,177,301,165,123,103,30,11,8,1150,5534,3520,2949,2379,2016,1534,692,276,75,18978
114,53,36,23,36,30,35,26,16,0,255,37,40,27,65,104,130,145,103,25,683,10,3,3,6,6,0,0,0,0,26,27,15,11,23,20,30,28,14,4,176,313,220,128,153,216,204,119,38,6,1399,470,342,262,515,825,1026,1088,731,314,5588,45,39,21,44,52,68,72,35,11,388,50,17,12,25,36,22,30,15,5,217,871,637,407,609,889,1106,1108,709,256,6587,716,441,294,327,477,401,257,111,33,3052,23,12,5,29,24,24,27,23,3,169,15525,9206,6639,10466,13527,14633,13540,8337,2882,94758,31,10,40,26,25,15,12,0,4,168,47,23,30,46,25,16,3,3,0,194,13,7,13,12,19,54,43,13,7,192,8,6,3,9,3,3,0,0,0,29,8,4,12,3,3,0,0,0,0,29,80,66,57,109,102,64,41,12,0,532,96,82,69,120,109,70,41,12,0,596,6647,3785,2996,3315,3597,3532,2124,982,348,27322
115,197,125,82,93,92,62,40,15,10,718,105,86,55,132,172,154,168,78,34,978,221,126,129,138,154,91,57,24,7,937,101,115,62,62,149,100,23,19,12,647,1065,974,568,720,641,467,162,39,8,4642,837,592,430,956,1071,1068,715,364,208,6251,64,45,19,59,54,48,54,19,6,368,232,105,82,178,151,143,94,36,27,1051,1700,1248,669,1087,1436,1421,881,521,264,9224,933,667,490,567,633,518,250,99,41,4190,53,35,23,36,59,36,18,10,3,281,30976,20420,12943,21664,22605,19164,11916,5599,2638,147921,1298,765,718,1107,1027,563,218,96,24,5816,1032,674,546,672,603,375,138,48,14,4107,47,23,31,44,58,55,19,8,3,288,4,4,0,0,3,0,0,0,0,12,253,215,175,210,187,97,48,29,3,1219,152,173,159,153,233,150,74,16,8,1116,408,389,336,363,427,251,127,52,12,2345,7467,5104,4116,4957,4857,3722,1545,581,233,32577
116,781,387,356,293,231,150,47,15,6,2260,85,80,86,101,115,132,114,107,48,870,728,499,541,398,432,387,228,106,24,3335,506,367,240,272,293,198,68,37,8,1990,1767,1200,1044,975,936,506,172,49,18,6665,1130,733,721,983,1110,959,670,335,108,6757,105,59,70,89,91,112,72,34,13,642,458,248,236,262,204,195,107,57,46,1817,1830,1289,1050,1135,1147,943,550,272,83,8293,2070,1268,1097,1089,980,533,176,97,29,7333,180,130,109,120,117,88,29,15,8,800,45075,27758,27273,29574,27629,22940,13025,6882,2390,202548,4527,1936,4247,3477,1998,1010,424,155,26,17787,5383,2701,3286,2616,1971,1031,464,126,26,17601,26,17,13,27,22,22,19,3,4,149,3,13,0,3,0,0,0,0,0,22,1674,1010,2127,1034,524,294,142,63,7,6878,178,182,234,202,203,105,44,12,0,1168,1851,1208,2365,1245,724,401,185,72,11,8066,9443,5493,5871,4871,3625,2165,890,378,106,32847
117,88,56,83,53,45,24,13,3,0,372,53,123,277,203,132,131,113,50,26,1096,63,49,90,90,53,66,83,34,13,547,40,132,207,78,55,36,40,14,6,613,228,504,694,302,175,136,30,25,0,2108,306,472,925,717,618,507,302,177,85,4111,9,15,32,35,33,30,18,12,11,179,31,42,71,44,44,31,15,15,3,295,333,567,1014,702,583,485,286,157,56,4180,380,669,1033,504,365,225,112,40,10,3346,9,30,53,63,46,35,20,4,3,270,12666,13308,25873,19583,14340,11805,8747,5568,1906,113794,347,654,1815,485,235,171,62,21,8,3806,1355,1413,2308,1137,713,489,238,63,11,7729,306,240,550,402,317,363,294,247,112,2836,11,14,19,13,9,8,0,0,0,76,24,57,140,33,19,21,3,5,0,290,79,124,392,309,204,142,51,15,3,1324,118,190,552,354,227,167,58,24,3,1689,7891,13521,25974,15795,9344,5898,2326,952,245,81945
118,22,26,37,32,24,20,3,0,0,158,105,82,269,209,116,106,130,69,40,1128,41,26,56,48,45,38,55,29,3,342,33,91,146,53,51,38,21,16,7,454,211,244,390,209,135,105,30,15,0,1338,389,465,782,711,684,634,500,358,163,4684,10,14,23,15,20,21,3,7,0,106,5,23,23,19,19,18,14,7,4,133,334,386,645,565,422,418,289,152,98,3307,277,430,537,366,309,228,107,58,23,2324,8,20,29,29,31,16,11,6,3,150,18975,13734,23080,19693,15711,12848,9951,7203,3470,124667,163,309,518,222,155,104,72,28,7,1559,461,662,815,379,275,164,84,22,3,2865,4732,2427,2576,3210,2944,3266,2129,1391,1111,23790,6,4,3,6,8,0,0,0,0,23,22,35,59,17,14,12,12,3,0,179,42,88,183,126,116,66,27,14,9,671,70,131,241,150,143,77,41,18,9,876,8636,9488,14475,10368,6576,4534,2193,1016,378,57658
119,279,174,131,142,130,85,33,33,8,1023,76,78,100,151,154,167,224,192,92,1233,1080,719,1024,649,652,580,357,173,43,5274,249,205,220,206,223,157,91,81,56,1483,1012,696,713,682,591,368,184,78,21,4339,1072,850,932,1099,1472,1427,988,823,501,9166,126,107,118,109,136,150,132,145,69,1097,165,118,128,110,100,84,74,36,15,826,1404,1197,999,1125,1483,1400,1062,958,653,10288,1373,1012,1203,1018,981,643,308,167,82,6788,138,130,112,103,145,120,50,47,27,880,52765,34606,35474,42415,40831,35709,27919,20633,9184,299533,1618,1901,4587,1535,804,574,245,122,23,11406,22432,11442,14443,9458,6144,3557,1532,522,140,69665,58,59,74,86,82,109,78,52,27,620,5,3,3,5,12,0,3,0,0,30,245,216,545,165,94,56,18,12,0,1352,249,194,314,278,263,198,67,28,8,1603,497,412,861,448,365,257,89,39,10,2981,12757,10927,13221,9978,10748,6954,3070,2004,634,70296
120,33,39,48,16,30,21,7,12,0,213,82,63,151,163,150,115,99,69,54,934,185,130,180,146,114,117,87,41,11,1019,97,67,156,100,78,58,36,22,11,620,248,221,422,231,192,165,65,28,4,1584,1046,738,1029,1154,1092,909,544,375,231,7121,28,27,29,28,53,66,22,25,12,292,67,57,74,69,47,43,7,23,10,403,877,647,836,915,883,769,480,315,207,5931,501,427,666,496,433,330,158,66,45,3127,43,29,32,51,43,33,20,15,3,266,24539,15061,20928,23962,20417,16504,12248,9146,4022,146835,1692,1814,4781,1476,885,585,287,175,56,11755,893,746,1287,718,495,349,174,53,22,4732,130,65,104,137,122,139,60,35,29,809,4,3,3,3,4,0,0,0,0,20,66,109,276,59,39,13,8,4,0,575,109,146,268,213,172,138,48,8,3,1107,176,258,546,274,215,157,52,17,3,1706,10337,9295,13747,10876,8549,6220,2261,1051,398,62735
121,70,35,57,40,46,32,12,5,4,303,310,119,229,343,315,256,304,163,80,2118,229,131,197,193,187,189,191,145,37,1493,187,169,202,174,169,117,63,35,26,1135,582,394,472,465,441,258,105,34,7,2757,1438,968,1024,1722,1778,1614,1226,955,589,11326,55,25,47,52,47,38,31,22,11,333,191,168,229,170,183,138,96,73,59,1295,2534,1735,1464,2027,2314,2189,1762,1271,820,16113,1190,817,1081,978,963,765,429,239,73,6525,49,33,60,76,60,67,69,38,29,478,42403,23435,24885,32954,31736,25487,18927,12418,6896,219151,1442,785,2458,1389,715,353,186,78,13,7434,685,436,987,580,435,320,133,61,12,3649,1087,846,532,685,991,1120,568,404,210,6448,4,0,3,0,0,7,0,0,0,14,176,131,264,135,119,60,37,13,6,936,247,187,310,333,304,229,105,54,22,1784,427,322,572,466,423,292,137,62,24,2736,16699,12930,16372,15613,13274,10039,5061,2425,925,93341
122,90,76,59,42,35,36,6,9,0,349,225,103,154,264,254,174,191,134,65,1557,169,123,111,124,151,152,127,64,14,1040,90,67,75,101,62,47,30,28,19,514,609,483,405,394,453,258,101,36,4,2746,628,379,459,912,1173,1206,955,681,440,6823,46,16,13,34,43,32,43,32,21,289,33,13,38,38,21,22,24,11,6,212,1385,941,787,1154,1259,1235,1062,758,421,9001,956,538,560,629,604,410,264,121,60,4137,23,14,26,35,36,32,22,21,8,205,29640,15096,16139,23706,22141,17911,14166,9212,4900,152912,168,157,367,170,123,56,26,10,3,1085,221,171,228,200,173,86,36,11,3,1125,158,75,91,154,125,113,81,48,21,851,3,0,0,4,0,0,0,0,0,6,49,94,162,38,29,22,9,7,3,403,135,97,154,142,153,103,35,12,3,837,188,192,314,185,180,116,45,18,4,1252,12850,6991,9092,10395,7883,5604,2972,1485,641,57911
123,566,338,235,217,185,122,49,11,3,1727,63,79,92,115,173,203,137,90,68,1019,193,134,120,104,137,82,42,17,3,826,207,175,100,127,134,99,32,26,13,915,952,586,447,542,457,303,116,35,9,3448,584,466,475,690,1056,1159,675,324,121,5540,76,62,65,64,102,103,60,29,4,563,242,187,129,108,144,83,35,18,3,943,1198,1043,694,858,1076,1096,614,314,154,7046,1354,789,652,683,577,426,165,57,23,4723,106,64,62,73,59,44,32,10,4,446,35317,23871,20992,23866,24699,21704,11271,5403,1971,169099,1141,573,948,937,644,309,135,36,11,4737,2859,1390,1559,1338,1033,467,203,49,13,8916,29,17,22,22,16,22,8,8,3,145,10,3,3,0,5,3,0,0,0,31,163,106,215,110,63,46,14,7,7,734,108,97,133,144,108,72,26,5,3,696,281,210,351,259,177,116,39,20,8,1459,9057,5597,5120,4250,3438,2430,911,370,100,31276
124,328,177,187,138,123,102,53,18,9,1123,131,109,103,171,206,280,211,140,59,1409,172,136,142,89,109,114,52,14,3,837,95,93,70,64,107,79,61,27,13,600,932,614,578,522,513,405,116,57,13,3750,923,731,798,1162,1486,1701,1020,603,258,8688,171,121,116,115,143,147,99,41,14,959,133,73,83,90,99,91,62,30,14,680,1440,1217,878,1047,1343,1367,843,511,257,8909,1649,1018,890,844,932,728,291,128,35,6513,69,46,53,47,63,71,49,21,6,423,40844,26907,24614,28103,29621,26483,15002,7919,3236,202747,498,292,476,413,342,223,90,34,7,2382,1008,547,659,518,394,274,140,47,5,3591,22,21,26,39,31,53,37,12,9,243,13,13,6,10,16,5,0,0,0,64,203,142,255,108,92,43,17,8,0,877,159,153,210,260,235,178,80,27,6,1307,381,306,466,375,337,230,98,35,7,2248,13067,8474,8161,7263,6288,4924,2078,846,284,51382
125,263,187,177,149,120,93,39,24,14,1055,67,59,118,97,135,129,153,136,66,956,397,307,388,248,259,225,137,62,13,2023,249,224,243,183,221,115,62,39,14,1359,927,730,744,718,604,351,151,82,13,4322,1278,960,1097,1311,1389,1194,917,606,327,9072,91,63,60,84,71,75,68,56,31,596,218,134,155,172,136,95,57,45,14,1032,1612,1265,1131,1265,1351,1293,1061,723,377,10082,1301,1038,1133,955,796,542,277,114,56,6218,119,75,89,87,85,69,38,26,10,599,36053,24941,27092,27953,26601,23960,17524,11611,5026,200753,6032,3184,11131,4432,2084,1269,536,258,51,28980,16363,9206,10591,7191,4672,2535,1162,388,53,52162,49,18,42,40,32,35,29,16,12,278,3,3,0,0,0,0,0,0,0,13,557,749,1886,364,129,90,33,14,3,3826,389,329,584,413,318,224,101,50,13,2422,946,1079,2468,779,449,315,136,65,18,6263,9837,8183,10294,7892,7721,4713,2056,1100,290,52082
126,40,25,27,32,31,14,8,13,7,191,71,49,66,96,106,89,99,73,41,687,297,213,213,224,267,226,152,114,35,1747,93,84,105,69,109,79,26,23,7,602,368,237,263,291,251,120,52,25,0,1609,949,805,751,934,1061,813,656,520,338,6830,14,14,19,27,22,24,21,6,5,156,24,38,49,43,46,40,26,18,14,295,797,695,556,685,871,857,651,526,309,5949,549,493,550,503,469,358,177,115,68,3277,31,23,28,40,30,31,16,6,7,215,17607,11913,10787,13801,14006,11805,8421,6552,3275,98178,871,650,1405,728,630,383,148,74,36,4914,614,486,719,448,275,202,74,36,4,2867,67,34,44,84,62,100,85,114,227,821,0,0,3,0,0,0,0,0,0,3,109,96,179,85,51,30,8,7,0,560,80,87,115,124,114,85,32,21,3,661,189,188,300,209,166,115,42,24,3,1228,6028,7208,6781,5362,5286,3712,1604,902,272,37157
127,587,320,240,227,182,94,48,33,3,1741,67,56,64,93,113,155,130,122,44,858,624,456,331,344,424,261,151,85,16,2688,267,173,141,149,149,120,62,19,11,1089,1039,728,578,584,543,345,140,49,8,4006,360,352,347,410,640,584,405,287,95,3467,88,55,55,42,54,51,33,33,9,414,253,155,157,134,140,119,66,35,8,1073,769,578,503,526,616,496,295,184,63,4044,1497,1041,941,775,732,467,203,114,37,5802,144,86,88,77,96,60,43,27,5,626,43446,30519,27413,30132,30599,24914,16121,9487,2821,215458,2216,1233,1993,1791,1565,746,296,111,12,9966,9038,4282,4558,3628,2686,1515,613,165,27,26526,3,0,6,11,8,17,10,0,0,57,0,0,3,0,4,0,0,0,0,8,171,89,232,109,55,38,22,7,0,720,1090,834,732,579,543,353,207,75,18,4431,1254,926,967,690,599,393,223,83,21,5158,6645,5262,4777,3621,3407,2272,892,533,124,27528
128,58,36,46,32,28,34,25,3,3,265,90,77,95,105,144,126,125,92,32,883,145,101,126,84,97,80,50,9,7,692,89,71,65,65,93,89,70,50,19,612,412,284,339,259,261,214,76,40,6,1886,463,430,413,804,1036,1111,793,612,311,5959,130,100,55,83,80,81,61,58,14,666,29,10,24,17,26,16,13,9,3,144,1329,1156,713,999,1319,1275,927,722,322,8757,750,510,469,428,507,391,177,88,33,3357,32,33,23,39,47,38,25,22,12,263,29651,19252,17392,22524,22748,19913,13261,8952,3791,157485,167,135,210,165,134,102,46,16,6,981,369,282,267,230,226,167,64,26,8,1638,35,28,25,58,42,59,45,14,8,307,4,0,0,0,3,0,0,0,0,7,18,24,53,16,7,15,7,4,0,144,37,47,83,86,85,56,16,4,0,409,63,67,131,99,90,67,17,12,0,557,7490,5123,5681,5179,4590,3448,1583,822,285,34198
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,24,22,17,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,7,3,0,0,22
199,3,23,5,11,7,3,5,0,0,62,3,19,10,8,3,9,3,0,0,58,0,4,3,0,0,0,0,3,0,12,5,3,4,6,8,0,9,0,0,36,20,22,30,27,16,21,15,0,0,147,17,24,45,38,52,89,48,11,3,325,3,8,7,7,7,12,4,0,0,46,9,10,13,6,12,5,3,3,0,65,21,37,48,51,44,76,72,12,6,366,20,40,54,41,30,41,16,4,0,255,6,0,7,8,5,0,0,0,0,23,512,806,1040,886,832,944,614,148,76,5855,6,12,52,11,3,8,3,0,0,96,59,40,84,41,31,3,0,0,0,257,0,3,12,6,3,7,3,0,0,36,0,3,0,0,3,0,0,0,0,12,0,0,4,0,0,0,0,0,0,11,3,20,25,20,13,15,3,0,0,97,3,19,36,24,14,15,3,0,0,113,377,696,720,441,352,258,152,32,10,3030
