SOS_CODE_2016,P_15_19_Num_chld_evr_brn_Nne,P_15_19_Num_chld_evr_brn_1,P_15_19_Num_chld_evr_brn_2,P_15_19_Num_chld_evr_brn_3,P_15_19_Num_chld_evr_brn_4,P_15_19_Num_chld_evr_brn_5,P_15_19_Num_chd_evr_brn_6_mr,P_15_19_Num_chld_evr_brn_ns,P_15_19_yrs_Total,P_20_24_Num_chld_evr_brn_Nne,P_20_24_Num_chld_evr_brn_1,P_20_24_Num_chld_evr_brn_2,P_20_24_Num_chld_evr_brn_3,P_20_24_Num_chld_evr_brn_4,P_20_24_Num_chld_evr_brn_5,P_20_24_Num_chd_evr_brn_6_mr,P_20_24_Num_chld_evr_brn_ns,P_20_24_yrs_Total,P_25_29_Num_chld_evr_brn_Nne,P_25_29_Num_chld_evr_brn_1,P_25_29_Num_chld_evr_brn_2,P_25_29_Num_chld_evr_brn_3,P_25_29_Num_chld_evr_brn_4,P_25_29_Num_chld_evr_brn_5,P_25_29_Num_chd_evr_brn_6_mr,P_25_29_Num_chld_evr_brn_ns,P_25_29_yrs_Total,P_30_34_Num_chld_evr_brn_Nne,P_30_34_Num_chld_evr_brn_1,P_30_34_Num_chld_evr_brn_2,P_30_34_Num_chld_evr_brn_3,P_30_34_Num_chld_evr_brn_4,P_30_34_Num_chld_evr_brn_5,P_30_34_Num_chd_evr_brn_6_mr,P_30_34_Num_chld_evr_brn_ns,P_30_34_yrs_Total,P_35_39_Num_chld_evr_brn_Nne,P_35_39_Num_chld_evr_brn_1,P_35_39_Num_chld_evr_brn_2,P_35_39_Num_chld_evr_brn_3,P_35_39_Num_chld_evr_brn_4,P_35_39_Num_chld_evr_brn_5,P_35_39_Num_chd_evr_brn_6_mr,P_35_39_Num_chld_evr_brn_ns,P_35_39_yrs_Total,P_40_44_Num_chld_evr_brn_Nne,P_40_44_Num_chld_evr_brn_1,P_40_44_Num_chld_evr_brn_2,P_40_44_Num_chld_evr_brn_3,P_40_44_Num_chld_evr_brn_4,P_40_44_Num_chld_evr_brn_5,P_40_44_Num_chd_evr_brn_6_mr,P_40_44_Num_chld_evr_brn_ns,P_40_44_yrs_Total,P_45_49_Num_chld_evr_brn_Nne,P_45_49_Num_chld_evr_brn_1,P_45_49_Num_chld_evr_brn_2,P_45_49_Num_chld_evr_brn_3,P_45_49_Num_chld_evr_brn_4,P_45_49_Num_chld_evr_brn_5,P_45_49_Num_chd_evr_brn_6_mr,P_45_49_Num_chld_evr_brn_ns,P_45_49_yrs_Total,P_50_54_Num_chld_evr_brn_Nne,P_50_54_Num_chld_evr_brn_1,P_50_54_Num_chld_evr_brn_2,P_50_54_Num_chld_evr_brn_3,P_50_54_Num_chld_evr_brn_4,P_50_54_Num_chld_evr_brn_5,P_50_54_Num_chd_evr_brn_6_mr,P_50_54_Num_chld_evr_brn_ns,P_50_54_yrs_Total,P_55_59_Num_chld_evr_brn_Nne,P_55_59_Num_chld_evr_brn_1,P_55_59_Num_chld_evr_brn_2,P_55_59_Num_chld_evr_brn_3,P_55_59_Num_chld_evr_brn_4,P_55_59_Num_chld_evr_brn_5,P_55_59_Num_chd_evr_brn_6_mr,P_55_59_Num_chld_evr_brn_ns,P_55_59_yrs_Total,P_60_64_Num_chld_evr_brn_Nne,P_60_64_Num_chld_evr_brn_1,P_60_64_Num_chld_evr_brn_2,P_60_64_Num_chld_evr_brn_3,P_60_64_Num_chld_evr_brn_4,P_60_64_Num_chld_evr_brn_5,P_60_64_Num_chd_evr_brn_6_mr,P_60_64_Num_chld_evr_brn_ns,P_60_64_yrs_Total,P_65_69_Num_chld_evr_brn_Nne,P_65_69_Num_chld_evr_brn_1,P_65_69_Num_chld_evr_brn_2,P_65_69_Num_chld_evr_brn_3,P_65_69_Num_chld_evr_brn_4,P_65_69_Num_chld_evr_brn_5,P_65_69_Num_chd_evr_brn_6_mr,P_65_69_Num_chld_evr_brn_ns,P_65_69_yrs_Total,P_70_74_Num_chld_evr_brn_Nne,P_70_74_Num_chld_evr_brn_1,P_70_74_Num_chld_evr_brn_2,P_70_74_Num_chld_evr_brn_3,P_70_74_Num_chld_evr_brn_4,P_70_74_Num_chld_evr_brn_5,P_70_74_Num_chd_evr_brn_6_mr,P_70_74_Num_chld_evr_brn_ns,P_70_74_yrs_Total,P_75_79_Num_chld_evr_brn_Nne,P_75_79_Num_chld_evr_brn_1,P_75_79_Num_chld_evr_brn_2,P_75_79_Num_chld_evr_brn_3,P_75_79_Num_chld_evr_brn_4,P_75_79_Num_chld_evr_brn_5,P_75_79_Num_chd_evr_brn_6_mr,P_75_79_Num_chld_evr_brn_ns,P_75_79_yrs_Total,P_80_84_Num_chld_evr_brn_Nne,P_80_84_Num_chld_evr_brn_1,P_80_84_Num_chld_evr_brn_2,P_80_84_Num_chld_evr_brn_3,P_80_84_Num_chld_evr_brn_4,P_80_84_Num_chld_evr_brn_5,P_80_84_Num_chd_evr_brn_6_mr,P_80_84_Num_chld_evr_brn_ns,P_80_84_yrs_Total,P_85_ov_Num_chld_evr_brn_Nne,P_85_ov_Num_chld_evr_brn_1,P_85_ov_Num_chld_evr_brn_2,P_85_ov_Num_chld_evr_brn_3,P_85_ov_Num_chld_evr_brn_4,P_85_ov_Num_chld_evr_brn_5,P_85_ov_Num_chd_evr_brn_6_mr,P_85_ov_Num_chld_evr_brn_ns,P_85ov_Total,Tot_Nmbr_child_ever_born_None,Tot_Nmbr_children_ever_born_1,Tot_Nmbr_children_ever_born_2,Tot_Nmbr_children_ever_born_3,Tot_Nmbr_children_ever_born_4,Tot_Nmbr_children_ever_born_5,Tot_Nmbr_chidrn_ever_brn_6_mr,Tot_Nmbr_childrn_ever_born_Ns,Total_Total
SOS10,135822,995,174,36,7,8,40,17167,154257,154514,8796,3359,700,126,37,66,18416,186005,142579,26739,15216,4700,1204,286,163,19184,210068,89948,47706,42605,14069,4157,1152,613,15939,216200,45493,36140,63099,25466,7826,2324,1403,12182,193934,32623,28556,69560,32060,10159,3057,1998,10654,188658,28373,26965,66617,32464,10513,3233,2110,10172,180449,25483,24612,62381,32122,10805,3282,2183,9780,170638,22129,23006,56542,31841,11488,3578,2258,9497,160336,17619,19026,48834,29437,10989,3393,2232,8414,139949,13373,13769,44720,27475,10443,3273,2212,8141,123395,9087,8716,32551,22001,9254,3065,2323,6866,93869,6152,5815,21835,17545,8805,3509,3147,6227,73041,4557,4490,14511,12703,7278,3311,3561,6020,56429,6044,6559,16755,13166,7784,3743,4722,12039,70794,733797,281891,558762,295783,110825,37251,29032,170682,2218034
SOS11,36270,846,117,30,9,3,13,5167,42465,28125,4929,2424,612,107,31,23,3658,39894,19541,7980,7103,2721,780,253,126,3265,41769,10347,8069,11693,5856,1989,647,360,2917,41866,6121,5678,13118,7812,3097,1019,691,2567,40113,5348,5302,15001,9595,3873,1229,930,2866,44144,5736,5287,15722,10079,3964,1327,882,3113,46112,5920,5127,16119,10651,4413,1355,848,3338,47771,6084,4929,17025,12215,5052,1449,803,3558,51120,5269,4458,16239,12227,4931,1345,765,3647,48880,4704,3946,16743,11796,5029,1535,899,3865,48521,3586,2913,12343,10081,4903,1656,1066,3538,40089,2538,1803,7686,7930,4898,2032,1547,3505,31945,1785,1478,4948,5443,3862,1915,1720,3274,24424,2136,2044,5711,5562,4012,1906,2020,5831,29226,143509,64778,161988,112620,50936,17697,12693,54107,618327
SOS12,3646,52,10,3,4,0,4,626,4340,2173,396,196,59,5,3,3,301,3132,1476,641,602,238,68,13,10,296,3338,789,625,976,533,168,67,28,281,3469,531,516,1281,795,316,86,74,264,3871,555,529,1601,1065,416,141,114,347,4770,609,548,1728,1220,433,155,114,370,5175,697,651,1783,1220,506,165,120,374,5526,682,603,1998,1432,621,178,119,448,6077,631,546,1862,1440,607,194,90,431,5795,500,449,1773,1355,628,191,96,424,5421,326,299,1230,1031,504,165,104,307,3975,218,120,609,668,450,189,149,288,2692,114,95,319,398,282,156,144,224,1736,121,123,319,340,276,153,154,242,1724,13077,6190,16290,11804,5285,1855,1310,5229,61045
SOS13,14098,132,8,3,0,0,5,2766,17018,8753,942,444,84,15,3,10,1282,11532,5391,1838,1598,636,158,49,18,1067,10761,2989,2034,3446,1915,626,163,88,1122,12381,1880,1511,4568,3242,1205,322,197,1182,14104,1890,1694,6227,4484,1698,510,291,1596,18394,2366,1969,6938,4812,1996,554,330,1819,20780,2645,2080,7194,5317,2191,640,379,1946,22387,2610,2032,7051,5680,2517,724,355,2090,23051,2178,1673,6440,5127,2385,675,331,1909,20713,1561,1335,5837,4716,2245,677,300,1726,18403,956,810,3504,3244,1680,547,336,1267,12347,545,424,1717,1842,1254,464,407,846,7497,275,213,855,964,727,357,367,535,4284,245,287,730,796,580,297,369,658,3961,48379,18975,56568,42865,19260,5975,3786,21807,217622
SOS17,8,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,12,3,0,5,0,0,0,0,3,14,3,0,3,0,0,0,0,0,3,0,0,8,0,0,0,0,0,12,0,0,4,0,0,0,0,0,7,3,3,3,4,3,0,0,5,22,0,6,8,5,0,0,0,3,23,3,6,5,0,3,3,0,3,26,0,3,13,11,0,3,0,8,36,3,0,5,9,3,0,0,4,28,0,0,6,3,0,0,0,5,14,0,0,0,0,3,0,0,3,10,0,0,3,3,0,0,0,0,7,39,21,65,35,21,6,0,37,220
SOS19,167,12,3,0,0,0,0,50,232,424,27,17,0,0,0,0,150,615,397,28,29,16,3,0,3,159,635,199,48,40,23,13,4,3,124,457,111,36,42,30,10,3,7,97,338,95,39,31,25,10,9,8,86,290,89,30,49,36,10,8,3,90,310,67,40,70,35,14,8,5,94,338,56,26,95,55,26,14,3,65,341,63,27,106,78,34,4,3,73,391,36,24,98,56,31,8,7,65,326,17,8,41,23,20,6,3,30,154,13,3,14,23,3,3,0,23,78,4,8,4,11,3,0,3,11,38,3,0,15,6,3,4,7,13,48,1744,350,650,414,184,65,57,1134,4590
