SOS_CODE_2016,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
SOS10,584,2539,120,116512,10130,1666,668,9779,1034,7216,485,2908,1061,6439,31370,72760,696,91,423,803,169,423,86,167,280,844,1892,5891,152937,23148,5237,177361,21450,135572,5575,37728,8212,66424,34765,668407
SOS11,46,156,9,9394,2587,486,150,2793,271,1388,160,638,164,1264,7542,17444,181,33,105,208,42,108,17,41,68,293,355,1449,29404,6120,1339,43037,4798,23067,1664,7374,1735,12782,8286,139608
SOS12,8,17,0,1070,334,80,22,360,50,190,22,90,21,163,817,2131,27,4,15,28,5,11,3,5,0,31,49,172,3180,751,161,4630,443,2406,213,885,172,1478,913,15232
SOS13,39,131,28,7024,2089,312,109,1933,181,865,107,338,104,590,3290,9915,150,23,78,133,14,70,9,16,57,82,177,817,15887,2965,739,19980,2054,9321,816,2992,785,4843,3734,64109
SOS17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOS19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
