SOS_CODE_2016,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
SOS10,172,26,32,106,15,207,3,142,84,2776,38,3609,55,29,10,53,3,100,6,153,38,754,15,1215,34,44,11,74,5,172,10,597,79,1277,24,2321,12,27,6,31,0,154,8,620,67,754,13,1690,53,183,13,96,7,552,27,1335,163,3198,50,5676,71,312,29,290,31,1712,51,2481,288,3150,55,8468,247,797,53,655,57,3655,84,3178,380,5001,106,14214,482,1332,83,1771,155,7806,155,4052,612,5255,120,21813,1263,2228,153,5126,410,12615,326,4258,767,6953,154,34251,3127,2474,247,9583,763,12823,390,3417,701,5883,142,39545,4067,1938,234,11297,907,13118,385,2548,593,4636,123,39846,6444,1760,276,12992,1192,12067,391,2111,530,4037,110,41909,20921,3209,639,28631,3338,22369,878,3406,894,6106,182,90568,21986,2283,615,27922,3342,8567,744,1948,408,3394,114,71329,19988,1433,491,19329,2809,4747,509,1263,270,2185,76,53105,15718,888,329,9420,2074,12272,245,1009,416,1258,57,43691,47468,2430,927,39388,5125,15006,791,2139
SOS11,34,5,6,24,4,23,0,19,10,264,16,412,14,9,3,12,3,23,0,28,4,86,6,186,14,18,5,20,8,31,0,59,5,175,4,334,8,10,0,4,0,16,0,56,10,92,3,193,25,50,11,40,0,71,6,220,25,656,10,1111,41,107,6,88,8,197,16,397,54,614,12,1548,95,199,16,225,13,583,27,660,80,1421,19,3344,176,392,32,669,70,1550,66,1036,155,1534,34,5718,462,830,81,2212,194,3108,126,1171,241,1999,60,10483,1133,875,115,4045,391,3227,154,889,193,1400,53,12479,1432,641,99,4574,391,2850,161,610,171,868,33,11818,1972,586,79,4641,477,2468,153,430,145,614,18,11583,5627,834,219,8760,949,3707,297,555,183,767,54,21941,5079,496,160,6535,780,1296,201,243,95,337,34,15252,3848,239,91,3578,540,598,135,116,30,162,18,9354,2582,88,57,1385,267,939,43,81,51,74,11,5577,4110,224,109,3225,397,889,104,121
SOS12,3,0,4,0,0,3,0,3,0,26,0,42,4,0,0,4,0,5,0,4,0,13,0,31,3,3,0,3,0,4,0,7,3,31,0,56,0,0,0,0,0,3,0,5,0,14,0,20,6,4,0,6,0,3,3,32,0,72,0,129,4,13,0,12,0,28,0,41,4,65,0,172,7,24,0,31,4,51,10,69,7,152,0,360,22,56,3,76,13,151,9,115,17,183,9,658,70,105,4,276,15,286,20,140,27,228,11,1180,121,94,16,433,20,308,19,110,11,176,11,1312,127,77,9,486,38,284,24,92,18,88,4,1247,211,67,11,477,53,259,23,46,17,61,5,1227,574,113,9,856,87,422,31,64,34,100,5,2295,531,48,30,665,57,134,24,31,6,34,4,1558,385,38,14,393,42,61,13,13,3,18,0,972,275,9,11,146,25,99,0,12,0,9,0,583,470,25,15,374,36,101,16,10
SOS13,75,4,5,35,0,19,8,7,4,109,10,281,30,3,3,25,4,21,0,13,0,54,0,157,25,18,0,29,5,30,0,42,10,83,6,237,19,4,4,11,0,22,0,33,3,43,5,131,66,24,3,73,8,50,8,60,12,233,8,545,64,42,4,111,19,122,16,160,21,223,10,784,123,112,9,150,16,273,7,223,36,453,19,1423,214,204,18,422,30,621,29,365,59,463,17,2436,430,287,43,1033,92,1024,57,379,73,639,34,4084,650,333,38,1619,139,1018,55,293,72,467,26,4711,598,291,43,1614,159,925,56,264,62,344,17,4367,897,225,44,1787,163,828,78,197,44,251,21,4528,2197,418,86,3384,339,1414,111,244,94,344,34,8678,2129,261,73,2789,277,599,106,124,37,176,18,6594,1766,154,42,1706,219,287,58,77,16,115,14,4457,1281,68,47,775,136,448,33,45,38,62,12,2946,3087,184,79,2356,258,692,76,109
SOS17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOS19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
