SOS_CODE_2016,NegNil_inc_Emp_WFT,NegNil_inc_Emp_WPT,NegNil_inc_Emp_AW,NegNil_inc_E_T,NegNil_inc_UnE_lfw_FTW,NegNil_inc_UnE_lfw_PTW,NegNil_inc_UnE_lfw_Tot,NegNil_inc_T_LF,NegNil_inc_Notin_LF,NegNil_inc_LF_sta_NS,NegNil_inc_Tot,I_1_149_Emp_WFT,I_1_149_Emp_WPT,I_1_149_Emp_AW,I_1_149_E_T,I_1_149_UnE_lfw_FTW,I_1_149_UnE_lfw_PTW,I_1_149_UnE_lfw_Tot,I_1_149_T_LF,I_1_149_Notin_LF,I_1_149_LF_sta_NS,I_1_149_Tot,I_150_299_Emp_WFT,I_150_299_Emp_WPT,I_150_299_Emp_AW,I_150_299_E_T,I_150_299_UnE_lfw_FTW,I_150_299_UnE_lfw_PTW,I_150_299_UnE_lfw_Tot,I_150_299_T_LF,I_150_299_Notin_LF,I_150_299_LF_sta_NS,I_150_299_Tot,I_300_399_Emp_WFT,I_300_399_Emp_WPT,I_300_399_Emp_AW,I_300_399_E_T,I_300_399_UnE_lfw_FTW,I_300_399_UnE_lfw_PTW,I_300_399_UnE_lfw_Tot,I_300_399_T_LF,I_300_399_Notin_LF,I_300_399_LF_sta_NS,I_300_399_Tot,I_400_499_Emp_WFT,I_400_499_Emp_WPT,I_400_499_Emp_AW,I_400_499_E_T,I_400_499_UnE_lfw_FTW,I_400_499_UnE_lfw_PTW,I_400_499_UnE_lfw_Tot,I_400_499_T_LF,I_400_499_Notin_LF,I_400_499_LF_sta_NS,I_400_499_Tot,I_500_649_Emp_WFT,I_500_649_Emp_WPT,I_500_649_Emp_AW,I_500_649_E_T,I_500_649_UnE_lfw_FTW,I_500_649_UnE_lfw_PTW,I_500_649_UnE_lfw_Tot,I_500_649_T_LF,I_500_649_Notin_LF,I_500_649_LF_sta_NS,I_500_649_Tot,I_650_799_Emp_WFT,I_650_799_Emp_WPT,I_650_799_Emp_AW,I_650_799_E_T,I_650_799_UnE_lfw_FTW,I_650_799_UnE_lfw_PTW,I_650_799_UnE_lfw_Tot,I_650_799_T_LF,I_650_799_Notin_LF,I_650_799_LF_sta_NS,I_650_799_Tot,I_800_999_Emp_WFT,I_800_999_Emp_WPT,I_800_999_Emp_AW,I_800_999_E_T,I_800_999_UnE_lfw_FTW,I_800_999_UnE_lfw_PTW,I_800_999_UnE_lfw_Tot,I_800_999_T_LF,I_800_999_Notin_LF,I_800_999_LF_sta_NS,I_800_999_Tot,I_1000_1249_Emp_WFT,I_1000_1249_Emp_WPT,I_1000_1249_Emp_AW,I_1000_1249_E_T,I_1000_1249_UnE_lfw_FTW,I_1000_1249_UnE_lfw_PTW,I_1000_1249_UnE_lfw_Tot,I_1000_1249_T_LF,I_1000_1249_Notin_LF,I_1000_1249_LF_sta_NS,I_1000_1249_Tot,I_1250_1499_Emp_WFT,I_1250_1499_Emp_WPT,I_1250_1499_Emp_AW,I_1250_1499_E_T,I_1250_1499_UnE_lfw_FTW,I_1250_1499_UnE_lfw_PTW,I_1250_1499_UnE_lfw_Tot,I_1250_1499_T_LF,I_1250_1499_Notin_LF,I_1250_1499_LF_sta_NS,I_1250_1499_Tot,I_1500_1749_Emp_WFT,I_1500_1749_Emp_WPT,I_1500_1749_Emp_AW,I_1500_1749_E_T,I_1500_1749_UnE_lfw_FTW,I_1500_1749_UnE_lfw_PTW,I_1500_1749_UnE_lfw_Tot,I_1500_1749_T_LF,I_1500_1749_Notin_LF,I_1500_1749_LF_sta_NS,I_1500_1749_Tot,I_1750_1999_Emp_WFT,I_1750_1999_Emp_WPT,I_1750_1999_Emp_AW,I_1750_1999_E_T,I_1750_1999_UnE_lfw_FTW,I_1750_1999_UnE_lfw_PTW,I_1750_1999_UnE_lfw_Tot,I_1750_1999_T_LF,I_1750_1999_Notin_LF,I_1750_1999_LF_sta_NS,I_1750_1999_Tot,I_2000_2499_Emp_WFT,I_2000_2499_Emp_WPT,I_2000_2499_Emp_AW,I_2000_2499_E_T,I_2000_2499_UnE_lfw_FTW,I_2000_2499_UnE_lfw_PTW,I_2000_2499_UnE_lfw_Tot,I_2000_2499_T_LF,I_2000_2499_Notin_LF,I_2000_2499_LF_sta_NS,I_2000_2499_Tot,I_2500_2999_Emp_WFT,I_2500_2999_Emp_WPT,I_2500_2999_Emp_AW,I_2500_2999_E_T,I_2500_2999_UnE_lfw_FTW,I_2500_2999_UnE_lfw_PTW,I_2500_2999_UnE_lfw_Tot,I_2500_2999_T_LF,I_2500_2999_Notin_LF,I_2500_2999_LF_sta_NS,I_2500_2999_Tot,I_3000_3499_Emp_WFT,I_3000_3499_Emp_WPT,I_3000_3499_Emp_AW,I_3000_3499_E_T,I_3000_3499_UnE_lfw_FTW,I_3000_3499_UnE_lfw_PTW,I_3000_3499_UnE_lfw_Tot,I_3000_3499_T_LF,I_3000_3499_Notin_LF,I_3000_3499_LF_sta_NS,I_3000_3499_Tot,I_3500_3999_Emp_WFT,I_3500_3999_Emp_WPT,I_3500_3999_Emp_AW,I_3500_3999_E_T,I_3500_3999_UnE_lfw_FTW,I_3500_3999_UnE_lfw_PTW,I_3500_3999_UnE_lfw_Tot,I_3500_3999_T_LF,I_3500_3999_Notin_LF,I_3500_3999_LF_sta_NS,I_3500_3999_Tot,I_4000more_Emp_WFT,I_4000more_Emp_WPT,I_4000more_Emp_AW,I_4000more_E_T,I_4000more_UnE_lfw_FTW,I_4000more_UnE_lfw_PTW,I_4000more_UnE_lfw_Tot,I_4000more_T_LF,I_4000more_Notin_LF,I_4000more_LF_sta_NS,I_4000more_Tot,Part_inc_sta_Emp_WFT,Part_inc_sta_Emp_WPT,Part_inc_sta_Emp_AW,Part_inc_sta_E_T,Part_inc_sta_UnE_lfw_FTW,Part_inc_sta_UnE_lfw_PTW,Part_inc_sta_UnE_lfw_Tot,Part_inc_sta_T_LF,Part_inc_sta_Notin_LF,Part_inc_sta_LF_sta_NS,Part_inc_sta_Tot,All_inc_NS_Emp_WFT,All_inc_NS_Emp_WPT
SOS10,105,97,53,257,342,313,658,909,4264,30,5199,67,293,41,403,120,136,259,658,1285,9,1954,128,1094,109,1331,454,524,974,2309,3509,26,5848,173,1341,100,1621,361,496,856,2475,4009,24,6507,340,2300,206,2844,519,686,1211,4055,6869,39,10961,1185,4893,358,6432,647,936,1586,8014,8966,46,17028,2768,5096,396,8260,404,540,949,9207,9769,84,19054,4800,5325,447,10573,394,393,786,11356,9162,77,20597,7368,5086,488,12950,313,346,665,13612,9106,87,22806,7038,3674,396,11111,270,220,495,11602,6394,57,18055,6577,2607,336,9525,159,138,295,9817,4473,42,14340,5896,1893,254,8042,121,98,220,8258,3388,46,11692,9907,2533,423,12871,133,111,247,13115,4363,45,17517,4309,1140,190,5636,69,49,117,5750,2289,12,8055,2164,468,115,2746,34,18,51,2793,790,7,3595,3102,562,133,3794,54,25,83,3873,661,10,4548,2703,437,107,3252,43,26,70,3321,1171,15,4508,6467,3446,639,10558,433,312,742,11296,7413,442,19155,460,331
SOS11,22,35,14,70,88,69,163,232,627,13,867,16,85,24,121,74,43,119,242,318,4,561,40,390,39,461,260,141,401,863,1225,14,2096,78,670,71,823,255,231,485,1307,1870,25,3199,135,1243,125,1503,388,314,704,2199,2976,22,5201,484,2803,238,3520,401,572,971,4494,4418,26,8938,1193,2762,217,4176,220,318,539,4721,4538,49,9306,2025,2440,204,4673,168,178,344,5020,3864,40,8928,2582,2027,195,4802,138,97,238,5043,3043,39,8126,2212,1248,143,3602,62,53,116,3722,1727,19,5468,1846,658,105,2611,33,37,66,2677,868,7,3554,1560,431,93,2081,20,15,30,2113,622,10,2751,1918,438,99,2463,14,6,25,2490,628,6,3126,696,115,28,839,3,3,7,845,231,3,1078,248,48,18,313,3,0,4,317,59,0,374,238,46,13,306,19,6,26,328,132,6,465,184,35,11,234,0,3,6,242,145,3,390,1951,1439,186,3575,189,129,322,3895,2392,169,6452,156,177
SOS12,0,0,0,4,6,3,9,12,53,0,61,4,13,0,18,9,0,9,21,27,0,50,3,38,0,43,23,20,43,81,129,0,208,4,65,4,73,28,14,41,110,174,3,288,15,123,9,147,28,25,55,202,267,8,480,46,268,25,335,35,40,78,412,371,0,789,89,218,11,323,19,25,43,369,397,0,771,145,189,11,345,9,17,24,367,352,6,729,208,164,18,394,6,9,16,406,274,3,690,165,95,13,279,3,4,7,291,155,7,446,128,57,15,205,4,4,4,208,80,3,295,124,31,3,155,3,0,3,160,50,0,208,167,41,8,215,4,0,4,218,56,0,276,52,10,7,63,0,0,0,70,30,0,99,27,7,0,31,0,0,0,31,0,0,32,26,4,3,35,0,0,0,35,21,0,54,17,5,0,27,0,0,0,31,12,0,40,185,140,20,355,23,9,35,389,273,18,673,13,16
SOS13,27,19,3,50,17,13,31,82,176,0,259,18,31,0,54,10,7,16,67,90,4,163,22,94,14,130,55,26,81,208,302,9,517,39,165,6,217,47,40,86,295,402,0,702,63,259,22,344,72,62,139,480,636,15,1128,173,522,40,733,75,71,147,882,775,11,1672,257,470,42,772,39,48,86,853,761,10,1625,421,420,32,882,24,27,48,926,788,3,1722,484,357,30,869,18,15,30,901,645,9,1560,436,247,24,710,9,13,18,730,391,11,1128,391,161,21,570,8,3,9,576,231,3,814,319,115,19,452,3,0,9,459,183,0,647,507,138,35,683,3,0,6,687,208,9,904,182,61,14,253,3,4,3,258,81,3,345,81,21,5,110,0,0,0,110,18,0,137,115,28,10,150,0,0,4,151,28,0,180,132,36,8,172,0,0,4,174,61,4,235,557,396,55,1005,43,34,81,1084,634,42,1766,64,32
SOS17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOS19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
