SOS_CODE_2016,M_Y12e_15_19,M_Y12e_20_24,M_Y12e_25_34,M_Y12e_35_44,M_Y12e_45_54,M_Y12e_55_64,M_Y12e_65_74,M_Y12e_75_84,M_Y12e_85ov,M_Y12e_Tot,M_Y11e_15_19,M_Y11e_20_24,M_Y11e_25_34,M_Y11e_35_44,M_Y11e_45_54,M_Y11e_55_64,M_Y11e_65_74,M_Y11e_75_84,M_Y11e_85ov,M_Y11e_Tot,M_Y10e_15_19,M_Y10e_20_24,M_Y10e_25_34,M_Y10e_35_44,M_Y10e_45_54,M_Y10e_55_64,M_Y10e_65_74,M_Y10e_75_84,M_Y10e_85ov,M_Y10e_Tot,M_Y9e_15_19,M_Y9e_20_24,M_Y9e_25_34,M_Y9e_35_44,M_Y9e_45_54,M_Y9e_55_64,M_Y9e_65_74,M_Y9e_75_84,M_Y9e_85ov,M_Y9e_Tot,M_Y8b_15_19,M_Y8b_20_24,M_Y8b_25_34,M_Y8b_35_44,M_Y8b_45_54,M_Y8b_55_64,M_Y8b_65_74,M_Y8b_75_84,M_Y8b_85ov,M_Y8b_Tot,M_DNGTS_15_19,M_DNGTS_20_24,M_DNGTS_25_34,M_DNGTS_35_44,M_DNGTS_45_54,M_DNGTS_55_64,M_DNGTS_65_74,M_DNGTS_75_84,M_DNGTS_85_ov,M_DNGTS_Tot,M_Hghst_yr_schl_ns_15_19,M_Hghst_yr_schl_ns_20_24,M_Hghst_yr_schl_ns_25_34,M_Hghst_yr_schl_ns_35_44,M_Hghst_yr_schl_ns_45_54,M_Hghst_yr_schl_ns_55_64,M_Hghst_yr_schl_ns_65_74,M_Hghst_yr_schl_ns_75_84,M_Hghst_yr_schl_ns_85_ovr,M_Hghst_yr_schl_ns_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Y12e_15_19,F_Y12e_20_24,F_Y12e_25_34,F_Y12e_35_44,F_Y12e_45_54,F_Y12e_55_64,F_Y12e_65_74,F_Y12e_75_84,F_Y12e_85ov,F_Y12e_Tot,F_Y11e_15_19,F_Y11e_20_24,F_Y11e_25_34,F_Y11e_35_44,F_Y11e_45_54,F_Y11e_55_64,F_Y11e_65_74,F_Y11e_75_84,F_Y11e_85ov,F_Y11e_Tot,F_Y10e_15_19,F_Y10e_20_24,F_Y10e_25_34,F_Y10e_35_44,F_Y10e_45_54,F_Y10e_55_64,F_Y10e_65_74,F_Y10e_75_84,F_Y10e_85ov,F_Y10e_Tot,F_Y9e_15_19,F_Y9e_20_24,F_Y9e_25_34,F_Y9e_35_44,F_Y9e_45_54,F_Y9e_55_64,F_Y9e_65_74,F_Y9e_75_84,F_Y9e_85ov,F_Y9e_Tot,F_Y8b_15_19,F_Y8b_20_24,F_Y8b_25_34,F_Y8b_35_44,F_Y8b_45_54,F_Y8b_55_64,F_Y8b_65_74,F_Y8b_75_84,F_Y8b_85ov,F_Y8b_Tot,F_DNGTS_15_19,F_DNGTS_20_24,F_DNGTS_25_34,F_DNGTS_35_44,F_DNGTS_45_54,F_DNGTS_55_64,F_DNGTS_65_74,F_DNGTS_75_84,F_DNGTS_85_ov,F_DNGTS_Tot,F_Hghst_yr_schl_ns_15_19,F_Hghst_yr_schl_ns_20_24,F_Hghst_yr_schl_ns_25_34,F_Hghst_yr_schl_ns_35_44,F_Hghst_yr_schl_ns_45_54,F_Hghst_yr_schl_ns_55_64,F_Hghst_yr_schl_ns_65_74,F_Hghst_yr_schl_ns_75_84,F_Hghst_yr_schl_ns_85_ovr,F_Hghst_yr_schl_ns_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Y12e_15_19,P_Y12e_20_24,P_Y12e_25_34,P_Y12e_35_44,P_Y12e_45_54,P_Y12e_55_64,P_Y12e_65_74,P_Y12e_75_84,P_Y12e_85ov,P_Y12e_Tot,P_Y11e_15_19,P_Y11e_20_24,P_Y11e_25_34,P_Y11e_35_44,P_Y11e_45_54,P_Y11e_55_64,P_Y11e_65_74,P_Y11e_75_84,P_Y11e_85ov,P_Y11e_Tot,P_Y10e_15_19,P_Y10e_20_24,P_Y10e_25_34,P_Y10e_35_44,P_Y10e_45_54,P_Y10e_55_64,P_Y10e_65_74,P_Y10e_75_84,P_Y10e_85ov,P_Y10e_Tot,P_Y9e_15_19,P_Y9e_20_24,P_Y9e_25_34,P_Y9e_35_44,P_Y9e_45_54,P_Y9e_55_64,P_Y9e_65_74,P_Y9e_75_84,P_Y9e_85ov,P_Y9e_Tot
SOS10,44773,143086,304720,263764,187877,147040,86675,34115,10972,1223032,7292,9686,18274,16981,15887,11329,7283,3533,1188,91451,10454,18741,45191,52141,85395,69353,45289,22892,6981,356448,2338,2923,7135,8146,12595,14581,20393,11192,4347,83654,633,1342,4203,5119,8405,14067,19311,16487,7688,77260,174,826,2803,2592,3615,4260,3857,3596,1479,23188,7754,13146,32119,25178,22550,19897,17985,13858,8009,160498,73416,189747,414451,373934,336325,280521,200795,105677,40672,2015533,47853,150412,339280,289344,204005,141047,73971,30114,11831,1287855,5392,6999,14431,14560,15708,11024,7831,4322,1677,81937,6857,12536,32190,41399,85292,84649,62755,32654,13685,372006,1578,2142,5482,6938,11835,18957,23867,15723,9361,95888,393,841,2828,4680,8772,18076,22793,21726,14285,94388,123,538,2181,2709,4500,6215,5778,6498,3372,31911,6952,11880,29216,22330,20408,19716,19860,18214,16508,165073,69136,185344,425616,381951,350519,299683,216848,129257,70714,2129060,92623,293498,643998,553106,391885,288090,160649,64234,22801,2510885,12676,16680,32705,31542,31587,22348,15107,7855,2866,173382,17310,31271,77382,93540,170690,153999,108048,55543,20670,728456,3918,5069,12616,15088,24429,33539,44265,26917,13707,179542
SOS11,7617,20372,38682,37355,25701,27940,21996,9685,3054,192390,3156,4293,7021,6634,5949,5078,3685,1959,561,38339,5216,9581,21090,22381,37107,34821,24325,11830,2799,169158,1429,1427,3481,3821,6590,8766,13309,7013,2271,48110,304,500,1254,1614,2944,6307,9027,7464,3626,33035,42,85,227,263,362,407,481,384,152,2398,2878,3871,7962,7469,8209,8810,9449,7589,3852,60092,20640,40124,79714,79538,86861,92137,82274,45928,16319,543535,8930,24877,51466,48868,34223,29561,19736,9399,3596,230659,2507,3292,6332,6464,6950,5585,4397,2432,806,38770,3760,6925,15631,18373,36873,40617,32367,16633,5738,176927,930,1316,3087,3267,6108,9920,13683,8900,4510,51729,229,319,837,1111,2133,5370,7566,8019,6520,32103,19,46,169,202,290,349,388,375,228,2071,2701,3037,6050,5903,7241,8550,10419,10554,7790,62254,19084,39814,83578,84192,93816,99951,88559,56313,29195,594508,16549,45244,90146,86224,59920,57496,41733,19082,6649,423049,5670,7585,13352,13100,12900,10665,8086,4392,1368,77112,8980,16506,36728,40751,73983,75443,56690,28466,8537,346085,2358,2738,6566,7087,12706,18689,26988,15913,6783,99840
SOS12,749,1625,2765,3401,2843,3442,2531,935,221,18507,313,376,593,658,714,627,460,173,44,3954,525,883,1963,2610,4588,4564,2976,1165,229,19493,144,155,326,407,802,1126,1569,701,183,5424,42,43,103,154,411,906,1217,821,316,4012,9,5,8,12,27,33,69,42,8,211,326,282,588,690,849,1106,1097,736,240,5918,2109,3366,6342,7931,10224,11802,9907,4575,1252,57516,806,1925,4020,4936,3797,3627,2268,778,204,22354,226,297,520,626,775,628,410,194,60,3748,359,536,1369,1998,4351,4844,3407,1294,342,18503,88,112,245,306,677,1142,1423,698,306,4989,18,18,61,97,255,566,834,652,417,2911,8,0,15,17,11,21,39,29,23,159,277,243,564,649,830,1053,1015,775,376,5778,1782,3127,6797,8623,10697,11870,9397,4424,1721,58439,1553,3546,6779,8345,6632,7068,4794,1715,428,40857,540,667,1116,1285,1490,1259,872,365,104,7698,890,1417,3334,4610,8939,9400,6381,2457,570,37997,235,263,571,707,1474,2268,2990,1398,492,10411
SOS13,3111,6843,10371,13502,13537,15940,11066,3485,728,78583,1103,1246,1839,2210,2617,2412,1513,529,105,13575,2388,3391,7051,9779,18244,16913,9843,3383,519,71514,490,392,969,1476,2975,3878,5370,2052,466,18064,95,111,377,607,1269,2835,4026,2541,862,12717,12,12,40,55,90,173,207,163,56,816,1497,1595,3050,3449,4662,5010,4399,2224,669,26560,8702,13586,23704,31074,43388,47164,36420,14383,3408,221822,3385,7706,14706,19940,18598,16141,8938,2668,708,92791,722,760,1520,2016,2821,2413,1519,541,108,12426,1096,1727,4020,6439,15045,15924,10269,3295,840,58665,240,221,559,875,1987,3187,3936,1599,550,13138,72,48,156,258,618,1652,2273,1636,844,7553,10,9,25,34,53,118,136,124,75,583,1396,1032,2141,2931,4037,4312,3661,1914,834,22252,6918,11507,23132,32482,43155,43746,30736,11772,3960,207409,6495,14549,25081,33442,32137,32084,19999,6154,1441,171374,1822,2008,3359,4229,5436,4824,3035,1076,210,26002,3485,5118,11075,16222,33289,32839,20109,6678,1360,130174,733,616,1525,2347,4962,7062,9306,3649,1013,31210
SOS17,0,0,8,3,8,10,15,10,0,52,0,0,3,5,0,0,4,0,0,12,0,3,3,3,14,3,11,4,0,42,0,0,0,4,0,0,4,0,0,8,0,0,0,0,3,3,5,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,14,3,0,26,3,9,11,18,25,22,48,16,3,152,3,4,17,10,8,22,11,7,3,76,0,0,0,0,3,3,0,0,0,12,0,0,0,4,10,8,19,5,0,50,0,0,0,3,4,5,3,3,3,22,0,0,0,0,0,0,9,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,4,14,6,0,40,4,4,24,14,31,46,60,24,7,217,3,3,21,7,16,29,27,18,4,125,0,0,0,4,6,4,3,0,0,25,0,3,4,3,20,18,35,9,0,87,0,0,0,4,3,4,7,3,3,34
SOS19,85,356,679,376,234,254,167,42,10,2199,26,52,92,68,57,48,25,3,3,380,34,105,225,227,269,237,190,22,8,1323,18,35,67,67,77,61,86,23,3,436,3,22,42,29,41,58,67,18,3,286,0,0,3,3,17,9,4,4,0,41,80,166,499,497,446,319,173,52,12,2245,241,744,1609,1269,1148,985,719,162,32,6910,80,379,647,296,220,206,108,21,4,1964,17,27,38,30,48,41,22,3,0,237,29,58,80,80,138,232,157,27,8,811,11,19,32,28,38,65,58,11,8,270,11,5,6,11,17,37,33,14,9,130,0,3,4,3,4,3,3,4,0,22,50,134,279,182,185,141,95,37,17,1120,200,613,1091,629,646,732,472,120,48,4549,164,734,1328,670,459,457,274,59,11,4161,46,83,133,98,109,91,52,8,3,614,65,157,305,306,412,475,350,49,17,2136,25,54,97,95,121,127,145,34,7,701
