SOS_CODE_2016,M_15_19_yr_Marrd_reg_marrge,M_15_19_yr_Married_de_facto,M_15_19_yr_Not_married,M_15_19_yr_Total,M_20_24_yr_Marrd_reg_marrge,M_20_24_yr_Married_de_facto,M_20_24_yr_Not_married,M_20_24_yr_Total,M_25_34_yr_Marrd_reg_marrge,M_25_34_yr_Married_de_facto,M_25_34_yr_Not_married,M_25_34_yr_Total,M_35_44_yr_Marrd_reg_marrge,M_35_44_yr_Married_de_facto,M_35_44_yr_Not_married,M_35_44_yr_Total,M_45_54_yr_Marrd_reg_marrge,M_45_54_yr_Married_de_facto,M_45_54_yr_Not_married,M_45_54_yr_Total,M_55_64_yr_Marrd_reg_marrge,M_55_64_yr_Married_de_facto,M_55_64_yr_Not_married,M_55_64_yr_Total,M_65_74_yr_Marrd_reg_marrge,M_65_74_yr_Married_de_facto,M_65_74_yr_Not_married,M_65_74_yr_Total,M_75_84_yr_Marrd_reg_marrge,M_75_84_yr_Married_de_facto,M_75_84_yr_Not_married,M_75_84_yr_Total,M_85ov_Marrd_reg_marrge,M_85ov_Married_de_facto,M_85ov_Not_married,M_85ov_Total,M_Tot_Marrd_reg_marrge,M_Tot_Married_de_facto,M_Tot_Not_married,M_Tot_Total,F_15_19_yr_Marrd_reg_marrge,F_15_19_yr_Married_de_facto,F_15_19_yr_Not_married,F_15_19_yr_Total,F_20_24_yr_Marrd_reg_marrge,F_20_24_yr_Married_de_facto,F_20_24_yr_Not_married,F_20_24_yr_Total,F_25_34_yr_Marrd_reg_marrge,F_25_34_yr_Married_de_facto,F_25_34_yr_Not_married,F_25_34_yr_Total,F_35_44_yr_Marrd_reg_marrge,F_35_44_yr_Married_de_facto,F_35_44_yr_Not_married,F_35_44_yr_Total,F_45_54_yr_Marrd_reg_marrge,F_45_54_yr_Married_de_facto,F_45_54_yr_Not_married,F_45_54_yr_Total,F_55_64_yr_Marrd_reg_marrge,F_55_64_yr_Married_de_facto,F_55_64_yr_Not_married,F_55_64_yr_Total,F_65_74_yr_Marrd_reg_marrge,F_65_74_yr_Married_de_facto,F_65_74_yr_Not_married,F_65_74_yr_Total,F_75_84_yr_Marrd_reg_marrge,F_75_84_yr_Married_de_facto,F_75_84_yr_Not_married,F_75_84_yr_Total,F_85ov_Marrd_reg_marrge,F_85ov_Married_de_facto,F_85ov_Not_married,F_85ov_Total,F_Tot_Marrd_reg_marrge,F_Tot_Married_de_facto,F_Tot_Not_married,F_Tot_Total,P_15_19_yr_Marrd_reg_marrge,P_15_19_yr_Married_de_facto,P_15_19_yr_Not_married,P_15_19_yr_Total,P_20_24_yr_Marrd_reg_marrge,P_20_24_yr_Married_de_facto,P_20_24_yr_Not_married,P_20_24_yr_Total,P_25_34_yr_Marrd_reg_marrge,P_25_34_yr_Married_de_facto,P_25_34_yr_Not_married,P_25_34_yr_Total,P_35_44_yr_Marrd_reg_marrge,P_35_44_yr_Married_de_facto,P_35_44_yr_Not_married,P_35_44_yr_Total,P_45_54_yr_Marrd_reg_marrge,P_45_54_yr_Married_de_facto,P_45_54_yr_Not_married,P_45_54_yr_Total,P_55_64_yr_Marrd_reg_marrge,P_55_64_yr_Married_de_facto,P_55_64_yr_Not_married,P_55_64_yr_Total,P_65_74_yr_Marrd_reg_marrge,P_65_74_yr_Married_de_facto,P_65_74_yr_Not_married,P_65_74_yr_Total,P_75_84_yr_Marrd_reg_marrge,P_75_84_yr_Married_de_facto,P_75_84_yr_Not_married,P_75_84_yr_Total,P_85ov_Marrd_reg_marrge,P_85ov_Married_de_facto,P_85ov_Not_married,P_85ov_Total,P_Tot_Marrd_reg_marrge,P_Tot_Married_de_facto,P_Tot_Not_married,P_Tot_Total
SOS10,75,747,148756,149587,4257,11323,152921,168494,128371,59723,181561,369652,216912,39230,83766,339906,199672,29743,77402,306818,172188,18677,64551,255418,128742,8888,42565,180195,65792,2673,23728,92195,17528,470,12593,30595,933547,171476,787838,1892860,360,1400,140309,142072,11630,16981,136453,165070,172653,62580,150853,386090,227357,36654,91688,355697,201423,27514,98438,327371,164738,16010,95561,276313,110577,6285,78928,195784,46208,1498,63794,111502,7796,271,38459,46523,942739,169190,894488,2006419,436,2154,289068,291656,15882,28305,289373,333561,301026,122301,332411,755741,444270,75877,175454,695608,401094,57261,175836,634187,336928,34691,160116,531737,239319,15176,121489,375981,111998,4169,87523,203697,25324,741,51051,77119,1876285,340675,1682325,3899281
SOS11,31,527,38263,38822,1096,5887,25924,32898,23537,15900,27978,67414,37983,10905,20071,68963,41692,9681,24687,76063,48160,7250,24817,80228,47426,4087,18766,70276,26637,1200,10866,38700,6583,218,4861,11656,233144,55650,196224,485019,58,1245,35543,36852,2293,8449,22667,33406,30798,16451,27340,74586,41734,11106,24168,77002,45257,9824,29877,84961,49955,6728,31321,88005,43516,3142,29715,76379,19964,781,26098,46847,3125,130,14946,18202,236703,57864,241674,536243,93,1772,73808,75673,3385,14330,48590,66304,54339,32351,55313,142003,79718,22011,44237,145965,86950,19511,54559,161020,98113,13980,56138,168230,90947,7233,48474,146651,46600,1982,36961,85549,9707,345,19808,29863,469850,113511,437895,1021264
SOS12,3,40,4017,4063,71,418,2355,2846,1802,1266,2281,5347,3936,1199,1803,6934,5160,1291,2616,9066,6174,1033,3093,10295,5616,561,2258,8431,2563,165,1248,3972,531,18,439,987,25845,5993,20099,51939,3,79,3790,3874,163,609,1868,2643,2498,1414,2092,6002,4550,1256,2018,7819,5616,1353,2679,9644,6398,990,2965,10348,4971,456,2682,8108,1728,89,1976,3796,247,15,946,1206,26170,6253,21025,53445,10,122,7807,7936,239,1028,4221,5485,4293,2680,4376,11346,8480,2453,3818,14757,10775,2640,5294,18714,12565,2027,6052,20645,10590,1012,4937,16542,4288,254,3223,7766,775,33,1384,2199,52015,12243,41125,105383
SOS13,7,91,15770,15867,305,1074,9145,10519,6794,3785,8418,18996,16896,3775,5840,26511,24144,4541,8642,37332,26609,3935,9920,40465,21941,1956,7159,31057,8490,463,3353,12308,1511,78,1198,2789,106690,19708,69439,195835,11,212,14244,14466,636,1590,7104,9324,9378,4246,6307,19933,19973,4015,5043,29035,26537,4783,6868,38191,26743,3490,7516,37756,18318,1396,6458,26172,5550,233,4274,10057,634,35,2286,2955,107781,19998,60103,187887,19,299,30012,30333,935,2664,16243,19846,16170,8036,14724,38932,36872,7793,10883,55540,50679,9327,15515,75524,53354,7433,17442,78219,40262,3349,13616,57227,14044,692,7627,22368,2141,114,3480,5739,214474,39707,129542,383721
SOS17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOS19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
