CED_CODE_2016,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
CED111,0,0,3,3,0,0,0,3,0,48,0,55,3,0,0,0,0,0,0,3,0,5,0,15,3,4,0,0,0,5,0,7,0,24,0,44,0,0,0,0,0,3,0,3,0,19,0,28,4,3,0,3,0,4,0,28,0,117,3,159,3,13,0,7,0,18,0,46,3,88,0,190,5,25,3,9,0,59,3,78,10,125,0,321,13,30,0,59,7,125,4,85,15,177,3,514,25,58,7,131,12,237,6,92,29,213,8,818,66,73,4,283,19,263,12,77,20,222,4,1042,82,49,3,359,36,301,17,65,9,120,0,1040,133,69,9,465,38,305,10,51,11,115,0,1208,426,118,12,1080,104,580,28,84,25,147,4,2612,553,68,28,1112,101,242,22,71,15,83,5,2308,496,54,14,722,94,144,27,33,7,49,0,1633,421,25,13,323,71,212,7,15,17,17,0,1123,973,66,20,979,115,242,26,38
CED112,6,0,0,0,0,4,0,0,0,25,0,41,3,3,0,3,0,3,0,6,0,6,0,23,0,3,0,3,0,3,0,13,3,14,0,33,0,0,0,0,0,0,0,4,3,14,0,22,3,0,0,4,4,6,0,13,0,49,0,83,0,3,0,9,0,18,0,40,8,46,0,122,8,11,0,15,0,61,7,48,6,119,3,293,21,36,4,68,7,180,9,108,11,139,3,586,26,76,4,187,17,333,8,136,29,220,6,1047,84,82,12,441,45,377,17,123,23,161,3,1367,126,76,12,508,45,441,22,80,25,139,0,1471,239,56,13,587,58,353,17,52,17,87,5,1493,618,102,33,1248,109,523,38,73,25,119,4,2891,641,67,28,923,130,206,31,28,14,64,0,2132,498,33,11,511,55,83,8,19,10,40,6,1270,333,21,3,222,49,128,5,5,4,11,0,789,541,32,11,473,56,151,4,17
CED113,4,3,3,3,0,0,3,0,3,30,3,51,0,0,0,3,0,0,0,7,0,7,0,23,4,3,0,3,3,3,0,0,0,12,0,28,0,0,0,0,0,10,0,3,0,9,0,24,12,4,0,8,0,3,0,11,0,47,0,79,9,8,0,7,0,24,3,36,3,52,0,144,17,21,0,21,4,50,0,54,6,91,3,272,19,43,8,63,8,143,7,84,8,93,3,485,67,81,11,192,9,255,19,84,18,138,6,881,114,88,10,360,25,243,16,65,14,91,5,1027,127,58,7,399,31,219,14,37,16,62,3,971,206,44,8,419,40,200,17,48,19,56,6,1062,650,73,26,804,115,363,30,48,24,85,3,2221,610,58,28,688,126,133,35,35,10,41,4,1769,538,42,13,494,114,91,15,19,3,26,0,1362,526,21,8,230,48,116,11,8,9,9,3,987,1197,42,31,598,99,194,17,20
CED114,10,0,0,5,0,3,0,4,0,40,4,72,4,4,0,4,0,8,0,4,0,14,0,35,7,3,0,3,0,15,0,10,4,16,0,48,0,0,0,3,0,0,0,3,0,7,0,20,5,4,0,13,4,20,0,26,4,63,3,139,6,13,0,22,4,30,3,57,8,70,5,224,23,21,0,44,9,99,5,61,13,136,0,395,40,44,0,124,5,233,13,87,20,159,3,728,96,78,13,340,35,373,13,111,16,155,10,1258,197,70,23,609,47,360,22,84,23,133,15,1573,213,57,9,585,60,298,26,51,18,68,3,1389,286,49,14,592,58,228,26,46,11,45,8,1351,712,97,22,1115,122,329,46,58,19,67,9,2601,626,45,21,717,106,134,19,12,3,34,6,1719,409,27,11,458,46,60,13,12,0,12,0,1052,268,17,13,142,28,61,3,10,0,11,3,547,414,30,12,346,34,88,17,12
CED115,10,0,0,0,0,7,0,10,3,217,3,255,3,3,0,0,0,11,0,13,0,64,0,97,0,0,0,0,0,8,3,55,6,117,0,199,0,0,0,3,0,8,0,70,3,68,0,153,0,12,0,0,0,37,3,124,15,355,7,549,3,24,3,13,0,84,0,196,16,309,0,651,12,50,3,32,4,263,5,213,30,478,5,1087,18,53,3,78,7,500,3,222,35,500,10,1426,78,93,10,158,11,658,14,257,51,564,21,1913,152,85,15,277,16,639,8,186,35,435,13,1860,181,75,9,284,18,491,10,128,29,355,3,1577,248,44,9,293,20,418,3,104,31,305,3,1477,700,78,20,538,75,587,16,126,33,419,5,2602,524,40,14,432,63,271,11,98,25,239,3,1724,414,23,8,247,36,171,12,48,8,144,0,1112,282,17,3,147,27,141,6,34,16,59,0,739,526,33,16,294,35,172,5,32
CED116,0,0,0,0,0,0,0,0,0,18,0,26,0,3,0,0,0,0,0,7,0,9,0,21,3,0,0,4,0,9,0,13,0,16,0,47,0,0,0,0,0,4,0,7,4,6,0,25,6,5,0,6,0,5,3,25,0,70,0,122,3,10,0,17,0,22,0,47,3,57,5,170,18,33,3,23,0,55,0,92,13,159,3,398,21,61,3,86,6,145,8,116,12,157,3,618,48,107,10,248,24,271,10,114,23,241,11,1108,99,95,7,441,40,293,19,122,21,173,8,1325,131,86,8,410,22,277,8,71,19,98,0,1129,174,59,15,453,53,223,17,56,9,99,3,1157,419,91,16,796,81,315,18,82,28,90,8,1932,399,45,19,608,72,126,11,27,7,48,5,1366,305,24,5,334,58,50,14,28,0,29,0,843,229,8,3,135,21,83,3,7,5,11,0,501,365,32,8,332,45,86,13,17
CED117,7,0,0,3,0,4,0,3,3,45,0,61,3,0,0,0,0,6,0,3,0,13,0,34,0,0,0,0,0,3,0,9,0,19,0,39,0,0,0,0,0,0,0,5,0,5,0,14,3,3,0,4,0,6,0,24,0,28,4,70,3,8,0,5,0,12,0,34,0,33,0,96,3,15,0,0,3,39,0,38,9,71,0,187,8,20,0,17,3,89,3,44,4,60,0,249,18,30,0,67,4,148,3,62,10,112,0,455,45,53,3,145,14,146,7,44,4,106,3,561,55,50,0,148,10,187,5,43,9,70,4,573,89,28,0,187,11,175,6,44,4,70,4,627,290,85,7,483,42,414,10,61,19,136,4,1558,367,61,13,595,70,162,21,41,3,60,3,1403,384,45,8,565,105,104,10,39,3,44,0,1309,408,30,10,348,85,468,10,25,9,28,0,1428,2253,102,52,1825,370,528,27,60
CED118,8,0,0,0,0,3,0,5,3,85,3,119,0,0,0,0,0,5,0,7,0,37,0,52,0,0,0,0,0,3,0,12,7,36,0,60,0,0,0,0,0,9,3,20,0,17,0,48,7,4,0,3,0,28,3,54,7,78,0,178,0,12,0,7,0,85,0,68,11,80,5,273,3,14,3,21,7,162,0,104,13,110,4,437,14,43,3,60,4,354,8,115,23,140,3,770,40,74,7,198,13,583,17,142,28,157,3,1263,138,85,15,441,35,595,10,117,23,168,3,1621,209,67,4,497,32,639,21,93,22,139,5,1740,351,63,17,585,65,607,16,73,10,145,5,1937,1261,113,28,1298,155,1185,43,119,39,201,12,4449,1358,68,30,1217,182,423,29,49,17,123,3,3502,1225,60,16,843,138,212,24,43,16,70,0,2648,936,24,21,325,88,389,5,36,5,33,0,1866,1718,55,35,806,136,347,10,27
CED119,0,0,0,5,0,6,0,0,0,23,0,43,0,0,0,3,0,0,0,0,3,12,0,14,0,0,0,0,0,3,0,6,0,12,0,25,0,0,0,0,0,0,0,3,0,4,0,14,4,3,0,0,0,3,0,17,0,37,0,74,0,3,0,12,0,17,0,41,4,27,0,106,6,10,0,13,0,39,0,37,0,47,3,152,11,27,0,37,3,124,5,62,6,73,0,351,30,39,3,134,4,233,10,66,12,123,0,653,68,57,3,292,20,267,12,41,17,98,0,881,93,58,7,399,26,312,7,58,18,95,0,1083,167,58,4,532,41,359,10,46,13,79,0,1313,620,99,22,1290,131,671,40,99,20,158,3,3151,852,100,26,1502,147,279,28,67,19,103,3,3132,847,60,27,1046,143,183,32,52,13,66,4,2472,707,33,12,516,89,355,12,43,9,33,0,1803,1782,78,33,1729,164,472,27,58
CED120,9,0,0,5,0,4,0,0,0,31,0,54,3,0,0,3,0,3,0,3,3,8,0,20,3,0,0,8,0,3,0,8,0,20,0,41,0,0,0,0,0,3,0,8,0,8,0,23,3,3,0,10,0,8,0,13,0,36,0,78,5,5,0,12,7,33,0,29,4,36,4,137,5,20,0,18,0,51,5,52,15,80,0,244,13,32,0,69,9,147,3,70,10,110,9,468,43,47,3,187,22,316,12,82,20,155,5,896,94,54,10,379,48,338,8,84,21,97,5,1142,155,57,12,479,37,411,15,67,14,104,6,1358,235,56,6,572,56,367,14,51,28,67,4,1458,826,110,37,1266,151,615,51,74,31,106,7,3278,827,68,24,1134,151,264,44,43,14,51,3,2622,771,40,25,671,108,128,24,25,3,39,6,1830,582,16,9,316,67,191,6,10,13,10,0,1226,1073,37,19,683,93,221,26,26
CED121,8,0,0,3,4,3,0,3,0,34,0,48,0,0,3,0,0,4,0,3,0,18,0,30,0,0,0,3,0,0,0,11,4,23,0,35,0,0,0,0,0,3,0,0,0,11,0,22,5,4,0,4,0,4,0,10,6,64,0,96,3,10,0,10,0,20,0,38,5,67,0,153,7,21,3,15,4,53,6,62,11,162,0,346,10,35,5,62,3,163,4,110,19,187,0,599,45,65,0,179,20,344,16,124,26,259,4,1087,86,62,6,394,45,398,19,91,21,185,3,1318,115,68,6,515,36,393,15,82,15,132,5,1386,179,62,11,553,55,349,21,58,20,82,3,1406,592,111,28,1063,105,709,40,97,37,108,6,2896,563,75,17,1025,105,217,32,38,14,63,3,2160,486,22,15,537,74,97,20,17,12,34,0,1319,321,12,10,207,31,171,0,9,9,13,3,782,581,27,21,593,81,177,21,19
CED122,3,0,0,3,0,14,0,3,0,73,0,91,0,0,0,4,0,0,0,3,0,12,0,18,0,0,0,4,0,0,0,13,0,18,0,38,0,0,0,0,0,0,0,8,4,9,0,28,3,6,0,0,0,16,0,31,0,27,0,88,4,7,0,5,0,48,0,51,3,60,0,179,4,26,0,22,0,65,0,57,0,82,0,250,21,34,0,45,7,138,7,87,8,91,6,443,32,56,3,130,7,251,3,93,12,143,6,733,78,68,3,202,20,245,3,75,13,126,0,824,99,38,5,253,21,259,8,74,6,117,4,881,139,44,7,307,27,251,14,55,14,101,3,962,483,105,10,721,93,492,15,71,25,164,4,2193,590,92,14,765,99,220,10,41,9,86,8,1934,610,49,20,602,116,112,19,44,3,68,0,1649,499,29,16,317,100,452,12,30,20,40,7,1522,1950,104,38,1582,230,553,24,66
CED123,8,0,0,3,0,3,0,0,0,45,3,69,0,0,0,4,0,3,0,4,3,8,0,24,3,0,0,7,0,0,0,5,0,22,0,39,0,0,0,0,0,3,0,10,0,14,0,36,0,7,0,4,0,3,0,23,3,57,0,101,0,0,0,9,0,35,0,36,8,62,0,157,11,15,0,24,0,103,3,52,20,118,7,350,15,24,0,55,4,275,3,101,14,124,3,611,41,54,3,198,18,485,7,122,20,170,9,1132,126,63,16,408,36,558,5,107,27,142,0,1493,140,62,11,485,55,548,15,68,16,135,3,1537,285,55,10,597,78,465,17,56,21,112,6,1692,1023,87,28,1208,185,746,38,86,30,148,7,3595,973,73,32,1032,163,329,34,54,15,84,13,2806,805,24,21,611,116,150,15,28,14,38,3,1819,600,15,10,267,71,170,8,7,10,13,3,1179,1105,21,16,590,77,238,16,19
CED124,4,4,0,3,0,4,0,3,0,26,3,46,6,0,0,3,0,0,0,3,0,7,0,24,0,0,0,3,0,0,0,9,0,17,0,34,3,0,0,0,0,3,0,3,0,8,0,22,8,7,0,9,0,7,0,30,0,90,0,155,7,7,0,21,0,16,0,43,5,66,3,179,20,21,0,28,3,57,8,76,12,190,4,418,28,56,10,72,6,165,11,131,31,180,4,692,84,95,13,243,9,250,14,142,22,294,14,1168,101,108,13,423,40,292,29,112,26,189,3,1332,150,74,9,425,40,229,15,86,23,106,8,1175,170,54,5,389,38,206,13,40,11,80,0,1017,451,96,18,718,62,276,19,61,23,83,4,1812,390,34,20,565,55,97,14,19,13,32,0,1244,303,27,7,271,40,32,7,7,0,13,0,723,216,12,10,87,19,70,3,8,4,5,0,434,344,23,16,268,33,91,10,13
CED125,4,0,3,0,0,10,0,5,4,62,0,88,0,0,0,0,0,3,0,0,0,23,0,29,0,0,0,3,0,8,0,17,3,43,0,67,0,0,0,0,0,7,0,16,4,21,0,50,0,4,0,0,0,26,0,39,8,108,3,188,0,6,0,5,4,75,4,76,7,101,5,288,11,18,0,17,5,137,0,113,17,170,3,500,17,38,3,54,4,386,10,136,20,200,3,875,41,55,9,204,18,598,12,159,34,256,4,1387,130,83,11,430,33,570,9,131,34,198,8,1647,213,60,8,507,50,622,15,99,27,159,3,1759,301,51,19,543,60,534,20,59,33,144,4,1762,1015,120,44,1028,144,776,33,87,33,179,8,3473,982,58,26,825,123,317,24,73,8,101,7,2539,759,45,18,516,102,177,17,37,5,48,3,1731,514,25,14,242,54,173,4,12,14,16,0,1078,902,35,16,483,71,214,12,26
CED126,9,0,0,6,0,3,0,0,3,34,3,65,6,0,0,3,0,0,0,0,3,8,0,25,0,0,0,0,0,3,0,10,0,10,0,35,0,0,0,0,0,0,0,7,0,13,0,20,0,0,0,0,0,7,0,21,3,20,0,62,0,3,0,4,0,16,5,12,0,26,0,71,8,13,0,15,0,37,0,37,3,38,0,159,11,32,4,53,8,56,0,52,7,41,3,266,23,60,0,168,6,149,4,53,4,92,0,561,79,51,0,246,13,180,8,60,18,95,3,753,76,66,7,303,17,213,11,43,12,76,0,841,149,62,10,420,23,219,11,37,9,78,0,1013,463,125,11,1019,71,480,22,118,23,143,4,2480,562,102,27,1142,124,202,33,64,5,91,4,2353,656,84,14,906,84,126,24,36,4,51,3,1995,483,47,13,428,80,606,12,39,19,36,0,1764,1989,128,36,2297,176,613,35,115
CED127,6,0,0,5,0,3,0,0,4,23,0,44,0,0,0,0,0,3,0,0,0,7,0,14,6,0,0,0,0,8,0,0,0,3,0,21,0,0,0,0,0,0,0,4,0,10,0,17,0,8,0,3,0,10,0,11,3,36,3,74,4,7,0,11,0,16,0,40,0,36,3,115,6,13,0,19,0,41,0,49,0,59,0,191,18,33,0,63,0,122,4,68,11,84,0,408,26,62,3,181,11,246,11,99,19,141,0,806,72,98,0,326,25,314,11,79,19,120,4,1068,110,66,11,436,29,388,11,64,26,87,3,1231,150,55,7,501,40,354,12,50,11,73,0,1262,570,118,27,1093,121,598,24,74,26,100,4,2748,686,86,14,1062,106,247,31,43,19,59,3,2360,603,34,12,630,87,142,26,23,3,29,3,1590,524,25,6,310,46,190,9,21,3,16,8,1149,1034,37,23,720,74,224,20,37
CED128,8,0,4,3,0,5,0,10,0,203,0,228,0,0,0,0,0,3,0,10,3,56,0,73,0,3,0,3,0,11,0,35,3,90,0,150,3,3,0,3,0,12,0,34,4,45,0,106,0,11,0,3,0,20,0,69,4,332,3,450,3,14,3,16,6,83,4,145,21,300,3,588,4,33,0,34,0,189,3,185,26,487,9,975,20,45,3,76,9,403,3,254,26,440,8,1290,49,74,3,175,10,612,12,223,34,495,10,1711,116,83,6,326,32,607,19,160,40,380,14,1785,145,53,9,376,25,494,13,100,30,277,9,1524,261,53,14,412,42,452,15,88,27,274,0,1643,836,79,23,815,108,740,23,131,45,344,5,3139,817,58,21,689,81,343,21,86,16,182,0,2324,595,39,16,433,63,202,12,42,13,117,9,1529,434,14,17,184,32,203,4,21,6,64,0,987,760,35,10,438,78,227,7,37
CED129,14,0,0,9,3,3,0,4,7,58,0,91,4,0,0,0,0,6,0,3,3,20,0,38,3,3,0,0,0,8,0,12,0,26,0,52,0,0,0,0,0,3,0,9,0,14,0,35,0,10,0,3,0,7,0,17,0,25,0,65,7,10,0,15,0,44,0,43,6,54,0,173,10,20,0,14,0,77,0,67,3,77,4,275,13,40,3,56,0,159,0,60,23,73,0,436,40,87,4,124,14,279,8,96,12,106,5,773,88,66,3,248,17,321,8,85,14,102,0,961,112,60,3,327,23,378,9,76,12,110,4,1112,172,63,7,444,30,417,7,72,16,101,0,1318,721,114,25,1046,98,1054,21,111,23,208,3,3414,885,86,19,1318,116,375,28,56,16,117,5,3019,1080,59,21,1031,110,226,17,58,10,72,3,2681,883,33,11,512,79,653,12,44,15,45,3,2299,2788,107,37,1871,196,732,37,84
CED130,9,0,0,4,0,3,0,3,0,32,4,64,7,0,0,8,0,3,0,6,0,20,0,47,5,0,3,7,0,8,0,5,0,12,0,47,3,0,0,0,0,0,0,3,3,11,0,21,17,4,0,13,0,16,0,23,3,89,0,168,13,8,0,18,3,33,3,39,6,75,0,200,25,22,3,34,4,76,3,53,10,162,3,385,43,39,3,105,10,220,0,102,19,140,3,692,95,73,10,301,21,344,20,112,20,175,5,1177,200,79,10,467,41,323,21,60,22,128,3,1358,209,59,14,468,42,274,13,62,12,75,7,1236,263,50,13,472,62,197,20,41,10,42,7,1161,654,88,18,830,98,325,34,42,14,63,4,2170,537,53,21,591,63,106,22,10,11,22,0,1433,412,21,13,337,36,45,9,4,0,19,0,892,269,0,7,127,28,74,4,7,3,10,0,526,448,25,11,256,41,67,9,9
CED131,0,0,0,4,0,0,0,0,0,31,0,40,0,0,0,0,0,0,0,0,0,15,0,20,0,0,0,0,0,3,0,11,0,22,0,38,0,0,0,0,0,0,0,0,0,7,0,17,0,0,0,7,0,5,4,18,3,67,0,101,3,7,0,4,0,12,0,35,6,52,5,118,6,18,0,11,3,35,0,63,7,97,3,239,11,33,0,48,11,108,3,92,14,125,0,440,23,56,0,142,8,221,0,93,17,169,7,727,63,79,11,275,25,237,18,85,25,145,0,963,84,67,10,366,33,294,9,58,13,89,0,1020,127,55,8,444,31,279,20,47,8,71,5,1106,460,104,16,971,115,483,29,94,25,111,0,2415,507,68,16,1067,118,174,27,44,9,57,0,2081,463,47,13,728,90,102,20,14,7,33,4,1517,353,28,10,299,53,184,4,9,11,19,0,971,773,73,16,915,98,216,16,39
CED132,10,3,0,3,0,13,0,0,3,70,0,104,0,0,0,0,0,6,0,5,0,14,0,25,0,0,0,0,0,3,0,9,0,17,0,35,0,0,0,3,0,3,0,14,0,18,0,31,0,3,3,0,0,10,0,10,4,30,0,63,0,4,0,6,0,25,0,34,4,26,0,101,11,14,0,18,0,48,4,30,7,51,0,183,10,22,0,35,3,74,5,44,10,32,0,230,23,34,3,62,3,127,0,44,15,67,0,386,41,37,3,132,4,174,6,43,11,70,0,525,43,26,3,147,9,210,0,26,3,58,4,533,74,31,6,169,22,232,6,38,14,55,0,640,292,64,10,430,67,617,18,85,13,97,3,1708,358,66,10,528,76,181,18,47,10,73,0,1364,409,46,9,485,87,110,13,31,3,47,0,1243,408,22,4,271,95,888,12,64,23,51,3,1850,2835,155,64,2714,403,1272,50,181
CED133,13,0,0,8,0,3,0,6,0,28,3,58,3,0,0,5,3,3,0,7,0,12,0,34,0,5,0,3,4,3,0,4,3,34,0,61,0,0,0,0,0,0,0,12,0,14,3,29,3,11,0,15,0,3,0,38,9,70,0,146,7,20,0,16,3,31,3,55,8,87,3,222,21,44,0,25,0,104,3,114,16,167,0,491,37,60,3,93,10,184,17,138,15,210,6,772,81,138,12,295,32,390,17,189,31,260,4,1448,169,121,17,472,47,361,17,115,14,183,0,1528,166,103,7,505,51,272,26,98,16,131,4,1375,253,83,12,523,50,223,18,59,14,72,0,1319,584,112,15,832,85,290,31,62,19,89,6,2117,503,55,19,515,46,111,22,26,4,32,3,1346,335,36,11,268,27,53,9,7,3,18,3,769,195,8,5,102,23,66,5,9,4,12,0,427,289,18,5,214,17,55,13,9
CED134,13,0,0,9,0,7,0,0,0,21,0,65,12,0,0,7,0,11,0,0,0,14,0,38,3,0,0,9,0,10,0,4,3,20,0,51,4,3,0,0,0,3,0,3,0,15,0,31,7,3,3,11,0,13,0,16,3,95,3,155,13,9,3,22,0,28,3,33,7,72,3,196,23,16,7,34,3,75,4,49,11,149,0,369,57,24,3,94,8,152,4,83,23,158,7,611,96,55,13,263,16,301,8,82,24,169,5,1036,185,71,12,374,41,286,9,69,22,117,6,1204,152,35,9,444,52,276,19,33,25,60,3,1124,242,47,4,438,60,244,16,28,15,49,5,1151,640,68,27,771,100,329,23,36,20,39,3,2064,601,30,11,592,86,112,25,16,7,21,3,1507,432,17,9,327,71,51,15,5,3,9,0,946,259,8,9,134,30,91,5,11,3,0,0,536,459,11,14,318,43,53,17,11
CED135,3,0,0,0,0,13,0,7,9,181,3,219,0,3,0,0,0,3,0,10,3,45,0,64,5,3,0,0,0,5,0,35,0,79,0,128,0,3,0,3,0,7,0,44,4,48,0,106,6,10,0,3,3,27,0,86,16,212,0,360,4,17,4,11,0,124,7,147,13,158,5,491,10,46,3,42,3,270,0,199,20,265,11,868,32,64,5,77,4,453,5,243,41,258,4,1182,55,110,5,265,20,734,17,219,45,297,7,1778,165,116,12,420,28,775,24,151,38,248,10,1995,211,79,9,461,34,873,11,120,18,175,12,1993,355,66,10,408,46,797,14,112,28,141,5,1986,971,91,21,842,118,1334,31,148,48,244,9,3856,919,65,25,725,108,333,26,73,13,142,0,2434,754,37,15,457,88,150,11,53,8,87,0,1653,540,26,9,222,69,332,3,21,11,46,0,1292,1107,44,22,557,119,283,13,49
CED136,5,0,0,0,0,0,0,4,3,28,0,47,0,0,0,0,0,0,0,0,0,4,0,10,0,4,0,0,0,3,0,9,0,19,0,42,0,3,0,3,0,0,0,8,0,15,0,29,0,3,0,0,0,9,0,26,0,59,0,101,0,10,0,4,0,15,0,41,8,66,0,155,7,12,0,25,0,44,3,73,8,167,3,339,10,32,0,49,8,183,12,105,17,184,0,603,26,70,3,201,24,362,10,127,27,250,5,1097,91,94,17,432,49,465,10,106,23,184,7,1468,139,67,12,560,39,420,18,75,20,100,3,1452,189,67,8,574,49,396,14,63,20,82,4,1467,632,79,22,1083,127,555,43,73,29,120,9,2772,643,53,21,940,115,212,31,42,15,57,0,2129,468,31,14,454,74,92,7,15,4,22,0,1194,327,10,6,173,18,133,4,11,8,16,3,729,550,29,25,470,53,150,6,20
