CED_CODE_2016,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Ag_For_Fshg_15_19,F_Ag_For_Fshg_20_24,F_Ag_For_Fshg_25_34,F_Ag_For_Fshg_35_44,F_Ag_For_Fshg_45_54,F_Ag_For_Fshg_55_64,F_Ag_For_Fshg_65_74,F_Ag_For_Fshg_75_84,F_Ag_For_Fshg_85ov,F_Ag_For_Fshg_Tot,F_Mining_15_19,F_Mining_20_24,F_Mining_25_34,F_Mining_35_44,F_Mining_45_54,F_Mining_55_64,F_Mining_65_74,F_Mining_75_84,F_Mining_85ov,F_Mining_Tot,F_Manufact_15_19,F_Manufact_20_24,F_Manufact_25_34,F_Manufact_35_44,F_Manufact_45_54,F_Manufact_55_64,F_Manufact_65_74,F_Manufact_75_84,F_Manufact_85ov,F_Manufact_Tot,F_El_Gas_Wt_Waste_15_19,F_El_Gas_Wt_Waste_20_24,F_El_Gas_Wt_Waste_25_34,F_El_Gas_Wt_Waste_35_44,F_El_Gas_Wt_Waste_45_54,F_El_Gas_Wt_Waste_55_64,F_El_Gas_Wt_Waste_65_74,F_El_Gas_Wt_Waste_75_84,F_El_Gas_Wt_Waste_85ov,F_El_Gas_Wt_Waste_Tot,F_Constru_15_19,F_Constru_20_24,F_Constru_25_34,F_Constru_35_44,F_Constru_45_54,F_Constru_55_64,F_Constru_65_74,F_Constru_75_84,F_Constru_85ov,F_Constru_Tot,F_WhlesaleTde_15_19,F_WhlesaleTde_20_24,F_WhlesaleTde_25_34,F_WhlesaleTde_35_44,F_WhlesaleTde_45_54,F_WhlesaleTde_55_64,F_WhlesaleTde_65_74,F_WhlesaleTde_75_84,F_WhlesaleTde_85ov,F_WhlesaleTde_Tot,F_RetTde_15_19,F_RetTde_20_24,F_RetTde_25_34,F_RetTde_35_44,F_RetTde_45_54,F_RetTde_55_64,F_RetTde_65_74,F_RetTde_75_84,F_RetTde_85ov,F_RetTde_Tot,F_Accom_food_15_19,F_Accom_food_20_24,F_Accom_food_25_34,F_Accom_food_35_44,F_Accom_food_45_54,F_Accom_food_55_64,F_Accom_food_65_74,F_Accom_food_75_84,F_Accom_food_85ov,F_Accom_food_Tot,F_Trans_post_wrehsg_15_19,F_Trans_post_wrehsg_20_24,F_Trans_post_wrehsg_25_34,F_Trans_post_wrehsg_35_44,F_Trans_post_wrehsg_45_54,F_Trans_post_wrehsg_55_64,F_Trans_post_wrehsg_65_74,F_Trans_post_wrehsg_75_84,F_Trans_post_wrehsg_85ov,F_Trans_post_wrehsg_Tot,F_Info_media_teleco_15_19,F_Info_media_teleco_20_24,F_Info_media_teleco_25_34,F_Info_media_teleco_35_44,F_Info_media_teleco_45_54,F_Info_media_teleco_55_64,F_Info_media_teleco_65_74,F_Info_media_teleco_75_84,F_Info_media_teleco_85ov,F_Info_media_teleco_Tot,F_Fin_Insur_15_19,F_Fin_Insur_20_24,F_Fin_Insur_25_34,F_Fin_Insur_35_44,F_Fin_Insur_45_54,F_Fin_Insur_55_64,F_Fin_Insur_65_74,F_Fin_Insur_75_84,F_Fin_Insur_85ov,F_Fin_Insur_Tot,F_RtnHir_REst_15_19,F_RtnHir_REst_20_24,F_RtnHir_REst_25_34,F_RtnHir_REst_35_44,F_RtnHir_REst_45_54,F_RtnHir_REst_55_64,F_RtnHir_REst_65_74,F_RtnHir_REst_75_84,F_RtnHir_REst_85ov,F_RtnHir_REst_Tot,F_Pro_scien_tec_15_19,F_Pro_scien_tec_20_24,F_Pro_scien_tec_25_34,F_Pro_scien_tec_35_44,F_Pro_scien_tec_45_54,F_Pro_scien_tec_55_64,F_Pro_scien_tec_65_74,F_Pro_scien_tec_75_84,F_Pro_scien_tec_85ov,F_Pro_scien_tec_Tot,F_Admin_supp_15_19,F_Admin_supp_20_24,F_Admin_supp_25_34,F_Admin_supp_35_44,F_Admin_supp_45_54,F_Admin_supp_55_64,F_Admin_supp_65_74,F_Admin_supp_75_84,F_Admin_supp_85ov,F_Admin_supp_Tot,F_Public_admin_sfty_15_19,F_Public_admin_sfty_20_24,F_Public_admin_sfty_25_34,F_Public_admin_sfty_35_44,F_Public_admin_sfty_45_54,F_Public_admin_sfty_55_64,F_Public_admin_sfty_65_74,F_Public_admin_sfty_75_84,F_Public_admin_sfty_85ov,F_Public_admin_sfty_Tot,F_Educ_trng_15_19,F_Educ_trng_20_24,F_Educ_trng_25_34,F_Educ_trng_35_44,F_Educ_trng_45_54,F_Educ_trng_55_64,F_Educ_trng_65_74,F_Educ_trng_75_84,F_Educ_trng_85ov,F_Educ_trng_Tot,F_HlthCare_SocAs_15_19,F_HlthCare_SocAs_20_24,F_HlthCare_SocAs_25_34,F_HlthCare_SocAs_35_44,F_HlthCare_SocAs_45_54,F_HlthCare_SocAs_55_64,F_HlthCare_SocAs_65_74,F_HlthCare_SocAs_75_84,F_HlthCare_SocAs_85ov,F_HlthCare_SocAs_Tot,F_Art_recn_15_19,F_Art_recn_20_24,F_Art_recn_25_34,F_Art_recn_35_44,F_Art_recn_45_54,F_Art_recn_55_64,F_Art_recn_65_74,F_Art_recn_75_84,F_Art_recn_85ov,F_Art_recn_Tot,F_Oth_scs_15_19,F_Oth_scs_20_24,F_Oth_scs_25_34,F_Oth_scs_35_44,F_Oth_scs_45_54,F_Oth_scs_55_64,F_Oth_scs_65_74,F_Oth_scs_75_84,F_Oth_scs_85ov,F_Oth_scs_Tot
CED111,1835,3840,7714,7933,7746,5168,1090,142,14,35487,4,12,11,23,10,11,4,0,0,74,0,3,28,25,19,8,0,0,0,86,46,65,130,202,179,100,14,0,0,724,0,6,14,26,30,17,0,0,0,99,5,42,120,159,126,64,9,0,0,530,16,42,94,107,88,45,9,0,0,397,569,679,587,544,621,400,66,3,0,3466,790,810,432,300,306,195,28,0,0,2861,16,48,96,130,169,72,20,0,0,547,14,62,83,96,64,32,0,0,0,349,20,104,407,439,359,163,15,0,0,1505,17,65,128,126,133,62,23,0,0,550,45,219,426,493,368,216,39,3,0,1804,24,118,255,248,322,212,30,3,0,1215,16,122,498,662,639,368,29,5,0,2329,109,422,1188,1459,1542,1139,178,16,0,6056,119,686,1743,1679,1859,1397,236,16,4,7738,53,97,118,99,87,60,11,0,0,526,70,175,292,270,270,150,21,6,0,1264
CED112,2010,3143,6721,7271,7513,5412,1303,116,23,33524,3,13,16,39,53,48,14,0,0,189,0,3,6,21,3,5,0,0,0,36,62,87,210,321,337,207,24,4,0,1255,0,8,20,35,21,16,0,0,0,101,17,70,156,203,201,133,22,7,0,800,20,48,104,163,157,85,23,0,0,591,679,670,755,760,925,617,102,7,0,4516,946,523,436,381,336,250,34,10,0,2905,10,25,57,119,159,119,27,0,0,512,29,37,92,74,96,57,5,0,0,387,14,82,285,303,276,155,15,0,0,1138,17,74,134,138,117,83,19,0,0,580,20,124,339,361,301,215,63,4,0,1431,20,96,207,273,333,203,43,3,0,1177,10,59,367,555,491,281,34,0,0,1794,69,210,738,823,854,672,88,4,0,3469,142,605,1408,1635,2096,1654,277,8,0,7834,48,65,99,81,75,38,18,0,0,429,63,165,281,272,293,169,33,8,0,1278
CED113,1888,2701,6256,7092,8517,6793,2071,384,60,35758,39,55,114,143,237,286,254,63,11,1204,0,3,3,8,4,4,0,0,0,24,91,75,155,196,238,167,38,7,0,959,3,12,44,45,63,30,7,0,0,196,21,32,127,170,185,123,34,7,0,699,14,23,63,73,89,61,18,0,0,354,582,400,520,592,772,603,137,6,0,3611,726,418,551,429,499,407,98,11,0,3139,13,25,82,125,171,116,38,4,0,575,14,30,61,53,83,58,13,3,0,316,12,47,150,130,150,95,4,0,0,583,15,52,119,124,138,83,22,7,0,548,26,133,369,462,486,300,93,6,4,1886,22,76,159,232,346,256,72,4,0,1165,33,200,1085,1610,1768,780,90,6,0,5564,78,189,621,908,1082,757,138,11,0,3786,141,434,986,1095,1587,1425,211,11,0,5895,61,78,107,123,141,107,29,3,0,653,74,131,191,216,212,155,27,3,0,1012
CED114,2215,3254,7069,7112,7986,7227,2348,438,83,37733,69,132,341,398,521,530,298,104,12,2406,0,3,5,3,9,7,0,0,0,25,143,193,460,448,488,329,57,0,0,2113,0,7,28,33,50,20,3,0,0,140,9,28,111,154,161,135,31,3,0,632,18,33,74,89,124,80,19,4,0,445,737,515,732,677,882,682,137,4,3,4374,692,490,519,449,502,409,108,3,0,3185,13,32,99,134,211,182,64,3,0,734,25,43,54,46,29,30,8,0,0,237,17,75,189,192,163,98,11,0,0,744,15,46,64,85,73,52,24,3,0,377,33,101,293,291,330,212,50,6,0,1320,17,67,179,224,339,255,64,13,0,1165,16,62,344,531,527,361,45,4,0,1880,75,248,888,1021,1176,915,146,10,4,4480,111,499,1384,1390,1800,1598,257,11,0,7046,40,45,45,47,54,27,17,0,0,282,65,132,274,230,210,146,46,7,0,1113
CED115,1102,3730,8157,7008,7227,5202,1034,81,3,33535,0,10,37,25,58,36,3,0,0,165,0,0,4,3,0,0,0,0,0,11,29,121,364,514,740,470,53,5,0,2287,0,3,29,32,24,7,0,0,0,93,13,54,151,163,123,85,8,3,0,607,13,63,200,213,196,111,22,0,0,818,354,735,733,556,605,404,45,3,0,3426,418,411,382,284,345,181,16,0,0,2045,12,80,198,203,199,132,6,0,0,827,16,61,102,58,38,17,3,0,0,294,18,211,510,341,178,91,12,0,0,1356,8,67,105,80,57,40,16,3,0,376,33,213,425,258,173,108,19,0,0,1231,21,97,245,229,298,200,23,0,0,1110,17,94,299,267,274,177,14,3,0,1143,74,314,663,442,469,362,58,3,0,2394,80,582,1245,949,983,792,161,8,0,4800,34,78,70,51,34,27,6,3,0,313,23,163,373,388,245,107,27,0,0,1324
CED116,1699,2426,4943,5551,6510,5942,1587,222,35,28921,17,24,50,55,63,71,58,13,0,354,0,0,4,4,3,0,3,0,0,19,71,54,102,139,155,134,22,0,0,682,6,12,7,14,26,11,0,0,0,78,4,33,109,143,180,107,27,3,0,603,11,14,26,56,48,39,10,0,0,209,639,417,602,627,779,652,123,9,4,3854,711,407,497,465,543,379,102,3,0,3107,0,24,41,75,123,108,27,7,0,414,20,23,40,41,32,35,10,0,0,204,12,37,99,119,154,110,13,3,0,550,15,50,94,107,141,110,38,0,0,559,19,72,222,296,326,290,75,4,0,1317,23,57,151,256,326,254,53,9,0,1133,17,89,343,485,558,390,33,3,0,1915,59,153,526,801,990,913,121,10,0,3569,74,382,1007,1276,1825,1745,265,5,0,6579,26,30,54,88,83,64,19,3,0,374,48,95,185,219,218,148,40,4,0,961
CED117,821,3262,11829,10878,8131,4634,1336,131,15,41042,0,3,19,12,5,8,8,0,0,56,0,0,12,12,0,0,0,0,0,23,28,68,295,295,216,119,28,6,3,1051,0,3,31,41,37,18,3,0,0,129,3,42,197,186,127,59,11,3,0,630,12,61,289,271,191,97,21,3,0,931,252,643,958,569,404,266,62,3,0,3154,320,630,808,364,221,129,28,0,0,2498,9,34,208,196,199,108,16,0,0,764,23,182,687,659,424,159,29,3,0,2171,3,124,863,1132,624,185,30,0,0,2961,10,75,228,217,137,60,16,3,0,755,27,411,1931,1632,1072,491,119,12,0,5691,17,131,491,372,333,170,52,5,0,1575,7,91,696,846,707,414,87,3,0,2844,42,333,1399,1310,1283,1002,225,8,0,5606,63,476,1904,1455,1344,1065,270,26,0,6597,41,134,371,339,175,117,31,0,0,1215,31,138,430,321,258,171,35,0,0,1377
CED118,1855,3698,10809,12754,8738,5327,1133,79,17,44408,0,11,23,38,48,23,6,0,0,148,0,0,3,13,6,3,0,0,0,27,36,90,361,585,494,289,42,0,0,1886,0,4,47,67,34,23,0,0,0,189,25,56,318,288,209,130,27,0,0,1053,11,75,333,409,317,159,28,0,0,1333,598,725,966,996,695,411,80,0,0,4471,736,381,407,308,245,165,16,5,0,2256,6,47,245,281,251,139,17,0,0,977,41,59,207,185,74,31,4,0,0,606,35,198,837,879,447,267,23,0,0,2682,28,67,164,147,77,49,9,0,0,538,39,245,811,759,417,187,48,0,0,2507,14,104,323,320,265,161,29,0,0,1215,18,106,525,696,604,341,51,3,0,2348,126,326,1038,1230,974,563,94,0,0,4345,139,589,1968,2095,1716,1124,181,3,0,7829,61,69,97,85,58,33,9,0,0,414,66,105,362,306,256,119,28,3,0,1234
CED119,2105,3636,7507,9115,8731,6159,1551,135,16,38953,3,3,7,10,11,8,0,0,0,45,0,0,3,3,6,3,0,0,0,18,66,65,192,316,364,204,52,3,0,1257,0,9,29,45,41,20,7,0,0,147,16,46,150,256,220,123,22,0,0,836,3,54,177,264,234,132,18,4,0,890,570,694,597,615,723,511,92,9,0,3822,772,419,269,233,225,145,27,0,0,2098,17,73,246,340,323,185,23,4,0,1204,20,83,132,136,80,38,11,0,0,499,15,113,524,656,588,289,47,0,0,2235,20,65,164,179,133,88,11,0,0,667,40,283,718,898,648,417,79,18,0,3100,27,107,278,307,326,182,45,3,0,1280,32,114,504,736,630,386,49,0,0,2458,129,325,1058,1301,1374,1116,183,3,3,5480,183,604,1312,1572,1758,1247,288,11,0,6974,90,90,130,141,109,53,26,0,0,639,83,152,299,306,305,190,36,0,0,1377
CED120,2374,3443,7379,8236,8415,6272,1884,301,53,38356,26,56,93,139,179,168,158,43,10,870,0,3,14,15,13,8,3,0,0,63,85,99,243,364,376,213,50,0,0,1433,0,8,39,41,51,24,3,0,0,177,30,86,308,328,282,157,33,0,0,1240,25,52,174,154,172,92,23,3,0,691,592,565,737,788,892,537,83,6,0,4203,869,446,380,324,319,210,35,3,0,2597,29,66,161,250,216,173,34,3,0,927,27,37,60,48,68,19,4,3,0,272,10,75,261,260,270,121,23,0,0,1025,38,99,147,141,137,68,28,7,0,661,48,169,459,466,410,262,61,4,3,1880,22,87,219,282,334,199,47,7,0,1197,37,109,547,673,629,347,50,5,3,2391,103,286,940,1230,1222,932,165,10,0,4897,171,556,1337,1418,1815,1339,230,9,0,6883,46,56,100,89,106,52,18,0,0,470,89,159,297,260,274,145,34,3,0,1268
CED121,2018,3264,7232,7327,7604,5689,1372,165,31,34697,20,50,79,77,112,88,64,13,3,511,7,72,301,255,200,64,7,0,0,907,80,83,219,261,274,183,25,3,0,1133,6,21,52,51,71,22,3,0,0,228,16,51,147,200,225,135,29,0,0,807,7,24,84,83,107,47,12,0,0,371,544,521,791,836,797,527,86,12,3,4122,908,510,504,423,440,284,42,0,0,3115,15,34,105,124,144,133,29,0,0,581,23,27,46,41,37,27,3,0,0,199,13,77,274,217,234,97,9,3,0,926,21,59,125,106,115,52,19,3,0,496,33,109,302,330,286,168,56,6,0,1285,29,92,294,331,347,228,35,8,0,1357,4,67,317,383,393,222,36,0,0,1425,62,208,666,876,835,652,90,13,0,3404,150,512,1382,1549,1817,1494,217,10,0,7136,33,46,58,74,66,38,19,0,0,342,85,163,304,277,272,136,34,3,0,1268
CED122,1284,4084,12525,10590,8243,5128,1535,199,27,43616,0,4,8,6,8,7,3,0,0,41,0,0,13,10,8,0,0,0,0,29,31,80,260,241,183,112,15,0,0,927,0,9,33,29,21,16,4,0,0,111,3,66,273,207,158,65,24,0,0,794,14,66,290,281,232,104,33,3,3,1024,405,804,985,619,584,358,104,3,0,3874,440,723,865,426,338,203,54,0,0,3047,16,94,368,443,387,175,27,0,0,1519,44,109,385,346,228,74,12,3,0,1201,6,140,920,886,454,209,35,5,0,2650,19,89,296,236,169,83,25,10,3,921,37,430,1496,1189,710,326,73,4,0,4267,21,160,604,435,304,200,54,4,0,1773,14,152,612,590,548,303,49,7,0,2274,130,453,1397,1301,1239,849,196,17,4,5580,90,533,2188,1691,1694,1241,331,27,4,7799,65,136,285,183,135,77,23,3,0,913,51,125,438,347,261,153,43,7,0,1433
CED123,2388,4332,10353,9633,8042,5816,1409,105,10,42090,9,22,39,58,61,51,16,5,0,250,0,3,5,7,10,3,0,0,0,23,43,112,350,422,409,266,37,3,0,1646,5,15,71,78,64,30,0,0,0,269,23,130,352,362,281,167,32,3,0,1351,26,99,274,277,218,130,23,0,0,1041,619,707,1084,921,811,560,100,6,0,4812,1016,546,470,312,310,192,28,0,3,2868,25,106,280,291,251,191,30,3,0,1179,32,44,113,86,49,25,0,0,0,359,29,175,630,545,361,191,21,0,0,1951,25,105,209,148,112,57,20,5,0,674,46,238,502,430,273,187,48,7,0,1731,32,144,365,300,322,225,38,0,0,1428,34,159,656,754,712,433,65,3,0,2815,79,328,1047,1065,993,712,114,11,0,4353,154,664,1749,1612,1588,1230,212,9,0,7221,62,103,128,115,74,57,16,0,0,551,89,187,364,279,215,153,27,5,0,1317
CED124,1564,1896,3859,4919,6539,5896,1729,304,52,26760,31,41,64,108,179,189,178,43,6,832,0,3,24,25,25,9,4,0,0,90,51,36,77,130,196,125,30,7,0,655,0,4,27,71,69,32,7,0,0,200,12,21,91,161,196,100,19,3,0,607,14,15,30,58,64,49,16,0,0,250,523,346,555,578,854,598,129,4,0,3584,634,301,342,337,475,360,82,0,0,2534,5,24,41,63,132,112,22,0,0,408,7,16,24,35,46,27,16,0,0,160,6,21,82,118,157,99,10,0,0,500,13,39,103,108,129,98,27,5,0,527,24,61,206,270,299,239,60,8,0,1169,10,42,114,188,310,231,67,8,0,972,5,31,141,310,336,210,34,7,0,1077,35,137,449,741,957,840,126,5,0,3296,116,391,906,1283,1884,1770,277,11,0,6633,28,26,40,53,63,36,20,0,0,273,47,100,159,205,232,154,42,6,0,941
CED125,2005,4062,9681,8956,7700,5929,1255,85,11,39693,4,14,30,38,35,31,12,3,0,164,0,3,5,3,12,3,0,0,0,21,46,127,369,438,573,342,39,3,0,1935,0,9,44,41,50,23,0,0,0,167,17,68,252,235,181,136,18,5,0,907,11,72,229,224,182,127,21,0,0,865,550,791,1023,845,809,527,73,6,0,4626,833,478,460,326,279,195,38,0,0,2615,32,130,316,280,285,207,30,3,0,1272,23,44,99,73,52,35,3,0,0,333,17,138,500,429,309,230,30,0,0,1650,19,86,170,130,95,85,0,3,0,591,45,212,584,378,244,200,34,7,0,1697,39,131,326,286,286,220,40,0,0,1324,20,119,493,525,484,315,50,0,0,2008,81,328,986,910,857,686,140,10,0,3991,144,650,1640,1610,1566,1167,193,7,0,6978,42,86,99,63,60,40,8,3,0,414,72,166,270,200,203,131,38,3,0,1079
CED126,1900,3082,6277,8900,9328,6360,2244,340,31,38460,5,10,14,17,28,15,14,3,0,116,0,0,5,5,15,3,0,0,0,33,67,58,205,337,370,184,46,4,0,1264,0,3,12,25,33,14,3,0,0,98,11,36,169,312,296,149,50,6,0,1026,21,68,239,430,409,255,57,3,0,1483,559,562,637,645,862,593,207,19,0,4091,690,403,328,264,293,174,47,3,0,2195,8,28,87,114,174,102,19,4,0,536,41,95,176,300,238,110,26,3,0,986,7,66,314,531,444,200,47,12,3,1619,22,64,164,198,213,115,47,9,3,821,56,250,646,1147,1008,573,207,12,0,3907,11,68,266,367,370,214,70,4,0,1373,13,33,228,375,379,221,67,3,0,1311,132,257,751,1088,1319,1034,225,23,0,4831,146,452,1126,1353,1762,1430,416,36,0,6721,61,74,142,164,134,86,25,0,0,694,102,167,294,337,333,204,56,6,0,1509
CED127,2038,3139,6160,7320,8195,6410,1827,208,20,35325,21,36,65,94,122,92,28,7,0,460,0,0,7,7,3,0,3,0,0,19,62,67,198,287,319,179,35,7,0,1160,0,6,26,47,47,22,4,0,0,156,26,78,219,297,308,139,28,3,0,1108,17,55,103,150,186,100,22,6,0,638,492,536,589,624,683,458,109,13,0,3506,765,505,407,318,318,200,61,3,0,2577,17,19,93,139,148,124,35,3,0,570,11,42,78,96,90,66,16,3,0,402,12,63,215,253,238,123,18,0,0,913,53,75,119,121,124,83,31,8,0,606,49,135,356,477,435,334,103,4,0,1893,17,76,176,225,286,205,56,3,0,1044,40,118,380,669,693,458,77,3,0,2442,100,263,867,1145,1581,1438,278,17,0,5684,142,483,1067,1282,1873,1552,300,18,0,6722,84,94,110,135,148,92,22,6,0,687,76,150,211,263,259,158,43,3,0,1168
CED128,1649,3934,8995,8363,7335,5425,1152,83,12,36952,4,3,21,28,31,13,7,0,0,106,0,3,4,8,3,4,0,0,0,18,24,83,335,476,532,360,49,0,0,1856,3,3,31,43,39,16,3,0,0,143,21,82,248,233,205,115,14,0,0,923,12,71,238,258,249,157,15,0,0,1007,546,711,845,642,638,414,52,3,0,3838,601,369,374,272,311,189,27,0,0,2138,22,86,228,235,254,170,19,0,0,1009,21,48,150,68,41,30,3,0,0,369,30,220,664,493,328,182,21,0,0,1926,21,69,136,115,84,42,11,3,0,488,35,238,516,357,234,162,35,0,0,1573,19,108,283,244,257,185,40,3,0,1139,27,97,374,446,425,280,44,0,0,1700,61,321,804,660,672,469,80,5,0,3067,122,593,1373,1222,1253,940,166,13,0,5677,48,71,85,75,55,24,13,0,0,370,38,129,274,249,235,132,18,0,0,1084
CED129,1929,3489,7013,10460,9375,6134,1882,209,12,40494,3,10,10,15,24,19,6,0,0,80,0,0,10,8,13,8,0,0,0,38,60,76,254,489,454,291,61,3,0,1686,0,9,22,64,61,22,3,0,0,186,17,82,248,383,311,138,39,3,0,1208,7,61,276,459,369,221,48,0,0,1438,656,675,642,829,774,473,149,7,0,4205,653,362,238,246,246,139,24,0,0,1907,12,31,77,167,161,93,18,0,0,551,20,75,186,220,105,48,8,0,0,665,24,154,644,814,536,258,49,3,0,2490,30,76,157,180,153,84,32,3,0,713,42,307,741,984,660,370,128,6,0,3245,20,80,211,304,266,170,54,0,0,1100,14,78,328,579,535,313,55,0,0,1898,185,364,860,1302,1421,1015,186,18,0,5353,163,522,1220,1643,1821,1272,337,19,3,7002,108,107,94,85,75,35,16,0,0,515,72,123,253,342,300,190,49,3,0,1341
CED130,1911,2798,6262,6250,7114,6323,2257,529,86,33526,57,100,291,348,468,567,471,124,21,2449,3,13,39,40,33,5,0,0,0,138,57,84,212,195,225,149,29,5,3,968,0,0,7,13,26,17,3,0,0,67,6,23,71,110,125,122,24,9,0,480,18,33,87,99,102,65,16,0,0,417,655,483,689,655,744,560,109,12,3,3924,683,413,430,336,415,329,66,3,0,2673,9,22,66,135,139,123,47,3,0,539,9,19,46,52,54,44,7,0,0,232,13,66,155,158,158,95,21,0,0,666,17,47,95,76,90,55,21,0,0,403,42,120,323,362,320,234,56,3,0,1454,19,45,177,225,308,233,63,9,0,1078,12,60,284,359,411,244,47,9,0,1424,49,218,835,1171,1399,1026,183,15,3,4906,150,517,1256,1358,1760,1546,251,14,6,6862,30,29,55,49,59,44,7,0,0,273,58,102,216,210,206,161,35,3,0,1003
CED131,1661,4229,9369,7866,7223,5164,1076,167,16,36763,0,7,12,23,22,9,13,3,0,84,0,6,57,49,32,9,0,0,0,160,58,85,193,191,195,95,21,0,0,838,0,12,50,60,61,24,0,0,0,207,8,53,136,177,186,111,21,3,0,691,14,50,107,102,86,61,9,0,0,430,534,892,799,571,593,384,79,7,0,3859,947,965,607,350,338,199,46,0,0,3453,4,36,123,111,139,69,17,4,0,498,35,49,92,74,53,30,3,0,0,337,10,123,505,372,335,176,19,0,0,1535,20,73,129,113,91,68,18,4,0,514,30,219,659,600,399,230,51,8,0,2194,17,114,260,264,247,186,42,0,0,1142,8,126,553,674,607,309,30,3,0,2318,86,341,1134,1176,1211,906,128,3,0,4992,124,907,2533,2113,2305,1710,248,23,3,9971,61,91,107,92,62,41,13,3,0,474,82,187,329,259,202,155,37,7,0,1254
CED132,958,2855,11870,11360,8473,5582,2344,385,64,43882,0,4,7,15,13,14,25,3,0,84,0,4,16,28,23,11,0,0,0,79,37,44,351,318,221,114,32,9,0,1127,0,5,41,48,28,14,3,0,0,144,6,42,225,229,143,99,39,5,0,786,6,62,415,396,301,153,32,6,0,1366,321,532,857,554,480,327,135,15,0,3211,337,462,594,341,223,154,39,3,3,2158,0,30,176,165,166,90,21,0,0,651,26,121,647,545,364,150,34,8,0,1902,6,165,1319,1480,879,362,100,3,0,4313,10,80,304,274,224,164,63,11,0,1133,26,511,2313,1924,1302,733,217,23,3,7066,8,98,473,392,340,194,80,6,0,1601,4,76,504,493,405,303,76,3,0,1875,115,281,1084,951,961,889,294,23,0,4596,75,466,1872,1471,1346,1190,433,43,3,6902,45,81,182,141,121,93,36,4,0,708,63,108,340,276,261,162,59,4,0,1278
CED133,1786,2355,4948,6034,7133,6681,1913,364,57,31264,46,70,204,223,307,282,197,71,11,1422,0,4,3,0,0,4,5,0,0,19,78,79,170,204,268,199,32,0,0,1029,0,0,12,20,22,13,3,0,0,68,14,25,100,154,152,109,29,0,0,585,22,17,49,80,100,50,16,0,0,334,696,407,632,706,797,635,114,12,3,3997,762,408,392,367,462,345,58,6,0,2801,17,20,36,87,136,125,29,4,0,451,15,20,26,48,73,41,6,0,0,242,11,35,115,133,182,104,17,0,0,589,20,53,74,101,107,83,18,4,0,465,34,85,232,329,334,243,54,4,0,1314,12,45,139,209,297,251,51,3,0,1009,16,58,203,414,457,343,30,0,0,1514,51,169,595,962,1198,1004,148,13,0,4134,95,382,1005,1552,2196,2213,310,10,3,7768,22,31,41,65,75,74,19,0,0,328,42,101,174,207,267,162,46,3,0,1004
CED134,1645,2826,6646,6329,7168,6463,2320,550,85,34026,41,118,291,381,591,622,391,138,19,2602,7,42,154,74,78,32,4,3,0,390,43,53,136,138,125,85,24,0,0,607,3,7,25,40,45,22,0,0,0,146,11,25,100,103,106,84,20,4,0,450,18,37,110,77,117,64,22,3,0,445,553,407,647,584,694,556,115,16,3,3577,544,358,488,382,484,399,91,8,3,2750,3,26,68,104,164,133,55,12,0,564,14,28,40,40,36,31,3,0,0,206,16,49,161,129,143,69,14,3,0,582,11,22,80,64,79,50,14,0,0,309,26,113,293,289,251,197,35,4,0,1215,19,57,173,224,305,235,53,0,0,1077,19,88,454,531,514,295,62,0,0,1956,60,292,1048,1146,1096,837,149,12,0,4649,110,520,1473,1252,1652,1460,248,7,5,6717,27,26,61,55,58,30,10,0,0,266,54,118,243,202,210,160,39,9,0,1047
CED135,1174,4171,15943,12461,7482,4926,1166,136,23,47474,0,0,16,13,16,8,0,0,0,58,0,0,8,11,3,0,0,0,0,20,14,73,472,413,432,219,37,3,3,1665,0,3,50,47,33,13,3,0,0,150,16,58,307,248,170,88,22,3,0,907,5,75,435,347,223,124,20,3,0,1233,385,683,1181,675,552,285,61,3,0,3823,418,420,729,314,295,161,27,0,0,2370,9,68,304,198,198,102,18,0,0,888,13,69,281,196,90,39,10,0,0,697,24,200,1028,703,390,175,26,0,0,2548,14,49,183,148,79,55,11,3,0,538,29,295,1466,721,367,221,56,0,0,3153,16,124,487,323,278,180,33,3,0,1445,12,70,523,558,445,265,37,4,0,1910,102,297,1014,826,769,541,104,6,4,3669,91,586,2628,1835,1525,1060,192,7,0,7927,32,86,129,63,57,28,11,0,0,401,22,79,316,239,237,130,27,0,0,1056
CED136,1925,3112,7268,7435,7344,5383,1164,150,19,33806,5,16,33,49,82,56,24,8,0,286,4,29,106,88,67,11,3,0,0,308,82,108,247,237,295,148,22,3,0,1136,4,5,30,44,34,21,4,0,0,132,19,49,174,201,210,113,25,0,0,792,3,32,79,67,76,48,4,0,0,312,593,624,866,856,902,555,79,9,0,4487,938,547,587,452,418,258,53,0,0,3251,14,43,122,164,194,144,31,4,0,714,17,30,59,39,31,23,5,0,0,192,13,85,270,247,227,103,24,3,0,963,18,74,131,104,128,80,22,0,0,556,27,112,322,360,286,173,63,3,0,1340,42,104,267,312,347,239,55,0,0,1372,17,110,448,575,555,268,38,3,0,2017,49,181,611,817,840,630,79,5,0,3213,140,557,1487,1459,1842,1414,203,11,0,7109,34,58,64,68,60,43,16,0,0,341,76,158,327,273,266,132,30,7,0,1271
