SAL_CODE_2021,F_ID_NS_15_19,F_ID_NS_20_24,F_ID_NS_25_34,F_ID_NS_35_44,F_ID_NS_45_54,F_ID_NS_55_64,F_ID_NS_65_74,F_ID_NS_75_84,F_ID_NS_85ov,F_ID_NS_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Ag_For_Fshg_15_19,P_Ag_For_Fshg_20_24,P_Ag_For_Fshg_25_34,P_Ag_For_Fshg_35_44,P_Ag_For_Fshg_45_54,P_Ag_For_Fshg_55_64,P_Ag_For_Fshg_65_74,P_Ag_For_Fshg_75_84,P_Ag_For_Fshg_85ov,P_Ag_For_Fshg_Tot,P_Mining_15_19,P_Mining_20_24,P_Mining_25_34,P_Mining_35_44,P_Mining_45_54,P_Mining_55_64,P_Mining_65_74,P_Mining_75_84,P_Mining_85ov,P_Mining_Tot,P_Manufact_15_19,P_Manufact_20_24,P_Manufact_25_34,P_Manufact_35_44,P_Manufact_45_54,P_Manufact_55_64,P_Manufact_65_74,P_Manufact_75_84,P_Manufact_85ov,P_Manufact_Tot,P_El_Gas_Wt_Waste_15_19,P_El_Gas_Wt_Waste_20_24,P_El_Gas_Wt_Waste_25_34,P_El_Gas_Wt_Waste_35_44,P_El_Gas_Wt_Waste_45_54,P_El_Gas_Wt_Waste_55_64,P_El_Gas_Wt_Waste_65_74,P_El_Gas_Wt_Waste_75_84,P_El_Gas_Wt_Waste_85ov,P_El_Gas_Wt_Waste_Tot,P_Constru_15_19,P_Constru_20_24,P_Constru_25_34,P_Constru_35_44,P_Constru_45_54,P_Constru_55_64,P_Constru_65_74,P_Constru_75_84,P_Constru_85ov,P_Constru_Tot,P_WhlesaleTde_15_19,P_WhlesaleTde_20_24,P_WhlesaleTde_25_34,P_WhlesaleTde_35_44,P_WhlesaleTde_45_54,P_WhlesaleTde_55_64,P_WhlesaleTde_65_74,P_WhlesaleTde_75_84,P_WhlesaleTde_85ov,P_WhlesaleTde_Tot,P_RetTde_15_19,P_RetTde_20_24,P_RetTde_25_34,P_RetTde_35_44,P_RetTde_45_54,P_RetTde_55_64,P_RetTde_65_74,P_RetTde_75_84,P_RetTde_85ov,P_RetTde_Tot,P_Accom_food_15_19,P_Accom_food_20_24,P_Accom_food_25_34,P_Accom_food_35_44,P_Accom_food_45_54,P_Accom_food_55_64,P_Accom_food_65_74,P_Accom_food_75_84,P_Accom_food_85ov,P_Accom_food_Tot,P_Trans_post_wrehsg_15_19,P_Trans_post_wrehsg_20_24,P_Trans_post_wrehsg_25_34,P_Trans_post_wrehsg_35_44,P_Trans_post_wrehsg_45_54,P_Trans_post_wrehsg_55_64,P_Trans_post_wrehsg_65_74,P_Trans_post_wrehsg_75_84,P_Trans_post_wrehsg_85ov,P_Trans_post_wrehsg_Tot,P_Info_media_teleco_15_19,P_Info_media_teleco_20_24,P_Info_media_teleco_25_34,P_Info_media_teleco_35_44,P_Info_media_teleco_45_54,P_Info_media_teleco_55_64,P_Info_media_teleco_65_74,P_Info_media_teleco_75_84,P_Info_media_teleco_85ov,P_Info_media_teleco_Tot,P_Fin_Insur_15_19,P_Fin_Insur_20_24,P_Fin_Insur_25_34,P_Fin_Insur_35_44,P_Fin_Insur_45_54,P_Fin_Insur_55_64,P_Fin_Insur_65_74,P_Fin_Insur_75_84,P_Fin_Insur_85ov,P_Fin_Insur_Tot,P_RtnHir_REst_15_19,P_RtnHir_REst_20_24,P_RtnHir_REst_25_34,P_RtnHir_REst_35_44,P_RtnHir_REst_45_54,P_RtnHir_REst_55_64,P_RtnHir_REst_65_74,P_RtnHir_REst_75_84,P_RtnHir_REst_85ov,P_RtnHir_REst_Tot,P_Pro_scien_tec_15_19,P_Pro_scien_tec_20_24,P_Pro_scien_tec_25_34,P_Pro_scien_tec_35_44,P_Pro_scien_tec_45_54,P_Pro_scien_tec_55_64,P_Pro_scien_tec_65_74,P_Pro_scien_tec_75_84,P_Pro_scien_tec_85ov,P_Pro_scien_tec_Tot,P_Admin_supp_15_19,P_Admin_supp_20_24,P_Admin_supp_25_34,P_Admin_supp_35_44,P_Admin_supp_45_54,P_Admin_supp_55_64,P_Admin_supp_65_74,P_Admin_supp_75_84,P_Admin_supp_85ov,P_Admin_supp_Tot,P_Public_admin_sfty_15_19,P_Public_admin_sfty_20_24,P_Public_admin_sfty_25_34,P_Public_admin_sfty_35_44,P_Public_admin_sfty_45_54,P_Public_admin_sfty_55_64,P_Public_admin_sfty_65_74,P_Public_admin_sfty_75_84,P_Public_admin_sfty_85ov,P_Public_admin_sfty_Tot,P_Educ_trng_15_19,P_Educ_trng_20_24,P_Educ_trng_25_34,P_Educ_trng_35_44,P_Educ_trng_45_54,P_Educ_trng_55_64,P_Educ_trng_65_74,P_Educ_trng_75_84,P_Educ_trng_85ov,P_Educ_trng_Tot,P_HlthCare_SocAs_15_19,P_HlthCare_SocAs_20_24,P_HlthCare_SocAs_25_34,P_HlthCare_SocAs_35_44,P_HlthCare_SocAs_45_54,P_HlthCare_SocAs_55_64,P_HlthCare_SocAs_65_74,P_HlthCare_SocAs_75_84,P_HlthCare_SocAs_85ov,P_HlthCare_SocAs_Tot,P_Art_recn_15_19,P_Art_recn_20_24,P_Art_recn_25_34,P_Art_recn_35_44,P_Art_recn_45_54,P_Art_recn_55_64,P_Art_recn_65_74,P_Art_recn_75_84,P_Art_recn_85ov,P_Art_recn_Tot
SAL10270,0,0,0,0,0,0,0,0,0,4,3,3,0,3,17,13,5,0,5,53,0,0,0,0,7,10,3,3,5,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,4,0,5,0,0,0,0,12,0,0,0,0,8,6,0,0,0,10,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0
SAL10271,0,17,43,34,22,25,6,3,0,146,74,214,726,586,505,401,203,38,3,2745,3,0,6,4,4,4,6,7,0,37,0,0,0,5,4,5,0,0,0,21,0,4,30,28,29,30,13,3,0,141,0,0,8,10,0,0,0,0,0,25,5,22,85,56,41,40,13,0,0,259,0,8,31,31,33,24,27,3,0,157,33,42,92,61,59,45,34,6,0,366,38,38,55,42,35,22,13,4,0,243,0,6,26,17,19,18,10,0,0,97,3,15,55,43,44,20,9,3,0,190,0,36,128,147,174,96,41,14,0,642,4,12,46,46,52,40,20,14,0,236,7,68,280,237,191,142,88,23,0,1027,7,5,47,47,24,30,14,0,0,167,0,11,40,38,20,31,19,3,0,162,35,44,92,110,78,65,26,3,0,458,7,31,133,114,160,141,124,28,0,744,3,11,27,27,22,8,5,7,0,115
SAL10272,0,0,0,0,0,0,0,0,0,3,0,0,5,3,0,3,0,4,0,21,0,0,0,0,4,0,3,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
SAL10273,4,0,0,5,5,9,0,0,0,23,64,37,105,176,244,192,63,8,0,882,0,0,3,0,5,4,9,9,0,33,0,0,0,0,3,3,0,0,0,12,3,0,5,10,19,15,11,0,0,68,0,0,3,6,4,3,0,0,0,14,3,9,22,28,27,22,11,0,0,121,0,0,4,4,3,7,0,0,0,20,27,12,24,32,28,35,11,4,0,165,45,14,25,20,13,10,3,5,0,137,0,6,3,6,15,7,0,0,0,35,0,0,0,7,6,4,0,0,0,22,0,0,4,3,5,6,3,0,0,17,4,0,4,4,3,0,6,0,0,14,0,0,19,33,29,21,9,0,0,113,0,0,12,10,16,17,6,0,0,63,0,0,12,21,34,17,6,0,0,88,0,0,34,35,70,52,8,0,0,198,3,6,35,65,112,96,26,0,0,352,6,0,3,6,13,7,4,0,0,34
SAL10274,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,11,0,0,0,33,0,0,0,0,0,4,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,15,0,0,0,0,5,0,0,0,0,6,0,0,4,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
SAL10275,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3,0,0,0,8,0,4,4,0,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10276,0,4,9,7,10,4,3,0,0,37,119,131,286,276,344,295,52,5,0,1502,0,3,3,0,4,3,0,0,0,8,0,10,11,18,20,18,0,0,0,74,7,9,26,26,42,32,3,0,0,144,0,6,5,7,14,10,0,0,0,40,32,54,92,71,81,75,7,0,0,404,0,6,6,10,17,12,0,0,0,47,50,42,52,48,50,48,13,0,0,301,91,34,41,36,42,20,0,0,0,273,6,6,14,15,29,42,6,0,0,110,0,0,6,0,0,0,5,0,0,13,5,11,22,25,33,11,0,0,0,101,0,0,7,6,10,7,5,4,0,39,0,5,50,31,31,28,10,4,0,162,0,13,20,21,34,22,0,0,0,112,0,11,28,34,38,37,11,0,0,151,3,14,44,43,62,78,17,0,0,252,8,35,132,116,114,137,19,3,0,566,6,6,3,4,0,0,3,0,0,29
SAL10277,4,3,5,19,10,8,0,0,0,48,104,127,301,328,354,225,33,5,0,1484,0,6,0,4,4,0,0,0,0,11,0,0,14,19,27,9,0,0,0,84,3,12,26,42,47,33,0,0,0,170,0,0,6,13,13,4,0,0,0,36,32,47,106,78,80,45,10,0,0,405,0,7,11,20,14,11,5,0,0,64,53,47,36,37,48,35,5,0,0,257,79,45,23,20,18,17,6,0,0,205,0,7,17,21,22,25,6,0,0,105,0,4,0,8,3,4,0,0,0,22,0,12,18,23,19,12,3,0,0,85,0,5,11,12,4,7,0,0,0,32,0,12,37,30,33,25,4,0,0,140,0,10,29,18,23,18,6,0,0,101,0,12,36,43,57,23,3,0,0,168,10,19,67,54,64,57,4,0,0,272,19,38,131,139,132,112,16,0,0,576,0,5,6,11,5,0,0,0,0,25
SAL10278,0,0,0,0,0,0,0,0,0,3,18,25,47,35,59,42,10,0,0,237,0,0,0,5,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,14,0,0,8,3,4,5,0,0,0,18,0,0,0,5,4,0,0,0,0,4,0,16,16,11,11,7,0,0,0,70,0,0,0,0,6,0,0,0,0,9,7,9,5,12,13,8,0,0,0,49,13,5,4,0,3,5,0,0,0,40,0,0,0,0,0,6,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,11,5,0,3,0,0,0,21,0,0,0,0,0,0,0,0,0,6,0,0,3,4,6,0,0,0,0,14,4,0,7,4,3,0,0,0,0,17,0,0,0,0,12,4,0,0,0,21,0,3,0,3,19,8,5,0,0,41,0,16,18,13,14,26,3,0,0,92,0,0,0,0,0,0,0,0,0,3
SAL10279,0,13,28,23,30,19,4,0,0,136,73,261,626,549,528,339,81,4,0,2466,0,0,3,0,5,0,0,0,0,7,0,0,0,0,5,0,0,0,0,4,7,17,57,54,67,57,13,4,0,262,0,0,6,9,3,6,0,0,0,24,13,48,126,107,79,49,3,0,0,418,0,6,41,34,29,22,6,0,0,145,42,90,132,103,103,54,13,0,0,531,44,67,83,63,49,33,7,0,0,344,9,26,71,73,114,74,16,4,0,390,0,8,38,31,22,12,0,0,0,113,0,34,99,87,43,21,0,0,0,290,0,7,20,28,23,8,0,0,0,85,5,44,158,95,49,22,8,0,0,381,4,21,42,42,37,38,16,3,0,194,4,20,69,60,69,42,7,0,0,265,6,32,116,85,79,63,17,5,0,396,8,61,182,145,154,124,45,3,0,717,7,8,16,22,13,3,3,0,0,71
SAL10280,0,0,0,0,0,0,0,0,0,0,0,6,4,12,3,13,3,0,0,55,0,3,3,0,0,9,9,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,3,4,4,0,0,0,10,0,0,4,4,0,4,0,0,0,17,0,6,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
SAL10281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,3,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10283,3,11,9,24,21,10,3,0,0,81,120,163,196,443,612,319,114,17,0,2002,0,0,0,0,3,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,12,15,12,35,63,39,10,0,0,182,0,0,0,0,12,10,4,0,0,27,25,37,39,80,94,45,16,0,0,331,7,5,16,33,57,30,12,3,0,168,73,83,38,57,88,44,32,7,0,418,70,27,11,34,20,17,3,0,0,190,3,0,4,21,35,28,15,0,0,114,7,14,17,29,47,22,3,3,0,137,0,16,23,90,104,50,4,0,0,292,0,10,3,28,32,17,0,0,0,95,8,33,56,124,164,96,34,17,0,523,3,5,7,29,39,25,5,0,0,119,0,0,14,24,62,32,9,0,0,148,14,25,40,91,131,80,32,3,0,413,11,41,49,92,140,116,36,0,0,491,3,14,11,11,9,5,4,0,0,57
SAL10284,0,0,0,0,0,0,0,0,0,3,7,9,12,13,30,32,5,4,0,114,0,3,4,7,7,9,9,5,0,44,0,0,0,0,0,0,0,0,0,0,0,6,0,4,7,3,0,0,0,24,0,0,0,0,5,0,0,0,0,3,0,3,9,7,3,3,4,0,0,27,0,0,6,0,0,4,0,0,0,9,4,0,0,0,0,3,0,0,0,14,3,3,0,0,3,3,0,0,0,15,0,0,5,0,0,6,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,4,6,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,6,0,0,0,5,0,0,0,0,5,0,0,0,0,9,0,0,5,0,11,16,3,0,0,35,0,0,0,0,0,0,0,0,0,0
SAL10285,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10286,0,0,0,0,0,0,0,0,0,4,0,0,3,6,4,10,7,0,0,28,0,0,0,10,8,9,10,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
SAL10287,0,0,0,0,0,0,0,0,0,0,0,0,7,5,14,5,0,0,0,27,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,0,0,7,0,0,0,0,0,0,0,0,0,0
SAL10288,0,0,0,0,0,0,0,0,0,0,3,0,5,4,9,4,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
SAL10289,0,0,0,0,0,0,0,0,0,6,6,7,13,15,21,20,8,3,0,87,0,0,3,0,10,8,8,9,0,45,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,3,0,0,14,0,0,0,0,0,3,0,0,0,6,3,0,0,3,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,9,3,4,6,3,0,0,21,6,4,5,3,0,3,0,0,0,18,0,0,0,5,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,7,0,0,0,7,3,4,0,0,0,21,0,0,0,3,3,5,0,0,0,22,0,0,0,0,0,0,0,0,0,0
SAL10290,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,4,6,3,0,31,0,0,5,0,9,10,3,4,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
SAL10291,0,0,0,0,0,0,0,0,0,0,8,3,14,10,12,13,0,0,0,55,0,0,6,0,0,4,0,0,0,16,0,0,6,3,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,4,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,0,10,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,9,0,0,9,3,6,0,0,0,0,16,0,3,0,5,3,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0
SAL10292,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,5,0,0,0,17,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,4,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10293,0,0,0,0,0,0,0,0,0,0,3,0,0,5,9,3,3,0,0,23,0,0,4,9,7,3,3,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SAL10294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10296,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,3,0,0,0,19,0,0,5,0,4,5,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
