SAL_CODE_2021,All_inc_NS_Emp_AW,All_inc_NS_E_T,All_inc_NS_UnE_lfw_FTW,All_inc_NS_UnE_lfw_PTW,All_inc_NS_UnE_lfw_Tot,All_inc_NS_T_LF,All_inc_NS_Notin_LF,All_inc_NS_LF_sta_NS,All_inc_NS_Tot,Tot_Emp_WFT,Tot_Emp_WPT,Tot_Emp_AW,Tot_E_T,Tot_UnE_lfw_FTW,Tot_UnE_lfw_PTW,Tot_UnE_lfw_Tot,Tot_T_LF,Tot_Notin_LF,Tot_LF_sta_NS,Tot_Tot
SAL10933,0,0,0,0,0,0,0,0,0,10,3,3,15,4,0,4,19,6,0,18
SAL10934,0,0,0,0,0,0,0,0,0,13,7,0,23,0,0,4,25,14,0,40
SAL10935,0,0,0,0,0,0,0,0,0,5,6,0,8,0,0,0,8,0,0,10
SAL10936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10937,0,0,0,0,0,0,0,0,0,51,32,8,88,0,0,6,92,27,0,123
SAL10938,0,0,0,0,0,0,0,0,0,14,9,0,22,0,0,0,25,7,0,32
SAL10939,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,6,3,0,8
SAL10940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10942,0,0,0,0,0,0,0,0,0,14,8,0,24,0,0,0,24,23,0,50
SAL10943,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3
SAL10944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10946,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,5,3,0,9
SAL10947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10948,0,0,0,0,0,0,0,3,5,44,24,9,79,5,0,0,78,50,4,136
SAL10949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10950,0,0,0,0,0,0,0,0,0,8,9,0,18,0,0,0,14,17,0,34
SAL10951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10953,0,0,0,0,0,0,0,0,3,51,30,10,89,4,0,7,94,45,0,144
SAL10954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10958,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,9,5,0,12
SAL10959,0,7,0,0,0,9,7,14,30,425,397,64,887,29,24,58,944,617,21,1587
SAL10960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4
SAL10964,0,0,0,0,0,0,0,0,0,19,8,0,25,0,0,0,30,3,0,34
SAL10965,0,0,0,0,0,0,0,0,0,37,24,15,73,3,0,3,77,42,9,126
SAL10966,0,0,0,0,0,0,0,0,0,10,9,4,20,0,0,0,21,13,0,33
SAL10967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL10969,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,7,20,0,34
SAL10970,0,0,0,0,0,0,0,0,0,109,65,25,204,3,4,10,212,83,3,298
SAL10971,0,0,0,0,0,0,0,0,0,55,35,5,94,0,0,3,97,42,0,140
SAL10972,0,0,0,0,0,0,0,0,0,10,0,0,4,0,0,0,4,4,0,10
SAL10973,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4
SAL10974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10976,0,0,0,0,0,0,0,0,0,3,3,0,8,0,0,0,8,5,0,6
SAL10977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10978,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,3,0,6
SAL10979,0,0,0,0,0,0,0,0,0,5,12,0,16,0,0,0,16,18,0,34
SAL10980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
SAL10985,0,0,0,0,0,0,0,0,0,29,22,0,50,0,0,0,50,20,0,73
SAL10986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10987,0,0,0,0,0,4,5,4,9,126,84,36,246,15,17,23,270,306,10,581
SAL10988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3
SAL10990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10992,0,0,0,0,0,0,0,0,0,5,3,0,7,0,0,0,9,9,0,15
SAL10993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10996,0,0,0,0,0,0,0,0,0,46,27,8,78,0,0,4,80,29,0,104
SAL10997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10998,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,0,4
SAL10999,0,0,0,0,0,0,0,3,8,163,91,15,269,14,6,13,285,244,5,530
SAL11000,0,0,0,0,0,0,0,3,0,71,20,4,97,4,0,4,103,95,3,207
SAL11001,4,4,0,0,0,4,6,6,13,99,83,46,223,12,3,15,243,389,6,638
SAL11002,0,0,0,0,0,0,3,0,3,31,41,0,74,3,4,10,86,56,7,142
SAL11003,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,10,3,0,14
SAL11004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11005,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,0,6
SAL11006,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,9,3,0,17
SAL11007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAL11008,0,0,0,0,0,0,0,0,0,6,4,0,6,0,0,0,6,7,0,15
SAL11009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11010,0,0,0,0,0,0,0,0,3,26,20,9,51,7,0,7,57,53,0,113
SAL11011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
SAL11012,0,0,0,0,0,0,0,0,0,0,6,0,6,0,3,3,3,0,0,3
SAL11013,0,0,0,0,0,0,0,0,0,23,20,9,50,6,0,6,54,39,0,97
SAL11014,0,0,0,0,0,0,0,0,0,38,45,15,100,3,0,3,104,131,0,239
SAL11015,0,3,0,0,0,3,0,0,0,195,76,19,291,5,7,9,301,103,0,411
SAL11016,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,5
SAL11017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11018,0,0,0,0,0,0,0,0,0,3,5,0,15,0,0,0,11,7,0,23
SAL11019,0,0,0,0,0,0,0,0,0,47,40,8,92,3,6,7,98,45,3,146
SAL11020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11021,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,5,0,0,5
SAL11022,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,4,0,0,9
SAL11023,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,11,6,0,16
SAL11024,0,0,0,0,0,0,0,0,3,6,4,8,18,5,0,5,17,12,0,31
SAL11025,0,0,0,0,0,0,0,0,0,31,26,3,63,0,0,0,63,32,0,93
SAL11026,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,7,0,0,11
SAL11027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6
SAL11029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11031,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,0,3
SAL11032,0,0,0,0,0,0,0,0,0,4,3,0,5,0,0,0,5,13,0,14
SAL11033,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0
SAL11034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11036,0,0,0,0,0,0,0,3,7,95,65,8,173,0,9,4,176,114,9,297
SAL11037,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,0,7
SAL11038,0,0,0,0,0,0,0,0,0,0,4,0,12,0,0,0,12,20,0,29
SAL11039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11041,0,0,0,0,0,0,0,0,0,11,0,3,10,0,0,0,13,17,0,31
SAL11042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11043,0,0,0,0,0,0,3,3,8,44,43,0,93,3,7,6,104,74,3,177
SAL11044,0,0,0,0,0,0,5,3,9,27,31,5,65,3,3,9,72,109,6,188
SAL11045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11046,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,11
SAL11047,0,0,0,0,0,0,0,0,0,8,5,0,16,0,0,0,16,14,0,31
SAL11048,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,4
SAL11049,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,7,0,11
SAL11050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11051,0,0,0,0,0,0,0,0,0,3,4,0,5,0,0,0,5,7,0,15
SAL11052,0,0,0,0,0,0,6,0,5,83,63,14,161,7,5,11,172,94,0,268
SAL11053,0,0,0,0,0,0,7,4,9,57,70,3,130,10,12,22,155,136,4,296
SAL11054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAL11055,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,9
SAL11056,0,0,0,0,0,0,0,0,0,51,45,13,103,0,0,0,108,34,0,136
SAL11057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3
SAL11058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL11060,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,10,14,0,27
SAL11061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11062,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,6,0,0,6
SAL11063,0,0,0,0,0,0,0,0,0,22,17,0,36,5,3,6,39,28,0,69
SAL11064,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,9,5,0,10
SAL11065,0,0,0,0,0,0,0,0,0,9,9,0,24,0,0,0,19,16,0,38
SAL11066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11068,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,8,5,0,7
SAL11069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11070,0,0,0,0,0,0,0,0,0,34,30,3,64,0,3,3,67,37,3,111
SAL11071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11073,0,0,0,0,0,0,4,0,4,22,16,3,47,4,0,4,47,36,0,83
SAL11074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11075,0,4,0,0,0,4,0,0,4,56,67,13,139,3,11,10,148,73,0,222
SAL11076,0,0,0,0,0,0,0,0,0,3,7,0,9,0,0,0,9,0,0,14
SAL11077,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0
SAL11078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11079,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,3
SAL11080,0,0,0,0,0,0,0,5,3,84,52,14,149,4,9,8,153,94,5,249
SAL11081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11082,0,0,0,0,0,0,0,0,5,99,73,15,187,3,7,10,199,144,9,346
SAL11083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SAL11086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11090,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,6
SAL11091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11093,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,5,0,0,4
SAL11094,0,0,0,0,0,0,0,0,0,21,11,0,28,0,0,4,31,24,0,52
SAL11095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11097,0,0,0,0,0,0,0,0,0,19,3,0,22,0,0,0,22,7,0,27
SAL11098,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,0,0,6
SAL11099,0,0,0,0,0,0,10,4,16,120,129,11,261,13,18,35,292,204,9,502
SAL11100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11102,0,0,0,0,0,0,0,0,0,5,8,0,11,0,0,0,11,6,0,18
SAL11103,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,0,0,3
SAL11104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11105,0,5,0,0,0,5,0,5,13,234,143,53,427,23,15,41,470,347,14,835
SAL11106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11113,0,0,0,0,0,0,0,4,3,187,68,21,275,5,7,9,285,78,4,366
SAL11114,0,0,0,0,0,0,0,0,0,22,10,0,38,5,0,5,40,21,0,62
SAL11115,0,0,0,0,0,0,0,0,0,10,21,4,35,5,0,5,41,30,0,73
SAL11116,0,0,0,0,0,0,0,0,0,97,42,7,149,5,4,5,157,69,0,227
SAL11117,0,0,0,0,0,0,3,0,3,13,26,10,46,0,0,4,50,97,0,153
SAL11118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11119,0,0,0,0,0,0,3,0,6,94,58,9,166,0,5,5,172,80,0,253
SAL11120,0,0,0,0,0,0,0,0,3,235,144,45,428,9,15,31,457,194,0,656
SAL11121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11122,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,3,0,0,8
SAL11123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11124,0,0,0,0,0,0,0,0,0,32,29,3,67,0,0,0,69,51,0,117
SAL11125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11128,0,0,0,0,0,0,0,0,0,8,8,0,16,0,0,0,19,12,0,28
SAL11129,0,0,0,0,0,0,0,0,0,14,8,3,23,0,0,0,28,9,0,31
SAL11130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11132,0,0,0,0,0,0,0,0,0,68,23,8,97,5,3,5,106,36,0,138
SAL11133,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0
SAL11134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11135,0,4,0,0,0,4,3,3,7,131,63,24,217,8,4,7,225,191,9,423
SAL11136,0,3,0,0,0,3,6,0,9,123,74,32,230,5,8,14,242,227,3,474
SAL11137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11139,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,9,0,0,11
SAL11140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11141,0,0,0,0,0,0,0,0,0,7,4,0,10,0,0,0,10,5,0,14
SAL11142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11144,0,0,0,0,0,0,0,0,0,19,17,0,33,0,0,0,33,19,0,53
SAL11145,0,0,0,0,0,0,0,0,0,5,3,0,4,0,0,0,4,4,0,10
SAL11146,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,3,0,11
SAL11147,0,0,0,0,0,0,0,0,0,30,22,3,64,3,3,8,71,56,0,128
SAL11148,0,0,0,0,0,0,0,0,0,20,12,3,32,4,0,4,36,27,0,73
SAL11149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10
SAL11150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11155,0,0,0,0,0,0,0,0,0,36,19,7,63,0,0,0,64,14,0,81
SAL11156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11157,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,9
SAL11158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,4
SAL11160,0,0,0,0,0,0,0,0,0,0,8,4,11,0,0,0,11,10,0,19
SAL11161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11162,0,0,0,0,0,0,0,0,4,23,26,5,59,0,3,3,63,40,0,107
SAL11163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL11165,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,5,0,0,10
SAL11166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11168,0,0,0,0,0,0,0,0,0,20,13,0,42,0,0,0,42,20,0,59
SAL11169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11170,0,0,0,0,0,0,0,0,0,13,10,0,18,0,0,5,25,25,0,44
SAL11171,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,0,7
SAL11172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11173,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,7,0,11
SAL11174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAL11176,3,7,0,0,0,7,0,3,8,100,74,32,209,11,0,15,220,101,3,322
SAL11177,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,9,12,0,18
SAL11178,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,7
SAL11179,0,0,0,0,0,0,0,0,0,6,0,0,9,0,0,0,9,4,0,6
SAL11180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11186,0,0,0,0,0,0,0,0,0,4,14,3,22,0,0,5,27,57,5,81
SAL11187,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SAL11188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11190,0,0,0,0,0,0,0,0,0,4,0,5,6,0,0,0,6,14,0,20
SAL11191,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,3,4,0,9
SAL11192,0,0,0,0,0,0,0,0,0,20,6,3,25,5,0,3,28,40,0,73
SAL11193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11195,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,9,3,0,8
SAL11196,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
SAL11197,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,3,0,0,5
SAL11198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11200,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,3
SAL11201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11203,0,3,0,0,0,3,7,0,7,162,149,40,350,4,9,17,367,266,8,635
SAL11204,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,5,0,10
SAL11205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11206,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,8
SAL11207,0,0,0,0,0,0,6,8,9,4,0,0,7,0,0,3,10,16,8,26
SAL11208,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,3
SAL11209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
SAL11210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11211,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,5,0,0,10
SAL11212,0,0,0,0,0,0,0,0,0,41,26,10,76,9,0,9,81,39,0,125
SAL11213,0,0,0,0,0,0,0,3,5,79,19,7,109,3,5,4,110,58,3,173
SAL11214,0,0,0,0,0,0,0,0,0,9,4,0,17,0,0,0,19,9,0,25
SAL11215,0,0,0,0,0,0,0,0,0,16,7,3,26,0,0,0,25,14,0,43
SAL11216,0,0,0,0,0,0,0,0,0,17,13,0,29,0,0,0,32,27,0,60
SAL11217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4
SAL11220,0,0,0,0,0,0,0,0,0,6,9,0,16,0,0,0,16,4,0,20
SAL11221,0,0,0,0,0,0,0,0,0,36,14,8,53,0,0,0,53,17,0,75
SAL11222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11223,0,0,0,0,0,0,0,0,0,26,19,3,50,0,0,0,50,42,0,93
SAL11224,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7
SAL11225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11226,0,3,0,0,0,3,4,0,9,47,23,14,86,0,0,3,89,53,0,147
SAL11227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11229,0,7,0,0,0,7,5,7,12,388,234,66,688,17,17,27,713,266,6,990
SAL11230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
