SAL_CODE_2021,Sme_Usl_ad_1_yr_ago_as_2021_M,Sme_Usl_ad_1_yr_ago_as_2021_F,Sme_Usl_ad_1_yr_ago_as_2021_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
SAL11021,9,12,25,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,0,0,0,0,0,0,3,4,9,0,0,0,12,18,30
SAL11022,108,102,213,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,4,0,5,12,15,29,123,118,247
SAL11023,138,117,255,0,8,4,16,15,22,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,30,0,0,0,0,0,0,17,21,37,6,8,16,167,146,308
SAL11024,471,438,910,24,20,47,32,33,65,0,0,4,0,6,6,0,6,6,0,5,3,0,0,0,0,0,4,0,0,0,0,0,0,33,48,79,0,3,3,0,0,0,62,65,128,114,100,219,642,607,1251
SAL11025,864,960,1818,62,76,140,65,62,130,8,7,14,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,0,0,0,85,81,168,3,0,5,0,0,4,153,155,308,59,62,123,1074,1180,2257
SAL11026,149,143,287,0,0,3,16,10,23,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,19,12,29,0,0,0,0,0,0,15,14,30,4,5,3,171,152,323
SAL11027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11028,43,34,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,12,20,51,46,99
SAL11029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11030,8,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8
SAL11031,45,47,98,0,0,0,8,15,21,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,22,0,0,0,0,0,0,14,18,31,4,0,3,60,69,132
SAL11032,153,145,293,4,3,11,15,14,32,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,17,41,0,0,0,0,0,0,30,26,56,19,14,36,194,183,384
SAL11033,32,30,62,3,0,3,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,3,3,11,0,0,3,43,33,73
SAL11034,7,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,10
SAL11035,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL11036,2528,2633,5165,160,176,335,153,154,307,18,12,29,23,17,38,7,3,9,15,11,27,0,0,0,6,5,17,21,18,34,0,0,0,240,218,465,42,40,87,5,4,12,452,449,901,402,182,588,3384,3258,6648
SAL11037,60,61,122,0,0,0,7,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,15,0,0,0,0,0,0,7,3,15,16,19,33,88,84,169
SAL11038,273,269,544,12,14,20,41,25,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,25,67,0,0,0,0,0,0,46,38,81,36,24,65,355,338,696
SAL11039,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,10,8,6,7
SAL11040,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,9,4,5,12
SAL11041,295,269,569,17,16,33,0,6,8,12,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,19,34,0,0,3,0,0,0,31,29,66,57,54,111,384,354,744
SAL11042,13,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,14,8,19
SAL11043,1197,1280,2481,106,129,233,85,76,162,0,0,0,14,14,29,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,101,95,192,3,9,7,7,3,10,214,232,449,237,283,521,1647,1805,3450
SAL11044,936,935,1876,74,89,167,68,74,145,3,4,3,4,10,16,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,92,168,3,0,4,6,3,6,163,189,346,196,207,401,1293,1330,2618
SAL11045,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
SAL11046,130,120,252,4,6,6,3,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,12,0,0,0,0,0,0,10,10,20,10,12,19,150,138,294
SAL11047,250,257,500,10,6,14,24,26,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,26,52,0,3,3,0,5,10,35,42,72,22,24,45,309,317,622
SAL11048,79,74,153,0,0,0,6,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,10,0,0,0,0,0,0,6,6,10,9,8,12,87,82,174
SAL11049,153,160,314,10,10,17,16,21,37,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,42,0,0,0,0,0,0,31,32,56,17,19,39,198,208,406
SAL11050,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9
SAL11051,184,163,346,4,4,3,19,19,42,3,6,10,0,4,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,30,32,55,3,4,11,0,0,0,36,35,74,31,33,63,245,230,475
SAL11052,2689,2870,5565,162,179,337,354,388,750,6,8,13,11,10,16,0,0,0,0,3,4,5,4,6,4,0,6,0,3,6,0,0,0,384,419,804,18,15,29,8,10,16,565,623,1193,100,128,232,3365,3623,6983
SAL11053,2659,2783,5441,197,230,424,156,143,301,8,4,14,11,17,32,3,0,3,0,0,3,0,4,7,0,0,0,9,13,26,0,0,0,193,185,377,29,11,43,10,8,16,422,433,854,260,257,521,3348,3472,6826
SAL11054,41,45,85,4,0,4,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,4,6,12,4,5,12,46,56,105
SAL11055,60,50,105,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,6,9,10,8,21,69,65,136
SAL11056,1168,1180,2351,46,50,97,110,121,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,120,234,9,5,18,3,0,4,172,182,349,41,41,79,1384,1402,2785
SAL11057,53,40,91,0,0,0,4,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,9,0,0,0,0,0,0,4,6,9,7,7,17,65,51,114
SAL11058,30,30,57,0,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,7,7,0,5,9,36,38,74
SAL11059,14,16,28,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,6,5,4,11,3,17,30,24,57
SAL11060,122,136,258,0,3,6,12,15,21,0,0,0,0,3,5,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,12,21,34,0,0,0,0,0,0,17,25,43,20,14,35,158,179,335
SAL11061,3,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,12
SAL11062,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9
SAL11063,485,506,997,15,24,37,49,47,95,5,3,7,9,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,57,116,0,4,4,0,0,3,78,84,162,100,107,212,664,701,1366
SAL11064,62,52,116,5,7,11,6,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,11,0,0,0,0,0,0,7,16,24,14,11,25,84,80,165
SAL11065,340,331,666,9,5,16,31,29,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,29,61,3,0,3,0,0,0,43,41,75,33,33,67,417,393,811
SAL11066,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
SAL11067,10,10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,22
SAL11068,93,70,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,70,164
SAL11069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11070,1998,2027,4029,32,32,57,114,115,228,0,3,7,3,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,130,121,256,9,3,12,0,0,0,163,159,328,29,23,55,2202,2215,4413
SAL11071,13,13,33,3,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,3,0,0,21,21,43
SAL11072,49,44,93,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,8,10,13,17,63,56,120
SAL11073,674,679,1360,54,45,103,66,71,145,3,8,14,14,13,23,0,0,0,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,91,95,188,8,3,15,6,4,11,157,153,312,56,54,107,886,888,1774
SAL11074,28,22,51,6,7,11,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,7,7,15,0,0,0,40,32,67
SAL11075,2190,2480,4671,164,169,336,168,175,343,5,8,10,15,15,33,0,3,4,0,0,0,0,0,0,0,10,10,11,7,15,0,0,0,198,220,419,25,22,47,5,4,4,392,412,805,89,95,185,2672,2992,5666
SAL11076,145,131,275,6,0,7,8,9,19,0,4,3,0,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,21,28,0,0,0,0,0,0,24,21,44,22,17,38,187,168,359
SAL11077,29,27,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,33,28,66
SAL11078,22,21,42,0,0,0,5,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,9,0,0,0,0,0,0,5,5,9,0,0,0,27,18,44
SAL11079,19,19,42,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,20,25,45
SAL11080,2183,2318,4502,137,149,281,65,60,123,96,117,218,12,6,17,0,4,3,7,3,12,0,0,0,0,0,0,0,0,3,0,0,0,183,194,379,4,9,17,7,8,15,331,358,687,172,183,358,2683,2866,5552
SAL11081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11082,2811,3035,5850,63,78,141,269,345,621,3,4,10,0,4,7,0,3,3,0,0,0,0,3,0,0,0,0,0,4,4,0,0,0,280,371,647,9,15,21,13,6,19,373,467,835,95,106,201,3273,3606,6884
SAL11083,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3
SAL11084,11,7,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,19,7,23
SAL11085,32,31,64,8,0,6,6,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,8,0,0,0,0,0,0,6,5,11,4,5,10,43,42,83
SAL11086,39,30,69,0,0,3,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,10,0,0,0,0,0,0,3,3,10,13,7,15,51,46,96
SAL11087,19,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,20
SAL11088,20,12,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,12,30
SAL11089,20,14,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,25,14,38
SAL11090,40,43,85,5,0,12,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,9,7,15,7,3,13,52,57,112
SAL11091,18,12,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,12,29
SAL11092,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9
SAL11093,117,101,216,3,3,9,18,19,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,34,0,0,0,0,0,0,20,21,47,16,7,21,152,129,279
SAL11094,449,452,904,4,8,14,29,28,58,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,32,65,0,0,3,0,0,0,38,37,79,29,39,71,520,524,1050
SAL11095,17,22,40,3,0,6,7,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,0,0,0,0,0,0,10,3,11,3,5,0,30,24,51
SAL11096,9,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,16
SAL11097,288,277,560,3,0,5,21,15,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,15,37,0,0,6,0,0,0,28,20,51,6,9,15,322,308,630
SAL11098,35,42,71,0,0,0,3,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,0,0,0,0,0,0,3,6,8,3,3,8,46,48,88
SAL11099,3906,4058,7964,245,322,570,268,268,538,13,13,29,24,25,51,0,0,0,0,0,0,0,0,0,0,0,0,12,8,20,0,0,0,326,316,637,6,4,16,13,5,17,593,650,1248,409,414,823,4905,5127,10029
SAL11100,42,23,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,44,29,77
SAL11101,7,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,18
SAL11102,122,124,247,7,8,14,18,14,29,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,19,37,0,0,0,0,0,0,25,23,50,23,14,42,176,164,336
SAL11103,85,61,143,6,7,12,11,16,27,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19,35,0,0,0,0,0,0,22,24,47,14,10,20,121,94,213
SAL11104,12,12,24,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,18,16,29
SAL11105,6456,6756,13208,131,145,274,577,653,1228,0,3,5,14,8,18,3,3,8,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,598,667,1265,18,20,36,13,13,27,765,842,1609,347,384,732,7561,7986,15547
SAL11106,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL11107,46,39,84,4,5,10,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,7,5,11,5,8,11,54,51,104
SAL11108,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,4,14
SAL11109,25,21,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,27,29,53
SAL11110,19,13,35,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,0,4,5,3,7,26,24,46
SAL11111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
SAL11112,13,12,22,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,3,3,5,3,7,10,17,15,36
SAL11113,3887,4600,8485,192,256,445,703,824,1529,11,11,25,14,21,40,3,7,15,7,10,13,3,0,3,0,0,0,5,6,9,0,0,0,753,883,1633,75,89,168,11,4,16,1029,1235,2260,161,208,365,5076,6043,11117
SAL11114,836,912,1752,38,33,70,117,144,265,3,0,3,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,150,281,26,30,59,0,3,0,192,220,411,43,44,86,1073,1175,2249
SAL11115,634,626,1264,22,29,50,75,68,141,3,0,9,5,4,17,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,82,76,166,0,5,6,3,0,3,110,110,222,66,64,133,814,804,1621
SAL11116,1913,1803,3713,76,71,144,222,185,411,29,24,48,15,12,28,3,3,10,0,3,4,0,0,0,6,4,4,105,118,226,0,0,0,380,346,723,15,13,31,9,8,13,478,435,914,113,126,242,2504,2369,4874
SAL11117,933,894,1830,15,17,36,71,63,135,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,67,140,5,11,17,0,0,0,95,95,189,64,49,111,1092,1041,2131
SAL11118,11,19,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,17,25,34
SAL11119,3303,3464,6771,46,50,97,341,349,692,8,6,14,0,4,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,353,360,715,15,17,29,9,9,17,422,435,864,144,155,300,3868,4064,7932
SAL11120,6562,6767,13326,519,545,1069,992,1047,2041,16,16,36,25,31,58,3,0,12,3,4,8,0,0,0,0,0,3,3,0,5,0,0,0,1043,1113,2154,68,68,135,19,21,43,1648,1757,3400,455,486,944,8667,9006,17674
SAL11121,28,24,53,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,4,0,0,0,32,25,53
SAL11122,76,74,149,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,4,10,7,10,19,83,89,174
SAL11123,26,24,56,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,6,4,12,7,5,8,42,37,78
SAL11124,1055,1114,2168,67,84,151,47,68,113,8,4,5,0,3,3,0,0,0,3,0,3,0,0,0,0,0,0,8,3,13,0,0,0,64,80,142,4,0,4,0,7,7,134,162,298,97,93,193,1285,1373,2666
SAL11125,39,45,85,0,0,0,10,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,18,0,0,0,0,0,0,10,11,24,3,0,10,54,59,109
SAL11126,37,33,66,0,3,10,3,3,8,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,0,0,0,0,0,0,4,10,14,8,9,19,48,50,98
SAL11127,3,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,12,19
SAL11128,236,284,518,15,11,27,22,20,42,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,19,48,0,0,0,0,0,0,38,32,69,12,14,24,286,332,616
SAL11129,284,288,572,11,4,15,18,18,36,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,40,0,0,0,0,0,0,29,29,51,11,4,12,315,320,637
SAL11130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4,0,0,0,6,0,6
SAL11131,42,26,61,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,6,12,42,34,78
SAL11132,1661,1855,3518,107,111,217,385,465,855,10,9,18,12,11,22,0,0,5,0,0,0,0,0,0,0,0,0,7,5,6,0,0,0,417,494,908,49,49,93,10,9,13,574,657,1237,81,76,157,2315,2590,4904
SAL11133,36,28,66,0,0,0,5,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,14,0,0,0,0,0,0,7,6,14,0,0,3,42,36,78
SAL11134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11135,4214,4624,8835,81,89,168,481,543,1016,8,16,22,7,12,21,0,0,0,0,0,6,0,0,0,0,0,3,0,0,4,0,0,3,500,578,1075,48,44,88,5,0,5,635,710,1346,213,241,454,5060,5574,10638
SAL11136,4434,4853,9288,124,107,231,404,425,832,6,3,6,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,7,3,6,0,0,0,421,437,857,21,19,42,8,6,10,572,570,1137,194,195,385,5203,5612,10819
