SAL_CODE_2021,M_Current_ADF_Regular_15_24,M_Current_ADF_Regular_25_34,M_Current_ADF_Regular_35_44,M_Current_ADF_Regular_45_54,M_Current_ADF_Regular_55_64,M_Current_ADF_Regular_65_74,M_Current_ADF_Regular_75_84,M_Current_ADF_Regular_85_ov,M_Current_ADF_Regular_Tot,M_Current_ADF_Reserves_15_24,M_Current_ADF_Reserves_25_34,M_Current_ADF_Reserves_35_44,M_Current_ADF_Reserves_45_54,M_Current_ADF_Reserves_55_64,M_Current_ADF_Reserves_65_74,M_Current_ADF_Reserves_75_84,M_Current_ADF_Reserves_85_ov,M_Current_ADF_Reserves_Tot,M_Prev_ADF_Ncs_15_24,M_Prev_ADF_Ncs_25_34,M_Prev_ADF_Ncs_35_44,M_Prev_ADF_Ncs_45_54,M_Prev_ADF_Ncs_55_64,M_Prev_ADF_Ncs_65_74,M_Prev_ADF_Ncs_75_84,M_Prev_ADF_Ncs_85_ov,M_Prev_ADF_Ncs_Tot,M_Tot_ADF_ev_ser_15_24,M_Tot_ADF_ev_ser_25_34,M_Tot_ADF_ev_ser_35_44,M_Tot_ADF_ev_ser_45_54,M_Tot_ADF_ev_ser_55_64,M_Tot_ADF_ev_ser_65_74,M_Tot_ADF_ev_ser_75_84,M_Tot_ADF_ev_ser_85_ov,M_Tot_ADF_ev_ser_Tot,M_never_served_15_24,M_never_served_25_34,M_never_served_35_44,M_never_served_45_54,M_never_served_55_64,M_never_served_65_74,M_never_served_75_84,M_never_served_85_ov,M_never_served_Tot,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_ov,M_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_ov,M_Tot_Tot,F_Current_ADF_Regular_15_24,F_Current_ADF_Regular_25_34,F_Current_ADF_Regular_35_44,F_Current_ADF_Regular_45_54,F_Current_ADF_Regular_55_64,F_Current_ADF_Regular_65_74,F_Current_ADF_Regular_75_84,F_Current_ADF_Regular_85_ov,F_Current_ADF_Regular_Tot,F_Current_ADF_Reserves_15_24,F_Current_ADF_Reserves_25_34,F_Current_ADF_Reserves_35_44,F_Current_ADF_Reserves_45_54,F_Current_ADF_Reserves_55_64,F_Current_ADF_Reserves_65_74,F_Current_ADF_Reserves_75_84,F_Current_ADF_Reserves_85_ov,F_Current_ADF_Reserves_Tot,F_Prev_ADF_Ncs_15_24,F_Prev_ADF_Ncs_25_34,F_Prev_ADF_Ncs_35_44,F_Prev_ADF_Ncs_45_54,F_Prev_ADF_Ncs_55_64,F_Prev_ADF_Ncs_65_74,F_Prev_ADF_Ncs_75_84,F_Prev_ADF_Ncs_85_ov,F_Prev_ADF_Ncs_Tot,F_Tot_ADF_ev_ser_15_24,F_Tot_ADF_ev_ser_25_34,F_Tot_ADF_ev_ser_35_44,F_Tot_ADF_ev_ser_45_54,F_Tot_ADF_ev_ser_55_64,F_Tot_ADF_ev_ser_65_74,F_Tot_ADF_ev_ser_75_84,F_Tot_ADF_ev_ser_85_ov,F_Tot_ADF_ev_ser_Tot,F_never_served_15_24,F_never_served_25_34,F_never_served_35_44,F_never_served_45_54,F_never_served_55_64,F_never_served_65_74,F_never_served_75_84,F_never_served_85_ov,F_never_served_Tot,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_ov,F_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_ov,F_Tot_Tot,P_Current_ADF_Regular_15_24,P_Current_ADF_Regular_25_34,P_Current_ADF_Regular_35_44,P_Current_ADF_Regular_45_54,P_Current_ADF_Regular_55_64,P_Current_ADF_Regular_65_74,P_Current_ADF_Regular_75_84,P_Current_ADF_Regular_85_ov,P_Current_ADF_Regular_Tot,P_Current_ADF_Reserves_15_24,P_Current_ADF_Reserves_25_34,P_Current_ADF_Reserves_35_44,P_Current_ADF_Reserves_45_54,P_Current_ADF_Reserves_55_64,P_Current_ADF_Reserves_65_74,P_Current_ADF_Reserves_75_84,P_Current_ADF_Reserves_85_ov,P_Current_ADF_Reserves_Tot,P_Prev_ADF_Ncs_15_24,P_Prev_ADF_Ncs_25_34,P_Prev_ADF_Ncs_35_44,P_Prev_ADF_Ncs_45_54,P_Prev_ADF_Ncs_55_64,P_Prev_ADF_Ncs_65_74,P_Prev_ADF_Ncs_75_84,P_Prev_ADF_Ncs_85_ov,P_Prev_ADF_Ncs_Tot,P_Tot_ADF_ev_ser_15_24,P_Tot_ADF_ev_ser_25_34,P_Tot_ADF_ev_ser_35_44,P_Tot_ADF_ev_ser_45_54,P_Tot_ADF_ev_ser_55_64,P_Tot_ADF_ev_ser_65_74,P_Tot_ADF_ev_ser_75_84,P_Tot_ADF_ev_ser_85_ov,P_Tot_ADF_ev_ser_Tot,P_never_served_15_24,P_never_served_25_34,P_never_served_35_44,P_never_served_45_54,P_never_served_55_64,P_never_served_65_74,P_never_served_75_84,P_never_served_85_ov,P_never_served_Tot,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_ov,P_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_ov,P_Tot_Tot
SAL10941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,14,7,5,3,4,0,46,0,0,0,0,0,0,0,0,0,8,0,14,7,5,3,4,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,8,5,4,0,40,0,0,0,0,0,0,0,0,0,0,0,15,7,8,5,4,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,18,11,17,9,5,0,85,0,0,0,0,0,0,0,0,3,15,4,21,11,17,9,5,0,89
SAL10942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,10,13,12,15,58,0,8,4,11,10,13,12,15,65,68,47,85,101,140,124,71,11,644,5,0,0,0,7,9,0,0,22,73,52,89,112,156,140,82,29,733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,85,66,92,115,147,141,74,18,741,0,0,0,3,3,5,0,0,14,85,72,90,122,154,146,77,21,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,14,13,7,15,64,0,6,4,8,14,13,7,15,68,155,114,169,220,288,264,149,35,1385,5,0,3,0,13,8,5,0,39,154,122,175,236,309,286,158,47,1498
SAL10943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,6,7,6,24,15,15,6,0,82,0,0,0,0,0,0,0,0,4,6,11,8,23,18,19,5,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,12,15,20,12,0,0,84,0,0,3,0,0,0,0,0,3,11,10,12,15,20,12,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,19,21,20,38,41,30,4,0,169,0,0,3,0,0,0,0,0,7,19,23,27,36,38,31,6,0,180
SAL10944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,3,0,3,0,4,3,0,21,0,0,0,0,3,0,0,0,3,0,3,4,8,10,4,3,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5,8,0,0,0,22,6,0,0,3,0,0,0,0,7,5,0,5,6,10,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,5,9,8,4,4,0,47,6,0,0,5,5,0,0,0,11,9,5,6,17,13,7,4,0,57
SAL10945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,3,3,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,5,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,5,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,4,0,22,0,0,0,0,0,0,0,0,3,0,0,4,0,7,9,11,0,28
SAL10946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,3,0,0,6,8,6,9,13,14,18,5,5,66,0,0,0,3,0,0,0,0,8,8,6,9,14,17,14,3,5,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,12,16,22,12,5,0,80,0,0,0,0,0,0,0,0,0,14,10,12,12,29,12,5,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,3,0,0,5,21,17,25,22,36,19,4,3,145,0,0,0,5,0,0,0,0,11,20,17,25,31,44,24,4,3,165
SAL10947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,3,0,22,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,5,0,0,0,0,23,0,0,0,0,0,0,0,0,0,11,3,0,5,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,5,10,7,3,5,0,39,0,0,0,0,0,0,0,0,0,10,4,5,10,7,3,5,0,41
SAL10948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,10,6,12,8,0,36,0,0,3,10,7,12,8,0,42,183,222,172,155,202,144,64,24,1160,29,46,39,31,39,28,11,4,227,218,267,211,198,246,181,80,30,1427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,9,0,0,5,0,3,0,0,0,9,155,235,195,155,188,135,88,40,1189,46,41,44,28,26,15,17,8,220,196,275,244,182,216,151,99,43,1419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,10,8,10,13,8,0,49,0,3,10,8,12,13,8,0,55,342,458,364,314,391,272,148,60,2342,75,85,82,60,64,46,27,7,444,416,544,455,381,468,331,181,68,2844
SAL10949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,6,3,5,0,27,0,0,0,0,0,0,0,0,0,4,0,0,6,6,3,5,0,31
SAL10950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,14,5,0,18,0,0,0,0,4,14,5,0,24,36,19,29,26,80,57,23,0,269,5,0,0,4,9,5,3,0,23,42,23,35,31,86,72,29,0,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,4,0,0,0,5,39,21,29,37,90,66,30,5,328,0,0,0,4,4,0,4,0,21,38,26,32,43,99,73,36,4,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,10,5,0,25,0,0,0,0,4,10,5,0,26,70,43,65,65,165,124,59,12,597,3,0,0,6,10,5,6,0,45,78,42,69,78,183,136,67,9,663
SAL10951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,0,0,5,5,4,3,0,16,0,0,0,0,0,0,0,0,4,4,0,0,3,5,7,6,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,3,5,0,15,0,0,0,0,0,0,0,0,0,4,0,3,3,0,3,4,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,6,0,8,8,6,11,5,0,33,0,0,0,0,0,0,3,0,4,6,0,8,4,6,11,5,0,43
SAL10952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,4,0,0,4,0,4,13,0,4,9,3,0,33,0,0,0,0,0,0,0,0,0,0,4,13,3,6,5,3,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,8,6,7,4,0,33,0,0,0,0,0,0,0,0,0,0,6,4,5,6,7,4,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,4,0,0,4,0,9,20,6,13,10,6,0,69,0,0,0,3,0,0,0,0,3,0,9,20,7,9,13,6,0,70
SAL10953,0,4,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,3,10,9,10,13,7,57,0,12,5,10,9,10,13,7,63,236,293,266,221,171,167,82,15,1444,7,21,14,7,4,13,4,5,72,244,322,287,233,179,190,103,19,1578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,10,0,0,0,0,6,3,0,0,10,228,335,275,248,210,187,111,22,1620,10,12,9,4,8,9,9,0,63,240,354,284,250,224,198,119,22,1695,0,4,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,5,4,11,10,11,15,7,69,0,13,9,11,12,11,15,7,74,460,634,542,468,385,350,197,39,3066,22,33,25,8,10,21,12,5,133,486,677,576,485,403,384,222,41,3275
SAL10954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,6,0,0,0,0,0,0,0,0,6,0,3,0,0,6,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,3,0,0,14,0,0,0,0,3,0,0,0,5,0,9,0,0,7,3,0,0,20
SAL10955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,5,0,3,6,0,3,0,0,20,0,0,0,0,0,0,0,0,0,5,0,3,8,0,8,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,5,0,9,11,3,7,0,0,27,0,0,0,0,0,0,0,0,4,5,0,6,5,3,6,3,0,29
SAL10956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,18
SAL10957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,3,4,10,0,0,33,0,0,0,0,0,0,0,0,3,8,5,5,6,4,6,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,8,7,9,0,0,28,0,0,0,0,0,0,0,0,0,8,0,4,4,7,9,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,12,14,14,11,0,0,60,0,0,0,3,0,0,0,0,5,18,0,16,13,14,14,0,0,68
SAL10958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,3,8,4,16,14,17,17,3,0,79,0,0,0,5,4,0,0,0,7,7,4,14,15,19,18,3,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,12,13,23,9,0,78,3,0,0,8,4,0,0,0,15,8,5,7,23,16,23,11,3,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,3,7,13,20,27,36,39,15,3,154,5,0,4,13,6,0,0,0,29,19,13,22,37,37,43,15,0,183
SAL10959,0,5,5,0,0,0,0,0,4,0,0,0,0,4,0,0,0,6,12,27,42,65,87,179,138,84,635,14,37,41,68,89,179,138,84,648,1431,1410,1373,1299,1427,1259,710,229,9137,119,142,125,109,93,90,86,53,824,1559,1588,1548,1478,1612,1529,928,367,10609,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,4,0,6,10,21,18,9,10,74,4,6,5,14,21,18,9,10,75,1447,1500,1534,1592,1710,1624,1080,448,10931,121,145,126,106,98,99,111,122,925,1568,1645,1666,1707,1831,1738,1194,579,11938,0,5,5,0,0,0,0,0,4,0,3,0,0,4,0,0,0,12,16,27,45,76,110,196,141,96,705,18,36,51,76,113,196,141,96,727,2876,2904,2904,2896,3137,2882,1789,677,20062,241,287,256,212,194,187,202,174,1750,3131,3229,3212,3186,3444,3268,2125,947,22539
SAL10960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3
SAL10961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,5,8,4,0,0,0,13
SAL10962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,8,0,0,13,0,0,4,0,0,0,0,0,9,0,0,3,5,3,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,5,0,16,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,5,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,8,4,0,29,0,0,4,3,3,6,0,0,10,0,0,5,8,9,8,4,0,44
SAL10963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,0,0,16,0,0,0,0,0,0,0,0,4,0,0,0,3,3,10,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,3,0,0,25,0,0,0,0,0,0,0,0,3,3,0,8,3,5,9,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,8,5,9,5,0,41,0,0,0,0,0,3,0,0,10,3,4,8,6,6,17,5,0,53
SAL10964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,3,8,24,0,0,0,7,0,6,3,8,24,61,57,63,58,86,59,21,7,413,0,10,12,9,7,5,0,0,44,62,68,73,65,97,71,26,14,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,5,0,4,0,0,0,0,0,4,5,60,55,56,74,82,52,27,19,423,6,4,8,5,3,0,0,0,32,63,60,64,80,91,57,29,23,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,6,3,10,31,0,4,3,7,0,6,3,10,31,117,113,124,128,170,110,51,26,840,4,12,14,10,16,10,0,0,70,122,127,142,143,184,131,62,40,942
SAL10965,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,0,0,13,0,5,10,8,3,3,0,0,24,321,288,461,315,197,78,17,0,1675,20,14,20,11,4,3,0,0,72,338,302,487,332,204,87,17,3,1769,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,290,364,483,298,208,86,29,10,1764,13,14,20,15,11,5,0,0,69,301,375,502,308,220,92,29,10,1835,0,3,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,22,0,4,8,8,0,3,0,0,31,606,648,941,610,402,167,43,11,3432,32,27,36,24,13,4,0,0,138,640,682,990,642,419,180,43,7,3603
SAL10966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,0,0,0,0,0,3,0,3,7,89,46,74,96,107,76,26,3,520,5,0,3,7,3,7,0,0,21,92,51,78,106,111,80,30,7,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,76,57,78,105,100,73,23,9,513,5,3,6,0,4,0,0,0,22,78,58,84,107,109,68,23,9,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,3,11,0,0,0,3,0,3,4,3,17,161,105,148,206,213,147,46,9,1036,5,5,15,5,3,4,0,0,40,168,113,166,215,219,153,49,14,1092
SAL10967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,8,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,9,0,8,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,11,0,4,4,4,0,35,0,0,0,0,0,0,0,0,0,7,3,9,0,4,4,4,0,37
SAL10968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,3,3,5,5,9,16,3,0,0,50,0,0,0,0,0,0,0,0,3,3,5,10,10,10,10,4,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,3,11,8,15,5,3,0,46,0,0,6,0,0,0,0,0,8,3,3,11,7,14,7,3,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,3,0,0,6,12,14,17,17,23,5,8,4,91,0,0,7,0,0,3,0,0,9,12,14,21,14,29,12,8,4,111
