SSC_CODE_2016,Ag_For_Fish_OcMngr,Ag_For_Fish_OcProf,Ag_For_Fish_OcTechTrdW,Ag_For_Fish_OcComPerS,Ag_For_Fish_OcClericAdm,Ag_For_Fish_OcSalesWk,Ag_For_Fish_OcMacOp_Driv,Ag_For_Fish_OcLab,Ag_For_Fish_OcID_NS,Agri_for_fish_Tot,Mining_OcMngr,Mining_OcProf,Mining_OcTechTrdW,Mining_OcComPerS,Mining_OcClericAdm,Mining_OcSalesWk,Mining_OcMacOp_Driv,Mining_OcLab,Mining_OcID_NS,Mining_Tot,Manufact_OcMngr,Manufact_OcProf,Manufact_OcTechTrdW,Manufact_OcComPerS,Manufact_OcClericAdm,Manufact_OcSalesWk,Manufact_OcMacOp_Driv,Manufact_OcLab,Manufact_OcID_NS,Manufacturing_Tot,El_Gas_W_W_OcMngr,El_Gas_W_W_OcProf,El_Gas_W_W_OcTechTrdW,El_Gas_W_W_OcComPerS,El_Gas_W_W_OcClericAdm,El_Gas_W_W_OcSalesWk,El_Gas_W_W_OcMacOp_Driv,El_Gas_W_W_OcLab,El_Gas_W_W_OcID_NS,El_Gas_W_W_Tot,Construc_OcMngr,Construc_OcProf,Construc_OcTechTrdW,Construc_OcComPerS,Construc_OcClericAdm,Construc_OcSalesWk,Construc_OcMacOp_Driv,Construc_OcLab,Construc_OcID_NS,Construction_Tot,WhlesaleTde_OcMngr,WhlesaleTde_OcProf,WhlesaleTde_OcTechTrdW,WhlesaleTde_OcComPerS,WhlesaleTde_OcClericAdm,WhlesaleTde_OcSalesWk,WhlesaleTde_OcMacOp_Driv,WhlesaleTde_OcLab,WhlesaleTde_OcID_NS,WhlesaleTde_Tot,RetTde_OcMngr,RetTde_OcProf,RetTde_OcTechTrdW,RetTde_OcComPerS,RetTde_OcClericAdm,RetTde_OcSalesWk,RetTde_OcMacOp_Driv,RetTde_OcLab,RetTde_OcID_NS,RetTde_Tot,Acom_food_OcMngr,Acom_food_OcProf,Acom_food_OcTechTrdW,Acom_food_OcComPerS,Acom_food_OcClericAdm,Acom_food_OcSalesWk,Acom_food_OcMacOp_Driv,Acom_food_OcLab,Acom_food_OcID_NS,Acom_food_scs_Tot,Trans_po_wh_OcMngr,Trans_po_wh_OcProf,Trans_po_wh_OcTechTrdW,Trans_po_wh_OcComPerS,Trans_po_wh_OcClericAdm,Trans_po_wh_OcSalesWk,Trans_po_wh_OcMacOp_Driv,Trans_po_wh_OcLab,Trans_po_wh_OcID_NS,Trans_po_wh_Tot,Infon_med_tel_OcMngr,Infon_med_tel_OcProf,Infon_med_tel_OcTechTrdW,Infon_med_tel_OcComPerS,Infon_med_tel_OcClericAdm,Infon_med_tel_OcSalesWk,Infon_med_tel_OcMacOp_Driv,Infon_med_tel_OcLab,Infon_med_tel_OcID_NS,Infon_med_tel_Tot,Fin_and_ins_s_OcMngr,Fin_and_ins_s_OcProf,Fin_and_ins_s_OcTechTrdW,Fin_and_ins_s_OcComPerS,Fin_and_ins_s_OcClericAdm,Fin_and_ins_s_OcSalesWk,Fin_and_ins_s_OcMacOp_Driv,Fin_and_ins_s_OcLab,Fin_and_ins_s_OcID_NS,Fin_and_ins_s_Tot,Rent_hi_re_es_OcMngr,Rent_hi_re_es_OcProf,Rent_hi_re_es_OcTechTrdW,Rent_hi_re_es_OcComPerS,Rent_hi_re_es_OcClericAdm,Rent_hi_re_es_OcSalesWk,Rent_hi_re_es_OcMacOp_Driv,Rent_hi_re_es_OcLab,Rent_hi_re_es_OcID_NS,Rent_hi_re_es_Tot,Prof_sci_tec_OcMngr,Prof_sci_tec_OcProf,Prof_sci_tec_OcTechTrdW,Prof_sci_tec_OcComPerS,Prof_sci_tec_OcClericAdm,Prof_sci_tec_OcSalesWk,Prof_sci_tec_OcMacOp_Driv,Prof_sci_tec_OcLab,Prof_sci_tec_OcID_NS,Prof_sci_tec_Tot,Admin_sup_s_OcMngr,Admin_sup_s_OcProf,Admin_sup_s_OcTechTrdW,Admin_sup_s_OcComPerS,Admin_sup_s_OcClericAdm,Admin_sup_s_OcSalesWk,Admin_sup_s_OcMacOp_Driv,Admin_sup_s_OcLab,Admin_sup_s_OcID_NS,Admin_sup_s_Tot,Pub_adm_sfty_OcMngr,Pub_adm_sfty_OcProf,Pub_adm_sfty_OcTechTrdW,Pub_adm_sfty_OcComPerS,Pub_adm_sfty_OcClericAdm,Pub_adm_sfty_OcSalesWk,Pub_adm_sfty_OcMacOp_Driv,Pub_adm_sfty_OcLab,Pub_adm_sfty_OcID_NS,Pub_adm_sfty_Tot,Educ_training_OcMngr,Educ_training_OcProf,Educ_training_OcTechTrdW,Educ_training_OcComPerS,Educ_training_OcClericAdm,Educ_training_OcSalesWk,Educ_training_OcMacOp_Driv,Educ_training_OcLab,Educ_training_OcID_NS,Educ_training_Tot,Hlth_care_soc_OcMngr,Hlth_care_soc_OcProf,Hlth_care_soc_OcTechTrdW,Hlth_care_soc_OcComPerS,Hlth_care_soc_OcClericAdm,Hlth_care_soc_OcSalesWk,Hlth_care_soc_OcMacOp_Driv,Hlth_care_soc_OcLab,Hlth_care_soc_OcID_NS,Hlth_care_soc_Tot,ArtRecreatOcMngr,ArtRecreatOcProf,ArtRecreatOcTechTrdW,ArtRecreatOcComPerS,ArtRecreatOcClericAdm,ArtRecreatOcSalesWk,ArtRecreatOcMacOp_Driv,ArtRecreatOcLab,ArtRecreatOcID_NS,ArtRecreatTot,Other_scs_OcMngr,Other_scs_OcProf,Other_scs_OcTechTrdW,Other_scs_OcCom_PS_W,Other_scs_OcClericAdmin,Other_scs_OcSalesWk,Other_scs_OcMacOp_Driv,Other_scs_OcLab,Other_scs_OcID_NS,Other_scs_Tot,ID_NS_OcMngr,ID_NS_OcProf,ID_NS_OcTechTrdW,ID_NS_OcComPerS,ID_NS_OcClericAdm,ID_NS_OcSalesWk,ID_NS_OcMacOp_Driv,ID_NS_OcLab,ID_NS_OcID_NS,ID_NS_Tot
SSC11220,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11221,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,10,4,12,0,11,3,7,6,0,67,0,0,11,0,3,0,3,0,0,15,16,4,91,0,15,3,17,28,0,168,0,0,0,0,0,7,3,0,0,16,20,0,12,0,5,59,3,7,0,107,6,0,10,31,0,5,0,14,0,68,0,0,0,0,6,0,16,4,0,30,0,5,6,0,3,0,0,0,0,18,4,4,0,0,19,3,0,0,0,28,0,0,0,0,4,17,0,3,0,21,7,18,9,0,15,0,0,0,0,48,3,0,7,3,3,0,0,6,0,27,4,16,3,20,24,0,8,3,0,81,11,47,0,10,9,0,0,3,0,86,13,35,4,42,22,0,3,3,3,129,0,0,4,3,0,0,0,0,0,11,3,0,19,8,3,0,0,4,0,40,3,0,11,0,6,5,5,5,9,50
SSC11222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,7,6,0,0,0,0,6,0,0,0,15,0,0,0,3,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,4,8,6,0,0,3,0,0,0,0,14,10,10,0,0,0,0,0,0,0,26,3,0,0,0,5,7,0,0,0,13,14,28,0,0,7,0,0,0,0,54,0,3,0,0,0,0,0,0,0,9,3,6,3,0,0,0,0,0,0,11,3,3,0,0,0,0,0,0,0,9,3,14,0,0,4,0,0,0,0,18,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,5,4,0,0,0,0,0,0,0,6
SSC11223,20,0,0,0,0,0,0,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11224,3,0,0,0,0,0,0,8,0,14,0,0,0,0,0,0,0,0,0,0,16,15,36,0,21,5,31,25,0,148,4,3,3,0,3,0,3,0,0,16,9,7,76,0,14,3,15,24,0,155,3,10,3,0,16,9,14,5,0,69,14,10,11,0,21,76,12,9,0,158,12,0,16,14,3,19,0,18,0,82,7,0,4,3,29,3,74,7,0,137,0,0,3,0,5,4,0,0,0,19,9,7,0,0,33,0,3,0,3,58,3,3,5,0,7,8,0,0,0,26,0,19,8,0,15,3,0,0,3,49,0,0,5,0,5,0,0,21,0,33,3,5,8,24,23,0,8,7,0,75,0,36,6,21,15,0,5,0,0,76,7,52,5,67,23,3,0,11,3,174,0,0,0,4,0,0,0,0,0,10,0,0,34,3,8,0,0,0,3,55,7,3,13,6,10,4,13,10,18,89
SSC11225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11227,0,0,4,0,3,0,3,13,0,19,3,4,3,0,3,0,5,0,0,22,92,90,160,7,65,37,101,94,5,652,14,14,17,0,5,0,17,11,0,74,142,47,573,3,77,17,29,156,14,1070,100,117,24,0,102,82,47,14,10,499,232,101,81,10,109,731,83,117,3,1467,199,35,235,239,36,90,7,145,6,990,53,23,12,17,72,19,182,16,0,406,62,146,34,0,47,25,4,8,3,330,124,221,8,3,210,32,0,3,7,613,29,26,8,0,63,95,3,11,3,237,182,591,75,6,191,34,3,12,13,1103,70,71,56,47,55,14,11,243,0,573,61,111,43,129,123,3,38,12,7,526,79,482,5,146,63,6,0,18,10,814,87,493,65,667,189,11,9,87,11,1623,37,54,18,81,20,8,4,5,3,227,48,33,191,111,49,14,8,31,0,484,80,77,80,36,96,50,56,78,108,662
SSC11228,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SSC11230,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11231,29,0,0,0,0,0,0,15,0,45,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,9,0,0,0,0,0,4,0,0,0,3,0,0,3,0,0,6,0,0,0,11,0,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,0,0,0,0,7,0,6,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,5
SSC11232,15,0,0,0,0,0,0,5,0,21,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,7
SSC11233,27,5,3,0,0,0,11,13,0,58,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,4,3,0,0,0,11,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,10,0,0,0,3,0,0,0,0,0,12,0,3,4,7,3,0,0,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5
SSC11234,72,0,0,0,0,0,4,13,3,98,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,5,5,0,19,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,13,0,0,0,0,0,0,0,5,0,8,3,3,0,0,0,10,0,0,0,11,5,0,4,4,0,0,0,4,0,12,0,0,0,0,3,0,7,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,7,0,14,0,10,0,0,0,0,0,21,0,7,0,10,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,3,0,0,0,0,0,3,0,5,13
SSC11235,0,0,0,0,3,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,21,3,10,0,14,0,5,7,0,64,0,0,0,0,0,0,0,0,0,8,30,3,44,0,14,0,8,8,3,110,7,5,4,0,12,3,3,0,0,33,9,3,5,0,8,33,0,4,0,64,4,0,3,5,0,0,0,4,0,19,3,0,0,0,18,0,19,0,0,45,0,4,0,0,0,0,0,0,0,8,11,10,3,0,18,0,0,0,0,50,5,0,0,0,3,19,0,0,0,24,6,38,7,0,12,0,0,0,0,66,3,3,3,0,8,0,5,6,0,29,3,6,3,17,8,0,3,0,0,42,3,40,0,8,3,0,0,0,0,58,8,47,4,10,21,0,0,0,0,91,0,0,0,3,0,0,0,0,0,6,6,0,18,0,5,0,0,0,0,28,6,3,7,3,7,3,3,3,0,40
SSC11236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,22,0,3,0,36,4,0,0,10,0,3,0,8,0,24,0,0,0,0,0,0,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,6,0,0,3,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,8,0,10,0,3,3,0,0,0,0,16,0,6,0,9,3,0,0,0,0,26,0,4,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,3,12
SSC11237,129,11,33,4,18,3,22,71,3,288,0,0,3,0,0,0,3,0,0,5,20,13,59,3,15,15,30,125,4,283,9,19,24,0,25,0,18,4,3,96,39,12,112,0,13,4,35,46,7,273,10,14,7,0,11,18,7,4,0,76,46,8,24,3,23,187,10,28,3,325,53,3,31,69,15,29,0,51,3,247,21,0,15,0,30,8,89,4,3,169,3,8,6,0,5,4,0,0,0,19,12,24,0,0,35,5,0,0,0,72,3,0,0,0,3,17,0,0,0,22,3,59,17,0,64,5,0,0,0,149,3,3,11,3,9,3,0,48,0,80,14,27,16,45,43,3,27,7,6,194,11,139,0,49,24,0,0,12,0,244,23,141,23,202,57,3,0,21,5,466,0,3,8,0,7,0,0,3,3,22,9,5,63,17,14,3,0,14,3,134,6,6,18,3,9,18,8,27,26,126
SSC11238,0,3,0,0,0,0,0,3,0,9,0,3,0,0,0,0,0,0,0,3,19,22,12,3,14,7,0,6,3,90,3,6,0,0,3,0,0,0,0,14,24,6,51,0,4,0,0,5,0,102,22,21,3,0,10,9,7,0,0,73,28,12,8,0,13,78,4,6,0,144,18,5,17,47,11,20,4,20,0,139,8,9,3,3,3,5,29,0,0,54,17,33,12,0,4,7,0,0,0,74,23,63,3,0,43,8,0,0,0,135,8,5,0,0,10,13,0,3,0,32,38,153,8,0,35,3,0,0,5,242,5,8,0,0,4,0,3,23,0,54,14,39,13,7,27,0,0,0,5,99,18,114,3,25,28,0,3,0,0,195,11,107,3,45,37,0,0,9,0,219,4,10,3,10,4,7,0,0,0,31,3,9,20,12,9,0,3,6,0,64,15,14,10,3,7,0,5,0,14,75
SSC11239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,12,13,0,10,3,3,8,0,56,0,5,0,0,0,0,0,0,0,4,12,7,27,0,5,0,0,9,0,59,14,16,0,0,4,0,0,0,0,39,18,3,3,0,10,49,0,3,3,90,9,0,17,14,3,13,0,8,0,60,0,9,0,0,3,0,5,0,0,20,8,17,4,0,0,3,0,0,0,40,7,33,0,0,24,0,0,0,0,70,10,3,0,0,4,12,0,0,0,30,8,93,5,0,20,3,0,3,3,143,5,8,3,7,4,0,3,9,0,35,5,13,3,10,13,0,0,0,0,48,9,64,5,11,11,0,0,0,0,105,10,69,0,28,27,0,0,3,0,140,3,7,0,5,0,0,0,0,0,12,3,5,17,10,5,0,0,3,0,40,8,8,4,0,12,5,3,0,15,57
SSC11240,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,9,4,0,7,0,0,3,0,24,0,0,0,0,0,0,0,0,0,3,5,3,16,0,3,0,0,9,0,37,7,7,0,0,3,3,0,0,0,19,5,5,0,0,0,20,0,3,0,39,0,0,0,0,0,3,0,5,0,21,0,0,0,0,3,0,9,0,0,14,0,10,0,0,0,0,0,0,0,11,4,19,0,0,3,0,0,0,0,29,0,0,0,0,3,3,0,0,0,6,6,22,0,0,4,0,0,0,0,39,4,0,3,0,3,0,0,3,0,12,3,8,3,3,6,0,0,3,0,24,4,30,3,8,4,0,0,3,0,52,0,32,7,15,3,0,0,0,0,63,0,0,0,4,0,0,0,0,0,4,0,3,3,3,4,0,0,3,0,11,5,6,3,0,3,0,4,3,0,21
SSC11241,28,0,4,0,10,3,3,24,0,65,4,12,44,0,4,0,104,0,3,167,0,3,9,0,7,4,9,10,0,44,0,0,17,0,4,0,0,8,0,29,3,0,24,0,11,0,3,13,0,51,0,0,3,0,0,4,6,0,0,13,6,3,0,0,6,28,0,4,0,56,6,0,8,15,3,5,0,16,0,56,3,0,0,0,14,0,19,3,0,42,0,0,0,0,0,3,0,0,0,9,0,0,0,0,3,0,0,0,0,7,0,0,0,0,3,0,0,0,0,5,3,4,5,0,10,0,0,0,0,21,0,3,6,0,8,0,0,4,0,24,0,3,0,7,8,0,4,0,0,24,3,13,0,11,4,0,0,0,0,35,0,17,3,29,6,3,0,6,0,69,0,0,3,0,0,0,0,0,0,3,0,0,15,4,3,0,0,0,0,27,5,0,3,0,3,0,6,14,13,34
SSC11242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11243,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11245,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
