SSC_CODE_2016,Sme_Usl_ad_1_yr_ago_as_2016_M,Sme_Usl_ad_1_yr_ago_as_2016_F,Sme_Usl_ad_1_yr_ago_as_2016_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
SSC10539,377,381,759,9,3,15,28,18,48,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,25,50,3,0,3,0,0,0,45,28,78,29,26,53,454,438,892
SSC10540,18,17,36,0,0,0,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,0,0,0,0,0,0,3,4,7,0,4,4,25,22,48
SSC10541,95,83,180,4,5,10,15,11,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,24,0,0,0,0,0,0,17,18,32,5,10,12,120,106,225
SSC10542,33,26,63,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,3,0,3,3,41,35,70
SSC10543,3372,3524,6890,94,112,202,392,374,772,4,4,8,6,9,16,0,0,0,7,8,15,0,0,0,0,0,3,0,0,3,0,0,0,413,399,816,32,43,81,11,6,21,550,562,1118,337,351,690,4256,4437,8698
SSC10544,24,22,49,0,0,0,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,0,0,0,3,0,3,9,3,7,7,3,11,37,30,62
SSC10545,130,135,261,20,16,32,48,52,95,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,51,51,101,0,3,0,0,0,0,74,69,141,15,18,29,220,219,436
SSC10546,13,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,21
SSC10547,598,616,1211,54,67,124,31,32,64,0,0,0,7,5,12,0,0,0,0,0,0,0,0,0,0,0,0,10,11,20,0,0,0,42,49,93,3,5,9,6,4,11,110,133,243,67,103,175,780,850,1632
SSC10548,289,303,590,3,3,6,10,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,26,0,0,0,0,0,0,14,17,32,23,16,32,324,337,665
SSC10549,812,806,1620,53,54,102,57,63,121,3,0,4,0,3,3,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,62,65,130,0,3,3,0,0,0,118,126,238,52,67,120,979,998,1979
SSC10550,114,104,223,6,3,7,11,5,13,0,0,0,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,8,26,0,0,0,3,0,3,21,14,34,13,16,33,153,140,291
SSC10551,9,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,19
SSC10552,282,331,613,21,27,44,21,17,44,3,3,6,3,10,16,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,40,69,0,0,0,0,3,3,52,65,115,29,32,68,363,427,788
SSC10553,19,21,46,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,6,11,9,21,32,38,72
SSC10554,68,60,126,0,0,0,13,7,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,21,0,0,0,0,0,0,13,8,17,14,12,27,89,81,169
SSC10555,37,33,68,0,3,3,3,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,8,0,0,0,0,0,0,3,8,14,10,8,15,49,50,98
SSC10556,17,17,30,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,3,6,3,0,8,27,21,48
SSC10557,1385,1603,2982,106,117,224,199,210,411,3,3,11,3,3,10,3,3,5,13,9,16,3,5,5,0,0,0,0,0,0,0,0,0,228,236,459,40,65,102,3,3,7,375,418,790,166,185,342,1918,2199,4120
SSC10558,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,7,4,13
SSC10559,135,135,273,0,0,6,4,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,9,0,0,0,11,13,22,0,3,3,0,0,0,14,15,32,23,23,45,170,171,345
SSC10560,28,23,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,35,30,59
SSC10561,68,59,129,0,0,0,3,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,7,0,0,0,0,0,0,3,11,11,0,5,9,79,74,146
SSC10562,10,6,18,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,4,12,12,28
SSC10563,432,422,854,29,21,47,28,23,58,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,28,35,65,0,0,0,4,6,8,65,59,124,94,59,150,590,542,1131
SSC10564,49,46,95,0,0,0,13,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,18,0,0,0,0,0,0,9,6,18,9,3,13,62,57,124
SSC10565,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,4,10
SSC10566,68,58,121,3,0,3,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,0,0,0,5,4,5,6,3,11,75,64,141
SSC10567,84,81,166,0,0,5,9,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,16,0,0,0,0,0,0,9,10,18,4,7,6,101,98,196
SSC10568,135,125,265,11,10,16,9,7,19,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,21,0,0,4,0,0,0,22,27,42,11,6,24,166,161,329
SSC10569,2974,3209,6179,97,105,209,335,337,674,7,11,21,15,7,20,0,0,0,10,12,19,0,0,0,0,0,0,3,3,7,0,0,0,371,372,741,96,105,199,7,9,16,571,596,1165,434,441,874,3978,4239,8220
SSC10570,355,352,708,18,25,43,29,38,63,0,0,0,6,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,32,43,76,3,3,3,0,0,0,57,73,128,31,26,54,442,453,894
SSC10571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10572,25,23,53,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,5,6,3,0,4,27,28,61
SSC10573,9,13,16,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,4,10,13,22
SSC10574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10575,1070,1060,2131,10,3,15,83,62,146,3,3,3,4,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,68,154,3,0,3,0,0,4,104,69,177,111,69,182,1285,1204,2483
SSC10576,22,23,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,25,25,48
SSC10577,51,49,104,0,0,0,5,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,22,0,0,0,0,0,0,5,11,22,7,3,11,68,67,133
SSC10578,599,584,1177,19,14,33,121,129,248,0,3,3,4,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,136,261,3,10,15,4,3,3,158,165,320,40,36,83,793,784,1583
SSC10579,55,46,96,0,0,3,3,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,10,0,0,0,0,0,0,5,6,10,3,5,5,62,54,116
SSC10580,255,243,499,12,7,13,21,21,36,3,3,4,5,7,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,30,31,64,3,4,3,0,0,0,46,38,85,37,22,60,332,307,641
SSC10581,21,17,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,21,20,39
SSC10582,12,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,15
SSC10583,161,141,299,0,0,3,5,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,19,0,0,0,0,0,0,7,12,21,19,19,31,186,169,355
SSC10584,77,81,157,0,3,3,3,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,12,0,0,0,0,0,0,9,10,15,3,8,7,94,92,183
SSC10585,18,12,36,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,3,0,8,0,0,0,26,14,38
SSC10586,20,18,39,3,0,3,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,3,4,9,0,3,5,28,30,53
SSC10587,7,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,10
SSC10588,15,12,26,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,4,7,17,16,37
SSC10589,218,194,415,0,4,3,7,15,19,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,25,3,3,7,0,3,5,22,24,42,23,24,46,264,238,501
SSC10590,219,212,431,4,6,12,20,8,35,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,18,38,0,0,0,0,0,0,27,19,49,50,39,94,297,276,572
SSC10591,114,110,225,3,0,5,3,10,14,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,18,0,0,0,0,0,0,8,10,20,14,17,32,137,139,275
SSC10592,6828,7169,13994,589,694,1281,130,145,280,32,38,66,25,28,53,67,53,120,16,18,27,3,3,8,6,5,11,11,6,17,0,0,0,290,294,580,17,26,46,20,16,33,915,1025,1940,841,841,1683,8580,9036,17621
SSC10593,49,48,92,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,12,0,0,0,0,0,0,6,3,12,4,3,10,57,51,113
SSC10594,2404,2484,4889,137,122,260,287,298,582,14,9,22,4,3,10,3,4,3,6,10,16,0,0,0,0,0,3,5,3,7,0,0,0,321,327,648,102,91,193,7,3,14,570,547,1119,311,321,632,3282,3352,6638
SSC10595,7,4,14,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,3,3,7,12,17,26
SSC10596,75,84,160,3,3,8,5,10,12,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,17,0,0,0,0,0,0,10,15,21,15,15,24,99,106,205
SSC10597,18,10,34,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,3,0,0,0,9,0,13,5,0,3,27,20,42
SSC10598,105,95,201,0,0,0,11,12,18,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,22,3,6,10,0,0,3,19,15,34,12,8,16,136,117,250
SSC10599,296,271,563,7,3,14,29,23,50,3,3,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,38,25,64,0,3,4,3,0,3,47,36,82,41,28,72,381,334,715
SSC10600,4,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,8
SSC10601,1182,1157,2335,40,48,88,179,223,402,0,3,3,6,3,12,0,0,0,4,0,4,0,0,0,0,0,0,0,3,7,0,0,0,195,232,422,33,41,79,3,3,5,273,320,595,93,86,180,1545,1563,3103
SSC10602,10,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,11,11,21
SSC10603,94,89,182,0,0,0,4,3,6,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,13,0,3,3,0,0,0,10,11,19,8,0,8,113,100,211
SSC10604,7,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,15
SSC10605,39,41,76,0,0,0,6,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,11,0,0,0,0,0,0,6,4,11,0,0,3,46,47,87
SSC10606,74,73,146,0,0,0,3,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,7,0,0,0,0,0,0,3,6,7,5,7,10,78,79,165
SSC10607,33,35,62,0,6,7,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,7,0,0,0,0,0,0,4,3,13,3,6,6,38,48,84
SSC10608,614,680,1297,33,34,68,61,95,159,12,5,11,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,0,0,0,82,107,182,0,0,0,0,0,0,109,142,252,76,86,157,797,910,1704
SSC10609,129,128,253,3,4,3,32,68,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,68,107,9,12,19,0,0,0,48,86,128,12,18,34,186,230,417
SSC10610,42,41,87,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,3,3,10,3,0,3,51,48,99
SSC10611,7,9,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,21
SSC10612,226,191,420,13,6,19,17,17,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,22,39,0,0,3,0,0,0,30,27,62,25,27,53,286,241,529
SSC10613,74,76,155,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,3,3,7,6,6,12,89,87,179
SSC10614,24,17,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,21,49
SSC10615,10,6,15,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4,8,11,17,23,19,42
SSC10616,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC10617,20,19,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,26,25,47
SSC10618,48,44,88,0,0,0,4,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,12,0,0,0,0,0,0,4,11,10,3,3,10,55,57,106
SSC10619,15,7,26,0,0,3,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,6,0,8,0,0,0,17,12,28
SSC10620,80,79,161,0,0,0,12,10,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,24,0,0,0,0,0,0,11,14,27,8,8,14,103,103,204
SSC10621,609,663,1271,35,56,90,53,69,115,5,3,7,11,21,28,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,65,95,155,7,7,17,3,3,8,111,156,273,90,96,188,813,917,1732
SSC10622,89,67,153,4,0,8,9,3,11,0,0,0,5,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,18,0,0,0,0,0,0,23,3,27,8,5,11,113,83,193
SSC10623,8,12,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,13,14,26
SSC10624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10625,213,197,418,5,5,7,29,28,54,0,8,11,3,0,5,0,0,0,4,4,7,0,0,0,0,0,0,0,0,0,0,0,0,37,36,76,0,0,3,0,0,0,44,39,88,28,18,37,283,259,539
SSC10626,32,37,67,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,3,3,3,6,10,13,40,43,82
SSC10627,4,3,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,9,14,10,16
SSC10628,76,82,153,0,0,0,11,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,18,0,0,0,0,0,0,11,6,14,13,15,25,95,101,197
SSC10629,123,115,239,3,3,6,9,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,20,0,0,0,0,3,4,16,14,31,10,7,15,151,140,290
SSC10630,54,49,104,4,0,4,5,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,13,0,0,0,0,0,0,10,9,17,7,3,8,68,62,128
SSC10631,6,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,15
SSC10632,9,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,13,11,21
SSC10633,11,13,26,0,0,0,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,0,0,0,0,0,0,3,4,6,3,3,3,18,16,35
SSC10634,76,72,148,0,0,0,5,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,11,0,0,0,0,0,0,5,10,15,12,13,25,94,89,186
SSC10635,34,29,63,4,0,3,5,3,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,7,6,14,0,0,0,0,0,0,14,4,17,14,5,18,58,41,97
SSC10636,8,6,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,3,6,9,11
SSC10637,19,27,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,25,29,48
SSC10638,8,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,19
SSC10639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10641,66,66,135,3,7,8,17,24,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,23,38,0,0,0,0,0,0,17,24,40,6,8,16,94,102,194
SSC10642,1280,1314,2595,41,48,87,171,158,334,0,0,3,3,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,168,348,7,5,9,8,0,6,237,218,453,120,148,269,1643,1674,3319
SSC10643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10644,25,30,58,0,0,0,5,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,0,0,0,0,0,0,5,3,8,0,0,6,35,39,67
SSC10645,1346,1378,2720,35,38,73,150,144,298,0,0,3,3,0,6,0,0,0,3,3,7,0,0,3,0,0,0,0,0,0,0,0,0,160,156,318,3,5,9,0,3,5,210,201,406,166,163,331,1724,1741,3464
SSC10646,67,63,128,0,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,3,6,3,4,6,74,69,144
SSC10647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10648,48,43,88,3,5,7,4,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,20,0,0,0,5,3,11,8,20,31,9,6,14,70,70,138
SSC10649,557,542,1095,34,33,70,65,54,122,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,63,124,3,3,3,4,0,3,106,97,207,59,49,109,720,685,1410
SSC10650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10651,138,144,281,0,3,4,10,11,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,24,0,0,0,0,0,0,14,15,29,21,17,40,170,176,349
SSC10652,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC10653,3,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,12,10
SSC10654,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
