SA2_CODE_2021,C16_2500_2999_R650more,C16_2500_2999_R_NS,C16_2500_2999_R_Tot,C16_3000_3999_R1_74,C16_3000_3999_R75_99,C16_3000_3999_R100_149,C16_3000_3999_R150_199,C16_3000_3999_R200_224,C16_3000_3999_R225_274,C16_3000_3999_R275_349,C16_3000_3999_R350_449,C16_3000_3999_R450_549,C16_3000_3999_R550_649,C16_3000_3999_R650more,C16_3000_3999_R_NS,C16_3000_3999_R_Tot,C16_4000more_R1_74,C16_4000more_R75_99,C16_4000more_R100_149,C16_4000more_R150_199,C16_4000more_R200_224,C16_4000more_R225_274,C16_4000more_R275_349,C16_4000more_R350_449,C16_4000more_R450_549,C16_4000more_R550_649,C16_4000more_R650more,C16_4000more_R_NS,C16_4000more_R_Tot,C16_PI_S_R1_74,C16_PI_S_R75_99,C16_PI_S_R100_149,C16_PI_S_R150_199,C16_PI_S_R200_224,C16_PI_S_R225_274,C16_PI_S_R275_349,C16_PI_S_R350_449,C16_PI_S_R450_549,C16_PI_S_R550_649,C16_PI_S_R650more,C16_PI_S_R_NS,C16_PI_S_R_Tot,C16_AI_NS_R1_74,C16_AI_NS_R75_99,C16_AI_NS_R100_149,C16_AI_NS_R150_199,C16_AI_NS_R200_224,C16_AI_NS_R225_274,C16_AI_NS_R275_349,C16_AI_NS_R350_449,C16_AI_NS_R450_549,C16_AI_NS_R550_649,C16_AI_NS_R650more,C16_AI_NS_R_NS,C16_AI_NS_R_Tot,C16_Tot_R1_74,C16_Tot_R75_99,C16_Tot_R100_149,C16_Tot_R150_199,C16_Tot_R200_224,C16_Tot_R225_274,C16_Tot_R275_349,C16_Tot_R350_449,C16_Tot_R450_549,C16_Tot_R550_649,C16_Tot_R650more,C16_Tot_R_NS,C16_Tot_R_Tot,C21_Neg_Ni_inc_R1_74,C21_Neg_Ni_inc_R75_99,C21_Neg_Ni_inc_R100_149,C21_Neg_Ni_inc_R150_199,C21_Neg_Ni_inc_R200_224,C21_Neg_Ni_inc_R225_274,C21_Neg_Ni_inc_R275_349,C21_Neg_Ni_inc_R350_449,C21_Neg_Ni_inc_R450_549,C21_Neg_Ni_inc_R550_649,C21_Neg_Ni_inc_R650more,C21_Neg_Ni_inc_R_NS,C21_Neg_Ni_inc_R_Tot,C21_1_149_R1_74,C21_1_149_R75_99,C21_1_149_R100_149,C21_1_149_R150_149,C21_1_149_R200_224,C21_1_149_R225_274,C21_1_149_R275_349,C21_1_149_R350_449,C21_1_149_R450_549,C21_1_149_R550_649,C21_1_149_R650more,C21_1_149_R_NS,C21_1_149_R_Tot,C21_150_299_R1_74,C21_150_299_R75_99,C21_150_299_R100_149,C21_150_299_R150_199,C21_150_299_R150_224,C21_150_299_R225_274,C21_150_299_R275_349,C21_150_299_R350_449,C21_150_299_R450_549,C21_150_299_R550_649,C21_150_299_R650more,C21_150_299_R_NS,C21_150_299_R_Tot,C21_300_399_R1_74,C21_300_399_R75_99,C21_300_399_R100_149,C21_300_399_R150_199,C21_300_399_R200_224,C21_300_399_R225_274,C21_300_399_R275_349,C21_300_399_R350_449,C21_300_399_R450_549,C21_300_399_R550_649,C21_300_399_R650more,C21_300_399_R_NS,C21_300_399_R_Tot,C21_400_499_R1_74,C21_400_499_R75_99,C21_400_499_R100_149,C21_400_499_R150_199,C21_400_499_R200_224,C21_400_499_R225_274,C21_400_499_R275_349,C21_400_499_R350_449,C21_400_499_R450_549,C21_400_499_R550_649,C21_400_499_R650more,C21_400_499_R_NS,C21_400_499_R_Tot,C21_500_649_R1_74,C21_500_649_R75_99,C21_500_649_R100_149,C21_500_649_R150_199,C21_500_649_R200_224,C21_500_649_R225_274,C21_500_649_R275_349,C21_500_649_R350_449,C21_500_649_R450_549,C21_500_649_R550_649,C21_500_649_R650more,C21_500_649_R_NS,C21_500_649_R_Tot,C21_650_799_R1_74,C21_650_799_R75_99,C21_650_799_R100_149,C21_650_799_R150_199,C21_650_799_R200_224,C21_650_799_R225_274,C21_650_799_R275_349,C21_650_799_R350_449,C21_650_799_R450_549,C21_650_799_R550_649,C21_650_799_R650more,C21_650_799_R_NS,C21_650_799_R_Tot,C21_800_999_R1_74,C21_800_999_R75_99,C21_800_999_R100_149,C21_800_999_R150_199,C21_800_999_R200_224,C21_800_999_R225_274,C21_800_999_R275_349,C21_800_999_R350_449,C21_800_999_R450_549,C21_800_999_R550_649,C21_800_999_R650more,C21_800_999_R_NS,C21_800_999_R_Tot,C21_1000_1249_R1_74,C21_1000_1249_R75_99,C21_1000_1249_R100_149,C21_1000_1249_R150_199,C21_1000_1249_R200_224,C21_1000_1249_R225_274,C21_1000_1249_R275_349,C21_1000_1249_R350_449,C21_1000_1249_R450_549,C21_1000_1249_R550_649,C21_1000_1249_R650more,C21_1000_1249_R_NS,C21_1000_1249_R_Tot,C21_1250_1499_R1_74,C21_1250_1499_R75_99,C21_1250_1499_R100_149,C21_1250_1499_R150_199,C21_1250_1499_R200_224,C21_1250_1499_R225_274,C21_1250_1499_R275_349,C21_1250_1499_R350_449,C21_1250_1499_R450_549,C21_1250_1499_R550_649,C21_1250_1499_R650more,C21_1250_1499_R_NS,C21_1250_1499_R_Tot,C21_1500_1999_R1_74,C21_1500_1999_R75_99
107011134,0,0,43,0,0,5,0,0,0,4,13,9,4,5,0,42,0,0,0,0,0,0,0,6,6,3,0,0,17,0,0,5,7,4,4,16,18,6,3,4,9,80,0,0,9,7,7,0,0,3,4,0,0,6,27,21,21,196,124,72,80,172,275,101,34,17,47,1158,0,0,0,0,4,0,0,4,3,3,0,0,19,7,5,0,0,0,0,0,0,0,0,0,3,12,0,9,16,4,0,0,3,0,0,0,0,3,34,0,11,41,10,3,3,3,3,0,0,0,4,82,0,3,71,18,7,9,9,10,4,0,0,6,138,0,0,18,18,3,16,3,18,6,0,0,0,84,0,0,4,22,6,13,15,20,11,3,0,0,97,6,0,4,15,8,17,16,16,13,4,0,5,95,0,0,0,9,3,14,15,32,19,4,0,0,95,0,0,3,4,0,8,6,43,18,8,5,6,95,0,0
107011545,0,0,35,0,0,0,0,0,0,6,12,5,3,0,0,31,0,0,0,0,0,0,0,0,4,5,0,0,10,0,0,10,12,0,7,23,38,8,5,0,3,98,5,0,13,4,5,0,9,8,0,0,0,11,55,33,17,243,182,87,131,303,355,78,18,16,68,1520,0,0,3,3,7,0,0,9,5,0,0,8,42,0,4,7,4,0,0,0,0,0,0,0,0,17,0,12,12,0,0,8,3,8,0,0,0,0,47,5,13,37,8,12,3,7,10,4,0,0,6,107,6,4,99,23,7,13,13,15,3,0,0,13,204,5,0,9,16,14,15,13,28,12,0,3,14,133,3,0,16,25,18,9,13,41,13,0,0,4,140,0,0,13,10,8,20,24,48,17,4,0,0,144,0,0,5,17,5,11,28,62,26,6,0,0,164,3,0,0,6,0,9,13,59,41,4,0,5,146,0,0
107011546,0,0,17,0,0,0,0,4,4,7,9,0,4,0,0,22,0,0,0,4,0,0,4,4,0,0,0,0,9,3,0,10,10,12,10,7,18,0,0,0,5,73,4,4,21,11,6,6,9,6,0,0,0,13,71,55,31,248,178,130,203,232,275,35,12,11,47,1455,3,3,3,3,3,8,5,7,0,0,0,5,32,0,0,0,0,0,0,0,3,0,0,0,3,13,14,23,15,3,7,4,0,0,0,0,0,3,74,0,11,43,12,8,11,6,7,4,0,0,3,116,6,3,75,17,13,20,17,14,4,0,0,12,170,0,3,18,11,16,22,35,19,9,0,0,3,141,0,4,11,15,6,14,31,29,5,0,0,0,124,0,3,9,10,13,21,33,36,5,4,0,4,129,0,0,4,6,6,15,39,45,15,0,0,4,145,0,0,0,4,0,10,22,62,21,7,0,3,130,0,0
107011547,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,0,0,0,11,0,0,0,6,4,5,4,7,6,0,0,0,29,0,0,3,4,0,0,0,0,0,0,0,6,17,4,6,34,45,46,68,71,100,41,7,5,14,430,0,0,0,0,0,4,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,5,0,0,0,0,6,12,0,0,4,0,5,4,5,0,0,0,0,0,22,0,0,7,10,4,5,7,6,0,0,0,0,37,0,0,0,8,6,13,11,8,6,0,0,0,52,0,0,0,3,0,0,4,11,3,0,0,3,31,0,0,3,0,0,0,12,15,7,0,0,0,39,0,0,3,0,0,6,14,10,6,3,0,0,37,0,0,0,4,0,0,9,15,4,0,0,0,34,0,0
107021135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107031136,0,0,51,0,0,0,0,0,0,0,13,14,0,0,3,31,0,0,0,0,0,0,0,6,6,3,0,0,17,0,0,0,0,0,0,3,16,15,0,0,0,47,0,0,4,0,0,0,0,0,0,0,0,4,10,3,3,38,23,30,32,94,311,181,29,6,17,764,0,0,0,0,0,0,0,0,6,5,0,4,20,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,3,0,11,0,0,3,4,0,0,0,0,0,0,0,0,19,0,0,9,0,0,0,0,3,0,5,0,6,31,0,0,4,4,0,0,4,8,8,7,0,0,40,0,0,0,5,4,4,3,12,23,4,4,3,64,0,0,0,7,0,5,11,20,28,4,0,3,84,0,0,0,0,0,0,5,33,27,13,0,0,85,0,0,0,0,0,0,9,31,39,18,6,5,106,0,0
107031137,0,0,18,0,0,0,0,0,0,0,8,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,6,7,16,0,0,0,0,39,0,0,0,3,0,0,4,3,0,0,0,7,14,3,8,51,58,34,61,113,222,39,9,0,23,620,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,6,10,0,0,7,4,0,0,9,6,3,0,0,0,30,0,0,27,11,3,4,10,8,4,0,0,3,70,0,0,10,5,3,5,10,11,8,0,4,0,47,0,0,0,8,0,9,9,15,13,3,3,0,60,0,0,0,3,13,0,12,20,11,0,0,0,62,0,0,0,5,0,6,5,17,17,0,0,0,50,0,0,0,3,0,0,8,18,27,3,0,0,63,0,0
107031138,3,0,32,0,0,0,0,0,0,4,4,15,10,5,0,28,0,0,0,0,0,0,0,0,11,6,8,0,18,0,0,0,0,0,0,4,19,10,3,0,0,40,0,0,0,0,0,0,0,0,0,4,0,6,14,0,10,12,26,15,51,104,217,127,54,44,28,690,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,5,0,0,3,0,20,0,0,0,4,5,0,0,6,3,4,0,0,35,0,0,6,7,0,4,15,16,3,3,0,0,56,0,0,0,0,7,5,4,10,11,0,0,0,37,0,0,0,0,0,0,0,14,10,4,0,0,37,0,0,0,0,0,0,3,26,21,6,8,0,69,0,0,0,0,0,3,4,20,14,11,0,3,63,0,0
107031139,0,0,17,0,0,0,0,0,0,0,3,6,0,0,0,17,0,0,0,0,0,0,0,4,0,3,0,0,10,0,0,0,0,0,0,3,6,10,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,8,12,16,40,95,83,21,3,3,279,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,3,3,5,0,0,0,12,0,0,0,0,0,0,3,9,7,3,0,0,20,0,0,0,0,0,0,3,4,5,4,4,0,25,0,0,0,0,0,0,4,9,14,3,3,0,28,0,0
107031140,0,0,34,0,0,0,0,0,0,3,7,12,0,5,0,27,0,0,0,0,0,0,0,4,3,7,8,0,20,0,0,0,0,0,0,4,13,9,3,0,0,37,0,0,0,0,0,0,0,0,0,0,0,3,7,8,0,15,36,25,24,52,115,112,34,28,33,477,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,3,14,0,0,0,3,3,0,0,0,0,0,0,0,8,0,0,0,10,0,0,0,4,0,0,0,3,17,0,0,0,0,0,0,0,7,3,0,0,0,22,0,0,3,0,0,3,5,5,3,0,0,0,27,0,0,6,0,0,0,0,9,7,5,3,6,31,0,0,0,0,3,0,4,9,13,7,6,0,46,0,0
107031141,0,0,74,0,0,0,0,0,0,0,15,33,33,9,0,92,0,0,0,0,0,0,0,5,21,20,14,0,65,0,0,0,0,0,3,5,17,20,17,3,3,74,0,0,5,5,0,4,0,4,0,0,0,8,30,3,4,78,53,36,57,101,305,320,190,39,30,1225,0,0,3,0,0,0,0,3,0,0,0,0,20,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,8,0,0,0,5,0,4,4,0,0,13,0,0,16,0,5,6,0,3,0,0,0,3,40,0,0,28,7,3,0,3,12,7,4,0,3,71,0,0,7,6,11,9,6,11,6,6,0,0,55,0,0,0,10,10,7,16,23,15,0,5,0,86,0,0,3,4,5,4,20,25,27,8,0,0,101,0,0,0,0,0,3,13,41,25,20,5,5,115,0,0,3,0,0,3,9,21,36,20,7,0,98,0,0
107031142,0,0,27,0,0,0,0,0,0,0,8,8,7,0,0,25,0,0,0,0,0,0,0,3,4,0,0,0,13,0,0,0,3,0,3,5,18,9,9,0,0,45,0,0,4,0,0,0,3,0,0,0,0,5,19,12,8,57,34,38,84,140,302,122,30,6,24,847,0,0,0,0,3,0,3,0,6,0,0,4,20,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,3,0,6,0,0,0,0,0,0,18,0,0,12,8,0,7,4,0,0,0,0,0,31,0,0,24,3,5,7,6,10,4,0,0,0,69,0,0,4,9,7,11,20,17,7,0,0,0,75,0,3,0,0,9,8,14,15,20,3,0,0,72,0,0,0,3,5,4,15,20,15,5,0,0,69,0,0,0,3,5,9,11,37,42,4,0,0,104,0,0,0,0,0,7,11,39,29,6,0,0,96,0,0
107031143,0,4,72,0,0,5,0,0,0,7,15,4,3,0,0,44,0,0,0,4,4,5,4,0,5,0,0,0,17,0,3,11,12,11,15,50,50,22,0,6,9,182,3,0,21,16,12,7,9,3,3,0,0,19,91,34,34,370,325,163,262,564,723,148,15,10,87,2735,0,0,3,3,0,0,6,13,0,0,3,16,49,0,0,0,8,0,0,0,0,0,0,0,0,18,8,15,19,14,6,3,10,3,0,0,0,5,81,9,19,79,29,7,8,14,10,3,0,0,9,180,4,5,121,44,25,14,31,25,4,0,0,10,280,0,5,20,52,19,26,51,45,14,0,0,8,241,3,4,17,48,13,29,41,49,21,4,0,6,236,0,0,19,20,32,31,57,84,31,3,3,8,290,0,6,6,14,17,28,47,102,41,7,0,9,274,0,0,14,4,10,9,46,116,58,7,0,11,273,0,0
107041144,7,3,91,0,0,0,5,0,6,8,22,27,5,3,0,77,0,0,0,0,0,0,0,4,11,6,13,0,33,0,0,12,6,0,11,23,50,27,13,5,7,151,0,0,25,9,3,4,7,0,3,0,0,15,67,25,34,294,184,113,187,371,594,288,111,61,86,2345,4,0,9,6,0,5,8,9,3,0,0,4,50,0,0,9,0,0,0,0,0,0,0,0,0,14,0,3,19,7,4,3,5,3,4,0,3,3,46,0,5,59,22,3,11,13,13,3,0,0,4,147,9,7,116,29,10,23,13,12,11,0,0,10,241,0,0,24,25,6,19,36,25,11,6,0,5,169,0,0,12,27,8,27,32,46,19,5,0,11,181,5,0,17,8,13,19,44,40,22,15,5,3,198,0,0,7,6,7,16,58,52,38,7,9,0,205,0,0,0,9,0,10,33,67,44,11,0,5,175,0,0
107041145,6,0,82,0,0,3,0,0,4,6,21,16,8,3,0,60,0,0,0,0,0,0,0,9,0,0,0,5,17,0,0,15,10,8,11,26,36,17,5,4,7,131,3,0,19,6,0,13,5,5,0,0,0,19,63,29,25,364,236,144,253,438,495,183,41,22,84,2327,0,0,14,3,4,0,7,4,0,0,0,3,40,0,4,5,9,0,0,3,0,0,0,0,0,19,6,5,24,17,3,4,0,0,0,0,0,4,67,8,17,59,25,11,8,17,11,5,0,0,6,162,5,6,122,37,17,14,30,14,4,0,0,12,257,3,0,22,33,24,22,42,29,10,4,0,5,199,6,0,17,38,12,24,33,33,4,9,3,3,189,6,0,26,21,16,17,41,48,24,4,4,6,205,0,0,7,12,15,14,47,69,34,9,3,5,211,0,0,5,9,11,20,43,72,26,12,0,3,195,0,0
107041146,0,0,62,0,0,0,0,0,0,0,8,12,6,0,0,43,0,0,0,0,0,0,4,10,12,9,9,3,42,0,0,6,8,3,7,16,23,24,10,13,5,106,0,0,4,9,3,4,0,5,0,0,0,9,39,9,8,100,119,85,195,284,363,276,100,65,42,1652,0,0,5,0,5,6,11,3,4,3,3,4,45,4,0,0,0,0,0,0,0,0,0,0,0,7,0,6,3,0,0,4,6,9,4,0,3,4,31,0,3,24,9,4,9,16,9,0,0,0,7,68,0,6,31,11,5,19,15,12,5,0,0,4,103,0,0,7,14,6,18,45,26,13,0,0,3,132,0,0,5,14,3,12,37,17,10,3,0,0,110,0,0,14,4,7,12,31,25,22,9,5,0,123,0,0,5,7,3,23,39,48,35,13,5,3,176,0,0,4,3,3,11,35,30,32,16,10,5,144,0,0
107041147,0,0,31,0,0,0,0,0,0,0,3,13,12,12,0,35,0,0,0,0,0,0,0,0,0,0,10,0,17,0,0,0,0,0,0,0,7,17,9,10,3,43,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,12,6,8,12,26,72,103,59,50,12,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,8,0,4,0,5,0,0,0,0,0,0,0,5,9,0,0,5,0,0,0,0,6,8,0,0,0,20,0,0,5,0,0,0,0,0,0,4,0,0,22,0,0,0,0,0,0,5,9,9,4,0,0,32,0,0,0,0,0,0,3,8,4,3,0,0,22,0,0,0,0,0,0,0,8,10,5,4,0,36,0,0
107041148,14,0,63,0,0,0,0,0,0,0,8,18,21,22,0,65,0,0,0,0,0,0,0,4,8,11,33,0,56,0,0,0,0,0,4,3,15,13,18,15,0,69,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,23,15,18,31,70,148,153,116,127,17,728,0,0,4,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,0,0,0,0,8,0,0,0,0,18,0,0,5,0,3,0,0,7,6,0,0,0,28,0,0,0,0,0,4,9,9,0,0,5,0,27,0,0,0,4,0,0,0,6,9,4,0,0,24,0,0,0,0,0,0,6,8,14,8,6,0,39,0,0,0,0,0,0,4,3,15,0,6,0,34,0,0,0,0,0,0,8,9,11,12,9,0,48,0,0
107041150,9,3,83,0,0,3,0,0,0,6,11,24,14,17,0,81,0,0,0,0,0,0,0,8,9,8,10,0,33,0,0,3,8,3,9,14,25,13,8,13,3,98,0,0,17,5,0,0,4,0,5,0,0,13,42,21,29,244,114,89,125,197,345,271,87,60,57,1644,0,3,5,5,6,4,3,7,0,0,6,3,36,0,0,9,0,0,0,0,0,0,0,0,3,10,3,11,14,3,0,0,0,0,0,0,0,5,41,3,11,70,12,5,5,5,7,0,0,0,3,123,0,0,100,18,15,13,5,16,6,0,0,8,177,0,0,13,14,6,8,25,16,6,0,0,6,97,0,3,11,23,5,17,15,18,16,6,0,5,119,0,0,12,9,10,21,19,24,16,3,3,6,115,0,0,12,5,7,16,16,33,18,16,5,3,124,0,0,0,4,0,6,24,31,23,15,11,0,120,0,0
107041548,14,0,154,0,0,0,0,0,9,21,44,44,36,18,5,170,0,0,0,0,0,0,4,9,20,21,23,0,75,0,0,10,8,7,15,44,92,60,24,14,8,270,0,0,11,3,0,4,9,13,8,3,0,19,66,41,17,251,127,81,267,673,971,459,226,131,82,3321,4,0,7,0,3,5,10,17,14,10,5,3,79,0,0,0,0,0,0,0,5,4,0,0,0,21,0,10,10,3,0,0,8,12,7,5,0,3,66,3,10,54,12,14,13,23,22,6,3,8,8,162,5,0,89,24,9,18,36,34,13,9,3,9,250,5,0,18,23,15,22,37,49,16,5,5,8,207,0,3,18,14,8,11,42,76,23,3,5,10,218,0,0,13,9,4,19,71,80,39,17,5,4,258,0,0,0,10,3,19,63,142,67,28,12,6,354,0,0,10,3,0,8,58,159,67,40,13,3,376,0,0
107041549,4,0,104,0,0,0,0,3,6,10,20,28,14,4,0,83,0,0,0,0,0,0,4,7,12,8,0,0,43,0,0,8,6,4,6,29,41,53,16,15,12,188,3,4,9,0,4,6,0,9,4,4,0,19,64,55,42,272,182,132,230,601,605,457,130,75,79,2865,0,0,5,0,0,0,8,9,9,3,0,10,48,5,4,6,0,0,0,6,3,0,0,0,3,22,6,11,22,7,0,3,9,6,0,0,0,0,74,4,12,55,5,13,11,15,5,7,0,0,3,139,0,0,84,13,9,15,24,24,6,0,0,3,182,3,0,21,21,5,25,32,29,11,8,7,4,167,0,6,11,22,13,23,40,48,24,5,0,5,195,0,0,14,6,13,29,46,72,21,8,4,7,222,0,0,3,4,6,17,58,78,49,11,5,5,227,0,0,0,7,9,15,53,99,57,17,8,0,273,0,0
108011151,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,4,0,3,0,0,0,15,0,0,0,0,0,3,0,0,0,0,0,3,5,4,0,22,44,40,64,62,12,10,0,0,18,281,0,0,0,0,0,0,5,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,3,0,9,4,0,0,0,0,4,26,0,0,0,3,7,12,5,0,0,0,0,0,34,0,0,5,7,0,0,14,9,0,0,0,0,36,0,0,0,3,0,10,3,3,0,0,0,0,25,0,0,0,0,0,3,10,5,3,0,0,0,20,0,0,4,0,3,0,12,11,0,0,0,0,35,0,0
108011152,0,4,33,0,0,0,4,0,0,8,7,4,0,3,0,31,0,0,0,0,0,0,7,6,0,0,6,0,16,0,0,0,12,3,9,17,33,11,0,0,0,92,0,0,16,13,4,10,14,7,0,0,0,11,67,8,12,110,228,139,254,387,406,81,3,14,40,1692,0,0,0,3,0,3,8,4,4,0,0,0,29,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,3,13,3,5,3,0,0,0,0,4,35,0,3,12,17,10,10,12,3,3,0,0,0,78,4,0,7,35,13,31,23,16,4,0,0,8,142,0,0,7,34,22,40,52,17,7,3,0,5,192,0,0,0,16,3,29,37,42,20,0,3,5,151,0,0,0,4,7,20,40,58,15,5,0,5,151,0,0,3,6,5,7,21,70,22,5,0,8,149,0,0,0,0,0,13,41,61,31,3,0,5,161,0,0
108011153,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,10,3,6,0,0,0,35,0,0,0,0,3,0,0,0,0,0,0,4,13,7,0,20,22,35,67,110,79,15,0,8,22,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,10,0,0,0,0,0,4,0,0,0,0,0,0,16,3,0,0,0,0,0,5,6,0,0,0,0,24,0,0,0,6,0,4,14,11,0,0,0,0,36,0,0,0,0,0,0,11,24,3,0,0,0,45,0,0,0,0,4,0,12,10,3,0,0,0,36,0,0,4,4,5,0,10,14,4,4,0,0,38,0,0,0,3,3,0,11,15,4,5,0,5,44,0,0
108011154,0,0,15,0,0,0,0,0,4,4,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,10,9,12,0,0,0,3,41,0,0,4,8,0,8,3,0,0,0,0,7,34,14,12,64,104,106,167,172,116,21,0,4,29,811,0,0,0,0,0,0,0,0,3,0,0,0,11,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,7,0,6,0,6,7,0,0,0,0,29,0,0,0,11,0,6,9,3,0,0,0,0,34,4,0,0,18,12,10,29,7,0,0,0,0,85,0,0,4,23,10,29,30,15,0,0,0,3,112,0,0,0,15,8,10,33,17,3,5,0,0,82,0,0,0,3,5,16,23,19,4,0,0,0,73,0,0,0,3,4,3,48,29,3,0,0,0,97,0,0,0,0,0,8,20,17,11,0,0,0,65,0,0
108021155,0,0,24,0,0,0,3,0,0,8,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,13,14,22,29,10,0,0,0,5,91,0,0,6,19,15,17,7,0,0,0,0,10,75,17,20,143,275,209,356,329,94,9,4,10,50,1506,0,0,4,0,5,8,3,4,0,0,0,0,22,0,0,0,8,0,0,3,0,0,0,0,0,11,0,0,0,5,4,11,0,3,0,0,0,0,33,0,0,10,20,19,11,8,6,0,0,0,5,82,0,4,5,57,19,33,34,12,0,0,0,3,158,0,0,0,29,26,49,42,15,0,0,0,7,178,0,0,6,20,16,32,42,35,0,0,0,0,158,0,0,3,13,16,36,47,32,3,4,0,3,162,0,0,7,17,12,19,37,45,4,0,0,4,149,0,0,4,3,4,23,50,52,4,4,0,0,144,0,0
108021156,0,0,5,0,0,0,4,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,14,13,7,4,0,0,3,45,0,0,12,3,0,6,0,0,0,0,0,0,21,13,5,57,109,87,121,150,53,7,3,9,24,630,0,0,0,6,0,0,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,4,0,0,0,0,0,15,3,0,0,0,8,3,0,5,0,0,0,0,29,4,0,7,6,10,9,13,4,3,0,0,0,55,0,0,9,10,5,13,20,9,0,0,0,3,69,0,0,0,7,8,17,17,7,0,0,0,3,63,0,0,0,0,8,13,18,17,0,0,0,0,55,0,0,5,4,5,4,19,13,0,0,3,3,52,0,0,0,9,0,6,17,9,4,0,0,5,45,0,0
108021157,0,0,13,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,5,0,6,5,6,0,0,0,3,30,0,0,0,0,5,3,0,0,0,0,0,3,16,6,3,45,45,44,80,133,68,4,0,3,22,464,0,0,0,0,0,0,4,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,0,0,0,9,0,0,0,0,4,0,3,3,0,0,0,0,18,0,0,4,7,7,3,10,0,0,0,0,7,36,0,0,5,9,9,8,11,6,3,0,0,10,59,0,0,0,5,9,8,15,11,0,0,0,0,47,0,0,3,4,8,3,19,25,3,0,0,3,63,0,0,0,0,0,3,7,12,0,0,0,0,34,0,0,0,0,3,0,13,23,4,0,0,3,53,0,0
