SA2_CODE_2021,C11_PI_S_R225_274,C11_PI_S_R275_349,C11_PI_S_R350_449,C11_PI_S_R450_549,C11_PI_S_R550_649,C11_PI_S_R650more,C11_PI_S_R_NS,C11_PI_S_R_Tot,C11_AI_NS_R1_74,C11_AI_NS_R75_99,C11_AI_NS_R100_149,C11_AI_NS_R150_199,C11_AI_NS_R200_224,C11_AI_NS_R225_274,C11_AI_NS_R275_349,C11_AI_NS_R350_449,C11_AI_NS_R450_549,C11_AI_NS_R550_649,C11_AI_NS_R650more,C11_AI_NS_R_NS,C11_AI_NS_R_Tot,C11_Tot_R1_74,C11_Tot_R75_99,C11_Tot_R100_149,C11_Tot_R150_199,C11_Tot_R200_224,C11_Tot_R225_274,C11_Tot_R275_349,C11_Tot_R350_449,C11_Tot_R450_549,C11_Tot_R550_649,C11_Tot_R650more,C11_Tot_R_NS,C11_Tot_R_Tot,C16_Neg_Ni_inc_R1_74,C16_Neg_Ni_inc_R75_99,C16_Neg_Ni_inc_R100_149,C16_Neg_Ni_inc_R150_199,C16_Neg_Ni_inc_R200_224,C16_Neg_Ni_inc_R225_274,C16_Neg_Ni_inc_R275_349,C16_Neg_Ni_inc_R350_449,C16_Neg_Ni_inc_R450_549,C16_Neg_Ni_inc_R550_649,C16_Neg_Ni_inc_R650more,C16_Neg_Ni_inc_R_NS,C16_Neg_Ni_inc_R_Tot,C16_1_149_R1_74,C16_1_149_R75_99,C16_1_149_R100_149,C16_1_149_R150_199,C16_1_149_R200_224,C16_1_149_R225_274,C16_1_149_R275_349,C16_1_149_R350_449,C16_1_149_R450_549,C16_1_149_R550_649,C16_1_149_R650more,C16_1_149_R_NS,C16_1_149_R_Tot,C16_150_299_R1_74,C16_150_299_R75_99,C16_150_299_R100_149,C16_150_299_R150_199,C16_150_299_R200_224,C16_150_299_R225_274,C16_150_299_R275_349,C16_150_299_R350_449,C16_150_299_R450_549,C16_150_299_R550_649,C16_150_299_R650more,C16_150_299_R_NS,C16_150_299_R_Tot,C16_300_399_R1_74,C16_300_399_R75_99,C16_300_399_R100_149,C16_300_399_R150_199,C16_300_399_R200_224,C16_300_399_R225_274,C16_300_399_R275_349,C16_300_399_R350_449,C16_300_399_R450_549,C16_300_399_R550_649,C16_300_399_R650more,C16_300_399_R_NS,C16_300_399_R_Tot,C16_400_499_R1_74,C16_400_499_R75_99,C16_400_499_R100_149,C16_400_499_R150_199,C16_400_499_R200_224,C16_400_499_R225_274,C16_400_499_R275_349,C16_400_499_R350_449,C16_400_499_R450_549,C16_400_499_R550_649,C16_400_499_R650more,C16_400_499_R_NS,C16_400_499_R_Tot,C16_500_649_R1_74,C16_500_649_R75_99,C16_500_649_R100_149,C16_500_649_R150_199,C16_500_649_R200_224,C16_500_649_R225_274,C16_500_649_R275_349,C16_500_649_R350_449,C16_500_649_R450_549,C16_500_649_R550_649,C16_500_649_R650more,C16_500_649_R_NS,C16_500_649_R_Tot,C16_650_799_R1_74,C16_650_799_R75_99,C16_650_799_R100_149,C16_650_799_R150_199,C16_650_799_R200_224,C16_650_799_R225_274,C16_650_799_R275_349,C16_650_799_R350_449,C16_650_799_R450_549,C16_650_799_R550_649,C16_650_799_R650more,C16_650_799_R_NS,C16_650_799_R_Tot,C16_800_999_R1_74,C16_800_999_R75_99,C16_800_999_R100_149,C16_800_999_R150_199,C16_800_999_R200_224,C16_800_999_R225_274,C16_800_999_R275_349,C16_800_999_R350_449,C16_800_999_R450_549,C16_800_999_R550_649,C16_800_999_R650more,C16_800_999_R_NS,C16_800_999_R_Tot,C16_1000_1249_R1_74,C16_1000_1249_R75_99,C16_1000_1249_R100_149,C16_1000_1249_R150_199,C16_1000_1249_R200_224,C16_1000_1249_R225_274,C16_1000_1249_R275_349,C16_1000_1249_R350_449,C16_1000_1249_R450_549,C16_1000_1249_R550_649,C16_1000_1249_R650more,C16_1000_1249_R_NS,C16_1000_1249_R_Tot,C16_1250_1499_R1_74,C16_1250_1499_R75_99,C16_1250_1499_R100_149,C16_1250_1499_R150_199,C16_1250_1499_R200_224,C16_1250_1499_R225_274,C16_1250_1499_R275_349,C16_1250_1499_R350_449,C16_1250_1499_R450_549,C16_1250_1499_R550_649,C16_1250_1499_R650more,C16_1250_1499_R_NS,C16_1250_1499_R_Tot,C16_1500_1999_R1_74,C16_1500_1999_R75_99,C16_1500_1999_R100_149,C16_1500_1999_R150_199,C16_1500_1999_R200_224,C16_1500_1999_R225_274,C16_1500_1999_R275_349,C16_1500_1999_R350_449,C16_1500_1999_R450_549,C16_1500_1999_R550_649,C16_1500_1999_R650more,C16_1500_1999_R_NS,C16_1500_1999_R_Tot,C16_2000_2499_R1_74,C16_2000_2499_R75_99,C16_2000_2499_R100_149,C16_2000_2499_R150_199,C16_2000_2499_R200_224,C16_2000_2499_R225_274,C16_2000_2499_R275_349,C16_2000_2499_R350_449,C16_2000_2499_R450_549,C16_2000_2499_R550_649,C16_2000_2499_R650more,C16_2000_2499_R_NS,C16_2000_2499_R_Tot,C16_2500_2999_R1_74,C16_2500_2999_R75_99,C16_2500_2999_R100_149,C16_2500_2999_R150_199,C16_2500_2999_R200_224,C16_2500_2999_R225_274,C16_2500_2999_R275_349,C16_2500_2999_R350_449,C16_2500_2999_R450_549,C16_2500_2999_R550_649
107041145,27,30,20,7,0,0,6,146,4,12,5,6,5,6,3,0,0,0,0,17,68,83,257,257,323,211,404,381,227,36,8,15,85,2280,0,0,6,4,4,0,5,0,0,0,0,5,25,0,0,0,6,0,4,0,0,0,0,0,0,21,15,6,34,10,9,9,3,3,0,0,0,4,107,3,9,105,27,5,14,19,12,5,0,0,8,203,4,4,115,44,27,33,30,17,3,0,0,11,299,3,0,29,37,17,26,34,20,3,0,0,5,173,0,5,21,36,22,27,45,25,5,3,0,4,207,0,0,8,15,19,37,46,31,7,4,0,3,185,0,0,13,18,11,29,67,72,12,4,0,4,229,0,0,5,3,6,12,46,52,9,9,0,0,144,0,0,0,9,4,17,54,107,33,3,0,4,232,0,0,0,0,0,6,27,59,34,6,0,6,145,0,0,0,0,0,0,20,31,19,10
107041146,13,16,26,9,5,9,8,110,4,3,0,9,3,3,6,4,0,0,0,6,45,34,62,110,230,140,233,257,287,104,32,50,58,1588,0,0,0,14,3,10,4,9,6,0,0,3,49,0,0,4,4,0,5,0,4,5,4,0,5,23,0,0,8,14,11,7,7,3,9,0,6,0,61,3,0,29,10,8,14,13,0,4,0,0,0,84,5,0,21,21,11,20,28,17,6,0,4,5,129,0,0,12,13,10,25,30,19,14,0,4,0,132,0,0,4,13,6,21,20,19,15,0,0,5,113,0,3,0,4,7,34,27,35,14,4,7,5,140,0,0,4,5,9,22,43,38,28,9,4,4,158,0,0,0,6,3,14,30,55,32,11,6,3,159,0,0,6,8,3,13,34,54,43,14,8,0,179,0,0,0,0,5,4,16,37,42,17,8,6,134,0,0,4,0,0,3,7,21,16,9
107041147,0,0,11,6,4,0,0,22,0,0,0,0,0,4,0,0,0,0,0,0,9,8,8,14,16,18,40,75,115,56,27,5,10,403,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,4,0,0,0,0,0,17,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,5,8,9,0,0,0,25,0,0,0,0,4,0,0,6,6,0,0,0,19,0,0,0,0,0,0,4,8,9,5,6,0,27,0,0,0,0,0,0,5,6,7,0,0,0,23,0,0,0,0,0,3,5,16,20,12,10,0,54,0,0,0,0,0,0,0,7,17,19,3,0,54,0,0,0,0,0,0,4,3,9,7
107041148,6,11,21,17,0,3,3,57,0,0,0,0,0,0,0,0,0,0,0,6,18,11,23,24,30,29,74,132,217,125,45,34,31,777,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,3,0,4,0,4,4,0,0,0,0,15,0,3,7,0,0,3,0,5,0,0,0,5,25,0,0,3,0,0,5,4,0,0,0,0,0,26,0,0,5,3,0,6,5,9,7,0,3,0,29,0,0,0,0,3,0,4,12,7,0,0,0,30,0,0,0,0,0,3,10,8,7,0,4,0,32,0,0,0,0,0,0,12,12,14,10,0,0,49,0,0,0,3,0,3,5,14,15,9,4,3,55,0,0,0,0,3,8,7,27,23,11,10,3,92,0,0,0,0,0,0,13,29,23,23,21,0,102,0,0,0,0,0,5,3,11,19,15
107041150,6,23,28,11,3,0,0,97,0,16,0,9,5,0,0,0,0,0,0,19,51,66,238,148,173,106,151,338,282,98,21,21,78,1728,4,0,5,3,0,0,3,0,4,0,0,3,18,0,0,6,6,3,0,0,4,0,0,0,7,23,13,9,33,4,3,8,0,3,5,0,0,0,69,0,6,80,6,9,0,3,9,0,0,0,0,114,6,11,67,16,4,19,19,8,0,3,0,7,163,0,0,16,16,15,5,10,21,9,0,0,4,99,0,3,11,30,19,27,29,26,13,0,4,3,165,0,0,11,7,17,20,22,26,10,0,0,3,117,0,0,3,5,3,12,33,46,22,3,0,5,133,0,0,0,0,3,10,21,41,27,11,0,6,119,0,0,0,6,4,6,22,63,40,13,6,0,155,0,0,0,0,0,4,10,38,56,16,3,0,131,0,0,0,0,0,0,6,28,30,9
107041548,31,48,35,41,19,3,7,203,6,16,9,3,10,7,19,15,5,6,3,22,112,87,224,136,278,234,438,838,522,294,135,59,89,3333,0,0,10,0,0,10,19,24,22,19,9,6,116,0,4,6,6,0,0,4,7,4,0,0,0,34,19,4,25,12,6,6,15,23,9,3,0,3,137,4,3,77,10,8,12,14,14,5,5,3,5,168,3,5,69,18,16,29,44,31,13,5,0,13,255,5,0,18,11,9,34,44,36,13,0,0,5,171,3,0,11,14,12,37,47,36,14,6,0,4,180,0,0,5,15,3,23,82,81,17,8,0,6,248,0,0,6,8,13,24,92,94,37,22,8,0,306,0,0,0,3,3,18,85,101,30,13,5,4,265,0,0,3,3,0,28,84,170,69,26,6,5,397,0,0,0,4,0,11,43,132,56,29,22,3,302,0,0,0,0,0,0,28,63,28,16
107041549,17,38,36,18,0,0,11,140,15,13,6,10,8,4,12,5,0,0,0,19,82,102,215,188,296,238,390,485,409,126,35,34,86,2599,0,4,13,11,3,5,21,22,21,7,8,9,109,6,3,0,0,4,6,3,4,6,0,0,3,38,35,10,33,13,4,11,24,15,6,3,0,3,161,4,9,83,20,10,13,18,6,4,3,0,8,180,5,3,63,31,22,27,40,23,10,4,5,4,230,0,3,23,22,13,29,51,23,10,7,5,5,186,0,0,8,20,19,22,63,27,19,0,3,4,198,0,0,9,19,9,36,73,41,21,9,0,6,232,0,0,5,4,12,28,91,60,36,11,6,0,261,0,0,4,12,8,16,52,78,43,7,0,9,223,0,0,4,7,5,16,77,110,72,17,12,4,326,0,0,0,10,0,12,36,72,74,14,10,0,227,0,0,0,0,3,0,15,39,35,6
108011151,0,0,0,0,0,0,0,26,0,0,0,4,5,0,0,0,0,0,0,3,8,7,8,46,92,65,40,20,6,3,0,6,27,320,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,3,0,3,0,0,0,0,0,0,14,0,0,4,8,9,5,0,0,0,0,0,0,31,0,0,0,3,6,7,6,3,0,0,0,0,30,0,0,3,6,0,9,9,0,0,0,0,0,32,0,0,0,7,0,0,10,0,0,0,0,0,21,0,0,0,0,3,10,9,0,0,0,0,3,28,0,0,3,3,6,3,4,0,0,0,0,3,22,0,0,3,3,9,11,6,5,0,0,0,0,36,3,0,0,0,0,0,5,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0
108011152,14,35,19,0,0,0,6,97,0,7,8,9,6,5,7,0,0,0,0,9,47,26,45,154,338,139,297,376,162,15,10,10,40,1624,0,0,0,4,0,0,9,3,0,0,0,0,21,0,0,0,0,0,0,3,3,0,0,0,0,14,0,3,12,11,8,11,6,8,0,0,3,5,72,0,0,18,31,6,7,9,6,0,0,0,4,88,4,0,36,62,26,34,28,16,0,0,0,7,206,0,0,8,23,19,33,38,18,7,0,0,0,136,3,4,5,24,21,39,53,41,8,0,0,3,199,0,0,4,17,19,30,49,49,4,0,5,3,188,0,0,5,13,14,23,62,47,7,0,0,0,169,0,0,0,10,3,18,34,58,10,0,0,10,136,0,0,4,5,3,13,27,59,6,0,5,0,130,0,0,0,7,0,5,15,42,9,0,0,3,78,0,0,0,0,0,0,4,16,12,0
108011153,7,9,3,0,0,0,4,32,0,0,3,0,0,3,0,0,0,0,0,0,10,6,4,38,80,57,93,70,17,9,0,9,23,403,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,3,4,0,0,0,0,0,10,0,0,4,4,0,0,4,0,0,0,0,0,17,0,0,4,5,3,4,11,0,0,0,0,0,28,0,0,0,7,0,10,6,11,0,0,0,6,40,0,0,0,4,0,10,12,5,0,0,0,3,45,3,0,0,0,4,7,12,10,0,0,0,0,47,0,0,0,0,4,4,16,12,0,0,0,0,41,0,0,0,0,3,5,6,4,0,0,0,0,30,0,0,0,0,0,0,7,10,0,0,0,4,32,0,0,0,0,0,0,3,9,5,0,0,3,16,0,0,0,0,0,0,0,0,0,0
108011154,4,12,0,0,0,0,3,38,7,4,0,11,0,3,6,0,0,0,0,9,30,21,52,78,221,103,145,133,24,0,5,9,31,830,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,5,0,3,0,0,0,0,4,8,3,3,4,6,5,6,3,0,0,0,0,5,30,0,4,19,8,8,15,9,4,0,0,0,6,64,4,3,18,28,20,26,16,5,0,0,0,4,121,0,0,13,20,10,24,14,4,0,0,0,0,86,0,3,0,17,14,33,27,20,0,0,0,3,113,0,0,0,5,16,17,23,16,0,0,0,5,86,0,0,0,0,9,16,23,13,3,0,0,0,70,0,0,0,3,4,7,13,15,0,0,0,0,52,0,0,0,4,3,7,20,14,6,0,0,0,55,0,0,0,0,0,0,11,6,5,0,0,0,21,0,0,0,0,0,3,3,3,3,0
108021155,17,12,0,0,0,0,8,115,0,8,3,11,10,8,0,0,0,0,0,12,51,45,97,255,470,287,258,80,15,6,4,11,57,1587,0,0,0,0,0,0,3,0,0,0,0,0,14,0,0,0,5,6,3,4,0,0,0,0,0,20,3,3,8,15,7,17,9,0,0,0,0,3,77,9,8,30,45,19,17,11,0,0,0,0,0,129,0,0,30,50,30,29,19,9,0,0,0,8,182,0,0,10,33,24,45,30,7,0,0,0,3,160,4,0,19,25,36,44,40,6,0,0,0,8,187,0,0,13,17,22,38,38,7,0,0,0,0,135,0,0,5,24,12,51,42,8,0,0,0,4,142,0,0,0,7,10,21,32,12,0,0,3,4,96,0,0,4,10,8,16,37,11,3,0,0,0,98,0,0,4,0,0,19,16,11,0,0,0,0,52,0,0,0,0,3,4,5,5,0,0
108021156,8,4,5,0,0,0,6,35,0,0,5,7,3,9,0,0,0,0,0,4,22,21,14,116,144,95,119,63,21,5,4,9,37,649,0,0,0,0,0,3,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,4,0,0,4,4,0,0,0,0,0,18,8,0,3,18,6,7,4,0,0,0,0,0,42,0,0,15,18,10,13,6,0,0,0,0,0,65,0,0,3,13,8,19,12,3,0,0,0,3,62,0,0,6,11,6,13,26,5,0,0,0,3,67,0,0,8,6,6,19,17,9,0,0,0,4,72,0,0,0,6,11,7,19,4,0,0,0,5,52,0,0,0,10,11,6,17,8,0,0,0,0,53,0,0,0,10,9,9,16,14,0,0,0,0,62,0,0,4,7,6,4,8,6,0,0,0,0,36,0,0,0,0,0,0,0,3,0,0
108021157,0,0,0,0,0,0,0,25,0,0,6,0,4,0,0,0,0,0,0,3,10,9,28,77,85,77,96,54,17,0,4,4,14,454,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,10,4,0,0,9,0,0,0,0,4,23,0,0,13,7,12,16,13,4,0,0,3,0,67,0,0,8,7,6,11,10,3,0,0,0,0,50,5,0,6,3,4,3,18,3,0,0,0,6,45,0,0,0,0,11,7,13,8,0,0,0,0,42,0,0,6,0,3,15,14,9,0,0,0,0,42,0,0,0,4,3,11,4,12,0,0,0,0,34,0,0,0,3,3,0,18,15,0,0,0,3,46,0,0,0,0,0,3,12,3,0,0,0,0,19,0,0,0,0,0,4,3,3,0,0
108021158,17,9,4,0,0,3,3,50,0,0,11,8,0,7,0,0,0,0,0,8,45,37,90,168,216,113,184,153,32,3,5,6,41,1046,0,0,0,0,0,4,3,0,0,0,0,0,12,0,0,0,3,3,0,0,0,0,0,0,0,16,4,0,13,13,7,9,4,0,0,0,0,0,52,0,0,36,25,9,14,10,0,0,0,0,0,102,0,3,44,40,21,19,19,3,3,0,0,3,155,0,0,9,21,14,22,13,14,0,0,0,5,89,0,0,13,30,18,25,33,7,0,0,0,0,138,0,0,7,13,10,21,27,6,0,0,5,0,91,0,0,3,3,8,13,29,15,0,3,6,4,88,0,0,3,5,0,14,24,15,4,0,5,4,69,0,0,4,8,3,11,8,13,3,0,3,9,65,0,0,3,3,3,5,13,10,5,0,0,4,40,0,0,0,0,0,0,4,0,3,3
108021159,4,6,3,0,0,0,0,35,0,0,0,3,5,0,0,0,0,0,0,0,8,14,14,88,91,82,65,55,23,3,0,0,13,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,7,3,6,3,3,0,0,0,0,0,27,0,0,7,3,8,5,3,0,0,0,0,0,25,0,0,14,9,4,9,10,3,0,0,0,0,50,5,0,3,3,6,7,13,5,0,0,0,0,45,0,0,7,7,9,11,10,6,0,0,0,8,52,6,0,0,4,8,6,14,6,0,0,0,0,46,0,0,5,4,7,16,9,4,3,0,0,0,47,0,0,3,4,5,6,9,5,0,0,0,0,33,0,0,3,4,4,7,12,16,0,0,0,0,50,0,0,0,0,0,0,10,7,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0
108021160,13,14,0,0,0,0,0,39,0,0,5,0,8,12,0,5,0,0,0,4,23,10,5,41,145,90,175,115,39,23,0,8,20,678,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,4,0,0,0,0,6,0,0,0,4,4,0,4,0,0,0,0,0,13,0,0,3,4,0,3,3,0,0,0,0,0,22,0,0,3,18,11,18,8,9,6,0,0,0,61,0,0,3,11,7,22,24,4,0,0,0,0,73,0,0,0,7,10,17,21,11,0,0,3,0,60,0,0,0,6,3,15,25,8,3,3,0,3,61,0,0,0,4,5,22,14,12,0,0,0,0,60,0,0,0,0,0,6,9,9,6,0,0,0,34,0,0,0,0,0,3,15,18,6,3,0,4,52,0,0,0,0,0,9,19,12,0,0,0,4,39,0,0,0,0,0,3,3,11,0,0
108031161,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,10,9,10,5,4,5,0,0,0,7,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
108041162,14,27,21,4,0,0,6,83,0,4,0,7,4,4,4,0,0,0,0,9,35,13,50,70,204,140,268,339,166,21,10,10,45,1341,3,0,0,0,0,0,4,0,0,0,0,0,13,0,0,0,0,0,0,3,3,0,0,0,3,12,4,0,0,3,0,3,4,0,0,0,0,5,27,5,0,13,16,10,11,12,9,0,0,0,0,86,0,4,26,27,19,29,32,9,0,0,0,3,152,0,3,6,23,12,34,28,24,0,0,0,3,142,0,0,7,6,17,28,49,36,7,0,0,0,142,0,0,0,12,4,38,44,42,6,0,5,3,148,4,0,3,8,7,19,49,36,6,0,0,0,133,0,0,4,3,3,6,40,47,9,3,0,0,115,0,0,0,0,0,9,27,50,14,0,0,3,104,0,0,0,4,3,3,9,34,5,0,0,3,60,0,0,0,0,0,0,8,20,7,0
108041164,23,21,20,0,0,3,0,98,3,9,8,17,4,10,5,0,0,0,0,15,73,58,174,196,256,194,322,417,255,47,14,16,87,2033,0,0,6,3,0,0,0,0,0,0,0,3,26,0,0,3,0,0,0,0,0,0,0,0,3,13,8,12,20,4,7,12,5,5,0,0,0,8,71,4,0,56,32,8,10,14,6,0,0,0,0,123,0,6,77,24,20,32,39,26,7,0,3,6,244,0,0,16,14,10,34,50,33,10,0,0,4,183,0,3,18,27,22,29,60,51,13,0,0,7,226,0,3,10,8,15,36,52,62,13,4,3,4,209,0,0,5,10,7,11,61,75,15,0,3,3,197,0,0,4,3,4,23,68,74,16,3,0,3,203,0,0,0,6,4,11,74,91,46,8,5,9,254,0,0,0,4,5,7,19,76,43,13,4,0,163,0,0,0,0,0,4,7,29,30,6
108041165,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,7,6,10,5,37,55,31,36,35,26,8,0,3,16,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,0,0,4,3,3,4,5,4,0,0,0,0,19,0,0,4,10,0,3,0,4,0,0,0,0,31,0,0,0,3,0,9,6,4,0,0,0,0,21,0,0,0,3,0,0,6,0,0,0,0,0,23,0,0,0,4,4,0,0,3,0,0,0,0,20,0,0,0,0,5,3,4,9,0,0,0,0,21,0,0,0,0,0,0,11,5,5,0,0,0,21,0,0,4,0,5,0,7,7,6,0,0,0,26,0,0,0,0,0,5,0,6,6,0,0,0,13,0,0,0,0,0,0,3,4,0,0
108041166,10,13,4,0,0,0,0,39,0,0,3,3,0,5,3,0,0,0,0,6,21,14,44,102,115,91,173,209,86,7,3,5,34,878,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,0,7,4,3,0,0,0,0,28,0,0,14,12,3,8,9,5,0,0,0,0,50,0,3,19,14,12,16,18,10,0,0,0,4,89,0,0,7,7,5,19,27,15,6,0,0,0,81,0,0,11,15,19,19,32,20,0,0,0,0,109,0,0,4,5,10,17,36,32,3,0,0,0,108,0,0,0,4,6,9,40,24,7,0,0,0,100,0,0,3,0,3,9,20,21,4,0,0,4,60,0,0,0,4,5,8,26,42,11,0,0,0,92,0,0,0,0,5,0,18,19,6,3,0,0,56,0,0,0,0,0,0,4,5,3,0
108041619,21,34,20,5,0,0,4,102,0,0,3,11,4,12,3,7,0,0,0,15,52,12,60,82,328,217,370,388,279,87,17,21,58,1909,0,6,4,6,0,0,3,3,5,3,0,0,24,0,0,0,3,0,0,3,0,0,0,0,0,6,4,4,9,9,6,9,13,3,0,0,0,4,57,0,4,24,22,15,26,14,6,0,0,0,0,112,0,0,28,24,23,39,28,17,0,0,0,7,166,0,0,5,15,11,57,57,28,4,0,0,0,182,3,0,5,16,15,46,62,28,8,3,0,0,189,0,0,4,16,17,35,57,48,12,0,3,6,190,0,0,0,7,9,29,61,69,18,3,0,3,195,0,0,0,3,4,9,51,54,19,3,6,0,148,0,0,0,5,3,11,46,73,18,3,0,3,171,4,0,0,0,3,12,26,72,27,6,0,3,155,0,0,0,0,0,3,6,13,19,5
108041620,8,26,29,4,4,0,7,91,0,0,0,3,0,0,0,0,0,0,0,8,18,10,52,63,97,62,173,374,297,46,8,3,31,1229,0,0,4,0,0,0,3,7,3,0,0,0,19,0,0,0,0,0,0,0,7,0,0,0,0,10,0,3,8,4,3,0,4,0,0,0,0,0,27,0,4,17,5,7,4,8,11,0,0,0,4,58,3,0,20,9,7,10,11,10,0,0,0,7,77,0,4,4,9,0,13,25,27,0,0,0,6,87,0,0,9,5,7,14,29,46,8,0,0,3,125,0,0,3,4,5,15,33,46,11,0,0,3,121,0,0,4,0,6,9,31,68,14,3,0,5,141,0,0,3,0,0,8,23,87,15,0,0,0,140,6,0,0,7,0,5,27,88,44,6,0,9,185,0,0,0,0,3,0,13,77,24,8,8,4,128,0,0,0,3,0,0,6,31,15,3
108051167,11,4,0,0,0,0,0,31,0,3,7,0,0,0,0,0,0,0,0,3,13,16,25,100,106,64,59,40,6,0,0,5,22,449,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,4,0,0,0,0,0,9,0,0,10,8,0,0,7,0,0,0,0,0,35,0,0,28,17,6,8,8,3,0,0,0,0,70,0,0,7,12,6,13,8,0,0,0,0,0,48,0,0,3,8,5,13,10,4,0,0,0,0,44,0,0,5,10,7,9,8,0,0,0,0,0,51,0,0,3,4,5,11,15,0,0,0,0,4,48,0,0,3,3,5,3,20,0,0,0,0,0,33,4,0,3,0,4,4,10,0,0,0,0,0,30,0,0,0,0,0,5,3,4,0,0,0,0,15,0,0,0,3,0,0,4,0,0,0
108051168,16,19,11,0,0,0,0,53,0,0,3,0,0,3,0,0,0,0,0,4,14,13,9,45,143,117,240,217,75,3,3,5,24,895,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,9,3,0,8,3,0,0,0,0,25,0,0,0,8,4,6,9,0,0,0,0,3,44,0,0,7,13,4,25,16,3,6,0,0,0,76,0,0,4,21,5,22,27,10,3,0,0,0,98,0,0,5,6,3,26,34,11,3,0,0,5,94,0,0,3,5,5,21,37,19,0,0,0,0,90,0,0,0,7,6,15,34,21,4,0,0,0,81,0,0,4,4,6,7,22,12,0,0,0,0,58,0,0,0,4,0,7,37,34,9,0,0,0,105,0,0,0,0,3,0,17,29,6,0,0,0,59,0,0,0,0,0,3,4,12,0,0
108051169,40,15,7,0,0,0,6,141,4,10,16,26,12,17,3,0,0,0,0,16,105,73,179,380,689,318,504,258,46,9,0,18,93,2561,0,0,4,8,6,5,6,5,0,0,0,4,37,0,0,11,7,0,9,7,0,0,0,0,0,38,8,4,29,45,23,17,20,6,0,0,0,7,162,3,9,64,76,27,28,14,7,0,0,0,9,226,0,10,71,114,43,69,41,5,0,0,0,13,361,6,3,14,48,39,70,70,14,0,0,0,5,267,0,0,13,51,46,100,90,22,5,0,0,4,334,0,0,11,35,38,64,88,17,0,0,0,4,274,0,3,9,32,40,62,97,17,0,0,0,5,272,0,0,3,16,17,33,66,26,0,0,0,0,179,0,0,4,7,12,43,83,27,4,0,0,4,187,0,0,0,0,10,12,31,7,0,0,4,4,63,0,0,0,0,0,5,18,0,0,0
108051170,4,11,0,0,0,0,4,45,0,0,5,5,0,3,0,0,0,0,0,8,20,14,16,107,173,110,166,112,18,3,4,11,31,756,0,0,0,0,0,3,4,4,0,0,0,0,17,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,4,3,5,3,6,0,0,0,0,0,24,0,5,7,9,5,11,4,4,0,0,0,5,45,0,0,13,20,13,23,16,8,0,0,0,0,97,0,0,10,12,14,10,19,12,0,0,0,0,83,0,0,5,18,18,20,33,16,0,0,0,8,104,0,0,5,6,15,9,27,18,0,0,0,0,78,0,0,6,6,11,9,25,8,0,0,0,4,71,0,0,0,7,5,9,16,10,0,0,0,0,45,0,0,0,3,9,12,21,19,0,0,0,0,63,0,0,0,0,4,0,3,9,0,0,0,0,25,0,0,0,0,0,3,6,3,0,0
