SA2_CODE_2021,C16_850_949_Oth_lan_typ,C16_850_949_LLT_NS,C16_850_949_Tot,C16_950over_REA,C16_950over_ST_HA,C16_950over_Co_ho_pr,C16_950over_Pe_no_sa_ho,C16_950over_Oth_lan_typ,C16_950over_LLT_NS,C16_950over_Tot,C16_R_NS_REA,C16_R_NS_ST_HA,C16_R_NS_Co_ho_pr,C16_R_NS_Pe_no_sa_ho,C16_R_NS_Oth_lan_typ,C16_R_NS_Land_typ_ns,C16_Rent_not_statd_Tot,C16_Tot_REA,C16_Tot_ST_HA,C16_Tot_Co_ho_pr,C16_Tot_Pe_no_sa_ho,C16_Tot_Oth_lan_typ,C16_Tot_LLT_NS,C16_Tot_Tot,C21_1_74_REA,C21_1_74_ST_HA,C21_1_74_Co_ho_pr,C21_1_74_Per_no_sa_ho,C21_1_74_Oth_land_typ,C21_1_74_LLT_NS,C21_1_74_Tot,C21_75_99_REA,C21_75_99_ST_HA,C21_75_99_Co_ho_pr,C21_75_99_Pe_no_sa_ho,C21_75_99_Oth_lan_typ,C21_75_99_Lan_type_ns,C21_75_99_Tot,C21_100_149_REA,C21_100_149_ST_HA,C21_100_149_Co_ho_pr,C21_100_149_Pe_no_sa_ho,C21_100_149_Ot_lan_ty,C21_100_149_Lan_typ_ns,C21_100_149_Tot,C21_150_199_REA,C21_150_199_ST_HA,C21_150_199_Co_ho_pr,C21_150_199_Pe_no_sa_ho,C21_150_199_Ot_lan_ty,C21_150_199_Lan_ty_ns,C21_150_199_Tot,C21_200_224_REA,C21_200_224_ST_HA,C21_200_224_Co_ho_pr,C21_200_224_Pe_no_sa_ho,C21_200_224_Ot_lan_ty,C21_200_224_Lan_ty_ns,C21_200_224_Tot,C21_225_274_REA,C21_225_274_ST_HA,C21_225_274_Co_ho_pr,C21_225_274_Pe_no_sa_ho,C21_225_274_Ot_la_typ,C21_225_274_Lan_ty_ns,C21_225_274_Tot,C21_275_349_REA,C21_275_349_ST_HA,C21_275_349_Co_ho_pr,C21_275_349_Pe_no_sa_ho,C21_275_349_Ot_lan_ty,C21_275_349_Lan_ty_ns,C21_275_349_Tot,C21_350_449_REA,C21_350_449_ST_HA,C21_350_449_Co_ho_pr,C21_350_449_Pe_no_sa_ho,C21_350_449_Ot_lan_ty,C21_350_449_Lan_ty_ns,C21_350_449_Tot,C21_450_549_REA,C21_450_549_ST_HA,C21_450_549_Co_ho_pr,C21_450_549_Pe_no_sa_ho,C21_450_549_Oth_lan_typ,C21_450_549_Lan_ty_ns,C21_450_549_Tot,C21_550_649_REA,C21_550_649_ST_HA,C21_550_649_Co_ho_pr,C21_550_649_Pe_no_sa_ho,C21_550_649_Ot_lan_ty,C21_550_649_Lan_ty_ns,C21_550_649_Tot,C21_650_749_REA,C21_650_749_ST_HA,C21_650_749_Co_ho_pr,C21_650_749_Pe_no_sa_ho,C21_650_749_Oth_lan_typ,C21_650_749_LLT_NS,C21_650_749_Tot,C21_750_849_REA,C21_750_849_ST_HA,C21_750_849_Co_ho_pr,C21_750_849_Pe_no_sa_ho,C21_750_849_Oth_lan_typ,C21_750_849_LLT_NS,C21_750_849_Tot,C21_850_950_REA,C21_850_949_ST_HA,C21_850_949_Co_ho_pr,C21_850_949_Pe_no_sa_ho,C21_850_949_Oth_lan_typ,C21_850_949_LLT_NS,C21_850_949_Tot,C21_950over_REA,C21_950over_ST_HA,C21_950over_Co_ho_pr,C21_950over_Pe_no_sa_ho,C21_950over_Oth_lan_typ,C21_950over_LLT_NS,C21_950over_Tot,C21_R_NS_REA,C21_R_NS_ST_HA,C21_R_NS_Co_ho_pr,C21_R_NS_Pe_no_sa_ho,C21_R_NS_Oth_lan_typ,C21_R_NS_Land_typ_ns,C21_Rent_not_statd_Tot,C21_Tot_REA,C21_Tot_ST_HA,C21_Tot_Co_ho_pr,C21_Tot_Pe_no_sa_ho,C21_Tot_Oth_lan_typ,C21_Tot_LLT_NS,C21_Tot_Tot
108011154,0,0,0,0,0,0,0,0,0,0,11,8,0,3,0,0,29,478,109,25,155,42,6,814,3,0,0,4,0,0,3,0,0,0,0,0,0,0,6,9,8,5,3,0,25,11,35,18,11,10,3,88,14,18,7,12,3,0,54,51,9,3,28,3,0,94,180,3,4,44,9,0,239,147,4,7,38,0,0,203,77,0,0,5,4,0,90,11,0,0,4,0,0,16,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,10,11,3,6,0,0,27,515,83,48,163,42,6,850
108021155,0,0,0,0,0,0,0,6,0,6,9,15,4,9,5,8,47,708,304,82,329,62,17,1509,0,0,4,0,0,0,8,0,4,5,0,0,0,10,8,9,15,14,0,0,47,34,46,62,38,18,0,199,60,21,33,32,9,5,163,132,25,31,69,18,0,277,265,20,19,97,10,0,405,276,14,21,46,10,0,370,19,0,0,4,0,0,29,5,5,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,14,6,13,10,3,72,809,165,194,320,80,10,1587
108021156,0,0,0,0,0,0,0,0,0,3,4,0,0,20,4,0,24,313,10,10,250,38,6,632,0,0,0,9,3,0,14,0,0,0,0,3,0,3,3,0,0,15,0,0,23,17,0,9,19,0,0,57,14,5,9,29,9,0,61,47,4,0,35,9,0,93,99,0,0,53,4,0,168,100,0,0,32,6,0,128,27,0,0,10,3,0,41,5,0,0,8,0,0,9,3,0,0,3,0,0,9,0,0,0,0,0,0,0,4,0,0,0,0,0,7,4,0,0,0,5,0,11,7,0,0,13,6,3,29,330,12,22,220,49,9,649
108021157,0,0,0,0,0,0,0,0,0,3,4,4,0,8,4,3,22,223,66,17,136,20,5,464,7,0,0,0,0,0,6,0,0,0,0,0,0,6,0,3,4,5,0,0,14,12,9,12,6,3,0,43,11,0,8,14,3,0,41,13,0,5,17,5,0,46,54,3,0,36,5,0,102,122,0,0,25,0,0,152,23,0,0,4,0,0,32,5,0,0,0,0,0,5,5,0,0,0,0,0,4,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,4,3,0,6,3,5,3,9,0,3,24,249,29,43,125,25,3,478
108021158,0,0,3,0,0,0,0,5,0,4,16,11,0,5,5,0,39,577,178,58,161,84,8,1078,5,0,0,0,0,0,5,0,0,0,0,0,0,4,4,9,18,15,15,0,63,21,23,70,19,18,3,150,53,9,17,16,12,0,111,77,17,16,23,11,0,142,181,7,12,34,8,0,248,185,11,8,32,0,5,244,46,0,6,8,0,0,58,4,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,5,9,9,5,9,8,3,45,587,85,151,165,83,16,1074
108021159,0,0,0,0,0,0,0,0,0,0,5,0,0,10,0,3,18,198,22,30,185,30,7,481,0,0,0,7,3,0,14,0,0,3,3,0,0,10,0,0,0,9,9,0,20,0,14,11,19,0,0,49,7,0,0,19,0,0,31,14,0,0,28,4,0,53,40,0,0,38,8,0,82,60,0,0,24,3,0,90,30,0,0,9,0,0,36,10,0,0,0,0,0,10,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,20,174,21,20,173,25,5,417
108021160,3,0,3,0,0,0,0,0,0,0,11,0,0,9,4,0,18,443,17,10,106,23,0,600,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,3,8,0,0,12,5,0,8,4,4,0,29,11,0,3,7,3,0,23,55,0,0,13,4,0,72,151,0,0,23,5,0,184,148,3,4,33,5,0,191,47,0,0,5,0,0,53,10,0,0,0,0,0,21,4,0,0,0,0,0,6,3,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,3,0,8,13,0,0,7,8,0,22,453,10,21,102,35,3,620
108031161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,4,0,17,17,0,38,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,6,0,0,0,5,5,0,3,0,0,0,3,4,0,10,0,0,0,5,4,0,7,0,0,0,8,6,0,15,0,0,0,3,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,3,0,4,0,39,21,0,62
108041162,0,0,0,0,0,0,0,0,0,5,9,0,5,12,3,8,41,815,58,27,295,104,11,1304,0,0,0,0,0,0,0,0,0,0,0,5,0,8,3,8,6,15,12,0,34,17,19,19,20,33,0,95,16,0,3,17,15,0,53,69,4,5,31,7,0,116,204,3,6,64,9,0,290,345,0,0,76,13,3,437,200,0,0,28,0,0,231,57,0,0,6,0,0,59,7,0,0,5,0,0,12,4,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,3,3,0,10,16,4,3,24,0,0,49,938,32,38,285,91,14,1396
108041164,0,0,3,4,0,0,0,0,0,7,10,17,8,18,15,9,74,1320,472,83,345,93,19,2332,0,4,5,0,8,0,16,3,0,0,3,5,0,10,5,21,25,14,7,0,75,8,73,93,10,6,3,195,14,10,18,15,0,0,65,113,33,46,45,0,3,243,251,23,46,85,14,3,429,731,21,49,142,28,0,980,496,4,6,72,3,4,582,173,0,0,20,0,0,197,47,0,0,8,0,0,56,5,0,0,0,0,0,10,0,0,0,0,0,0,0,4,0,3,0,3,0,10,33,21,20,15,17,8,107,1885,229,316,434,93,23,2980
108041165,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,12,99,0,0,139,25,6,269,0,0,0,5,5,0,8,0,0,0,0,0,0,0,0,0,0,17,0,0,16,4,0,0,17,0,0,22,0,0,0,11,0,0,18,5,0,0,29,8,0,41,16,0,0,23,7,0,45,18,0,0,37,0,0,55,11,0,0,11,0,0,20,0,0,0,3,0,0,6,7,0,0,0,0,0,7,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,15,60,0,0,160,35,0,259
108041166,0,0,0,0,0,0,0,0,0,0,5,6,3,11,3,0,25,511,149,21,222,19,6,923,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,3,10,8,3,0,26,13,23,38,13,3,0,89,12,9,8,9,0,0,37,35,8,23,19,3,3,90,122,8,9,50,0,0,196,300,5,15,75,5,0,403,127,0,3,15,3,0,152,15,0,0,7,0,0,24,9,0,0,0,0,0,9,4,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,7,5,7,0,10,4,7,33,640,70,103,217,28,7,1072
108041619,0,0,0,0,0,0,0,0,0,9,18,7,0,10,8,3,47,1344,163,28,313,57,16,1917,0,0,0,0,4,0,8,0,0,0,0,0,0,3,0,9,13,13,3,4,37,11,35,54,11,4,0,119,28,14,10,30,3,0,82,123,5,13,30,5,0,183,381,7,13,51,0,0,456,475,7,12,102,8,0,604,286,0,0,38,0,0,336,83,0,0,17,0,0,105,27,0,0,3,0,0,35,17,0,0,0,0,0,15,0,0,0,7,0,0,11,8,0,0,6,0,0,15,24,6,4,27,19,0,82,1472,78,124,343,64,7,2084
108041620,0,0,0,0,0,0,0,0,0,3,11,8,8,10,5,3,45,931,115,32,236,50,5,1374,0,0,3,0,0,0,4,0,0,0,0,0,0,6,0,8,5,5,9,0,30,0,14,26,12,14,0,74,5,8,6,14,0,0,30,20,12,11,11,4,4,68,100,5,0,34,0,0,137,414,6,7,94,3,0,522,351,0,0,46,0,0,400,91,0,0,9,0,0,104,39,0,0,0,0,0,44,5,0,0,4,0,0,8,8,0,0,0,0,0,8,4,0,0,0,0,0,6,15,3,7,12,3,5,47,1062,55,66,241,40,14,1470
108051167,0,0,0,0,0,0,0,0,0,0,6,4,0,3,6,0,17,258,40,5,134,23,7,464,0,0,0,4,0,0,4,0,0,0,0,0,0,6,11,6,5,7,11,0,39,20,11,0,24,4,0,50,24,4,0,22,3,0,49,60,3,0,12,3,0,80,92,4,3,25,3,0,120,73,3,0,15,3,0,95,3,0,0,3,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,6,3,0,19,279,33,15,115,26,3,476
108051168,0,0,0,3,0,0,0,0,0,3,9,0,0,4,4,0,14,665,3,6,168,24,6,877,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,8,0,0,11,15,0,3,25,25,0,65,25,0,0,19,4,0,49,59,0,0,24,4,0,91,141,0,0,38,0,0,185,291,0,0,50,0,0,341,120,0,0,29,0,0,148,34,0,0,3,0,0,39,3,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,16,10,0,34,702,0,5,221,43,0,972
108051169,0,0,0,0,0,0,0,0,0,5,27,27,16,15,6,9,95,1548,508,139,400,82,29,2709,0,4,0,6,0,0,14,0,6,6,4,5,3,19,16,32,19,17,4,0,85,66,99,100,33,10,5,312,107,33,25,55,11,5,230,281,62,31,82,10,4,477,562,49,13,117,8,7,754,465,31,29,85,21,5,640,78,3,3,20,0,0,108,17,0,0,0,0,0,17,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,6,35,21,26,24,17,9,134,1638,347,258,445,91,38,2811
108051170,0,0,0,0,0,0,0,3,0,5,7,0,0,22,6,5,39,437,0,4,257,46,14,758,0,0,0,6,0,0,3,0,0,0,5,0,0,5,0,0,4,17,5,0,23,23,0,0,15,5,0,47,14,0,0,17,6,0,41,59,0,0,37,8,0,105,124,0,0,46,4,0,167,137,0,0,30,8,0,168,60,0,0,15,0,0,71,10,0,0,0,0,0,9,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,15,11,4,31,431,0,3,209,47,3,697
108051171,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,10,278,55,15,100,5,3,459,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,4,0,4,0,0,7,13,7,3,13,6,0,44,25,0,0,18,4,0,45,36,12,4,14,0,0,70,91,7,10,29,4,0,146,109,8,0,15,4,0,133,14,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,6,0,0,19,305,39,20,99,15,0,479
109011172,0,0,0,0,0,0,0,0,0,3,19,3,3,9,9,0,38,1162,75,14,237,60,4,1546,0,0,0,0,0,0,12,0,4,0,3,0,0,8,13,30,0,20,7,0,67,113,15,6,23,3,0,165,84,11,5,26,4,0,125,152,4,0,38,17,0,219,338,9,0,74,11,6,434,508,5,0,53,11,0,569,146,0,0,12,6,0,162,26,0,0,3,0,0,25,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,9,8,18,17,3,83,1430,74,21,280,75,13,1886
109011173,0,0,0,0,0,0,0,0,0,3,21,16,0,5,6,0,45,799,215,27,178,20,13,1240,3,9,0,0,0,0,9,0,18,0,0,3,0,26,10,84,6,10,4,0,114,123,48,20,19,0,0,212,91,9,0,26,0,0,126,193,22,12,39,8,0,269,318,9,0,55,0,0,382,197,5,0,28,0,0,230,28,0,0,3,0,0,36,5,0,0,0,0,0,11,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,0,12,4,0,44,988,213,50,181,25,4,1460
109011174,0,0,0,0,0,0,0,0,0,0,11,12,9,13,7,0,44,1079,203,38,195,23,11,1541,3,13,5,0,0,0,17,0,26,3,4,0,0,31,39,84,15,22,0,3,157,196,35,23,29,0,3,287,125,15,0,24,0,0,170,231,23,0,32,9,0,300,289,11,6,36,0,0,338,213,4,0,33,3,0,254,76,0,0,13,0,0,89,24,0,0,3,0,0,26,4,0,0,0,0,0,8,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,6,0,0,8,12,13,4,9,8,9,56,1225,218,59,217,25,12,1752
109011175,0,0,0,0,0,0,0,0,0,4,5,0,0,14,14,0,36,232,20,9,248,59,5,571,0,0,0,7,0,0,6,5,0,0,9,4,0,5,19,15,8,23,4,0,73,33,3,13,66,14,0,133,20,0,0,43,5,0,69,64,3,0,48,4,0,121,70,0,0,28,3,0,103,35,0,0,13,0,0,48,11,0,0,0,0,0,12,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,17,16,0,43,270,21,25,248,54,5,628
109011176,0,0,0,0,0,0,3,0,0,3,33,10,4,11,5,3,72,1562,207,58,346,42,15,2227,4,5,0,0,0,0,10,4,12,5,0,0,0,22,36,60,9,22,5,0,132,340,44,24,55,8,7,470,185,8,3,55,10,0,265,398,32,11,83,6,0,536,528,12,0,64,10,4,627,238,0,5,32,0,0,283,22,0,0,5,0,0,28,4,3,0,0,6,0,11,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,40,17,6,23,7,3,103,1805,199,63,349,54,20,2495
109021177,0,0,0,0,0,0,0,0,0,0,3,0,0,6,3,0,17,118,31,0,105,35,10,298,4,0,0,5,6,0,18,0,4,0,0,0,0,3,23,15,3,16,5,0,61,42,10,0,40,8,0,97,19,0,0,18,7,0,43,14,0,0,24,0,0,40,10,0,0,5,0,0,21,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,0,24,120,30,5,108,46,7,316
109021178,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,3,24,187,34,66,160,63,10,525,3,4,0,3,11,0,20,0,0,0,0,0,0,8,20,3,3,12,15,0,49,39,11,20,34,6,0,113,35,6,7,37,3,0,92,41,6,3,15,5,0,74,38,6,0,10,0,0,55,29,0,0,0,4,0,32,3,0,0,7,0,0,9,0,0,0,0,0,0,4,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,6,7,16,0,25,211,33,44,126,70,10,491
109021179,0,0,0,0,0,0,0,0,0,0,0,3,0,8,18,0,31,62,28,12,112,81,0,285,0,11,3,0,15,0,27,0,5,0,0,3,0,6,0,3,0,14,13,0,29,15,11,3,21,6,0,47,11,3,0,19,15,0,44,9,5,4,27,3,0,39,7,3,0,10,0,0,23,5,0,0,6,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,3,0,0,11,22,0,34,47,32,13,104,81,3,280
109031180,0,0,0,0,0,0,0,0,0,0,4,0,0,8,4,0,23,337,26,20,148,10,12,554,0,0,0,4,0,0,7,5,8,0,0,0,0,9,15,10,0,13,0,0,45,91,10,5,36,3,3,146,44,0,0,24,0,0,71,89,0,0,30,4,0,126,106,0,0,14,3,0,130,25,0,0,7,0,0,33,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,7,0,4,15,385,34,8,140,11,7,592
109031181,0,0,0,5,0,0,0,0,0,7,3,0,0,5,11,0,18,255,9,0,147,45,5,456,0,3,0,6,9,0,20,0,0,0,4,3,0,4,17,0,3,25,12,0,54,15,0,0,25,6,0,45,18,0,0,24,3,0,42,55,3,0,22,3,0,80,111,0,0,23,7,0,135,54,0,0,10,0,0,66,5,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,13,16,3,40,272,6,6,154,62,8,506
109031182,0,0,0,0,0,0,5,0,0,5,15,7,0,10,12,0,41,514,116,16,152,41,12,848,0,0,0,0,0,0,6,0,0,0,4,5,0,11,48,8,12,24,10,0,96,93,23,18,35,9,0,176,50,7,0,11,0,0,72,121,14,6,34,5,0,178,120,4,4,15,0,0,143,38,0,0,7,3,0,42,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,0,5,10,0,41,485,71,34,134,43,6,777
109031183,0,0,0,0,0,0,0,0,0,4,5,0,0,18,23,0,44,113,6,30,195,80,0,427,0,0,3,4,13,0,19,0,3,0,5,5,0,12,18,7,4,50,9,0,82,31,0,6,50,10,0,97,21,0,0,25,0,0,51,25,0,0,11,4,0,42,19,0,0,11,0,0,35,7,0,0,4,0,0,13,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,23,47,5,73,129,6,21,186,94,7,435
109031184,0,0,0,4,0,0,3,0,0,3,5,3,0,0,12,0,17,364,9,15,95,44,4,538,0,0,12,3,3,0,24,0,0,0,0,0,0,0,0,0,7,0,4,0,10,5,0,3,10,11,0,28,20,0,0,11,0,0,27,56,0,0,14,3,0,77,91,0,0,24,9,0,124,108,6,0,21,7,0,133,59,0,0,9,4,0,73,8,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,7,3,0,0,4,12,0,26,349,14,23,101,57,3,548
109031185,0,0,0,0,0,0,3,0,0,3,7,0,3,14,23,3,49,365,28,39,289,111,11,841,0,5,3,6,5,0,26,5,0,11,0,3,0,25,39,4,5,32,27,4,105,50,6,3,70,13,0,145,56,0,5,35,11,0,106,80,0,3,31,11,0,122,88,3,0,25,6,0,122,28,0,0,19,0,0,46,0,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,17,13,3,41,357,17,34,239,91,11,759
110011186,0,0,0,3,0,0,8,0,0,13,18,23,9,21,13,3,78,2021,455,104,462,59,25,3118,3,3,5,3,0,0,15,3,18,0,0,8,0,33,25,35,17,14,13,0,104,123,85,63,47,13,8,334,186,30,39,55,5,0,312,427,66,34,81,10,0,621,618,49,23,104,16,0,816,685,13,8,110,13,0,834,150,0,0,14,4,0,176,33,0,0,9,3,0,39,5,0,5,0,6,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,26,10,11,24,19,3,88,2287,310,200,463,103,14,3385
110011187,0,0,0,0,0,0,0,0,0,0,3,0,0,11,12,0,28,183,16,10,132,47,5,392,0,0,0,4,7,0,14,4,0,0,0,0,0,4,10,0,0,14,3,0,25,15,3,0,23,4,0,42,17,0,0,21,4,0,50,26,3,0,23,4,0,65,75,0,0,15,3,0,91,9,0,0,8,0,0,15,4,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,3,0,0,14,25,4,49,176,19,3,117,57,3,369
110011188,0,0,0,0,0,0,0,0,0,0,5,0,0,11,12,0,21,184,19,0,146,41,3,394,0,0,0,3,4,0,5,0,0,0,0,0,0,0,10,0,3,16,0,0,32,29,6,3,12,7,0,61,17,4,0,19,5,0,45,34,3,0,24,6,0,67,64,0,0,18,0,0,81,32,0,0,15,0,0,53,15,0,0,4,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,9,13,0,22,211,20,8,119,35,0,393
110011189,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,29,62,33,5,89,48,10,241,0,0,0,3,8,0,9,0,0,0,0,0,0,3,8,10,0,16,4,0,44,17,4,0,20,0,0,43,14,3,0,18,4,0,34,27,0,3,13,0,0,45,14,0,0,11,0,0,26,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,13,16,0,35,89,16,14,92,37,0,246
110021190,0,0,0,3,0,0,3,0,0,4,9,3,0,17,14,7,45,483,68,29,209,48,11,852,0,0,0,8,4,0,19,6,0,0,5,0,0,7,27,5,19,24,0,4,81,113,19,16,57,5,0,203,81,10,9,32,4,0,131,172,8,6,39,11,0,240,101,0,0,32,3,0,140,19,0,0,3,0,0,26,6,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,15,21,0,45,530,42,55,223,46,9,913
110021191,0,0,0,0,0,0,0,0,0,0,13,10,5,13,6,5,46,899,192,76,270,57,19,1506,0,6,23,5,0,0,34,6,3,13,0,0,0,20,17,21,22,19,6,3,88,98,28,12,26,23,0,191,83,18,10,32,3,0,143,157,31,18,45,13,0,267,385,10,4,69,11,0,478,186,3,0,28,4,0,216,12,0,0,4,3,0,26,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,4,0,0,3,19,12,7,13,16,13,64,964,126,108,247,78,26,1550
110021192,0,0,0,0,0,0,0,0,0,0,4,0,0,13,14,3,31,76,20,8,127,50,5,295,0,0,0,5,10,0,18,0,0,0,5,0,0,3,6,0,0,19,5,0,41,18,4,10,30,0,0,64,13,4,0,21,4,0,44,22,3,5,19,3,0,55,16,0,0,13,0,0,28,7,0,0,3,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,19,0,32,84,20,21,132,46,0,290
110021193,0,0,0,0,0,0,0,0,0,0,3,0,0,16,14,0,30,131,12,9,179,53,9,394,0,0,0,3,7,0,16,0,0,4,0,0,0,7,13,3,6,27,3,0,57,14,3,6,27,0,0,47,33,0,0,29,3,0,65,55,0,0,37,3,0,100,18,0,0,10,3,0,33,3,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,12,21,0,38,138,7,11,156,51,7,367
110021194,0,0,0,0,0,0,5,0,0,3,5,0,6,14,0,0,24,253,41,47,185,29,10,558,0,0,0,7,0,0,6,0,0,0,3,0,0,3,10,8,11,17,7,0,44,27,13,8,31,3,0,89,26,3,4,18,0,0,61,72,8,8,43,7,0,144,66,0,0,23,4,0,96,37,0,0,0,5,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,8,0,8,19,14,3,55,253,42,41,163,36,9,551
110031195,0,0,0,0,0,0,4,0,0,3,7,28,4,10,10,3,63,610,272,73,151,92,10,1208,0,0,0,4,3,0,11,0,15,15,0,10,0,38,13,22,4,8,12,0,60,126,64,19,29,13,0,248,73,26,9,31,7,4,151,97,26,3,26,7,0,165,143,7,0,19,6,0,179,109,0,3,23,14,0,147,30,0,0,4,11,0,47,6,0,0,5,0,0,11,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,16,11,0,14,21,7,76,619,173,53,164,100,12,1129
