SA2_CODE_2021,C21_1PF_Cu15DS_MR_4000over,C21_1PF_Cu15DS_MR_NS,C21_1PF_Cu15DS_Tot,C21_1PF_CU15_NDS_MR_0_299,C21_1PF_CU15_NDS_MR_300_449,C21_1PF_CU15_NDS_MR_450_599,C21_1PF_CU15_NDS_MR_600_799,C21_1PF_CU15_NDS_MR_800_999,C21_1PF_CU15_NDS_MR_1000_1399,C21_1PF_CU15_NDS_MR_1400_1799,C21_1PF_CU15_NDS_MR_1800_2399,C21_1PF_CU15_NDS_MR_2400_2999,C21_1PF_CU15_NDS_MR_3000_3999,C21_1PF_CU15_NDS_MR_4000over,C21_1PF_CU15_NDS_MR_NS,C21_1PF_CU15_NDS_Tot,C21_1PF_NCu15DS_MR_0_299,C21_1PF_NCu15DS_MR_300_449,C21_1PF_NCu15DS_MR_450_599,C21_1PF_NCu15DS_MR_600_799,C21_1PF_NCu15DS_MR_800_999,C21_1PF_NCu15DS_MR_1000_1399,C21_1PF_NCu15DS_MR_1400_1799,C21_1PF_NCu15DS_MR_1800_2399,C21_1PF_NCu15DS_MR_2400_2999,C21_1PF_NCu15DS_MR_3000_3999,C21_1PF_NCu15DS_MR_4000over,C21_1PF_NCu15DS_MR_NS,C21_1PF_NCu15DS_Tot,C21_1PF_NDCO_MR_0_299,C21_1PF_NDCO_MR_300_449,C21_1PF_NDCO_MR_450_599,C21_1PF_NDCO_MR_600_799,C21_1PF_NDCO_MR_800_999,C21_1PF_NDCO_MR_1000_1399,C21_1PF_NDCO_MR_1400_1799,C21_1PF_NDCO_MR_1800_2399,C21_1PF_NDCO_MR_2400_2999,C21_1PF_NDCO_MR_3000_3999,C21_1PF_NDCO_MR_4000over,C21_1PF_NDCO_MR_NS,C21_1PF_NDCO_Tot,C21_1PF_Tot_MR_0_299,C21_1PF_Tot_MR_300_449,C21_1PF_Tot_MR_450_599,C21_1PF_Tot_MR_600_799,C21_1PF_Tot_MR_800_999,C21_1PF_Tot_MR_1000_1399,C21_1PF_Tot_MR_1400_1799,C21_1PF_Tot_MR_1800_2399,C21_1PF_Tot_MR_2400_2999,C21_1PF_Tot_MR_3000_3999,C21_1PF_Tot_MR_4000over,C21_1PF_Tot_MR_NS,C21_1PF_Tot_Tot,C21_Tot_MR_0_299,C21_Tot_MR_300_449,C21_Tot_MR_450_599,C21_Tot_MR_600_799,C21_Tot_MR_800_999,C21_Tot_MR_1000_1399,C21_Tot_MR_1400_1799,C21_Tot_MR_1800_2399,C21_Tot_MR_2400_2999,C21_Tot_MR_3000_3999,C21_Tot_MR_4000over,C21_Tot_MR_NS,C21_Tot_Tot
108041165,0,0,3,0,0,0,0,0,9,3,5,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,10,9,0,0,4,0,5,22,0,0,0,0,5,13,13,6,4,4,0,6,63,24,5,8,19,33,87,97,112,74,46,25,26,558
108041166,0,0,16,6,0,0,0,3,14,25,17,6,3,3,6,77,0,0,0,0,0,5,8,7,0,0,0,0,16,4,5,8,0,0,14,14,4,0,0,0,4,57,4,8,8,4,7,33,46,34,7,4,7,10,174,49,27,25,31,55,211,297,342,136,103,50,66,1399
108041619,0,0,20,4,0,0,4,0,11,5,5,3,0,0,0,41,5,4,0,0,0,5,5,5,3,0,0,0,26,7,0,0,0,3,8,5,3,3,0,0,9,37,6,5,3,8,5,29,24,20,10,3,3,9,116,47,28,13,28,41,117,165,266,112,78,61,38,995
108041620,0,0,19,0,0,4,5,3,20,19,27,6,4,0,9,98,0,0,0,3,0,9,6,7,0,0,0,0,32,3,6,7,0,4,13,10,3,3,0,0,0,48,3,4,5,16,12,43,41,43,18,7,0,9,202,68,30,34,58,77,182,297,468,214,158,58,72,1717
108051167,0,0,5,0,0,0,5,0,8,7,5,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,4,0,0,0,0,0,15,0,5,0,4,3,12,10,4,0,0,0,3,41,22,9,13,14,28,106,70,62,16,15,12,23,393
108051168,0,0,9,3,0,0,0,5,18,13,16,3,5,0,3,71,0,0,0,0,6,7,3,5,4,0,0,0,17,3,0,0,4,3,10,9,8,0,0,4,6,50,7,0,0,3,11,27,29,33,4,4,6,13,141,52,18,21,44,70,156,222,304,108,59,46,67,1170
108051169,0,0,32,3,0,0,14,17,45,24,11,0,0,3,5,121,0,5,0,3,0,18,8,7,4,0,0,0,48,4,3,6,7,4,26,18,7,0,0,0,9,96,10,7,16,23,32,99,61,26,14,3,3,15,299,61,41,46,86,132,451,354,259,80,46,32,86,1675
108051170,0,0,17,3,6,0,3,5,13,9,5,3,0,0,9,43,0,0,0,5,3,4,5,3,0,0,0,0,13,12,0,0,4,5,11,9,5,0,0,0,3,64,18,4,0,11,14,32,26,21,7,4,0,15,147,73,35,24,53,79,215,217,223,97,61,31,86,1188
108051171,0,0,16,0,0,0,0,3,12,14,3,5,0,0,3,40,0,0,3,0,6,0,0,0,0,0,0,0,9,4,0,0,4,5,0,4,0,0,0,0,0,21,4,0,3,7,13,14,25,6,10,0,0,9,84,20,11,22,29,34,130,137,73,34,21,3,15,530
109011172,0,0,31,6,4,0,3,6,28,28,24,0,7,4,4,116,0,0,0,0,4,17,9,0,0,0,0,0,30,0,4,0,0,5,20,11,9,0,3,0,0,60,13,9,5,11,12,69,52,45,7,8,4,9,227,83,39,31,69,89,413,545,551,160,115,63,98,2256
109011173,0,0,26,3,0,5,4,9,21,13,11,6,0,0,3,80,0,0,0,5,0,9,4,0,4,0,0,0,28,0,3,0,3,4,10,4,0,0,0,0,8,34,6,11,4,7,15,53,28,17,8,0,0,11,160,35,20,16,45,87,288,227,159,58,22,24,46,1025
109011174,0,0,15,0,0,0,0,5,5,10,4,3,0,0,0,33,0,0,0,5,6,8,0,4,0,0,0,0,19,0,4,0,3,3,9,3,8,0,0,0,0,33,0,8,3,5,17,22,22,14,8,5,3,0,106,46,21,19,29,46,142,164,150,62,63,46,42,828
109011175,0,0,15,0,0,6,0,13,16,11,6,3,5,0,4,66,4,0,0,0,4,5,6,0,0,0,0,0,17,8,4,0,7,0,14,4,6,0,0,0,5,45,5,5,7,13,16,38,31,11,9,7,3,7,151,76,40,37,74,116,275,247,236,110,83,65,89,1437
109011176,0,0,17,0,0,0,11,18,36,12,11,4,0,0,4,92,0,0,0,3,5,8,7,3,0,0,0,0,33,0,0,0,5,17,18,18,0,3,0,0,3,70,3,5,3,25,30,65,43,15,9,4,0,9,208,47,20,26,65,153,430,317,173,67,27,19,63,1422
109021177,0,0,4,0,0,0,3,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,0,0,0,0,0,0,13,0,0,3,6,3,9,0,0,0,0,0,0,33,11,6,15,36,31,38,22,8,7,3,0,13,193
109021178,0,0,5,0,0,3,0,4,4,3,0,0,0,0,0,27,0,0,0,0,3,3,6,0,0,0,0,0,13,0,0,0,7,0,4,0,0,0,0,0,0,15,0,4,7,10,7,18,11,4,0,0,0,0,60,26,27,20,51,70,149,127,116,41,26,20,33,700
109021179,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,10,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,7,0,3,0,4,0,12,0,0,0,0,0,5,24,24,9,8,31,36,59,18,22,8,3,14,20,249
109031180,0,0,9,0,0,0,0,0,12,8,0,0,0,0,0,27,0,0,0,0,3,6,0,0,0,0,0,0,9,4,0,0,4,4,10,0,0,0,0,0,0,26,4,0,0,10,15,23,10,3,0,0,0,9,72,19,10,11,26,71,143,95,61,11,16,12,37,514
109031181,0,0,10,0,0,4,0,0,12,4,3,0,0,0,4,26,0,0,0,0,0,11,0,0,0,0,0,0,10,0,3,0,0,5,0,3,0,0,0,0,0,18,0,3,4,9,4,22,12,3,0,0,0,4,60,42,19,13,33,58,169,137,107,44,20,19,53,714
109031182,0,0,4,0,4,4,8,4,6,8,0,0,0,0,0,43,0,0,0,0,4,5,5,0,0,0,0,0,10,0,0,6,0,8,12,3,0,0,0,0,0,27,4,4,11,14,18,23,9,3,0,0,0,0,88,20,20,36,68,94,175,123,68,15,14,8,22,675
109031183,0,0,4,0,0,0,3,6,7,4,3,0,0,0,0,29,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,4,0,0,0,0,0,0,14,3,0,3,7,10,13,9,3,0,0,0,0,47,69,13,16,42,55,109,61,57,11,12,34,57,538
109031184,0,0,5,0,0,0,0,3,7,11,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,3,0,0,0,0,0,13,0,0,0,3,0,12,17,9,4,0,6,0,47,20,12,13,26,32,122,175,166,60,32,25,42,732
109031185,0,4,13,3,0,0,6,6,12,5,8,0,4,0,0,48,0,0,0,0,3,4,0,0,0,0,0,0,16,0,0,0,0,0,7,4,3,0,0,0,4,22,5,0,5,8,14,21,15,11,4,7,4,9,100,55,35,25,68,84,190,125,128,27,24,21,58,843
110011186,0,0,30,3,5,5,4,16,35,15,12,0,0,0,3,100,0,0,3,7,8,20,14,3,0,0,0,5,55,0,0,0,4,9,12,14,8,0,3,0,7,53,7,4,4,14,31,66,49,24,5,9,6,13,235,72,27,36,67,128,407,425,339,135,100,70,98,1906
110011187,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,3,4,3,0,0,0,0,0,24,40,10,11,14,32,85,39,31,18,12,9,24,323
110011188,0,0,4,0,3,0,4,6,9,5,0,4,0,0,0,28,4,0,0,0,3,0,0,0,0,0,0,5,9,3,0,0,0,7,0,4,6,0,0,0,0,20,4,3,3,5,15,4,4,7,4,4,4,6,66,29,22,15,39,62,128,135,122,45,28,34,33,696
110011189,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,4,3,3,4,0,4,3,0,0,0,0,0,17,30,11,6,16,25,31,23,27,7,6,18,16,222
110021190,0,0,11,6,0,0,6,7,6,5,0,0,0,0,0,41,0,0,0,0,8,6,0,0,0,0,0,0,15,0,3,0,5,3,4,4,0,0,0,0,4,24,3,3,3,15,21,25,9,9,0,5,0,5,97,55,30,24,80,89,143,66,87,23,25,29,45,694
110021191,0,0,13,0,0,8,8,11,32,8,4,0,0,0,3,71,0,0,0,0,4,9,0,0,0,0,0,0,15,0,5,3,10,0,15,3,0,0,0,0,3,40,0,9,8,16,17,53,13,10,0,0,0,4,142,28,24,32,71,115,341,180,162,52,24,22,37,1091
110021192,0,0,0,0,0,0,0,3,9,3,0,0,0,0,9,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,12,0,6,0,0,9,13,7,0,0,0,0,9,41,54,22,16,45,44,77,48,34,16,13,25,31,415
110021193,0,0,7,0,0,3,3,3,6,0,5,0,0,3,0,32,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,3,0,5,0,0,0,0,0,0,11,0,3,6,12,3,12,0,3,0,0,3,0,59,52,18,32,39,32,98,55,48,17,23,20,25,458
110021194,0,0,6,5,0,0,4,3,10,3,4,0,0,0,0,27,0,0,0,0,0,5,0,0,0,0,0,0,5,3,0,4,0,0,5,0,3,0,0,0,0,18,6,0,5,4,9,17,6,6,0,0,0,5,56,35,23,16,28,49,98,55,66,9,12,11,35,444
110031195,0,0,6,0,0,0,3,0,11,5,8,0,0,0,3,32,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,3,0,0,0,5,13,4,3,3,3,0,16,9,4,0,0,0,6,57,11,6,18,31,43,167,131,82,28,22,12,40,584
110031196,0,0,3,3,3,0,0,0,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,6,5,0,0,0,0,0,0,0,14,3,3,0,6,4,7,0,0,0,0,0,4,28,66,19,7,19,23,32,27,18,13,7,10,28,263
110031197,0,0,7,0,0,0,5,3,6,4,4,0,0,0,0,28,0,0,0,0,0,3,0,0,0,0,0,0,8,4,0,0,0,4,10,3,0,0,0,0,4,28,3,0,0,6,8,22,9,7,0,0,0,7,70,12,6,11,29,49,171,161,124,50,27,10,46,691
110031198,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,14,0,0,0,0,0,4,0,0,0,0,0,0,6,3,0,0,0,4,4,0,0,0,0,0,0,9,5,0,5,5,3,11,7,0,0,0,0,3,38,37,7,13,30,28,73,51,41,16,10,11,32,368
110041199,0,0,12,0,3,3,0,5,18,17,6,8,0,0,14,78,0,0,0,0,0,0,3,3,0,0,0,0,9,0,0,0,3,0,11,9,3,0,5,0,3,37,5,3,4,8,6,22,28,13,8,3,3,17,128,25,12,15,33,64,211,215,190,79,55,20,59,986
110041200,0,0,0,0,0,0,0,5,6,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,5,0,0,0,0,15,9,0,0,7,5,11,0,4,0,0,0,0,35,53,4,12,28,30,65,41,53,31,30,22,35,392
110041201,0,0,10,0,0,3,8,6,4,6,0,0,0,0,0,33,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,5,5,5,7,0,0,0,0,0,5,22,0,4,11,13,16,14,8,3,5,0,0,6,72,23,12,26,48,71,120,97,56,28,21,18,45,578
110041202,0,0,13,4,0,0,7,21,52,47,12,0,5,4,8,162,0,0,0,0,6,8,12,4,0,4,0,0,36,5,0,3,6,12,17,16,3,4,0,0,8,71,3,0,3,15,40,83,74,27,6,11,4,14,283,48,19,34,77,170,473,503,386,116,64,39,82,2011
110041203,0,0,19,0,0,3,0,7,28,24,12,4,0,0,5,82,0,0,0,0,4,6,7,3,0,0,0,0,20,3,3,0,0,9,19,19,8,0,0,0,4,64,9,6,3,8,21,57,56,20,3,0,0,10,185,44,27,16,44,88,293,352,309,113,72,46,66,1469
110041204,0,0,16,0,0,0,0,3,14,11,5,0,0,0,0,39,0,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,3,6,3,4,0,0,0,0,0,22,5,3,0,5,8,32,17,4,0,0,0,0,79,10,6,7,19,40,138,117,70,17,16,7,17,459
110041205,0,0,20,4,0,6,6,9,26,16,28,9,0,0,5,117,0,0,6,3,0,4,5,7,0,0,0,3,29,6,4,4,6,11,15,10,0,0,0,0,4,67,11,5,11,19,20,51,38,45,9,8,6,11,235,92,42,53,93,156,397,358,487,222,139,119,124,2283
111011206,4,0,27,8,0,0,0,4,15,23,35,11,0,3,14,118,0,6,0,0,4,9,15,11,5,0,0,6,58,3,5,0,0,8,19,18,12,8,3,0,5,73,8,8,5,8,12,47,58,61,31,11,8,23,278,89,32,35,41,69,241,296,575,351,236,141,103,2202
111011207,0,0,7,0,0,0,0,0,5,4,7,3,4,0,8,27,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,9,4,3,0,3,0,3,31,4,4,0,3,0,12,13,11,4,9,0,9,72,25,21,8,15,26,64,87,119,72,38,31,40,540
111011208,0,0,31,11,3,0,0,5,26,30,48,11,13,3,7,150,6,0,0,0,6,11,15,13,7,0,0,7,72,11,3,5,0,6,16,20,12,8,6,4,20,113,25,8,6,10,20,63,75,82,30,21,6,35,367,129,60,39,65,105,332,434,868,458,346,171,146,3163
111011209,0,0,32,5,5,3,3,12,22,45,44,10,6,0,8,167,4,0,0,0,9,19,14,17,4,0,5,0,74,4,11,3,4,13,23,29,19,12,7,0,9,125,12,16,9,12,33,74,91,84,36,19,6,13,401,113,48,37,74,134,371,606,966,467,252,126,140,3324
111011210,0,0,15,0,0,4,4,0,9,18,15,5,0,0,4,53,0,0,0,0,0,7,0,5,0,0,0,0,18,3,0,0,3,6,18,7,10,0,0,0,5,47,7,0,4,5,11,36,26,26,8,0,3,10,140,23,14,12,26,27,116,178,263,97,49,25,34,868
111011211,0,0,4,0,0,0,0,0,0,4,4,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,4,4,9,0,8,0,5,32,18,9,10,16,8,24,30,69,51,72,58,24,374
111011212,3,0,15,3,0,0,0,4,5,10,21,10,11,0,3,68,0,0,0,0,4,0,9,3,0,5,0,0,24,0,6,0,3,7,0,3,3,0,0,4,12,40,5,4,7,9,9,12,29,26,15,17,10,19,150,70,29,20,32,43,120,171,291,207,185,110,102,1393
111011213,0,0,26,0,0,0,0,3,5,11,22,12,5,5,3,63,0,0,4,0,5,5,4,3,3,0,3,0,38,5,3,0,0,4,4,5,5,3,3,3,5,46,11,7,6,5,12,17,29,39,21,7,10,8,164,93,25,27,48,57,150,191,346,271,221,143,88,1652
111011214,0,0,21,4,0,0,0,3,13,11,19,8,4,0,10,79,5,0,0,0,3,3,5,10,7,0,0,0,42,6,5,5,0,3,9,10,3,0,3,0,4,57,16,5,6,0,14,32,30,38,24,16,9,19,199,70,25,27,33,67,165,190,425,274,207,133,94,1717
111021215,0,0,5,0,0,4,0,3,20,18,22,0,0,0,3,82,0,0,0,0,0,11,10,9,0,0,0,0,29,0,0,8,0,0,14,11,10,0,0,0,5,45,4,4,6,0,10,40,35,36,0,3,3,9,156,38,20,23,22,45,167,250,316,139,97,31,66,1224
111021216,0,0,10,0,0,0,0,6,6,13,15,4,10,0,3,48,0,0,0,0,0,0,8,5,4,0,0,3,18,6,3,5,0,4,17,12,4,6,0,0,3,57,7,0,5,3,11,25,29,20,8,9,0,8,135,48,14,18,21,42,134,191,263,125,84,51,69,1071
111021217,0,0,34,4,0,0,0,3,19,32,28,12,0,6,4,114,0,0,3,0,5,6,9,7,0,0,7,4,34,5,0,0,5,8,21,13,14,0,0,0,3,67,9,3,4,9,12,52,58,58,17,6,4,13,245,61,31,24,41,63,268,404,755,411,183,86,109,2426
111021218,0,0,19,3,0,0,6,3,5,16,18,12,8,0,6,82,0,5,0,4,4,4,4,7,0,7,0,4,42,8,3,0,5,0,11,17,11,3,0,4,10,83,9,5,6,9,9,31,48,48,16,15,5,26,222,81,42,19,61,51,187,282,545,296,195,111,122,1996
111021219,0,0,10,3,0,0,0,7,15,17,17,10,4,0,3,71,0,0,0,0,3,6,8,5,3,0,0,4,36,3,0,3,0,4,12,15,13,3,3,0,7,68,10,3,0,9,11,35,38,40,11,13,6,13,188,77,20,28,44,54,184,256,369,174,107,85,82,1485
111021220,0,0,10,0,0,0,0,3,13,22,22,3,3,0,8,70,0,0,0,0,6,3,4,0,4,0,0,4,18,4,3,0,6,3,12,9,8,4,4,0,3,57,9,3,3,6,9,33,36,30,18,3,5,10,149,55,20,15,25,43,139,209,317,136,121,63,81,1211
111021221,0,0,18,0,3,0,0,0,12,19,20,10,0,0,0,73,0,0,0,0,0,5,0,3,0,0,0,3,14,0,3,3,10,4,6,11,13,0,3,0,3,52,6,4,4,10,4,33,34,38,9,4,0,11,155,32,19,24,28,28,153,230,347,126,60,21,59,1132
111031222,0,0,20,0,3,3,0,6,9,21,28,21,13,4,3,97,0,0,3,0,3,8,9,11,9,4,4,4,54,0,5,3,4,3,8,11,10,7,0,0,6,55,3,6,9,8,11,28,39,48,33,13,7,15,224,68,32,30,40,54,160,225,472,392,281,149,102,2001
111031223,0,0,6,0,0,0,3,7,20,24,5,7,0,0,4,82,0,0,0,0,0,0,9,3,3,0,4,0,20,0,3,3,6,3,13,13,4,0,0,0,4,52,9,6,8,11,14,40,40,18,5,6,4,8,164,29,21,19,27,64,226,242,158,30,17,21,46,905
111031224,0,0,6,0,0,3,0,0,7,7,15,9,4,8,0,54,4,0,0,0,5,3,3,5,3,0,0,0,27,5,0,0,3,4,3,0,0,3,0,0,4,35,8,7,4,7,9,16,15,28,16,5,7,5,126,51,19,23,23,30,84,109,236,150,139,150,59,1066
111031225,0,0,27,4,0,0,5,0,7,16,26,10,5,3,4,85,3,0,0,0,4,9,13,18,5,6,3,4,69,4,5,0,4,3,11,8,5,5,0,3,3,55,13,5,0,11,8,30,44,50,31,19,14,15,237,102,20,20,40,53,199,238,396,327,266,193,93,1946
111031226,0,3,28,0,0,0,0,9,19,19,18,14,8,3,8,106,0,0,0,0,4,7,7,16,4,0,0,0,40,4,5,0,3,3,9,15,18,8,0,0,7,72,7,3,0,8,14,44,49,61,31,11,4,13,245,58,24,22,47,67,229,382,728,418,234,87,131,2436
111031227,0,0,16,0,0,0,4,4,17,27,27,5,3,0,0,101,0,0,0,5,0,8,3,12,0,3,0,0,35,5,0,0,0,5,13,22,16,0,0,0,7,66,4,4,0,9,14,41,56,61,13,8,3,3,214,54,18,23,44,48,193,291,516,235,123,52,60,1643
111031228,0,0,21,0,0,0,0,0,4,8,10,0,3,3,3,39,0,3,0,0,3,0,3,4,3,0,0,5,30,0,0,0,0,0,0,3,0,0,0,0,5,18,4,3,0,3,4,4,16,22,14,17,4,12,107,82,21,13,24,35,84,125,243,162,272,333,97,1486
111031229,5,0,8,0,0,0,0,0,0,10,4,4,9,0,0,30,3,0,0,0,0,0,3,3,0,0,3,0,22,0,0,5,0,0,0,0,7,3,0,4,3,28,3,0,4,6,4,0,12,15,9,15,12,4,84,37,8,13,15,14,52,88,148,96,132,191,44,844
111031230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111031231,0,0,14,0,0,0,0,4,9,9,14,0,0,0,6,51,0,0,0,0,4,9,8,0,0,0,0,4,17,9,3,0,0,5,15,9,8,0,0,0,0,45,9,3,0,6,13,24,30,26,5,4,0,8,129,19,15,8,29,39,117,212,211,44,24,9,32,761
111031232,0,0,5,0,0,0,7,3,0,7,6,9,5,0,5,30,0,0,0,0,0,0,3,0,0,0,0,0,12,4,0,0,0,0,0,6,6,0,4,0,3,17,5,0,0,9,0,4,11,9,11,0,0,9,65,34,16,12,25,19,73,102,200,176,111,59,41,869
111031233,0,0,20,6,0,3,3,9,27,26,32,9,3,3,0,125,4,0,0,0,0,13,11,7,8,5,0,4,61,5,3,5,5,11,24,29,17,4,0,0,5,113,13,9,7,15,21,65,72,67,27,13,5,17,321,84,35,34,56,98,273,413,642,243,150,75,92,2181
111031234,0,0,14,0,0,0,3,4,9,21,18,3,5,4,0,70,0,0,0,0,0,6,5,7,3,3,0,5,27,0,0,5,0,5,11,8,6,4,0,0,8,52,0,3,5,8,9,30,35,33,11,5,3,10,170,38,17,14,30,48,147,193,365,197,107,51,59,1256
111031235,0,0,9,0,0,0,0,0,14,9,10,4,6,0,3,51,0,4,0,0,0,3,5,3,3,0,0,0,27,5,0,0,0,0,8,7,7,0,3,0,0,30,5,5,3,0,4,25,26,22,11,9,0,5,113,43,19,6,21,25,117,125,248,139,112,49,43,952
112011236,0,4,19,5,0,0,6,5,7,24,14,4,7,0,4,67,0,0,0,0,5,9,13,4,4,6,0,0,43,3,4,0,7,4,14,11,10,0,6,3,10,61,7,0,0,12,14,36,46,39,14,17,4,12,193,67,16,17,44,52,154,217,321,149,114,61,81,1287
112011237,0,0,24,0,0,0,0,0,18,20,26,13,7,5,6,98,0,0,0,0,0,12,10,6,0,3,0,0,38,10,3,0,0,9,10,8,12,4,6,3,10,75,10,6,3,6,11,49,43,48,18,20,4,19,232,74,29,23,46,76,251,287,445,250,187,144,98,1910
112011238,3,0,15,0,0,0,0,0,3,5,4,0,5,3,6,36,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,8,3,4,0,4,4,0,27,7,6,4,3,5,14,13,11,0,9,7,5,78,40,9,11,14,26,48,69,97,67,98,148,52,679
112011239,0,0,13,3,0,0,0,0,9,10,9,7,8,6,3,51,0,0,0,0,0,12,4,12,0,0,0,0,27,6,6,0,4,8,11,0,9,6,0,0,5,61,10,6,0,6,7,32,16,33,13,10,0,7,156,48,5,12,31,32,82,121,189,127,104,58,41,845
112011240,0,0,8,0,0,0,4,0,6,8,3,3,6,11,9,46,0,0,0,0,0,4,4,5,0,0,4,4,23,4,4,0,0,0,7,3,9,0,3,6,0,30,6,8,0,4,3,13,9,19,8,11,13,10,109,38,15,7,8,15,53,71,125,85,109,148,54,722
112011241,0,0,10,0,0,0,4,0,5,0,3,0,0,0,6,22,0,0,0,0,0,3,0,0,0,0,0,0,10,7,0,0,0,0,3,4,0,0,0,0,3,23,4,0,0,4,0,20,9,12,3,0,0,5,61,29,4,10,17,24,84,81,123,49,35,9,26,491
112011242,0,0,10,0,0,0,0,3,12,10,10,11,10,3,4,60,0,0,0,0,0,0,0,3,0,0,5,0,10,3,0,0,0,0,0,0,7,0,0,0,3,22,3,0,0,0,3,16,10,30,17,15,10,4,106,42,16,11,22,28,80,99,213,152,197,101,66,1028
112011243,0,5,5,3,0,5,0,4,12,3,6,7,3,6,0,50,0,0,0,0,0,10,6,3,0,5,0,0,22,4,3,0,4,4,7,0,9,3,0,0,4,37,7,0,4,8,7,26,9,27,17,9,7,6,119,46,18,15,24,38,75,70,111,109,78,78,50,710
112021244,0,0,12,0,0,6,5,12,25,11,6,0,0,0,5,72,0,6,0,5,10,14,5,6,0,0,0,0,32,4,5,0,9,9,11,12,0,0,0,3,3,49,3,8,3,19,26,51,21,12,0,0,4,9,168,35,27,24,66,113,331,241,153,50,27,17,55,1142
112021245,0,0,11,5,0,0,7,3,6,6,0,0,0,0,6,37,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,0,0,9,11,3,0,0,0,0,30,5,4,9,10,9,19,16,6,0,5,0,0,82,35,22,26,50,55,130,117,117,50,27,28,54,722
112021246,0,4,21,0,4,0,11,4,14,22,12,5,0,0,0,82,4,0,0,0,5,6,10,7,4,0,0,0,31,5,5,3,3,11,20,19,10,3,0,0,5,81,5,5,5,16,19,57,57,37,14,3,0,12,213,45,25,29,43,80,251,363,358,90,58,15,50,1421
112021247,0,0,15,5,0,0,0,0,13,3,0,0,0,0,0,30,0,0,0,0,0,9,0,0,0,0,0,0,14,0,0,0,0,4,14,0,4,0,0,0,3,35,6,9,0,5,14,29,14,9,0,0,0,4,92,26,19,33,39,51,156,117,92,22,27,20,40,625
112021248,0,0,38,3,6,4,8,12,44,32,19,0,4,0,17,144,4,0,0,3,8,16,10,6,4,0,0,3,60,9,0,8,9,11,24,15,16,0,0,0,8,98,19,4,11,23,26,100,67,47,5,8,4,28,335,61,19,35,66,96,329,319,247,45,35,20,76,1359
112021249,0,0,14,4,3,0,3,4,19,7,20,3,8,0,4,85,4,0,0,0,3,8,7,0,0,3,3,5,39,3,7,7,16,3,12,15,6,3,3,0,3,80,14,10,6,22,14,40,33,29,11,19,9,8,215,92,32,39,67,85,230,242,382,193,168,108,99,1735
112031250,0,0,12,6,0,0,0,4,16,3,17,7,0,8,7,71,0,0,0,0,0,4,3,4,0,0,3,4,17,3,0,0,0,5,7,5,4,4,0,0,5,35,10,0,3,3,4,25,12,25,15,9,15,12,137,64,16,14,21,47,115,132,259,209,237,203,90,1420
112031251,0,0,19,3,0,5,3,7,14,16,25,0,0,0,4,80,0,5,0,0,0,6,12,5,0,3,0,4,31,4,0,0,0,0,4,11,11,6,0,0,3,46,9,5,4,8,13,34,39,49,3,3,0,10,179,37,20,16,24,29,133,223,307,85,47,14,52,979
112031252,0,5,14,3,0,0,4,0,4,10,8,0,0,0,0,37,0,0,0,0,0,3,0,6,5,0,0,0,19,3,0,0,5,4,4,7,14,3,0,0,3,43,3,4,0,5,7,18,21,30,7,3,4,9,118,49,24,17,39,54,128,146,218,117,107,54,77,1039
