SA2_CODE_2021,C16_OD_H_f_a_s_o_NPUR_5,C16_OD_H_f_a_s_o_NPUR_6mor,C16_OD_H_f_a_s_o_Tot,C16_OD_Tot_NPUR_1,C16_OD_Tot_NPUR_2,C16_OD_Tot_NPUR_3,C16_OD_Tot_NPUR_4,C16_OD_Tot_NPUR_5,C16_OD_Tot_NPUR_6mor,C16_OD_Tot_Tot,C16_DS_ns_NPUR_1,C16_DS_ns_NPUR_2,C16_DS_ns_NPUR_3,C16_DS_ns_NPUR_4,C16_DS_ns_NPUR_5,C16_DS_ns_NPUR_6more,C16_Dwg_st_NS_Tot,C16_Tot_NPUR_1,C16_Tot_NPUR_2,C16_Tot_NPUR_3,C16_Tot_NPUR_4,C16_Tot_NPUR_5,C16_Tot_NPUR_6more,C16_Tot_Tot,C21_Se_h_NPUR_1,C21_Se_h_NPUR_2,C21_Se_h_NPUR_3,C21_Se_h_NPUR_4,C21_Se_h_NPUR_5,C21_Se_h_NPUR_6more,C21_Se_h_Tot,C21_SDRTHT1S_NPUR_1,C21_SDRTHT1S_NPUR_2,C21_SDRTHT1S_NPUR_3,C21_SDRTHT1S_NPUR_4,C21_SDRTHT1S_NPUR_5,C21_SDRTHT1S_NPUR_6mor,C21_SDRTHT1S_Tot,C21_SDRTHT2S_NPUR_1,C21_SDRTHT2S_NPUR_2,C21_SDRTHT2S_NPUR_3,C21_SDRTHT2S_NPUR_4,C21_SDRTHT2S_NPUR_5,C21_SDRTHT2S_NPUR_6mor,C21_SDRTHT2S_Tot,C21_SDRTHT_Tot_NPUR_1,C21_SDRTHT_Tot_NPUR_2,C21_SDRTHT_Tot_NPUR_3,C21_SDRTHT_Tot_NPUR_4,C21_SDRTHT_Tot_NPUR_5,C21_SDRTHT_Tot_NPUR_6mor,C21_SDRTHT_Tot_Tot,C21_F_a_1_2SB_NPUR_1,C21_F_a_1_2SB_NPUR_2,C21_F_a_1_2SB_NPUR_3,C21_F_a_1_2SB_NPUR_4,C21_F_a_1_2SB_NPUR_5,C21_F_a_1_2SB_NPUR_6mor,C21_F_a_1_2SB_Tot,C21_F_a_I_a_3SB_NPUR_1,C21_F_a_I_a_3SB_NPUR_2,C21_F_a_I_a_3SB_NPUR_3,C21_F_a_I_a_3SB_NPUR_4,C21_F_a_I_a_3SB_NPUR_5,C21_F_a_I_a_3SB_NPUR_6mor,C21_F_a_In_a_3_st_b_Tot,C21_F_a_4_8SB_NPUR_1,C21_F_a_4_8SB_NPUR_2,C21_F_a_4_8SB_NPUR_3,C21_F_a_4_8SB_NPUR_4,C21_F_a_4_8SB_NPUR_5,C21_F_a_4_8SB_NPUR_6mor,C21_F_a_4_8SB_Tot,C21_F_a_9mor_s_b_NPUR_1,C21_F_a_9mor_s_b_NPUR_2,C21_F_a_9mor_s_b_NPUR_3,C21_F_a_9mor_s_b_NPUR_4,C21_F_a_9mor_s_b_NPUR_5,C21_F_a_9m_s_b_NPUR_6mor,C21_F_a_9mor_st_bl_Tot,C21_F_a_AH_NPUR_1,C21_F_a_AH_NPUR_2,C21_F_a_AH_NPUR_3,C21_F_a_AH_NPUR_4,C21_F_a_AH_NPUR_5,C21_F_a_AH_NPUR_6mor,C21_F_a_AH_Tot,C21_F_a_Tot_NPUR_1,C21_F_a_Tot_NPUR_2,C21_F_a_Tot_NPUR_3,C21_F_a_Tot_NPUR_4,C21_F_a_Tot_NPUR_5,C21_F_a_Tot_NPUR_6mor,C21_F_a_Tot_Tot,C21_OD_CCH_NPUR_1,C21_OD_CCH_NPUR_2,C21_OD_CCH_NPUR_3,C21_OD_CCH_NPUR_4,C21_OD_CCH_NPUR_5,C21_OD_CCH_NPUR_6mor,C21_OD_CCH_Tot,C21_OD_IHTSO_NPUR_1,C21_OD_IHTSO_NPUR_2,C21_OD_IHTSO_NPUR_3,C21_OD_IHTSO_NPUR_4,C21_OD_IHTSO_NPUR_5,C21_OD_IHTSO_NPUR_6mor,C21_OD_IHTSO_Tot,C21_OD_H_f_a_s_o_NPUR_1,C21_OD_H_f_a_s_o_NPUR_2,C21_OD_H_f_a_s_o_NPUR_3,C21_OD_H_f_a_s_o_NPUR_4,C21_OD_H_f_a_s_o_NPUR_5,C21_OD_H_f_a_s_o_NPUR_6mor,C21_OD_H_f_a_s_o_Tot,C21_OD_Tot_NPUR_1,C21_OD_Tot_NPUR_2,C21_OD_Tot_NPUR_3,C21_OD_Tot_NPUR_4,C21_OD_Tot_NPUR_5,C21_OD_Tot_NPUR_6mor,C21_OD_Tot_Tot,C21_DS_ns_NPUR_1,C21_DS_ns_NPUR_2,C21_DS_ns_NPUR_3,C21_DS_ns_NPUR_4,C21_DS_ns_NPUR_5,C21_DS_ns_NPUR_6more,C21_Dwg_st_NS_Tot,C21_Tot_NPUR_1,C21_Tot_NPUR_2,C21_Tot_NPUR_3,C21_Tot_NPUR_4,C21_Tot_NPUR_5,C21_Tot_NPUR_6more,C21_Tot_Tot
107031143,0,0,14,154,94,9,3,0,0,259,10,4,3,0,0,0,18,2084,2652,1243,964,466,242,7651,1341,2287,1089,882,415,231,6248,179,74,20,6,0,0,287,233,154,59,34,3,6,480,408,231,72,43,6,4,774,414,195,52,23,3,4,688,5,9,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,0,3,0,0,16,429,202,56,22,3,4,722,144,74,7,0,0,0,224,0,0,0,0,0,0,0,9,5,6,0,0,0,14,154,82,7,0,0,0,238,8,0,0,0,0,0,9,2332,2811,1226,951,429,239,7993
107041144,3,0,48,20,18,7,7,3,0,60,5,9,4,0,0,0,16,2105,2527,1254,1187,547,198,7820,1050,1795,995,1106,424,185,5551,305,214,91,40,12,8,669,428,321,123,69,19,7,979,735,536,213,107,31,15,1645,243,113,39,18,4,0,424,29,19,6,0,5,0,61,165,163,47,19,3,0,391,0,0,0,0,0,0,0,9,9,3,8,0,0,33,442,314,96,37,7,5,907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,13,12,7,5,0,53,16,14,6,7,5,0,54,8,0,0,0,0,0,11,2249,2667,1318,1262,466,208,8174
107041145,0,0,26,19,13,0,8,3,0,45,6,0,0,5,0,0,13,1905,1973,874,883,351,126,6114,686,1252,620,711,275,101,3635,400,255,83,32,10,5,793,426,369,173,115,28,16,1130,826,626,254,148,40,22,1921,269,135,46,18,7,3,484,150,92,17,10,0,0,270,63,64,8,5,0,0,139,0,0,0,0,0,0,0,11,10,3,0,0,0,23,498,304,72,31,10,9,928,13,5,0,0,0,0,17,0,0,0,0,0,0,0,8,10,0,3,0,0,20,18,14,0,3,0,0,38,5,0,5,0,0,0,10,2031,2191,961,896,326,127,6536
107041146,0,0,21,113,53,15,4,0,0,181,16,6,0,3,0,0,27,1611,2288,1161,1354,568,275,7256,939,1862,1057,1397,590,226,6071,196,93,58,34,9,4,387,167,148,79,54,8,12,459,362,241,132,86,15,14,851,291,151,57,20,14,8,537,23,7,0,4,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,6,3,0,23,312,176,62,25,21,8,601,92,45,0,3,0,0,144,0,0,0,0,0,0,0,11,8,0,0,0,0,20,97,58,0,5,3,0,168,13,4,9,3,4,0,29,1739,2333,1257,1513,629,249,7713
107041147,0,0,10,10,4,3,0,0,0,12,4,3,0,3,0,0,9,381,788,522,711,275,85,2756,305,733,493,664,256,90,2539,5,16,4,0,0,0,25,25,26,9,8,3,0,76,29,37,10,10,3,0,96,65,88,41,30,7,0,236,23,34,10,7,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,3,0,0,19,95,127,50,36,12,5,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,0,14,0,4,5,3,0,0,14,3,8,0,0,0,0,16,436,916,564,722,267,97,2994
107041148,0,0,22,3,9,5,10,0,0,23,15,3,4,4,0,0,23,726,1333,635,774,320,101,3885,487,1174,587,761,328,102,3439,55,36,9,4,0,0,111,100,98,47,49,12,0,306,157,138,56,56,12,0,417,81,57,20,9,6,0,170,48,58,13,10,0,0,126,13,6,0,0,0,0,21,0,0,0,0,0,0,0,8,4,0,3,0,0,22,146,123,40,24,8,0,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,0,0,21,7,3,3,0,0,0,21,4,5,0,0,0,0,13,801,1440,691,841,342,100,4220
107041150,0,0,17,13,12,0,3,0,0,32,8,13,8,9,4,0,40,1669,2210,1078,1344,557,191,7040,805,1610,877,1298,527,156,5278,184,99,28,15,0,0,333,282,240,120,94,22,7,764,470,333,150,111,26,3,1094,463,280,111,53,14,3,922,76,39,10,0,0,0,127,39,23,3,0,0,0,73,0,0,0,0,0,0,0,14,10,4,0,0,0,36,589,350,131,57,14,3,1155,5,3,0,0,0,0,9,0,0,0,0,0,0,0,12,9,5,0,0,0,28,12,9,5,3,0,0,39,3,4,0,0,0,0,6,1888,2318,1162,1474,569,162,7572
107041548,0,0,23,8,4,3,8,0,0,21,135,70,9,0,0,0,223,2321,2487,763,352,107,50,6075,153,197,131,95,57,22,658,14,14,8,0,0,0,40,90,118,46,21,7,3,295,100,132,55,25,6,3,331,397,290,78,25,13,3,812,687,543,143,57,9,9,1432,943,1176,277,117,23,3,2539,710,868,197,76,21,11,1875,3,0,0,0,0,0,5,2741,2878,697,271,57,27,6671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,38,7,4,0,0,104,53,38,7,4,0,0,104,17,0,0,0,0,0,23,3069,3249,897,398,127,55,7790
107041549,0,0,19,5,5,0,5,0,0,24,10,8,0,0,0,0,22,1750,2022,1058,867,347,180,6219,590,996,587,578,247,122,3124,100,88,45,21,11,3,273,225,289,153,95,37,15,812,329,379,198,116,44,19,1086,395,254,95,48,29,14,822,306,215,79,23,8,0,638,281,239,68,35,4,0,619,36,86,46,24,8,0,197,9,6,6,0,0,0,24,1016,795,298,137,42,14,2307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,5,17,5,9,0,0,0,5,17,3,8,0,0,0,0,9,1945,2179,1087,835,341,151,6539
108011151,0,0,7,18,7,5,5,0,0,38,0,3,5,8,0,0,11,441,714,274,213,86,38,1782,505,760,268,211,114,57,1914,7,0,0,0,4,0,12,0,0,0,0,0,0,0,7,0,0,0,4,0,12,5,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,8,6,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,8,13,5,6,0,4,0,21,0,0,0,0,0,0,0,525,773,272,206,121,54,1954
108011152,0,0,30,55,42,7,6,0,0,107,22,16,5,4,0,0,50,1949,2587,678,499,186,112,6016,996,1951,526,491,198,89,4256,408,341,45,37,8,4,838,56,35,10,0,0,0,110,467,376,49,40,10,4,948,381,160,41,15,0,0,607,175,74,4,6,0,0,255,96,72,11,6,0,0,191,21,38,5,0,0,0,64,0,3,0,0,0,0,0,676,346,66,27,0,0,1119,67,20,4,0,0,0,93,0,0,0,0,0,0,0,25,8,0,0,0,0,43,93,28,5,3,0,0,134,12,11,0,4,0,0,28,2246,2712,653,562,211,95,6478
108011153,0,0,9,81,55,3,3,0,0,148,4,4,0,0,0,0,8,613,986,293,257,134,55,2345,603,1129,291,270,127,77,2500,9,12,4,0,0,0,33,14,13,3,8,0,0,30,17,28,10,8,0,0,64,13,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,0,0,0,0,16,62,52,5,0,0,0,119,0,0,0,0,0,0,0,0,3,0,0,0,0,3,62,51,5,0,0,0,126,0,0,0,0,0,0,3,701,1211,307,284,127,77,2710
108011154,0,0,8,36,11,0,0,0,0,51,15,16,0,0,0,0,27,1101,1177,250,167,60,30,2783,441,764,172,148,63,24,1618,305,220,41,10,3,3,581,54,39,14,0,0,3,120,365,259,52,7,0,8,699,187,82,11,0,0,0,277,70,46,14,4,0,0,137,108,62,3,0,0,0,184,0,5,0,0,0,0,9,0,0,0,0,0,0,0,366,194,28,10,3,0,613,26,11,0,3,0,0,42,0,0,0,0,0,0,0,8,0,0,0,0,0,12,32,18,0,3,0,0,48,5,0,0,0,0,0,9,1212,1240,258,173,75,39,2988
108021155,0,0,21,36,9,7,3,0,0,54,19,12,8,0,3,0,44,1443,1715,760,585,286,223,5016,1230,1739,743,583,314,239,4842,26,25,3,0,6,0,60,29,18,3,0,0,0,48,53,36,7,0,6,0,106,208,66,13,3,7,0,296,3,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,215,69,17,3,7,0,314,34,15,0,0,0,0,53,0,0,0,0,0,0,4,4,0,0,0,0,0,10,42,19,3,0,0,0,66,7,9,0,0,0,0,16,1546,1874,771,590,326,237,5347
108021156,0,0,3,18,12,5,0,0,0,39,32,21,6,9,6,0,75,978,1346,486,342,191,110,3454,907,1338,496,376,163,128,3397,21,15,10,3,0,0,50,11,9,3,0,0,0,21,33,22,8,3,0,0,65,46,13,0,3,0,0,65,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,51,15,6,3,0,0,76,19,30,0,0,0,0,47,0,0,0,0,0,0,0,0,6,0,0,0,0,9,17,35,0,0,0,0,54,3,4,3,0,0,0,16,1014,1413,510,382,165,128,3615
108021157,0,0,23,38,30,3,5,0,0,77,0,4,0,0,4,0,10,554,735,215,198,106,45,1850,488,728,270,208,101,55,1846,45,10,4,0,0,0,66,7,3,0,0,0,0,18,47,16,11,0,0,0,78,20,12,0,0,0,0,36,9,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,19,0,0,0,0,52,35,23,0,0,0,0,60,0,0,0,0,0,0,0,9,3,0,5,0,0,15,42,28,0,4,0,0,73,0,4,0,0,0,0,3,610,797,276,214,104,56,2054
108021158,0,0,14,156,89,4,5,0,0,253,8,6,0,0,0,0,13,1160,1123,321,183,116,52,2969,813,875,282,179,102,60,2314,144,76,16,7,4,0,246,83,42,9,6,0,0,139,230,121,25,6,4,0,384,116,48,21,5,0,3,192,65,27,5,0,0,0,96,16,13,0,0,0,0,28,0,0,0,0,0,0,0,5,0,0,0,0,0,8,201,88,25,4,8,3,326,30,21,4,0,0,0,52,0,0,0,0,0,0,0,11,6,0,0,4,0,20,46,24,6,0,4,0,75,26,14,0,0,0,0,34,1307,1121,337,197,114,61,3142
108021159,0,0,7,16,15,5,0,0,0,37,4,0,0,0,0,0,18,740,1143,370,337,168,108,2865,778,1196,344,345,181,109,2958,17,10,4,12,5,3,47,7,3,0,0,0,0,16,21,14,6,14,4,3,60,5,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,10,5,0,0,0,0,14,9,0,0,0,0,0,12,0,0,0,0,0,0,5,0,3,0,0,0,0,0,6,8,0,0,0,0,17,4,10,0,0,0,0,13,824,1236,353,360,187,107,3069
108021160,0,0,0,15,13,0,0,0,0,29,4,7,0,0,0,0,16,704,979,231,160,82,39,2201,498,999,229,162,73,37,2006,56,25,9,4,0,0,92,9,10,0,0,0,0,23,58,45,7,7,0,0,116,135,82,15,8,0,0,240,23,10,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,155,91,19,7,0,0,272,10,4,0,0,0,0,18,0,0,0,0,0,0,0,5,0,0,0,0,0,5,13,4,0,0,0,0,19,0,0,0,0,0,0,5,729,1137,257,180,76,43,2421
108031161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,50,18,18,3,0,132,33,51,20,21,0,3,126,0,0,0,0,0,0,0,15,7,3,0,0,0,22,15,8,3,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,11,0,8,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,63,25,19,3,3,161
108041162,0,0,21,251,131,10,4,7,0,397,18,19,0,0,3,0,42,1940,3020,766,641,302,150,6814,1522,3118,799,706,303,143,6591,349,205,16,11,0,0,585,46,48,13,3,0,0,105,395,249,29,17,6,0,689,164,86,6,4,4,0,261,3,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,11,173,93,9,0,4,0,287,121,64,5,4,0,0,190,0,0,0,0,0,0,0,12,3,7,0,0,0,21,135,66,11,3,0,0,213,14,13,0,0,0,0,31,2235,3541,841,736,312,144,7808
108041164,0,0,12,145,71,9,3,0,0,224,14,16,5,3,0,0,44,2464,2799,848,669,279,121,7185,1242,2236,858,750,325,179,5587,688,495,111,56,11,5,1369,142,165,30,27,13,3,375,828,660,146,78,29,8,1751,454,207,54,17,6,4,731,90,57,17,3,3,0,173,200,124,17,7,0,0,349,13,10,0,0,0,0,19,0,5,3,5,4,0,11,747,400,100,28,8,7,1291,30,16,0,0,0,0,41,0,0,0,0,0,0,0,0,5,0,0,0,0,5,30,12,0,0,0,0,49,19,7,0,0,0,0,26,2873,3318,1106,860,356,191,8705
108041165,0,0,0,9,3,0,0,0,0,15,30,15,3,0,6,3,56,402,724,271,236,117,73,1826,371,767,255,221,104,91,1808,4,0,0,0,0,0,3,0,7,0,3,0,0,9,4,7,0,3,0,0,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,26,11,3,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8,3,0,0,0,42,3,5,0,0,0,0,9,414,785,264,226,105,97,1884
108041166,0,0,15,15,10,0,5,0,0,24,0,5,5,0,0,0,14,914,1501,541,561,306,141,3959,807,1630,658,631,310,176,4214,150,96,30,13,6,5,299,23,8,3,0,0,0,35,177,100,37,11,6,5,335,28,7,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,12,27,10,0,3,0,0,47,3,3,0,0,0,0,11,0,0,0,0,0,0,0,9,6,0,0,0,0,11,7,11,0,0,0,0,19,5,5,0,0,0,0,9,1028,1748,696,652,321,180,4620
108041619,0,0,12,23,10,0,0,0,0,38,13,13,0,0,0,0,28,1490,1769,638,486,235,87,4697,525,997,426,484,204,91,2716,198,135,32,11,7,5,386,134,142,47,20,3,4,340,335,271,72,33,13,6,732,220,108,24,13,3,0,371,222,139,19,6,3,0,389,316,240,47,4,0,0,610,45,61,5,0,3,0,109,0,0,0,0,0,0,0,804,545,92,23,10,0,1486,19,5,0,0,0,0,27,0,0,0,0,0,0,0,5,6,0,0,0,0,10,24,9,0,0,0,0,41,3,7,0,4,0,0,14,1690,1838,595,542,226,96,4990
108041620,0,0,0,8,4,0,0,0,0,7,3,3,0,0,0,0,9,1611,2605,827,861,345,129,6375,1095,2247,781,853,369,135,5483,476,313,61,24,8,0,882,83,98,31,22,5,3,249,559,417,92,47,10,3,1129,123,52,19,6,0,0,199,12,4,0,0,0,0,12,10,3,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,5,143,63,20,0,0,0,235,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,5,0,0,0,0,0,6,1802,2734,895,904,382,140,6855
108051167,0,0,16,19,15,0,0,0,0,42,4,3,0,4,0,0,11,607,851,242,192,88,44,2030,573,920,238,193,96,40,2059,60,8,0,0,0,0,75,5,6,0,0,0,0,9,58,16,0,0,0,0,82,27,4,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4,3,0,0,0,36,7,0,0,0,0,0,7,0,0,0,0,0,0,0,7,7,4,0,0,0,14,11,3,4,0,0,0,19,4,6,0,0,0,0,9,673,949,244,192,102,40,2204
108051168,0,0,20,58,54,8,0,0,0,115,12,25,4,9,0,0,44,1006,1879,504,452,232,88,4160,944,2031,535,514,220,114,4362,187,116,14,12,7,8,339,38,37,6,5,0,3,94,227,141,25,22,5,8,433,51,23,10,4,0,0,89,5,6,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,65,29,16,6,0,0,108,43,22,0,0,0,0,68,0,0,0,0,0,0,0,11,0,0,0,0,0,13,51,26,0,0,0,0,78,22,7,0,0,0,0,32,1308,2248,574,541,223,125,5019
108051169,0,0,17,38,24,6,5,0,0,74,28,18,5,7,0,4,59,2576,2897,1045,864,412,234,8028,1701,2588,979,817,412,237,6738,518,193,35,11,4,0,768,23,13,4,4,0,0,52,546,209,43,13,4,0,820,442,132,37,7,4,0,621,29,0,3,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,8,470,138,46,7,4,0,667,40,6,3,0,0,0,52,0,0,0,0,0,0,0,5,5,3,0,0,0,12,45,8,7,0,0,0,59,8,0,0,0,0,0,14,2773,2951,1066,841,420,242,8294
108051170,0,0,7,84,41,0,4,0,0,136,4,15,3,0,0,0,23,1240,2144,594,469,235,127,4809,1174,2270,620,439,223,157,4879,30,10,0,0,0,0,48,29,35,6,0,0,0,73,58,54,10,3,0,0,125,43,14,3,5,0,0,65,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,15,3,5,0,0,78,62,49,3,0,3,0,115,3,5,3,0,0,0,11,4,6,0,0,0,0,11,67,54,5,0,7,0,130,8,5,4,0,0,0,13,1359,2400,638,446,233,157,5225
108051171,0,0,7,5,7,0,0,0,0,12,0,0,0,0,0,0,10,608,741,298,235,106,76,2053,540,729,277,227,122,63,1957,61,13,5,0,0,0,79,5,3,5,0,0,0,12,71,17,9,0,0,0,93,40,15,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,11,0,0,0,0,61,9,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,3,0,4,0,0,15,0,3,0,0,0,0,3,655,769,287,227,124,63,2128
109011172,0,0,3,6,4,8,4,0,0,15,7,0,0,0,0,0,12,1212,1823,864,907,361,125,5307,1104,2052,963,1073,464,155,5815,368,171,57,6,0,0,612,31,14,9,5,0,0,51,395,189,67,6,0,0,658,80,4,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,4,0,0,0,0,87,12,6,0,0,0,0,15,0,0,0,0,0,0,0,0,4,0,0,0,0,4,12,7,0,0,0,0,20,4,4,0,0,0,0,10,1594,2259,1030,1081,472,158,6588
109011173,0,0,4,13,0,3,0,0,0,14,8,9,0,0,4,0,17,1130,1294,568,459,199,86,3724,945,1243,551,467,190,100,3503,314,182,44,11,6,4,565,30,5,0,4,0,0,33,343,189,46,18,3,4,598,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,14,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,18,5,0,0,0,0,0,9,1303,1443,602,486,190,107,4132
109011174,0,0,21,5,10,6,0,0,0,21,0,4,6,0,0,0,9,1566,1449,473,451,175,54,4165,784,1210,429,390,170,52,3038,696,265,61,17,8,4,1052,166,62,14,3,4,0,252,860,327,76,21,11,3,1297,40,38,4,5,0,0,79,24,9,0,0,0,0,37,13,11,0,0,0,0,32,0,0,0,0,0,0,0,4,0,0,0,0,0,5,78,61,7,3,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,3,0,0,0,17,8,4,3,0,0,0,17,0,4,0,0,0,0,9,1737,1598,517,419,178,55,4508
109011175,0,0,16,9,9,0,0,8,0,25,13,11,0,0,3,0,31,971,1500,511,588,332,162,4065,962,1629,551,577,342,183,4251,59,11,0,4,0,0,76,0,0,0,0,0,0,3,58,7,0,4,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,7,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,0,0,3,13,7,6,0,0,0,0,16,1039,1651,552,582,349,188,4353
109011176,0,0,5,28,12,3,0,0,0,44,19,4,0,0,0,0,26,2074,2026,773,614,254,134,5882,1443,1789,694,633,302,169,5030,749,304,100,49,8,3,1223,45,29,15,3,0,0,90,802,336,114,51,8,3,1317,30,11,0,0,0,0,48,17,9,6,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,54,24,10,3,0,0,89,17,8,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,4,0,0,0,0,24,13,0,3,0,0,0,18,2327,2149,821,688,313,173,6473
109021177,0,0,4,3,0,0,0,0,0,13,3,0,0,0,4,0,8,347,421,137,107,66,24,1106,325,394,136,99,54,25,1036,45,20,6,3,4,0,80,0,0,0,0,0,0,0,45,20,6,3,4,0,80,4,7,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,3,8,0,0,0,0,0,5,382,422,144,101,57,25,1136
109021178,0,0,12,34,28,3,5,0,0,69,9,12,0,0,0,0,17,583,808,281,275,145,52,2148,438,797,302,301,163,67,2072,67,24,4,5,0,0,98,4,0,0,0,0,0,0,66,18,4,5,0,0,100,23,7,3,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,8,3,0,0,0,33,24,8,0,0,0,0,39,0,0,0,0,0,0,3,0,0,0,0,0,0,3,25,17,0,4,0,0,45,4,4,0,0,0,0,11,564,843,312,314,163,67,2257
109021179,0,0,12,16,11,0,0,0,0,30,7,7,0,5,5,0,15,348,458,168,128,107,46,1251,261,412,140,132,80,54,1082,23,14,0,4,0,0,42,0,0,0,0,0,0,0,23,13,0,4,0,0,42,11,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,16,5,0,0,0,0,0,9,0,4,0,0,0,0,3,0,0,0,0,0,0,3,5,3,0,0,0,0,15,13,15,3,0,0,0,31,313,446,151,131,80,57,1180
109031180,0,0,10,20,11,4,0,0,0,35,4,6,3,0,0,0,15,715,899,258,227,104,35,2232,587,831,239,212,89,42,2006,252,91,18,0,4,0,358,0,0,0,0,0,0,0,252,91,18,0,4,0,358,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,14,5,0,0,0,0,18,0,3,0,0,0,0,3,6,3,0,0,0,0,10,17,10,0,0,0,0,29,4,6,0,0,0,0,8,864,937,256,214,89,42,2405
