SA2_CODE_2021,C11_1_74_CF_NC,C11_1_74_CF_Cu15DS_,C11_1_74_CF_CU15_NDS,C11_1_74_CF_NCU15_DS,C11_1_74_CF_NDCO,C11_1_74_Tot,C11_75_99_CF_NC,C11_75_99_CF_Cu15DS_,C11_75_99_CF_CU15_NDS,C11_75_99_CF_NCU15_DS,C11_75_99_CF_NDCO,C11_75_99_Tot,C11_100_149_CF_NC,C11_100_149_CF_Cu15DS_,C11_100_149_CF_CU15_NDS,C11_100_149_CF_NCU15_DS,C11_100_149_CF_NDCO,C11_100_149_Tot,C11_150_199_CF_NC,C11_150_199_CF_Cu15DS_,C11_150_199_CF_CU15_NDS,C11_150_199_CF_NCU15_DS,C11_150_199_CF_NDCO,C11_150_199_Tot,C11_200_224_CF_NC,C11_200_224_CF_Cu15DS_,C11_200_224_CF_CU15_NDS,C11_200_224_CF_NCU15_DS,C11_200_224_CF_NDCO,C11_200_224_Tot,C11_225_274_CF_NC,C11_225_274_CF_Cu15DS_,C11_225_274_CF_CU15_NDS,C11_225_274_CF_NCU15_DS,C11_225_274_CF_NDCO,C11_225_274_Tot,C11_275_349_CF_NC,C11_275_349_CF_Cu15DS_,C11_275_349_CF_CU15_NDS,C11_275_349_CF_NCU15_DS,C11_275_349_CF_NDCO,C11_275_349_Tot,C11_350_449_CF_NC,C11_350_449_CF_Cu15DS_,C11_350_449_CF_CU15_NDS,C11_350_449_CF_NCU15_DS,C11_350_449_CF_NDCO,C11_350_449_Tot,C11_450_549_CF_NC,C11_450_549_CF_Cu15DS_,C11_450_549_CF_CU15_NDS,C11_450_549_CF_NCU15_DS,C11_450_549_CF_NDCO,C11_450_549_Tot,C11_550_649_CF_NC,C11_550_649_CF_Cu15DS_,C11_550_649_CF_CU15_NDS,C11_550_649_CF_NCU15_DS,C11_550_649_CF_NDCO,C11_550_649_Tot,C11_650_749_CF_NC,C11_650_749_CF_Cu15DS_,C11_650_749_CF_CU15_NDS,C11_650_749_CF_NCU15_DS,C11_650_749_CF_NDCO,C11_650_749_Tot,C11_750_849_CF_NC,C11_750_849_CF_Cu15DS_,C11_750_849_CF_CU15_NDS,C11_750_849_CF_NCU15_DS,C11_750_849_CF_NDCO,C11_750_849_Tot,C11_850_949_CF_NC,C11_850_949_CF_Cu15DS_,C11_850_949_CF_CU15_NDS,C11_850_949_CF_NCU15_DS,C11_850_949_CF_NDCO,C11_850_949_Tot,C11_950over_CF_NC,C11_950over_CF_Cu15DS_,C11_950over_CF_CU15_NDS,C11_950over_CF_NCU15_DS,C11_950over_CF_NDCO,C11_950over_Tot,C11_Rns_CF_NC,C11_Rns_CF_Cu15DS_,C11_Rns_CF_CU15_NDS,C11_Rns_CF_NCU15_DS,C11_Rns_CF_NDCO,C11_Rns_Tot,C11_Tot_CF_NC,C11_Tot_CF_Cu15DS_,C11_Tot_CF_CU15_NDS,C11_Tot_CF_NCU15_DS,C11_Tot_CF_NDCO,C11_Tot_Tot,C16_1_74_CF_NC,C16_1_74_CF_Cu15DS_,C16_1_74_CF_CU15_NDS,C16_1_74_CF_NCU15_DS,C16_1_74_CF_NDCO,C16_1_74_Tot,C16_75_99_CF_NC,C16_75_99_CF_Cu15DS_,C16_75_99_CF_CU15_NDS,C16_75_99_CF_NCU15_DS,C16_75_99_CF_NDCO,C16_75_99_Tot,C16_100_149_CF_NC,C16_100_149_CF_Cu15DS_,C16_100_149_CF_CU15_NDS,C16_100_149_CF_NCU15_DS,C16_100_149_CF_NDCO,C16_100_149_Tot,C16_150_199_CF_NC,C16_150_199_CF_Cu15DS_,C16_150_199_CF_CU15_NDS,C16_150_199_CF_NCU15_DS,C16_150_199_CF_NDCO,C16_150_199_Tot,C16_200_224_CF_NC,C16_200_224_CF_Cu15DS_,C16_200_224_CF_CU15_NDS,C16_200_224_CF_NCU15_DS,C16_200_224_CF_NDCO,C16_200_224_Tot,C16_225_274_CF_NC,C16_225_274_CF_Cu15DS_,C16_225_274_CF_CU15_NDS,C16_225_274_CF_NCU15_DS,C16_225_274_CF_NDCO,C16_225_274_Tot,C16_275_349_CF_NC,C16_275_349_CF_Cu15DS_,C16_275_349_CF_CU15_NDS,C16_275_349_CF_NCU15_DS,C16_275_349_CF_NDCO,C16_275_349_Tot,C16_350_449_CF_NC,C16_350_449_CF_Cu15DS_,C16_350_449_CF_CU15_NDS,C16_350_449_CF_NCU15_DS,C16_350_449_CF_NDCO,C16_350_449_Tot,C16_450_549_CF_NC,C16_450_549_CF_Cu15DS_,C16_450_549_CF_CU15_NDS,C16_450_549_CF_NCU15_DS,C16_450_549_CF_NDCO,C16_450_549_Tot,C16_550_649_CF_NC,C16_550_649_CF_Cu15DS_,C16_550_649_CF_CU15_NDS,C16_550_649_CF_NCU15_DS,C16_550_649_CF_NDCO,C16_550_649_Tot,C16_650_749_CF_NC,C16_650_749_CF_Cu15DS_,C16_650_749_CF_CU15_NDS,C16_650_749_CF_NCU15_DS,C16_650_749_CF_NDCO,C16_650_749_Tot,C16_750_849_CF_NC,C16_750_849_CF_Cu15DS_,C16_750_849_CF_CU15_NDS,C16_750_849_CF_NCU15_DS,C16_750_849_CF_NDCO,C16_750_849_Tot,C16_850_949_CF_NC,C16_850_949_CF_Cu15DS_,C16_850_949_CF_CU15_NDS,C16_850_949_CF_NCU15_DS,C16_850_949_CF_NDCO,C16_850_949_Tot,C16_950over_CF_NC,C16_950over_CF_Cu15DS_,C16_950over_CF_CU15_NDS,C16_950over_CF_NCU15_DS,C16_950over_CF_NDCO,C16_950over_Tot,C16_Rns_CF_NC,C16_Rns_CF_Cu15DS_,C16_Rns_CF_CU15_NDS,C16_Rns_CF_NCU15_DS,C16_Rns_CF_NDCO,C16_Rns_Tot,C16_Tot_CF_NC,C16_Tot_CF_Cu15DS_,C16_Tot_CF_CU15_NDS,C16_Tot_CF_NCU15_DS,C16_Tot_CF_NDCO,C16_Tot_Tot,C21_1_74_CF_NC,C21_1_74_CF_Cu15DS_,C21_1_74_CF_CU15_NDS,C21_1_74_CF_NCU15_DS,C21_1_74_CF_NDCO,C21_1_74_Tot,C21_75_99_CF_NC,C21_75_99_CF_Cu15DS_
106021615,0,0,0,0,0,0,0,0,0,0,0,0,11,0,8,0,0,12,10,0,5,0,0,20,10,0,4,4,0,14,26,0,19,0,9,55,56,6,72,5,6,151,68,18,153,6,10,253,12,0,21,7,5,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,8,0,0,11,192,31,287,22,34,566,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,3,13,0,8,0,0,18,11,0,0,0,0,15,9,0,4,0,3,22,87,0,72,6,10,177,173,54,313,27,43,612,9,0,9,0,4,25,0,0,5,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,8,319,62,414,41,65,896,0,0,0,0,0,0,7,0
106021616,0,0,0,0,0,0,0,0,0,0,0,0,23,0,6,0,0,31,18,3,10,0,7,38,9,0,6,0,0,24,16,3,30,0,8,55,34,6,41,0,8,84,11,3,12,3,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,114,15,111,6,26,270,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,4,20,0,3,0,3,31,6,0,4,0,0,9,12,0,12,0,6,34,61,6,54,5,10,136,23,9,37,6,5,71,0,0,6,0,0,3,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,137,19,112,10,22,293,0,0,0,0,0,0,0,0
106021617,0,0,0,0,0,6,0,0,0,0,0,0,17,0,5,0,0,25,15,0,11,0,0,26,7,0,10,6,3,32,31,4,19,0,0,60,45,8,50,10,19,124,15,7,36,0,4,58,5,3,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,134,21,140,17,29,344,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,5,19,0,3,0,4,25,15,5,3,3,0,25,11,3,9,0,5,27,67,4,42,5,11,124,57,13,86,12,10,176,3,3,9,0,0,17,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,4,179,25,167,23,25,418,0,0,3,0,0,3,0,0
106021618,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,10,13,0,17,0,0,29,13,3,27,0,0,41,22,0,22,4,0,53,32,3,25,7,5,70,7,7,34,3,7,51,3,0,12,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,89,18,143,13,18,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,4,0,3,0,0,10,34,8,59,0,3,102,32,0,29,0,3,60,38,8,64,0,8,122,25,3,45,6,0,77,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,7,132,28,210,9,18,398,0,0,0,0,0,0,0,0
106031119,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,8,0,8,0,0,16,12,0,11,0,0,26,22,4,41,5,4,77,12,7,25,6,5,55,3,4,4,0,0,14,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,66,20,99,14,13,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,4,4,0,0,0,0,5,3,0,8,0,0,6,10,0,16,3,7,33,21,3,36,8,5,70,9,4,18,0,8,36,0,0,0,0,4,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,54,15,84,20,19,186,0,0,0,0,0,0,0,0
106031120,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,4,9,10,0,8,0,0,23,14,3,8,0,3,33,28,5,38,0,10,83,37,6,62,0,5,107,21,3,35,0,5,70,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,121,20,158,10,23,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,13,6,0,4,0,0,8,17,0,13,0,3,32,40,5,30,6,0,77,32,9,62,9,12,129,4,0,5,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,107,20,127,13,19,287,0,0,0,0,0,0,0,0
106031121,6,0,0,0,0,3,6,0,0,0,0,6,24,0,3,0,4,27,48,0,16,0,0,69,37,8,27,5,6,88,78,11,73,8,5,173,120,12,123,19,18,287,85,23,124,17,11,255,22,5,34,0,0,65,3,0,17,5,0,20,10,0,7,0,0,14,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,8,17,0,10,3,0,37,443,62,446,54,49,1055,3,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,9,25,0,3,0,0,26,15,3,6,0,3,23,57,9,50,0,3,127,98,5,71,11,16,192,144,20,147,7,33,361,56,15,77,7,11,171,13,11,19,3,0,45,0,5,4,4,0,18,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,16,0,6,3,0,17,448,74,389,34,65,1005,4,0,0,0,0,4,0,0
106031122,8,0,6,0,0,10,0,0,6,0,0,3,38,0,18,5,10,67,34,11,39,0,7,94,50,5,49,3,6,113,64,19,76,3,24,190,78,18,84,7,6,193,18,9,27,0,7,58,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,0,0,19,304,59,308,23,62,760,0,0,0,0,0,0,3,0,0,0,0,4,17,0,4,0,0,20,24,4,15,0,8,45,20,0,15,4,0,37,49,12,80,5,14,157,94,11,83,11,18,216,62,21,92,10,11,192,4,0,10,0,0,14,3,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,16,284,41,302,32,48,718,0,0,0,0,0,0,0,0
106031123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,5,0,0,0,0,5,4,0,4,0,3,14,0,0,5,0,0,10,4,5,8,0,0,10,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,9,20,7,30,3,7,63,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,10,6,9,4,0,0,19,7,4,3,0,0,14,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,14,5,35,7,3,68,0,0,0,0,0,0,0,0
106031124,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,11,10,0,4,0,0,15,11,0,6,0,0,23,15,0,16,0,0,31,28,0,46,0,0,76,11,0,8,6,3,25,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,88,9,80,5,13,189,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,9,0,0,0,0,9,3,0,0,0,4,12,13,0,4,3,5,24,29,0,22,9,4,63,20,13,26,4,7,67,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,92,15,55,9,14,182,0,0,0,0,0,0,0,0
106031125,0,0,3,0,0,0,8,0,0,0,0,8,10,0,3,0,3,18,21,4,38,3,0,75,46,3,68,0,3,123,24,6,44,0,3,74,35,3,58,4,6,104,20,8,43,6,6,77,8,4,17,0,0,27,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,7,0,0,19,171,29,287,17,28,524,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,5,8,0,5,0,4,24,12,0,5,0,0,16,47,8,88,3,5,146,28,0,39,5,5,80,42,16,98,0,7,169,20,7,26,6,3,64,0,3,7,0,0,14,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,5,170,42,282,16,27,536,0,0,0,0,0,0,0,0
106041126,3,0,0,0,0,3,0,0,0,0,0,0,14,0,6,0,0,22,26,0,27,3,5,59,28,9,41,0,9,79,39,4,47,0,11,104,54,9,74,4,8,134,53,14,108,6,3,191,4,0,12,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,10,0,0,19,234,32,325,18,35,640,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,13,27,0,21,7,3,59,42,3,16,0,8,60,89,9,83,0,12,204,98,12,140,8,16,274,22,8,39,4,5,71,0,0,12,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,11,287,37,324,13,43,716,0,0,0,0,0,0,0,0
106041127,0,0,3,0,0,7,0,0,0,0,0,0,10,0,4,0,0,15,8,0,10,4,3,24,11,0,4,0,0,15,11,0,3,0,4,19,15,5,14,0,4,32,3,0,9,0,0,17,0,0,3,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,10,61,11,65,4,14,153,0,0,0,0,0,5,0,0,0,0,0,0,3,0,5,0,0,7,7,0,4,0,0,16,18,0,5,0,0,22,8,0,10,0,0,26,15,3,20,0,3,44,5,0,4,3,0,24,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,14,77,14,51,6,10,149,0,0,0,0,0,5,0,0
106041128,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,23,0,17,0,0,33,20,4,19,0,0,44,14,0,35,4,4,58,32,4,26,0,5,68,7,0,27,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,14,117,16,131,8,13,277,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,5,8,0,0,0,0,11,24,0,3,0,3,30,33,0,22,3,4,67,29,12,28,3,0,72,20,7,28,0,6,56,3,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,122,17,103,5,9,250,0,0,0,0,0,0,0,0
106041129,8,0,9,0,0,15,3,0,0,0,0,4,25,5,11,3,3,40,29,3,16,0,6,54,15,5,23,0,0,40,8,0,17,0,0,27,12,0,17,0,4,27,4,0,13,0,0,18,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,13,3,0,36,110,22,116,5,14,270,3,0,3,0,0,11,0,0,0,0,0,0,9,0,7,0,4,18,21,0,10,0,0,28,21,5,9,0,0,34,32,0,25,0,8,69,13,0,30,0,4,48,8,0,11,0,0,15,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,13,0,0,42,137,15,110,6,16,279,0,0,0,0,0,4,0,0
107011131,5,0,0,0,0,6,3,0,0,0,0,5,41,3,0,0,3,54,41,9,15,3,4,67,30,0,12,3,6,55,51,6,47,11,23,132,59,18,95,11,11,195,28,11,59,4,8,116,4,0,12,0,0,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0,7,0,4,26,281,46,266,36,55,680,0,0,0,0,4,6,3,0,0,0,0,0,17,0,8,0,0,20,46,0,8,5,0,60,16,0,9,0,0,27,18,0,8,9,3,39,65,10,41,4,17,137,90,30,163,20,33,333,27,14,41,5,8,91,7,3,13,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,0,0,17,292,61,284,39,78,749,0,0,0,0,0,0,0,0
107011132,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,3,0,0,3,7,0,0,0,0,7,3,0,3,0,0,10,14,4,38,3,4,63,14,5,38,5,8,71,0,0,10,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,11,50,14,92,11,16,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,4,0,0,7,0,0,0,0,3,0,9,0,8,0,0,20,25,10,44,6,5,86,14,5,37,0,0,57,7,5,15,0,0,28,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,62,20,116,12,13,214,0,0,0,0,0,0,0,0
107011133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107011134,3,0,0,0,0,8,6,0,0,0,0,3,58,0,6,5,10,74,19,3,16,0,0,42,10,0,5,0,6,24,36,0,38,0,8,92,39,7,51,0,7,109,16,11,35,6,4,70,0,4,12,0,6,23,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,18,200,32,176,18,37,466,0,0,0,0,0,0,3,0,0,0,0,3,6,0,5,0,0,8,34,0,9,0,5,52,14,0,6,0,0,29,14,3,7,0,5,31,30,0,30,0,18,75,57,12,71,8,14,166,20,5,34,3,7,74,7,3,13,3,5,26,0,0,3,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,14,196,30,186,21,54,493,3,0,0,0,0,3,7,0
107011545,3,0,4,0,3,8,0,0,0,0,0,0,61,5,7,0,3,81,34,8,9,3,11,70,16,0,25,3,7,48,39,4,49,3,7,104,28,12,53,12,7,112,9,3,14,0,7,34,0,0,0,0,0,9,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,10,194,32,171,27,47,478,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,13,53,5,12,3,0,70,18,4,0,0,6,21,21,0,14,4,4,46,57,14,49,8,19,138,56,23,96,9,15,199,7,4,19,8,0,42,5,0,5,0,0,10,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,3,0,3,18,229,48,214,28,51,577,3,0,0,0,0,3,3,0
107011546,3,0,0,0,0,3,3,0,0,0,0,3,29,0,9,0,7,51,37,4,28,3,13,88,25,0,8,0,4,39,29,0,41,4,4,77,28,3,42,0,4,76,10,0,17,6,8,33,4,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,14,172,20,154,17,41,399,0,0,0,0,0,0,0,0,0,0,0,0,11,0,5,0,0,15,35,6,11,0,0,53,19,0,15,0,4,45,28,0,21,3,6,58,44,4,36,3,7,93,38,20,65,0,8,132,9,4,8,0,4,19,0,0,9,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,16,196,36,170,12,31,442,4,0,0,0,0,4,0,0
107011547,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,17,5,0,4,0,0,14,9,0,7,0,0,12,10,3,13,3,0,27,13,3,23,0,0,38,3,3,8,0,0,19,0,0,3,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,3,0,0,5,64,9,56,3,5,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,5,0,0,0,0,6,8,0,0,0,0,7,9,0,12,0,5,17,19,0,22,6,0,51,5,0,10,0,0,18,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,51,8,10,120,0,0,0,0,0,0,0,0
107021135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107031136,7,0,0,0,0,4,0,0,0,0,0,5,9,0,0,0,0,7,4,4,0,0,0,12,10,0,4,0,3,22,17,0,7,0,0,28,34,10,45,5,4,99,31,5,80,6,11,137,3,3,11,0,7,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,11,108,30,158,14,30,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,8,4,0,0,0,14,0,4,3,0,0,11,17,0,20,0,0,42,51,9,88,6,15,160,27,14,63,11,15,133,6,0,12,0,7,25,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,117,29,193,22,44,399,0,0,0,0,0,5,0,0
107031137,0,0,0,0,0,0,0,0,0,0,0,0,19,0,4,0,5,24,14,0,3,0,0,17,9,0,3,0,5,17,12,3,23,3,4,44,17,5,59,0,6,94,12,4,31,0,4,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,95,18,119,4,23,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,5,0,0,22,3,0,3,0,0,10,4,0,7,0,0,13,15,5,16,3,3,40,36,9,59,0,11,110,5,0,14,0,0,21,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,82,18,115,13,20,234,0,0,0,0,0,0,0,0
107031138,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,11,0,0,0,0,18,10,0,0,5,0,17,18,0,7,0,3,30,41,0,35,0,6,86,37,11,45,3,3,98,9,3,8,4,0,27,3,0,9,0,0,15,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,143,18,112,19,17,308,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,5,5,0,0,0,0,5,12,0,3,0,0,15,17,0,15,0,4,38,47,6,29,7,6,98,30,0,35,0,9,70,12,5,9,4,0,32,3,0,10,0,0,15,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,142,18,109,10,17,290,0,0,0,0,0,0,0,0
