SA2_CODE_2021,C11_Neg_Ni_inc_1PF_1C,C11_Neg_Ni_inc_1PF_2C,C11_Neg_Ni_inc_1PF_3C,C11_Neg_Ni_inc_1PF_4mor_c,C11_Neg_Ni_inc_Tot,C11_1_149_1PF_1C,C11_1_149_1PF_2C,C11_1_149_1PF_3C,C11_1_149_1PF_4mC,C11_1_149_Tot,C11_150_299_1PF_1C,C11_150_299_1PF_2C,C11_150_299_1PF_3C,C11_150_299_1PF_4mC,C11_150_299_Tot,C11_300_399_1PF_1C,C11_300_399_1PF_2C,C11_300_399_1PF_3C,C11_300_399_1PF_4mC,C11_300_399_Tot,C11_400_499_1PF_1C,C11_400_499_1PF_2C,C11_400_499_1PF_3C,C11_400_499_1PF_4mC,C11_400_499_Tot,C11_500_649_1PF_1C,C11_500_649_1PF_2C,C11_500_649_1PF_3C,C11_500_649_1PF_4mC,C11_500_649_Tot,C11_650_799_1PF_1C,C11_650_799_1PF_2C,C11_650_799_1PF_3C,C11_650_799_1PF_4mC,C11_650_799_Tot,C11_800_999_1PF_1C,C11_800_999_1PF_2C,C11_800_999_1PF_3C,C11_800_999_1PF_4mC,C11_800_999_Tot,C11_1000_1499_1PF_1C,C11_1000_1499_1PF_2C,C11_1000_1499_1PF_3C,C11_1000_1499_1PF_4mC,C11_1000_1499_Tot,C11_1500_1999_1PF_1C,C11_1500_1999_1PF_2C,C11_1500_1999_1PF_3C,C11_1500_1999_1PF_4mC,C11_1500_1999_Tot,C11_2000_2499_1PF_1C,C11_2000_2499_1PF_2C,C11_2000_2499_1PF_3C,C11_2000_2499_1PF_4mC,C11_2000_2499_Tot,C11_2500_2999_1PF_1C,C11_2500_2999_1PF_2C,C11_2500_2999_1PF_3C,C11_2500_2999_1PF_4mC,C11_2500_2999_Tot,C11_3000_3999_1PF_1C,C11_3000_3999_1PF_2C,C11_3000_3999_1PF_3C,C11_3000_3999_1PF_4mC,C11_3000_3999_Tot,C11_4000more_1PF_1C,C11_4000more_1PF_2C,C11_4000more_1PF_3C,C11_4000more_1PF_4mo_ch,C11_4000more_Tot,C11_Par_inc_st_1PF_1C,C11_Par_inc_st_1PF_2C,C11_Par_inc_st_1PF_3C,C11_Par_inc_st_1PF_4mC,C11_Par_inc_st_Tot,C11_All_inc_ns_1PF_1Ch,C11_All_inc_ns_1PF_2C,C11_All_inc_ns_1PF_3C,C11_All_inc_ns_1PF_4mC,C11_All_inc_ns_Tot,C11_Tot_1PF_1C,C11_Tot_1PF_2C,C11_Tot_1PF_3C,C11_Tot_1PF_4mC,C11_Tot_Tot,C16_Neg_Ni_inc_1PF_1C,C16_Neg_Ni_inc_1PF_2C,C16_Neg_Ni_inc_1PF_3C,C16_Neg_Ni_inc_1PF_4mor_c,C16_Neg_Ni_inc_Tot,C16_1_149_1PF_1C,C16_1_149_1PF_2C,C16_1_149_1PF_3C,C16_1_149_1PF_4mC,C16_1_149_Tot,C16_150_299_1PF_1C,C16_150_299_1PF_2C,C16_150_299_1PF_3C,C16_150_299_1PF_4mC,C16_150_299_Tot,C16_300_399_1PF_1C,C16_300_399_1PF_2C,C16_300_399_1PF_3C,C16_300_399_1PF_4mC,C16_300_399_Tot,C16_400_499_1PF_1C,C16_400_499_1PF_2C,C16_400_499_1PF_3C,C16_400_499_1PF_4mC,C16_400_499_Tot,C16_500_649_1PF_1C,C16_500_649_1PF_2C,C16_500_649_1PF_3C,C16_500_649_1PF_4mC,C16_500_649_Tot,C16_650_799_1PF_1C,C16_650_799_1PF_2C,C16_650_799_1PF_3C,C16_650_799_1PF_4mC,C16_650_799_Tot,C16_800_999_1PF_1C,C16_800_999_1PF_2C,C16_800_999_1PF_3C,C16_800_999_1PF_4mC,C16_800_999_Tot,C16_1000_1499_1PF_1C,C16_1000_1499_1PF_2C,C16_1000_1499_1PF_3C,C16_1000_1499_1PF_4mC,C16_1000_1499_Tot,C16_1500_1999_1PF_1C,C16_1500_1999_1PF_2C,C16_1500_1999_1PF_3C,C16_1500_1999_1PF_4mC,C16_1500_1999_Tot,C16_2000_2499_1PF_1C,C16_2000_2499_1PF_2C,C16_2000_2499_1PF_3C,C16_2000_2499_1PF_4mC,C16_2000_2499_Tot,C16_2500_2999_1PF_1C,C16_2500_2999_1PF_2C,C16_2500_2999_1PF_3C,C16_2500_2999_1PF_4mC,C16_2500_2999_Tot,C16_3000_3999_1PF_1C,C16_3000_3999_1PF_2C,C16_3000_3999_1PF_3C,C16_3000_3999_1PF_4mC,C16_3000_3999_Tot,C16_4000more_1PF_1C,C16_4000more_1PF_2C,C16_4000more_1PF_3C,C16_4000more_1PF_4mo_ch,C16_4000more_Tot,C16_Par_inc_st_1PF_1C,C16_Par_inc_st_1PF_2C,C16_Par_inc_st_1PF_3C,C16_Par_inc_st_1PF_4mC,C16_Par_inc_st_Tot,C16_All_inc_ns_1PF_1Ch,C16_All_inc_ns_1PF_2C,C16_All_inc_ns_1PF_3C,C16_All_inc_ns_1PF_4mC,C16_All_inc_ns_Tot,C16_Tot_1PF_1C,C16_Tot_1PF_2C,C16_Tot_1PF_3C,C16_Tot_1PF_4mC,C16_Tot_Tot,C21_Neg_Ni_inc_1PF_1C,C21_Neg_Ni_inc_1PF_2C,C21_Neg_Ni_inc_1PF_3C,C21_Neg_Ni_inc_1PF_4mor_c,C21_Neg_Ni_inc_Tot,C21_1_149_1PF_1C,C21_1_149_1PF_2C,C21_1_149_1PF_3C,C21_1_149_1PF_4mC,C21_1_149_Tot,C21_150_299_1PF_1C,C21_150_299_1PF_2C,C21_150_299_1PF_3C,C21_150_299_1PF_4mC,C21_150_299_Tot,C21_300_399_1PF_1C,C21_300_399_1PF_2C,C21_300_399_1PF_3C,C21_300_399_1PF_4mC,C21_300_399_Tot,C21_400_499_1PF_1C,C21_400_499_1PF_2C,C21_400_499_1PF_3C,C21_400_499_1PF_4mC,C21_400_499_Tot,C21_500_649_1PF_1C,C21_500_649_1PF_2C,C21_500_649_1PF_3C,C21_500_649_1PF_4mC,C21_500_649_Tot
108041620,0,0,0,0,5,3,0,0,0,9,5,10,0,0,13,24,5,0,0,33,37,28,15,5,79,23,6,3,0,31,65,26,9,4,102,49,25,9,3,85,66,37,13,0,114,36,12,3,0,52,4,0,0,0,6,13,6,0,0,19,0,0,0,0,0,0,0,0,0,0,27,34,9,0,77,3,0,0,0,6,363,196,61,21,635,5,3,0,0,8,5,0,0,0,4,8,4,0,0,11,12,4,0,0,17,21,0,0,0,28,36,28,6,5,70,53,18,9,0,80,67,22,8,3,97,94,42,7,3,141,41,20,10,0,69,18,16,4,0,40,9,0,0,0,12,0,4,5,0,8,0,0,0,0,4,21,26,5,0,53,11,6,0,0,16,401,193,44,23,659,9,4,0,0,8,3,0,0,0,8,3,0,0,0,6,6,10,0,0,15,21,8,4,0,33,26,15,3,0,51
108051167,0,0,0,0,0,0,0,0,0,3,6,0,0,0,9,11,3,0,0,18,12,15,8,0,39,4,4,0,5,9,17,0,3,3,27,13,7,0,0,25,15,9,0,0,19,3,3,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,13,0,0,0,0,3,89,50,17,5,169,0,0,0,0,0,4,0,0,0,0,3,0,0,0,7,0,6,0,0,11,16,3,0,0,22,11,7,0,3,29,17,9,0,3,26,20,4,4,0,32,21,8,0,3,31,6,0,0,0,13,5,4,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,15,6,3,0,29,4,3,0,0,9,126,60,19,13,216,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,3,0,0,9,11,0,0,0,16,10,8,0,4,22
108051168,3,0,0,0,3,3,3,0,0,9,4,5,0,0,9,15,15,0,3,38,31,27,10,3,78,16,7,0,0,22,40,15,15,4,78,26,18,9,0,47,32,22,0,0,55,8,3,0,0,16,4,4,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,23,13,0,4,38,4,5,0,0,9,217,134,38,24,411,0,0,0,0,0,0,0,0,0,0,10,4,3,0,14,12,6,0,0,24,10,9,0,0,19,35,21,5,4,63,23,17,12,0,48,37,16,0,0,60,51,14,7,4,77,13,19,3,0,36,9,8,0,0,20,8,0,0,0,9,4,0,0,0,4,0,0,0,0,0,10,25,5,3,40,3,4,0,0,5,219,155,37,13,425,3,0,3,0,9,0,0,0,0,0,5,0,0,0,5,3,0,0,0,5,17,3,4,0,20,23,7,3,0,37
108051169,4,3,0,0,8,10,5,0,0,22,44,14,4,3,65,67,27,3,0,100,101,78,28,17,219,57,14,11,4,91,125,40,26,15,212,80,27,7,6,128,82,37,18,10,139,21,14,3,0,37,5,0,0,0,3,5,0,0,0,8,0,0,0,0,3,3,0,0,0,3,33,34,16,11,85,21,8,6,5,49,660,299,136,83,1177,12,0,0,0,15,15,3,0,0,18,34,16,5,0,61,29,22,10,8,65,61,25,16,3,103,90,48,28,17,178,88,52,28,12,184,95,37,13,11,150,121,34,13,17,184,43,30,4,4,84,14,5,0,0,23,5,0,0,0,9,0,3,0,0,5,6,0,0,0,6,43,24,21,9,98,23,9,6,10,44,671,326,143,85,1229,9,3,0,0,17,4,0,0,0,10,17,7,4,0,21,18,11,6,3,47,44,24,11,3,79,77,39,13,8,135
108051170,0,3,0,0,6,8,0,0,0,4,6,10,4,0,22,24,13,0,0,50,39,27,7,7,79,25,3,4,0,34,56,21,5,4,81,32,6,4,0,46,34,17,7,9,59,13,5,0,0,20,0,0,0,0,4,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,21,17,4,3,44,6,0,3,0,16,277,133,36,23,470,8,0,0,0,8,0,0,0,0,0,16,3,4,0,23,6,13,3,0,24,29,8,0,0,43,27,23,11,4,66,35,13,5,3,57,53,12,0,9,68,44,10,7,5,59,17,15,0,0,33,9,8,0,0,11,0,0,0,0,4,0,3,0,0,5,3,3,0,0,6,20,20,10,9,53,8,8,0,0,11,290,124,48,27,484,4,0,0,0,7,0,0,0,0,0,5,0,0,0,7,9,0,0,0,14,20,10,3,0,39,23,15,3,6,40
108051171,0,0,0,0,0,4,0,0,0,6,10,6,4,0,13,13,11,3,3,31,30,15,3,3,52,14,3,0,3,20,26,14,11,5,56,16,4,5,3,26,24,10,0,0,44,9,11,0,0,21,3,0,0,0,9,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9,18,3,3,27,10,3,0,0,14,165,100,32,27,321,0,0,0,0,3,4,0,0,0,5,9,0,0,0,11,7,0,0,0,9,7,10,6,0,26,23,12,0,7,41,21,6,3,3,32,31,15,8,0,53,37,22,8,3,68,14,4,0,0,24,3,0,0,0,4,3,6,0,0,4,0,0,0,0,0,0,0,0,0,0,15,7,5,0,33,16,6,0,0,18,181,95,33,15,323,3,0,0,0,4,3,0,0,0,5,0,0,0,0,5,6,0,0,0,12,14,4,0,3,18,16,9,0,0,28
109011172,0,0,0,0,3,0,6,0,0,10,11,9,0,0,18,24,9,0,3,35,26,19,11,3,61,8,0,3,0,19,35,26,9,3,68,30,12,5,0,49,33,31,11,3,77,25,11,5,0,37,8,3,0,0,10,9,3,0,0,18,0,0,0,0,3,0,0,0,0,0,7,12,4,0,30,6,0,0,0,12,237,139,53,15,442,0,0,0,0,3,0,0,0,0,0,11,4,0,0,14,7,9,3,0,13,14,12,6,0,32,33,16,5,3,60,36,19,13,3,72,45,10,10,0,72,50,34,10,3,99,32,28,7,0,67,17,10,0,0,32,4,9,0,0,12,0,5,0,0,5,0,0,0,0,3,21,14,7,3,42,4,6,0,0,15,285,166,67,14,532,3,3,0,0,6,5,0,0,0,3,0,5,0,0,4,11,0,0,0,5,12,6,0,5,25,27,17,10,3,57
109011173,4,0,0,0,4,6,0,0,0,8,13,9,0,0,20,26,11,3,0,47,40,33,17,7,98,14,8,0,0,24,37,19,8,6,71,43,10,8,3,61,40,29,8,9,83,20,11,5,4,36,8,5,0,0,13,6,3,0,0,9,0,0,0,0,0,0,0,0,0,0,21,9,9,3,43,7,4,0,0,18,281,158,57,28,521,3,3,0,0,10,4,0,0,0,4,13,4,0,4,23,12,8,3,0,26,30,14,5,7,57,28,21,9,0,59,37,20,9,0,64,29,15,7,3,60,54,30,13,3,97,22,16,3,6,45,7,5,0,0,14,5,3,0,0,7,0,0,0,0,3,0,0,0,0,0,23,7,10,3,43,4,4,0,6,17,277,157,64,28,523,9,0,0,0,5,0,0,0,0,0,8,0,0,0,7,9,6,0,0,15,12,12,6,6,28,32,22,9,4,69
109011174,3,0,0,0,3,6,0,0,0,6,14,6,3,0,18,21,11,0,0,31,29,19,9,7,60,17,0,0,0,22,33,19,9,3,65,32,14,11,4,52,40,15,8,3,61,26,12,5,0,39,4,4,0,0,10,9,0,4,0,17,0,0,0,0,9,0,0,0,0,0,17,14,6,0,41,4,0,0,0,9,260,111,44,19,433,9,0,0,0,7,0,0,0,0,0,6,4,0,0,9,14,8,3,0,25,19,5,7,0,28,20,18,3,0,40,24,11,10,0,52,28,6,5,5,40,58,15,9,0,74,30,11,9,0,49,10,7,0,0,17,3,0,4,0,7,7,5,6,0,16,4,5,0,0,9,13,15,0,0,30,5,0,0,0,10,243,108,44,15,412,9,0,0,0,6,5,0,0,0,5,7,0,3,0,8,5,0,0,0,7,12,3,3,0,21,20,8,0,0,29
109011175,0,0,0,0,6,4,3,0,0,3,15,0,0,4,12,21,9,5,0,38,30,15,7,3,54,13,3,3,0,17,22,19,9,4,52,23,7,8,3,36,25,9,10,0,49,10,6,0,0,17,4,3,0,0,11,5,6,0,3,9,0,0,0,0,0,0,0,0,0,0,15,9,11,0,30,6,0,0,0,14,191,90,50,21,347,0,0,0,0,0,6,0,5,0,9,3,0,0,0,11,5,8,5,0,21,18,9,5,0,23,28,13,5,3,44,23,14,3,0,43,28,9,7,7,50,37,13,4,4,53,15,8,5,0,36,8,4,0,0,14,9,0,0,0,9,0,0,0,0,3,0,0,0,0,0,22,10,4,5,38,3,4,0,5,10,216,82,46,24,371,0,7,0,0,5,0,0,0,0,0,6,3,0,0,6,8,0,0,0,10,14,8,3,0,23,16,10,0,5,32
109011176,5,3,0,0,11,7,4,0,0,14,22,11,4,4,38,46,23,5,0,71,69,36,26,3,134,27,7,10,0,45,66,28,14,18,126,64,23,3,3,91,68,35,9,4,111,17,18,3,0,35,6,0,3,0,16,7,0,0,0,9,0,3,0,0,7,0,0,0,0,5,31,20,10,4,65,12,10,0,0,26,445,225,82,45,795,6,0,0,0,10,5,0,0,0,12,19,9,0,0,27,21,10,9,0,34,43,23,4,4,79,53,34,19,3,103,57,24,11,5,95,59,29,4,9,103,85,43,8,7,135,32,13,6,0,50,14,9,0,0,31,3,4,0,0,11,4,5,0,0,4,0,5,0,0,5,24,19,5,3,52,16,0,0,3,20,437,231,67,39,775,10,0,0,0,12,0,0,0,0,0,9,6,0,0,20,17,3,4,0,22,30,17,5,3,57,61,32,14,6,112
109021177,0,0,0,0,0,4,0,0,0,3,3,7,0,0,13,5,5,3,4,12,3,8,4,0,17,3,0,0,0,6,9,3,0,3,9,10,0,0,0,9,10,7,3,0,18,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,8,0,0,0,10,59,40,19,11,129,0,0,0,0,0,0,0,0,0,0,3,0,0,4,5,3,0,4,0,11,5,5,0,0,7,12,0,0,0,15,12,3,0,0,13,15,0,3,0,19,9,0,0,0,12,5,5,0,0,9,6,0,0,0,9,0,3,0,0,4,3,0,0,0,5,0,0,0,0,0,7,3,3,0,13,0,0,0,0,3,83,23,12,3,131,5,0,0,0,5,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,10,5,0,0,0,9
109021178,8,0,0,0,4,4,5,0,0,7,6,0,0,0,5,20,8,3,0,31,21,12,3,0,35,9,4,0,0,14,27,7,4,3,39,10,3,0,0,19,18,14,9,3,38,4,0,0,0,10,7,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,5,9,0,19,10,0,0,0,8,134,61,32,8,241,0,0,0,0,0,4,3,0,0,4,10,9,0,0,8,4,10,7,7,21,6,10,3,0,27,8,9,3,0,28,15,6,4,4,23,19,8,0,0,26,22,7,4,0,40,7,5,0,0,13,3,6,0,0,9,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,12,4,8,0,25,7,3,0,0,9,127,74,30,17,247,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,5,3,0,12,10,0,4,0,12,5,7,4,4,19
109021179,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,6,0,0,0,8,8,7,3,0,21,4,0,0,0,3,12,0,5,0,15,9,3,0,0,12,7,5,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,10,6,3,0,0,12,63,23,10,0,103,4,0,0,0,6,0,0,0,0,0,0,5,5,0,7,0,0,0,0,0,6,0,0,0,8,6,5,3,0,11,5,6,0,0,11,9,0,0,0,12,9,0,0,0,13,0,4,0,0,11,5,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,9,0,3,0,15,7,0,0,0,7,62,23,11,5,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,8,3,0,4,5,13
109031180,0,0,0,0,0,3,0,0,0,10,6,3,0,0,10,7,6,0,0,16,11,24,7,0,43,7,3,0,0,7,11,4,6,3,28,8,3,6,0,20,23,5,8,0,35,8,0,4,0,9,10,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9,7,4,0,18,9,0,0,0,8,101,60,38,10,209,0,0,0,0,4,0,0,0,0,5,3,3,0,0,7,4,5,0,0,11,12,8,0,0,22,13,13,4,0,31,12,9,3,3,24,21,4,0,0,29,25,12,0,0,40,8,3,5,0,10,7,3,0,0,10,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,6,5,0,14,0,0,0,0,3,127,64,31,6,223,0,0,3,0,3,0,0,0,0,0,5,0,0,0,6,5,0,0,0,7,12,4,0,4,11,15,10,0,0,23
109031181,8,0,0,0,8,0,0,0,0,0,7,0,0,0,8,5,8,3,0,14,26,14,0,0,47,7,0,0,0,7,17,11,5,4,35,10,3,0,0,20,24,4,0,0,27,12,0,0,0,12,6,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,6,0,0,10,3,0,0,0,4,123,54,18,13,205,0,0,0,0,0,0,0,0,0,0,4,4,4,0,6,3,0,0,0,4,13,4,0,0,16,13,11,0,0,20,18,9,5,3,33,14,8,3,0,26,27,8,4,0,36,14,5,0,0,23,9,4,0,0,9,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,15,4,3,0,24,8,4,0,0,6,125,62,23,10,223,3,0,0,0,5,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,5,3,0,0,8,12,6,0,0,20
109031182,0,0,0,0,0,0,0,0,0,0,7,7,0,0,16,21,12,0,0,34,31,19,5,0,51,12,3,0,5,20,44,10,3,4,55,18,8,3,3,34,26,17,8,0,54,4,4,0,0,15,3,4,0,0,7,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,10,10,10,0,41,12,4,5,0,19,199,97,39,21,353,0,3,0,0,4,7,0,0,0,6,3,0,0,0,12,10,3,5,0,17,12,3,10,0,24,29,6,4,0,38,18,13,3,0,42,22,11,5,3,34,32,29,12,4,79,19,3,3,0,30,9,3,0,0,6,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,25,13,8,0,47,8,3,0,0,11,192,95,49,11,351,0,0,0,0,0,0,0,0,0,4,5,0,0,0,7,0,0,0,0,0,3,5,0,0,11,16,8,4,0,18
109031183,5,0,0,0,5,3,0,0,0,3,3,9,0,0,12,9,4,5,0,19,23,11,6,5,34,6,0,0,0,4,10,9,3,4,22,9,0,0,0,12,16,5,4,0,24,5,4,0,0,10,3,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,4,0,26,5,4,0,0,11,99,60,21,10,190,0,0,0,0,5,0,0,0,0,0,8,0,0,0,7,5,0,0,0,10,13,4,0,0,17,13,11,0,0,21,10,8,5,0,17,12,3,0,0,23,25,6,0,0,34,7,6,3,0,8,0,6,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,6,0,0,13,3,0,0,0,7,101,50,17,4,169,4,0,0,0,6,3,0,0,0,4,4,0,0,0,4,5,3,0,0,9,15,0,0,0,13,12,5,4,0,22
109031184,3,0,0,0,3,0,0,0,0,0,3,0,0,0,7,10,0,0,0,13,13,7,3,0,23,0,0,4,0,4,15,6,0,3,25,11,6,0,0,19,14,8,0,0,25,7,3,0,0,16,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0,17,0,4,0,0,7,84,49,18,4,153,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,3,4,0,4,6,3,0,0,9,10,0,0,0,17,13,6,0,5,21,18,9,4,0,28,17,20,0,0,40,3,5,3,0,20,4,3,0,0,11,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,8,3,6,24,0,0,0,0,5,100,52,12,5,179,5,0,0,0,7,0,0,0,0,0,3,0,0,0,3,4,0,0,0,4,0,0,0,0,3,6,3,0,0,13
109031185,0,0,0,0,4,3,0,0,0,5,8,4,0,0,16,19,4,6,0,29,34,14,6,0,53,11,4,5,0,20,34,11,10,0,49,14,13,0,3,31,21,10,9,0,37,0,3,0,0,10,3,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,3,0,28,6,4,3,0,12,170,83,38,13,303,0,0,0,0,0,3,0,0,0,6,4,3,0,0,14,8,0,0,0,9,21,6,0,0,32,15,14,8,0,39,21,6,6,5,42,30,7,0,4,34,36,17,3,3,57,15,5,0,0,19,3,0,6,0,11,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,13,10,11,3,40,9,0,0,0,13,191,74,33,12,321,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,6,8,0,0,17,10,5,0,0,14,16,4,3,0,25
110011186,11,0,0,0,12,5,5,3,0,11,22,10,4,6,36,46,11,3,4,72,80,55,19,6,157,33,7,0,3,48,87,36,23,15,170,59,28,13,6,104,89,48,15,10,161,39,28,11,0,79,10,14,0,4,26,13,7,0,3,27,3,0,0,0,3,0,0,0,0,0,38,23,10,6,74,18,8,9,0,36,547,288,106,66,1011,7,4,0,0,8,3,0,0,0,3,19,7,5,4,32,25,11,3,0,44,39,9,11,0,63,63,34,10,10,119,61,45,10,6,123,75,32,12,7,129,109,59,12,9,190,67,30,11,0,106,21,17,4,0,47,12,7,0,0,14,4,0,0,0,15,5,0,0,0,5,34,25,9,0,66,21,6,0,3,36,562,286,96,51,995,9,4,0,5,16,5,0,0,0,3,7,7,6,0,21,14,5,3,0,19,24,22,0,3,46,53,25,12,9,95
110011187,0,0,0,0,0,3,0,0,0,3,8,0,0,0,3,11,5,0,0,23,12,8,3,0,24,4,3,0,0,10,16,0,4,6,28,13,3,0,0,16,15,8,0,0,22,3,0,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,19,0,0,0,0,5,96,25,12,11,151,0,0,0,0,0,5,0,0,0,3,8,3,0,0,3,3,5,3,0,12,5,3,0,0,10,15,4,5,0,25,12,3,6,0,24,10,7,0,0,22,22,7,0,0,37,11,0,0,0,13,3,3,0,0,6,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,5,4,0,18,3,0,0,0,9,108,43,17,4,179,0,0,0,0,0,0,0,0,0,7,0,0,0,0,9,5,0,0,0,5,0,6,0,0,3,5,0,0,0,14
110011188,0,0,0,0,4,5,0,0,0,5,7,4,0,3,16,8,5,3,3,13,15,6,8,5,29,12,0,0,0,17,22,5,0,0,30,10,8,4,5,26,18,11,7,0,38,4,6,0,0,11,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,5,5,0,21,3,0,0,0,4,106,53,30,11,206,4,0,0,0,3,0,0,0,0,0,13,7,0,0,18,3,0,0,0,5,3,3,0,0,12,15,3,0,0,21,22,0,4,0,24,15,7,3,8,31,21,13,7,0,36,11,5,4,3,17,5,4,0,0,5,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,17,5,3,0,30,4,0,0,0,9,129,54,30,14,229,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,5,3,5,0,7,9,3,0,0,12,19,5,5,0,24
110011189,0,0,0,0,0,0,0,0,0,3,5,3,0,0,10,7,3,0,0,15,6,4,5,0,10,6,0,0,0,9,10,4,0,0,20,5,0,0,0,9,9,0,0,0,13,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,17,3,0,4,0,7,63,21,18,8,109,0,0,0,0,0,0,0,0,0,3,5,0,0,0,11,0,0,0,0,0,4,0,0,0,5,3,3,0,0,12,9,0,5,0,12,9,0,0,0,11,8,7,0,0,15,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,13,6,0,0,0,4,60,22,14,4,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,5,0,0,4
110021190,0,0,0,0,0,0,0,0,0,6,17,5,0,0,25,22,12,7,0,47,19,21,9,3,53,10,3,0,3,25,38,15,9,4,61,28,6,0,4,38,30,17,3,3,55,3,4,0,0,9,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,6,5,5,36,14,3,6,0,21,212,102,55,25,387,0,3,0,0,4,3,0,0,0,0,14,9,0,0,25,14,4,0,0,18,17,12,10,0,37,28,13,6,0,45,20,14,13,4,51,37,3,6,0,52,40,16,6,0,62,10,14,5,0,27,6,4,0,0,11,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,8,5,0,31,5,0,4,0,15,204,96,50,24,371,3,4,0,0,8,5,0,0,0,7,13,0,0,0,14,9,3,0,0,17,19,6,4,0,32,20,12,5,3,38
110021191,3,4,0,0,8,5,0,0,0,6,15,5,5,0,19,21,9,10,0,43,32,36,11,7,93,24,3,0,10,37,53,31,23,10,118,46,24,4,0,78,42,19,5,8,73,11,7,3,0,27,0,3,0,0,6,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,13,15,8,6,47,9,9,0,0,29,288,174,69,48,584,6,4,0,0,13,0,0,0,0,6,15,12,0,0,30,17,26,0,5,37,32,21,8,3,68,40,38,10,9,93,54,13,15,8,87,38,21,8,9,75,56,19,6,10,96,19,9,4,0,41,12,12,0,0,20,3,0,0,0,6,0,0,0,0,4,0,0,0,0,0,25,12,11,7,58,15,6,3,0,25,345,190,73,48,661,6,4,0,0,13,0,0,3,0,4,0,0,0,0,3,14,6,4,0,16,27,14,3,5,46,32,22,3,3,60
110021192,0,4,0,0,0,5,3,0,0,9,11,0,0,0,12,11,5,5,4,25,22,15,6,3,43,9,5,4,4,13,22,6,0,3,37,12,0,3,5,20,10,9,0,0,26,5,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,0,11,0,4,3,0,6,104,50,32,27,218,0,3,0,0,4,3,0,0,0,3,5,0,0,0,5,10,6,0,0,16,10,4,3,0,22,15,5,5,0,29,16,9,4,0,22,13,6,0,0,24,16,5,5,6,29,6,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,3,3,22,4,0,0,0,3,117,40,24,18,199,4,4,0,0,4,0,0,0,0,0,4,0,0,0,7,4,0,0,0,3,5,5,0,0,18,11,12,3,0,23
