SA2_CODE_2021,C21_CFNC_BPT_2000_2499,C21_CFNC_BPT_2500_2999,C21_CFNC_BPT_3000_3999,C21_CFNC_BPT_4000more,C21_CFNC_BPT_Ns,C21_CFNC_BPT_Tot,C21_CFNC_1F1P_Neg_ni_inc,C21_CFNC_1F1P_1_149,C21_CFNC_1F1P_150_399,C21_CFNC_1F1P_400_649,C21_CFNC_1F1P_650_799,C21_CFNC_1F1P_800_1249,C21_CFNC_1F1P_1250_1999,C21_CFNC_1F1P_2000_2499,C21_CFNC_1F1P_2500_2999,C21_CFNC_1F1P_3000_3999,C21_CFNC_1F1P_4000more,C21_CFNC_1F1P_Ns,C21_CFNC_1F1P_Tot,C21_CFNC_1E1A_Neg_ni_inc,C21_CFNC_1E1A_1_149,C21_CFNC_1E1A_150_399,C21_CFNC_1E1A_400_649,C21_CFNC_1E1A_650_799,C21_CFNC_1E1A_800_1249,C21_CFNC_1E1A_1250_1999,C21_CFNC_1E1A_2000_2499,C21_CFNC_1E1A_2500_2999,C21_CFNC_1E1A_3000_3999,C21_CFNC_1E1A_4000more,C21_CFNC_1E1A_Ns,C21_CFNC_1E1A_Tot,C21_CFNC_1F1NW_Neg_ni_inc,C21_CFNC_1F1NW_1_149,C21_CFNC_1F1NW_150_399,C21_CFNC_1F1NW_400_649,C21_CFNC_1F1NW_650_799,C21_CFNC_1F1NW_800_1249,C21_CFNC_1F1NW_1250_1999,C21_CFNC_1F1NW_2000_2499,C21_CFNC_1F1NW_2500_2999,C21_CFNC_1F1NW_3000_3999,C21_CFNC_1F1NW_4000more,C21_CFNC_1F1NW_Ns,C21_CFNC_1F1NW_Tot,C21_CFNC_1P1NW_Neg_ni_inc,C21_CFNC_1P1NW_1_149,C21_CFNC_1P1NW_150_399,C21_CFNC_1P1NW_400_649,C21_CFNC_1P1NW_650_799,C21_CFNC_1P1NW_800_1249,C21_CFNC_1P1NW_1250_1999,C21_CFNC_1P1NW_2000_2499,C21_CFNC_1P1NW_2500_2999,C21_CFNC_1P1NW_3000_3999,C21_CFNC_1P1NW_4000more,C21_CFNC_1P1NW_Ns,C21_CFNC_1P1NW_Tot,C21_CFNC_1A1NW_Neg_ni_inc,C21_CFNC_1A1NW_1_149,C21_CFNC_1A1NW_150_399,C21_CFNC_1A1NW_400_649,C21_CFNC_1A1NW_650_799,C21_CFNC_1A1NW_800_1249,C21_CFNC_1A1NW_1250_1999,C21_CFNC_1A1NW_2000_2499,C21_CFNC_1A1NW_2500_2999,C21_CFNC_1A1NW_3000_3999,C21_CFNC_1A1NW_4000more,C21_CFNC_1A1NW_Ns,C21_CFNC_1A1NW_Tot,C21_CFNC_BA_Neg_ni_inc,C21_CFNC_BA_1_149,C21_CFNC_BA_150_399,C21_CFNC_BA_400_649,C21_CFNC_BA_650_799,C21_CFNC_BA_800_1249,C21_CFNC_BA_1250_1999,C21_CFNC_BA_2000_2499,C21_CFNC_BA_2500_2999,C21_CFNC_BA_3000_3999,C21_CFNC_BA_4000more,C21_CFNC_BA_Ns,C21_CFNC_BA_Tot,C21_CFNC_BNW_Neg_ni_inc,C21_CFNC_BNW_1_149,C21_CFNC_BNW_150_399,C21_CFNC_BNW_400_649,C21_CFNC_BNW_650_799,C21_CFNC_BNW_800_1249,C21_CFNC_BNW_1250_1999,C21_CFNC_BNW_2000_2499,C21_CFNC_BNW_2500_2999,C21_CFNC_BNW_3000_3999,C21_CFNC_BNW_4000more,C21_CFNC_BNW_Ns,C21_CFNC_BNW_Tot,C21_CFNC_LFns_Neg_ni_inc,C21_CFNC_LFns_1_149,C21_CFNC_LFns_150_399,C21_CFNC_LFns_400_649,C21_CFNC_LFns_650_799,C21_CFNC_LFns_800_1249,C21_CFNC_LFns_1250_1999,C21_CFNC_LFns_2000_2499,C21_CFNC_LFns_2500_2999,C21_CFNC_LFns_3000_3999,C21_CFNC_LFns_4000more,C21_CFNC_LFns_Ns,C21_CFNC_LFns_Tot,C21_CFNC_Tot_Neg_ni_inc,C21_CFNC_Tot_1_149,C21_CFNC_Tot_150_399,C21_CFNC_Tot_400_649,C21_CFNC_Tot_650_799,C21_CFNC_Tot_800_1249,C21_CFNC_Tot_1250_1999,C21_CFNC_Tot_2000_2499,C21_CFNC_Tot_2500_2999,C21_CFNC_Tot_3000_3999,C21_CFNC_Tot_4000more,C21_CFNC_Tot_Ns,C21_CFNC_Tot_Tot,C21_CF_BFT_Neg_ni_inc,C21_CF_BFT_1_149,C21_CF_BFT_150_399,C21_CF_BFT_400_649,C21_CF_BFT_650_799,C21_CF_BFT_800_1249,C21_CF_BFT_1250_1999,C21_CF_BFT_2000_2499,C21_CF_BFT_2500_2999,C21_CF_BFT_3000_3999,C21_CF_BFT_4000more,C21_CF_BFT_Ns,C21_CF_BFT_Tot,C21_CF_BPT_Neg_ni_inc,C21_CF_BPT_1_149,C21_CF_BPT_150_399,C21_CF_BPT_400_649,C21_CF_BPT_650_799,C21_CF_BPT_800_1249,C21_CF_BPT_1250_1999,C21_CF_BPT_2000_2499,C21_CF_BPT_2500_2999,C21_CF_BPT_3000_3999,C21_CF_BPT_4000more,C21_CF_BPT_Ns,C21_CF_BPT_Tot,C21_CF_1F1P_Neg_ni_inc,C21_CF_1F1P_1_149,C21_CF_1F1P_150_399,C21_CF_1F1P_400_649,C21_CF_1F1P_650_799,C21_CF_1F1P_800_1249,C21_CF_1F1P_1250_1999,C21_CF_1F1P_2000_2499,C21_CF_1F1P_2500_2999,C21_CF_1F1P_3000_3999,C21_CF_1F1P_4000more,C21_CF_1F1P_Ns,C21_CF_1F1P_Tot,C21_CF_1E1A_Neg_ni_inc,C21_CF_1E1A_1_149,C21_CF_1E1A_150_399,C21_CF_1E1A_400_649,C21_CF_1E1A_650_799,C21_CF_1E1A_800_1249,C21_CF_1E1A_1250_1999,C21_CF_1E1A_2000_2499,C21_CF_1E1A_2500_2999,C21_CF_1E1A_3000_3999,C21_CF_1E1A_4000more,C21_CF_1E1A_Ns,C21_CF_1E1A_Tot,C21_CF_1F1NW_Neg_ni_inc,C21_CF_1F1NW_1_149,C21_CF_1F1NW_150_399,C21_CF_1F1NW_400_649,C21_CF_1F1NW_650_799,C21_CF_1F1NW_800_1249,C21_CF_1F1NW_1250_1999,C21_CF_1F1NW_2000_2499,C21_CF_1F1NW_2500_2999,C21_CF_1F1NW_3000_3999,C21_CF_1F1NW_4000more,C21_CF_1F1NW_Ns,C21_CF_1F1NW_Tot,C21_CF_1P1NW_Neg_ni_inc,C21_CF_1P1NW_1_149,C21_CF_1P1NW_150_399,C21_CF_1P1NW_400_649,C21_CF_1P1NW_650_799,C21_CF_1P1NW_800_1249,C21_CF_1P1NW_1250_1999,C21_CF_1P1NW_2000_2499,C21_CF_1P1NW_2500_2999,C21_CF_1P1NW_3000_3999,C21_CF_1P1NW_4000more,C21_CF_1P1NW_Ns
108051167,3,5,0,0,0,43,0,0,0,4,0,9,39,10,10,14,5,0,84,0,0,0,0,0,0,7,0,0,0,0,0,12,0,0,3,6,8,13,20,6,0,0,4,0,63,0,0,0,7,3,17,17,3,5,0,3,0,62,0,0,0,0,0,6,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,5,13,8,9,16,26,112,109,75,24,6,10,3,3,398,0,0,5,0,3,3,4,0,0,0,0,35,49,8,8,23,50,136,173,214,77,39,34,28,52,832,0,0,0,0,0,0,13,17,11,13,17,6,87,0,0,0,0,0,9,10,4,3,0,0,0,33,0,0,0,0,0,0,39,20,11,15,10,3,113,0,0,0,0,0,5,3,11,7,8,0,0,35,0,0,0,0,0,6,17,8,6,5,5,4,51,0,0,0,0,3,6,13,5,0,3,0,0
108051168,10,5,7,4,0,78,0,0,0,0,0,5,55,46,22,29,10,0,166,0,0,0,0,4,4,13,5,6,10,3,5,45,0,0,0,5,0,29,47,23,11,6,12,3,139,0,0,4,18,16,57,39,21,3,0,5,0,166,0,0,0,7,4,8,10,5,0,3,0,0,39,0,0,0,0,0,0,5,6,0,0,3,4,18,43,17,19,81,296,301,228,28,22,18,7,34,1095,0,0,0,0,8,3,0,0,0,3,3,78,97,38,22,22,111,330,424,458,177,105,109,77,128,2014,0,0,0,0,0,5,20,43,43,67,63,14,252,0,0,0,0,0,8,29,16,3,4,4,4,83,0,0,0,0,0,6,74,66,66,71,39,14,345,0,0,0,4,0,0,15,12,9,16,7,4,65,0,0,0,0,6,13,43,21,13,11,0,9,109,0,0,0,4,0,15,19,9,0,4,8,3
108051169,13,3,0,0,0,97,0,0,0,0,0,24,91,61,26,20,12,3,237,0,0,0,0,0,9,16,11,5,5,0,5,56,0,0,3,7,12,43,49,19,9,4,8,0,149,0,0,10,15,30,62,42,6,0,0,3,3,170,0,0,0,9,5,11,9,3,0,0,0,0,35,0,0,0,0,0,0,8,0,4,0,0,4,14,22,19,10,91,401,304,190,28,5,13,11,56,1158,3,0,0,0,10,5,3,0,0,0,0,88,108,28,23,23,115,466,484,494,243,105,89,70,163,2303,0,0,0,0,5,0,41,73,76,94,38,21,347,0,0,0,0,0,14,31,19,10,13,4,3,98,0,0,0,0,3,13,136,119,65,62,32,9,443,0,0,0,0,0,0,26,15,11,16,6,3,79,0,0,0,0,0,34,90,31,13,13,11,9,201,0,0,0,11,8,32,38,14,3,0,0,7
108051170,13,8,0,8,0,115,0,0,0,3,3,16,66,36,25,8,8,0,173,0,0,0,0,0,8,17,9,8,6,0,3,51,0,0,0,0,8,27,53,20,9,5,4,3,128,4,3,8,19,18,65,48,11,6,3,7,0,194,0,0,0,6,3,5,4,0,6,0,3,0,34,5,0,0,0,0,0,0,0,0,6,0,0,13,61,18,27,115,353,305,190,31,24,7,7,24,1172,0,0,0,6,4,3,3,0,0,0,0,80,97,70,27,47,162,401,484,458,164,116,65,66,123,2180,0,0,0,0,0,6,27,26,41,44,48,12,219,0,0,0,0,3,12,25,16,9,10,4,5,83,0,0,0,0,0,11,77,70,35,34,29,22,278,0,0,0,0,4,5,15,13,8,4,5,3,57,0,0,0,0,0,16,42,38,15,9,5,3,134,0,0,0,6,8,16,27,13,3,5,0,7
108051171,7,0,0,0,0,33,0,0,0,0,0,6,36,14,8,0,0,0,66,0,0,0,0,0,0,6,0,0,5,0,0,11,0,0,0,0,0,13,22,14,5,0,0,0,46,0,0,0,3,6,16,13,6,0,4,0,4,50,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,6,24,91,82,54,11,0,0,0,10,304,0,0,0,0,0,0,0,0,0,0,0,21,25,14,7,6,33,99,133,159,73,23,20,14,39,610,0,0,0,0,0,0,15,25,24,12,12,4,96,0,0,0,0,0,3,8,3,0,3,0,3,21,0,0,0,0,0,5,41,28,25,24,3,8,138,0,0,0,0,0,0,3,9,5,3,5,0,21,0,0,0,0,0,7,40,7,5,3,0,6,68,0,0,0,0,0,3,11,5,0,0,0,0
109011172,13,8,8,3,4,91,0,0,0,0,0,3,96,79,53,43,32,4,312,0,0,0,0,0,0,8,7,3,5,0,0,33,0,0,0,0,0,32,55,25,11,7,9,0,154,0,0,10,16,13,34,43,10,11,8,0,0,143,0,0,0,7,0,0,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,10,21,7,9,61,136,177,145,31,23,9,3,12,637,3,0,0,0,3,3,0,0,0,0,0,52,62,17,7,18,87,159,265,454,268,218,192,116,75,1876,0,0,0,0,0,3,30,77,100,180,188,32,604,0,0,0,0,0,7,36,18,16,7,6,4,90,0,0,0,0,0,0,143,150,152,218,135,29,826,0,0,0,0,0,0,22,35,17,37,39,8,160,0,0,0,0,0,22,101,52,22,24,24,9,249,0,0,0,0,0,5,24,12,5,9,5,4
109011173,7,6,0,0,0,43,0,0,0,0,3,10,55,39,28,23,10,0,161,0,0,0,0,0,3,9,12,9,4,0,3,41,0,0,0,3,0,26,34,13,10,4,3,0,99,0,0,0,5,8,23,28,5,0,0,4,0,75,0,0,0,0,0,3,11,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,6,10,5,4,28,124,100,71,16,10,3,0,12,387,0,0,0,4,0,0,0,0,0,0,0,46,52,13,5,7,44,138,171,259,155,103,97,30,69,1097,0,0,0,0,0,0,14,38,38,66,65,7,225,0,0,0,0,0,6,11,7,6,3,3,0,34,0,0,0,0,0,4,71,63,58,61,34,14,300,0,0,0,0,0,3,11,18,12,14,4,0,61,0,0,0,0,4,14,47,21,10,8,6,7,117,0,0,0,6,8,8,22,0,5,0,0,0
109011174,17,6,3,3,0,65,0,0,0,4,0,6,48,41,28,30,30,0,190,0,0,0,0,0,4,10,3,6,7,8,0,34,0,0,0,0,0,9,29,14,7,6,12,0,91,0,0,0,5,9,26,29,22,10,3,0,0,102,0,0,0,0,0,3,6,5,0,5,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,8,18,6,5,25,61,120,108,30,15,16,17,13,434,0,0,0,0,0,0,0,0,0,0,0,45,48,21,6,5,39,76,187,277,179,123,134,136,60,1251,0,0,0,0,0,0,15,20,29,66,83,8,224,0,0,0,0,0,6,9,7,3,0,7,5,43,0,0,0,0,0,3,40,44,54,94,76,7,320,0,0,0,0,0,0,9,15,3,13,13,0,49,0,0,0,0,0,16,31,26,7,11,16,7,113,0,0,0,3,0,5,10,5,5,7,0,0
109011175,20,5,4,0,0,84,0,0,0,0,5,25,64,47,19,34,22,6,220,0,0,0,0,0,0,14,10,3,5,5,0,40,0,0,4,3,5,28,37,21,8,6,6,4,117,0,0,4,16,11,29,25,8,6,3,0,0,106,0,0,0,0,0,12,7,0,0,0,4,4,25,0,0,0,0,0,3,5,0,0,0,0,0,13,31,14,7,37,153,109,79,17,13,5,3,16,486,0,0,0,0,0,3,0,0,0,3,0,81,91,33,22,13,64,178,230,299,202,101,122,91,125,1474,0,0,0,0,0,3,29,42,65,104,82,39,367,0,0,0,0,0,0,12,11,9,5,5,7,55,0,0,0,5,4,14,102,96,74,121,65,36,516,0,0,0,0,0,0,16,13,19,19,10,7,76,0,0,0,3,0,24,54,29,14,22,20,10,171,0,0,0,0,0,11,23,3,8,0,0,4
109011176,13,6,0,3,3,70,0,0,0,0,0,13,107,68,39,23,4,0,257,0,0,0,0,0,0,15,6,4,8,0,0,37,0,0,0,4,8,29,56,25,7,5,6,0,134,0,0,3,6,29,36,25,6,0,3,0,0,115,0,0,0,0,6,3,10,6,0,0,0,0,32,0,0,0,0,0,0,4,0,6,0,0,3,14,13,11,9,49,224,190,84,14,7,5,6,16,619,0,0,0,6,0,9,0,0,0,0,0,81,97,13,11,12,63,275,305,369,212,120,96,35,104,1612,0,0,0,0,0,4,37,72,56,74,43,15,291,0,0,0,0,0,17,31,9,12,11,0,8,85,0,0,0,0,0,9,119,103,79,49,27,22,415,0,0,0,0,0,4,18,11,17,15,3,0,69,0,0,0,3,0,34,94,44,18,14,4,9,223,0,0,0,4,11,17,24,10,3,3,0,3
109021177,6,3,0,0,0,14,0,0,0,0,0,7,18,16,3,4,3,3,55,0,0,0,0,0,0,3,0,3,0,0,4,18,0,0,0,0,0,4,14,0,0,3,0,0,29,0,0,0,5,0,9,5,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,0,10,27,33,11,3,0,0,3,11,103,3,0,0,0,0,3,0,0,0,0,0,25,30,10,6,0,21,31,60,77,45,22,20,29,41,355,0,0,0,0,0,0,6,9,20,9,10,14,60,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,20,13,12,16,5,9,70,0,0,0,0,0,0,0,5,0,0,4,3,12,0,0,0,0,0,8,12,3,0,4,0,10,34,0,0,0,0,0,0,0,5,0,0,0,0
109021178,3,0,0,4,0,28,0,0,0,0,0,8,26,20,17,13,8,6,92,0,0,0,0,0,0,10,0,0,0,5,0,17,3,0,0,0,9,13,17,14,0,0,4,0,65,0,0,7,3,9,16,11,3,0,0,0,0,50,0,0,0,4,6,3,5,0,0,0,0,0,11,0,0,0,0,0,0,6,3,0,0,0,0,11,16,11,3,29,90,78,44,10,3,7,7,11,302,0,0,0,0,0,0,0,0,0,0,0,33,38,17,11,8,37,106,130,151,94,41,58,43,53,767,0,0,0,0,0,0,14,23,14,54,45,15,175,0,0,0,0,0,0,9,5,4,5,3,0,36,0,0,0,0,0,3,49,41,29,42,26,19,205,0,0,0,0,0,3,16,9,11,7,0,5,42,0,0,0,0,3,5,27,17,8,5,3,4,76,0,0,0,0,0,6,12,0,0,0,0,0
109021179,3,0,0,0,0,13,0,0,0,0,4,0,31,11,14,9,0,0,69,0,0,0,5,0,0,0,4,0,0,0,0,11,0,0,0,3,0,10,16,10,3,3,0,0,49,4,0,0,0,6,6,7,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,4,5,17,42,19,11,0,0,0,0,4,113,0,0,0,0,0,0,0,0,0,0,0,22,28,9,5,10,23,56,55,87,53,30,28,24,28,407,0,0,0,3,0,3,6,12,19,15,14,12,91,0,0,0,0,0,0,3,5,0,0,0,0,9,0,0,3,0,3,8,19,24,13,11,9,14,101,0,0,0,0,0,0,9,3,3,3,3,0,18,0,0,0,3,4,10,10,6,0,6,4,9,54,0,0,0,3,0,4,0,0,0,0,0,0
109031180,7,0,4,0,0,29,0,0,0,0,0,0,34,26,13,8,8,4,104,0,0,0,0,0,0,6,5,4,0,0,0,13,0,0,0,3,0,14,21,12,0,3,0,3,59,0,0,0,8,7,19,17,0,0,4,0,0,63,0,0,0,0,0,4,0,0,0,0,0,0,15,0,0,0,0,0,0,4,0,0,0,0,0,4,14,5,3,37,100,94,69,7,9,4,0,16,358,0,0,0,0,4,0,0,0,0,0,0,34,38,21,7,9,47,119,155,187,85,60,40,21,58,791,0,0,0,0,0,0,10,24,25,23,23,11,123,0,0,0,0,0,6,11,4,0,8,0,0,17,0,0,0,0,0,5,38,38,25,28,10,7,154,0,0,0,0,0,0,17,11,4,3,0,3,41,0,0,0,0,0,4,29,5,5,0,6,0,59,0,0,0,0,0,9,9,0,0,0,0,5
109031181,3,5,3,0,0,40,0,0,0,0,4,10,41,33,17,28,0,4,135,0,0,0,0,0,0,8,3,0,9,0,0,22,0,0,0,0,0,28,31,8,4,0,0,4,76,0,3,6,7,10,20,13,9,0,3,0,0,65,0,0,0,7,0,6,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,9,15,11,17,50,144,103,74,13,8,4,3,19,448,0,0,0,0,3,0,0,0,0,0,0,59,70,16,10,24,66,159,182,214,117,50,69,30,95,1043,0,0,0,0,0,3,17,27,37,44,27,21,175,0,0,0,0,0,4,9,6,8,4,5,0,40,0,0,0,0,0,10,54,65,37,40,18,18,241,0,0,0,5,0,0,20,12,5,12,0,0,47,0,0,0,0,0,11,24,17,6,8,3,7,75,0,0,0,0,0,3,14,0,4,0,0,3
109031182,9,5,0,0,0,41,0,0,0,0,0,8,38,34,19,11,9,3,126,0,0,0,0,0,0,0,14,0,0,0,0,20,0,0,0,4,4,17,20,19,0,0,4,0,72,0,0,0,5,13,20,22,0,0,0,5,0,76,0,0,0,0,0,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,4,10,4,0,32,103,78,40,5,6,7,9,14,314,0,0,0,0,4,0,0,0,0,0,0,56,64,12,5,8,51,129,146,171,118,70,56,40,82,889,0,0,0,0,0,0,9,21,21,43,45,23,163,0,0,0,0,0,0,4,4,4,3,0,0,24,0,0,0,0,0,6,45,34,29,34,28,12,194,0,0,0,0,0,0,9,0,3,11,3,0,28,0,0,0,0,3,11,16,13,4,5,4,3,62,0,0,0,0,0,10,7,0,0,0,0,3
109031183,8,0,0,9,0,39,0,0,0,5,0,17,65,20,22,14,11,3,155,3,0,0,0,3,5,11,0,4,0,6,3,31,6,0,0,5,0,22,23,5,0,9,3,4,70,0,5,0,6,12,19,16,0,0,0,0,0,61,0,0,0,0,3,5,0,0,0,0,0,4,13,0,0,0,0,0,0,0,4,0,0,0,0,13,17,5,8,20,89,78,24,4,0,0,0,12,272,0,0,0,0,0,5,0,0,0,0,0,50,55,27,21,7,53,116,175,202,93,53,48,60,84,939,0,0,3,0,0,8,33,28,26,40,26,17,185,0,0,0,0,0,0,7,4,4,0,0,0,22,0,0,0,3,0,16,74,47,33,28,13,24,242,0,0,0,0,0,0,5,5,4,4,3,0,23,0,0,0,3,5,9,30,13,6,4,5,4,83,0,0,0,3,0,6,11,3,0,0,0,6
109031184,8,3,3,3,0,50,0,0,0,0,0,0,21,27,21,17,9,0,99,0,0,0,0,0,0,0,4,6,3,0,0,20,0,0,0,0,0,10,16,8,0,4,0,0,47,0,0,6,17,5,27,16,7,5,0,0,0,85,0,0,0,0,0,9,0,0,0,0,0,0,14,0,0,0,0,0,0,5,5,0,0,0,0,7,22,3,4,27,159,170,82,7,3,8,10,18,521,0,0,0,0,6,4,0,0,0,0,0,34,45,27,11,13,48,176,224,190,107,54,70,38,60,1010,0,0,0,0,0,4,12,22,17,58,42,17,172,0,0,0,0,0,3,4,12,3,4,0,4,36,0,0,0,0,0,6,56,47,46,66,47,20,284,0,0,0,0,0,3,7,9,8,20,5,0,62,0,0,0,0,0,0,23,11,5,3,7,0,62,0,0,0,0,3,4,11,5,0,0,0,0
109031185,7,7,3,0,0,52,0,0,0,5,0,16,58,47,26,16,20,0,185,0,0,0,0,0,4,10,4,3,9,0,0,24,0,0,0,0,3,25,34,8,8,3,3,6,95,0,0,4,9,24,32,27,7,3,5,3,3,118,0,0,0,0,0,3,6,3,0,0,0,0,21,0,0,0,0,0,0,3,0,3,0,0,4,13,23,10,14,46,190,152,95,12,0,10,6,31,596,0,0,0,0,3,0,4,0,0,0,0,66,77,28,9,19,69,229,267,283,136,84,71,68,117,1392,0,0,0,6,3,7,27,37,35,56,39,20,223,0,0,0,0,0,0,11,7,4,5,0,0,30,0,0,0,5,3,14,78,64,52,45,18,15,298,0,0,0,0,4,0,4,8,14,16,5,0,46,0,0,0,0,3,12,34,14,5,6,3,7,75,0,0,0,0,0,9,17,3,0,0,3,0
110011186,25,10,6,11,0,138,0,0,0,3,3,13,152,68,57,64,37,0,396,0,0,0,0,0,6,11,5,8,16,7,3,62,0,0,0,0,7,35,58,30,21,16,18,5,195,0,0,0,9,23,44,52,19,12,17,8,0,191,0,0,0,3,0,10,3,3,6,0,0,4,30,0,0,0,0,0,0,5,0,0,4,0,4,17,25,14,15,50,210,206,188,54,18,14,3,17,819,0,0,0,0,4,5,0,0,0,0,0,86,97,27,13,20,66,254,344,606,333,220,242,197,126,2445,0,0,0,0,0,0,30,74,78,174,180,39,576,0,0,0,0,0,16,38,17,13,18,11,3,114,0,0,0,0,0,14,109,111,97,109,89,25,545,0,0,0,0,0,6,20,16,26,25,17,0,101,0,0,0,6,0,29,87,50,23,20,39,13,269,3,0,0,10,5,29,34,11,11,9,5,5
110011187,4,7,3,5,0,46,0,0,0,3,6,14,33,16,10,7,3,0,88,0,0,0,0,0,0,4,0,0,0,3,0,14,3,0,0,0,3,7,13,3,4,5,3,0,41,0,0,0,7,6,17,9,4,0,3,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,4,0,0,0,0,0,4,5,0,0,19,48,32,19,7,0,3,0,3,134,0,0,0,0,0,0,0,0,0,0,0,16,25,9,6,6,31,70,98,124,66,28,34,30,31,525,0,0,0,0,0,3,19,18,21,30,22,12,125,0,0,0,0,0,3,8,5,0,0,0,0,21,0,0,0,0,0,8,36,17,20,13,12,11,114,0,0,0,0,0,0,15,7,3,3,3,3,29,0,0,0,0,3,4,21,8,0,3,4,3,53,0,0,0,3,0,3,6,0,0,0,3,6
110011188,10,6,0,5,0,47,0,0,0,5,4,7,44,31,14,18,17,0,134,0,0,0,0,0,0,4,3,5,3,4,0,22,0,0,0,0,0,12,33,16,5,3,4,0,78,0,0,0,7,12,17,20,3,0,0,0,0,67,0,0,0,0,4,8,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,0,4,10,8,5,18,75,71,45,8,0,3,0,10,256,0,0,0,0,4,0,0,0,0,0,0,21,30,6,12,7,39,107,125,195,104,56,68,56,36,798,0,0,0,0,0,7,20,34,19,54,42,15,179,0,0,0,0,0,0,7,9,9,8,0,0,29,0,0,0,0,0,3,48,54,21,32,24,7,189,0,0,0,0,0,0,8,5,8,7,9,4,35,0,0,0,0,3,9,12,13,6,3,0,3,58,0,0,0,0,4,11,10,7,0,0,0,0
110011189,0,3,5,0,0,24,0,0,0,5,0,10,25,25,4,4,6,3,91,0,0,0,0,0,0,4,3,0,0,0,0,8,0,0,0,0,0,12,14,0,0,3,0,0,36,0,0,0,0,5,6,8,4,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,8,3,4,16,52,30,18,0,5,3,0,7,146,0,0,0,3,0,0,4,0,0,0,0,25,25,21,0,6,31,64,77,93,57,28,28,31,37,488,0,0,0,0,0,0,17,19,22,7,17,3,85,0,0,0,0,0,0,0,0,4,3,0,0,10,0,0,0,0,3,6,26,25,6,11,11,7,100,0,0,0,0,0,0,4,6,0,0,0,7,19,0,0,0,0,0,12,13,4,0,0,0,0,34,0,0,0,0,0,0,5,0,0,0,0,0
110021190,3,3,0,3,0,56,0,0,0,0,8,14,57,36,16,7,4,0,149,0,0,0,0,3,0,7,6,3,3,0,0,24,0,0,0,0,7,18,20,14,6,4,0,3,85,0,0,6,14,12,42,13,4,0,0,0,4,86,0,0,0,0,7,0,3,0,0,0,0,0,15,0,0,0,0,0,0,8,0,5,0,0,0,13,15,8,13,52,207,84,49,8,8,8,5,18,482,0,0,0,0,0,0,5,0,0,0,0,58,66,24,10,24,76,249,190,241,111,65,53,41,86,1179,6,0,0,0,0,6,34,40,23,36,31,20,182,0,0,0,0,0,8,14,4,0,7,0,0,28,0,0,0,0,0,9,44,36,29,23,20,12,171,0,0,0,0,0,0,13,6,11,6,0,6,37,0,0,0,0,0,17,31,9,0,4,0,4,74,0,0,0,3,0,13,19,4,0,0,0,5
110021191,14,0,7,3,0,64,0,0,0,4,0,14,80,36,24,16,14,3,188,0,0,0,3,0,0,13,7,5,12,0,0,42,0,0,0,0,4,30,36,12,3,0,7,3,98,0,3,4,13,21,34,16,9,0,0,0,0,101,0,0,0,4,0,6,5,0,0,0,0,0,9,0,0,0,0,0,3,6,4,0,0,0,0,16,20,10,12,49,192,141,84,12,9,8,7,28,561,0,0,0,0,3,0,0,5,0,0,0,42,54,28,9,18,77,228,232,309,170,86,91,47,86,1371,0,0,0,0,0,6,30,61,53,79,40,15,289,0,0,0,0,0,3,10,12,4,3,6,4,39,0,0,0,0,0,3,95,64,55,52,19,20,296,0,0,0,0,0,4,16,9,8,20,4,3,54,0,0,0,0,0,28,60,28,8,5,13,5,148,0,0,0,3,5,16,25,3,0,3,0,0
110021192,8,0,0,3,0,31,0,0,0,3,0,13,24,16,4,0,4,5,80,0,0,0,0,0,3,4,0,0,0,0,0,12,0,0,0,7,3,15,12,4,0,0,0,3,48,0,0,0,0,10,17,7,0,0,0,0,0,48,0,0,0,0,3,5,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,7,5,4,6,22,104,47,27,0,5,4,0,9,235,0,0,0,0,0,0,3,0,0,0,0,36,41,20,6,6,42,128,119,120,72,27,19,19,52,636,0,0,0,4,0,10,19,17,9,19,12,6,101,0,0,0,0,0,3,13,4,0,0,0,3,22,0,0,0,0,3,6,45,12,12,21,3,18,117,0,0,0,0,0,3,7,7,0,0,6,0,28,0,0,0,0,0,13,23,7,3,0,0,3,51,0,0,0,0,0,5,17,5,0,0,0,0
