SA2_CODE_2021,C16_F_NatPhy_sci_15_19,C16_F_NatPhy_sci_20_24,C16_F_NatPhy_sci_25_34,C16_F_NatPhy_sci_35_44,C16_F_NatPhy_sci_45_54,C16_F_NatPhy_sci_55_64,C16_F_NatPhy_sci_65_74,C16_F_NatPhy_sci_75_84,C16_F_NatPhy_sci_85over,C16_F_NatPhy_sci_Tot,C16_F_InfTec_15_19,C16_F_InfTec_20_24,C16_F_InfTec_25_34,C16_F_InfTec_35_44,C16_F_InfTec_45_54,C16_F_InfTec_55_64,C16_F_InfTec_65_74,C16_F_InfTec_75_84,C16_F_InfTec_85over,C16_F_InfTec_Tot,C16_F_EngRT_15_19,C16_F_EngRT_20_24,C16_F_EngRT_25_34,C16_F_EngRT_35_44,C16_F_EngRT_45_54,C16_F_EngRT_55_64,C16_F_EngRT_65_74,C16_F_EngRT_75_84,C16_F_EngRT_85over,C16_F_EngRT_Tot,C16_F_ArchBuild_15_19,C16_F_ArchBuild_20_24,C16_F_ArchBuild_25_34,C16_F_ArchBuild_35_44,C16_F_ArchBuild_45_54,C16_F_ArchBuild_55_64,C16_F_ArchBuild_65_74,C16_F_ArchBuild_75_84,C16_F_ArchBuild_85over,C16_F_ArchBuild_Tot,C16_F_AgEnv_RS_15_19,C16_F_AgEnv_RS_20_24,C16_F_AgEnv_RS_25_34,C16_F_AgEnv_RS_35_44,C16_F_AgEnv_RS_45_54,C16_F_AgEnv_RS_55_64,C16_F_AgEnv_RS_65_74,C16_F_AgEnv_RS_75_84,C16_F_AgEnv_RS_85over,C16_F_AgEnv_RS_Tot,C16_F_Health_15_19,C16_F_Health_20_24,C16_F_Health_25_34,C16_F_Health_35_44,C16_F_Health_45_54,C16_F_Health_55_64,C16_F_Health_65_74,C16_F_Health_75_84,C16_F_Health_85over,C16_F_Health_Tot,C16_F_Educ_15_19,C16_F_Educ_20_24,C16_F_Educ_25_34,C16_F_Educ_35_44,C16_F_Educ_45_54,C16_F_Educ_55_64,C16_F_Educ_65_74,C16_F_Educ_75_84,C16_F_Educ_85over,C16_F_Educ_Tot,C16_F_MngtCom_15_19,C16_F_MngtCom_20_24,C16_F_MngtCom_25_34,C16_F_MngtCom_35_44,C16_F_MngtCom_45_54,C16_F_MngtCom_55_64,C16_F_MngtCom_65_74,C16_F_MngtCom_75_84,C16_F_MngtCom_85over,C16_F_MngtCom_Tot,C16_F_Soc_cult_15_19,C16_F_Soc_cult_20_24,C16_F_Soc_cult_25_34,C16_F_Soc_cult_35_44,C16_F_Soc_cult_45_54,C16_F_Soc_cult_55_64,C16_F_Soc_cult_65_74,C16_F_Soc_cult_75_84,C16_F_Soc_cult_85over,C16_F_Soc_cult_Tot,C16_F_Creative_art_15_19,C16_F_Creative_art_20_24,C16_F_Creative_art_25_34,C16_F_Creative_art_35_44,C16_F_Creative_art_45_54,C16_F_Creative_art_55_64,C16_F_Creative_art_65_74,C16_F_Creative_art_75_84,C16_F_Creative_art_85over,C16_F_Creative_art_Tot,C16_F_FoodHos_PS_15_19,C16_F_FoodHos_PS_20_24,C16_F_FoodHos_PS_25_34,C16_F_FoodHos_PS_35_44,C16_F_FoodHos_PS_45_54,C16_F_FoodHos_PS_55_64,C16_F_FoodHos_PS_65_74,C16_F_FoodHos_PS_75_84,C16_F_FoodHos_PS_85over,C16_F_FoodHos_PS_Tot,C16_F_MixFld_pr_15_19,C16_F_MixFld_pr_20_24,C16_F_MixFld_pr_25_34,C16_F_MixFld_pr_35_44,C16_F_MixFld_pr_45_54,C16_F_MixFld_pr_55_64,C16_F_MixFld_pr_65_74,C16_F_MixFld_pr_75_84,C16_F_MixFld_pr_85over,C16_F_MixFld_pr_Tot,C16_F_FldStu_ID_15_19,C16_F_FldStu_ID_20_24,C16_F_FldStu_ID_25_34,C16_F_FldStu_ID_35_44,C16_F_FldStu_ID_45_54,C16_F_FldStu_ID_55_64,C16_F_FldStu_ID_65_74,C16_F_FldStu_ID_75_84,C16_F_FldStu_ID_85over,C16_F_FldStu_ID_Tot,C16_F_FldStu_NS_15_19,C16_F_FldStu_NS_20_24,C16_F_FldStu_NS_25_34,C16_F_FldStu_NS_35_44,C16_F_FldStu_NS_45_54,C16_F_FldStu_NS_55_64,C16_F_FldStu_NS_65_74,C16_F_FldStu_NS_75_84,C16_F_FldStu_NS_85over,C16_F_FldStu_NS_Tot,C16_F_Tot_15_19,C16_F_Tot_20_24,C16_F_Tot_25_34,C16_F_Tot_35_44,C16_F_Tot_45_54,C16_F_Tot_55_64,C16_F_Tot_65_74,C16_F_Tot_75_84,C16_F_Tot_85over,C16_F_Tot_Tot,C21_F_NatPhy_sci_15_19,C21_F_NatPhy_sci_20_24,C21_F_NatPhy_sci_25_34,C21_F_NatPhy_sci_35_44,C21_F_NatPhy_sci_45_54,C21_F_NatPhy_sci_55_64,C21_F_NatPhy_sci_65_74,C21_F_NatPhy_sci_75_84,C21_F_NatPhy_sci_85over,C21_F_NatPhy_sci_Tot,C21_F_InfTec_15_19,C21_F_InfTec_20_24,C21_F_InfTec_25_34,C21_F_InfTec_35_44,C21_F_InfTec_45_54,C21_F_InfTec_55_64,C21_F_InfTec_65_74,C21_F_InfTec_75_84,C21_F_InfTec_85over,C21_F_InfTec_Tot,C21_F_EngRT_15_19,C21_F_EngRT_20_24,C21_F_EngRT_25_34,C21_F_EngRT_35_44,C21_F_EngRT_45_54,C21_F_EngRT_55_64,C21_F_EngRT_65_74,C21_F_EngRT_75_84,C21_F_EngRT_85over,C21_F_EngRT_Tot,C21_F_ArchBuild_15_19,C21_F_ArchBuild_20_24,C21_F_ArchBuild_25_34,C21_F_ArchBuild_35_44,C21_F_ArchBuild_45_54,C21_F_ArchBuild_55_64,C21_F_ArchBuild_65_74,C21_F_ArchBuild_75_84,C21_F_ArchBuild_85over,C21_F_ArchBuild_Tot,C21_F_AgEnv_RS_15_19,C21_F_AgEnv_RS_20_24,C21_F_AgEnv_RS_25_34,C21_F_AgEnv_RS_35_44,C21_F_AgEnv_RS_45_54,C21_F_AgEnv_RS_55_64,C21_F_AgEnv_RS_65_74,C21_F_AgEnv_RS_75_84,C21_F_AgEnv_RS_85over,C21_F_AgEnv_RS_Tot
106011110,0,0,13,7,9,8,4,0,0,39,0,0,0,5,3,6,0,0,0,13,0,0,4,3,8,4,0,3,0,26,0,0,0,4,4,5,5,0,0,17,4,12,6,24,15,10,7,0,0,80,4,18,68,60,80,83,40,21,9,383,0,0,31,33,55,78,36,10,5,242,8,21,72,77,94,77,47,6,5,414,0,22,51,56,67,55,34,0,0,283,0,4,7,14,16,15,4,0,0,62,0,9,27,36,24,15,9,4,0,121,0,0,0,0,0,0,3,0,0,8,0,3,0,5,3,6,0,0,0,17,47,18,42,44,51,67,46,56,24,397,75,101,321,365,418,426,233,109,47,2096,0,0,8,11,5,9,6,3,0,51,0,0,0,7,0,6,4,0,0,14,0,4,12,5,6,12,0,0,0,38,0,0,3,3,3,0,0,0,0,16,3,12,16,17,20,18,5,3,0,90
106011111,0,0,8,7,0,12,0,0,0,32,0,0,7,0,9,6,0,0,0,22,0,5,14,16,16,3,6,5,3,68,0,0,0,4,7,3,0,0,0,18,0,3,11,4,8,5,0,0,0,26,6,30,117,99,98,113,51,21,6,533,0,11,70,40,44,52,15,7,6,237,14,99,242,174,127,91,46,9,6,804,11,40,121,94,86,71,32,5,0,455,0,7,18,16,11,6,9,0,0,69,11,45,116,67,51,32,12,0,0,321,0,0,0,0,4,3,5,3,0,15,0,3,3,3,3,0,0,0,0,14,50,47,95,57,88,101,101,100,67,707,93,288,816,573,539,497,280,151,82,3320,0,0,8,9,4,0,0,0,0,36,0,0,13,4,7,6,3,0,0,34,4,9,20,15,17,13,10,0,0,89,0,0,9,7,0,3,0,0,0,30,4,10,18,8,8,5,4,0,0,53
106011112,0,7,8,18,7,0,0,0,0,36,0,0,4,4,8,5,0,0,0,21,0,18,38,21,24,7,4,3,4,123,0,3,6,0,3,0,0,0,0,11,4,3,18,20,14,4,0,0,0,68,7,22,86,105,87,75,32,15,9,447,0,23,58,91,73,69,20,11,4,347,18,86,224,204,202,96,49,7,3,892,8,40,113,91,81,59,12,5,0,420,0,7,19,16,16,13,0,0,0,70,8,50,83,68,42,18,0,3,0,268,0,0,5,0,0,8,0,0,0,12,0,0,3,4,5,9,5,0,0,32,44,21,75,71,59,73,73,48,30,502,92,275,747,715,619,423,202,104,61,3237,0,0,13,18,5,8,3,0,0,47,0,0,0,3,6,0,0,3,0,21,0,9,53,37,22,10,5,0,4,140,0,0,4,0,4,3,0,0,0,15,0,3,15,17,12,12,0,0,0,56
106011113,0,0,0,4,8,4,0,3,0,29,0,0,0,0,5,4,4,0,0,12,0,4,9,10,12,5,0,0,0,38,0,0,0,0,0,0,0,0,0,4,0,5,10,10,5,0,0,0,0,35,0,7,12,29,26,41,15,7,4,140,0,3,13,18,16,23,18,9,0,96,3,9,49,47,65,35,12,3,6,232,0,3,26,23,21,21,15,0,0,113,0,0,6,3,5,5,5,0,0,29,3,10,15,18,19,16,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,22,13,36,45,51,48,45,23,3,279,36,58,178,215,234,209,119,44,9,1098,0,0,0,3,7,4,0,0,0,22,0,0,0,0,6,3,0,0,0,13,0,0,13,14,17,6,0,0,0,52,0,0,3,0,0,0,0,0,0,4,5,10,17,0,14,5,0,0,0,43
106021114,0,0,9,12,0,6,5,0,0,32,0,0,4,5,3,0,3,0,0,11,0,0,9,7,3,4,0,0,3,23,0,6,3,3,0,4,0,0,0,13,0,4,6,6,3,0,0,0,0,22,4,13,81,48,59,33,12,5,4,261,0,12,33,29,20,27,8,8,10,146,3,45,126,81,62,35,16,8,4,373,4,26,58,49,38,29,8,0,6,212,0,7,17,5,6,8,6,0,0,51,6,22,39,26,19,6,5,3,0,116,0,0,0,0,0,0,0,3,0,6,0,0,0,5,0,0,0,0,0,3,11,14,54,41,24,38,31,26,28,258,27,148,431,307,242,183,89,56,50,1534,0,3,4,12,13,8,0,3,0,45,0,0,0,9,5,0,0,0,0,10,0,0,21,8,14,3,0,0,0,44,0,0,3,4,6,0,3,0,0,19,0,0,12,10,5,3,0,0,0,22
106021116,0,0,9,12,14,14,3,0,0,52,0,0,0,0,7,3,0,0,0,12,0,0,9,10,5,0,0,3,0,32,0,0,3,3,8,0,0,0,0,19,5,5,8,3,8,3,0,0,0,32,6,11,62,74,77,62,37,14,6,341,0,5,44,71,72,77,27,12,8,312,0,33,96,105,105,70,43,10,4,471,3,18,50,65,43,43,14,8,0,250,0,0,8,22,11,9,3,0,0,60,5,12,41,24,24,7,6,3,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,13,10,4,17,31,19,17,27,21,31,188,34,103,354,426,398,311,165,66,48,1896,0,0,6,13,10,10,8,0,0,54,0,0,0,0,4,3,0,0,0,11,0,4,7,8,3,11,6,0,0,42,4,4,3,5,4,3,0,0,0,18,8,7,6,5,9,8,5,0,0,39
106021614,0,0,17,25,20,11,5,0,0,73,0,0,5,11,3,6,4,0,0,32,0,3,19,15,14,13,0,6,0,76,0,5,10,3,5,0,0,0,0,21,0,0,3,9,6,0,0,0,0,30,9,39,144,145,153,130,68,35,5,734,0,19,85,104,82,115,53,17,8,488,14,76,259,258,225,158,60,16,12,1083,4,59,144,122,130,73,35,9,3,580,0,16,30,24,13,9,5,7,4,103,14,37,99,63,41,23,14,5,0,301,0,0,0,0,0,3,5,0,0,13,0,0,0,5,0,4,3,0,0,23,41,44,84,65,72,68,74,85,53,578,96,299,903,860,765,607,331,182,89,4135,0,0,12,22,21,19,13,0,0,87,0,0,14,13,8,8,9,0,0,47,0,0,19,20,14,15,6,4,0,73,0,4,3,11,4,0,0,0,0,29,0,3,14,14,11,10,0,0,0,52
106021615,0,6,17,22,10,9,5,0,0,70,0,0,15,6,8,9,3,0,0,34,0,3,21,11,8,0,5,0,0,54,0,0,5,3,0,0,0,0,0,15,3,8,9,12,7,6,0,0,0,45,9,29,130,105,99,86,48,20,8,527,4,16,62,72,50,62,28,12,4,305,20,88,247,230,167,111,47,7,3,925,11,62,135,118,78,44,15,6,4,474,5,6,16,16,8,3,7,0,0,55,12,52,121,72,43,14,16,0,0,337,0,0,0,0,0,6,0,0,0,7,0,0,5,4,7,5,4,0,0,27,41,26,61,52,53,48,77,69,49,480,106,299,849,733,548,391,246,120,70,3354,0,5,13,22,18,13,10,0,0,75,0,0,7,6,9,7,9,0,0,31,0,3,24,28,12,6,3,0,0,84,0,0,7,6,5,3,0,0,0,23,4,11,12,14,18,6,0,0,0,62
106021616,0,0,7,4,0,0,0,0,0,17,0,0,0,0,4,0,0,0,0,6,0,6,11,4,6,4,0,0,3,33,0,0,0,3,0,0,0,0,0,8,0,0,0,5,5,0,0,0,0,18,3,15,46,29,39,52,19,10,0,212,0,7,32,23,22,15,13,0,0,112,8,33,93,67,50,26,10,4,0,298,4,27,64,42,35,20,3,0,0,199,0,10,11,14,3,10,5,0,0,42,7,27,38,23,19,9,5,0,0,125,0,0,0,0,0,0,0,0,0,4,0,0,4,0,5,0,0,0,0,11,22,7,43,24,43,34,31,24,10,238,44,131,361,244,231,172,89,43,16,1326,0,3,12,8,0,0,5,0,0,27,0,0,0,3,0,3,0,0,0,11,0,5,11,5,3,6,4,0,0,28,0,0,4,3,0,0,0,0,0,13,0,0,11,7,3,4,0,0,0,32
106021617,0,0,10,7,3,10,3,0,0,41,0,0,9,4,5,7,4,0,0,20,0,0,13,8,8,7,0,0,0,42,0,0,6,3,3,0,0,0,0,12,0,0,3,8,0,5,3,0,0,23,3,21,57,64,72,78,45,14,10,371,0,12,72,53,57,70,43,20,6,337,3,34,122,127,94,75,40,15,0,515,5,29,72,60,74,41,22,7,0,314,4,9,16,20,15,9,10,3,0,77,7,21,34,35,22,9,9,3,0,148,0,0,0,0,0,0,0,4,0,6,0,0,0,0,3,0,3,0,0,18,14,15,32,31,53,34,46,46,11,275,41,147,455,427,403,353,224,122,27,2196,0,0,9,14,7,10,4,0,0,45,0,0,3,0,6,5,10,0,0,30,0,6,15,11,10,11,6,0,0,53,0,0,5,3,3,0,0,0,0,11,0,3,4,9,8,0,7,0,0,34
106021618,0,5,8,17,17,4,0,0,0,48,0,0,3,3,5,3,0,0,0,20,0,0,7,8,22,0,0,0,0,43,0,0,11,8,7,0,0,0,0,23,0,0,3,0,5,0,0,0,0,17,0,26,95,74,68,65,26,9,0,367,0,12,77,69,46,47,8,4,0,263,15,47,155,158,141,83,23,6,0,633,8,31,71,80,44,36,10,3,0,275,5,6,8,12,3,4,5,0,0,48,9,27,52,45,32,14,12,0,0,182,0,0,0,5,0,0,0,0,0,4,0,0,3,3,0,0,0,0,0,13,13,7,22,23,20,32,18,5,3,148,43,167,522,499,399,304,105,34,9,2077,0,4,19,15,14,4,3,0,0,66,0,0,8,4,3,6,5,0,0,24,0,0,21,20,8,14,0,0,0,67,0,4,5,12,4,3,0,0,0,33,0,5,5,12,9,3,0,0,0,34
106031119,0,0,0,11,3,0,0,0,0,19,0,0,0,3,6,6,0,0,0,15,0,0,4,7,10,0,10,0,0,23,0,0,0,0,0,0,0,0,0,3,0,4,5,9,6,3,0,0,0,25,0,14,15,32,59,49,26,7,7,217,0,8,16,27,34,52,18,8,0,168,4,12,36,57,53,59,42,8,0,280,8,16,32,27,43,40,17,3,0,187,0,0,7,10,12,3,0,0,0,43,6,11,21,23,23,12,9,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,14,26,10,16,19,34,45,79,59,15,299,51,80,162,235,278,273,210,94,23,1401,0,0,3,6,13,7,4,0,0,31,0,0,0,0,5,9,6,0,0,11,0,0,0,0,7,6,9,3,0,36,0,0,0,0,6,8,0,0,0,12,0,0,4,12,11,3,5,0,0,37
106031120,0,0,0,4,5,7,3,0,0,22,0,0,4,0,0,6,0,0,0,8,0,0,5,4,8,4,7,8,5,38,0,0,0,4,0,7,0,0,0,6,0,0,3,4,0,0,3,0,0,18,0,12,31,28,53,56,48,14,5,240,0,5,14,11,23,30,33,6,3,128,0,13,51,59,57,75,69,14,3,342,0,10,50,35,38,44,27,9,4,208,0,0,3,0,5,10,9,0,0,33,3,8,29,27,23,13,11,5,0,120,0,0,3,0,0,0,5,0,0,7,0,0,0,5,7,0,0,0,0,18,20,12,17,29,26,48,49,31,20,252,30,69,212,209,250,301,265,75,34,1450,0,0,3,0,6,9,7,0,0,32,0,0,0,0,0,9,8,0,0,14,0,0,4,5,6,3,8,3,5,30,0,0,0,0,0,3,0,3,0,9,0,6,5,9,3,7,0,0,0,22
106031121,0,4,15,28,24,24,13,0,0,101,0,0,7,7,16,14,11,0,0,60,0,0,8,23,23,19,13,12,13,110,0,3,7,5,12,0,3,0,0,23,0,3,4,15,5,6,4,0,0,45,3,17,65,133,150,169,171,63,26,797,0,7,85,95,117,164,132,51,10,662,13,51,138,214,212,254,251,98,33,1253,16,44,109,137,130,116,93,16,4,660,3,13,29,32,19,24,36,7,3,164,7,41,79,79,76,64,87,17,7,461,0,0,0,0,0,5,3,7,3,21,0,0,0,4,6,8,3,3,4,30,45,36,61,76,106,107,184,199,222,1039,84,225,599,850,898,967,1013,487,320,5436,0,0,10,24,25,23,19,12,3,123,0,0,6,8,8,12,12,4,0,47,0,5,9,11,20,23,8,14,8,93,0,0,7,6,12,7,4,0,0,43,3,3,0,11,23,8,8,5,0,58
106031122,0,5,7,6,5,8,0,0,0,28,0,0,4,4,0,8,3,0,0,19,0,3,5,13,5,6,4,6,0,51,0,0,0,0,0,0,0,0,0,5,4,4,6,4,6,7,0,0,0,28,7,42,88,70,85,101,34,16,8,452,0,5,54,47,47,34,20,12,6,218,12,66,150,142,104,114,48,16,0,658,7,42,92,94,92,75,19,4,0,422,0,11,16,22,7,11,4,0,0,76,12,32,54,39,22,23,19,0,0,196,0,3,0,0,0,0,3,0,0,17,0,4,8,3,4,0,5,0,0,19,35,35,73,67,88,96,79,55,27,552,82,243,556,504,472,481,249,104,48,2735,0,4,12,11,5,7,6,0,0,36,0,0,0,0,4,10,7,0,0,20,0,0,15,8,11,8,4,3,0,60,0,0,0,0,0,0,0,0,0,9,0,4,8,6,7,5,0,3,0,35
106031123,0,0,3,9,11,8,4,0,0,33,0,0,3,0,3,6,0,0,0,11,0,0,3,3,4,0,5,0,0,19,0,0,0,0,0,0,0,0,0,5,0,0,6,9,3,4,0,0,0,23,4,7,29,42,58,56,24,9,0,231,0,5,23,25,41,38,28,4,0,164,8,21,38,69,92,67,17,4,0,316,7,12,16,43,43,22,6,3,0,148,0,3,4,16,6,3,0,3,0,38,0,16,15,20,24,14,6,0,0,96,0,0,0,0,0,0,0,0,0,5,0,0,6,3,4,0,0,0,0,12,22,8,13,19,32,19,11,14,0,145,45,75,155,256,328,246,108,43,4,1254,5,0,5,5,11,7,0,0,0,33,0,0,0,0,0,4,3,0,0,13,0,0,8,4,4,7,5,0,3,28,0,0,0,3,3,0,0,0,0,7,0,3,5,8,4,3,3,0,0,34
106031124,0,0,0,3,0,8,4,4,5,25,0,0,0,0,0,0,0,0,0,6,0,0,4,4,5,3,3,8,0,33,0,0,0,0,0,0,6,0,0,7,0,0,0,3,0,0,5,0,0,5,0,5,8,25,31,50,67,28,7,222,0,4,5,7,9,43,52,17,3,149,0,9,15,22,46,59,105,36,6,297,5,8,16,18,28,38,29,6,0,150,0,0,5,8,5,4,8,8,4,37,0,3,12,10,14,12,17,4,4,78,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,9,10,7,8,16,21,25,52,34,14,190,19,32,75,123,160,259,346,144,52,1215,0,0,0,3,0,11,14,3,0,32,0,0,0,0,0,3,3,0,0,6,0,0,0,0,7,6,5,12,3,36,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,7,5,0,0,24
106031125,0,0,11,9,11,3,3,0,0,36,0,0,6,11,6,8,0,0,0,29,0,7,16,11,11,10,7,3,0,68,0,0,3,0,0,0,0,0,0,6,0,6,0,14,17,0,0,0,0,37,3,24,84,108,104,97,48,11,7,502,4,13,55,67,60,53,39,10,5,288,7,56,162,200,144,114,63,11,7,757,12,26,98,99,87,61,17,4,0,405,5,5,11,16,8,12,9,0,0,70,15,28,49,52,46,14,24,9,0,240,0,0,0,0,4,0,5,0,0,14,0,4,0,11,4,4,5,0,0,25,47,35,77,77,82,77,68,55,11,525,100,192,578,677,591,446,294,107,25,3014,0,5,11,20,8,11,5,0,0,57,0,0,7,3,13,11,8,0,0,38,0,7,15,16,12,16,5,3,0,77,0,0,4,6,13,3,0,0,0,20,4,5,13,6,7,7,0,5,0,46
106041126,0,3,11,3,8,5,0,0,0,29,0,0,3,3,3,3,0,0,0,18,0,12,23,12,16,7,4,4,0,72,0,0,4,0,0,0,0,0,0,7,4,6,11,10,8,4,0,0,0,38,3,19,63,45,68,63,19,8,0,291,0,13,47,45,54,32,18,5,0,217,10,57,165,112,101,67,33,6,0,544,3,30,81,64,50,46,10,3,0,282,0,0,13,12,3,6,0,0,0,45,7,40,67,42,30,6,3,0,0,198,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,18,36,24,61,46,70,58,49,50,23,419,64,202,559,404,421,281,142,77,35,2187,0,0,12,4,7,4,3,0,0,29,0,3,3,3,0,4,0,0,0,18,0,10,31,25,10,10,7,0,4,87,0,5,4,4,5,0,0,0,0,11,0,8,15,10,7,6,0,0,0,49
106041127,0,0,4,3,3,4,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,3,15,24,13,10,4,0,0,0,71,0,5,21,23,18,28,11,0,0,113,0,6,9,17,14,10,4,0,0,65,0,9,38,43,43,20,14,7,7,174,0,12,11,12,23,13,0,0,0,71,0,0,5,0,9,3,0,0,0,17,0,7,12,21,7,5,3,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,27,13,22,20,29,31,26,18,3,178,29,62,143,160,176,120,65,27,11,798,0,0,0,8,7,0,4,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,11,3,8,11,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,10,20,16,13,8,8,0,0,77
106041128,0,0,0,6,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,9,4,0,4,4,0,5,28,0,0,0,0,0,0,0,0,0,5,6,12,17,12,15,3,0,0,0,51,0,15,45,45,30,40,21,7,3,214,0,3,47,46,28,22,12,13,6,174,0,12,59,57,61,44,14,10,5,257,0,11,38,26,28,13,8,0,0,122,0,0,9,3,7,3,0,0,3,32,3,13,32,24,12,6,9,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,14,24,12,33,25,35,38,28,47,36,283,35,74,295,251,220,179,107,73,59,1294,0,0,5,4,4,0,5,3,0,22,0,0,0,0,0,0,0,0,0,4,0,4,14,10,4,4,6,4,6,45,0,0,0,3,0,0,0,0,0,7,0,10,25,18,12,0,0,0,0,73
106041129,0,0,6,4,0,4,6,0,0,17,0,0,0,0,4,0,0,0,0,7,0,0,4,8,10,6,5,0,0,29,0,0,0,3,0,0,0,0,0,3,3,12,27,27,28,10,6,0,0,113,0,20,61,50,61,72,38,25,4,328,0,3,35,41,40,43,25,12,0,201,3,31,52,66,74,51,29,3,5,321,0,11,33,41,40,41,15,3,0,192,0,4,7,4,11,3,3,0,0,35,3,11,22,27,18,16,3,0,0,110,0,0,4,0,0,7,0,0,0,8,0,0,4,4,4,0,0,0,0,18,46,25,58,70,61,59,55,51,25,457,65,117,320,342,352,317,187,95,39,1841,0,3,10,3,3,0,5,0,0,28,0,0,3,3,0,0,0,0,0,7,0,4,17,9,11,8,4,3,0,43,0,0,3,8,0,0,0,0,0,18,0,16,43,29,30,24,6,3,0,158
107011131,0,3,12,14,13,11,8,0,0,61,0,3,5,6,12,3,3,0,0,42,3,0,13,20,13,20,20,12,0,109,0,0,4,11,5,0,0,0,0,26,0,0,11,9,9,4,0,0,0,34,12,38,144,160,154,148,77,32,3,769,0,22,89,88,80,103,63,28,3,490,14,103,243,270,204,176,114,46,10,1187,22,88,203,194,201,115,53,13,0,891,0,23,35,22,16,15,12,4,3,136,16,49,120,83,77,43,21,9,5,415,0,0,0,0,0,0,4,0,6,16,0,3,9,11,3,8,5,0,0,37,43,38,52,80,94,82,108,109,84,682,116,380,940,966,886,725,486,265,114,4883,0,6,15,14,10,12,18,5,0,88,0,0,5,14,6,16,6,0,0,58,0,9,20,20,22,20,12,16,0,123,0,5,9,6,3,4,0,0,0,29,4,3,9,13,10,7,3,0,0,50
107011132,0,0,0,11,8,6,0,0,0,35,0,0,3,9,0,4,0,0,0,16,0,0,12,7,9,4,4,7,0,39,0,0,7,0,0,0,0,0,0,13,0,0,9,0,5,0,3,0,0,21,0,11,78,78,59,49,13,4,0,302,4,18,50,56,29,35,16,6,0,210,9,33,140,171,116,88,29,10,0,595,4,27,97,75,76,39,6,0,0,340,0,9,17,6,6,3,3,0,0,53,5,22,39,37,23,12,6,0,0,141,0,0,0,0,0,0,0,0,0,5,0,3,0,3,0,0,0,0,0,17,10,8,15,17,21,33,16,31,26,182,40,140,466,481,368,281,106,66,29,1972,0,6,21,12,13,7,5,0,0,52,0,0,8,11,11,6,0,0,0,34,5,3,17,9,4,13,0,0,0,54,0,0,0,5,0,4,0,0,0,11,0,3,11,4,0,0,0,0,0,18
107011133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107011134,0,10,11,25,14,13,4,3,0,81,0,0,3,15,10,9,0,0,0,40,0,0,10,20,24,8,7,6,0,74,0,4,4,4,0,4,0,0,0,19,3,4,4,11,7,0,3,0,0,24,4,43,107,112,110,107,40,13,8,551,3,21,109,106,106,122,52,18,0,539,17,52,165,206,231,149,68,11,7,908,3,47,122,127,111,80,31,3,5,541,3,24,30,35,20,12,9,7,0,138,3,27,54,48,51,29,12,6,4,237,0,0,4,0,0,0,0,0,0,10,0,6,8,8,10,0,5,0,0,35,44,22,47,53,55,78,74,102,166,636,86,254,680,767,750,607,306,169,191,3826,0,8,29,24,16,23,9,0,0,120,0,0,6,17,16,8,0,0,0,39,0,0,15,12,17,12,17,3,5,93,0,4,4,5,8,6,0,0,0,29,0,5,5,7,10,4,0,0,0,40
