SA2_CODE_2021,C11_CFNC_MR_0_299,C11_CFNC_MR_300_449,C11_CFNC_MR_450_599,C11_CFNC_MR_600_799,C11_CFNC_MR_800_999,C11_CFNC_MR_1000_1399,C11_CFNC_MR_1400_1799,C11_CFNC_MR_1800_2399,C11_CFNC_MR_2400_2999,C11_CFNC_MR_3000_3999,C11_CFNC_MR_4000over,C11_CFNC_MR_NS,C11_CFNC_Tot,C11_CF_Cu15DS_MR_0_299,C11_CF_Cu15DS_MR_300_449,C11_CF_Cu15DS_MR_450_599,C11_CF_Cu15DS_MR_600_799,C11_CF_Cu15DS_MR_800_999,C11_CF_Cu15DS_MR_1000_1399,C11_CF_Cu15DS_MR_1400_1799,C11_CF_Cu15DS_MR_1800_2399,C11_CF_Cu15DS_MR_2400_2999,C11_CF_Cu15DS_MR_3000_3999,C11_CF_Cu15DS_MR_4000over,C11_CF_Cu15DS_MR_NS,C11_CF_Cu15DS_Tot,C11_CF_Cu15NDS_MR_0_299,C11_CF_Cu15NDS_MR_300_449,C11_CF_Cu15NDS_MR_450_599,C11_CF_Cu15NDS_MR_600_799,C11_CF_Cu15NDS_MR_800_999,C11_CF_Cu15NDS_MR_1000_1399,C11_CF_Cu15NDS_MR_1400_1799,C11_CF_Cu15NDS_MR_1800_2399,C11_CF_Cu15NDS_MR_2400_2999,C11_CF_Cu15NDS_MR_3000_3999,C11_CF_Cu15NDS_MR_4000over,C11_CF_Cu15NDS_MR_NS,C11_CF_Cu15NDS_Tot,C11_CF_NCu15DS_MR_0_299,C11_CF_NCu15DS_MR_300_449,C11_CF_NCu15DS_MR_450_599,C11_CF_NCu15DS_MR_600_799,C11_CF_NCu15DS_MR_800_999,C11_CF_NCu15DS_MR_1000_1399,C11_CF_NCu15DS_MR_1400_1799,C11_CF_NCu15DS_MR_1800_2399,C11_CF_NCu15DS_MR_2400_2999,C11_CF_NCu15DS_MR_3000_3999,C11_CF_NCu15DS_MR_4000over,C11_CF_NCu15DS_MR_NS,C11_CF_NCu15DS_Tot,C11_CF_NDCO_MR_0_299,C11_CF_NDCO_MR_300_449,C11_CF_NDCO_MR_450_599,C11_CF_NDCO_MR_600_799,C11_CF_NDCO_MR_800_999,C11_CF_NDCO_MR_1000_1399,C11_CF_NDCO_MR_1400_1799,C11_CF_NDCO_MR_1800_2399,C11_CF_NDCO_MR_2400_2999,C11_CF_NDCO_MR_3000_3999,C11_CF_NDCO_MR_4000over,C11_CF_NDCO_MR_NS,C11_CF_NDCO_Tot,C11_CF_Tot_MR_0_299,C11_CF_Tot_MR_300_449,C11_CF_Tot_MR_450_599,C11_CF_Tot_MR_600_799,C11_CF_Tot_MR_800_999,C11_CF_Tot_MR_1000_1399,C11_CF_Tot_MR_1400_1799,C11_CF_Tot_MR_1800_2399,C11_CF_Tot_MR_2400_2999,C11_CF_Tot_MR_3000_3999,C11_CF_Tot_MR_4000over,C11_CF_Tot_MR_NS,C11_CF_Tot_Tot,C11_1PF_Cu15DS_MR_0_299,C11_1PF_Cu15DS_MR_300_449,C11_1PF_Cu15DS_MR_450_599,C11_1PF_Cu15DS_MR_600_799,C11_1PF_Cu15DS_MR_800_999,C11_1PF_Cu15DS_MR_1000_1399,C11_1PF_Cu15DS_MR_1400_1799,C11_1PF_Cu15DS_MR_1800_2399,C11_1PF_Cu15DS_MR_2400_2999,C11_1PF_Cu15DS_MR_3000_3999,C11_1PF_Cu15DS_MR_4000over,C11_1PF_Cu15DS_MR_NS,C11_1PF_Cu15DS_Tot,C11_1PF_CU15_NDS_MR_0_299,C11_1PF_CU15_NDS_MR_300_449,C11_1PF_CU15_NDS_MR_450_599,C11_1PF_CU15_NDS_MR_600_799,C11_1PF_CU15_NDS_MR_800_999,C11_1PF_CU15_NDS_MR_1000_1399,C11_1PF_CU15_NDS_MR_1400_1799,C11_1PF_CU15_NDS_MR_1800_2399,C11_1PF_CU15_NDS_MR_2400_2999,C11_1PF_CU15_NDS_MR_3000_3999,C11_1PF_CU15_NDS_MR_4000over,C11_1PF_CU15_NDS_MR_NS,C11_1PF_CU15_NDS_Tot,C11_1PF_NCu15DS_MR_0_299,C11_1PF_NCu15DS_MR_300_449,C11_1PF_NCu15DS_MR_450_599,C11_1PF_NCu15DS_MR_600_799,C11_1PF_NCu15DS_MR_800_999,C11_1PF_NCu15DS_MR_1000_1399,C11_1PF_NCu15DS_MR_1400_1799,C11_1PF_NCu15DS_MR_1800_2399,C11_1PF_NCu15DS_MR_2400_2999,C11_1PF_NCu15DS_MR_3000_3999,C11_1PF_NCu15DS_MR_4000over,C11_1PF_NCu15DS_MR_NS,C11_1PF_NCu15DS_Tot,C11_1PF_NDCO_MR_0_299,C11_1PF_NDCO_MR_300_449,C11_1PF_NDCO_MR_450_599,C11_1PF_NDCO_MR_600_799,C11_1PF_NDCO_MR_800_999,C11_1PF_NDCO_MR_1000_1399,C11_1PF_NDCO_MR_1400_1799,C11_1PF_NDCO_MR_1800_2399,C11_1PF_NDCO_MR_2400_2999,C11_1PF_NDCO_MR_3000_3999,C11_1PF_NDCO_MR_4000over,C11_1PF_NDCO_MR_NS,C11_1PF_NDCO_Tot,C11_1PF_Tot_MR_0_299,C11_1PF_Tot_MR_300_449,C11_1PF_Tot_MR_450_599,C11_1PF_Tot_MR_600_799,C11_1PF_Tot_MR_800_999,C11_1PF_Tot_MR_1000_1399,C11_1PF_Tot_MR_1400_1799,C11_1PF_Tot_MR_1800_2399,C11_1PF_Tot_MR_2400_2999,C11_1PF_Tot_MR_3000_3999,C11_1PF_Tot_MR_4000over,C11_1PF_Tot_MR_NS,C11_1PF_Tot_Tot,C11_Tot_MR_0_299,C11_Tot_MR_300_449,C11_Tot_MR_450_599,C11_Tot_MR_600_799,C11_Tot_MR_800_999,C11_Tot_MR_1000_1399,C11_Tot_MR_1400_1799,C11_Tot_MR_1800_2399,C11_Tot_MR_2400_2999,C11_Tot_MR_3000_3999,C11_Tot_MR_4000over,C11_Tot_MR_NS,C11_Tot_Tot,C16_CFNC_MR_0_299,C16_CFNC_MR_300_449,C16_CFNC_MR_450_599,C16_CFNC_MR_600_799,C16_CFNC_MR_800_999,C16_CFNC_MR_1000_1399,C16_CFNC_MR_1400_1799,C16_CFNC_MR_1800_2399,C16_CFNC_MR_2400_2999,C16_CFNC_MR_3000_3999,C16_CFNC_MR_4000over,C16_CFNC_MR_NS,C16_CFNC_Tot,C16_CF_Cu15DS_MR_0_299,C16_CF_Cu15DS_MR_300_449,C16_CF_Cu15DS_MR_450_599,C16_CF_Cu15DS_MR_600_799,C16_CF_Cu15DS_MR_800_999,C16_CF_Cu15DS_MR_1000_1399,C16_CF_Cu15DS_MR_1400_1799,C16_CF_Cu15DS_MR_1800_2399,C16_CF_Cu15DS_MR_2400_2999,C16_CF_Cu15DS_MR_3000_3999,C16_CF_Cu15DS_MR_4000over,C16_CF_Cu15DS_MR_NS,C16_CF_Cu15DS_Tot,C16_CF_Cu15NDS_MR_0_299,C16_CF_Cu15NDS_MR_300_449,C16_CF_Cu15NDS_MR_450_599,C16_CF_Cu15NDS_MR_600_799,C16_CF_Cu15NDS_MR_800_999,C16_CF_Cu15NDS_MR_1000_1399,C16_CF_Cu15NDS_MR_1400_1799,C16_CF_Cu15NDS_MR_1800_2399,C16_CF_Cu15NDS_MR_2400_2999,C16_CF_Cu15NDS_MR_3000_3999,C16_CF_Cu15NDS_MR_4000over,C16_CF_Cu15NDS_MR_NS,C16_CF_Cu15NDS_Tot,C16_CF_NCu15DS_MR_0_299,C16_CF_NCu15DS_MR_300_449,C16_CF_NCu15DS_MR_450_599,C16_CF_NCu15DS_MR_600_799,C16_CF_NCu15DS_MR_800_999
107031143,24,10,12,30,22,65,55,136,34,20,12,25,442,4,0,0,0,8,21,26,35,8,7,3,0,109,11,3,7,13,18,66,125,197,65,33,15,21,568,0,10,7,10,9,14,29,25,6,11,4,7,130,8,6,8,9,13,37,27,32,16,7,0,5,192,24,18,25,35,46,141,198,289,100,64,24,38,1001,0,0,0,0,0,5,3,3,3,0,0,0,19,4,4,4,0,4,28,23,30,3,5,0,7,105,0,0,3,0,8,9,8,7,0,0,0,7,42,4,3,4,5,5,12,12,14,3,0,0,5,83,6,14,6,11,21,56,47,51,14,7,3,17,250,55,42,44,70,90,258,303,471,150,87,44,84,1695,21,13,13,23,25,60,87,80,40,21,15,16,412,3,0,5,7,4,24,28,37,9,8,0,4,116,7,0,6,6,15,75,141,167,58,40,14,16,542,9,7,0,0,8
107041144,23,7,4,12,8,39,61,88,68,71,15,27,427,3,0,8,0,5,30,19,33,26,13,6,13,156,10,7,3,11,26,64,78,175,166,115,54,27,743,7,6,11,6,12,25,21,24,17,21,9,9,168,8,4,4,4,11,24,27,16,15,17,8,12,141,28,18,22,25,50,143,149,244,232,171,78,52,1208,0,0,0,0,0,6,5,0,4,5,0,0,20,3,4,0,3,0,7,10,23,13,4,0,5,77,0,0,4,3,5,6,11,10,6,0,0,0,39,7,0,0,5,7,5,5,5,3,0,3,3,46,14,5,3,11,13,29,27,41,28,10,5,14,183,63,34,29,47,74,201,243,368,331,249,92,92,1821,33,14,10,21,24,39,41,120,46,61,20,12,437,3,3,0,3,6,16,21,46,24,32,17,4,171,27,4,7,18,13,56,98,211,150,132,58,25,793,10,3,0,3,5
107041145,14,9,5,17,15,50,46,84,64,44,19,14,372,0,0,0,0,3,16,18,30,10,13,4,5,107,10,4,3,6,14,49,65,153,120,81,23,17,547,3,6,0,6,4,23,15,19,16,3,4,3,89,4,5,0,0,7,10,18,19,9,3,0,8,88,16,12,4,16,34,101,114,212,152,103,33,31,829,0,0,0,0,0,4,0,3,0,5,0,0,10,3,0,0,3,0,12,5,11,11,3,0,4,55,5,0,3,4,3,11,3,7,4,0,5,0,48,7,3,0,3,0,8,5,6,6,0,0,3,56,10,11,7,9,9,42,18,28,15,8,5,10,166,51,35,18,38,56,185,179,324,228,157,53,50,1365,14,13,3,11,14,42,52,86,55,32,17,9,354,0,0,0,0,3,8,12,30,9,11,8,0,84,5,3,0,13,12,45,55,179,110,90,27,14,556,4,3,0,5,4
107041146,23,6,7,9,13,43,37,104,77,54,42,16,427,0,9,6,6,10,18,17,37,27,15,4,8,165,11,8,10,20,19,87,105,243,200,134,50,29,915,13,4,7,11,13,22,32,20,21,24,11,5,179,5,0,0,6,7,20,21,21,16,13,9,0,130,29,25,19,48,52,156,176,325,263,181,77,44,1388,0,0,0,0,0,0,0,3,5,0,0,0,17,3,0,0,7,8,16,12,22,5,10,3,0,88,0,0,3,6,7,15,10,3,10,3,0,5,55,9,9,0,6,3,8,7,11,7,0,0,3,53,15,8,3,19,15,37,24,38,23,10,0,11,216,61,39,33,74,79,233,244,467,356,248,118,72,2028,36,9,4,15,15,47,48,95,72,59,31,17,449,7,6,3,8,6,21,34,49,27,16,12,13,190,20,3,9,14,19,81,108,277,183,165,71,27,974,18,8,3,12,5
107041147,8,0,4,3,6,23,22,58,55,62,20,8,269,3,0,0,0,5,13,15,25,19,22,12,6,117,5,9,0,12,9,32,46,113,161,143,38,22,585,6,0,3,8,0,27,18,11,20,16,3,6,115,7,0,0,0,8,9,14,16,12,18,3,0,85,20,13,4,19,20,72,89,166,212,206,62,34,903,0,0,0,0,0,3,0,4,4,0,0,0,14,3,0,0,0,0,0,5,11,10,9,0,0,51,0,0,0,0,0,7,3,8,3,3,0,4,24,0,0,0,0,0,3,4,0,6,0,0,0,30,0,0,5,0,6,15,20,18,26,13,5,6,111,32,14,9,25,31,108,124,243,287,283,81,47,1281,7,4,0,7,9,22,25,61,47,70,15,7,275,0,0,0,0,5,0,12,18,16,18,8,3,96,12,0,3,5,14,35,55,161,126,135,35,25,606,5,0,4,0,3
107041148,20,9,5,16,11,26,27,59,40,55,40,23,335,4,0,0,0,0,17,7,29,14,18,13,3,113,9,7,0,11,19,34,56,107,85,104,87,26,541,0,0,0,3,4,19,17,12,14,18,6,10,108,4,0,0,3,4,15,3,15,13,11,10,6,84,15,12,3,19,23,78,79,162,122,148,117,45,836,3,0,0,0,0,0,3,0,0,4,0,0,20,4,0,3,5,0,11,7,9,3,3,0,0,42,0,0,0,0,0,5,4,0,3,0,5,0,27,0,0,0,0,0,10,3,4,3,0,0,0,27,8,3,5,0,6,22,25,19,10,10,8,0,119,46,23,12,33,41,135,130,244,182,213,162,70,1290,23,10,11,3,18,34,29,44,28,69,45,10,329,3,4,0,3,5,11,15,26,8,22,20,4,120,19,0,3,8,8,32,34,118,90,136,95,18,565,8,0,0,3,0
107041150,17,5,11,8,14,49,50,106,75,60,34,17,455,7,3,5,4,10,18,21,40,34,26,25,8,203,17,7,6,21,13,70,109,220,235,192,80,32,1009,9,0,5,11,13,26,23,37,14,22,12,12,183,0,0,4,9,13,24,20,26,13,17,14,6,151,34,18,12,36,43,141,174,320,292,264,136,65,1545,0,0,0,0,4,0,4,9,3,0,0,0,28,3,0,0,4,7,11,22,19,13,5,4,0,86,6,0,3,3,5,5,6,8,4,9,6,3,49,0,0,0,0,3,12,8,17,11,6,0,0,69,7,3,4,17,16,33,41,47,34,13,8,7,229,56,30,29,62,68,226,264,472,402,339,181,94,2226,27,18,6,12,16,47,44,87,92,83,39,16,480,5,5,0,5,6,19,30,36,34,38,26,13,219,23,12,5,17,10,69,91,289,244,213,84,28,1083,3,7,5,4,12
107041548,11,3,9,11,8,26,57,53,23,44,40,3,280,0,0,0,0,0,0,4,0,0,3,4,0,16,0,4,0,0,0,11,10,24,16,17,17,8,107,3,0,0,0,0,8,9,4,3,0,9,0,40,0,0,0,5,4,7,6,6,5,11,0,6,53,9,3,0,7,10,21,23,35,24,30,32,16,213,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,6,4,4,0,0,19,0,0,0,0,0,0,3,3,3,3,0,0,25,0,0,0,0,3,0,0,3,3,0,0,0,17,7,0,3,4,3,10,11,21,9,9,0,0,65,22,9,6,20,26,55,90,107,54,79,70,13,556,15,6,0,6,20,32,45,71,31,35,23,7,285,0,0,0,0,0,0,0,3,0,3,0,0,17,3,0,0,6,0,13,11,26,12,13,12,5,111,0,0,3,0,0
107041549,9,8,0,15,10,40,49,86,42,25,17,24,326,0,5,0,4,0,8,16,15,11,11,0,0,81,5,5,0,13,18,43,63,142,64,76,20,16,474,4,0,0,3,3,20,14,30,3,13,3,6,96,0,0,0,0,8,6,9,14,8,4,10,0,63,16,9,4,19,29,79,105,200,90,109,39,25,721,0,0,0,0,3,0,3,0,0,0,0,0,12,0,0,0,0,0,13,5,24,4,3,0,5,63,0,0,0,0,6,6,6,3,3,4,0,0,22,3,0,3,0,0,5,3,8,0,0,0,0,36,7,0,4,3,12,25,22,31,8,10,0,6,132,34,18,10,36,52,143,182,315,138,141,53,53,1175,19,11,3,5,12,41,57,79,54,31,10,4,324,4,3,0,3,0,15,17,19,15,8,3,4,92,11,3,7,8,13,39,69,132,66,70,27,22,473,4,7,0,8,8
108011151,8,8,8,13,12,34,27,13,14,11,9,14,158,5,0,0,4,8,9,12,6,3,0,4,0,47,0,4,0,8,11,26,28,22,17,11,0,10,138,0,0,0,3,5,9,4,4,0,4,0,0,29,0,3,0,0,3,9,7,6,0,0,4,3,44,4,14,3,20,23,58,45,28,24,14,11,16,259,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,4,0,0,0,0,0,0,12,5,5,0,3,0,13,5,3,0,0,0,3,49,15,23,11,33,33,106,76,48,39,23,21,32,461,18,3,11,8,18,32,31,20,14,11,0,11,173,0,0,0,0,0,6,9,6,0,5,0,0,23,3,0,0,7,13,28,34,21,8,9,8,0,142,0,0,0,0,6
108011152,39,23,10,30,26,55,71,56,29,20,11,34,399,0,0,0,3,4,15,11,22,4,8,0,3,72,7,6,0,3,10,39,65,91,36,11,5,15,294,7,0,0,0,5,20,17,15,7,6,0,8,85,4,0,3,9,4,12,7,10,11,4,0,0,60,16,9,3,16,23,86,102,135,53,24,13,26,511,0,0,0,5,0,0,5,6,0,0,0,0,15,3,3,0,4,4,14,13,12,0,0,0,8,60,0,0,0,3,0,6,0,0,0,0,0,5,13,5,3,3,8,7,8,4,6,0,0,0,0,39,6,5,3,14,15,26,21,23,0,0,0,9,132,61,39,21,54,64,169,187,216,85,44,26,70,1043,36,10,7,22,28,57,68,73,21,22,14,17,376,4,0,0,0,5,12,22,13,8,0,5,0,78,3,5,0,7,4,39,76,70,26,20,6,11,265,4,0,0,0,7
108011153,19,6,16,14,20,26,23,37,5,6,3,9,184,0,0,0,0,4,6,4,9,3,0,0,4,29,0,3,3,6,20,39,40,39,20,12,3,6,194,0,3,3,0,0,3,4,0,4,4,0,0,30,3,4,0,8,5,10,8,4,5,0,6,5,43,3,10,5,16,34,55,52,50,27,16,9,17,302,0,0,0,0,0,3,3,0,0,0,0,0,10,5,3,3,4,3,6,7,0,0,0,0,4,31,0,0,0,3,0,0,0,0,0,0,0,0,8,6,0,0,6,0,5,0,0,0,0,0,6,23,6,4,4,10,9,21,16,3,0,0,0,6,80,28,18,25,35,61,102,86,92,37,21,11,26,561,25,11,13,16,26,45,30,18,8,4,7,15,222,0,0,3,4,8,9,7,15,3,0,0,0,53,6,3,0,12,17,31,39,41,14,10,3,5,182,3,0,0,0,0
108011154,10,4,10,8,4,18,16,29,8,3,3,11,126,0,0,0,0,0,0,8,6,0,0,0,0,17,3,0,0,3,4,19,13,30,11,3,0,3,88,0,0,0,3,4,0,0,0,5,0,0,0,16,4,4,0,4,3,5,0,9,0,0,0,5,31,7,4,0,8,8,27,26,38,13,5,0,6,144,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,6,3,4,3,0,0,0,14,0,0,0,0,5,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,3,0,0,0,0,13,8,0,0,3,6,10,4,11,4,0,5,0,49,27,13,13,18,22,52,41,77,25,6,11,17,324,15,13,6,25,6,21,20,13,7,0,0,4,140,0,0,0,0,0,3,6,4,0,0,0,0,13,0,0,3,0,0,13,27,27,8,4,0,0,86,3,0,0,0,0
108021155,19,22,13,25,37,78,57,44,10,4,3,19,342,0,3,0,7,7,22,18,23,7,5,0,0,91,5,4,6,17,25,96,91,78,20,11,8,11,376,4,3,9,9,18,13,11,8,0,4,0,0,81,0,3,4,3,14,10,11,12,4,4,0,6,75,16,18,24,38,65,141,131,117,29,24,12,19,624,4,0,0,3,0,6,4,0,0,0,0,3,18,4,0,8,15,17,38,32,7,3,0,0,9,129,0,0,4,9,7,5,4,4,0,0,0,3,29,9,0,6,8,3,7,4,5,0,0,0,3,49,14,0,14,32,33,59,39,22,3,0,0,16,233,44,42,49,97,127,279,230,177,41,31,19,57,1193,19,14,21,34,41,89,67,43,10,8,6,22,363,0,5,0,4,11,24,14,21,6,3,0,4,97,6,6,5,11,44,108,69,59,24,13,7,16,365,0,6,3,7,4
108021156,25,16,26,23,32,62,37,40,20,12,13,22,321,4,4,3,5,9,22,10,7,6,0,0,3,74,8,3,8,13,11,35,51,53,22,21,3,12,241,0,9,6,0,7,3,8,9,0,3,0,4,51,7,4,4,10,4,12,12,7,7,0,0,8,68,19,15,20,34,25,69,77,71,29,23,7,22,430,0,0,0,0,0,12,3,0,3,0,0,3,17,3,6,0,10,9,14,12,6,5,0,6,0,66,0,0,0,5,0,10,4,0,0,0,0,0,17,6,0,0,3,3,4,4,8,0,0,0,0,35,6,6,3,16,16,36,18,12,6,0,3,8,139,49,39,48,75,77,173,130,125,49,37,24,54,881,20,28,19,25,32,43,47,39,14,10,9,23,295,3,4,0,3,8,11,14,9,8,10,0,5,62,10,0,4,9,7,49,49,48,15,11,4,9,206,0,4,0,5,3
108021157,16,3,5,9,16,29,23,13,3,0,6,7,132,0,0,0,0,5,7,5,10,5,0,0,0,29,0,0,0,6,8,26,41,21,4,0,0,7,111,0,0,0,4,0,5,0,9,0,0,0,0,17,0,3,0,5,8,3,3,6,0,0,0,4,33,0,7,5,17,19,39,49,32,7,6,7,8,196,0,3,0,0,0,5,0,0,0,0,0,0,7,0,0,6,4,8,5,9,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,4,3,0,0,0,0,0,0,13,6,4,5,10,11,13,7,4,0,0,0,4,68,23,15,19,32,37,83,81,48,14,3,14,22,392,10,12,3,12,17,19,24,14,13,6,3,11,128,0,0,4,0,4,4,4,5,0,0,0,5,28,0,0,6,4,9,31,33,23,5,9,0,4,126,0,0,0,3,0
108021158,19,4,9,16,11,16,26,20,0,0,0,7,140,0,0,0,0,4,5,6,6,5,3,0,3,34,9,0,3,6,5,15,36,37,6,3,0,4,129,0,0,0,3,3,3,9,4,0,0,0,0,28,0,0,0,0,0,4,7,4,0,0,0,0,27,10,6,5,12,14,30,62,51,15,3,0,10,220,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,4,0,7,0,5,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,14,0,5,0,0,0,0,0,0,0,6,0,0,11,4,5,0,7,8,13,6,8,0,6,0,3,50,33,10,16,33,30,63,90,82,20,11,3,18,410,15,7,10,8,12,24,30,19,4,0,4,10,143,0,0,0,0,0,6,8,3,0,0,0,0,27,5,0,3,8,8,27,28,21,0,3,0,5,98,0,4,0,0,3
108021159,20,11,21,25,19,50,33,24,8,5,13,19,256,7,3,4,6,3,8,12,14,0,0,0,4,63,4,5,12,11,30,54,33,46,16,9,3,14,229,7,6,4,4,9,11,6,11,0,3,0,0,57,0,3,4,6,4,10,3,5,0,0,0,0,48,18,12,15,29,43,84,52,71,22,7,9,26,397,0,0,0,0,4,0,0,0,0,0,0,0,14,0,4,0,6,6,12,9,6,0,0,0,5,52,0,0,0,6,6,9,0,0,0,0,0,0,17,3,4,0,3,3,7,4,0,0,0,0,5,27,6,8,9,17,18,19,15,10,3,0,0,5,113,41,33,43,63,86,153,105,105,42,18,20,46,760,15,9,14,23,14,46,32,29,14,7,7,16,236,7,0,0,0,6,11,9,19,5,5,7,0,67,3,6,5,9,29,46,45,49,17,3,0,8,223,3,0,0,0,4
108021160,15,10,7,8,5,22,14,25,13,8,5,0,125,0,0,0,0,6,0,6,9,0,0,0,0,20,0,0,0,4,7,25,15,34,14,10,5,4,116,0,0,0,0,8,3,10,4,0,0,0,0,30,0,0,0,0,0,0,0,3,0,0,0,0,15,0,0,0,4,15,32,34,46,15,10,9,7,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,5,0,0,0,0,0,0,14,0,3,0,0,0,17,4,0,0,0,0,0,36,17,11,8,13,26,65,57,70,35,19,11,13,344,6,9,3,9,9,34,34,27,0,4,10,5,155,4,0,0,5,0,8,9,4,3,0,0,0,27,0,0,0,0,3,12,23,34,15,0,4,4,97,0,0,0,0,0
108031161,3,0,0,0,0,0,0,0,4,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,3,4,3,0,4,25,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0
108041162,45,19,19,32,41,68,77,69,35,24,13,28,473,0,6,0,5,9,14,26,30,14,3,6,7,117,9,5,4,20,24,52,104,117,58,29,9,16,452,6,0,0,4,10,18,20,23,13,0,0,5,101,7,3,0,3,8,28,19,18,9,7,3,4,109,24,8,13,32,54,109,166,188,90,51,19,32,782,0,0,0,0,3,4,6,3,0,0,0,0,20,0,6,0,3,3,17,19,7,4,3,0,4,72,0,0,3,5,4,4,7,0,0,0,0,0,36,3,3,3,4,8,6,13,4,0,0,0,5,46,3,4,10,14,22,37,42,22,9,8,0,9,174,61,40,41,79,113,212,283,279,134,84,36,67,1427,45,20,24,32,45,72,78,75,39,16,5,26,475,0,3,0,0,4,23,12,36,15,12,5,3,117,8,6,3,14,18,59,92,142,55,25,12,10,443,0,3,0,0,7
108041164,21,18,13,15,23,58,67,76,42,26,16,16,405,4,0,0,0,5,7,8,20,10,8,0,5,76,5,5,0,5,13,45,66,125,66,35,13,11,395,0,5,0,5,4,9,20,13,4,3,4,9,69,6,0,0,4,8,7,11,16,3,6,4,4,73,18,11,0,14,26,69,108,174,85,53,28,30,606,0,0,0,0,3,0,8,0,0,0,0,0,14,0,3,0,4,6,16,23,15,7,0,0,0,75,0,0,0,3,0,5,8,12,3,0,0,0,28,5,7,0,4,4,11,0,8,0,0,0,0,50,5,12,0,11,18,35,37,37,15,7,5,3,170,39,34,16,45,64,163,211,283,145,86,46,43,1182,20,19,4,15,27,55,75,103,42,22,18,25,445,4,0,0,0,6,13,23,26,13,9,3,4,99,7,0,0,6,11,43,89,145,61,30,15,16,432,5,0,0,0,4
108041165,17,13,7,4,16,39,31,26,16,15,5,13,208,0,0,0,5,8,11,13,13,5,5,0,7,66,0,7,0,8,7,19,28,23,22,9,6,4,151,3,0,0,4,5,13,7,8,3,3,3,0,55,0,4,0,4,3,3,9,8,7,0,0,7,51,10,12,3,21,23,54,50,54,40,21,11,20,312,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,4,9,7,5,0,3,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,4,0,3,0,0,0,0,14,3,3,0,3,4,12,11,10,0,4,0,6,54,28,22,10,28,50,108,91,92,53,38,20,37,577,16,5,11,11,14,38,28,46,19,9,8,5,211,0,0,0,0,3,3,8,9,0,3,3,0,43,8,8,5,5,8,35,18,46,27,11,3,6,166,0,0,0,0,4
108041166,16,10,13,24,23,53,48,64,23,21,9,18,319,0,0,0,0,4,13,15,13,6,14,8,3,88,0,0,5,13,21,57,91,107,34,29,11,14,389,0,3,4,3,3,6,11,16,10,9,0,5,78,0,3,3,9,9,15,13,16,5,3,0,0,78,5,12,9,23,41,94,139,155,55,55,18,28,633,0,0,0,3,0,7,7,5,0,0,0,0,20,0,0,4,6,3,18,17,8,7,0,0,0,67,0,3,0,0,0,7,5,0,0,0,0,0,16,0,3,0,0,5,11,7,3,0,0,0,0,30,6,5,3,9,8,36,26,19,8,0,4,6,127,28,28,24,59,72,187,210,231,89,75,34,46,1087,19,11,7,21,28,65,57,76,25,24,4,18,359,0,0,0,0,5,14,25,27,8,14,4,6,110,3,3,0,10,6,66,113,105,36,28,11,8,388,0,0,0,4,4
108041619,18,8,10,10,23,36,54,71,49,17,13,13,329,4,0,0,0,0,11,8,16,8,3,6,3,60,4,4,0,6,11,47,48,97,53,30,21,7,326,4,5,4,3,0,18,15,21,9,7,3,4,90,0,5,3,5,4,14,12,13,3,4,0,3,71,14,8,12,17,17,82,84,145,80,38,32,20,541,0,0,0,0,0,4,0,6,0,0,0,0,5,0,4,0,4,5,11,13,3,5,0,0,0,48,0,0,0,0,7,6,8,7,0,0,0,6,34,0,0,3,0,3,7,0,0,0,0,0,0,21,0,6,0,4,12,26,20,18,0,4,3,10,113,36,23,25,36,51,145,154,236,130,60,53,35,976,37,10,7,11,10,41,58,71,26,14,12,12,318,0,0,0,0,0,10,22,24,8,11,5,0,82,5,6,0,0,5,30,67,115,27,27,20,18,324,0,5,0,3,3
