SA2_CODE_2021,C16_CFNC_BF_4000more,C16_CFNC_BF_Ns,C16_CFNC_BF_Tot,C16_CFNC_BPT_Neg_ni_inc,C16_CFNC_BPT_1_149,C16_CFNC_BPT_150_399,C16_CFNC_BPT_400_649,C16_CFNC_BPT_650_799,C16_CFNC_BPT_800_1249,C16_CFNC_BPT_1250_1999,C16_CFNC_BPT_2000_2499,C16_CFNC_BPT_2500_2999,C16_CFNC_BPT_3000_3999,C16_CFNC_BPT_4000more,C16_CFNC_BPT_Ns,C16_CFNC_BPT_Tot,C16_CFNC_1F1P_Neg_ni_inc,C16_CFNC_1F1P_1_149,C16_CFNC_1F1P_150_399,C16_CFNC_1F1P_400_649,C16_CFNC_1F1P_650_799,C16_CFNC_1F1P_800_1249,C16_CFNC_1F1P_1250_1999,C16_CFNC_1F1P_2000_2499,C16_CFNC_1F1P_2500_2999,C16_CFNC_1F1P_3000_3999,C16_CFNC_1F1P_4000more,C16_CFNC_1F1P_Ns,C16_CFNC_1F1P_Tot,C16_CFNC_1E1A_Neg_ni_inc,C16_CFNC_1E1A_1_149,C16_CFNC_1E1A_150_399,C16_CFNC_1E1A_400_649,C16_CFNC_1E1A_650_799,C16_CFNC_1E1A_800_1249,C16_CFNC_1E1A_1250_1999,C16_CFNC_1E1A_2000_2499,C16_CFNC_1E1A_2500_2999,C16_CFNC_1E1A_3000_3999,C16_CFNC_1E1A_4000more,C16_CFNC_1E1A_Ns,C16_CFNC_1E1A_Tot,C16_CFNC_1F1NW_Neg_ni_inc,C16_CFNC_1F1NW_1_149,C16_CFNC_1F1NW_150_399,C16_CFNC_1F1NW_400_649,C16_CFNC_1F1NW_650_799,C16_CFNC_1F1NW_800_1249,C16_CFNC_1F1NW_1250_1999,C16_CFNC_1F1NW_2000_2499,C16_CFNC_1F1NW_2500_2999,C16_CFNC_1F1NW_3000_3999,C16_CFNC_1F1NW_4000more,C16_CFNC_1F1NW_Ns,C16_CFNC_1F1NW_Tot,C16_CFNC_1P1NW_Neg_ni_inc,C16_CFNC_1P1NW_1_149,C16_CFNC_1P1NW_150_399,C16_CFNC_1P1NW_400_649,C16_CFNC_1P1NW_650_799,C16_CFNC_1P1NW_800_1249,C16_CFNC_1P1NW_1250_1999,C16_CFNC_1P1NW_2000_2499,C16_CFNC_1P1NW_2500_2999,C16_CFNC_1P1NW_3000_3999,C16_CFNC_1P1NW_4000more,C16_CFNC_1P1NW_Ns,C16_CFNC_1P1NW_Tot,C16_CFNC_1A1NW_Neg_ni_inc,C16_CFNC_1A1NW_1_149,C16_CFNC_1A1NW_150_399,C16_CFNC_1A1NW_400_649,C16_CFNC_1A1NW_650_799,C16_CFNC_1A1NW_800_1249,C16_CFNC_1A1NW_1250_1999,C16_CFNC_1A1NW_2000_2499,C16_CFNC_1A1NW_2500_2999,C16_CFNC_1A1NW_3000_3999,C16_CFNC_1A1NW_4000more,C16_CFNC_1A1NW_Ns,C16_CFNC_1A1NW_Tot,C16_CFNC_BA_Neg_ni_inc,C16_CFNC_BA_1_149,C16_CFNC_BA_150_399,C16_CFNC_BA_400_649,C16_CFNC_BA_650_799,C16_CFNC_BA_800_1249,C16_CFNC_BA_1250_1999,C16_CFNC_BA_2000_2499,C16_CFNC_BA_2500_2999,C16_CFNC_BA_3000_3999,C16_CFNC_BA_4000more,C16_CFNC_BA_Ns,C16_CFNC_BA_Tot,C16_CFNC_BNW_Neg_ni_inc,C16_CFNC_BNW_1_149,C16_CFNC_BNW_150_399,C16_CFNC_BNW_400_649,C16_CFNC_BNW_650_799,C16_CFNC_BNW_800_1249,C16_CFNC_BNW_1250_1999,C16_CFNC_BNW_2000_2499,C16_CFNC_BNW_2500_2999,C16_CFNC_BNW_3000_3999,C16_CFNC_BNW_4000more,C16_CFNC_BNW_Ns,C16_CFNC_BNW_Tot,C16_CFNC_LFns_Neg_ni_inc,C16_CFNC_LFns_1_149,C16_CFNC_LFns_150_399,C16_CFNC_LFns_400_649,C16_CFNC_LFns_650_799,C16_CFNC_LFns_800_1249,C16_CFNC_LFns_1250_1999,C16_CFNC_LFns_2000_2499,C16_CFNC_LFns_2500_2999,C16_CFNC_LFns_3000_3999,C16_CFNC_LFns_4000more,C16_CFNC_LFns_Ns,C16_CFNC_LFns_Tot,C16_CFNC_Tot_Neg_ni_inc,C16_CFNC_Tot_1_149,C16_CFNC_Tot_150_399,C16_CFNC_Tot_400_649,C16_CFNC_Tot_650_799,C16_CFNC_Tot_800_1249,C16_CFNC_Tot_1250_1999,C16_CFNC_Tot_2000_2499,C16_CFNC_Tot_2500_2999,C16_CFNC_Tot_3000_3999,C16_CFNC_Tot_4000more,C16_CFNC_Tot_Ns,C16_CFNC_Tot_Tot,C16_CFC_BFT_Neg_ni_inc,C16_CFC_BFT_1_149,C16_CFC_BFT_150_399,C16_CFC_BFT_400_649,C16_CFC_BFT_650_799,C16_CFC_BFT_800_1249,C16_CFC_BFT_1250_1999,C16_CFC_BFT_2000_2499,C16_CFC_BFT_2500_2999,C16_CFC_BFT_3000_3999,C16_CFC_BFT_4000more,C16_CFC_BFT_Ns,C16_CFC_BFT_Tot,C16_CFC_BPT_Neg_ni_inc,C16_CFC_BPT_1_149,C16_CFC_BPT_150_399,C16_CFC_BPT_400_649,C16_CFC_BPT_650_799,C16_CFC_BPT_800_1249,C16_CFC_BPT_1250_1999,C16_CFC_BPT_2000_2499,C16_CFC_BPT_2500_2999,C16_CFC_BPT_3000_3999,C16_CFC_BPT_4000more,C16_CFC_BPT_Ns,C16_CFC_BPT_Tot,C16_CFC_1F1P_Neg_ni_inc,C16_CFC_1F1P_1_149,C16_CFC_1F1P_150_399,C16_CFC_1F1P_400_649,C16_CFC_1F1P_650_799,C16_CFC_1F1P_800_1249,C16_CFC_1F1P_1250_1999,C16_CFC_1F1P_2000_2499,C16_CFC_1F1P_2500_2999,C16_CFC_1F1P_3000_3999,C16_CFC_1F1P_4000more,C16_CFC_1F1P_Ns,C16_CFC_1F1P_Tot,C16_CF_1E1A_Neg_ni_inc,C16_CF_1E1A_1_149,C16_CF_1E1A_150_399,C16_CF_1E1A_400_649,C16_CF_1E1A_650_799,C16_CF_1E1A_800_1249,C16_CF_1E1A_1250_1999,C16_CF_1E1A_2000_2499,C16_CF_1E1A_2500_2999,C16_CF_1E1A_3000_3999,C16_CF_1E1A_4000more,C16_CF_1E1A_Ns,C16_CF_1E1A_Tot,C16_CF_1F1NW_Neg_ni_inc,C16_CF_1F1NW_1_149,C16_CF_1F1NW_150_399,C16_CF_1F1NW_400_649,C16_CF_1F1NW_650_799,C16_CF_1F1NW_800_1249,C16_CF_1F1NW_1250_1999,C16_CF_1F1NW_2000_2499,C16_CF_1F1NW_2500_2999,C16_CF_1F1NW_3000_3999,C16_CF_1F1NW_4000more,C16_CF_1F1NW_Ns,C16_CF_1F1NW_Tot,C16_CF_1P1NW_Neg_ni_inc,C16_CF_1P1NW_1_149
106041126,28,7,243,0,0,0,0,0,11,9,0,0,4,0,0,31,0,0,0,0,0,14,59,35,20,11,12,5,155,0,0,0,0,0,0,5,3,6,5,4,3,21,0,0,0,5,3,26,31,24,8,11,0,8,110,0,0,8,11,8,24,10,0,0,3,0,3,69,0,0,0,0,3,5,4,3,0,0,0,0,15,0,0,0,0,0,0,0,0,3,0,5,0,9,18,10,11,59,98,77,43,11,5,3,0,18,356,0,0,0,5,0,0,3,0,0,0,0,65,66,21,12,15,68,120,163,217,121,92,92,54,107,1081,0,0,0,0,0,5,22,35,32,62,48,25,232,0,0,0,3,0,6,14,5,7,5,4,0,36,0,0,0,0,5,17,78,74,80,56,38,24,376,0,0,0,0,0,0,13,7,15,11,10,3,60,0,0,0,4,9,42,86,80,25,24,15,15,302,0,0
106041127,11,8,110,0,0,0,0,0,4,3,3,0,0,3,0,14,0,0,0,0,0,9,17,5,10,6,6,4,66,0,0,0,0,0,0,3,5,4,3,0,0,14,0,0,0,4,6,9,14,10,0,0,0,0,46,0,0,0,3,9,7,7,3,0,0,0,0,27,0,0,0,0,0,0,4,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,3,17,36,26,20,3,0,0,0,8,121,0,0,0,0,0,0,0,0,0,0,0,22,28,11,7,4,35,56,78,84,43,29,30,24,50,443,0,0,0,0,3,3,18,17,8,20,23,15,100,0,0,0,0,0,3,6,0,5,0,0,0,17,0,0,0,0,0,3,32,23,28,16,19,20,147,0,0,0,0,0,0,5,3,5,5,4,0,26,0,0,0,0,3,14,25,21,4,6,0,10,86,0,0
106041128,11,5,124,0,0,0,0,0,4,9,3,0,0,0,0,21,0,0,0,0,0,7,34,9,17,8,5,0,84,0,0,0,0,0,0,3,5,0,0,4,0,10,0,0,0,0,6,18,18,12,4,0,0,3,62,0,0,0,0,9,9,9,0,0,0,0,0,38,0,0,0,3,0,3,0,0,0,0,0,0,9,0,0,0,0,0,4,0,4,0,0,3,0,10,12,4,3,15,68,46,25,3,0,0,9,15,190,0,0,0,0,0,3,0,0,0,0,0,37,38,10,4,3,19,89,100,130,67,46,33,25,62,589,0,0,0,0,0,3,24,26,17,52,39,15,172,0,0,0,0,0,0,6,5,5,0,0,0,25,0,0,0,0,0,4,36,46,45,31,24,17,206,0,0,0,0,0,0,7,3,4,3,3,7,25,0,0,0,0,0,10,42,31,9,0,9,9,118,0,0
106041129,21,3,217,0,0,0,3,4,19,17,0,9,3,0,0,63,0,0,0,0,8,30,54,38,9,13,7,4,174,0,0,0,0,0,0,5,10,0,4,0,0,26,0,0,0,4,3,17,21,10,5,6,5,0,73,0,0,3,8,13,14,11,5,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,3,16,5,9,43,102,64,23,10,0,0,4,18,286,0,0,0,0,0,0,0,0,0,0,0,51,55,25,10,16,64,136,172,199,113,52,43,44,93,966,0,0,0,0,0,9,29,43,28,41,20,29,201,0,0,0,0,0,4,7,8,9,3,4,0,30,0,0,0,0,0,22,65,37,38,34,20,19,246,0,0,0,0,0,8,14,3,4,14,8,6,52,0,0,0,3,3,41,45,29,5,4,3,9,150,0,0
107011131,21,6,351,0,0,0,3,5,22,23,6,0,0,0,0,66,0,0,0,0,0,25,97,59,28,16,4,10,240,0,0,0,0,0,4,17,13,12,0,0,0,45,0,0,0,5,7,67,85,37,10,4,3,5,222,0,0,0,13,31,57,24,7,4,0,4,0,151,0,0,0,3,5,0,3,3,5,0,0,4,27,0,0,0,0,0,0,0,0,0,4,0,0,13,37,21,17,164,456,317,114,18,4,6,11,49,1216,4,0,0,4,11,3,0,3,0,0,0,99,125,36,26,23,200,524,506,468,257,125,76,44,167,2456,0,0,0,0,0,11,73,120,90,113,55,32,492,0,0,0,0,0,20,30,16,4,9,0,6,93,0,0,0,0,4,43,262,218,143,104,66,60,895,0,0,0,0,0,5,38,31,18,15,9,6,118,0,0,0,5,10,89,205,91,45,36,27,38,548,0,0
107011132,8,0,166,0,0,0,0,0,8,10,0,0,4,0,0,20,0,0,0,0,0,7,40,11,16,6,3,4,94,0,0,0,0,0,6,9,3,8,0,4,0,19,0,0,0,0,0,17,24,21,4,3,5,0,76,0,0,0,7,8,14,15,0,0,0,0,0,42,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,10,4,3,34,100,61,35,5,0,0,4,13,268,0,0,0,0,0,0,0,0,0,0,0,33,30,10,8,10,41,108,115,164,96,73,44,24,47,735,0,0,0,0,0,3,38,69,63,67,58,16,311,0,0,0,0,0,0,16,0,7,4,3,0,27,0,0,0,0,0,16,126,96,95,67,47,28,473,0,0,0,0,0,0,19,13,15,16,10,9,81,0,0,0,3,4,32,70,46,20,18,6,17,225,0,0
107011133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107011134,31,5,258,0,0,0,5,0,13,15,4,5,5,0,0,42,0,0,0,0,5,24,48,40,27,19,10,3,177,0,0,0,0,0,0,15,3,3,5,0,0,27,0,0,0,3,6,33,48,15,9,18,7,4,136,0,0,3,9,15,27,10,10,4,0,0,0,84,0,0,0,0,3,0,5,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,5,18,12,13,73,181,135,89,23,8,0,8,32,582,0,0,0,0,6,0,0,0,0,0,0,64,75,20,11,20,96,213,233,263,154,114,102,58,106,1394,0,0,0,4,0,4,38,68,73,134,112,37,459,0,0,0,0,7,12,27,18,5,9,7,4,87,0,0,0,0,0,35,141,139,127,126,101,37,703,0,0,0,0,0,8,19,12,26,23,10,7,105,0,0,0,0,6,32,97,72,36,40,36,20,338,0,0
107011545,5,3,164,0,0,0,0,4,5,6,0,0,0,0,0,19,0,0,0,0,0,22,64,25,11,6,3,3,134,0,0,0,0,0,0,7,7,0,0,0,0,25,0,0,0,5,13,30,45,11,5,0,0,5,119,0,0,4,14,11,35,7,0,0,0,0,0,66,0,0,0,0,0,5,7,0,0,0,0,0,12,0,0,0,0,0,0,5,0,0,0,0,0,4,19,10,18,107,218,93,47,3,0,0,6,28,548,0,0,0,0,5,3,0,0,0,0,0,61,73,22,16,21,133,255,205,218,103,60,29,16,99,1168,0,0,0,0,3,0,49,52,37,41,25,10,215,0,0,0,4,0,13,13,9,7,4,0,4,54,0,0,0,0,4,22,105,81,54,30,26,20,346,0,0,0,0,0,0,21,14,3,9,3,3,60,0,0,0,4,10,61,120,47,22,19,13,26,312,0,0
107011546,6,6,96,0,0,0,4,0,4,6,0,4,0,0,0,22,0,0,0,0,0,9,35,10,7,0,0,6,70,0,0,0,0,0,0,3,3,0,0,0,0,18,0,0,0,0,7,18,22,4,0,5,3,0,72,0,0,0,10,4,16,10,0,0,0,0,0,47,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,16,12,11,85,177,79,28,5,0,0,0,25,434,0,0,0,0,3,0,0,0,0,0,0,42,52,16,15,5,102,196,133,142,61,20,36,14,77,817,0,0,0,0,0,4,16,21,24,24,20,13,121,0,0,4,0,5,9,16,7,0,0,0,3,32,0,0,0,0,6,10,50,39,30,29,20,18,207,0,0,0,0,0,0,6,7,3,0,4,4,29,0,0,0,0,5,44,59,26,8,10,4,15,173,0,0
107011547,6,0,51,0,0,0,3,6,0,4,3,0,0,0,0,19,0,0,0,0,0,4,22,10,9,8,0,0,48,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,11,6,3,0,4,0,0,28,0,0,0,5,12,8,0,6,0,0,0,0,34,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,31,121,49,24,3,0,0,0,20,270,0,0,0,0,0,0,3,0,0,0,0,34,42,6,11,4,43,140,81,80,41,13,21,7,48,497,0,0,0,0,0,0,11,9,10,24,13,5,76,0,0,0,0,0,0,6,10,5,0,0,0,13,0,0,0,0,0,5,29,31,19,22,15,4,133,0,0,0,0,0,0,3,0,8,0,0,3,17,0,0,0,0,0,11,18,12,8,14,3,6,72,0,0
107021135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107031136,18,0,228,0,0,3,0,3,12,12,11,0,0,0,0,50,0,0,0,0,0,13,64,37,24,23,5,7,161,0,0,0,0,0,3,3,4,8,3,0,4,28,0,0,0,0,7,27,48,17,8,4,4,3,124,0,0,5,12,13,33,21,4,6,0,0,0,91,0,0,0,3,0,4,3,0,0,0,0,0,15,0,0,0,0,0,0,0,6,0,6,0,0,16,7,4,4,62,176,115,42,7,0,0,0,22,447,0,0,0,5,0,0,0,0,0,0,0,73,84,12,4,10,82,196,217,249,157,83,83,29,117,1237,4,0,0,0,0,0,45,81,99,112,65,39,437,0,0,0,0,0,7,30,8,7,6,7,0,61,0,0,0,3,0,26,215,167,163,90,63,40,766,0,0,0,0,0,4,33,20,20,14,5,13,116,0,0,0,3,6,56,140,82,24,26,12,29,370,0,0
107031137,0,4,105,0,0,0,0,3,4,7,3,0,0,0,0,19,0,0,0,3,0,17,32,20,5,4,0,6,98,0,0,0,0,0,4,9,0,0,0,0,0,21,0,0,0,0,4,16,28,6,0,0,0,0,63,0,0,0,3,12,21,12,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,8,14,4,4,50,125,57,26,7,0,0,0,15,302,0,0,0,0,0,0,0,0,0,0,0,27,29,9,4,5,58,145,130,158,71,39,17,6,55,711,0,0,0,0,0,0,18,25,22,41,12,7,133,0,0,0,0,0,6,10,0,0,0,0,5,21,0,0,0,5,0,12,91,50,33,15,9,11,229,0,0,0,0,0,0,9,3,9,0,3,0,24,0,0,0,0,3,33,53,29,6,8,0,17,158,0,0
107031138,18,5,120,0,0,0,0,0,6,18,3,5,0,6,0,53,0,0,0,0,0,11,25,20,14,9,11,5,94,0,0,0,0,0,0,8,6,0,4,0,4,22,0,0,0,3,0,10,26,21,4,13,4,0,80,0,0,0,15,7,22,30,7,4,3,0,3,95,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,9,10,5,55,114,165,113,35,13,5,13,18,558,0,0,0,0,0,0,5,0,0,0,0,64,69,16,11,15,81,120,218,262,106,57,65,53,93,1095,0,0,0,0,0,0,14,13,18,50,48,14,163,0,0,0,3,0,4,15,4,0,4,6,4,39,0,0,0,0,0,10,66,56,23,49,47,19,275,0,0,0,0,0,0,9,4,5,5,9,10,33,0,0,0,0,5,17,21,22,7,18,15,3,106,0,0
107031139,16,0,110,0,0,0,0,0,4,8,4,0,3,0,0,25,0,0,0,0,0,10,16,19,15,9,5,0,77,0,0,0,3,0,0,0,4,6,6,0,0,16,0,0,0,0,0,8,15,10,0,8,0,4,44,0,0,0,3,5,18,21,7,0,0,0,3,61,0,0,0,0,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,38,61,97,71,15,8,9,5,10,317,0,0,0,0,0,0,0,0,0,0,0,30,29,10,0,5,48,79,141,147,82,49,49,29,44,694,0,0,0,0,0,0,14,16,20,41,39,18,150,0,0,0,0,0,5,4,0,3,4,0,6,31,0,0,0,0,0,9,56,53,45,65,34,26,280,0,0,0,0,0,0,4,4,5,14,8,3,39,0,0,3,4,0,9,29,26,17,27,16,3,129,0,0
107031140,26,0,142,0,0,4,8,3,6,14,5,0,6,8,0,52,0,0,0,0,0,12,18,24,20,11,10,3,109,0,0,0,0,0,0,3,0,0,0,0,0,16,0,0,0,0,0,15,18,13,7,10,3,3,73,0,0,0,4,0,28,14,6,3,3,8,0,69,0,0,0,0,0,0,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,4,0,4,0,8,0,4,3,48,83,139,85,14,10,9,7,18,424,0,0,0,0,0,0,0,0,0,0,0,50,49,0,8,9,56,91,219,170,89,72,80,68,83,947,0,0,0,0,0,0,15,17,35,31,47,24,177,0,0,0,0,0,4,12,10,5,5,6,8,49,0,0,0,0,0,10,64,55,62,56,53,33,325,0,0,0,0,0,4,12,9,12,21,5,0,57,0,0,0,0,4,10,31,18,0,21,15,17,115,0,0
107031141,37,3,275,0,0,0,0,5,11,23,0,0,0,4,0,44,0,0,0,0,0,10,44,43,29,21,11,0,164,0,0,0,0,0,0,11,3,3,7,6,0,32,0,0,0,4,3,32,51,23,0,10,4,5,140,0,0,5,18,15,33,21,0,0,0,0,0,97,0,0,0,0,0,5,9,4,0,3,0,0,18,0,0,0,0,0,0,0,3,0,3,0,0,14,17,12,5,84,223,172,113,17,13,6,0,24,685,0,0,0,0,4,4,0,0,0,0,0,81,90,17,15,13,110,253,271,309,164,102,114,64,118,1552,0,0,0,0,3,4,47,87,93,144,136,33,549,0,0,0,0,3,16,36,19,10,3,7,11,100,0,0,0,0,5,29,184,184,179,146,107,58,895,0,0,0,0,0,0,13,21,22,23,13,13,118,0,0,4,6,3,45,138,100,33,56,28,24,432,0,0
107031142,7,0,141,0,0,0,3,0,4,11,12,0,0,0,0,34,0,0,0,3,4,7,54,34,19,10,9,0,134,0,0,0,0,0,4,4,0,0,0,0,0,20,0,0,3,0,3,37,36,10,6,7,0,7,108,0,0,3,5,13,16,16,9,0,0,0,0,64,0,0,0,0,3,5,7,3,0,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,9,16,4,10,68,174,118,60,3,3,0,3,24,479,0,0,0,0,0,0,0,0,0,0,0,45,53,18,4,15,87,197,196,220,112,53,37,24,80,1047,0,0,0,0,0,7,26,35,31,45,41,23,209,0,0,0,0,0,4,15,7,3,4,0,3,32,0,0,0,3,4,14,106,83,74,57,26,30,394,0,0,0,0,0,0,13,13,12,9,3,3,44,0,0,0,3,5,30,77,36,18,23,17,10,222,0,0
107031143,9,4,232,0,0,0,0,4,21,25,4,3,0,0,5,64,0,0,0,0,0,19,84,40,14,13,4,3,183,0,0,0,0,0,4,9,3,0,4,3,0,25,0,0,5,6,13,39,67,20,6,4,4,6,168,0,0,7,22,20,45,28,5,6,3,0,5,133,0,0,0,0,0,4,6,0,0,0,0,4,18,0,0,0,0,0,0,4,0,0,3,0,0,12,37,16,17,161,417,229,101,15,0,0,3,62,1058,0,0,0,4,6,6,0,0,0,0,0,117,140,33,15,26,193,466,375,386,169,85,53,30,203,2034,0,0,0,0,0,6,47,61,48,80,23,32,304,0,0,0,0,3,17,20,6,7,5,0,5,70,0,0,0,3,0,35,166,123,92,73,24,39,558,0,0,0,0,0,10,25,19,13,15,3,3,94,0,0,0,7,9,73,162,47,26,18,13,30,387,0,0
107041144,39,9,338,0,0,0,4,3,16,12,14,8,3,5,0,65,0,0,0,0,0,18,59,43,31,25,18,3,195,0,0,0,3,0,5,15,6,4,0,0,5,30,0,0,0,3,8,19,56,36,8,17,5,4,162,0,5,15,21,13,34,34,6,0,0,6,3,144,0,0,0,5,0,7,0,5,0,3,3,0,28,0,0,0,0,0,0,0,4,3,0,0,0,4,30,17,15,135,288,242,113,39,15,4,14,40,943,0,0,0,0,0,7,0,0,0,0,0,122,128,28,17,24,178,315,352,352,218,142,142,89,178,2050,0,0,0,0,0,4,40,50,70,129,125,34,462,0,0,0,4,3,9,32,11,8,13,7,7,98,3,0,0,3,0,25,137,148,147,133,124,51,779,0,0,0,0,0,9,10,25,10,32,26,12,120,0,0,0,0,10,55,142,79,48,45,32,20,426,0,0
107041145,23,5,267,0,0,0,0,0,16,14,8,4,0,0,0,48,0,0,0,0,0,21,80,37,22,12,10,0,183,0,0,0,0,0,4,11,0,5,7,0,3,30,0,0,0,7,4,33,35,19,0,3,0,9,106,0,0,5,10,20,24,14,8,5,0,3,3,86,0,0,0,0,3,8,0,0,0,0,0,0,20,0,0,0,0,0,0,0,9,3,0,0,4,9,9,11,4,95,202,167,79,13,3,3,5,27,613,0,0,0,0,0,3,3,0,0,0,0,89,102,11,15,5,119,235,279,285,163,94,78,44,139,1469,0,0,0,0,0,0,33,37,56,72,61,33,296,0,0,0,5,3,10,26,10,6,7,7,6,71,0,0,0,5,0,17,119,126,114,86,63,38,557,0,0,0,0,0,3,18,12,13,14,13,7,77,0,0,0,4,7,37,87,55,18,25,14,27,278,0,0
107041146,54,0,309,0,0,0,0,5,15,11,9,4,5,6,3,71,0,0,0,0,0,13,55,35,29,21,24,7,191,0,0,0,0,0,3,3,3,3,5,0,3,26,0,0,0,3,9,27,34,24,19,18,17,9,156,0,0,9,16,13,39,42,9,3,10,3,0,141,0,0,0,0,6,0,6,9,0,0,0,0,26,0,0,0,0,0,0,5,0,0,0,0,0,10,35,10,18,110,232,229,130,40,13,12,8,39,877,0,0,0,4,3,5,0,0,3,0,0,84,102,36,13,26,134,273,342,342,184,148,158,115,148,1913,0,0,0,0,0,7,45,79,88,178,143,46,588,0,0,0,4,0,13,22,10,8,11,10,6,79,0,0,0,0,0,32,142,146,176,164,147,54,868,0,0,0,0,0,5,13,14,20,28,15,3,107,0,0,0,5,8,46,126,104,38,48,30,26,420,0,0
107041147,35,0,201,0,0,0,0,0,4,8,9,0,0,0,3,29,0,0,0,0,0,5,24,13,17,14,11,3,91,0,0,0,0,0,0,0,3,4,3,5,0,16,0,0,0,5,0,13,17,10,4,7,3,0,60,0,0,0,4,4,17,23,7,0,6,0,0,62,0,0,0,0,0,0,6,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,3,16,53,45,30,8,0,0,4,8,186,0,0,0,0,0,0,0,0,0,0,0,37,41,3,4,8,27,60,91,127,96,74,87,57,55,703,0,0,0,0,0,0,18,30,51,78,81,31,296,0,0,0,0,0,5,18,0,8,13,10,5,61,0,0,0,0,0,14,98,108,102,111,82,38,564,0,0,0,0,0,0,11,12,9,10,19,9,65,0,0,0,0,3,21,47,49,22,28,19,11,199,0,0
107041148,55,0,216,0,0,0,0,3,10,20,8,6,5,0,0,44,0,0,0,0,0,9,38,21,28,26,35,3,156,0,0,0,5,0,0,4,0,10,5,0,0,29,0,0,0,3,4,14,26,19,10,19,23,4,114,0,0,5,12,5,17,30,18,6,10,0,4,98,0,0,0,0,0,3,4,0,8,3,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,4,9,11,7,49,82,112,86,19,9,9,4,11,409,0,0,0,3,4,0,0,0,0,0,0,81,95,10,10,15,66,103,170,216,118,109,131,121,102,1170,0,0,0,0,0,0,12,24,42,58,154,25,323,0,0,0,0,0,10,11,13,14,8,12,10,66,0,0,0,3,0,9,80,77,98,113,152,32,568,0,0,0,0,0,0,6,12,4,20,20,8,73,0,0,0,0,0,18,67,46,19,55,42,17,264,0,0
