SA2_CODE_2021,C11_Neg_Ni_inc_R1_74,C11_Neg_Ni_inc_R75_99,C11_Neg_Ni_inc_R100_149,C11_Neg_Ni_inc_R150_199,C11_Neg_Ni_inc_R200_224,C11_Neg_Ni_inc_R225_274,C11_Neg_Ni_inc_R275_349,C11_Neg_Ni_inc_R350_449,C11_Neg_Ni_inc_R450_549,C11_Neg_Ni_inc_R550_649,C11_Neg_Ni_inc_R650more,C11_Neg_Ni_inc_R_NS,C11_Neg_Ni_inc_R_Tot,C11_1_149_R1_74,C11_1_149_R75_99,C11_1_149_R100_149,C11_1_149_R150_199,C11_1_149_R200_224,C11_1_149_R225_274,C11_1_149_R275_349,C11_1_149_R350_449,C11_1_149_R450_549,C11_1_149_R550_649,C11_1_149_R650more,C11_1_149_R_NS,C11_1_149_R_Tot,C11_150_299_R1_74,C11_150_299_R75_99,C11_150_299_R100_149,C11_150_299_R150_199,C11_150_299_R200_224,C11_150_299_R225_274,C11_150_299_R275_349,C11_150_299_R350_449,C11_150_299_R450_549,C11_150_299_R550_649,C11_150_299_R650more,C11_150_299_R_NS,C11_150_299_R_Tot,C11_300_399_R1_74,C11_300_399_R75_99,C11_300_399_R100_149,C11_300_399_R150_199,C11_300_399_R200_224,C11_300_399_R225_274,C11_300_399_R275_349,C11_300_399_R350_449,C11_300_399_R450_549,C11_300_399_R550_649,C11_300_399_R650more,C11_300_399_R_NS,C11_300_399_R_Tot,C11_400_499_R1_74,C11_400_499_R75_99,C11_400_499_R100_149,C11_400_499_R150_199,C11_400_499_R200_224,C11_400_499_R225_274,C11_400_499_R275_349,C11_400_499_R350_449,C11_400_499_R450_549,C11_400_499_R550_649,C11_400_499_R650more,C11_400_499_R_NS,C11_400_499_R_Tot,C11_500_649_R1_74,C11_500_649_R75_99,C11_500_649_R100_149,C11_500_649_R150_199,C11_500_649_R200_224,C11_500_649_R225_274,C11_500_649_R275_349,C11_500_649_R350_449,C11_500_649_R450_549,C11_500_649_R550_649,C11_500_649_R650more,C11_500_649_R_NS,C11_500_649_R_Tot,C11_650_799_R1_74,C11_650_799_R75_99,C11_650_799_R100_149,C11_650_799_R150_199,C11_650_799_R200_224,C11_650_799_R225_274,C11_650_799_R275_349,C11_650_799_R350_449,C11_650_799_R450_549,C11_650_799_R550_649,C11_650_799_R650more,C11_650_799_R_NS,C11_650_799_R_Tot,C11_800_999_R1_74,C11_800_999_R75_99,C11_800_999_R100_149,C11_800_999_R150_199,C11_800_999_R200_224,C11_800_999_R225_274,C11_800_999_R275_349,C11_800_999_R350_449,C11_800_999_R450_549,C11_800_999_R550_649,C11_800_999_R650more,C11_800_999_R_NS,C11_800_999_R_Tot,C11_1000_1249_R1_74,C11_1000_1249_R75_99,C11_1000_1249_R100_149,C11_1000_1249_R150_199,C11_1000_1249_R200_224,C11_1000_1249_R225_274,C11_1000_1249_R275_349,C11_1000_1249_R350_449,C11_1000_1249_R450_549,C11_1000_1249_R550_649,C11_1000_1249_R650more,C11_1000_1249_R_NS,C11_1000_1249_R_Tot,C11_1250_1499_R1_74,C11_1250_1499_R75_99,C11_1250_1499_R100_149,C11_1250_1499_R150_199,C11_1250_1499_R200_224,C11_1250_1499_R225_274,C11_1250_1499_R275_349,C11_1250_1499_R350_449,C11_1250_1499_R450_549,C11_1250_1499_R550_649,C11_1250_1499_R650more,C11_1250_1499_R_NS,C11_1250_1499_R_Tot,C11_1500_1999_R1_74,C11_1500_1999_R75_99,C11_1500_1999_R100_149,C11_1500_1999_R150_199,C11_1500_1999_R200_224,C11_1500_1999_R225_274,C11_1500_1999_R275_349,C11_1500_1999_R350_449,C11_1500_1999_R450_549,C11_1500_1999_R550_649,C11_1500_1999_R650more,C11_1500_1999_R_NS,C11_1500_1999_R_Tot,C11_2000_2499_R1_74,C11_2000_2499_R75_99,C11_2000_2499_R100_149,C11_2000_2499_R150_199,C11_2000_2499_R200_224,C11_2000_2499_R225_274,C11_2000_2499_R275_349,C11_2000_2499_R350_449,C11_2000_2499_R450_549,C11_2000_2499_R550_649,C11_2000_2499_R650more,C11_2000_2499_R_NS,C11_2000_2499_R_Tot,C11_2500_2999_R1_74,C11_2500_2999_R75_99,C11_2500_2999_R100_149,C11_2500_2999_R150_199,C11_2500_2999_R200_224,C11_2500_2999_R225_274,C11_2500_2999_R275_349,C11_2500_2999_R350_449,C11_2500_2999_R450_549,C11_2500_2999_R550_649,C11_2500_2999_R650more,C11_2500_2999_R_NS,C11_2500_2999_R_Tot,C11_3000_3999_R1_74,C11_3000_3999_R75_99,C11_3000_3999_R100_149,C11_3000_3999_R150_199,C11_3000_3999_R200_224,C11_3000_3999_R225_274,C11_3000_3999_R275_349,C11_3000_3999_R350_449,C11_3000_3999_R450_549,C11_3000_3999_R550_649,C11_3000_3999_R650more,C11_3000_3999_R_NS,C11_3000_3999_R_Tot,C11_4000more_R1_74,C11_4000more_R75_99,C11_4000more_R100_149,C11_4000more_R150_199,C11_4000more_R200_224,C11_4000more_R225_274,C11_4000more_R275_349,C11_4000more_R350_449,C11_4000more_R450_549,C11_4000more_R550_649,C11_4000more_R650more,C11_4000more_R_NS,C11_4000more_R_Tot,C11_PI_S_R1_74,C11_PI_S_R75_99,C11_PI_S_R100_149,C11_PI_S_R150_199,C11_PI_S_R200_224
107031143,0,4,5,4,5,6,0,0,0,0,0,0,26,5,14,7,4,3,4,3,0,0,0,0,9,51,26,64,27,31,9,14,14,0,0,0,6,14,198,18,98,65,65,28,28,17,9,0,0,5,22,367,12,19,58,52,45,43,51,7,0,0,0,13,296,4,5,71,43,23,23,24,4,0,0,0,8,206,3,6,32,71,39,58,69,15,5,0,0,9,304,4,5,26,42,25,64,57,17,6,0,0,11,250,3,0,8,22,24,61,71,27,3,0,0,0,223,0,0,0,8,14,39,45,29,0,0,0,3,148,3,0,3,10,14,49,69,31,4,0,0,3,187,0,0,0,7,4,20,26,18,0,0,0,5,77,0,0,6,0,9,9,9,5,4,3,0,0,43,0,0,0,0,0,7,11,7,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,19,25,13
107041144,0,0,0,3,4,11,20,19,7,0,0,5,72,9,11,3,4,0,3,7,0,0,0,0,0,52,24,61,25,19,7,5,8,5,0,0,3,9,169,15,101,38,37,9,18,17,7,0,0,0,6,250,0,27,18,47,15,32,19,10,3,0,0,3,170,6,0,36,34,14,28,18,4,0,0,0,0,146,0,12,16,30,22,40,49,26,0,0,0,4,206,0,4,10,22,16,39,53,21,7,5,0,6,186,0,0,0,9,8,33,52,32,3,4,0,7,149,0,0,0,5,8,23,51,29,8,0,0,0,116,0,0,4,15,9,21,75,51,15,3,0,3,190,0,0,0,3,4,14,32,43,8,3,0,3,117,0,0,4,0,0,8,25,31,5,3,0,0,74,0,0,0,0,0,0,9,21,8,7,0,0,50,0,0,0,0,0,0,0,4,8,8,0,0,22,4,3,8,11,7
107041145,0,0,6,0,6,5,0,4,0,0,0,0,21,5,7,4,0,0,6,6,0,0,0,0,5,42,26,69,36,42,9,17,7,0,0,0,4,7,216,18,113,64,36,17,29,16,4,0,0,0,15,309,7,22,44,50,32,35,25,9,0,0,0,7,233,0,10,48,37,11,11,9,3,0,0,0,3,137,4,10,14,55,31,57,34,16,8,0,4,6,240,0,0,17,27,31,49,37,27,0,0,0,4,197,0,0,11,11,15,57,55,26,0,0,0,0,173,0,0,3,7,12,48,48,30,7,0,0,4,159,0,0,7,15,12,33,62,32,0,0,0,0,168,0,0,0,5,6,12,30,31,3,0,0,0,88,0,0,0,0,5,9,13,19,4,0,0,0,57,0,0,0,0,0,4,5,9,5,6,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,12,20,18
107041146,0,0,7,13,0,13,4,10,7,4,0,6,62,3,3,9,9,0,3,7,3,0,0,0,0,43,5,15,13,23,9,12,4,5,0,0,5,9,104,9,25,22,23,22,18,6,3,0,0,4,3,135,0,10,9,51,17,20,12,4,0,0,5,10,133,3,0,12,6,7,13,18,17,4,3,3,5,96,3,4,11,23,18,32,30,21,4,0,4,0,146,4,0,11,21,21,18,24,30,9,0,0,0,147,0,0,4,19,17,32,18,25,14,0,5,0,135,0,0,7,10,9,14,20,29,5,0,3,0,106,0,0,6,7,13,25,38,47,14,6,7,0,155,0,0,0,3,6,6,20,33,12,0,0,0,75,0,0,0,3,4,4,10,14,11,3,0,0,61,0,0,0,0,0,0,3,12,14,0,0,0,34,0,0,0,0,0,4,0,0,3,0,0,0,14,0,0,8,7,9
107041147,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,0,0,0,0,9,0,3,6,0,0,0,0,5,0,0,0,0,18,0,0,0,4,6,3,7,6,0,0,0,0,28,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,4,5,7,10,9,4,0,0,0,40,0,0,5,0,0,0,9,11,4,3,0,0,36,0,0,0,0,3,6,13,7,0,0,0,4,35,0,0,0,0,0,6,13,13,9,0,0,0,35,0,0,0,0,4,10,14,14,9,0,0,0,51,0,0,0,0,0,0,7,18,8,3,3,0,36,0,0,0,0,0,0,6,9,13,6,0,0,40,0,0,0,0,0,0,3,5,0,3,0,3,20,0,0,0,0,0,0,0,7,3,0,0,0,6,3,0,0,0,0
107041148,0,0,0,0,4,0,0,5,0,0,0,0,7,0,0,0,0,0,0,5,5,0,0,0,0,12,0,4,0,5,0,0,3,0,0,0,0,6,23,0,10,6,5,0,0,5,0,0,0,0,0,33,0,0,5,9,6,7,4,4,3,0,0,5,44,0,0,3,0,0,4,5,0,0,0,0,0,17,0,0,0,5,0,6,18,15,5,0,0,0,49,0,0,0,4,3,5,10,20,5,3,0,0,54,0,0,3,0,6,11,11,24,6,0,0,0,67,0,0,0,6,3,8,13,20,7,0,0,0,55,0,0,0,4,0,3,23,37,21,12,3,0,104,0,0,0,0,5,5,15,23,14,3,7,0,70,0,0,0,3,0,7,4,28,26,11,11,5,97,0,0,0,0,0,5,7,17,15,9,5,0,56,0,0,0,0,0,0,0,0,9,4,5,0,16,0,0,0,0,0
107041150,0,0,0,0,0,3,0,5,0,0,0,9,18,4,7,5,0,0,4,4,4,0,0,0,0,36,27,76,17,17,8,6,5,4,0,0,0,7,163,19,96,18,13,5,7,4,7,0,0,4,14,184,0,17,27,32,23,11,26,12,0,0,0,5,149,8,4,44,22,8,4,12,4,5,0,0,3,114,6,12,15,34,16,25,27,16,3,0,0,7,167,4,3,5,14,14,21,41,27,8,0,0,10,143,0,0,0,13,11,17,41,21,6,3,0,4,124,0,0,6,9,0,14,51,28,9,0,0,0,114,0,0,0,3,4,22,53,50,23,4,4,5,167,0,0,0,5,5,5,28,39,7,3,4,0,96,0,0,0,5,0,0,15,21,15,9,0,0,69,0,0,0,0,0,5,0,16,12,4,0,0,34,0,0,0,0,0,0,0,8,3,0,4,0,20,4,6,6,5,4
107041548,0,0,6,12,12,21,31,34,28,13,0,10,168,9,16,4,12,4,4,5,10,4,6,4,5,68,31,70,19,37,16,23,27,10,3,0,0,14,246,29,105,32,36,27,21,20,6,7,0,9,8,294,8,7,19,35,26,37,41,15,8,0,0,6,198,0,4,16,19,18,27,29,16,10,0,0,3,142,0,4,11,49,25,51,74,21,11,6,3,3,262,0,0,8,28,28,40,87,38,10,5,0,8,249,0,0,4,17,30,59,109,54,27,4,0,0,303,0,4,0,10,14,38,93,46,20,6,3,0,233,0,0,0,7,12,52,122,91,38,16,3,3,347,0,0,0,0,0,21,65,48,18,5,4,0,166,0,0,0,8,3,11,54,50,31,18,8,4,189,0,0,0,0,0,5,25,18,28,15,9,0,97,0,0,0,4,0,0,4,8,12,13,11,0,46,5,0,8,9,5
107041549,7,3,13,6,13,19,20,30,20,8,3,12,144,19,13,5,8,7,4,8,8,0,0,0,3,81,30,65,36,27,16,20,14,9,8,0,0,5,238,16,87,33,24,14,12,18,3,0,0,5,8,226,11,15,37,54,37,49,26,12,4,3,3,8,249,4,3,26,12,13,36,27,21,0,0,3,3,144,4,6,11,49,26,52,61,31,5,0,0,3,240,0,0,7,32,19,56,55,35,9,4,0,0,216,0,3,6,17,36,41,49,36,16,0,0,6,213,0,0,0,13,15,29,37,39,8,0,5,0,155,3,0,11,19,21,31,66,44,9,5,0,0,203,0,4,0,9,8,8,27,47,5,0,3,0,121,0,0,0,3,5,5,28,32,8,3,0,0,83,0,0,0,0,0,9,6,13,11,4,0,0,39,0,0,0,0,0,0,5,10,4,0,0,0,21,0,4,7,14,5
108011151,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,12,4,0,11,12,4,0,0,0,0,0,0,0,27,0,0,5,12,7,3,0,0,0,0,4,0,35,3,3,4,12,6,6,0,0,0,0,0,0,29,0,0,7,10,6,3,0,0,0,0,0,0,43,0,4,3,6,9,6,5,0,0,0,0,4,34,0,0,3,5,9,4,6,0,0,0,0,3,27,0,0,0,13,5,0,4,0,0,0,0,5,29,0,0,4,5,3,3,0,0,0,0,0,5,21,0,0,0,0,0,4,0,0,0,0,0,6,9,0,0,0,3,0,0,0,0,0,0,0,3,13,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,8
108011152,0,0,0,6,4,3,0,0,0,0,0,3,18,0,0,3,6,0,0,3,4,0,0,0,0,31,10,17,25,40,3,3,9,3,0,0,0,5,113,9,15,44,52,28,22,11,3,0,0,0,4,188,0,0,22,75,18,39,28,4,0,0,0,0,199,0,4,16,30,10,31,17,8,0,3,0,3,123,0,0,11,59,17,43,56,23,0,0,0,3,218,0,0,6,22,19,31,53,12,0,0,4,0,148,0,0,4,11,14,47,40,13,0,0,0,0,130,0,0,6,13,6,17,39,16,0,4,0,3,97,0,0,8,12,3,25,36,25,8,0,3,9,117,0,0,0,0,0,6,20,12,0,0,0,0,47,0,0,0,0,3,5,12,9,3,0,0,0,38,0,0,0,0,0,0,4,3,0,0,0,0,17,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,12,6
108011153,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,5,9,5,4,0,0,0,0,0,0,21,0,0,9,10,5,5,3,5,0,0,0,0,43,0,0,6,16,11,19,7,0,0,0,0,0,52,0,0,0,11,4,3,0,0,0,0,0,0,24,0,3,0,6,12,13,13,0,0,0,0,0,48,0,0,4,16,3,16,14,4,0,0,0,0,53,0,0,0,10,3,6,3,0,0,0,0,0,26,0,0,0,6,4,7,6,0,0,0,0,0,27,0,0,0,0,4,3,6,8,0,0,0,4,23,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3
108011154,0,0,0,0,0,0,3,0,0,0,0,0,6,0,3,0,5,0,3,0,0,0,0,0,0,13,8,6,5,21,10,4,6,0,0,0,0,3,65,8,27,17,40,9,10,3,0,0,0,0,4,115,0,10,25,46,23,19,15,0,0,0,0,4,144,0,0,12,19,11,16,13,3,0,0,0,3,72,0,0,8,41,25,30,22,4,0,0,0,0,123,0,0,3,19,10,15,12,0,0,0,0,5,69,0,0,0,12,12,19,10,5,0,0,0,0,56,0,0,0,5,4,10,19,0,0,0,3,0,45,0,0,0,0,0,7,10,3,0,0,0,0,32,0,0,0,0,0,3,3,4,0,0,0,0,10,0,0,0,3,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7
108021155,0,0,0,3,0,0,0,0,0,0,0,0,17,3,0,7,4,5,0,0,0,0,0,0,3,33,10,16,27,34,16,9,0,0,0,0,0,4,129,7,47,87,63,29,19,3,0,0,0,4,3,252,0,10,38,83,50,25,6,3,0,0,6,0,216,0,0,16,34,15,22,6,0,0,0,0,0,96,0,7,21,73,43,46,7,0,0,0,0,3,202,0,0,13,41,33,41,8,0,0,0,0,4,138,7,5,9,43,30,29,17,0,0,0,0,0,128,0,3,3,23,15,21,12,0,0,0,0,3,88,0,0,0,20,16,20,7,0,0,0,0,4,65,0,0,4,4,7,4,3,0,0,0,0,0,28,0,0,0,6,3,7,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,14,33,23
108021156,0,0,0,0,4,3,0,0,0,0,0,3,10,0,0,6,0,0,5,0,0,0,0,0,0,14,0,0,17,6,0,8,3,0,0,0,0,0,39,3,8,18,19,8,6,0,3,0,0,0,6,66,3,0,18,26,14,15,9,0,0,0,4,5,90,0,0,20,9,7,0,3,0,0,0,0,0,41,3,0,11,20,20,15,12,0,0,0,0,6,90,0,0,0,13,6,16,13,4,0,0,0,0,54,4,0,7,12,13,10,8,4,0,0,0,0,53,0,0,6,9,3,8,6,0,0,0,0,0,34,0,0,7,7,3,15,3,4,0,0,0,6,46,0,0,0,0,0,0,3,3,0,0,0,0,13,0,0,0,0,3,0,6,3,0,0,0,0,22,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,11
108021157,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,10,0,0,6,4,0,8,5,0,0,0,0,0,26,0,12,10,11,8,9,5,0,0,0,0,0,54,0,3,10,18,15,10,5,0,0,0,0,5,66,0,0,9,9,5,8,3,4,0,0,0,0,40,0,4,10,8,11,19,5,0,0,0,0,0,51,0,0,6,3,11,21,15,3,0,0,0,0,54,0,0,4,6,13,9,3,3,0,0,0,5,38,0,0,0,7,4,4,3,0,0,0,0,0,23,0,0,3,5,5,8,8,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,4,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
108021158,0,0,4,0,0,0,0,0,0,0,0,0,10,0,0,3,7,0,0,0,0,0,0,0,0,15,8,22,26,32,9,8,8,0,0,0,0,3,118,11,47,45,37,10,13,6,0,0,0,0,3,170,5,4,14,30,28,24,20,0,0,0,0,10,144,0,4,25,15,9,17,12,4,0,0,0,0,87,3,4,9,28,20,21,21,4,0,0,3,0,117,5,0,11,20,11,26,19,3,0,0,4,0,108,0,0,4,4,10,25,27,3,0,0,0,0,77,0,0,0,0,7,14,9,7,0,0,0,0,45,0,0,0,4,4,13,9,3,0,0,0,0,36,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,11,7
108021159,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,7,0,3,11,10,6,0,5,0,0,0,0,0,39,0,7,15,3,9,3,0,0,0,0,0,0,46,0,0,9,11,13,9,7,5,0,0,0,6,51,5,0,10,13,10,9,4,0,0,0,0,0,53,0,6,11,14,10,5,8,0,0,0,0,0,58,0,0,5,11,13,10,3,0,0,0,0,0,40,0,0,6,5,7,8,11,5,0,0,0,0,44,0,0,0,4,0,4,0,0,0,0,0,0,14,0,0,3,0,3,8,6,7,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,3,7
108021160,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,8,11,6,3,9,0,0,0,0,0,31,0,3,8,28,9,19,8,0,0,0,0,0,76,0,0,10,37,17,16,7,0,0,0,0,3,82,0,0,0,16,12,13,3,3,3,0,0,0,54,0,0,5,21,8,23,16,0,0,0,0,3,80,0,0,0,12,17,19,11,4,0,0,0,0,68,0,0,0,6,8,13,11,0,5,0,0,5,49,0,0,0,6,0,18,12,5,4,0,5,0,38,0,0,0,5,7,19,11,10,0,0,0,0,44,0,0,0,0,0,6,8,8,3,0,0,0,24,0,0,0,0,6,0,5,4,5,0,5,0,30,0,0,0,0,0,4,5,5,0,0,0,0,19,0,0,0,0,0,0,5,0,0,0,0,0,7,0,0,0,4,9
108031161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
108041162,0,0,0,4,0,0,3,0,0,0,0,0,13,0,0,0,4,0,3,3,0,0,0,0,0,18,3,8,7,17,7,9,8,0,0,0,0,0,68,10,17,28,42,13,18,16,7,0,0,0,7,155,0,0,8,40,22,49,30,3,0,0,0,9,165,0,0,5,13,16,13,16,12,0,0,0,4,85,0,4,5,23,21,44,44,8,0,0,6,5,173,0,0,0,19,18,36,60,16,4,0,0,0,148,0,6,3,6,6,24,46,24,0,0,0,0,116,0,0,6,6,6,21,30,24,0,0,4,0,98,0,0,3,3,6,18,24,20,0,0,0,3,79,0,0,3,0,0,8,18,20,3,0,0,0,52,0,0,0,3,0,0,10,10,0,0,0,0,22,0,0,0,0,0,0,5,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,5
108041164,0,0,3,6,4,4,0,0,0,0,0,5,15,8,0,7,10,3,3,3,0,3,0,0,0,36,14,54,29,22,21,10,18,4,0,0,0,13,176,21,85,37,38,20,13,14,11,0,0,0,8,254,0,8,28,48,22,50,34,17,0,0,0,6,216,0,0,25,18,17,11,17,7,0,0,0,9,115,5,10,23,40,28,49,61,18,4,6,0,5,238,7,0,14,19,23,46,61,28,4,0,0,0,201,5,0,4,18,21,50,64,36,4,0,0,7,206,0,3,10,5,12,28,45,34,7,4,0,0,143,0,0,0,9,7,22,48,34,4,0,0,6,131,0,0,0,0,0,7,18,23,5,0,0,0,62,0,0,4,0,0,0,5,20,12,0,0,5,53,0,0,0,0,0,0,4,6,4,5,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,3,8,9
108041165,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,3,0,0,0,0,0,0,0,5,9,5,0,5,10,8,4,0,0,0,0,0,0,28,0,0,4,12,4,0,3,5,0,0,0,5,33,0,0,0,3,0,4,0,0,0,0,0,0,14,0,3,6,3,4,0,13,3,0,0,0,0,29,0,0,5,5,10,5,6,4,0,0,0,0,32,0,0,3,9,4,3,4,0,0,0,0,0,29,0,0,0,0,4,4,3,0,0,0,0,0,20,3,0,0,3,3,4,3,0,0,0,0,0,23,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
108041166,0,0,0,0,4,0,0,0,0,0,0,4,12,0,0,3,0,4,0,0,0,0,0,0,3,19,0,11,10,9,4,12,4,0,0,0,0,0,51,0,18,25,22,11,11,4,0,0,0,0,0,100,0,0,16,13,13,21,15,3,0,0,0,3,89,0,0,13,9,7,12,17,3,0,0,0,3,66,0,4,8,25,13,38,35,20,0,0,0,5,150,3,0,8,9,6,26,30,10,0,0,0,3,93,0,0,5,11,16,20,22,10,0,0,0,0,79,0,0,4,3,9,9,14,14,6,0,0,4,46,0,0,4,3,0,7,29,15,0,0,0,0,65,0,0,0,0,0,0,8,6,0,0,0,0,23,0,0,0,0,0,5,8,0,0,0,0,0,21,0,0,0,0,0,0,3,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,5,7
108041619,0,0,0,3,0,3,5,0,0,0,0,4,18,0,0,5,8,5,6,0,0,0,0,0,0,29,3,11,13,37,12,9,10,0,0,0,0,0,96,3,18,16,56,25,22,13,6,0,0,0,7,169,0,7,20,66,36,46,39,16,0,0,0,4,244,0,0,9,17,16,23,14,9,3,0,0,0,100,0,4,4,54,36,57,45,24,7,0,4,8,239,0,0,8,29,21,47,46,30,9,0,4,4,196,0,0,0,19,25,50,42,37,8,0,0,0,172,0,0,0,9,11,20,51,36,6,0,3,5,139,0,0,0,15,15,33,48,33,6,0,0,5,157,0,0,0,5,0,14,19,26,7,0,0,0,77,0,0,0,0,3,7,22,25,23,4,7,10,83,0,0,0,0,0,0,4,10,12,0,0,3,28,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,14,6
108041620,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,6,0,0,0,0,0,0,0,0,0,11,0,15,15,12,10,9,7,0,0,0,0,0,59,0,24,14,7,4,6,15,7,0,0,0,0,80,0,0,17,27,11,28,23,10,0,0,0,0,118,0,3,5,7,3,15,13,13,0,0,0,0,62,0,3,0,14,11,29,53,23,0,0,0,5,137,0,0,5,9,4,32,46,36,3,0,0,0,140,0,0,0,3,6,21,54,20,0,0,0,0,110,0,0,0,3,7,8,50,34,4,4,0,0,118,0,0,0,5,0,11,53,52,10,0,0,3,126,0,0,0,0,0,8,19,25,5,0,0,0,62,0,0,0,0,0,0,11,27,9,0,0,0,53,0,0,0,0,0,0,4,15,7,0,0,0,24,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,8,4
108051167,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,9,4,6,12,8,0,0,0,0,0,0,0,0,34,5,4,16,17,8,3,7,0,0,0,0,3,56,4,0,26,13,3,8,0,0,0,0,0,0,67,0,0,9,14,8,4,0,0,0,0,0,0,30,0,0,8,16,5,12,4,0,0,0,0,0,51,0,0,7,16,9,4,6,0,0,0,0,0,44,0,0,0,3,4,7,4,0,0,0,0,0,24,4,0,3,3,3,5,4,4,0,0,0,0,31,0,0,3,8,5,3,0,0,0,0,0,3,29,0,0,0,0,4,4,5,0,0,0,0,0,13,0,0,0,3,5,0,4,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3
108051168,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,3,8,0,4,8,12,10,13,6,0,0,0,0,3,48,0,4,17,26,18,13,0,0,0,0,0,0,80,0,0,5,29,11,31,11,0,0,0,0,0,97,0,0,4,11,0,9,8,0,0,0,0,0,48,0,0,0,23,16,36,23,6,0,0,4,7,117,0,3,5,17,8,25,23,9,0,5,0,0,90,0,0,0,10,11,42,24,7,0,0,0,0,94,3,0,0,3,6,19,24,9,0,0,0,5,71,0,0,0,6,5,15,33,18,0,0,0,0,80,0,0,0,0,0,7,18,10,0,0,0,0,40,0,0,0,0,6,9,4,6,0,0,0,4,21,0,0,0,0,0,4,8,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,4,5
