SA2_CODE_2021,C11_OO_DS_Sep_house,C11_OO_DS_SemiDRTHT,C11_OO_DS_F_a,C11_OO_DS_OD,C11_OO_DS_NS,C11_Owned_Outright_Tot,C11_OWM_DS_Sep_house,C11_OWM_DS_SemiDRTHT,C11_OWM_DS_F_a,C11_OWM_DS_OD,C11_OWM_DS_NS,C11_Owned_with_mortgage_Tot,C11_R_REA_DS_Sep_house,C11_R_REA_DS_SemiDRTHT,C11_R_REA_DS_F_a,C11_R_REA_DS_OD,C11_R_REA_DS_NS,C11_R_Real_Estate_Agent_Tot,C11_R_STHA_DS_Sep_house,C11_R_STHA_DS_SemiDRTHT,C11_R_STHA_DS_F_a,C11_R_STHA_DS_OD,C11_R_STHA_DS_NS,C11_R_ST_House_Auth_Tot,C11_R_CHP_DS_Sep_house,C11_R_CHP_DS_SemiDRTHT,C11_R_CHP_DS_F_a,C11_R_CHP_DS_OD,C11_R_CHP_DS_NS,C11_R_CHP_Tot,C11_R_PNISH_DS_Sep_house,C11_R_PNISH_DS_SemDRTHT,C11_R_PNISH_DS_F_a,C11_R_PNISH_DS_OD,C11_R_PNISH_DS_NS,C11_R_PNISH_Tot,C11_R_OLT_DS_Sep_house,C11_R_OLT_DS_SemDRTHT,C11_R_OLT_DS_F_a,C11_R_OLT_DS_OD,C11_R_OLT_DS_NS,C11_R_Oth_Llord_Type_Tot,C11_R_LT_NS_DS_Sep_house,C11_R_LT_NS_DS_SemDRTHT,C11_R_LT_NS_DS_F_a,C11_R_LT_NS_DS_OD,C11_R_LT_NS_DS_NS,C11_R_Llord_Type_NS_Tot,C11_R_Tot_DS_Sep_house,C11_R_Tot_DS_SemDRTHT,C11_R_Tot_DS_F_a,C11_R_Tot_DS_OD,C11_R_Tot_DS_NS,C11_R_Tot_Tot,C11_OTT_DS_Sep_house,C11_OTT_DS_SemiDRTHT,C11_OTT_DS_F_a,C11_OTT_DS_OD,C11_OTT_DS_NS,C11_OTT_Tot,C11_TT_NS_DS_Sep_house,C11_TT_NS_DS_SemiDRTHT,C11_TT_NS_DS_F_a,C11_TT_NS_DS_OD,C11_TT_NS_DS_NS,C11_TT_NS_Tot,C11_Tot_DS_Sep_house,C11_Tot_DS_SemiDRTHT,C11_Tot_DS_F_a,C11_Tot_DS_OD,C11_Tot_DS_NS,C11_Tot_Tot,C16_OO_DS_Sep_house,C16_OO_DS_SemiDRTHT,C16_OO_DS_F_a,C16_OO_DS_OD,C16_OO_DS_NS,C16_OO_Tot,C16_OWM_DS_Sep_house,C16_OWM_DS_SemiDRTHT,C16_OWM_DS_F_a,C16_OWM_DS_OD,C16_OWM_DS_NS,C16_OWM_Tot,C16_R_REA_DS_Sep_house,C16_R_REA_DS_SemiDRTHT,C16_R_REA_DS_F_a,C16_R_REA_DS_OD,C16_R_REA_DS_NS,C16_R_REA_Tot,C16_R_STHA_DS_Sep_house,C16_R_STHA_DS_SemiDRTHT,C16_R_STHA_DS_F_a,C16_R_STHA_DS_OD,C16_R_STHA_DS_NS,C16_R_STHA_Tot,C16_R_CHP_DS_Sep_house,C16_R_CHP_DS_SemiDRTHT,C16_R_CHP_DS_F_a,C16_R_CHP_DS_OD,C16_R_CHP_DS_NS,C16_R_CHP_Tot,C16_R_PNISH_DS_Sep_house,C16_R_PNISH_DS_SemDRTHT,C16_R_PNISH_DS_F_a,C16_R_PNISH_DS_OD,C16_R_PNISH_DS_NS,C16_R_PNISH_Tot,C16_R_OLT_DS_Sep_house,C16_R_OLT_DS_SemDRTHT,C16_R_OLT_DS_F_a,C16_R_OLT_DS_OD,C16_R_OLT_DS_NS,C16_R_OLT_Tot,C16_R_LT_NS_DS_Sep_house,C16_R_LT_NS_DS_SemDRTHT,C16_R_LT_NS_DS_F_a,C16_R_LT_NS_DS_OD,C16_R_LT_NS_DS_NS,C16_R_LT_NS_Tot,C16_R_Tot_DS_Sep_house,C16_R_Tot_DS_SemiDRTHT,C16_R_Tot_DS_F_a,C16_R_Tot_DS_OD,C16_R_Tot_DS_NS,C16_R_Tot_Tot,C16_OTT_DS_Sep_house,C16_OTT_DS_SemiDRTHT,C16_OTT_DS_F_a,C16_OTT_DS_OD,C16_OTT_DS_NS,C16_OTT_Tot,C16_TT_NS_DS_Sep_house,C16_TT_NS_DS_SemiDRTHT,C16_TT_NS_DS_F_a,C16_TT_NS_DS_OD,C16_TT_NS_DS_NS,C16_TT_NS_Tot,C16_Tot_DS_Sep_house,C16_Tot_DS_SemiDRTHT,C16_Tot_DS_F_a,C16_Tot_DS_OD,C16_Tot_DS_NS,C16_Tot_Tot,C21_OO_DS_Sep_house,C21_OO_DS_SemiDRTHT,C21_OO_DS_F_a,C21_OO_DS_OD,C21_OO_DS_NS,C21_OO_Tot,C21_OWM_DS_Sep_house,C21_OWM_DS_SemiDRTHT,C21_OWM_DS_F_a,C21_OWM_DS_OD,C21_OWM_DS_NS,C21_OWM_Tot,C21_R_REA_DS_Sep_house,C21_R_REA_DS_SemiDRTHT,C21_R_REA_DS_F_a,C21_R_REA_DS_OD,C21_R_REA_DS_NS,C21_R_REA_Tot,C21_R_STHA_DS_Sep_house,C21_R_STHA_DS_SemiDRTHT,C21_R_STHA_DS_F_a,C21_R_STHA_DS_OD,C21_R_STHA_DS_NS,C21_R_STHA_Tot,C21_R_CHP_DS_Sep_house,C21_R_CHP_DS_SemiDRTHT,C21_R_CHP_DS_F_a,C21_R_CHP_DS_OD,C21_R_CHP_DS_NS,C21_R_CHP_Tot,C21_R_PNISH_DS_Sep_house,C21_R_PNISH_DS_SemDRTHT,C21_R_PNISH_DS_F_a,C21_R_PNISH_DS_OD,C21_R_PNISH_DS_NS,C21_R_PNISH_Tot,C21_R_OLT_DS_Sep_house,C21_R_OLT_DS_SemDRTHT,C21_R_OLT_DS_F_a,C21_R_OLT_DS_OD,C21_R_OLT_DS_NS,C21_R_OLT_Tot,C21_R_LT_NS_DS_Sep_house,C21_R_LT_NS_DS_SemDRTHT,C21_R_LT_NS_DS_F_a,C21_R_LT_NS_DS_OD,C21_R_LT_NS_DS_NS,C21_R_LT_NS_Tot,C21_R_Tot_DS_Sep_house,C21_R_Tot_DS_SemiDRTHT,C21_R_Tot_DS_F_a,C21_R_Tot_DS_OD,C21_R_Tot_DS_NS,C21_R_Tot_Tot,C21_OTT_DS_Sep_house,C21_OTT_DS_SemiDRTHT
105011096,947,0,3,267,12,1228,345,0,5,8,4,365,58,4,13,0,0,82,142,0,18,0,0,163,120,0,15,0,0,139,124,0,11,11,0,141,133,8,26,19,0,186,11,0,0,0,0,13,587,15,89,29,0,724,254,0,0,47,0,305,243,0,22,69,0,332,2376,24,121,422,17,2958,781,0,5,244,51,1082,286,0,3,11,16,313,82,0,24,0,5,107,148,0,16,0,13,179,169,0,13,0,4,191,121,0,13,0,7,143,107,0,35,5,12,163,14,0,0,0,0,12,633,3,107,13,40,802,187,0,10,43,9,249,325,0,25,139,22,507,2214,6,144,448,133,2950,539,6,0,223,82,853,236,0,0,21,10,266,46,10,4,0,4,69,71,15,0,7,4,99,107,14,0,0,0,120,104,3,3,15,9,134,115,11,11,24,12,178,3,0,0,0,0,8,451,64,23,48,33,613,127,0
105021097,3287,3,69,105,6,3473,2123,3,42,10,0,2180,587,17,60,0,0,667,69,9,19,0,0,102,32,4,0,0,0,31,400,21,57,0,0,475,126,8,26,13,0,173,6,0,4,0,0,11,1218,57,165,18,0,1459,163,6,6,4,0,186,560,41,55,27,0,681,7351,106,347,157,11,7980,2994,32,7,69,4,3110,2125,16,0,3,3,2149,556,53,45,0,0,653,63,22,26,0,0,108,19,0,18,0,0,42,501,31,33,4,4,567,154,3,25,9,5,193,16,0,4,0,0,21,1301,112,148,15,7,1584,132,3,14,0,0,152,552,26,43,31,23,669,7103,181,215,122,43,7668,3082,29,3,33,4,3160,2195,10,0,0,4,2219,670,60,72,0,0,805,82,26,16,0,0,121,37,12,20,0,0,73,544,30,23,6,6,602,170,15,19,26,8,236,4,3,3,0,0,22,1503,146,159,27,13,1845,142,5
105021098,358,0,11,88,29,483,128,0,0,6,0,134,0,0,0,0,0,6,82,0,3,0,12,99,33,0,0,0,0,37,34,0,0,5,0,46,74,0,12,18,5,106,8,0,0,0,0,8,227,0,20,27,19,297,124,0,11,12,8,151,77,0,0,26,3,114,918,0,40,164,59,1185,348,0,0,6,6,356,86,0,0,0,4,91,4,0,0,0,0,8,78,3,8,0,0,86,40,0,0,0,0,43,30,0,0,0,0,27,59,3,3,0,0,64,7,0,0,0,0,8,212,14,7,3,0,235,82,5,0,0,3,98,154,9,5,24,16,215,888,26,17,36,35,999,295,0,0,30,69,397,77,0,0,0,8,84,7,0,0,0,0,10,73,12,3,0,3,86,54,4,0,0,0,50,28,0,0,0,11,45,60,7,0,11,19,101,0,0,0,0,0,0,218,20,10,14,34,294,68,0
105031099,1449,4,12,57,3,1523,709,0,0,5,7,729,132,3,30,0,0,168,73,0,4,0,0,81,10,0,10,0,0,22,242,6,17,3,0,274,54,0,13,4,0,70,7,0,0,0,0,9,512,5,76,13,0,619,163,0,6,9,0,182,182,0,22,36,0,238,3021,10,128,112,14,3292,1358,11,0,48,22,1442,692,7,5,0,12,714,157,9,31,4,0,200,77,0,0,0,0,81,8,9,4,0,0,23,238,0,19,0,0,254,58,0,7,9,0,69,9,0,4,0,0,13,550,20,57,16,5,644,132,4,0,8,6,143,329,8,14,25,7,388,3059,51,76,92,55,3330,1396,6,8,21,18,1447,676,0,0,0,9,689,143,6,22,0,0,169,56,4,7,0,5,67,8,5,6,0,0,24,245,3,9,0,3,254,75,4,8,19,3,109,7,0,0,0,0,5,524,22,51,21,8,632,117,0
105031100,934,31,22,27,0,1016,1275,40,16,3,0,1337,399,183,141,9,0,733,196,13,54,0,0,263,16,3,14,0,0,32,149,20,13,0,0,189,14,3,12,20,0,43,0,0,0,0,0,5,775,228,233,25,0,1261,28,3,18,8,0,55,115,19,25,11,0,167,3128,317,312,68,0,3832,898,44,0,17,0,963,1156,42,0,3,0,1204,420,263,46,3,4,730,141,36,38,0,0,217,11,15,0,0,0,28,182,34,3,0,0,217,11,5,0,11,0,23,7,5,0,0,0,7,766,356,83,8,3,1219,24,10,3,0,0,41,230,42,20,10,0,301,3077,497,114,42,11,3736,945,55,0,8,0,1004,1206,40,0,0,0,1258,497,294,68,0,3,857,102,31,28,0,0,160,33,30,4,0,0,66,182,27,0,0,0,218,23,7,4,0,5,36,3,8,3,0,0,10,838,397,108,5,6,1347,19,8
105031101,1654,47,103,7,0,1811,1921,30,35,5,0,1998,702,168,346,7,0,1225,135,61,111,0,0,305,15,7,12,0,0,39,241,21,43,3,0,308,19,4,3,0,0,24,11,0,3,0,0,13,1122,259,518,11,0,1912,47,9,65,5,0,131,175,37,86,20,0,316,4928,385,806,53,5,6169,1620,88,85,16,3,1813,1936,40,26,0,5,2016,896,178,377,8,7,1468,131,34,119,0,0,287,15,3,13,0,0,42,279,24,35,0,4,341,26,4,3,0,0,34,6,0,0,0,0,8,1348,249,553,8,17,2179,37,17,56,0,3,110,305,67,128,10,4,513,5241,467,847,39,40,6626,1819,117,49,6,0,1992,2302,53,21,0,3,2382,1166,249,442,12,3,1871,129,46,109,0,0,282,30,9,41,3,0,84,366,30,43,7,0,448,40,8,46,8,0,99,7,6,15,0,0,26,1732,343,695,25,8,2809,50,51
105031102,708,22,8,4,0,738,1028,13,11,0,0,1053,302,49,74,0,0,428,111,4,22,0,0,132,11,3,0,0,0,18,113,7,14,0,0,132,16,0,0,0,0,22,4,0,0,0,0,4,554,64,109,3,0,731,41,3,0,3,0,55,115,9,5,106,0,241,2455,109,126,118,0,2811,762,7,82,69,0,921,1076,11,24,30,0,1136,380,45,100,13,0,532,105,17,14,3,0,140,3,0,0,0,0,7,141,9,9,4,0,167,17,0,0,19,0,35,3,0,0,0,0,3,652,67,126,35,0,886,40,4,58,0,3,109,196,19,31,56,0,298,2722,109,315,192,11,3348,875,88,22,17,9,1003,1267,9,10,0,0,1284,525,56,117,8,0,705,106,13,14,0,0,135,34,0,0,0,0,37,177,6,9,0,0,192,29,8,0,12,8,61,3,0,0,0,0,7,869,85,149,20,10,1130,31,113
105031103,759,0,0,8,0,768,754,0,0,5,0,757,43,0,0,0,0,43,4,0,0,0,0,4,0,0,0,0,0,0,53,0,0,0,0,53,11,0,0,0,0,11,0,0,0,0,0,0,113,0,0,0,0,112,71,0,0,0,0,71,117,0,0,0,0,118,1817,0,0,10,0,1831,777,0,0,11,3,794,795,0,0,0,8,800,35,0,0,0,0,35,0,0,0,0,0,0,3,0,0,0,0,3,85,0,0,4,0,82,14,0,0,0,0,13,0,0,0,0,0,0,133,0,0,4,0,139,55,0,0,0,0,55,187,0,0,0,4,193,1945,3,0,19,16,1982,787,10,0,7,9,807,826,8,0,0,0,839,44,0,0,0,3,48,0,0,0,0,0,0,5,0,0,0,0,5,102,0,0,0,5,109,16,0,0,0,0,16,5,0,0,0,0,5,175,0,0,0,8,185,58,0
105031104,710,0,14,21,0,737,415,0,20,4,0,434,73,0,53,0,0,128,59,0,0,0,0,59,19,0,0,0,0,22,120,0,9,3,0,133,21,0,7,5,0,38,0,0,0,0,0,0,301,0,70,14,0,379,80,0,0,3,0,83,96,0,8,23,0,129,1598,3,111,60,0,1768,686,0,0,0,7,699,406,0,0,0,3,410,114,0,37,0,6,155,48,0,0,0,0,48,18,0,0,0,0,18,111,0,3,0,0,112,20,0,0,0,0,21,3,0,0,0,0,8,315,0,42,0,3,362,96,0,0,3,0,93,142,0,11,21,0,172,1639,9,47,32,12,1736,659,15,0,16,0,687,401,4,0,0,0,406,118,0,41,0,0,159,51,0,0,0,0,53,10,3,0,0,0,17,110,0,5,3,0,116,29,6,4,0,0,37,12,0,0,0,0,12,333,8,51,6,0,391,94,8
105031105,939,5,6,12,0,965,699,0,4,8,0,706,183,26,32,4,0,245,98,4,7,0,0,113,16,0,8,0,0,28,134,6,7,3,0,159,36,0,8,3,0,49,5,0,4,0,0,11,485,39,70,10,0,600,115,0,0,4,0,111,140,0,7,6,0,154,2376,45,84,37,4,2546,905,5,4,0,6,921,668,5,0,0,10,676,191,17,24,3,7,238,75,5,8,0,0,85,3,0,22,0,0,29,145,0,11,4,3,153,34,0,10,0,0,46,0,0,0,0,0,6,447,24,73,6,6,559,99,0,4,0,0,104,250,9,12,11,3,294,2368,36,96,19,23,2551,939,15,0,6,6,968,640,0,0,4,0,648,178,31,20,0,0,229,52,7,4,0,0,62,11,17,10,0,0,36,146,4,3,5,0,156,45,0,4,7,3,64,5,3,0,0,0,10,425,67,44,14,6,550,77,0
105031106,1252,14,7,23,0,1298,810,3,0,3,0,817,289,3,28,3,0,334,96,8,18,0,0,117,35,11,25,0,0,72,186,6,9,5,0,207,44,3,10,0,0,62,4,0,0,0,0,9,657,36,88,13,0,801,107,0,0,5,0,114,165,7,14,3,0,188,2992,61,120,48,3,3221,1098,9,0,97,9,1211,732,3,0,77,3,817,277,26,12,29,0,339,79,11,0,0,0,90,41,19,11,0,0,73,142,3,0,17,4,167,21,5,8,8,5,39,10,0,0,0,0,10,570,61,35,45,6,718,66,5,3,14,5,90,315,9,13,65,4,411,2790,89,47,293,27,3239,1166,3,13,24,4,1205,827,6,0,8,8,845,313,57,24,4,0,397,65,8,13,0,0,83,27,8,5,0,0,44,185,4,0,6,0,200,42,4,4,3,8,59,8,0,0,0,0,11,641,82,45,9,13,791,82,4
106011107,973,3,12,5,0,996,1371,6,4,3,0,1391,371,73,26,0,0,468,0,0,0,0,0,0,0,0,0,0,0,0,129,3,8,3,0,146,23,5,0,4,0,26,0,0,0,0,0,0,524,73,38,11,0,649,70,0,0,8,0,83,148,5,0,14,0,171,3086,89,53,41,4,3281,1036,15,6,10,4,1065,1485,7,4,0,15,1516,448,74,24,0,9,546,0,0,0,0,0,0,0,0,0,0,0,0,130,7,3,0,3,148,15,0,0,0,0,15,4,0,0,0,0,7,598,79,28,0,8,712,62,0,0,0,0,70,244,9,5,3,0,262,3425,110,41,15,29,3623,1248,30,0,5,3,1288,2103,43,4,0,3,2154,624,125,10,0,3,761,0,0,0,0,0,0,4,0,0,0,0,4,148,9,0,0,0,152,27,4,0,0,0,28,3,0,0,0,0,3,805,136,10,0,4,955,58,3
106011108,2326,85,35,17,0,2459,2237,20,19,6,0,2273,934,220,131,0,4,1288,231,41,105,0,0,373,8,27,4,0,0,43,267,19,17,3,0,305,19,23,0,15,0,59,10,8,6,0,0,18,1476,333,255,16,4,2085,78,28,6,0,0,110,445,47,45,7,5,557,6557,516,357,47,17,7485,2367,132,8,0,0,2507,2219,36,4,3,6,2266,1235,379,76,12,15,1714,204,128,38,0,0,376,0,27,0,0,0,32,297,42,3,0,0,344,30,12,0,0,0,51,7,5,0,0,0,13,1784,595,113,15,20,2524,84,32,3,3,0,116,485,129,25,14,28,682,6933,928,153,36,51,8099,2406,181,8,29,12,2644,2510,74,8,3,3,2595,1416,422,92,5,0,1935,193,116,14,0,0,322,34,47,10,0,0,93,337,54,3,3,0,396,34,16,4,0,0,62,11,9,0,0,0,19,2030,660,120,9,10,2829,79,55
106011109,1014,0,0,11,0,1029,1052,0,0,4,0,1058,148,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,91,10,0,0,0,0,10,0,0,0,0,0,0,246,3,0,0,0,252,70,0,0,0,0,72,151,0,0,0,0,152,2530,5,5,21,0,2564,1015,0,0,8,23,1048,1152,0,0,3,6,1167,126,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,110,0,4,0,0,112,11,0,0,0,0,10,0,0,0,0,0,0,250,0,4,8,0,251,51,0,3,0,0,54,329,0,0,0,7,343,2799,3,8,21,40,2860,1320,0,3,3,0,1329,1444,5,0,0,6,1453,161,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,130,0,3,0,0,133,11,0,0,0,0,5,0,0,0,0,0,3,301,0,3,0,0,305,60,0
106011110,1324,5,9,4,0,1347,1096,0,0,7,0,1103,206,5,14,0,0,226,26,13,0,0,0,35,3,11,0,0,0,14,167,0,3,5,0,180,27,0,3,0,0,30,0,0,0,0,0,0,433,33,18,5,0,481,97,3,0,0,0,107,155,7,0,3,0,168,3111,48,25,21,0,3213,1365,4,6,21,8,1404,1199,0,0,16,3,1215,210,4,25,3,0,237,27,4,0,0,0,33,4,0,0,0,0,3,160,0,4,3,0,172,25,0,0,4,0,32,3,0,0,0,0,3,436,7,27,12,3,479,73,11,0,5,5,87,243,3,3,13,0,266,3314,26,36,62,20,3454,1509,4,0,23,7,1544,1397,6,0,6,3,1413,247,28,0,4,5,288,17,0,0,0,0,19,9,0,0,0,0,7,174,3,0,0,0,187,33,6,0,3,0,36,3,0,0,0,0,3,490,37,10,5,8,541,79,8
106011111,2085,42,10,3,0,2139,2189,26,12,5,0,2226,607,149,74,0,0,833,167,27,37,0,0,224,11,3,0,0,0,11,243,17,12,0,0,265,36,5,0,0,0,41,4,0,0,0,0,6,1059,192,124,3,0,1381,65,0,0,0,0,62,268,22,13,0,0,311,5664,284,161,13,5,6124,1963,96,4,0,6,2067,2197,33,4,3,4,2242,816,248,59,3,6,1138,134,51,30,0,0,213,4,6,0,0,0,9,263,24,10,0,0,298,26,8,0,0,0,32,9,0,0,0,0,7,1245,329,106,3,10,1696,73,5,0,0,0,80,379,66,20,4,4,475,5867,527,133,20,26,6568,2167,74,7,0,0,2249,2874,68,10,0,3,2958,1195,306,70,3,3,1569,129,37,26,0,0,196,26,13,4,0,0,43,278,16,16,0,0,310,41,0,0,0,0,40,10,5,4,0,0,12,1676,384,115,7,0,2172,72,0
106011112,1464,54,58,37,0,1612,2037,99,34,8,0,2180,617,211,167,7,0,1002,264,14,56,0,0,341,3,0,0,0,0,4,131,19,15,10,0,170,70,0,0,56,0,132,7,0,0,0,0,5,1083,247,252,76,0,1660,51,3,9,3,0,63,177,29,30,23,0,265,4814,439,379,147,4,5779,1425,75,30,28,7,1567,1935,87,27,5,3,2058,716,299,138,0,11,1169,225,38,35,0,0,294,3,8,0,0,0,12,139,25,10,0,0,175,82,6,0,28,6,122,3,0,3,0,0,6,1162,372,186,30,17,1772,50,7,3,0,0,72,275,53,50,7,13,397,4866,594,301,74,40,5866,1598,96,44,23,0,1764,2276,105,20,0,0,2404,617,319,124,0,3,1056,241,32,25,0,0,298,35,14,9,0,0,58,161,40,3,4,4,214,82,5,3,56,0,143,3,0,0,0,0,7,1134,410,164,61,3,1776,55,10
106011113,616,0,0,0,0,619,626,0,0,4,0,628,159,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,83,24,0,0,0,0,26,4,0,0,0,0,4,263,0,0,0,0,265,76,0,0,0,0,80,97,0,0,0,0,95,1678,4,0,9,0,1691,584,0,0,4,9,595,594,0,0,4,8,607,158,0,0,5,0,157,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,49,17,0,0,7,0,19,0,0,0,0,0,0,220,0,0,5,0,225,62,0,0,0,0,61,256,0,0,8,0,268,1717,0,0,21,18,1765,685,0,0,6,0,693,677,0,0,0,3,688,214,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,3,0,67,29,0,0,6,3,33,0,0,0,0,0,0,309,0,0,9,3,315,53,0
106021114,543,42,7,33,0,625,588,22,9,6,0,620,170,72,36,9,0,289,0,0,0,0,0,0,0,0,0,0,0,0,60,18,12,8,0,99,18,4,8,43,0,69,0,0,0,0,0,5,250,90,53,60,0,456,17,8,6,0,0,31,75,13,8,29,0,117,1462,175,81,126,0,1854,488,20,3,9,100,626,793,18,3,14,6,839,436,101,38,15,5,600,0,3,13,0,0,17,0,0,4,0,0,3,90,12,0,6,0,104,7,0,0,16,5,27,8,0,0,0,3,11,536,129,53,33,13,763,15,5,0,0,17,37,147,13,12,39,20,231,1984,181,78,94,151,2491,589,34,5,112,0,749,1165,33,4,8,4,1209,669,148,32,28,3,877,8,5,4,0,3,23,5,0,9,0,3,21,96,22,4,6,0,124,10,5,0,42,0,62,4,0,0,0,0,5,789,176,56,72,9,1105,17,34
106021116,869,26,0,0,0,899,1012,18,4,6,0,1037,152,32,19,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,49,8,9,0,0,65,0,3,0,0,0,7,0,0,0,0,0,0,209,39,22,0,0,273,13,4,0,0,0,21,66,4,0,0,0,70,2164,94,28,6,0,2290,913,31,0,3,3,954,1182,14,0,4,0,1198,190,56,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,60,5,0,0,0,71,3,0,0,8,0,12,0,0,0,0,0,0,253,68,8,8,0,333,21,8,0,0,0,30,87,25,0,8,0,126,2460,143,4,19,5,2637,1072,43,0,0,4,1116,1383,18,0,0,0,1396,230,71,5,0,0,309,0,0,0,0,0,0,0,0,0,0,0,0,67,3,3,0,0,73,10,0,0,0,0,11,0,0,0,0,0,0,309,74,6,0,0,390,19,8
106021614,1646,129,64,0,0,1848,2227,53,38,3,0,2321,677,171,268,13,0,1125,245,99,27,0,0,372,9,16,21,0,0,48,186,37,41,9,0,257,83,0,3,0,0,97,3,0,4,0,0,8,1202,326,358,16,0,1904,32,16,28,0,0,74,181,53,53,4,0,294,5294,580,543,22,4,6439,1697,117,20,3,34,1871,2223,85,11,0,4,2323,759,395,168,0,0,1321,217,102,50,0,0,372,15,9,9,0,7,32,183,50,20,0,0,256,90,4,8,0,6,101,6,9,3,0,0,15,1263,562,253,0,16,2097,32,9,0,0,44,84,265,65,52,0,15,397,5472,838,346,8,113,6765,1822,157,21,0,0,2007,2208,115,18,0,0,2343,903,371,204,0,0,1480,178,75,33,0,0,295,55,65,31,0,0,148,234,64,22,0,0,320,65,14,0,0,4,81,3,7,0,0,0,11,1440,593,303,0,5,2338,37,63
106021615,1045,28,0,0,0,1077,1623,30,3,3,0,1657,613,127,42,0,0,779,104,17,50,0,0,171,7,5,0,0,0,14,106,21,6,0,0,131,7,0,4,0,0,12,5,0,0,0,0,5,833,170,104,0,0,1118,52,0,0,0,0,51,129,17,12,0,0,162,3685,243,128,5,0,4065,1196,108,0,0,0,1312,1948,40,3,5,5,1999,1112,242,40,0,0,1396,107,77,0,0,0,188,0,5,0,0,0,10,110,20,0,0,0,134,7,6,0,0,0,16,8,0,0,0,0,8,1343,352,40,0,0,1743,50,31,0,0,0,84,250,45,9,0,82,385,4788,581,59,4,89,5522,1487,86,7,0,0,1582,2409,64,0,0,0,2478,1103,239,50,0,0,1388,89,54,0,0,0,147,32,34,0,0,0,63,156,25,0,0,0,187,28,11,0,0,0,40,4,7,0,0,0,7,1411,362,58,0,3,1833,169,30
106021616,708,7,7,0,0,722,882,18,8,0,0,907,231,47,35,0,0,311,225,31,28,0,0,288,4,0,0,0,0,3,106,5,3,0,0,110,6,0,0,0,0,4,0,0,0,0,0,0,574,83,75,0,0,735,28,0,3,0,0,31,103,11,15,0,0,127,2298,112,111,0,0,2518,694,15,0,0,0,709,888,15,0,0,0,903,336,66,24,0,0,423,188,31,33,0,0,255,5,0,9,0,0,12,127,11,0,0,0,131,14,0,0,0,0,14,4,0,0,0,0,5,666,114,58,0,0,841,23,5,0,0,0,32,140,23,9,0,0,172,2414,164,73,0,6,2659,734,30,4,0,0,765,1137,22,3,0,4,1164,380,126,17,0,0,524,172,28,34,0,0,234,37,15,13,0,0,71,147,14,3,0,0,162,10,0,0,0,0,16,0,0,0,0,0,0,755,181,75,0,0,1010,21,27
106021617,1057,58,46,0,0,1156,1071,45,24,5,0,1141,284,61,137,9,0,494,163,13,61,0,0,239,4,0,4,0,0,6,104,6,10,6,0,120,26,0,0,0,0,27,3,0,0,0,0,3,582,92,209,11,0,886,28,4,4,0,0,30,111,11,24,7,0,162,2846,203,304,25,0,3383,1053,119,5,3,5,1186,1096,55,3,7,0,1159,411,136,66,3,0,619,158,74,0,0,0,235,0,4,0,0,0,4,100,29,5,0,0,138,15,5,0,0,0,22,0,0,0,0,0,6,691,244,75,10,4,1023,21,60,0,0,0,82,150,44,14,0,0,205,3015,520,98,16,3,3656,1180,186,16,0,0,1385,1247,73,11,0,0,1330,480,155,87,0,4,720,124,53,3,0,0,179,40,27,4,0,0,67,134,24,8,0,5,167,14,0,0,0,0,23,6,3,0,0,0,6,792,262,100,0,5,1160,35,140
106021618,786,19,0,0,0,802,1484,30,0,0,0,1514,209,34,0,0,0,243,30,17,0,0,0,43,3,0,0,0,0,6,83,10,0,0,0,96,68,0,0,0,0,71,0,0,0,0,0,3,395,62,3,0,0,463,21,0,0,0,0,21,70,7,0,0,0,75,2760,113,6,0,0,2880,927,19,0,3,4,956,1648,27,0,0,7,1678,345,38,0,0,0,387,23,3,11,0,0,33,3,0,0,0,0,4,98,12,0,0,0,111,101,0,0,0,0,101,0,0,0,0,0,0,569,56,8,0,0,639,25,0,0,0,0,28,87,4,6,0,0,93,3259,100,16,3,12,3392,1218,27,3,3,0,1254,2387,38,6,0,5,2435,898,145,14,0,0,1062,62,5,11,0,0,77,40,0,5,0,0,48,131,12,0,0,0,143,242,4,0,0,0,249,4,0,0,0,0,4,1377,164,29,0,0,1577,46,0
