SA2_CODE_2021,C11_CFNC_BF_Neg_ni_inc,C11_CFNC_BF_1_149,C11_CFNC_BF_150_399,C11_CFNC_BF_400_649,C11_CFNC_BF_650_799,C11_CFNC_BF_800_1249,C11_CFNC_BF_1250_1999,C11_CFNC_BF_2000_2499,C11_CFNC_BF_2500_2999,C11_CFNC_BF_3000_3999,C11_CFNC_BF_4000more,C11_CFNC_BF_Ns,C11_CFNC_BF_Tot,C11_CFNC_BPT_Neg_ni_inc,C11_CFNC_BPT_1_149,C11_CFNC_BPT_150_399,C11_CFNC_BPT_400_649,C11_CFNC_BPT_650_799,C11_CFNC_BPT_800_1249,C11_CFNC_BPT_1250_1999,C11_CFNC_BPT_2000_2499,C11_CFNC_BPT_2500_2999,C11_CFNC_BPT_3000_3999,C11_CFNC_BPT_4000more,C11_CFNC_BPT_Ns,C11_CFNC_BPT_Tot,C11_CFNC_1F1P_Neg_ni_inc,C11_CFNC_1F1P_1_149,C11_CFNC_1F1P_150_399,C11_CFNC_1F1P_400_649,C11_CFNC_1F1P_650_799,C11_CFNC_1F1P_800_1249,C11_CFNC_1F1P_1250_1999,C11_CFNC_1F1P_2000_2499,C11_CFNC_1F1P_2500_2999,C11_CFNC_1F1P_3000_3999,C11_CFNC_1F1P_4000more,C11_CFNC_1F1P_Ns,C11_CFNC_1F1P_Tot,C11_CFNC_1E1A_Neg_ni_inc,C11_CFNC_1E1A_1_149,C11_CFNC_1E1A_150_399,C11_CFNC_1E1A_400_649,C11_CFNC_1E1A_650_799,C11_CFNC_1E1A_800_1249,C11_CFNC_1E1A_1250_1999,C11_CFNC_1E1A_2000_2499,C11_CFNC_1E1A_2500_2999,C11_CFNC_1E1A_3000_3999,C11_CFNC_1E1A_4000more,C11_CFNC_1E1A_Ns,C11_CFNC_1E1A_Tot,C11_CFNC_1F1NW_Neg_ni_inc,C11_CFNC_1F1NW_1_149,C11_CFNC_1F1NW_150_399,C11_CFNC_1F1NW_400_649,C11_CFNC_1F1NW_650_799,C11_CFNC_1F1NW_800_1249,C11_CFNC_1F1NW_1250_1999,C11_CFNC_1F1NW_2000_2499,C11_CFNC_1F1NW_2500_2999,C11_CFNC_1F1NW_3000_3999,C11_CFNC_1F1NW_4000more,C11_CFNC_1F1NW_Ns,C11_CFNC_1F1NW_Tot,C11_CFNC_1P1NW_Neg_ni_inc,C11_CFNC_1P1NW_1_149,C11_CFNC_1P1NW_150_399,C11_CFNC_1P1NW_400_649,C11_CFNC_1P1NW_650_799,C11_CFNC_1P1NW_800_1249,C11_CFNC_1P1NW_1250_1999,C11_CFNC_1P1NW_2000_2499,C11_CFNC_1P1NW_2500_2999,C11_CFNC_1P1NW_3000_3999,C11_CFNC_1P1NW_4000more,C11_CFNC_1P1NW_Ns,C11_CFNC_1P1NW_Tot,C11_CFNC_1A1NW_Neg_ni_inc,C11_CFNC_1A1NW_1_149,C11_CFNC_1A1NW_150_399,C11_CFNC_1A1NW_400_649,C11_CFNC_1A1NW_650_799,C11_CFNC_1A1NW_800_1249,C11_CFNC_1A1NW_1250_1999,C11_CFNC_1A1NW_2000_2499,C11_CFNC_1A1NW_2500_2999,C11_CFNC_1A1NW_3000_3999,C11_CFNC_1A1NW_4000more,C11_CFNC_1A1NW_Ns,C11_CFNC_1A1NW_Tot,C11_CFNC_BA_Neg_ni_inc,C11_CFNC_BA_1_149,C11_CFNC_BA_150_399,C11_CFNC_BA_400_649,C11_CFNC_BA_650_799,C11_CFNC_BA_800_1249,C11_CFNC_BA_1250_1999,C11_CFNC_BA_2000_2499,C11_CFNC_BA_2500_2999,C11_CFNC_BA_3000_3999,C11_CFNC_BA_4000more,C11_CFNC_BA_Ns,C11_CFNC_BA_Tot,C11_CFNC_BNW_Neg_ni_inc,C11_CFNC_BNW_1_149,C11_CFNC_BNW_150_399,C11_CFNC_BNW_400_649,C11_CFNC_BNW_650_799,C11_CFNC_BNW_800_1249,C11_CFNC_BNW_1250_1999,C11_CFNC_BNW_2000_2499,C11_CFNC_BNW_2500_2999,C11_CFNC_BNW_3000_3999,C11_CFNC_BNW_4000more,C11_CFNC_BNW_Ns,C11_CFNC_BNW_Tot,C11_CFNC_LFns_Neg_ni_inc,C11_CFNC_LFns_1_149,C11_CFNC_LFns_150_399,C11_CFNC_LFns_400_649,C11_CFNC_LFns_650_799,C11_CFNC_LFns_800_1249,C11_CFNC_LFns_1250_1999,C11_CFNC_LFns_2000_2499,C11_CFNC_LFns_2500_2999,C11_CFNC_LFns_3000_3999,C11_CFNC_LFns_4000more,C11_CFNC_LFns_Ns,C11_CFNC_LFns_Tot,C11_CFNC_Tot_Neg_ni_inc,C11_CFNC_Tot_1_149,C11_CFNC_Tot_150_399,C11_CFNC_Tot_400_649,C11_CFNC_Tot_650_799,C11_CFNC_Tot_800_1249,C11_CFNC_Tot_1250_1999,C11_CFNC_Tot_2000_2499,C11_CFNC_Tot_2500_2999,C11_CFNC_Tot_3000_3999,C11_CFNC_Tot_4000more,C11_CFNC_Tot_Ns,C11_CFNC_Tot_Tot,C11_CF_BFT_Neg_ni_inc,C11_CF_BFT_1_149,C11_CF_BFT_150_399,C11_CF_BFT_400_649,C11_CF_BFT_650_799,C11_CF_BFT_800_1249,C11_CF_BFT_1250_1999,C11_CF_BFT_2000_2499,C11_CF_BFT_2500_2999,C11_CF_BFT_3000_3999,C11_CF_BFT_4000more,C11_CF_BFT_Ns,C11_CF_BFT_Tot,C11_CF_BPT_Neg_ni_inc,C11_CF_BPT_1_149,C11_CF_BPT_150_399,C11_CF_BPT_400_649,C11_CF_BPT_650_799,C11_CF_BPT_800_1249,C11_CF_BPT_1250_1999,C11_CF_BPT_2000_2499,C11_CF_BPT_2500_2999,C11_CF_BPT_3000_3999,C11_CF_BPT_4000more,C11_CF_BPT_Ns,C11_CF_BPT_Tot,C11_CF_1F1P_Neg_ni_inc,C11_CF_1F1P_1_149,C11_CF_1F1P_150_399,C11_CF_1F1P_400_649,C11_CF_1F1P_650_799,C11_CF_1F1P_800_1249,C11_CF_1F1P_1250_1999,C11_CF_1F1P_2000_2499,C11_CF_1F1P_2500_2999,C11_CF_1F1P_3000_3999,C11_CF_1F1P_4000more,C11_CF_1F1P_Ns,C11_CF_1F1P_Tot,C11_CF_1E1A_Neg_ni_inc,C11_CF_1E1A_1_149,C11_CF_1E1A_150_399,C11_CF_1E1A_400_649,C11_CF_1E1A_650_799,C11_CF_1E1A_800_1249,C11_CF_1E1A_1250_1999,C11_CF_1E1A_2000_2499,C11_CF_1E1A_2500_2999,C11_CF_1E1A_3000_3999,C11_CF_1E1A_4000more,C11_CF_1E1A_Ns,C11_CF_1E1A_Tot,C11_CF_1F1NW_Neg_ni_inc,C11_CF_1F1NW_1_149,C11_CF_1F1NW_150_399,C11_CF_1F1NW_400_649,C11_CF_1F1NW_650_799
107041548,0,0,0,0,3,11,65,90,44,80,29,7,339,0,0,5,10,9,22,13,5,5,3,0,0,70,0,0,0,0,0,36,64,34,18,26,7,0,199,0,0,0,0,0,0,10,3,7,6,4,0,30,0,0,4,5,17,21,48,13,40,5,4,3,162,0,6,7,17,17,17,12,5,3,4,6,4,101,0,0,0,0,3,0,9,0,3,0,0,3,18,0,0,0,0,0,0,3,4,0,0,5,0,21,35,0,17,117,61,136,53,17,13,7,8,15,483,0,0,0,0,0,0,0,0,0,0,0,88,90,46,3,38,154,113,250,280,181,134,133,58,119,1514,0,0,0,0,0,6,16,15,16,35,20,8,111,0,0,0,0,0,3,3,5,0,3,0,0,17,3,0,0,0,0,14,32,35,10,28,6,15,145,0,0,0,0,0,6,7,7,4,6,3,0,37,0,0,0,3,6
107041549,0,0,0,0,0,18,73,81,23,62,21,4,290,0,0,5,10,7,20,11,3,0,0,0,0,57,0,0,0,0,4,35,63,35,13,14,3,0,164,0,0,0,0,0,9,9,3,0,4,0,0,31,0,0,6,11,9,52,46,3,26,3,0,4,158,3,8,13,26,9,22,10,0,5,3,0,0,96,0,0,0,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,4,3,0,0,0,3,12,35,0,37,209,64,80,42,7,4,0,3,19,501,0,0,4,0,0,0,0,0,0,0,0,86,94,37,8,60,261,100,227,261,146,76,87,34,124,1420,0,0,0,0,0,9,37,47,37,65,36,20,247,0,0,0,0,6,12,18,3,4,6,5,0,58,0,0,0,7,3,29,96,103,47,93,16,27,428,0,0,0,0,0,6,18,19,9,22,4,3,93,0,0,0,6,11
108011151,3,0,4,0,8,12,26,9,8,11,3,0,80,0,0,0,0,0,8,6,0,0,0,0,0,21,0,0,0,0,0,15,35,11,5,3,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,4,6,15,11,0,3,3,0,0,55,0,0,3,24,12,6,3,0,0,0,0,3,53,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,13,92,40,39,19,4,0,0,4,11,225,0,0,0,5,0,0,0,0,0,0,0,39,45,9,3,23,128,72,104,97,33,20,15,8,61,585,0,0,3,3,0,11,11,11,3,11,4,16,70,0,0,0,0,3,10,5,0,0,0,0,4,21,0,0,0,8,5,22,53,24,7,18,0,19,143,0,0,0,0,4,0,6,5,0,0,0,0,19,0,0,6,4,3
108011152,0,0,0,3,6,14,64,34,16,32,9,3,178,0,0,5,9,8,23,20,3,3,0,0,3,65,0,0,0,7,5,51,52,28,9,12,3,0,169,0,0,0,0,0,7,5,0,0,3,0,0,22,0,0,0,12,19,21,32,5,0,9,0,0,98,0,6,6,35,26,21,13,0,0,0,0,0,113,0,0,0,0,4,3,0,0,4,0,0,3,20,0,0,0,0,0,3,0,0,0,0,0,0,6,12,0,55,488,243,281,113,20,17,4,4,41,1276,0,0,0,3,6,9,3,0,0,0,0,114,140,15,6,74,549,311,436,301,91,55,61,24,172,2101,0,0,0,4,0,18,54,28,18,19,6,19,164,0,0,3,0,6,21,16,9,0,3,0,12,69,0,0,0,7,4,52,103,51,14,28,5,30,289,0,0,0,0,3,4,14,11,12,9,0,6,62,0,0,3,6,16
108011153,0,0,0,0,0,8,18,13,4,3,5,6,57,0,0,3,8,7,19,5,0,0,0,0,0,44,0,0,0,3,6,13,22,8,3,3,0,0,58,0,0,0,0,0,6,5,0,0,0,0,3,16,0,0,4,3,3,16,14,0,0,0,0,0,48,0,0,9,15,18,9,7,3,0,0,0,0,68,0,0,0,3,4,3,0,0,0,0,0,4,20,0,0,0,0,0,0,3,0,0,0,0,0,4,12,0,18,147,69,90,30,4,5,3,5,13,402,0,0,3,3,0,0,0,0,0,0,0,65,75,14,3,37,186,111,163,101,26,16,14,6,93,774,0,0,0,0,7,5,20,7,5,6,0,10,56,0,0,0,4,3,14,17,0,0,0,0,0,41,0,0,0,0,0,27,60,21,0,6,3,15,132,0,0,0,0,0,3,4,0,5,5,0,4,20,0,0,0,0,3
108011154,0,0,0,0,3,3,18,7,5,8,4,0,57,0,0,0,4,0,16,5,0,0,0,0,0,25,0,0,0,0,3,21,17,9,9,3,0,0,65,0,0,0,0,0,3,4,0,4,0,0,0,12,0,0,0,0,5,15,5,6,6,0,0,0,36,0,0,5,21,15,17,7,0,0,6,0,4,66,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,5,7,0,26,257,132,141,30,5,0,0,4,30,628,0,0,0,4,0,0,0,0,0,0,0,41,52,12,0,30,291,161,216,96,32,20,15,3,79,955,0,0,0,0,0,6,9,13,6,8,0,10,52,0,0,0,0,0,3,7,4,0,0,0,0,11,0,0,0,0,0,17,37,14,3,7,0,13,87,0,0,0,0,0,4,8,0,0,0,0,0,11,0,0,0,0,6
108021155,4,0,0,3,3,26,80,25,8,9,6,7,168,0,0,0,10,9,23,12,7,0,0,0,0,54,0,0,0,8,8,57,54,18,3,0,0,0,155,0,0,0,0,0,10,17,8,0,0,0,0,42,0,0,0,10,13,31,28,5,9,0,0,3,96,0,0,3,37,16,28,10,0,0,0,0,3,103,0,0,0,7,8,5,5,0,0,0,0,0,18,0,0,3,0,0,0,6,0,0,0,0,0,8,13,0,25,307,101,130,17,0,0,3,0,19,605,0,0,3,4,0,3,0,0,0,0,0,62,78,11,6,37,379,156,310,219,65,26,11,16,104,1334,0,0,0,0,3,19,65,39,24,19,11,10,188,0,0,0,0,4,16,15,5,0,0,0,4,42,0,0,0,0,10,72,124,36,18,17,5,26,305,0,0,0,0,4,7,16,10,3,4,0,8,46,0,0,0,7,8
108021156,3,0,3,7,3,23,50,17,19,15,10,5,159,0,0,0,10,10,21,11,4,0,4,0,4,65,6,0,0,0,4,39,50,23,5,4,0,0,137,0,0,0,4,0,7,6,5,5,0,0,3,31,0,0,7,12,13,25,26,3,4,0,0,5,95,0,4,7,25,16,24,11,5,0,0,0,0,91,0,0,4,7,0,6,4,0,0,0,0,0,17,0,0,0,0,0,0,0,5,0,4,0,0,11,5,0,37,233,69,101,25,6,0,0,0,20,490,0,0,0,0,0,4,0,0,0,0,0,73,81,10,3,58,305,127,253,173,64,36,27,6,116,1183,0,0,0,0,0,12,45,21,20,12,7,15,132,0,0,0,0,4,20,17,5,0,0,0,11,60,0,0,3,0,10,34,73,31,19,12,3,25,214,0,0,0,0,4,4,12,4,3,3,0,3,30,0,0,0,3,9
108021157,0,0,0,0,3,18,20,8,3,4,0,5,57,0,0,4,3,4,4,5,4,0,0,0,0,28,0,0,0,0,5,26,22,3,0,0,0,0,60,0,0,0,0,0,0,3,3,0,0,0,0,8,0,0,0,9,12,15,13,3,0,0,5,0,54,0,0,4,11,9,12,11,0,0,0,0,4,49,0,0,0,0,0,4,4,0,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,0,4,3,0,17,136,39,59,19,0,0,0,0,10,287,0,0,0,3,0,0,0,0,0,0,0,30,32,6,0,21,170,78,139,92,28,8,3,5,48,586,0,0,0,0,0,3,24,5,0,3,3,7,60,0,0,0,0,0,11,10,0,0,0,0,0,22,0,0,0,3,0,26,36,15,6,0,0,5,92,0,0,0,0,0,3,4,0,0,0,0,3,13,0,0,0,6,3
108021158,3,0,3,0,0,9,21,12,5,4,3,0,62,0,0,0,3,4,19,5,0,0,0,0,0,32,0,0,0,0,4,19,22,4,6,0,3,0,66,0,0,0,0,0,3,3,0,0,0,0,0,12,0,0,0,0,9,3,13,4,0,0,0,0,36,0,0,3,14,15,18,11,0,0,0,0,0,56,0,0,0,4,0,3,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,27,229,120,126,22,0,3,4,0,26,562,0,0,3,4,3,3,0,0,0,0,0,46,61,12,0,36,260,152,202,106,28,16,12,3,85,904,0,0,0,0,0,4,30,19,3,6,4,3,77,0,0,0,0,0,4,9,3,0,0,0,0,18,0,0,0,0,0,33,31,14,6,7,0,5,97,0,0,0,0,0,0,0,3,0,0,0,0,13,0,0,0,0,4
108021159,0,0,7,5,10,20,35,13,5,10,5,0,115,0,0,0,3,5,16,11,7,0,0,0,0,43,0,0,3,5,12,41,39,13,3,3,0,0,123,0,0,0,0,3,4,4,0,4,0,0,0,19,4,0,0,4,12,23,15,3,4,3,0,4,71,0,0,12,26,14,19,6,0,0,0,0,0,87,0,0,0,5,3,4,6,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,23,219,69,101,20,5,3,4,0,11,470,0,0,0,9,0,0,0,0,0,0,0,64,66,10,3,48,285,136,223,145,31,19,21,10,85,1011,0,0,0,5,6,18,25,17,8,12,11,15,117,0,0,0,4,8,14,7,0,3,3,0,14,49,0,0,0,3,7,42,70,31,11,7,4,11,184,0,0,0,0,4,5,9,4,0,0,0,0,26,0,0,0,3,8
108021160,0,0,0,0,3,7,23,7,3,10,0,0,55,0,0,0,6,4,16,11,0,0,0,0,0,32,0,0,0,0,3,17,20,6,3,4,0,5,57,0,0,0,0,0,0,6,0,3,0,0,0,21,0,0,0,0,6,13,7,0,3,0,0,0,29,0,0,5,16,11,11,13,0,0,0,0,3,61,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,5,3,0,16,190,89,104,33,3,0,0,0,11,455,0,0,0,3,5,0,0,0,0,0,0,43,58,3,0,20,222,119,172,109,25,17,18,4,64,780,0,0,0,0,0,3,19,14,4,10,7,9,62,0,0,0,0,0,7,3,0,0,0,0,7,20,0,0,0,0,4,13,45,15,8,0,3,9,105,0,0,0,0,0,4,5,3,5,0,0,0,20,0,0,0,6,6
108031161,0,0,0,0,0,0,4,4,0,0,0,0,5,0,0,0,0,0,5,4,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,3,10,9,4,0,0,0,3,43,0,0,0,0,0,0,8,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
108041162,0,0,5,4,5,27,66,34,13,24,7,5,187,0,0,5,10,9,32,18,3,3,0,0,5,82,0,0,0,7,11,53,74,31,4,16,0,0,205,0,0,0,0,0,12,12,0,0,4,0,0,29,0,0,6,12,21,38,29,4,15,4,0,9,120,0,0,5,37,27,39,24,8,0,3,0,3,152,0,0,3,5,9,0,4,0,0,0,0,0,29,0,0,0,3,0,0,0,5,0,0,0,6,8,10,0,83,614,248,355,105,17,7,3,4,50,1503,0,0,0,10,4,5,3,0,0,0,0,137,156,13,0,96,710,328,561,322,107,42,59,13,209,2464,0,0,5,0,3,17,63,56,26,42,4,18,239,0,0,0,7,0,26,30,9,0,5,0,7,79,0,0,0,4,5,77,175,70,29,29,0,25,420,0,0,0,0,0,9,27,9,3,0,0,7,53,0,0,4,9,17
108041164,4,0,3,4,6,29,89,59,18,20,14,6,248,5,0,0,8,6,32,18,5,3,4,0,0,89,0,0,0,5,13,49,62,19,8,11,4,0,171,0,0,0,0,6,8,17,9,5,5,0,0,40,0,0,0,3,18,38,34,3,13,7,0,3,120,0,0,6,32,23,37,11,0,5,0,4,6,129,0,0,0,10,0,9,4,0,0,0,0,0,26,0,0,0,0,3,0,7,0,0,0,0,0,15,20,0,45,457,195,256,82,10,9,8,0,26,1104,0,0,0,16,8,5,5,0,0,0,0,115,145,30,0,62,539,274,466,322,111,53,52,26,158,2092,0,0,0,0,4,14,66,49,20,22,20,21,224,0,0,0,5,5,23,24,8,0,3,0,9,72,0,0,0,8,0,57,106,51,15,20,4,18,291,0,0,0,0,0,9,20,4,4,3,0,10,57,0,0,0,5,20
108041165,7,0,10,3,5,23,38,18,5,9,0,0,107,0,0,3,7,3,14,17,0,0,0,0,0,46,0,0,4,10,8,21,29,13,3,4,0,0,90,0,0,0,0,0,0,5,0,0,0,0,0,11,0,0,0,9,8,18,14,4,8,0,0,4,67,0,0,4,10,11,14,5,0,0,0,0,0,56,0,0,0,4,0,7,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,15,102,33,52,14,5,0,0,0,8,235,0,0,0,3,0,0,0,0,0,0,0,40,42,13,3,33,145,72,141,135,41,20,20,3,54,675,3,0,0,0,5,10,28,16,19,9,8,19,104,0,0,0,0,0,13,12,3,4,4,0,6,40,0,0,0,6,5,29,58,27,8,17,5,7,156,0,0,0,0,0,3,3,7,0,3,0,0,19,0,0,5,0,3
108041166,8,0,3,0,8,35,53,35,5,18,6,9,173,0,0,0,9,10,21,10,8,0,4,0,4,62,0,0,4,8,7,47,55,19,7,7,4,0,155,0,0,0,0,7,3,0,5,0,0,0,0,17,0,0,4,3,19,17,28,4,4,0,0,3,88,0,0,4,19,18,31,14,0,0,0,0,3,91,0,0,0,5,0,0,3,0,4,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,6,3,0,31,239,101,108,31,7,0,0,0,24,547,0,0,0,0,5,3,0,0,0,0,0,66,74,12,0,50,286,169,270,195,82,18,40,10,98,1224,3,0,0,0,0,19,66,60,24,29,13,20,242,0,0,0,0,3,25,11,4,4,3,3,5,56,0,0,0,3,7,61,108,30,22,18,6,29,293,0,0,0,5,4,7,17,11,4,8,0,6,56,0,4,0,9,13
108041619,6,0,3,0,0,21,69,52,14,30,15,0,212,0,0,0,0,7,25,12,9,0,0,3,0,72,0,0,0,3,3,33,59,19,8,17,8,7,156,0,0,0,0,0,5,7,0,5,6,0,0,31,0,0,0,0,21,31,36,4,14,6,0,0,115,0,0,5,16,15,17,20,3,3,4,5,3,87,0,0,0,5,0,7,3,0,0,0,0,0,15,0,0,0,0,0,0,10,0,0,0,0,0,13,12,4,32,158,106,145,52,15,6,10,4,15,559,0,0,0,0,0,3,0,0,0,0,0,90,97,17,4,42,194,152,295,268,113,46,67,36,119,1349,0,0,0,0,4,8,48,35,20,52,11,20,202,0,0,0,4,8,10,27,10,0,4,4,6,65,0,0,0,8,6,45,104,57,40,44,19,13,333,0,0,0,0,0,3,13,4,3,12,0,0,45,0,0,0,5,8
108041620,0,0,0,0,0,18,99,61,38,43,12,5,284,0,0,0,6,9,30,19,3,5,3,0,3,71,0,0,0,8,6,49,78,35,16,9,3,0,198,0,0,0,0,3,11,3,8,3,4,0,0,24,0,0,4,8,8,45,42,9,25,3,0,5,141,0,0,9,22,23,37,26,7,3,0,0,7,144,0,0,0,5,0,0,5,0,0,0,0,0,10,0,0,0,0,0,5,4,0,0,0,0,0,10,12,0,42,442,227,352,88,16,6,6,0,46,1240,0,0,0,8,3,0,0,0,0,0,0,116,130,13,3,59,498,285,540,362,135,91,66,17,181,2250,3,0,0,0,0,16,74,70,44,71,13,43,337,0,0,0,4,9,27,34,14,0,3,0,0,87,0,0,3,4,10,52,172,101,74,80,11,38,534,0,0,0,0,0,4,16,19,11,13,3,5,81,0,0,0,3,9
108051167,0,0,6,0,0,15,39,15,5,13,6,4,105,0,0,5,5,0,15,6,3,0,0,0,0,32,0,0,4,3,8,25,30,8,8,9,0,3,95,0,0,0,3,0,0,5,7,0,3,0,0,25,5,0,3,7,10,13,9,0,7,0,0,0,45,0,0,5,11,6,16,9,0,0,0,0,0,52,0,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,22,118,44,73,25,3,0,6,0,13,313,0,0,5,5,0,0,0,0,0,0,0,51,60,11,0,44,157,73,176,124,31,22,21,7,73,741,0,0,0,0,5,7,19,14,11,10,0,8,72,0,0,0,3,0,3,4,0,0,4,0,0,15,0,0,0,0,5,26,57,16,13,5,4,12,138,0,0,0,0,0,6,4,3,0,0,0,6,20,0,0,6,5,5
108051168,3,0,4,4,0,11,54,41,14,30,3,0,165,0,0,0,0,9,16,14,8,6,5,0,0,55,0,0,0,0,0,29,45,20,7,15,5,0,125,0,0,0,0,0,0,9,3,8,3,0,0,28,0,0,0,11,9,16,31,3,8,0,0,0,79,0,0,5,29,23,33,13,6,3,6,0,5,114,0,0,0,3,4,4,9,0,4,0,0,0,24,0,0,0,0,0,5,0,0,0,0,0,0,10,11,0,33,278,113,174,66,6,0,5,5,31,727,0,0,0,5,0,4,0,0,0,0,0,78,87,11,0,47,332,164,297,242,92,43,55,12,112,1412,0,0,0,4,0,13,46,34,17,28,4,13,161,0,0,0,0,4,18,17,6,5,4,0,9,67,0,0,0,5,9,49,83,63,26,15,7,27,279,0,0,0,0,0,5,12,19,5,8,0,9,60,0,0,0,3,10
108051169,0,0,0,0,4,37,131,54,19,17,7,6,288,0,0,5,6,12,25,14,3,3,4,0,0,74,0,0,0,3,10,80,69,30,10,13,3,0,226,0,0,0,0,0,12,14,3,3,5,0,0,46,0,0,0,17,27,61,42,12,6,6,0,3,172,0,0,5,51,38,41,24,0,0,0,0,4,168,0,0,0,4,0,8,5,0,0,0,0,0,27,0,0,0,0,0,0,9,0,0,0,0,0,13,13,0,55,529,184,225,55,4,3,0,0,57,1134,0,0,0,19,6,5,0,0,0,0,0,139,167,18,4,70,629,282,499,364,112,51,41,18,214,2306,0,0,0,5,0,19,124,71,29,30,20,29,329,0,0,0,3,5,29,15,3,3,3,0,5,61,0,0,0,4,12,87,168,78,23,21,5,35,441,0,0,0,0,0,21,25,12,6,5,0,7,76,0,0,0,17,31
108051170,6,0,5,6,10,28,55,27,9,24,3,4,177,4,0,6,19,10,26,12,4,0,3,4,0,84,3,0,5,3,16,60,58,19,13,6,0,0,183,0,0,5,0,3,16,14,5,0,0,0,3,42,0,0,4,16,26,56,29,4,7,4,0,3,152,0,3,9,37,38,27,24,4,0,0,0,3,145,0,0,0,4,3,3,0,0,4,0,0,3,26,0,0,0,0,0,3,3,0,0,0,0,0,10,10,3,58,380,131,161,49,7,0,3,0,26,836,0,0,3,7,0,3,0,0,0,0,0,88,99,22,7,95,478,236,386,242,77,39,38,11,133,1760,0,4,0,3,8,24,41,34,14,11,7,20,166,0,0,0,4,5,11,12,5,0,0,0,5,49,0,0,6,5,9,43,87,35,21,13,0,15,241,0,0,0,0,4,10,16,11,7,3,0,3,37,0,0,0,6,15
108051171,0,0,0,0,0,8,31,13,0,3,0,0,70,0,0,0,0,0,11,8,0,0,0,0,0,12,0,0,0,0,9,23,29,3,3,0,0,0,75,0,0,0,0,0,4,5,0,0,0,0,0,9,0,0,0,6,10,25,14,0,0,0,0,4,57,0,0,0,9,12,13,5,0,0,0,0,0,36,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,15,149,59,57,20,0,0,0,0,9,307,0,0,0,4,0,4,0,0,0,0,0,29,39,5,0,21,174,83,141,109,27,14,13,0,49,624,0,0,0,0,0,7,41,27,5,4,0,11,94,0,0,0,0,0,5,11,0,5,0,0,0,24,0,0,0,0,0,38,60,19,6,0,0,6,136,0,0,0,0,0,3,9,5,0,3,0,6,24,0,0,0,0,3
109011172,0,0,0,0,0,18,113,107,39,59,9,7,356,0,0,0,0,0,23,7,3,0,0,0,0,44,0,0,0,3,8,50,90,29,15,18,7,0,211,0,0,0,0,0,0,9,3,3,0,0,6,33,0,0,0,5,17,43,33,14,5,0,0,4,116,0,0,0,6,10,13,7,4,0,0,0,0,47,0,0,0,0,3,11,4,0,5,0,0,0,16,0,0,0,0,0,3,4,0,0,0,0,0,15,3,0,13,117,64,86,26,13,7,5,0,19,356,0,0,0,0,0,6,0,0,0,0,0,82,93,8,0,20,138,103,246,299,175,74,83,18,116,1290,0,0,0,3,0,11,72,95,48,65,29,25,351,0,0,0,0,0,9,5,5,4,0,4,4,36,0,0,0,0,6,56,192,128,75,70,18,32,571,0,0,0,0,0,14,25,16,23,5,3,4,95,0,0,0,0,12
109011173,0,0,0,0,0,16,72,57,21,20,0,0,195,0,0,3,3,0,15,9,3,0,0,0,0,40,0,0,0,0,0,27,53,33,6,10,0,4,133,0,0,0,0,0,4,15,4,0,0,0,0,28,0,0,0,5,9,27,30,0,0,3,0,3,74,0,0,0,10,8,13,3,0,0,0,0,0,36,0,0,0,4,0,4,0,0,0,0,0,3,9,0,0,0,0,0,0,4,0,0,0,0,0,11,8,0,20,137,48,65,11,5,0,0,0,18,313,0,0,0,0,0,4,0,0,0,0,0,56,67,4,0,29,164,71,172,196,103,30,35,3,87,898,0,0,0,0,0,6,56,49,21,27,13,15,189,0,0,0,0,0,15,16,11,5,0,0,0,46,0,0,0,0,5,49,115,81,25,19,8,22,327,0,0,0,0,0,4,11,20,4,6,0,7,53,0,0,0,0,13
