region_id,One_method_Train_M,One_method_Train_F,One_method_Train_P,One_method_Bus_M,One_method_Bus_F,One_method_Bus_P,One_method_Ferry_M,One_method_Ferry_F,One_method_Ferry_P,One_met_Tram_incl_lt_rail_M,One_met_Tram_incl_lt_rail_F,One_met_Tram_incl_lt_rail_P,One_method_Taxi_M,One_method_Taxi_F,One_method_Taxi_P,One_method_Car_as_driver_M,One_method_Car_as_driver_F,One_method_Car_as_driver_P,One_method_Car_as_passenger_M,One_method_Car_as_passenger_F,One_method_Car_as_passenger_P,One_method_Truck_M,One_method_Truck_F,One_method_Truck_P,One_method_Motorbike_scootr_M,One_method_Motorbike_scootr_F,One_method_Motorbike_scootr_P,One_method_Bicycle_M,One_method_Bicycle_F,One_method_Bicycle_P,One_method_Other_M,One_method_Other_F,One_method_Other_P,One_method_Walked_only_M,One_method_Walked_only_F,One_method_Walked_only_P,One_method_Tot_one_method_M,One_method_Tot_one_method_F,One_method_Tot_one_method_P,Two_methods_Train_Bus_M,Two_methods_Train_Bus_F,Two_methods_Train_Bus_P,Two_methods_Train_Ferry_M,Two_methods_Train_Ferry_F,Two_methods_Train_Ferry_P,Two_mt_trn_Trm_incl_lt_rl_M,Two_mt_trn_Trm_incl_lt_rl_F,Two_mt_trn_Trm_incl_lt_rl_P,Two_methods_Trn_Car_as_drvr_M,Two_methods_Trn_Car_as_drvr_F,Two_methods_Trn_Car_as_drvr_P,Two_methods_Trn_Car_as_pass_M,Two_methods_Trn_Car_as_pass_F,Two_methods_Trn_Car_as_pass_P,Two_methods_Train_Other_M,Two_methods_Train_Other_F,Two_methods_Train_Other_P,Two_methods_Train_Tot_M,Two_methods_Train_Tot_F,Two_methods_Train_Tot_P,Two_methods_Bus_Ferry_M,Two_methods_Bus_Ferry_F,Two_methods_Bus_Ferry_P,Two_mth_Bu_Trm_inc_lt_rl_M,Two_mth_Bu_Trm_inc_lt_rl_F,Two_mth_Bu_Trm_inc_lt_rl_P,Two_methods_Bus_Car_as_drvr_M,Two_methods_Bus_Car_as_drvr_F,Two_methods_Bus_Car_as_drvr_P,Two_methods_Bus_Car_as_pass_M,Two_methods_Bus_Car_as_pass_F,Two_methods_Bus_Car_as_pass_P,Two_methods_Bus_Other_M,Two_methods_Bus_Other_F,Two_methods_Bus_Other_P,Two_methods_Bus_Tot_M,Two_methods_Bus_Tot_F,Two_methods_Bus_Tot_P,Two_methds_Othr_two_methds_M,Two_methds_Othr_two_methds_F,Two_methds_Othr_two_methds_P,Two_methods_Tot_two_methods_M,Two_methods_Tot_two_methods_F,Two_methods_Tot_two_methods_P,Three_meth_Trn_two_othr_met_M,Three_meth_Trn_two_othr_met_F,Three_meth_Trn_two_othr_met_P,Three_met_Bs_2_ot_met_ex_tr_M,Three_met_Bs_2_ot_met_ex_tr_F,Three_met_Bs_2_ot_met_ex_tr_P,Three_meth_Othr_three_meth_M,Three_meth_Othr_three_meth_F,Three_meth_Othr_three_meth_P,Three_meth_Tot_three_meth_M,Three_meth_Tot_three_meth_F,Three_meth_Tot_three_meth_P,Worked_home_M,Worked_home_F,Worked_home_P,Did_not_go_to_work_M,Did_not_go_to_work_F,Did_not_go_to_work_P,Method_travel_to_work_ns_M,Method_travel_to_work_ns_F,Method_travel_to_work_ns_P,Tot_M,Tot_F,Tot_P
105154150,3732,3858,7590,142,275,417,4,0,4,3,7,10,37,30,67,11046,7550,18596,504,954,1458,362,3,365,103,10,113,88,9,97,94,48,142,388,543,931,16503,13287,29790,375,450,825,3,3,6,19,11,30,311,252,563,74,165,239,38,16,54,820,897,1717,0,0,0,0,0,0,9,7,16,5,32,37,0,0,0,14,39,53,88,38,126,922,974,1896,79,93,172,3,5,8,3,0,3,85,98,183,434,589,1023,1167,1828,2995,283,264,547,19394,17040,36434
105154450,2676,2705,5381,109,171,280,3,3,6,3,5,8,35,15,50,8123,5474,13597,365,758,1123,200,0,200,95,7,102,61,5,66,73,42,115,383,570,953,12126,9755,21881,388,412,800,4,0,4,5,8,13,200,171,371,52,126,178,23,17,40,672,734,1406,0,0,0,0,0,0,6,9,15,4,18,22,3,0,3,13,27,40,65,36,101,750,797,1547,58,84,142,3,0,3,7,0,7,68,84,152,358,492,850,846,1371,2217,211,213,424,14359,12712,27071
105156650,4177,4013,8190,368,635,1003,3,4,7,4,10,14,81,39,120,13871,8913,22784,688,1364,2052,435,10,445,188,17,205,127,18,145,151,70,221,578,730,1308,20671,15823,36494,815,931,1746,11,6,17,9,17,26,278,291,569,59,157,216,44,30,74,1216,1432,2648,0,0,0,0,0,0,18,27,45,12,39,51,3,3,6,33,69,102,105,44,149,1354,1545,2899,136,137,273,4,3,7,7,3,10,147,143,290,494,598,1092,1356,2066,3422,429,326,755,24451,20501,44952
105157151,2164,2482,4646,92,131,223,11,6,17,3,6,9,35,19,54,17733,13999,31732,967,1228,2195,544,6,550,218,24,242,238,44,282,167,63,230,616,880,1496,22788,18888,41676,209,228,437,13,7,20,3,0,3,417,422,839,84,164,248,36,15,51,762,836,1598,4,0,4,0,0,0,4,16,20,0,13,13,3,0,3,11,29,40,145,53,198,918,918,1836,85,79,164,0,0,0,9,5,14,94,84,178,912,1366,2278,1940,3241,5181,371,325,696,27023,24822,51845
105157152,3048,2969,6017,111,139,250,0,3,3,8,3,11,33,22,55,19553,15875,35428,979,1211,2190,629,3,632,218,13,231,142,22,164,127,55,182,375,442,817,25223,20757,45980,337,287,624,0,0,0,6,9,15,937,771,1708,168,278,446,75,13,88,1523,1358,2881,0,0,0,0,3,3,3,3,6,7,23,30,0,3,3,10,32,42,171,66,237,1704,1456,3160,136,120,256,0,3,3,13,3,16,149,126,275,836,1255,2091,2257,4108,6365,398,350,748,30567,28052,58619
105200351,1056,1078,2134,119,228,347,3,0,3,3,0,3,69,11,80,7965,4466,12431,504,753,1257,329,5,334,30,0,30,42,3,45,109,28,137,253,285,538,10482,6857,17339,192,227,419,4,0,4,6,5,11,135,108,243,38,86,124,10,3,13,385,429,814,0,0,0,0,0,0,4,4,8,3,11,14,0,3,3,7,18,25,59,26,85,451,473,924,46,45,91,3,0,3,3,0,3,52,45,97,148,226,374,598,767,1365,354,217,571,12085,8585,20670
105200353,938,951,1889,121,187,308,0,0,0,0,0,0,58,14,72,9034,5920,14954,612,806,1418,416,6,422,62,5,67,53,5,58,95,30,125,171,205,376,11560,8129,19689,141,205,346,0,0,0,3,3,6,212,149,361,60,92,152,12,4,16,428,453,881,0,0,0,0,0,0,9,14,23,15,21,36,0,3,3,24,38,62,54,32,86,506,523,1029,51,55,106,3,3,6,3,0,3,57,58,115,206,333,539,730,1041,1771,372,222,594,13431,10306,23737
105200355,1638,1667,3305,87,161,248,3,0,3,0,6,6,19,10,29,8758,6568,15326,460,549,1009,330,10,340,72,6,78,68,10,78,62,24,86,172,227,399,11669,9238,20907,184,164,348,9,0,9,6,6,12,197,213,410,77,95,172,35,14,49,508,492,1000,0,0,0,0,0,0,3,11,14,5,14,19,3,0,3,11,25,36,60,33,93,579,550,1129,56,50,106,0,0,0,4,0,4,60,50,110,247,401,648,805,1482,2287,208,166,374,13568,11887,25455
105201550,4232,3998,8230,527,960,1487,4,3,7,10,11,21,189,41,230,18474,10825,29299,1099,1713,2812,597,11,608,197,33,230,181,47,228,210,69,279,657,667,1324,26377,18378,44755,805,883,1688,15,7,22,23,10,33,373,313,686,83,193,276,61,18,79,1360,1424,2784,0,0,0,0,0,0,31,32,63,25,67,92,10,0,10,66,99,165,116,85,201,1542,1608,3150,154,167,321,3,3,6,0,0,0,157,170,327,518,710,1228,1700,2329,4029,700,475,1175,30994,23670,54664
105252851,1746,1946,3692,189,351,540,5,3,8,3,6,9,44,19,63,14820,8441,23261,1222,1865,3087,649,5,654,94,11,105,111,17,128,111,44,155,360,527,887,19354,13235,32589,344,429,773,4,0,4,3,3,6,261,187,448,83,156,239,23,14,37,718,789,1507,0,0,0,0,4,4,13,19,32,11,31,42,5,8,13,29,62,91,115,62,177,862,913,1775,99,105,204,0,4,4,8,0,8,107,109,216,278,378,656,961,1361,2322,650,439,1089,22212,16435,38647
105252854,520,546,1066,236,377,613,3,0,3,0,4,4,24,13,37,11936,8025,19961,791,1222,2013,584,4,588,48,7,55,45,4,49,82,33,115,111,183,294,14380,10418,24798,238,241,479,0,0,0,0,3,3,382,275,657,59,156,215,5,3,8,684,678,1362,0,0,0,0,0,0,13,25,38,14,57,71,3,3,6,30,85,115,73,42,115,787,805,1592,100,102,202,0,4,4,4,0,4,104,106,210,266,421,687,785,1171,1956,401,319,720,16723,13240,29963
105254901,1537,1605,3142,268,433,701,3,0,3,3,0,3,49,15,64,15208,9768,24976,986,1311,2297,536,8,544,146,13,159,189,14,203,187,53,240,691,652,1343,19803,13872,33675,334,384,718,5,0,5,5,8,13,383,347,730,80,168,248,26,15,41,833,922,1755,0,0,0,0,0,0,4,19,23,8,32,40,5,4,9,17,55,72,99,43,142,949,1020,1969,114,117,231,4,5,9,5,0,5,123,122,245,299,512,811,1225,1864,3089,502,375,877,22901,17765,40666
105254904,511,603,1114,189,342,531,3,0,3,0,0,0,34,9,43,13293,9465,22758,844,1172,2016,793,11,804,76,6,82,43,8,51,103,58,161,152,166,318,16041,11840,27881,183,205,388,0,0,0,0,0,0,419,361,780,51,191,242,4,0,4,657,757,1414,0,0,0,0,0,0,23,25,48,13,46,59,6,0,6,42,71,113,121,47,168,820,875,1695,88,81,169,3,3,6,3,0,3,94,84,178,362,683,1045,879,1472,2351,407,343,750,18603,15297,33900
105301450,291,301,592,47,104,151,0,0,0,0,3,3,14,3,17,11001,8839,19840,653,672,1325,588,4,592,100,7,107,46,8,54,58,30,88,174,182,356,12972,10153,23125,112,89,201,0,0,0,4,0,4,396,341,737,32,72,104,8,4,12,552,506,1058,0,0,0,0,0,0,5,3,8,9,21,30,0,0,0,14,24,38,86,37,123,652,567,1219,61,52,113,3,0,3,9,0,9,73,52,125,392,676,1068,1017,1815,2832,201,190,391,15307,13453,28760
105301501,2083,2016,4099,100,170,270,3,0,3,7,0,7,39,10,49,11541,8235,19776,883,947,1830,439,8,447,132,10,142,49,5,54,81,35,116,222,240,462,15579,11676,27255,320,369,689,3,0,3,6,8,14,313,312,625,129,180,309,47,19,66,818,888,1706,0,0,0,0,0,0,0,5,5,11,23,34,0,6,6,11,34,45,94,39,133,923,961,1884,128,155,283,3,0,3,5,0,5,136,155,291,230,369,599,1210,1768,2978,305,277,582,18383,15206,33589
105301504,1297,1226,2523,128,223,351,3,0,3,0,7,7,35,20,55,10931,8380,19311,886,1014,1900,472,16,488,128,3,131,41,5,46,80,40,120,201,254,455,14202,11188,25390,329,259,588,0,0,0,3,5,8,353,289,642,118,126,244,36,6,42,839,685,1524,0,0,0,0,0,0,0,11,11,12,23,35,4,3,7,16,37,53,88,44,132,943,766,1709,110,116,226,3,6,9,3,5,8,116,127,243,238,380,618,1159,1821,2980,310,219,529,16968,14501,31469
105308400,175,163,338,40,34,74,0,0,0,3,0,3,8,10,18,8093,6489,14582,469,435,904,631,8,639,81,6,87,23,3,26,67,30,97,174,158,332,9764,7336,17100,11,16,27,0,0,0,0,0,0,173,139,312,30,29,59,3,0,3,217,184,401,0,0,0,0,0,0,3,0,3,9,12,21,0,0,0,12,12,24,96,30,126,325,226,551,27,14,41,3,0,3,6,0,6,36,14,50,404,687,1091,752,1362,2114,207,179,386,11488,9804,21292
105350150,2547,2544,5091,398,597,995,0,0,0,5,9,14,50,20,70,4679,3437,8116,218,468,686,103,0,103,135,27,162,221,61,282,47,26,73,333,484,817,8736,7673,16409,388,467,855,10,3,13,12,7,19,83,68,151,41,45,86,36,31,67,570,621,1191,0,3,3,0,0,0,16,32,48,7,30,37,11,6,17,34,71,105,58,44,102,662,736,1398,63,54,117,3,3,6,0,0,0,66,57,123,320,370,690,664,1045,1709,166,126,292,10614,10007,20621
105351300,1962,1812,3774,193,298,491,0,4,4,3,3,6,15,8,23,3696,2421,6117,171,374,545,127,0,127,52,13,65,68,13,81,40,19,59,314,394,708,6641,5359,12000,395,359,754,9,0,9,7,3,10,77,70,147,36,62,98,17,9,26,541,503,1044,0,0,0,0,0,0,9,5,14,4,9,13,3,0,3,16,14,30,26,22,48,583,539,1122,45,42,87,0,3,3,3,3,6,48,48,96,200,248,448,439,711,1150,151,129,280,8062,7034,15096
105351521,1707,1655,3362,141,236,377,143,112,255,0,4,4,24,15,39,5811,4147,9958,263,476,739,161,0,161,93,8,101,127,17,144,66,31,97,273,347,620,8809,7048,15857,222,260,482,12,5,17,5,0,5,103,84,187,37,55,92,19,17,36,398,421,819,8,4,12,0,0,0,11,21,32,5,19,24,5,0,5,29,44,73,75,36,111,502,501,1003,56,57,113,3,3,6,7,3,10,66,63,129,314,396,710,563,953,1516,129,118,247,10383,9079,19462
105351524,54,43,97,1185,1540,2725,225,210,435,4,7,11,33,28,61,5731,4703,10434,251,505,756,122,4,126,156,21,177,190,37,227,56,26,82,193,220,413,8200,7344,15544,146,157,303,12,10,22,0,0,0,24,22,46,0,11,11,4,0,4,186,200,386,40,51,91,0,0,0,51,74,125,21,31,52,20,11,31,132,167,299,58,48,106,376,415,791,34,29,63,17,7,24,4,3,7,55,39,94,366,505,871,578,1110,1688,109,120,229,9684,9533,19217
105357100,1870,1618,3488,148,156,304,0,3,3,0,3,3,20,10,30,4897,2994,7891,273,436,709,117,0,117,48,9,57,43,8,51,51,26,77,239,242,481,7706,5505,13211,395,382,777,6,0,6,6,4,10,107,59,166,47,89,136,12,9,21,573,543,1116,0,0,0,0,0,0,5,6,11,6,16,22,3,3,6,14,25,39,37,18,55,624,586,1210,70,60,130,0,0,0,0,3,3,70,63,133,226,306,532,436,719,1155,142,108,250,9204,7287,16491
105400200,3080,2824,5904,118,138,256,16,19,35,4,9,13,75,16,91,9623,5023,14646,635,926,1561,229,7,236,68,4,72,109,10,119,118,36,154,428,418,846,14503,9430,23933,471,528,999,12,5,17,8,7,15,255,146,401,63,139,202,34,13,47,843,838,1681,6,6,12,0,3,3,5,5,10,3,11,14,3,0,3,17,25,42,82,45,127,942,908,1850,100,97,197,3,3,6,6,0,6,109,100,209,257,303,560,779,947,1726,397,236,633,16987,11924,28911
105403950,2705,2384,5089,365,695,1060,6,0,6,4,4,8,63,21,84,14877,9450,24327,1014,1322,2336,591,9,600,129,9,138,124,15,139,141,58,199,446,476,922,20465,14443,34908,570,592,1162,3,0,3,9,9,18,329,250,579,84,165,249,25,10,35,1020,1026,2046,0,0,0,0,0,0,22,25,47,18,51,69,6,11,17,46,87,133,86,56,142,1152,1169,2321,135,147,282,4,6,10,3,3,6,142,156,298,318,537,855,1254,1926,3180,424,313,737,23755,18544,42299
105406251,2727,1985,4712,536,661,1197,3,3,6,8,4,12,35,17,52,6522,3318,9840,348,594,942,127,3,130,100,9,109,94,21,115,79,28,107,938,1086,2024,11517,7729,19246,579,614,1193,3,3,6,9,9,18,93,45,138,41,62,103,33,18,51,758,751,1509,0,0,0,0,0,0,23,15,38,11,27,38,6,10,16,40,52,92,64,25,89,862,828,1690,113,100,213,4,4,8,7,3,10,124,107,231,171,194,365,629,864,1493,180,106,286,13483,9828,23311
105406252,999,876,1875,344,466,810,20,10,30,6,0,6,27,19,46,7066,5284,12350,319,642,961,193,5,198,94,10,104,79,12,91,61,16,77,191,192,383,9399,7532,16931,282,278,560,3,3,6,4,3,7,234,178,412,52,115,167,25,3,28,600,580,1180,0,3,3,0,0,0,27,25,52,14,35,49,0,7,7,41,70,111,58,30,88,699,680,1379,69,85,154,3,6,9,3,3,6,75,94,169,313,410,723,608,1056,1664,176,131,307,11270,9903,21173
105406253,892,775,1667,332,392,724,3,0,3,3,0,3,12,7,19,5993,4579,10572,338,478,816,198,3,201,101,5,106,70,8,78,51,29,80,132,167,299,8125,6443,14568,203,206,409,3,3,6,5,0,5,114,90,204,28,63,91,19,6,25,372,368,740,0,0,0,0,0,0,38,32,70,12,24,36,0,4,4,50,60,110,54,24,78,476,452,928,49,50,99,5,0,5,4,0,4,58,50,108,226,297,523,608,944,1552,126,102,228,9619,8288,17907
105406254,910,816,1726,79,155,234,0,0,0,0,3,3,36,9,45,4075,2129,6204,380,457,837,229,3,232,36,3,39,15,5,20,41,13,54,137,138,275,5938,3731,9669,157,176,333,0,0,0,4,3,7,66,40,106,35,34,69,13,7,20,275,260,535,0,0,0,0,0,0,0,3,3,0,9,9,0,3,3,0,15,15,27,17,44,302,292,594,27,38,65,4,0,4,0,0,0,31,38,69,102,113,215,387,463,850,226,136,362,6986,4773,11759
105450900,1559,1115,2674,45,64,109,3,3,6,5,5,10,35,40,75,11083,9691,20774,615,847,1462,377,6,383,147,15,162,98,30,128,96,48,144,454,458,912,14517,12322,26839,137,100,237,0,3,3,7,5,12,334,254,588,86,98,184,81,23,104,645,483,1128,0,0,0,3,0,3,5,4,9,0,6,6,0,4,4,8,14,22,108,70,178,761,567,1328,89,66,155,0,0,0,14,0,14,103,66,169,1034,1196,2230,1745,2852,4597,219,227,446,18379,17230,35609
105453800,305,325,630,50,62,112,0,0,0,3,3,6,4,8,12,11493,9455,20948,716,627,1343,906,11,917,144,11,155,147,23,170,82,43,125,527,303,830,14377,10871,25248,42,63,105,0,0,0,3,0,3,179,191,370,34,50,84,18,4,22,276,308,584,0,0,0,0,0,0,17,14,31,8,9,17,4,0,4,29,23,52,154,44,198,459,375,834,59,32,91,0,0,0,10,0,10,69,32,101,588,1006,1594,1102,1847,2949,245,203,448,16840,14334,31174
105456351,1293,1357,2650,145,245,390,3,0,3,4,3,7,25,25,50,16958,12871,29829,1353,1354,2707,1049,20,1069,198,22,220,103,9,112,110,63,173,348,349,697,21589,16318,37907,298,324,622,0,0,0,3,3,6,352,406,758,93,159,252,34,11,45,780,903,1683,0,0,0,0,0,0,7,12,19,14,34,48,0,4,4,21,50,71,141,60,201,942,1013,1955,132,105,237,3,3,6,7,3,10,142,111,253,430,788,1218,1576,2503,4079,485,366,851,25164,21099,46263
105456354,1023,1041,2064,106,201,307,3,0,3,5,4,9,33,18,51,14720,11885,26605,931,1130,2061,694,8,702,184,15,199,130,16,146,95,45,140,334,362,696,18258,14725,32983,242,212,454,0,0,0,3,0,3,449,377,826,103,138,241,43,6,49,840,733,1573,0,0,0,0,0,0,0,8,8,11,22,33,3,4,7,14,34,48,138,46,184,992,813,1805,111,120,231,3,4,7,6,3,9,120,127,247,425,786,1211,1521,2595,4116,321,282,603,21637,19328,40965
105530751,1713,1603,3316,971,1032,2003,3,3,6,4,4,8,85,10,95,18543,14131,32674,951,1484,2435,682,10,692,216,12,228,108,12,120,142,59,201,272,265,537,23690,18625,42315,496,442,938,0,0,0,12,4,16,590,381,971,141,224,365,29,5,34,1268,1056,2324,0,0,0,0,0,0,82,80,162,34,84,118,8,5,13,124,169,293,160,74,234,1552,1299,2851,149,147,296,7,12,19,6,0,6,162,159,321,635,934,1569,1482,2670,4152,357,319,676,27878,24006,51884
105530752,2430,2459,4889,320,498,818,6,3,9,4,9,13,61,34,95,15291,9998,25289,1023,1483,2506,468,6,474,196,15,211,116,10,126,132,45,177,375,362,737,20422,14922,35344,562,624,1186,3,4,7,15,9,24,434,334,768,149,281,430,60,18,78,1223,1270,2493,0,0,0,0,0,0,18,14,32,18,60,78,6,8,14,42,82,124,105,61,166,1370,1413,2783,180,198,378,6,4,10,8,0,8,194,202,396,290,458,748,1340,2082,3422,406,322,728,24022,19399,43421
