region_id,Median_age_persons,Median_mortgage_repay_monthly,Median_Tot_prsnl_inc_weekly,Median_rent_weekly_,Median_Tot_fam_inc_weekly,Average_num_psns_per_bedroom,Median_Tot_hhd_inc_weekly,Average_household_size
110107620,39,1600,552,170,1393,1.1,1072,2.4
115054400,45,2000,563,300,1522,1.1,1235,2.5
115056900,37,1900,479,250,1346,1.1,1126,2.7
115058451,37,2000,504,260,1492,1.1,1092,2.4
115058454,39,1900,474,220,1365,1.1,1112,2.7
115076951,39,1517,462,200,1130,1.1,905,2.5
115106952,50,1500,408,230,939,1.1,785,2.3
115108350,45,1870,548,260,1348,1.1,1094,2.5
120057554,47,1781,438,300,1031,1.1,819,2.3
120057556,40,2000,491,330,1189,1.1,991,2.6
120074851,39,1500,469,230,1121,1.1,900,2.4
120100250,45,1733,496,290,1153,1.1,931,2.4
120101350,42,1658,477,350,1053,1.1,885,2.4
120104550,45,1083,376,170,882,1.1,715,2.4
120104854,43,1400,468,200,1126,1.1,924,2.5
120106611,40,1300,412,200,954,1.1,769,2.4
120106612,44,1300,403,200,960,1.1,811,2.5
120107558,44,1517,430,250,1009,1.1,842,2.5
125011801,42,1600,476,250,1118,1.1,902,2.4
125036381,46,1733,471,255,1068,1.1,857,2.3
125050600,46,1300,416,225,937,1.1,788,2.4
125051736,50,1354,388,230,873,1.1,732,2.3
125051737,42,1300,424,207,986,1.1,817,2.4
125051738,44,1083,367,150,883,1.2,750,2.5
125051804,43,1517,453,260,1039,1.1,908,2.6
125055700,49,1200,377,192,853,1.1,700,2.3
125103380,46,1300,395,200,930,1.1,770,2.4
125104350,45,1300,386,190,902,1.1,748,2.4
125106385,47,1517,414,240,955,1.1,807,2.4
125108859,48,1040,632,125,1319,1.2,914,2.3
130057311,38,1486,541,220,1231,1.1,1002,2.5
130103550,40,1300,485,190,1199,1.1,937,2.5
130103660,45,910,387,100,908,1.1,724,2.3
130104201,44,1100,393,120,1003,1.1,826,2.6
130104920,44,1100,432,150,987,1.1,797,2.4
130107314,45,1231,417,135,982,1.1,794,2.4
130150111,32,1443,471,210,1234,1.1,944,2.4
130150112,44,1517,617,150,1574,1.1,1352,2.7
130153010,46,1083,395,155,915,1.1,735,2.3
130153650,41,1083,418,150,986,1.1,804,2.5
130154202,39,1200,447,175,955,1.1,779,2.4
130157400,47,1083,377,150,864,1.1,694,2.3
130157650,43,1233,481,153,1128,1.1,933,2.6
130157850,44,867,459,100,1075,1.1,826,2.3
130205300,35,1287,558,140,1254,1.1,1052,2.5
130205750,39,1300,520,140,1246,1.1,982,2.5
135012601,36,1500,577,200,1334,1.1,1086,2.5
135052604,40,1517,579,160,1392,1.1,1220,2.8
135052950,44,943,418,125,931,1.1,771,2.4
135055271,40,1600,471,220,1250,1.1,978,2.5
135055850,39,1083,491,145,1086,1.1,851,2.5
135058020,45,886,380,120,868,1.1,690,2.4
135058150,41,1200,411,130,948,1.1,764,2.4
135100950,39,1083,480,140,1187,1.1,895,2.5
135102150,41,780,437,120,976,1.1,816,2.4
135107900,41,810,386,100,959,1.1,707,2.3
135107950,42,867,498,110,1123,1.1,874,2.4
135151150,35,888,600,85,1234,1.1,1091,2.6
135151200,33,585,369,74,785,1.2,791,2.6
135151750,35,1300,582,140,1591,1.1,1260,2.4
140030471,34,1655,543,220,1438,1.1,1140,2.5
140070473,44,1564,550,130,1422,1.1,1167,2.6
140070850,40,1430,533,165,1377,1.1,1090,2.5
140071400,42,1387,522,138,1292,1.1,1037,2.6
140074870,42,1452,450,170,1190,1.1,896,2.3
140075274,47,1083,371,150,922,1.1,683,2.2
140076100,41,1517,525,170,1272,1.1,990,2.5
140150800,41,1070,459,130,1072,1.1,880,2.4
140152350,45,1096,412,155,1002,1.1,785,2.3
140152900,41,1127,460,150,1010,1.1,832,2.4
140154600,40,867,445,110,984,1.1,846,2.4
140156200,39,1300,456,150,1132,1.1,882,2.5
140158100,47,867,383,105,873,1.1,717,2.3
140206150,36,1625,582,230,1472,1.1,1160,2.5
145056181,40,2184,950,310,2363,1.1,2174,2.9
145056470,35,2000,842,290,2066,1.1,1658,2.5
145101050,45,1000,453,125,1071,1.1,778,2.3
145103311,39,1481,516,185,1273,1.1,950,2.4
145103314,45,1733,517,180,1309,1.1,1107,2.5
145103700,47,1083,423,140,1032,1.1,763,2.4
145106184,45,1500,551,205,1372,1.1,982,2.3
145107640,46,1460,491,140,1194,1.1,943,2.4
145108710,40,2000,756,250,1917,1.1,1625,2.7
145108750,40,1248,439,180,995,1.1,808,2.5
145150550,48,1300,453,200,1014,1.1,847,2.3
145152750,50,1430,424,220,939,1.1,784,2.3
145201000,46,962,462,130,1012,1.1,803,2.2
145202050,43,1300,534,180,1255,1.1,943,2.3
145207050,38,1517,635,230,1405,1.1,1152,2.4
150057751,33,1538,586,230,1413,1.1,1140,2.5
150102000,43,1192,451,125,1037,1.1,857,2.6
150102200,47,1083,426,150,1027,1.1,768,2.3
150103500,42,1186,470,140,1128,1.1,902,2.5
150104300,39,1192,472,155,1146,1.1,894,2.5
150104950,44,997,456,100,1065,1.1,866,2.5
150105800,43,1062,453,140,1013,1.1,810,2.4
150107350,44,1083,416,132,978,1.1,780,2.3
150107500,41,1300,480,165,1208,1.1,941,2.4
150107754,40,1517,591,120,1479,1.1,1280,2.8
150151600,40,867,525,80,1132,1.1,942,2.4
150153450,36,1517,531,180,1289,1.1,1065,2.7
150153850,44,1083,442,125,981,1.1,804,2.4
150154750,36,1300,478,160,1195,1.1,967,2.5
150155550,38,1033,508,140,1104,1.1,898,2.5
155050050,37,1450,558,195,1360,1.1,1025,2.4
155053341,41,1400,559,200,1382,1.1,1204,2.8
155102300,47,1300,469,180,1092,1.1,873,2.3
155103342,44,1083,433,140,1041,1.1,818,2.4
155107450,44,1083,473,150,1113,1.1,881,2.3
155107700,45,500,391,80,857,1.1,721,2.4
155150650,48,1170,428,145,958,1.1,776,2.2
155151860,41,1018,473,0,1003,1.1,948,2.7
155152500,44,1083,479,150,1167,1.0,855,2.2
155154250,45,1000,449,80,1062,1.1,860,2.5
155155500,47,1430,463,200,1042,1.1,846,2.3
155157800,48,957,414,120,982,1.1,809,2.4
155200300,41,867,472,135,1140,1.1,894,2.5
155208200,42,1200,473,150,1094,1.1,885,2.5
160101250,43,953,414,150,994,1.1,786,2.2
160101700,39,300,386,65,891,1.1,785,2.4
160108809,40,600,549,8,1050,1.1,912,2.5
185019779,63,0,475,0,0,0,0,0
199999499,37,0,349,0,0,0,0,0
