region_id,Singapore_Before_1941,Singapore_1941_1950,Singapore_1951_1960,Singapore_1961_1970,Singapore_1971_1980,Singapore_1981_1990,Singapore_1991_2000,Singapore_2001_2005,Singapore_2006,Singapore_2007,Singapore_2008,Singapore_2009,Singapore_2010,Singapore_2011,Singapore_Yr_arrival_ns,Singapore_Tot,South_Africa_Before_1941,South_Africa_1941_1950,South_Africa_1951_1960,South_Africa_1961_1970,South_Africa_1971_1980,South_Africa_1981_1990,South_Africa_1991_2000,South_Africa_2001_2005,South_Africa_2006,South_Africa_2007,South_Africa_2008,South_Africa_2009,South_Africa_2010,South_Africa_2011,South_Africa_Yr_arrival_ns,South_Africa_Tot,SE_Europe_nfd_Before_1941,SE_Europe_nfd_1941_1950,SE_Europe_nfd_1951_1960,SE_Europe_nfd_1961_1970,SE_Europe_nfd_1971_1980,SE_Europe_nfd_1981_1990,SE_Europe_nfd_1991_2000,SE_Europe_nfd_2001_2005,South_Eastern_Europe_nfd_2006,South_Eastern_Europe_nfd_2007,South_Eastern_Europe_nfd_2008,South_Eastern_Europe_nfd_2009,South_Eastern_Europe_nfd_2010,South_Eastern_Europe_nfd_2011,SE_Europe_nfd_arrival_ns,SE_Europe_nfd_Total,Sri_Lanka_Before_1941,Sri_Lanka_1941_1950,Sri_Lanka_1951_1960,Sri_Lanka_1961_1970,Sri_Lanka_1971_1980,Sri_Lanka_1981_1990,Sri_Lanka_1991_2000,Sri_Lanka_2001_2005,Sri_Lanka_2006,Sri_Lanka_2007,Sri_Lanka_2008,Sri_Lanka_2009,Sri_Lanka_2010,Sri_Lanka_2011,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Thailand_Before_1941,Thailand_1941_1950,Thailand_1951_1960,Thailand_1961_1970,Thailand_1971_1980,Thailand_1981_1990,Thailand_1991_2000,Thailand_2001_2005,Thailand_2006,Thailand_2007,Thailand_2008,Thailand_2009,Thailand_2010,Thailand_2011,Thailand_Yr_arrival_ns,Thailand_Tot,Turkey_Before_1941,Turkey_1941_1950,Turkey_1951_1960,Turkey_1961_1970,Turkey_1971_1980,Turkey_1981_1990,Turkey_1991_2000,Turkey_2001_2005,Turkey_2006,Turkey_2007,Turkey_2008,Turkey_2009,Turkey_2010,Turkey_2011,Turkey_Yr_arrival_ns,Turkey_Tot,United_Kingdom_Before_1941,United_Kingdom_1941_1950,United_Kingdom_1951_1960,United_Kingdom_1961_1970,United_Kingdom_1971_1980,United_Kingdom_1981_1990,United_Kingdom_1991_2000,United_Kingdom_2001_2005,United_Kingdom_2006,United_Kingdom_2007,United_Kingdom_2008,United_Kingdom_2009,United_Kingdom_2010,United_Kingdom_2011,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1941,USA_1941_1950,USA_1951_1960,USA_1961_1970,USA_1971_1980,USA_1981_1990,USA_1991_2000,USA_2001_2005,United_States_America_2006,United_States_America_2007,United_States_America_2008,United_States_America_2009,United_States_America_2010,United_States_America_2011,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1941,Vietnam_1941_1950,Vietnam_1951_1960,Vietnam_1961_1970,Vietnam_1971_1980,Vietnam_1981_1990,Vietnam_1991_2000,Vietnam_2001_2005,Vietnam_2006,Vietnam_2007,Vietnam_2008,Vietnam_2009,Vietnam_2010,Vietnam_2011,Vietnam_Yr_arrival_NS,Vietnam_Tot,Born_elsewhere_Before_1941,Born_elsewhere_1941_1950,Born_elsewhere_1951_1960,Born_elsewhere_1961_1970,Born_elsewhere_1971_1980,Born_elsewhere_1981_1990,Born_elsewhere_1991_2000,Born_elsewhere_2001_2005,Born_elsewhere_2006,Born_elsewhere_2007,Born_elsewhere_2008,Born_elsewhere_2009,Born_elsewhere_2010,Born_elsewhere_2011,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1941,Tot_1941_1950,Tot_1951_1960,Tot_1961_1970,Tot_1971_1980,Tot_1981_1990,Tot_1991_2000,Tot_2001_2005,Tot_2006,Tot_2007,Tot_2008,Tot_2009,Tot_2010,Tot_2011,Tot_Yr_arrival_NS,Tot_Tot
105051100,0,0,4,5,17,16,20,20,3,4,4,3,5,4,3,108,0,0,0,4,29,23,54,48,12,4,8,3,3,6,3,197,0,0,4,33,6,3,20,0,0,0,0,0,0,0,4,70,0,0,0,3,0,29,53,4,10,11,5,9,0,3,0,127,0,0,0,3,4,36,40,48,11,15,12,11,4,0,6,190,0,0,4,89,127,86,60,26,6,8,0,5,3,4,19,437,5,22,90,237,202,149,162,98,16,14,16,24,8,3,65,1111,0,0,0,4,10,10,24,13,3,3,3,3,11,6,3,93,0,0,0,0,50,75,28,12,3,7,3,9,6,3,4,200,0,27,92,293,832,779,1075,541,167,214,204,180,193,75,188,4860,19,159,755,1869,2180,2742,3265,1891,512,551,605,582,521,254,699,16604
105054800,0,0,4,5,20,18,21,12,7,4,0,9,5,5,4,114,0,3,3,14,64,93,57,41,12,12,18,12,20,4,6,359,0,4,3,14,13,4,11,0,0,0,0,0,0,0,3,52,0,0,0,6,9,25,16,3,3,3,3,4,3,4,6,85,0,0,0,5,11,30,39,30,7,15,13,13,9,4,6,182,0,0,0,9,17,14,14,6,0,0,0,0,3,0,3,66,12,67,178,470,567,577,716,722,176,182,218,142,164,105,190,4486,0,0,11,37,60,57,76,54,24,20,28,36,54,24,16,497,0,0,0,6,55,62,25,13,6,0,3,8,5,0,8,191,6,44,82,235,370,339,332,240,61,99,96,94,116,64,72,2250,30,221,843,1718,1941,2286,2314,1870,461,574,555,539,627,353,607,14939
105055200,0,0,3,6,29,32,36,19,12,9,4,4,5,0,5,164,0,3,3,8,70,72,51,42,3,11,8,10,4,3,11,299,0,3,3,47,23,15,14,3,0,0,0,0,0,0,3,111,0,0,3,7,22,34,13,15,0,3,3,3,4,10,7,124,0,0,0,3,12,72,113,102,32,41,33,28,21,8,38,503,0,3,0,36,67,32,46,20,7,5,10,8,5,0,9,248,5,36,130,461,515,575,588,481,96,113,92,118,92,52,138,3492,0,0,4,27,62,90,89,79,21,24,21,22,31,19,14,503,0,0,3,0,364,749,559,142,48,50,78,77,51,30,102,2253,0,53,131,591,981,1022,717,566,191,378,417,364,207,112,221,5951,20,192,1352,3568,3758,4721,4043,2511,697,963,1016,1014,695,431,1115,26096
105057201,0,0,0,3,9,19,33,35,4,10,12,14,25,25,15,204,0,0,0,3,17,11,6,12,4,3,3,3,4,10,3,79,0,0,0,5,3,0,0,0,0,0,0,0,0,0,3,11,0,0,0,3,5,7,5,0,0,6,0,0,4,4,0,34,0,0,0,3,3,25,110,365,141,217,302,287,178,67,139,1837,0,0,0,3,5,4,3,8,0,3,4,15,5,0,4,54,6,15,33,70,64,66,61,72,25,40,55,53,98,117,57,832,0,0,0,7,11,20,23,19,0,9,24,22,50,31,29,245,0,0,0,0,36,57,20,34,20,19,33,44,46,29,21,359,0,22,20,51,69,132,175,147,64,101,116,145,248,231,122,1643,9,58,119,262,427,1025,1604,2166,772,1093,1455,1546,1681,1197,1068,14482
105057204,0,0,3,7,20,46,44,43,7,7,7,4,6,5,3,202,0,5,3,12,55,95,76,50,10,11,28,11,27,9,11,403,0,0,0,12,3,3,11,0,0,0,0,0,3,5,3,40,0,0,3,4,7,26,16,7,3,0,3,0,3,3,0,75,0,0,0,3,6,46,99,193,65,67,73,84,45,15,31,727,0,0,0,8,23,3,9,9,3,9,6,13,6,8,4,101,4,49,131,353,335,397,425,482,140,181,232,238,344,197,159,3667,3,7,3,21,57,78,104,90,40,50,55,47,113,64,36,768,0,0,0,3,59,96,37,19,17,12,5,17,12,0,18,295,5,64,106,219,349,413,463,457,167,263,285,332,359,209,179,3870,28,218,512,1117,1543,2435,2588,2401,759,998,1111,1180,1466,876,816,18048
105057205,0,0,3,7,29,48,61,44,6,13,14,15,35,18,5,298,0,0,3,10,40,75,79,56,18,19,16,4,14,17,5,356,0,0,3,29,11,10,38,7,0,0,0,0,0,0,3,101,0,0,0,6,4,27,11,16,3,3,3,3,3,4,3,86,0,0,0,0,7,60,99,98,36,29,34,30,8,14,19,434,0,3,0,36,41,26,23,19,11,3,4,4,3,0,4,177,5,29,108,324,289,380,484,431,109,150,150,144,145,117,108,2973,0,0,3,21,35,55,84,82,20,24,38,48,79,97,36,622,0,0,0,0,120,201,85,21,8,12,28,23,10,17,28,553,0,41,91,248,538,677,1190,495,166,227,281,328,314,219,145,4960,18,134,556,1377,1900,3204,4258,2980,863,1010,1284,1289,1321,886,756,21836
105057206,0,0,4,3,15,48,47,74,14,12,22,39,38,28,8,352,0,0,0,7,14,33,53,19,5,11,9,14,16,17,9,207,0,3,3,10,5,5,15,3,0,0,0,0,0,0,0,44,0,0,0,3,10,43,15,7,4,8,6,7,3,5,0,111,0,0,0,0,3,41,123,133,33,54,63,69,45,26,35,625,0,0,0,15,12,19,9,11,3,7,6,8,19,6,8,123,4,26,100,217,204,262,289,297,78,110,143,142,186,112,84,2254,0,0,4,13,45,47,86,65,17,28,42,48,65,39,13,512,0,0,0,0,121,196,89,33,8,29,38,37,33,8,9,601,0,21,40,104,212,366,408,386,144,183,272,276,311,166,138,3027,11,86,316,657,1165,2280,2683,2510,806,1054,1381,1477,1604,946,796,17772
105106550,0,6,3,31,63,81,88,93,40,38,68,66,98,78,31,784,3,0,10,29,146,261,505,361,45,50,99,50,50,23,45,1677,0,3,12,41,25,7,17,0,0,0,3,0,0,0,12,120,3,5,3,6,24,71,52,25,5,10,12,21,14,14,5,270,0,0,0,3,35,85,113,108,39,41,29,46,29,24,29,581,0,3,3,21,50,22,26,16,4,9,8,7,7,3,9,188,30,109,296,907,739,772,909,967,306,258,292,306,348,157,349,6745,0,6,3,30,82,76,154,155,42,48,57,65,84,57,68,927,0,4,0,14,127,144,55,46,15,26,29,36,38,41,57,632,24,204,452,677,1360,1514,1935,1170,337,412,536,571,596,471,498,10757,200,813,2538,3873,4727,6562,7784,5892,1776,2049,2650,3062,3288,2030,2404,49648
105108050,0,0,20,30,38,26,26,15,3,3,9,3,10,0,6,189,0,3,3,30,202,633,954,450,42,69,96,65,60,27,64,2698,4,3,5,28,8,6,6,3,0,0,0,0,0,0,0,63,0,3,0,4,16,17,7,0,0,0,0,0,0,0,3,50,0,0,0,3,9,23,37,38,10,12,12,10,12,5,7,178,0,0,8,7,15,8,12,7,3,6,0,4,3,0,3,76,14,95,167,419,408,435,668,838,227,260,304,343,381,213,202,4974,0,3,3,29,59,75,117,115,30,50,48,85,90,41,28,773,0,0,0,0,29,22,12,4,0,0,0,0,3,3,4,77,37,221,521,421,1028,882,934,677,228,254,264,333,339,200,274,6613,141,535,1305,1688,2512,3228,3858,3116,833,1004,1184,1330,1437,846,985,24002
105108500,3,0,6,17,20,45,36,26,10,3,9,13,6,7,11,212,3,3,4,47,220,543,547,265,44,62,55,78,39,29,40,1979,0,3,7,5,5,4,18,0,0,0,4,0,0,0,4,50,0,0,0,11,15,18,3,0,0,0,3,3,5,0,0,58,0,0,0,6,7,16,22,15,11,0,9,0,5,0,6,97,0,0,0,0,10,9,0,10,6,0,6,0,3,0,4,48,45,131,200,396,415,387,495,527,139,174,187,198,219,128,177,3818,4,8,16,29,60,84,130,146,31,39,60,42,70,42,34,795,0,0,0,0,11,6,11,3,0,0,3,4,0,3,4,45,58,358,435,267,476,416,418,311,95,119,118,117,105,85,109,3487,240,799,1175,1337,1841,2430,2482,1864,512,557,672,699,760,495,650,16513
