region_id,P_15_yrs_over_M,P_15_yrs_over_F,P_15_yrs_over_P,lfs_Emplyed_wrked_full_time_M,lfs_Emplyed_wrked_full_time_F,lfs_Emplyed_wrked_full_time_P,lfs_Emplyed_wrked_part_time_M,lfs_Emplyed_wrked_part_time_F,lfs_Emplyed_wrked_part_time_P,lfs_Employed_away_from_work_M,lfs_Employed_away_from_work_F,lfs_Employed_away_from_work_P,lfs_Unmplyed_lookng_for_wrk_M,lfs_Unmplyed_lookng_for_wrk_F,lfs_Unmplyed_lookng_for_wrk_P,lfs_Tot_LF_M,lfs_Tot_LF_F,lfs_Tot_LF_P,lfs_N_the_labour_force_M,lfs_N_the_labour_force_F,lfs_N_the_labour_force_P,Percent_Unem_loyment_M,Percent_Unem_loyment_F,Percent_Unem_loyment_P,Percnt_LabForc_prticipation_M,Percnt_LabForc_prticipation_F,Percnt_LabForc_prticipation_P,Percnt_Employment_to_populn_M,Percnt_Employment_to_populn_F,Percnt_Employment_to_populn_P,Non_sch_quals_PostGrad_Dgre_M,Non_sch_quals_PostGrad_Dgre_F,Non_sch_quals_PostGrad_Dgre_P,Non_sch_quals_Gr_Dip_Gr_Crt_M,Non_sch_quals_Gr_Dip_Gr_Crt_F,Non_sch_quals_Gr_Dip_Gr_Crt_P,Non_sch_quals_Bchelr_Degree_M,Non_sch_quals_Bchelr_Degree_F,Non_sch_quals_Bchelr_Degree_P,Non_sch_quls_Advncd_Dip_Dip_M,Non_sch_quls_Advncd_Dip_Dip_F,Non_sch_quls_Advncd_Dip_Dip_P,Non_school_quals_Cert_Level_M,Non_school_quals_Cert_Level_F,Non_school_quals_Cert_Level_P,Migtn_Lvd_same_add_1_yr_ago_M,Migtn_Lvd_same_add_1_yr_ago_F,Migtn_Lvd_same_add_1_yr_ago_P,Migtn_Lvd_Diff_add_1_yr_ago_M,Migtn_Lvd_Diff_add_1_yr_ago_F,Migtn_Lvd_Diff_add_1_yr_ago_P,Migtn_Lvd_sme_add_5_yrs_ago_M,Migtn_Lvd_sme_add_5_yrs_ago_F,Migtn_Lvd_sme_add_5_yrs_ago_P,Mign_Lvd_Diff_add_5_yrs_ago_M,Mign_Lvd_Diff_add_5_yrs_ago_F,Mign_Lvd_Diff_add_5_yrs_ago_P
105051100,15772,16441,32213,7410,4811,12221,1856,3199,5055,547,580,1127,553,467,1020,10366,9057,19423,4342,6364,10706,5.3,5.2,5.3,65.7,55.1,60.3,62.2,52.2,57.1,912,738,1650,140,182,322,2008,2497,4505,1173,1541,2714,3078,1620,4698,15660,16124,31784,2402,2383,4785,10162,10673,20835,6720,6706,13426
105054800,20268,23143,43411,11621,9654,21275,2267,4918,7185,602,939,1541,700,558,1258,15190,16069,31259,3722,5742,9464,4.6,3.5,4.0,74.9,69.4,72.0,71.5,67.0,69.1,2301,2792,5093,545,1004,1549,5566,7037,12603,1735,2405,4140,2667,1623,4290,18272,20399,38671,4463,5222,9685,10374,11752,22126,10560,12085,22645
105055200,32028,33235,65263,15931,12774,28705,4174,6721,10895,1003,1274,2277,1277,1048,2325,22385,21817,44202,6972,9182,16154,5.7,4.8,5.3,69.9,65.6,67.7,65.9,62.5,64.2,2558,2986,5544,657,1232,1889,6787,8401,15188,2693,3140,5833,4436,2763,7199,28315,29113,57428,6070,6682,12752,16957,17566,34523,15262,16134,31396
105057201,11712,10928,22640,4258,2838,7096,1744,2046,3790,318,306,624,508,533,1041,6828,5723,12551,2452,3255,5707,7.4,9.3,8.3,58.3,52.4,55.4,54.0,47.5,50.8,1236,1104,2340,144,148,292,2850,2845,5695,1019,1042,2061,607,446,1053,6337,6101,12438,3278,3186,6464,2633,2502,5135,6705,6532,13237
105057204,25418,19976,45394,13535,9068,22603,2862,3043,5905,606,576,1182,879,569,1448,17882,13256,31138,3904,3992,7896,4.9,4.3,4.7,70.4,66.4,68.6,66.9,63.5,65.4,2650,2024,4674,582,617,1199,7112,6278,13390,2210,1936,4146,2548,1254,3802,16457,12799,29256,6167,5337,11504,7936,6068,14004,14094,11528,25622
105057205,27214,24192,51406,14076,10036,24112,3073,3943,7016,684,786,1470,1021,814,1835,18854,15579,34433,5234,6146,11380,5.4,5.2,5.3,69.3,64.4,67.0,65.5,61.0,63.4,2486,2425,4911,551,715,1266,6664,6620,13284,2393,2232,4625,3215,1818,5033,19655,17272,36927,6563,6476,13039,9782,8726,18508,15311,13976,29287
105057206,19007,19002,38009,9108,7040,16148,2341,3376,5717,502,619,1121,791,836,1627,12742,11871,24613,3695,5121,8816,6.2,7.0,6.6,67.0,62.5,64.8,62.9,58.1,60.5,2388,2358,4746,352,497,849,5220,5443,10663,1445,1638,3083,1540,1042,2582,12587,12838,25425,5097,5364,10461,5700,5978,11678,11320,11608,22928
105106550,53353,56134,109487,24105,17759,41864,6214,11392,17606,1631,1923,3554,1954,1680,3634,33904,32754,66658,15153,19382,34535,5.8,5.1,5.5,63.5,58.3,60.9,59.9,55.4,57.6,4842,4657,9499,745,1399,2144,11048,13326,24374,3745,5525,9270,7957,4308,12265,45660,48763,94423,10844,11677,22521,27257,29866,57123,25862,27340,53202
105108050,26195,27495,53690,13791,9744,23535,3068,5695,8763,797,939,1736,732,712,1444,18388,17090,35478,4524,7434,11958,4.0,4.2,4.1,70.2,62.2,66.1,67.4,59.6,63.4,2417,2222,4639,473,760,1233,7281,8081,15362,2151,3035,5186,3250,1887,5137,21561,22553,44114,5638,6000,11638,12443,13284,25727,12933,13575,26508
105108500,20515,23590,44105,10527,7663,18190,2467,4518,6985,579,793,1372,533,482,1015,14106,13456,27562,4104,7724,11828,3.8,3.6,3.7,68.8,57.0,62.5,66.2,55.0,60.2,2567,2245,4812,418,695,1113,6509,7204,13713,1453,2453,3906,1611,1216,2827,17276,19732,37008,4248,4871,9119,10144,11877,22021,10217,11538,21755
