region_id,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
105051100,6955,4637,6118,6028,4958,4016,2990,1863,649,38214,8,8,8,8,4,6,6,3,0,51,80,117,173,138,123,145,80,38,17,911,3,14,18,33,41,25,22,5,0,161,3,12,27,28,35,30,12,5,0,152,0,4,4,13,17,4,0,0,0,42,0,4,15,6,17,13,4,0,0,59,0,4,0,7,10,3,0,0,0,24,3,0,5,9,0,0,0,0,0,17,0,5,13,17,12,7,0,0,0,54,0,0,0,0,0,0,0,0,0,0,89,160,255,251,255,227,118,48,17,1420,97,168,263,259,259,233,124,51,17,1471,7052,4805,6381,6287,5217,4249,3114,1914,666,39685
105054800,8527,3982,9272,10477,6753,5598,2946,1574,603,49732,6,6,11,13,5,4,3,3,3,54,118,181,301,208,199,152,107,67,32,1365,3,14,16,12,9,12,0,3,0,69,3,7,11,9,6,24,15,0,0,75,3,3,6,0,3,3,4,3,3,28,3,3,3,0,3,13,4,3,0,32,3,6,3,3,3,7,0,3,0,28,0,0,0,0,0,0,0,0,0,0,0,3,3,3,9,4,6,3,3,34,0,0,0,0,0,0,0,0,0,0,133,217,343,235,232,215,136,82,38,1631,139,223,354,248,237,219,139,85,41,1685,8666,4205,9626,10725,6990,5817,3085,1659,644,51417
105055200,10956,8138,15664,14251,9928,6814,4206,2669,859,73485,13,19,34,20,17,10,8,3,0,124,142,346,471,295,199,162,88,41,37,1781,3,7,11,11,9,8,3,6,0,58,3,4,6,9,14,23,8,5,0,72,3,6,5,0,4,3,4,0,0,25,0,3,4,3,5,9,5,0,0,29,0,0,0,4,3,3,0,0,3,13,0,0,0,3,0,3,0,0,0,6,0,6,6,0,4,11,0,0,0,27,0,0,0,0,0,0,0,0,0,0,151,372,503,325,238,222,108,52,40,2011,164,391,537,345,255,232,116,55,40,2135,11120,8529,16201,14596,10183,7046,4322,2724,899,75620
105057201,1002,5558,8852,2682,1845,1615,814,371,119,22858,4,19,11,4,3,3,0,0,0,44,268,378,693,657,669,543,232,69,25,3534,35,127,499,678,740,371,99,28,7,2584,35,79,274,381,315,229,74,5,3,1395,9,35,90,114,161,107,23,15,0,554,15,54,159,193,175,175,53,22,0,846,5,8,23,27,57,52,14,7,4,197,0,0,13,13,20,11,0,0,0,57,3,28,65,114,102,56,39,3,0,410,0,0,0,0,0,0,0,0,0,0,370,709,1816,2177,2239,1544,534,149,39,9577,374,728,1827,2181,2242,1547,534,149,39,9621,1376,6286,10679,4863,4087,3162,1348,520,158,32479
105057204,2456,4701,15344,9042,5659,4174,2355,1285,659,45675,8,30,18,19,10,13,4,3,0,105,95,403,684,476,423,378,232,141,73,2905,9,51,113,96,77,21,25,4,0,396,6,29,41,64,45,32,19,0,0,236,0,6,13,10,11,17,6,4,3,70,0,13,23,23,20,29,15,0,0,123,3,0,0,6,4,10,10,0,0,33,3,3,3,3,3,0,0,0,0,15,3,16,28,19,20,15,3,4,0,108,0,0,0,0,0,0,0,0,0,0,119,521,905,697,603,502,310,153,76,3886,127,551,923,716,613,515,314,156,76,3991,2583,5252,16267,9758,6272,4689,2669,1441,735,49666
105057205,5051,7773,16014,10096,6336,4359,2646,1547,411,54233,5,17,20,19,9,8,3,7,0,88,83,345,483,231,179,144,64,35,3,1567,3,12,26,31,17,9,3,0,0,101,0,11,24,16,18,18,14,0,3,104,0,7,4,3,3,6,8,0,0,31,0,3,10,8,0,11,0,0,0,32,0,3,0,0,3,6,3,3,0,18,3,3,0,0,0,0,0,0,0,6,0,4,10,3,4,5,3,0,0,29,0,0,0,0,0,0,0,0,0,0,89,388,557,292,224,199,95,38,6,1888,94,405,577,311,233,207,98,45,6,1976,5145,8178,16591,10407,6569,4566,2744,1592,417,56209
105057206,3160,7714,12775,6215,3853,3250,1663,759,190,39579,3,47,13,8,8,11,3,0,0,93,144,752,569,406,338,326,179,89,43,2846,21,39,63,56,50,34,5,10,0,278,3,23,35,36,56,52,19,3,0,227,3,27,5,22,15,18,15,0,0,105,7,22,13,16,19,17,7,3,0,104,0,7,3,8,5,7,3,0,0,33,0,3,3,6,3,3,0,0,0,18,0,49,9,18,20,15,9,5,0,125,0,0,0,0,0,0,0,0,0,0,178,922,700,568,506,472,237,110,43,3736,181,969,713,576,514,483,240,110,43,3829,3341,8683,13488,6791,4367,3733,1903,869,233,43408
105106550,18996,19363,23206,19229,15300,11911,7952,5658,2644,124259,14,48,34,25,14,11,21,16,12,195,427,821,769,527,383,375,221,170,96,3789,5,28,32,38,25,36,9,3,0,176,10,40,55,31,50,26,23,5,0,240,0,9,10,10,9,7,5,0,0,50,4,11,13,8,5,8,10,3,0,62,0,3,3,0,0,7,3,8,0,24,0,12,4,0,0,3,3,0,0,22,14,34,15,16,13,12,5,3,0,112,0,0,0,0,0,0,0,0,0,0,460,958,901,630,485,474,279,192,96,4475,474,1006,935,655,499,485,300,208,108,4670,19470,20369,24141,19884,15799,12396,8252,5866,2752,128929
105108050,9561,5913,14609,11030,7026,5452,3566,2423,1322,60902,9,11,18,22,7,9,8,7,4,95,118,213,359,218,155,128,88,54,38,1371,0,14,26,23,24,21,10,3,0,121,4,11,13,23,27,15,16,9,0,118,0,0,3,4,3,7,9,0,0,26,0,6,8,10,3,6,12,0,0,45,0,0,3,0,3,5,0,0,0,11,0,0,3,4,3,0,3,0,0,13,3,0,6,5,3,3,0,4,0,24,0,0,0,0,0,0,0,0,0,0,125,244,421,287,221,185,138,70,38,1729,134,255,439,309,228,194,146,77,42,1824,9695,6168,15048,11339,7254,5646,3712,2500,1364,62726
105108500,7879,5272,8913,7528,6342,5771,4131,2436,1476,49748,10,20,6,10,5,6,5,4,0,66,160,269,280,184,190,180,157,66,52,1538,5,15,21,11,18,15,11,3,0,99,7,10,14,11,15,29,15,4,0,105,0,0,3,5,0,5,6,4,0,23,0,7,5,9,3,4,12,5,0,45,0,0,0,0,3,0,6,0,0,9,0,0,4,0,0,0,0,0,0,4,0,7,5,0,3,5,10,0,0,30,0,0,0,0,0,0,0,0,0,0,172,308,332,220,232,238,217,82,52,1853,182,328,338,230,237,244,222,86,52,1919,8061,5600,9251,7758,6579,6015,4353,2522,1528,51667
