region_id,Neg_Nil_inc_cpl_fam_no_child,Neg_Nil_inc_cpl_fam_wth_chld,Neg_Nil_inc_One_parent_fam,Neg_Nil_inc_Other_fam,Neg_Nil_inc_Tot,FI_1_199_cpl_fam_no_child,FI_1_199_cpl_fam_with_child,FI_1_199_One_parent_fam,FI_1_199_Other_fam,FI_1_199_Tot,FI_200_299_cpl_fam_no_child,FI_200_299_cpl_fam_with_child,FI_200_299_One_parent_fam,FI_200_299_Other_fam,FI_200_299_Tot,FI_300_399_cpl_fam_no_child,FI_300_399_cpl_fam_with_child,FI_300_399_One_parent_fam,FI_300_399_Other_fam,FI_300_399_Tot,FI_400_599_cpl_fam_no_child,FI_400_599_cpl_fam_with_child,FI_400_599_One_parent_fam,FI_400_599_Other_fam,FI_400_599_Tot,FI_600_799_cpl_fam_no_child,FI_600_799_cpl_fam_with_child,FI_600_799_One_parent_fam,FI_600_799_Other_fam,FI_600_799_Tot,FI_800_999_cpl_fam_no_child,FI_800_999_cpl_fam_with_child,FI_800_999_One_parent_fam,FI_800_999_Other_fam,FI_800_999_Tot,FI_1000_1249_cpl_fam_no_child,FI_1000_1249_cpl_fam_wth_chld,FI_1000_1249_One_parent_fam,FI_1000_1249_Other_fam,FI_1000_1249_Tot,FI_1250_1499_cpl_fam_no_child,FI_1250_1499_cpl_fam_wth_chld,FI_1250_1499_One_parent_fam,FI_1250_1499_Other_fam,FI_1250_1499_Tot,FI_1500_1999_cpl_fam_no_child,FI_1500_1999_cpl_fam_wth_chld,FI_1500_1999_One_parent_fam,FI_1500_1999_Other_fam,FI_1500_1999_Tot,FI_2000_2499_cpl_fam_no_child,FI_2000_2499_cpl_fam_wth_chld,FI_2000_2499_One_parent_fam,FI_2000_2499_Other_fam,FI_2000_2499_Tot,FI_2500_2999_cpl_fam_no_child,FI_2500_2999_cpl_fam_wth_chld,FI_2500_2999_One_parent_fam,FI_2500_2999_Other_fam,FI_2500_2999_Tot,FI_3000_3499_cpl_fam_no_child,FI_3000_3499_cpl_fam_wth_chld,FI_3000_3499_One_parent_fam,FI_3000_3499_Other_fam,FI_3000_3499_Tot,FI_3500_3999_cpl_fam_no_child,FI_3500_3999_cpl_fam_wth_chld,FI_3500_3999_One_parent_fam,FI_3500_3999_Other_fam,FI_3500_3999_Tot,FI_4000_more_cpl_fam_no_child,FI_4000_more_cpl_fam_wth_chld,FI_4000_more_One_parent_fam,FI_4000_more_Other_fam,FI_4000_more_Tot,Prt_inc_std_cple_fam_no_child,Part_inc_std_cpl_fam_wth_chld,Part_inc_statd_One_parent_fam,Partial_income_statd_Othr_fam,Partial_income_stated_Tot,All_inc_ns_cple_fam_no_child,All_inc_ns_cple_fam_wth_chld,All_incomes_ns_One_parent_fam,All_incomes_ns_Other_fam,All_incomes_ns_Tot,Tot_cple_fam_no_child,Tot_cple_fam_wth_chld,Tot_One_parent_fam,Tot_Other_fam,Tot_Tot
105154150,259,60,86,20,425,201,70,66,6,343,48,43,113,9,213,97,79,170,11,357,1009,314,415,20,1758,796,522,424,56,1798,708,616,309,51,1684,516,821,330,50,1717,500,775,264,41,1580,746,1487,357,58,2648,740,1294,183,42,2259,356,1181,164,29,1730,311,903,54,18,1286,131,469,18,0,618,224,772,22,4,1022,349,1184,275,21,1829,158,130,60,6,354,7149,10720,3310,442,21621
105154450,169,46,51,20,286,122,44,48,9,223,30,34,62,9,135,48,54,109,4,215,629,151,238,13,1031,479,316,267,41,1103,444,395,201,33,1073,357,471,233,38,1099,363,495,142,35,1035,546,1021,232,46,1845,504,905,122,30,1561,325,946,107,15,1393,273,729,34,13,1049,118,410,19,3,550,242,787,15,4,1048,292,926,212,11,1441,114,105,46,8,273,5055,7835,2138,332,15360
105156650,250,84,75,20,429,228,88,86,15,417,54,61,116,5,236,114,102,186,6,408,1338,405,410,33,2186,918,613,540,70,2141,857,752,404,63,2076,601,970,474,79,2124,638,946,307,72,1963,989,1792,453,90,3324,938,1513,227,76,2754,523,1160,184,31,1898,460,927,75,19,1481,183,458,26,4,671,291,626,26,16,959,542,1372,350,25,2289,197,181,93,18,489,9121,12050,4032,642,25845
105157151,126,40,52,0,218,144,51,63,7,265,23,18,79,0,120,73,25,139,7,244,983,124,409,21,1537,947,238,463,41,1689,1055,362,415,35,1867,637,589,403,42,1671,764,687,334,37,1822,1182,1581,478,53,3294,1228,1632,260,71,3191,914,1895,215,22,3046,792,1558,106,23,2479,302,805,35,5,1147,558,1362,31,5,1956,630,1743,434,24,2831,215,117,88,9,429,10573,12827,4004,402,27806
105157152,85,35,32,3,155,119,38,53,5,215,28,21,83,4,136,55,26,166,8,255,984,110,345,13,1452,873,230,409,30,1542,1056,345,379,22,1802,707,655,374,32,1768,608,895,331,37,1871,1055,2218,496,45,3814,1174,2393,268,48,3883,829,2692,236,11,3768,744,2242,101,14,3101,285,1111,37,5,1438,377,1701,37,5,2120,535,2020,411,13,2979,154,153,59,4,370,9668,16885,3817,299,30669
105200351,109,80,97,10,296,129,118,91,4,342,61,79,137,6,283,50,157,232,12,451,811,577,472,16,1876,438,866,469,39,1812,361,804,283,33,1481,246,876,350,33,1505,220,768,194,23,1205,309,1091,211,37,1648,232,739,114,23,1108,97,481,73,9,660,67,276,25,5,373,26,137,14,3,180,32,195,10,4,241,195,929,264,12,1400,110,177,128,12,427,3493,8350,3164,281,15288
105200353,111,67,62,6,246,141,100,78,6,325,38,74,159,3,274,62,115,249,7,433,1019,457,475,26,1977,548,686,486,40,1760,443,662,321,27,1453,287,823,361,29,1500,271,793,213,24,1301,369,1266,299,37,1971,298,968,144,34,1444,143,669,90,8,910,125,429,36,4,594,34,204,14,7,259,48,292,18,3,361,204,995,309,20,1528,168,153,111,17,449,4309,8753,3425,298,16785
105200355,65,27,35,8,135,108,32,44,3,187,30,16,64,5,115,50,23,118,6,197,731,138,295,11,1175,547,264,318,28,1157,463,360,235,32,1090,296,534,281,27,1138,285,580,189,22,1076,468,1174,263,39,1944,489,1114,159,31,1793,286,911,99,12,1308,221,721,47,9,998,91,367,20,3,481,127,479,22,4,632,232,762,243,8,1245,120,109,53,4,286,4609,7611,2485,252,14957
105201550,359,176,153,24,712,350,209,153,20,732,110,158,272,13,553,205,257,455,17,934,2230,1003,917,55,4205,1157,1554,837,119,3667,1026,1522,627,102,3277,779,1794,625,92,3290,701,1595,440,80,2816,967,2468,568,89,4092,728,1837,266,53,2884,371,1355,204,28,1958,312,994,73,20,1399,133,498,23,6,660,178,699,34,4,915,567,2085,507,43,3202,324,342,207,48,921,10497,18546,6361,813,36217
105252851,237,190,210,23,660,274,244,222,28,768,97,150,508,17,772,132,254,718,21,1125,1929,1087,1168,76,4260,942,1681,1105,148,3876,693,1481,749,96,3019,524,1536,747,87,2894,458,1394,462,68,2382,551,1955,502,74,3082,354,1289,284,50,1977,171,717,123,15,1026,111,465,59,13,648,39,211,16,4,270,40,250,19,3,312,365,1657,566,45,2633,270,330,269,26,895,7187,14891,7727,794,30599
105252854,115,81,61,7,264,159,94,97,7,357,42,52,184,8,286,53,78,222,7,360,1071,366,448,19,1904,425,726,452,31,1634,419,729,299,30,1477,301,943,340,25,1609,307,979,279,29,1594,418,1662,329,40,2449,362,1379,193,18,1952,150,929,107,12,1198,104,614,42,3,763,43,355,23,3,424,47,477,33,0,557,234,1302,296,24,1856,136,192,96,9,433,4386,10958,3501,272,19117
105254901,143,83,101,0,327,203,154,139,14,510,42,75,252,5,374,85,121,422,21,649,1323,551,834,40,2748,697,1028,779,59,2563,662,989,543,47,2241,499,1309,563,40,2411,465,1279,380,36,2160,749,2093,407,58,3307,740,1722,228,37,2727,345,1232,157,6,1740,265,815,58,6,1144,84,376,21,5,486,94,476,22,5,597,366,1583,490,25,2464,208,251,222,18,699,6970,14137,5618,422,27147
105254904,93,104,41,3,241,95,73,60,9,237,32,42,117,4,195,37,56,150,3,246,634,316,370,12,1332,321,594,355,11,1281,358,684,261,19,1322,238,1039,330,26,1633,332,1065,223,21,1641,494,1971,296,20,2781,569,1803,175,28,2575,215,1261,103,7,1586,177,867,32,7,1083,64,392,22,0,478,81,519,11,0,611,209,1311,227,11,1758,135,190,86,5,416,4084,12287,2859,186,19416
105301450,52,34,16,0,102,79,27,32,0,138,9,18,59,3,89,34,20,92,9,155,530,81,245,11,867,420,169,290,18,897,392,280,227,15,914,279,467,258,15,1019,282,588,179,16,1065,596,1453,272,19,2340,717,1447,130,16,2310,404,1146,84,9,1643,283,854,31,7,1175,102,407,18,0,527,127,525,9,0,661,244,884,190,11,1329,86,93,49,3,231,4636,8493,2181,152,15462
105301501,102,46,43,7,198,85,67,85,5,242,39,31,184,5,259,44,60,359,9,472,712,298,734,21,1765,486,552,585,52,1675,444,606,449,38,1537,404,930,457,46,1837,452,924,252,23,1651,736,1729,371,31,2867,642,1457,191,28,2318,268,924,98,17,1307,195,560,39,7,801,80,338,15,4,437,61,388,20,3,472,297,1181,393,19,1890,123,149,160,10,442,5170,10240,4435,325,20170
105301504,61,48,52,5,166,99,40,68,7,214,32,31,166,5,234,54,33,366,15,468,806,198,715,17,1736,573,369,617,43,1602,517,469,386,30,1402,472,767,414,41,1694,498,793,301,25,1617,756,1440,357,39,2592,642,1361,169,35,2207,314,909,96,7,1326,208,526,33,6,773,66,274,8,3,351,63,377,16,0,456,303,995,389,17,1704,138,142,133,4,417,5602,8772,4286,299,18959
105308400,48,25,14,0,87,60,20,20,0,100,18,10,55,0,83,27,12,97,4,140,507,59,230,14,810,409,160,226,21,816,387,244,174,11,816,298,400,173,9,880,303,494,110,6,913,485,1038,153,16,1692,405,903,65,14,1387,255,750,65,5,1075,206,584,12,0,802,58,267,10,0,335,106,329,8,0,443,220,812,152,5,1189,114,140,49,5,308,3906,6247,1613,110,11876
105350150,111,22,24,15,172,113,14,34,4,165,23,23,51,4,101,49,29,76,3,157,407,100,152,21,680,329,203,178,35,745,325,210,146,41,722,250,305,178,33,766,299,276,128,23,726,391,553,177,39,1160,491,530,79,44,1144,293,565,98,20,976,265,459,24,15,763,119,231,4,7,361,200,500,8,3,711,219,547,134,14,914,62,46,39,12,159,3946,4613,1530,333,10422
105351300,118,33,75,16,242,71,31,36,12,150,27,18,42,6,93,48,34,55,3,140,428,115,128,9,680,245,184,147,34,610,242,229,126,38,635,165,272,108,32,577,171,281,118,19,589,292,483,114,37,926,238,399,59,25,721,135,420,53,11,619,109,335,16,10,470,53,163,10,3,229,85,368,14,4,471,145,458,126,14,743,80,51,24,4,159,2652,3874,1251,277,8054
105351521,131,36,43,14,224,74,20,24,10,128,25,22,32,5,84,38,18,49,3,108,383,74,96,19,572,245,160,124,11,540,267,196,111,22,596,236,261,125,20,642,249,269,113,15,646,435,580,171,38,1224,418,536,84,23,1061,318,748,110,15,1191,337,575,41,17,970,200,306,13,4,523,308,624,10,6,948,241,599,116,9,965,59,48,22,7,136,3964,5072,1284,238,10558
105351524,54,10,18,3,85,67,14,15,6,102,8,15,23,0,46,33,18,34,3,88,398,53,99,8,558,218,95,123,13,449,255,98,100,12,465,175,189,131,27,522,195,197,103,15,510,342,445,180,20,987,426,406,79,30,941,393,694,138,18,1243,416,574,35,16,1041,229,348,24,8,609,493,748,16,11,1268,272,521,123,10,926,92,47,21,0,160,4066,4472,1262,200,10000
105357100,108,51,67,19,245,58,34,29,3,124,25,23,46,3,97,57,46,79,8,190,296,121,169,10,596,262,259,139,28,688,222,246,115,18,601,205,307,114,33,659,186,324,89,21,620,335,535,108,26,1004,319,445,64,33,861,188,449,82,12,731,168,394,21,10,593,73,225,14,3,315,116,557,10,7,690,151,559,121,6,837,43,57,24,8,132,2812,4632,1291,248,8983
105400200,225,136,98,23,482,155,151,84,8,398,55,103,139,13,310,97,177,176,15,465,794,665,379,31,1869,559,920,393,71,1943,480,822,259,52,1613,367,958,255,59,1639,390,790,197,50,1427,496,1155,236,70,1957,488,879,115,46,1528,265,663,103,24,1055,255,421,23,15,714,108,236,15,3,362,153,338,17,8,516,309,1009,223,26,1567,135,205,94,26,460,5331,9628,2806,540,18305
105403950,178,100,80,9,367,209,103,106,4,422,59,69,159,4,291,116,131,322,16,585,1253,499,645,38,2435,830,802,590,82,2304,767,924,450,62,2203,580,1165,518,86,2349,588,1176,322,61,2147,869,2083,448,90,3490,755,1659,202,47,2663,448,1304,149,26,1927,314,846,70,11,1241,109,381,27,3,520,127,577,20,12,736,400,1351,396,23,2170,179,205,128,27,539,7781,13375,4632,601,26389
105406251,159,53,47,10,269,71,60,50,4,185,29,30,60,6,125,59,62,83,6,210,406,209,221,19,855,373,386,207,45,1011,354,397,182,42,975,407,502,160,46,1115,439,530,121,42,1132,661,808,169,61,1699,620,541,84,58,1303,351,458,61,18,888,275,252,28,18,573,99,110,15,3,227,89,152,10,8,259,224,404,92,16,736,62,65,48,17,192,4678,5019,1638,419,11754
105406252,122,41,57,16,236,100,44,55,7,206,20,21,55,3,99,44,27,115,9,195,451,166,228,21,866,324,286,226,36,872,357,359,162,19,897,245,420,198,13,876,259,426,132,19,836,379,884,214,26,1503,400,744,95,27,1266,284,789,96,6,1175,238,564,40,3,845,93,299,12,3,407,155,567,19,4,745,211,732,160,8,1111,72,64,51,7,194,3754,6433,1915,227,12329
105406253,62,28,23,0,113,65,23,15,0,103,13,13,30,0,56,38,18,74,3,133,464,95,146,6,711,369,179,166,12,726,366,215,153,16,750,246,350,194,8,798,253,377,121,18,769,398,853,180,17,1448,396,773,83,24,1276,226,671,77,10,984,222,546,30,6,804,96,257,7,3,363,87,318,14,3,422,206,538,114,7,865,69,55,39,3,166,3576,5309,1466,136,10487
105406254,53,54,40,0,147,66,73,42,3,184,29,42,69,8,148,50,88,113,10,261,414,358,206,14,992,219,491,235,31,976,203,397,140,18,758,133,445,153,25,756,141,361,91,22,615,182,569,136,21,908,173,424,78,18,693,64,269,40,3,376,57,160,23,3,243,26,75,9,5,115,18,113,4,0,135,124,568,131,8,831,75,122,54,9,260,2027,4609,1564,198,8398
105450900,48,19,29,0,96,113,25,33,6,177,14,12,74,0,100,70,29,178,6,283,807,103,477,17,1404,793,254,461,29,1537,854,377,355,21,1607,668,623,333,19,1643,636,662,220,19,1537,926,1457,339,13,2735,859,1333,130,26,2348,550,1242,109,7,1908,501,920,27,0,1448,144,384,13,0,541,232,533,6,3,774,478,1171,348,8,2005,117,76,45,5,243,7810,9220,3177,179,20386
105453800,60,28,32,0,120,99,26,65,5,195,9,22,87,0,118,61,26,167,6,260,625,104,399,13,1141,488,242,380,21,1131,533,347,272,13,1165,406,594,318,21,1339,460,730,213,15,1418,740,1360,284,23,2407,688,1233,144,16,2081,352,936,99,4,1391,253,662,25,7,947,89,314,14,0,417,127,437,15,3,582,309,1028,245,10,1592,110,131,71,6,318,5409,8220,2830,163,16622
105456351,83,48,68,6,205,129,64,92,8,293,32,30,176,4,242,57,61,346,7,471,998,232,825,23,2078,665,477,745,50,1937,686,653,529,38,1906,606,1069,596,43,2314,596,1191,413,50,2250,1116,2259,495,66,3936,963,2055,257,52,3327,369,1359,156,12,1896,248,856,55,10,1169,76,407,17,4,504,83,466,11,4,564,391,1411,444,38,2284,203,257,179,9,648,7301,12895,5404,424,26024
105456354,79,28,36,4,147,92,39,61,10,202,27,10,108,0,145,37,29,212,8,286,787,117,567,20,1491,610,292,525,39,1466,619,405,410,35,1469,538,724,436,31,1729,527,906,295,26,1754,999,1880,398,44,3321,991,1800,192,40,3023,513,1420,144,9,2086,417,1044,46,8,1515,121,452,15,4,592,149,653,18,0,820,347,1222,315,23,1907,138,124,110,9,381,6991,11145,3888,310,22334
105530751,170,65,59,3,297,120,80,52,8,260,31,43,97,0,171,66,55,188,4,313,786,207,481,8,1482,523,448,486,35,1492,491,578,378,34,1481,464,942,429,23,1858,510,1123,301,31,1965,928,2598,450,38,4014,1071,2646,212,52,3981,671,2389,185,23,3268,559,1732,82,10,2383,215,819,34,0,1068,240,1026,26,5,1297,339,1515,320,11,2185,160,189,113,12,474,7344,16455,3893,297,27989
105530752,190,105,72,5,372,175,97,102,11,385,54,56,186,9,305,78,97,368,17,560,1206,393,752,30,2381,740,670,720,64,2194,709,833,499,51,2092,595,1226,522,53,2396,578,1235,395,46,2254,901,2275,479,73,3728,844,1900,253,75,3072,400,1323,128,15,1866,255,773,50,19,1097,74,377,25,5,481,98,453,11,0,562,371,1355,419,18,2163,214,216,163,21,614,7482,13384,5144,512,26522
105530753,114,88,103,9,314,140,125,150,11,426,36,74,309,5,424,84,123,610,10,827,1080,440,1186,33,2739,606,785,990,79,2460,557,926,621,52,2156,428,1316,607,49,2400,458,1299,393,37,2187,695,2351,410,55,3511,580,1847,206,31,2664,217,1024,115,13,1369,120,609,39,7,775,36,282,23,4,345,33,299,21,0,353,305,1395,573,30,2303,153,268,269,18,708,5642,13251,6625,443,25961
105554100,16,6,11,3,36,14,0,3,3,20,0,7,11,0,18,3,0,17,3,23,67,12,32,4,115,54,13,33,4,104,79,32,34,0,145,43,40,27,0,110,62,45,27,4,138,102,116,32,5,255,134,108,20,0,262,136,288,42,4,470,120,222,16,0,358,54,145,4,0,203,176,409,5,0,590,80,255,44,0,379,22,17,8,3,50,1162,1715,366,33,3276
105554700,43,17,31,0,91,30,17,14,3,64,0,4,15,0,19,20,8,29,5,62,136,27,63,8,234,124,55,80,17,276,189,58,74,16,337,168,109,78,25,380,181,121,71,11,384,300,307,137,27,771,372,316,62,32,782,338,754,121,11,1224,362,547,27,18,954,192,367,5,3,567,411,914,9,5,1339,199,495,115,9,818,42,40,12,0,94,3107,4156,943,190,8396
105555350,35,21,19,4,79,25,9,14,0,48,5,8,8,0,21,13,6,12,0,31,53,16,66,5,140,72,27,51,3,153,137,37,48,11,233,100,43,63,10,216,166,67,56,10,299,257,149,99,14,519,291,138,41,20,490,367,723,166,5,1261,399,373,22,5,799,204,236,12,3,455,568,852,5,0,1425,216,506,82,7,811,23,30,6,4,63,2931,3241,770,101,7043
105555950,62,27,44,11,144,52,17,22,8,99,16,7,17,3,43,26,7,48,9,90,191,32,78,12,313,202,64,92,31,389,297,81,98,31,507,329,131,127,41,628,367,164,135,27,693,802,335,195,62,1394,1037,307,80,70,1494,1060,947,256,44,2307,1196,656,62,37,1951,762,368,29,15,1174,1710,1067,22,34,2833,685,570,172,9,1436,94,43,20,0,157,8888,4823,1497,444,15652
105556700,289,87,79,31,486,235,52,79,21,387,45,47,89,12,193,79,49,131,22,281,1040,233,338,40,1651,807,431,391,60,1689,815,530,338,54,1737,603,754,395,68,1820,640,802,288,55,1785,972,1612,447,73,3104,1089,1463,214,53,2819,724,1926,243,37,2930,723,1466,76,25,2290,308,795,22,10,1135,504,1431,43,15,1993,503,1441,334,25,2303,173,110,68,10,361,9549,13229,3575,611,26964
105558250,141,52,161,44,398,111,63,67,16,257,25,17,57,5,104,54,24,78,9,165,378,108,167,30,683,297,181,224,33,735,425,241,165,38,869,344,298,199,42,883,380,396,171,36,983,615,729,252,48,1644,661,643,116,44,1464,640,1691,225,34,2590,619,1036,58,34,1747,349,679,29,20,1077,829,1778,35,7,2649,413,1078,186,11,1688,77,68,30,6,181,6358,9082,2220,457,18117
105604001,100,25,41,8,174,100,39,31,3,173,24,17,40,0,81,43,28,75,5,151,492,114,156,12,774,485,176,184,14,859,564,221,185,8,978,357,422,205,27,1011,391,528,150,11,1080,530,1230,265,26,2051,538,1264,126,17,1945,475,1875,167,11,2528,432,1382,66,8,1888,186,754,24,0,964,282,1311,26,4,1623,311,1311,231,9,1862,85,109,40,3,237,5395,10806,2012,166,18379
105604004,196,81,102,26,405,143,63,85,16,307,21,38,71,9,139,71,46,121,8,246,657,203,255,20,1135,623,325,302,39,1289,792,413,283,43,1531,588,601,326,40,1555,590,660,241,38,1529,896,1516,407,50,2869,928,1306,199,30,2463,687,2193,220,12,3112,646,1673,80,22,2421,296,928,26,6,1256,485,1689,33,8,2215,455,1500,289,12,2256,110,101,44,3,258,8184,13336,3084,382,24986
105604500,144,92,123,25,384,133,56,77,18,284,20,26,61,8,115,49,28,92,13,182,466,113,202,25,806,507,202,225,23,957,838,248,171,25,1282,575,337,249,37,1198,682,479,248,28,1437,1048,1022,380,37,2487,947,1043,198,44,2232,971,3426,387,13,4797,943,2288,123,11,3365,431,1469,44,6,1950,1102,3541,48,14,4705,644,2558,304,15,3521,161,125,49,0,335,9661,17053,2981,342,30037
105607421,132,56,54,7,249,114,39,45,7,205,18,25,48,0,91,40,31,89,4,164,542,114,192,12,860,532,201,209,11,953,669,321,184,13,1187,428,448,228,24,1128,448,588,191,15,1242,673,1429,324,29,2455,707,1353,164,30,2254,669,1927,188,13,2797,556,1545,71,14,2186,213,832,35,3,1083,355,1532,24,6,1917,356,1419,197,4,1976,110,85,40,4,239,6562,11945,2283,196,20986
