region_id,P15_19_Managers,P15_19_Professionals,P15_19_TechnicTrades_Wrs,P15_19_CommunPersnlSvc_W,P15_19_ClericalAdminis_W,P15_19_Sales_W,P15_19_Mach_oper_drivers,P15_19_Labourers,P15_19_Occu_ID_NS,P15_19_Tot,P20_24_Managers,P20_24_Professionals,P20_24_TechnicTrades_W,P20_24_CommunPersnlSvc_W,P20_24_ClericalAdminis_W,P20_24_Sales_W,P20_24_Mach_oper_drivers,P20_24_Labourers,P20_24_Occu_ID_NS,P20_24_Tot,P25_34_Managers,P25_34_Professionals,P25_34_TechnicTrades_W,P25_34_CommunPersnlSvc_W,P25_34_ClericalAdminis_W,P25_34_Sales_W,P25_34_Mach_oper_drivers,P25_34_Labourers,P25_34_Occu_ID_NS,P25_34_Tot,P35_44_Managers,P35_44_Professionals,P35_44_TechnicTrades_W,P35_44_CommunPersnlSvc_W,P35_44_ClericalAdminis_W,P35_44_Sales_W,P35_44_Mach_oper_drivers,P35_44_Labourers,P35_44_Occu_ID_NS,P35_44_Tot,P45_54_Managers,P45_54_Professionals,P45_54_TechnicTrades_W,P45_54_CommunPersnlSvc_W,P45_54_ClericalAdminis_W,P45_54_Sales_W,P45_54_Mach_oper_drivers,P45_54_Labourers,P45_54_Occu_ID_NS,P45_54_Tot,P55_64_Managers,P55_64_Professionals,P55_64_TechnicTrades_W,P55_64_CommunPersnlSvc_W,P55_64_ClericalAdminis_W,P55_64_Sales_W,P55_64_Mach_oper_drivers,P55_64_Labourers,P55_64_Occu_ID_NS,P55_64_Tot,P65_74_Managers,P65_74_Professionals,P65_74_TechnicTrades_W,P65_74_CommunPersnlSvc_W,P65_74_ClericalAdminis_W,P65_74_Sales_W,P65_74_Mach_oper_drivers,P65_74_Labourers,P65_74_Occu_ID_NS,P65_74_Tot,P75_84_Managers,P75_84_Professionals,P75_84_TechnicTrades_W,P75_84_CommunPersnlSvc_W,P75_84_ClericalAdminis_W,P75_84_Sales_W,P75_84_Mach_oper_drivers,P75_84_Labourers,P75_84_Occu_ID_NS,P75_84_Tot,P85_ov_Managers,P85_ov_Professionals,P85_ov_TechnicTrades_W,P85_ov_CommunPersnlSvc_W,P85_ov_ClericalAdminis_W,P85_ov_Sales_W,P85_ov_Mach_oper_drivers,P85_ov_Labourers,P85_ov_Occu_ID_NS,P85_ov_Tot,P_Tot_Managers,P_Tot_Professionals,P_Tot_TechnicTrades_W,P_Tot_CommunPersnlSvc_W,P_Tot_ClericalAdminis_W,P_Tot_Sales_W,P_Tot_Mach_oper_drivers,P_Tot_Labourers,P_Tot_Occu_ID_NS,P_Tot_Tot
105154150,16,59,195,226,122,454,33,192,22,1319,138,676,485,598,601,594,105,276,80,3553,885,2825,1037,715,1620,785,366,521,195,8949,1193,2140,1036,631,1588,586,488,489,160,8311,1179,1743,1114,717,1560,560,671,703,162,8409,576,1056,625,357,942,307,412,520,94,4889,96,192,105,60,189,73,77,88,21,901,13,21,12,7,21,3,3,3,7,90,5,0,0,0,0,0,0,4,4,13,4101,8712,4609,3311,6643,3362,2155,2796,745,36434
105154450,17,55,105,163,97,356,25,135,26,979,103,489,352,414,413,465,55,197,68,2556,686,2150,736,527,1062,564,191,350,146,6412,1042,1794,716,424,1140,454,278,302,124,6274,1029,1569,775,426,1133,445,380,444,117,6318,525,870,417,236,722,253,230,325,65,3643,105,182,91,48,146,69,55,57,28,781,15,24,8,3,10,5,3,8,11,87,5,4,3,0,0,3,0,0,5,20,3527,7137,3203,2241,4723,2614,1217,1818,590,27070
105156650,23,50,180,225,162,503,46,207,37,1433,217,605,591,627,623,728,161,435,107,4094,1311,3521,1517,1184,2041,1173,524,987,317,12575,1559,2643,1352,864,1998,811,729,743,195,10894,1167,1685,1190,781,1703,681,843,895,170,9115,591,942,739,404,952,399,614,797,148,5586,119,180,148,74,208,81,110,177,29,1126,18,26,6,6,12,10,9,8,12,107,3,6,0,0,3,3,0,3,3,21,5008,9658,5723,4165,7702,4389,3036,4252,1018,44951
105157151,37,100,377,529,219,908,50,406,44,2670,298,831,950,902,768,781,158,265,65,5018,1561,2945,1721,1297,1762,882,342,429,167,11106,2192,2944,1580,1073,1970,902,463,531,203,11858,2055,2602,1355,905,2271,925,530,594,167,11404,1261,1895,844,478,1635,621,396,423,108,7661,280,419,172,92,442,179,97,126,39,1846,38,45,16,9,57,18,10,27,26,246,9,5,5,0,5,5,0,0,6,35,7731,11786,7020,5285,9129,5221,2046,2801,825,51844
105157152,49,117,631,617,278,1260,85,568,54,3659,287,974,1170,888,976,963,166,360,76,5860,1351,3123,1754,993,1801,712,343,426,119,10622,2335,3378,1873,1191,2602,863,503,503,186,13434,2398,3388,1641,1139,3037,1020,579,576,179,13957,1429,2206,1039,581,2123,719,549,537,128,9311,169,380,188,112,359,127,129,144,35,1643,11,28,13,3,22,10,4,10,17,118,3,0,0,0,3,4,0,0,9,19,8032,13594,8309,5524,11201,5678,2358,3124,803,58623
105200351,12,32,162,99,82,305,20,124,25,861,131,413,342,321,422,450,104,212,93,2488,532,1311,778,487,910,444,375,455,194,5486,486,797,741,442,722,341,542,519,122,4712,458,542,687,345,613,325,620,647,123,4360,241,338,341,161,344,166,371,360,51,2373,33,47,57,16,58,16,56,59,15,357,4,7,4,0,4,0,4,0,6,29,0,0,3,0,3,0,0,3,0,9,1897,3487,3115,1871,3158,2047,2092,2379,629,20675
105200353,25,30,212,147,118,442,35,149,30,1188,130,383,397,329,466,416,136,195,73,2525,515,1185,841,370,968,392,409,387,160,5227,598,935,855,430,918,410,575,557,145,5423,540,664,844,427,919,420,761,770,129,5474,286,432,493,211,644,218,427,450,87,3248,60,86,91,41,116,38,76,70,18,596,12,11,4,0,11,3,3,5,5,54,0,0,0,0,4,0,0,0,0,4,2166,3726,3737,1955,4164,2339,2422,2583,647,23739
105200355,20,33,248,227,141,411,33,213,19,1345,115,362,507,346,438,351,99,161,60,2439,613,1384,848,386,1015,398,240,249,98,5231,833,1334,896,399,1250,421,377,343,96,5949,838,1068,849,478,1380,378,516,494,105,6106,453,580,471,271,896,240,345,334,70,3660,50,130,101,41,150,51,77,60,18,678,3,5,0,6,8,0,5,8,7,42,0,0,4,0,0,0,0,0,0,4,2925,4896,3924,2154,5278,2250,1692,1862,473,25454
105201550,26,81,258,258,163,672,32,299,55,1844,217,811,747,748,861,1029,199,554,178,5344,1294,3373,1972,1330,2260,1422,875,1303,357,14186,1619,2844,1925,1173,2211,988,1172,1265,327,13524,1313,2067,1737,997,1808,765,1446,1530,299,11962,635,1012,952,512,970,415,793,1041,153,6483,105,157,166,102,159,89,165,220,41,1204,11,14,15,6,17,8,4,17,15,107,3,3,0,0,0,0,3,0,0,9,5223,10362,7772,5126,8449,5388,4689,6229,1425,54663
105252851,26,60,208,215,126,517,69,275,54,1550,167,594,580,601,772,682,302,524,173,4395,654,1806,1325,827,1627,707,1007,1111,359,9423,601,1022,1562,807,1228,625,1506,1641,320,9312,633,651,1390,710,932,510,1666,1998,286,8776,310,382,762,321,532,265,782,985,130,4469,42,77,94,49,91,34,105,124,30,646,6,15,4,6,12,8,3,13,10,77,0,0,0,0,0,0,0,0,0,0,2439,4607,5925,3536,5320,3348,5440,6671,1362,38648
105252854,20,44,244,186,151,550,51,226,52,1524,193,617,647,458,712,630,191,289,94,3831,620,1416,970,436,1200,524,534,459,185,6344,657,863,991,422,1040,461,649,632,141,5856,774,764,1150,532,1249,556,966,1022,185,7198,429,536,809,339,695,288,664,742,98,4600,65,55,110,32,59,32,75,109,27,564,11,4,3,0,3,6,0,8,6,41,0,3,0,0,0,0,0,0,3,6,2769,4302,4924,2405,5109,3047,3130,3487,791,29964
105254901,31,45,321,295,177,634,80,339,59,1981,186,523,744,705,727,601,310,362,112,4270,888,2165,1639,1058,1721,712,867,764,239,10053,1107,1698,1571,976,1714,662,1063,947,234,9972,952,1225,1332,843,1489,543,1104,1139,186,8813,414,674,749,370,953,311,602,619,89,4781,64,102,111,49,129,59,109,94,27,744,7,7,0,3,6,3,3,9,9,47,0,0,0,4,0,0,0,0,0,4,3649,6439,6467,4303,6916,3525,4138,4273,955,40665
105254904,35,52,312,219,174,600,63,298,59,1812,159,486,556,402,675,533,235,281,111,3438,797,1578,1163,499,1522,551,639,533,194,7476,1187,1478,1341,588,1750,649,1013,785,187,8978,940,987,1201,554,1417,570,1127,1057,188,8041,442,418,585,235,565,238,524,531,79,3617,96,44,87,32,59,36,66,73,12,505,11,4,3,0,3,6,3,0,6,36,0,0,0,0,0,0,0,0,0,0,3667,5047,5248,2529,6165,3183,3670,3558,836,33903
105301450,32,31,344,239,139,628,68,340,38,1859,132,343,626,399,406,389,175,256,41,2767,669,1369,1093,615,1054,461,478,305,74,6118,1213,1474,1017,715,1391,586,622,441,127,7586,1038,1033,754,530,1226,512,566,458,73,6190,558,663,452,225,703,260,420,259,64,3604,85,110,67,29,109,49,68,46,13,576,14,10,13,0,3,4,0,8,0,52,0,0,0,0,0,0,5,0,0,5,3741,5033,4366,2752,5031,2889,2402,2113,430,28757
105301501,25,39,345,222,146,632,84,369,38,1900,170,438,689,492,645,574,292,391,59,3750,551,1347,1120,661,1382,573,789,642,141,7206,671,1100,930,701,1284,502,908,717,127,6940,802,1063,1034,808,1665,574,1132,990,170,8238,456,699,677,407,1018,310,707,566,66,4906,61,92,69,40,118,39,94,78,19,610,6,7,3,6,3,0,3,3,3,34,0,0,0,3,0,3,0,0,0,6,2742,4785,4867,3340,6261,3207,4009,3756,623,33590
105301504,33,44,349,259,156,607,67,347,42,1904,198,424,695,457,523,493,245,374,60,3469,617,1296,1183,756,1224,602,731,632,153,7194,651,997,963,659,1128,497,766,686,135,6482,735,912,872,692,1294,503,835,741,146,6730,524,717,640,454,1052,372,582,525,80,4946,65,118,100,47,124,59,82,84,14,693,5,5,3,6,10,4,0,4,10,47,0,3,0,0,0,0,0,0,0,3,2828,4516,4805,3330,5511,3137,3308,3393,640,31468
105308400,34,22,393,192,112,336,47,244,34,1414,86,169,588,288,263,227,130,232,16,1999,374,641,742,365,495,263,380,334,64,3658,739,853,922,483,875,330,576,450,100,5328,787,841,737,435,916,364,521,462,97,5160,495,606,448,186,525,197,375,282,58,3172,91,90,63,19,82,41,65,40,16,507,14,11,0,6,5,0,3,0,6,45,6,4,0,0,0,0,0,0,0,10,2626,3237,3893,1974,3273,1758,2097,2044,391,21293
105350150,6,27,32,113,49,217,10,62,5,521,96,375,197,367,285,382,39,177,44,1962,608,2148,627,561,900,494,146,366,89,5939,824,1783,446,322,819,279,150,233,67,4923,637,1441,457,314,652,242,224,269,69,4305,303,794,266,175,446,132,150,185,33,2484,49,102,53,30,64,25,28,60,15,426,3,10,6,4,4,9,3,5,3,47,0,3,0,0,0,7,0,0,3,13,2526,6683,2084,1886,3219,1787,750,1357,328,20620
105351300,8,29,32,100,49,192,6,60,12,488,78,334,202,278,273,354,29,196,54,1798,373,1469,518,401,649,421,108,357,108,4404,492,955,374,221,478,183,109,197,81,3090,475,836,337,209,514,217,175,248,61,3072,238,484,209,121,323,110,124,179,48,1836,45,105,42,20,61,22,18,30,10,353,7,17,4,0,4,6,5,0,3,46,3,0,0,0,0,0,0,0,5,8,1719,4229,1718,1350,2351,1505,574,1267,382,15095
105351521,12,37,63,152,70,246,8,69,14,671,108,382,244,312,281,297,38,120,38,1820,761,2227,452,340,864,426,76,174,118,5438,974,1521,448,245,705,292,114,156,76,4531,839,1107,405,230,781,297,136,203,49,4047,418,622,245,127,467,183,111,164,43,2380,78,134,74,13,103,35,33,44,13,527,9,13,0,0,6,7,3,6,0,44,0,3,0,0,0,0,0,0,0,3,3199,6046,1931,1419,3277,1783,519,936,351,19461
105351524,11,21,58,110,58,201,3,55,11,528,101,263,152,231,232,229,12,58,20,1298,953,1935,417,333,658,338,66,114,75,4889,1332,1790,371,246,797,350,66,132,81,5165,908,1243,344,248,685,258,113,147,55,4001,500,837,228,128,501,198,74,107,49,2622,87,172,59,34,121,73,24,40,17,627,7,28,7,0,15,6,0,3,15,81,0,3,0,0,0,3,0,0,3,9,3899,6292,1636,1330,3067,1656,358,656,326,19220
105357100,13,48,51,100,77,163,7,43,15,517,88,425,228,298,301,347,40,170,66,1963,489,1806,558,382,691,453,155,316,135,4985,486,1050,340,228,467,204,124,168,69,3136,535,980,373,193,574,208,162,284,73,3382,299,598,180,99,350,111,99,130,49,1915,64,171,57,21,92,31,22,28,17,503,11,33,8,3,13,6,0,3,6,83,0,3,0,3,0,0,0,0,5,11,1985,5114,1795,1327,2565,1523,609,1142,435,16495
105400200,8,35,112,110,77,287,17,119,46,811,117,568,504,442,506,558,134,428,151,3408,843,2622,1178,729,1361,798,512,927,269,9239,810,1432,898,461,892,364,538,683,179,6257,627,801,892,408,779,336,677,959,157,5636,311,472,462,225,450,151,408,532,81,3092,51,73,57,40,66,19,42,58,16,422,3,11,3,3,3,0,3,9,3,38,0,0,0,3,0,0,6,0,0,9,2770,6014,4106,2421,4134,2513,2337,3715,902,28912
105403950,20,52,277,211,214,634,53,238,53,1752,224,647,702,471,789,704,234,361,104,4236,1208,3204,1635,883,2194,902,892,863,287,12068,1104,2255,1476,797,1871,659,890,825,215,10092,868,1476,1146,711,1625,497,841,895,178,8237,459,722,720,407,1050,328,614,625,79,5004,72,114,132,56,166,63,111,108,25,847,8,9,4,0,6,6,0,12,8,53,3,0,3,0,0,3,0,0,0,9,3966,8479,6095,3536,7915,3796,3635,3927,949,42298
105406251,3,18,41,57,40,146,10,57,18,390,140,434,261,306,423,375,146,280,43,2408,895,3602,994,761,1767,837,605,826,270,10557,565,1523,564,396,801,289,328,344,112,4922,370,669,359,254,580,167,288,298,62,3047,157,341,188,158,316,100,163,208,27,1658,17,78,37,20,47,22,26,45,11,303,4,6,0,0,7,0,0,6,3,26,0,0,0,0,3,0,0,0,0,3,2151,6671,2444,1952,3984,1936,1566,2064,546,23314
105406252,22,41,108,166,88,339,17,92,16,889,116,374,271,289,330,306,51,106,53,1896,575,1728,543,318,769,353,143,190,91,4710,800,1543,583,310,816,265,201,252,84,4854,759,1338,717,401,876,322,287,406,80,5186,380,750,331,177,611,183,190,312,57,2991,58,155,65,40,130,44,28,36,12,568,10,23,6,3,9,0,3,6,9,69,0,6,0,0,3,0,0,0,0,9,2720,5958,2624,1704,3632,1812,920,1400,402,21172
105406253,17,35,114,107,64,278,15,142,14,786,72,278,235,224,260,273,73,113,39,1567,470,1533,532,313,790,304,215,226,87,4470,668,1293,574,322,789,267,235,218,58,4424,459,879,445,287,758,229,260,276,56,3649,302,552,292,161,572,164,164,189,42,2438,45,100,59,37,123,50,46,55,14,529,6,8,3,0,6,3,3,0,3,32,0,3,0,3,0,0,0,3,3,12,2039,4681,2254,1454,3362,1568,1011,1222,316,17907
105406254,13,11,116,63,60,190,10,81,27,571,84,221,276,177,276,272,75,153,79,1613,288,745,552,275,582,292,264,325,92,3415,244,408,437,221,361,162,248,291,64,2436,184,290,357,190,336,149,291,336,71,2204,87,180,194,101,226,70,205,211,36,1310,16,23,33,14,28,6,31,29,7,187,3,3,3,0,6,0,0,3,3,21,0,0,0,0,3,0,0,0,0,3,919,1881,1968,1041,1878,1141,1124,1429,379,11760
105450900,26,55,316,413,152,563,55,374,27,1981,101,300,563,521,324,434,104,230,36,2613,517,1455,902,668,673,376,256,326,58,5231,1096,2534,1095,884,1149,402,326,446,107,8039,1403,3002,1006,927,1413,465,385,540,123,9264,968,2402,685,555,1141,400,341,411,104,7007,147,467,108,92,218,96,76,90,27,1321,21,37,9,8,20,8,3,7,21,134,3,3,3,0,3,3,0,0,6,21,4282,10255,4687,4068,5093,2747,1546,2424,509,35611
105453800,42,49,524,306,143,596,71,384,44,2159,180,321,936,516,435,398,217,341,48,3392,576,946,1300,549,784,423,496,487,105,5666,1072,1107,1249,610,1257,476,625,557,107,7060,1178,1266,1130,625,1287,487,670,652,108,7403,672,854,591,321,752,292,451,427,72,4432,172,166,121,55,135,82,108,82,30,951,23,25,7,3,12,7,3,6,18,104,6,0,0,0,0,0,0,0,0,6,3921,4734,5858,2985,4805,2761,2641,2936,532,31173
105456351,62,51,633,327,267,975,108,549,68,3040,234,510,1114,678,957,688,442,521,94,5238,905,1662,1721,915,2022,822,1272,973,202,10494,1068,1251,1415,914,1923,712,1431,994,177,9885,1121,1167,1351,963,2145,765,1399,1143,221,10275,626,737,871,551,1351,457,994,728,138,6453,102,96,117,53,131,57,128,110,17,811,3,5,9,3,10,6,4,11,3,54,3,0,3,0,0,0,0,0,6,12,4124,5479,7234,4404,8806,4482,5778,5029,926,46262
105456354,43,64,471,320,237,845,80,488,35,2583,248,489,894,608,792,626,242,381,68,4348,983,1874,1567,969,1739,752,734,589,150,9357,1350,1648,1295,902,1925,748,931,645,178,9622,1230,1450,1063,757,1767,656,815,662,157,8557,695,929,648,420,1207,442,635,480,101,5557,91,181,118,47,168,79,100,77,19,880,9,18,5,0,7,0,0,9,0,48,0,0,3,0,0,0,0,4,5,12,4649,6653,6064,4023,7842,4148,3537,3335,713,40964
105530751,43,74,395,327,214,965,68,411,42,2539,265,729,763,596,849,766,227,335,81,4611,1654,3704,1813,951,2457,979,811,677,248,13294,2092,3429,1706,1045,2633,965,918,793,211,13792,1449,2061,1278,817,2109,726,1011,894,179,10524,705,1080,794,460,1372,446,640,617,106,6220,96,158,101,70,138,72,101,91,27,854,8,12,0,3,7,0,5,8,4,47,0,0,0,3,0,0,0,0,0,3,6312,11247,6850,4272,9779,4919,3781,3826,898,51884
105530752,29,57,300,222,175,758,76,318,64,1999,202,605,680,526,816,727,324,440,119,4439,974,2462,1588,935,2031,860,1100,966,255,11171,990,1950,1421,885,1847,608,1120,1000,236,10057,742,1471,1303,805,1808,576,1222,1116,201,9244,407,830,735,487,1172,357,732,787,122,5629,60,96,108,79,152,53,103,140,26,817,3,7,3,6,10,3,3,14,9,58,0,0,0,0,0,0,0,0,4,4,3407,7478,6138,3945,8011,3942,4680,4781,1036,43418
105530753,31,39,338,217,221,795,116,478,84,2319,179,429,613,516,736,642,468,563,118,4264,582,1442,1156,807,1674,693,1310,960,189,8813,669,1237,1224,875,1620,604,1664,1177,190,9260,602,944,1134,803,1486,490,1592,1411,178,8640,279,448,594,463,817,276,836,739,102,4554,23,69,76,55,89,50,117,107,22,608,0,0,0,3,0,0,3,9,10,25,0,0,0,0,0,0,0,0,0,0,2365,4608,5135,3739,6643,3550,6106,5444,893,38483
105554100,4,10,6,66,30,62,6,32,6,222,23,95,38,95,100,77,4,21,6,459,137,379,64,44,119,58,6,23,14,844,394,518,88,68,172,79,5,36,22,1382,393,555,62,67,206,84,13,25,21,1426,277,453,58,45,176,62,18,29,22,1140,81,128,15,3,66,21,11,19,14,358,8,11,5,3,5,3,0,5,7,47,4,4,0,0,0,0,0,0,0,8,1321,2153,336,391,874,446,63,190,112,5886
105554700,11,19,29,135,70,153,12,67,11,507,83,320,116,253,258,230,22,57,21,1360,592,1913,310,263,534,274,40,93,65,4084,1011,1805,262,180,513,199,38,65,55,4128,857,1489,181,171,524,170,57,63,61,3573,439,1025,138,96,432,142,46,69,28,2415,105,291,21,28,135,37,13,29,20,679,8,35,5,3,12,6,0,4,6,79,0,5,0,0,0,0,0,0,5,10,3106,6902,1062,1129,2478,1211,228,447,272,16835
105555350,11,22,25,128,34,111,12,34,0,377,53,248,96,224,152,158,12,32,12,987,474,1234,203,224,350,206,12,56,58,2817,894,1333,153,142,403,183,23,44,63,3238,874,1227,101,114,375,164,26,39,63,2983,496,904,70,71,325,125,22,28,74,2115,174,340,19,37,134,62,7,14,22,809,32,57,9,4,22,7,3,8,5,147,4,4,0,0,4,0,0,0,3,15,3012,5369,676,944,1799,1016,117,255,300,13488
105555950,10,33,33,139,56,138,12,32,16,469,203,863,205,485,460,354,29,69,44,2712,2354,6924,794,733,1692,802,63,222,213,13797,2356,3917,464,377,1165,448,44,97,150,9018,1443,2234,285,244,810,287,59,121,115,5598,915,1769,170,187,871,293,67,100,87,4459,304,639,50,63,262,103,20,44,44,1529,35,81,4,8,24,5,5,3,18,183,4,10,3,0,0,0,0,4,5,26,7624,16470,2008,2236,5340,2430,299,692,692,37791
105556700,28,103,184,357,184,594,23,214,35,1722,225,952,507,768,756,924,90,260,116,4598,1514,5185,1353,864,2074,881,265,428,233,12797,2219,4292,1222,703,1895,648,282,479,232,11972,1808,3204,1203,709,2008,639,462,664,206,10903,917,1846,662,426,1365,469,338,566,111,6700,184,394,161,109,258,81,88,134,35,1444,20,39,13,7,25,16,8,18,4,150,0,7,3,0,4,0,0,3,0,17,6915,16022,5308,3943,8569,4252,1556,2766,972,50303
