region_id,P_SOL_SE_Tot_2001_2005,P_SOL_SE_Tot_2006,P_SOL_SE_Tot_2007,P_SOL_SE_Tot_2008,P_SOL_SE_Tot_2009,P_SOL_SE_Tot_2010,P_SOL_SE_Tot_2011,P_SOL_SE_Tot_arrival_ns,P_SOL_SE_Tot_Total,P_L_prof_Eng_ns_bf1996,P_L_prof_Eng_ns_1996_2000,P_L_prof_Eng_ns_2001_2005,P_L_prof_Eng_ns_2006,P_L_prof_Eng_ns_2007,P_L_prof_Eng_ns_2008,P_L_prof_Eng_ns_2009,P_L_prof_Eng_ns_2010,P_L_prof_Eng_ns_2011,P_L_prof_Eng_ns_arrival_ns,P_L_prof_Eng_ns_Total,P_Tot_bf1996,P_Tot_1996_2000,P_Tot_2001_2005,P_Tot_2006,P_Tot_2007,P_Tot_2008,P_Tot_2009,P_Tot_2010,P_Tot_2011,P_Tot_Yr_arrival_not_stated,P_Tot_Total
105201550,6741,2048,2556,2581,2368,1786,924,2336,57696,218,38,42,8,11,30,24,21,14,84,490,35414,7175,7482,2232,2733,2775,2549,1952,1023,2794,66129
105252851,6175,1641,1653,1901,2233,1405,811,2736,59086,224,57,53,19,3,18,14,12,6,91,497,37657,7004,6625,1757,1750,1990,2327,1480,858,3104,64552
105252854,2305,444,375,407,433,318,191,1077,30497,174,28,28,0,6,3,10,3,3,25,280,24853,3212,2477,468,412,429,460,336,207,1247,34101
105254901,4880,1185,1145,1604,1275,839,667,1229,34244,126,43,36,19,4,16,19,0,6,43,312,21122,5878,5437,1353,1292,1761,1414,944,738,1609,41548
105254904,2491,443,404,484,352,242,166,953,25266,131,15,20,3,8,3,6,0,3,18,207,20043,3682,2875,504,461,558,392,292,194,1165,30166
105301450,282,60,75,103,88,46,20,132,3526,18,0,3,0,0,0,0,3,0,5,29,6559,651,590,137,174,212,165,130,52,338,9008
105301501,2436,642,605,643,503,348,231,606,16752,61,23,24,7,6,3,5,3,3,19,154,13333,3252,2946,742,715,746,581,432,279,992,24018
105301504,936,267,313,322,293,206,137,301,9642,31,14,3,8,3,4,5,0,3,17,88,11342,1690,1403,351,403,411,390,273,190,664,17117
105308400,72,21,12,21,26,23,12,61,1355,6,0,0,4,0,0,0,0,0,4,14,4300,281,233,72,53,78,54,43,19,244,5377
105350150,1764,622,895,1000,825,618,299,604,14107,35,4,7,10,6,13,8,6,3,16,108,8812,1638,2154,725,985,1115,942,723,351,804,18249
105351300,1891,690,908,1088,918,622,357,654,14506,37,8,11,7,7,17,14,7,3,65,176,7691,1386,2100,744,975,1196,996,738,423,816,17065
105351521,2004,579,677,815,651,554,263,443,12476,43,8,7,8,4,3,8,0,0,6,87,7550,1449,2398,666,803,924,769,675,370,561,16165
105351524,458,118,104,152,120,118,63,338,6277,26,0,0,0,0,0,4,0,0,6,36,7146,830,909,217,205,300,241,265,145,487,10745
105357100,2471,744,895,986,782,605,403,634,15968,53,13,29,4,12,7,8,4,3,21,154,8331,1906,2699,807,978,1065,855,678,456,757,18532
105400200,5941,1529,2133,2358,2228,1527,892,1935,38012,92,47,35,14,16,40,25,17,6,47,339,16904,5046,6434,1640,2265,2545,2393,1644,945,2167,41983
105403950,5912,1677,1910,1872,1614,1134,544,1235,35033,101,35,51,5,7,19,25,15,8,50,316,19382,5327,6677,1835,2102,2087,1780,1293,643,1613,42739
105406251,4324,1597,2271,2728,2051,1667,872,980,23762,21,12,30,9,12,22,11,17,5,23,162,6675,2787,4834,1736,2460,2945,2225,1850,1021,1223,27756
105406252,2456,507,470,578,491,453,221,522,14766,41,11,21,9,0,4,4,0,3,19,112,9390,2675,2815,593,561,675,566,524,266,681,18746
105406253,1645,437,471,414,394,357,168,255,9498,20,15,14,0,0,5,0,0,6,14,74,6634,1522,1950,512,545,499,454,419,212,424,13171
105406254,2015,423,520,627,512,279,178,585,13427,51,15,22,7,9,11,6,3,3,28,155,7729,1827,2208,451,563,675,557,302,208,706,15226
105450900,233,49,58,71,66,58,38,79,2516,12,0,3,0,0,0,0,0,0,3,18,9915,693,690,150,150,165,167,113,80,444,12567
105453800,146,38,40,60,45,46,15,109,2000,11,0,3,0,0,0,0,0,0,9,23,5892,477,479,114,102,123,104,97,40,422,7850
105456351,1496,353,448,437,362,304,174,702,12708,51,9,20,9,6,5,10,6,6,7,129,14459,1984,2142,493,580,581,464,387,235,1121,22446
105456354,707,155,188,182,161,128,72,245,5713,29,6,3,0,0,6,0,3,0,9,56,10476,1113,1151,273,303,286,279,223,119,618,14841
105530751,4441,1002,914,931,641,530,285,976,24957,92,24,37,6,4,7,10,7,0,32,219,17730,5047,5825,1283,1208,1177,903,750,428,1403,35754
105530752,5286,1549,1597,1812,1426,943,503,940,31154,75,32,49,18,9,24,20,15,3,24,269,18831,4880,6194,1779,1817,2030,1620,1092,580,1363,40186
105530753,4292,953,1084,1136,1005,730,441,1006,28064,113,34,51,11,18,12,9,19,7,40,314,18691,5498,5184,1155,1287,1370,1167,922,514,1494,37282
105554100,108,32,30,39,34,33,12,71,1577,8,6,3,0,0,0,0,0,0,0,17,2321,323,288,53,56,70,79,69,39,146,3444
105554700,713,213,255,315,267,268,124,180,5178,17,3,0,0,3,5,0,0,3,3,34,5328,1053,1331,359,390,466,389,450,211,351,10328
105555350,306,103,161,159,172,188,125,93,2623,8,5,0,0,3,0,0,0,0,0,16,4104,852,1134,304,404,445,441,523,326,315,8848
105555950,1476,482,648,692,641,717,420,301,9885,25,12,12,0,0,0,6,4,0,12,71,9775,2174,3104,949,1160,1301,1248,1467,853,709,22740
105556700,4650,1268,1508,1882,1980,1925,939,1162,33477,66,15,23,10,6,13,12,10,6,52,213,20720,4695,5608,1505,1748,2185,2207,2177,1084,1613,43542
105558250,2795,786,929,1206,1006,1151,582,766,19080,42,8,16,0,4,11,8,6,5,20,120,13020,3160,3823,1039,1190,1556,1254,1529,829,1152,28552
105604001,1401,279,298,257,215,245,103,268,10563,40,8,9,0,0,0,0,0,0,0,57,12040,2664,2428,518,546,475,369,426,214,590,20270
105604004,4036,1033,1209,1362,1198,1092,560,760,24452,41,21,20,8,7,13,9,4,8,12,143,16575,4588,5170,1232,1445,1646,1402,1345,676,1146,35225
105604500,2079,553,663,653,629,668,369,616,17800,45,17,9,3,3,3,0,4,5,14,103,21056,4926,4630,1104,1240,1302,1206,1336,776,1255,38831
105607421,2335,491,550,503,468,382,213,451,15948,54,19,8,5,3,0,3,0,3,16,111,14317,2977,3125,640,757,777,672,654,401,749,25069
105607423,892,155,199,196,128,123,77,222,7824,30,10,0,3,0,0,0,0,3,11,57,9000,1876,1695,295,392,403,288,241,156,455,14801
105607425,1457,244,251,295,247,272,115,338,11211,28,8,9,0,0,6,6,0,3,6,66,9315,1992,1796,307,333,380,333,370,158,500,15484
105655150,490,163,206,251,302,332,177,143,3608,3,3,0,3,3,3,0,3,0,3,21,5073,1318,1951,588,663,744,804,1066,525,487,13219
105656370,336,75,86,93,98,109,52,126,2993,7,3,4,3,0,0,0,0,0,6,23,8007,1283,1391,312,336,342,320,289,166,520,12966
105658000,2060,567,728,909,672,548,307,682,16378,53,10,18,6,6,7,0,7,3,24,134,20991,4363,5229,1288,1441,1668,1224,1149,661,1628,39642
105703101,244,56,61,84,58,49,28,107,2054,16,0,0,0,0,0,0,0,0,5,21,6993,761,1038,264,264,298,245,181,99,509,10652
105703104,542,133,181,176,146,112,56,170,4091,21,6,0,0,0,3,0,0,0,7,37,9947,1265,1395,342,365,380,293,254,117,735,15093
105708551,155,45,39,51,38,47,33,128,2056,11,0,3,0,0,0,0,0,0,6,20,7110,573,478,120,104,106,100,104,52,480,9227
105708554,222,56,76,110,76,64,44,103,2293,8,8,0,0,0,0,0,0,0,0,16,6333,547,643,169,149,177,149,151,82,417,8817
110051720,57,24,8,19,25,33,39,140,710,3,0,3,0,0,3,0,3,3,3,18,2309,166,195,57,42,62,54,88,72,296,3341
110054651,155,32,42,49,39,36,20,55,1262,4,0,3,0,0,0,0,0,0,0,7,3663,374,451,111,120,128,131,75,49,248,5350
110054653,260,69,83,76,78,89,67,117,2463,21,0,3,0,0,3,0,0,3,0,30,4874,438,560,130,173,171,161,167,106,321,7101
110054655,90,45,46,67,41,63,20,82,1306,3,0,3,0,3,0,0,0,0,6,15,4345,321,372,84,95,107,81,112,64,321,5902
110055050,221,105,80,89,65,66,32,45,1495,3,0,3,3,3,0,0,0,0,0,12,3239,344,485,200,171,179,123,121,69,226,5157
110055903,266,96,107,158,182,169,132,120,2408,7,0,5,0,0,0,7,0,3,7,29,3393,413,589,177,193,249,284,350,229,289,6166
110055904,358,139,182,247,334,312,176,143,3261,6,0,0,0,0,0,4,3,4,7,24,2793,344,497,184,218,296,394,354,229,305,5614
110055905,315,102,140,176,206,266,97,200,3285,13,0,0,0,0,0,4,3,3,24,47,3873,342,581,177,195,285,300,380,149,417,6699
110056400,130,44,52,46,50,46,26,69,1376,8,0,0,0,0,4,3,0,0,0,15,5060,350,535,168,128,194,159,154,55,311,7114
110102700,4,3,4,0,3,6,0,0,52,0,0,0,0,0,0,0,0,0,0,0,330,19,17,6,10,0,3,9,0,14,408
110103050,7,0,0,0,3,0,3,0,50,0,0,0,0,0,0,0,0,0,0,0,276,20,28,0,12,0,3,6,3,21,369
110103320,49,19,16,9,13,11,12,33,629,5,0,3,0,0,0,0,0,0,0,8,2889,155,135,35,33,36,27,31,30,183,3554
110105650,30,24,37,37,20,26,9,70,372,0,0,0,0,0,0,0,0,0,0,0,548,65,81,45,60,76,68,55,38,101,1137
110107000,86,62,27,45,24,20,16,20,460,0,0,0,0,0,0,0,0,0,0,0,1015,149,210,86,57,100,51,61,41,93,1863
110107620,24,11,10,23,19,20,20,11,202,0,0,0,0,0,0,0,0,0,3,3,501,69,79,27,26,45,34,55,45,50,931
115054400,34,8,16,19,12,7,13,24,509,0,0,0,0,0,0,0,3,0,0,3,2038,122,194,59,55,72,45,62,25,110,2782
115056900,171,46,63,62,56,43,27,161,4337,34,0,4,0,3,0,0,3,0,3,47,9349,335,447,125,146,141,102,90,76,492,11303
115058451,987,299,512,792,1108,1151,554,506,12386,36,6,9,0,0,0,8,10,12,7,88,13175,1266,1583,438,676,982,1307,1340,700,979,22446
115058454,493,121,124,109,132,141,66,451,9853,63,6,3,3,3,8,0,3,0,15,104,15625,883,881,250,222,219,224,196,115,873,19488
115076951,86,24,21,28,26,21,14,174,875,3,3,0,0,0,0,0,0,0,3,9,2704,213,234,51,55,66,75,56,31,311,3796
115106952,74,18,22,28,37,12,6,76,1609,13,0,3,0,0,0,0,0,3,0,19,6640,267,283,56,60,63,101,50,49,385,7954
115108350,113,34,30,25,48,34,22,104,1314,6,0,3,3,0,3,0,0,0,3,18,5146,327,382,101,76,67,111,62,56,408,6736
120057554,161,68,73,106,124,98,33,92,1569,8,0,0,4,0,3,3,0,0,3,21,5972,627,672,191,238,230,242,198,86,465,8921
120057556,35,3,19,10,9,9,9,18,224,3,0,0,0,0,0,0,0,0,0,3,882,101,192,32,54,57,41,27,15,83,1484
120074851,102,35,33,41,71,56,28,54,819,8,0,3,0,0,4,0,3,0,0,18,1609,167,226,59,53,77,98,80,41,138,2548
120100250,113,29,27,26,48,45,18,37,821,0,0,0,0,0,0,0,0,0,0,0,2869,269,365,89,81,85,118,99,52,191,4218
120101350,169,56,71,47,54,57,18,71,1176,4,0,4,0,0,0,0,0,0,0,8,3215,458,578,147,154,146,143,140,65,269,5315
120104550,20,0,4,16,3,0,3,15,153,0,0,0,0,0,0,0,0,0,0,0,638,45,71,9,7,25,11,3,6,44,859
120104854,37,7,6,10,6,9,4,14,304,3,0,0,0,0,0,0,0,0,3,6,1067,111,104,24,16,33,12,17,7,53,1444
120106611,9,0,0,8,6,12,4,10,124,0,3,0,0,0,0,0,0,0,0,3,350,25,28,7,0,8,18,18,10,25,489
120106612,10,0,6,6,3,0,0,12,121,0,0,0,0,0,0,0,0,0,0,0,541,29,41,7,13,20,17,7,0,49,724
120107558,36,13,14,18,13,16,14,25,475,3,0,0,0,0,0,0,0,0,0,3,1764,140,171,42,35,44,27,27,21,108,2379
125011801,242,103,102,136,157,171,89,107,2013,3,0,3,3,0,3,0,6,3,9,30,3887,398,520,206,194,237,224,277,138,368,6449
125036381,96,34,40,46,42,23,9,40,867,4,0,0,0,0,0,0,0,0,0,4,3729,321,427,104,126,132,114,82,38,247,5320
125050600,32,14,0,16,8,6,3,6,257,3,0,0,0,0,0,0,0,0,0,3,1140,79,114,32,21,22,21,27,11,66,1533
125051736,20,6,4,7,10,8,6,16,250,3,0,0,0,0,0,0,3,0,0,6,1437,74,102,10,20,24,24,30,22,95,1838
125051737,45,9,19,18,14,7,9,41,305,0,0,0,0,0,0,0,0,0,0,0,879,67,89,24,19,24,20,15,22,100,1259
125051738,11,0,5,3,4,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,431,30,38,0,5,6,7,7,3,19,546
125051804,63,18,43,61,95,44,12,43,773,0,0,0,0,0,0,5,0,0,0,5,1604,115,190,39,59,83,111,50,16,115,2382
125055700,18,3,7,8,9,3,7,14,271,0,0,0,0,0,0,0,0,0,0,0,1470,63,64,13,23,17,13,17,10,88,1778
125103380,67,10,24,33,31,27,12,45,728,0,0,0,0,4,0,6,0,0,0,10,2944,168,217,42,63,60,62,47,25,218,3846
125104350,32,10,10,14,14,12,14,83,421,3,0,0,0,0,0,0,0,0,0,3,1487,86,81,20,31,21,22,23,21,178,1970
125106385,26,10,10,3,9,8,6,23,344,3,0,0,0,0,0,0,0,3,0,6,2172,127,121,34,25,18,29,28,12,162,2728
125108859,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,22,9,3,0,4,0,3,0,0,6,47
130057311,98,52,43,77,44,25,30,31,705,3,0,0,3,0,0,0,0,0,0,6,1411,142,188,84,71,109,77,46,46,141,2315
130103550,10,3,11,12,10,7,3,3,132,0,0,0,0,0,0,0,0,0,0,0,318,23,30,14,11,22,18,13,10,24,483
130103660,8,3,0,3,3,4,4,0,35,0,0,0,0,0,0,0,0,0,0,0,139,4,22,7,3,3,3,4,4,8,197
130104201,3,3,7,3,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,186,12,16,6,7,6,0,4,0,11,248
130104920,8,0,3,4,0,5,0,0,76,0,0,0,0,0,0,0,0,0,0,0,277,19,21,6,6,17,3,11,9,18,387
130107314,18,0,6,0,3,3,0,0,100,0,0,0,0,0,0,0,0,0,0,0,522,27,43,5,6,0,9,10,9,19,650
130150111,133,33,59,97,133,220,165,79,1181,0,0,0,0,0,6,3,0,0,4,13,1040,202,213,54,76,129,184,250,187,140,2475
130150112,5,0,0,3,0,9,4,0,61,0,0,0,0,0,0,0,0,0,0,0,219,39,37,6,6,8,0,9,4,11,339
130153010,13,0,3,3,9,0,0,15,112,3,0,0,0,0,0,0,0,0,0,3,419,26,27,9,8,9,9,0,0,42,549
130153650,7,6,0,0,0,0,0,6,33,0,0,0,0,0,0,0,0,0,0,0,140,10,18,9,6,7,3,0,0,9,202
130154202,19,15,15,36,18,18,13,22,235,0,0,0,0,0,0,0,3,3,3,9,337,28,102,49,28,50,27,48,28,57,754
130157400,10,0,6,0,5,5,0,6,94,0,0,0,0,0,0,0,0,3,0,3,398,25,29,0,12,3,8,5,3,28,511
130157650,4,0,6,0,6,0,0,3,69,0,0,0,0,0,0,0,0,0,0,0,297,22,17,3,9,3,12,6,3,10,382
130157850,8,0,0,0,0,0,0,6,34,0,0,0,0,0,0,0,0,0,0,0,102,14,11,0,3,0,3,6,0,12,151
130205300,18,19,7,25,25,11,11,23,237,6,0,0,0,0,0,0,0,0,0,6,313,34,44,32,14,37,36,28,19,53,610
130205750,15,3,9,15,16,10,7,4,153,0,0,0,0,0,0,0,0,0,4,4,305,45,32,16,12,15,21,22,10,37,515
135012601,136,56,79,52,57,41,25,39,825,0,0,3,0,0,0,0,3,0,3,9,1083,118,213,77,105,73,80,56,59,116,1980
135052604,5,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,108,3,5,3,0,0,4,0,0,7,130
135052950,5,3,7,7,6,3,0,0,49,0,0,0,0,0,0,0,0,0,0,0,96,10,13,6,7,10,6,3,0,6,157
135055271,23,3,6,19,14,14,11,21,339,3,0,0,0,0,0,0,0,0,3,6,1098,63,84,20,28,41,30,25,20,76,1485
135055850,8,3,3,4,5,0,0,0,59,3,0,0,0,0,0,0,0,0,0,3,183,9,22,6,6,7,5,3,0,10,251
135058020,22,0,4,6,0,0,0,7,116,3,0,0,0,0,0,0,0,0,0,3,394,26,46,5,7,10,6,4,4,24,526
135058150,12,3,3,0,3,6,3,71,165,0,0,0,0,0,0,0,0,0,6,6,296,19,29,10,6,0,3,6,6,92,467
135100950,3,3,7,6,9,3,9,6,49,0,0,0,0,0,0,0,0,0,0,0,53,0,3,7,7,6,9,3,9,11,108
135102150,3,0,4,0,4,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,71,0,3,0,4,4,4,0,0,7,93
135107900,13,6,9,13,15,13,6,12,294,3,0,0,0,0,0,3,0,0,0,6,495,21,26,12,18,20,25,23,9,36,685
135107950,6,3,4,4,6,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,67,4,9,3,4,4,10,3,0,9,113
135151150,3,0,0,6,3,0,0,0,22,3,0,0,0,0,0,0,0,0,0,3,57,8,6,0,3,6,6,8,0,8,102
135151200,0,0,0,0,6,3,0,0,18,0,0,0,0,0,0,0,0,0,3,3,28,6,3,0,0,3,6,3,0,3,52
135151750,11,7,17,29,9,14,7,4,128,0,0,0,0,0,0,0,0,0,0,0,120,17,30,13,26,42,16,24,11,20,319
140030471,110,31,33,35,41,30,26,183,893,4,3,0,0,0,0,0,0,0,3,10,1609,202,243,68,75,61,88,66,52,266,2730
140070473,4,0,0,3,0,0,0,48,129,0,0,0,0,0,0,0,0,0,0,0,362,16,15,0,0,6,6,3,0,56,464
140070850,8,14,7,0,0,0,0,3,70,0,0,0,0,0,0,0,0,0,0,0,320,15,24,14,10,9,0,4,0,23,419
140071400,14,6,6,9,3,6,0,14,138,0,0,0,0,0,0,0,0,0,0,0,580,43,32,12,22,16,11,17,3,58,794
140074870,31,10,8,17,11,8,6,135,542,0,0,0,0,0,0,0,0,0,0,0,1326,80,63,31,15,38,25,14,10,208,1810
140075274,8,4,0,7,0,3,4,0,93,0,0,0,0,0,0,0,0,0,0,0,274,9,12,4,0,7,0,3,4,20,333
140076100,6,3,0,4,7,0,0,39,134,0,0,0,0,0,0,0,0,0,0,0,314,43,27,10,9,18,13,3,0,58,495
140150800,7,6,0,0,3,3,0,3,41,3,0,0,0,0,0,0,0,0,0,3,174,7,19,9,0,4,9,6,3,10,241
140152350,20,3,7,6,0,6,0,12,172,0,0,0,0,0,0,0,0,0,0,0,538,29,52,3,13,13,6,13,6,38,711
140152900,11,0,0,8,6,6,3,3,87,0,0,0,0,0,0,0,0,0,0,0,231,24,31,11,10,15,9,12,6,21,370
140154600,4,6,8,6,10,4,9,3,72,0,0,0,0,0,0,0,0,0,0,0,113,24,17,9,14,11,10,9,12,12,231
140156200,24,15,15,10,20,29,12,17,219,0,0,0,0,0,0,0,0,0,0,0,395,41,49,21,18,24,26,44,23,60,701
140158100,3,3,0,0,6,0,0,4,27,0,0,0,0,0,0,0,0,0,0,0,146,4,6,9,0,0,9,0,0,7,181
140206150,287,80,89,88,63,31,55,47,1348,0,0,0,0,0,3,3,0,0,0,6,1807,209,431,118,134,128,107,67,89,152,3242
145056181,10,3,0,9,11,8,0,7,262,3,0,0,0,0,0,0,0,0,3,6,1153,90,82,21,19,28,20,14,10,55,1492
145056470,364,150,162,251,231,171,108,123,3782,25,0,3,0,3,0,3,0,3,5,42,4350,422,591,223,235,336,307,254,160,276,7154
145101050,3,6,0,3,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,107,8,7,6,0,3,3,0,4,3,141
145103311,56,14,25,38,29,50,17,151,613,7,0,3,0,0,0,0,3,0,0,13,968,59,98,29,41,56,43,68,29,217,1608
145103314,9,0,0,3,0,3,7,3,172,3,0,0,0,0,0,0,0,0,0,3,630,34,23,4,6,3,3,9,11,28,751
145103700,0,0,6,6,0,3,0,0,51,0,0,0,0,0,0,0,0,0,0,0,145,8,5,0,6,9,0,3,3,7,186
145106184,4,0,0,0,0,0,4,4,74,0,0,0,0,0,0,0,0,0,0,0,339,13,21,3,6,7,6,3,4,15,417
145107640,15,0,0,3,3,3,3,3,108,0,0,0,0,0,0,0,0,0,0,0,413,21,34,0,3,10,9,6,6,31,533
145108710,38,0,9,9,21,15,10,22,345,0,0,0,0,0,0,0,0,0,0,0,1135,101,126,17,30,37,34,24,10,87,1601
145108750,30,3,10,14,7,8,9,15,211,3,0,0,0,0,0,0,0,0,0,3,480,36,64,8,13,18,11,18,12,40,700
145150550,56,13,12,14,9,31,12,16,650,4,0,0,0,0,0,0,0,0,0,4,3040,145,171,43,30,44,35,49,28,167,3752
145152750,45,10,10,13,9,18,20,48,981,8,0,0,0,3,0,0,0,0,6,17,4104,140,175,28,47,50,45,36,30,236,4891
145201000,0,0,3,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,170,4,4,0,6,0,4,0,0,4,192
145202050,31,10,14,9,22,4,6,40,455,0,0,3,0,0,0,0,0,0,0,3,1063,59,73,16,20,16,26,11,12,67,1363
145207050,15,3,0,11,14,9,12,16,226,3,0,3,0,0,0,0,0,0,0,6,647,47,52,7,10,24,20,32,21,53,913
150057751,382,134,166,126,242,227,111,74,2060,0,0,10,0,0,3,6,4,3,3,29,1956,337,592,205,235,201,308,295,156,177,4462
150102000,7,3,0,0,3,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,124,15,13,6,0,4,3,0,3,5,173
150102200,16,0,3,8,6,3,0,8,71,0,0,0,0,0,0,0,0,0,0,0,299,7,25,3,3,11,13,3,3,22,389
150103500,0,0,3,6,4,0,0,3,29,0,0,0,0,0,0,0,0,5,0,5,73,17,4,4,3,14,8,0,9,7,139
150104300,10,3,6,6,0,3,0,153,201,0,0,6,0,0,0,0,0,0,0,6,167,20,28,3,13,9,0,3,0,160,403
150104950,10,3,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,95,7,23,3,0,0,0,0,0,6,134
150105800,17,0,0,10,4,13,0,6,81,0,0,0,0,0,0,0,0,0,0,0,166,12,28,0,7,10,7,13,0,16,259
150107350,3,0,3,5,4,12,3,3,66,0,0,0,0,0,0,0,0,0,0,0,187,6,7,0,6,5,10,12,3,11,247
150107500,26,9,15,27,33,24,6,14,297,0,0,0,0,0,0,0,3,0,0,3,555,51,66,24,28,57,49,36,12,36,914
150107754,8,3,7,0,0,7,0,0,50,0,0,0,0,0,0,0,0,0,0,0,148,18,16,3,7,8,0,7,0,6,213
150151600,3,0,9,9,9,9,8,6,67,0,0,0,0,3,0,0,0,0,0,3,74,15,10,7,15,20,16,15,12,14,198
150153450,379,96,131,242,208,121,75,171,3198,9,6,8,0,3,3,3,3,0,0,35,2094,390,505,123,153,279,261,157,95,257,4314
150153850,0,3,3,12,3,3,6,0,65,0,0,0,0,0,0,0,0,0,0,0,107,4,14,3,7,12,3,3,6,10,169
150154750,28,0,7,6,19,17,16,33,355,0,0,0,0,0,3,0,0,0,0,3,450,62,51,8,14,12,23,23,19,57,719
150155550,0,3,0,6,3,3,10,6,40,0,0,0,0,0,0,0,0,0,0,0,48,9,7,3,3,12,10,3,17,9,121
155050050,164,145,133,134,217,142,107,88,1902,9,0,0,0,3,0,4,0,3,10,29,2838,244,360,195,190,184,267,205,156,243,4882
155053341,3,3,3,0,6,0,3,0,38,0,0,0,0,0,0,0,0,0,0,0,161,12,17,3,3,5,12,0,6,13,232
155102300,14,0,8,4,9,6,6,4,139,0,0,0,0,0,0,0,0,0,0,0,622,39,44,12,11,12,18,6,12,31,807
155103342,3,3,0,0,3,3,6,6,55,0,0,0,0,0,0,0,0,0,0,0,242,20,14,3,8,3,10,7,10,19,336
155107450,9,3,7,0,4,0,3,26,91,0,0,3,0,0,0,0,0,0,0,3,181,17,25,3,7,3,7,11,3,35,292
