region_id,Sme_Usl_ad_5_yr_ago_as_2011_M,Sme_Usl_ad_5_yr_ago_as_2011_F,Sme_Usl_ad_5_yr_ago_as_2011_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
105051100,10161,10674,20835,1094,1141,2235,3887,3856,7743,71,69,140,93,98,191,16,20,36,24,31,55,9,0,9,8,13,21,34,28,62,0,0,0,4142,4115,8257,1405,1390,2795,79,61,140,6720,6707,13427,1252,1193,2445,18133,18574,36707
105054800,10373,11752,22125,1598,1799,3397,6061,6930,12991,257,293,550,226,278,504,72,75,147,88,107,195,16,27,43,19,11,30,84,121,205,0,0,0,6823,7842,14665,2028,2327,4355,110,116,226,10559,12084,22643,1585,1546,3131,22517,25382,47899
105055200,16956,17568,34524,1682,1695,3377,9640,10372,20012,270,286,556,298,310,608,106,107,213,94,103,197,41,43,84,26,30,56,123,157,280,0,0,0,10598,11408,22006,2814,2888,5702,167,145,312,15261,16136,31397,3042,2534,5576,35259,36238,71497
105057201,2634,2500,5134,557,520,1077,1821,1578,3399,145,127,272,119,105,224,39,33,72,54,46,100,12,3,15,3,4,7,48,23,71,0,0,0,2241,1919,4160,3817,4011,7828,89,83,172,6704,6533,13237,2621,2115,4736,11959,11148,23107
105057204,7938,6067,14005,1586,1063,2649,6575,5498,12073,490,321,811,471,409,880,141,121,262,226,198,424,65,30,95,25,21,46,171,135,306,0,0,0,8164,6733,14897,4152,3579,7731,191,152,343,14093,11527,25620,3995,2986,6981,26026,20580,46606
105057205,9782,8725,18507,1439,1219,2658,8430,7545,15975,367,294,661,452,432,884,125,138,263,192,134,326,32,46,78,29,26,55,196,188,384,0,0,0,9823,8803,18626,3862,3832,7694,187,120,307,15311,13974,29285,3457,2767,6224,28550,25466,54016
105057206,5700,5980,11680,1111,1066,2177,5202,5183,10385,292,261,553,283,312,595,111,106,217,144,148,292,34,29,63,26,22,48,157,169,326,3,0,3,6252,6230,12482,3876,4219,8095,82,94,176,11321,11609,22930,2831,2265,5096,19852,19854,39706
105106550,27257,29866,57123,3582,3701,7283,12467,13414,25881,429,459,888,546,560,1106,110,131,241,157,177,334,45,70,115,67,51,118,245,259,504,0,0,0,14066,15121,29187,7959,8256,16215,256,260,516,25863,27338,53201,6281,4684,10965,59401,61888,121289
105108050,12444,13284,25728,1862,1795,3657,6190,6526,12716,286,324,610,290,353,643,67,76,143,102,126,228,12,7,19,10,16,26,91,78,169,0,0,0,7048,7506,14554,3902,4152,8054,123,122,245,12935,13575,26510,3659,3295,6954,29038,30154,59192
105108500,10145,11876,22021,1383,1553,2936,5479,6315,11794,264,296,560,259,321,580,75,101,176,107,143,250,11,18,29,11,9,20,114,115,229,4,0,4,6324,7318,13642,2424,2588,5012,86,78,164,10217,11537,21754,2693,2664,5357,23055,26077,49132
105154150,21333,22892,44225,1944,2116,4060,7461,8002,15463,94,86,180,113,106,219,37,41,78,42,40,82,11,7,18,8,8,16,31,40,71,0,0,0,7797,8330,16127,2870,3198,6068,125,105,230,12736,13749,26485,1681,1606,3287,35750,38247,73997
105154450,14910,15776,30686,1260,1394,2654,5554,5777,11331,63,85,148,91,104,195,38,40,78,31,28,59,7,3,10,6,9,15,36,23,59,0,0,0,5826,6069,11895,2228,2389,4617,95,90,185,9409,9942,19351,1191,1203,2394,25510,26921,52431
105156650,25196,26585,51781,2400,2367,4767,9294,9622,18916,148,130,278,203,205,408,45,52,97,37,44,81,17,15,32,11,9,20,52,57,109,0,0,0,9807,10134,19941,3921,3822,7743,214,251,465,16342,16574,32916,3302,2910,6212,44840,46069,90909
105157151,26639,28906,55545,3838,3910,7748,10646,11568,22214,169,162,331,323,330,653,47,60,107,66,78,144,21,25,46,30,11,41,76,57,133,0,0,0,11378,12291,23669,1523,1674,3197,152,120,272,16891,17995,34886,2217,2044,4261,45747,48945,94692
105157152,34589,35434,70023,3131,3337,6468,9061,9669,18730,120,126,246,192,199,391,38,44,82,69,75,144,26,19,45,16,17,33,42,45,87,0,0,0,9564,10194,19758,1082,1237,2319,120,126,246,13897,14894,28791,1719,1708,3427,50205,52036,102241
105200351,16721,17350,34071,1735,1802,3537,5097,5147,10244,49,46,95,39,49,88,15,17,32,18,23,41,5,3,8,0,0,0,6,10,16,0,0,0,5229,5295,10524,1745,1944,3689,110,115,225,8819,9156,17975,2147,2090,4237,27687,28596,56283
105200353,19744,20548,40292,1301,1252,2553,5745,5832,11577,48,53,101,75,57,132,14,16,30,19,24,43,8,7,15,6,3,9,5,9,14,0,0,0,5920,6001,11921,976,1115,2091,111,93,204,8308,8461,16769,2243,1865,4108,30295,30874,61169
105200355,16230,17251,33481,1194,1248,2442,5208,5461,10669,42,53,95,81,82,163,9,9,18,17,26,43,4,5,9,9,10,19,16,17,33,0,0,0,5386,5663,11049,715,877,1592,96,118,214,7391,7906,15297,1150,1177,2327,24771,26334,51105
105201550,36994,38192,75186,3700,3579,7279,11206,11010,22216,142,135,277,143,149,292,58,45,103,35,51,86,25,10,35,11,8,19,41,42,83,0,0,0,11661,11450,23111,5823,5749,11572,279,236,515,21463,21014,42477,4911,4439,9350,63368,63645,127013
105252851,33437,34744,68181,3246,3331,6577,9324,9591,18915,120,127,247,111,124,235,35,30,65,31,37,68,3,5,8,10,6,16,11,14,25,0,0,0,9645,9934,19579,3561,4349,7910,295,346,641,16747,17960,34707,3360,3227,6587,53544,55931,109475
105252854,24046,24450,48496,1107,1205,2312,5123,5231,10354,38,41,79,68,63,131,10,20,30,6,3,9,0,3,3,4,11,15,6,17,23,0,0,0,5255,5389,10644,849,1040,1889,86,62,148,7297,7696,14993,1232,1194,2426,32575,33340,65915
