region_id,M_Hbn_in_RM_0_14,M_Hbn_in_RM_15_24,M_Hbn_in_RM_25_34,M_Hbn_in_RM_35_44,M_Hbn_in_RM_45_54,M_Hbn_in_RM_55_64,M_Hbn_in_RM_65_74,M_Hbn_in_RM_75_84,M_Hbn_in_RM_85ov,M_Hbn_in_RM_Tot,M_Ptn_in_DFM_0_14,M_Ptn_in_DFM_15_24,M_Ptn_in_DFM_25_34,M_Ptn_in_DFM_35_44,M_Ptn_in_DFM_45_54,M_Ptn_in_DFM_55_64,M_Ptn_in_DFM_65_74,M_Ptn_in_DFM_75_84,M_Ptn_in_DFM_85ov,M_Ptn_in_DFM_Tot,M_LonePnt_0_14,M_LonePnt_15_24,M_LonePnt_25_34,M_LonePnt_35_44,M_LonePnt_45_54,M_LonePnt_55_64,M_LonePnt_65_74,M_LonePnt_75_84,M_LonePnt_85ov,M_LonePnt_Tot,M_CU15_0_14,M_CU15_15_24,M_CU15_25_34,M_CU15_35_44,M_CU15_45_54,M_CU15_55_64,M_CU15_65_74,M_CU15_75_84,M_CU15_85ov,M_CU_15_Tot,M_DpStu_0_14,M_DpStu_15_24,M_DpStu_25_34,M_DpStu_35_44,M_DpStu_45_54,M_DpStu_55_64,M_DpStu_65_74,M_DpStu_75_84,M_DpStu_85ov,M_DpStu_Tot,M_NDpChl_0_14,M_NDpChl_15_24,M_NDpChl_25_34,M_NDpChl_35_44,M_NDpChl_45_54,M_NDpChl_55_64,M_NDpChl_65_74,M_NDpChl_75_84,M_NDpChl_85ov,M_NDpChl_Tot,M_OthRI_0_14,M_OthRI_15_24,M_OthRI_25_34,M_OthRI_35_44,M_OthRI_45_54,M_OthRI_55_64,M_OthRI_65_74,M_OthRI_75_84,M_OthRI_85ov,M_OthRI_Tot,M_URI_in_FH_0_14,M_URI_in_FH_15_24,M_URI_in_FH_25_34,M_URI_in_FH_35_44,M_URI_in_FH_45_54,M_URI_in_FH_55_64,M_URI_in_FH_65_74,M_URI_in_FH_75_84,M_URI_in_FH_85ov,M_URI_in_FH_Tot,M_GrpH_Mem_0_14,M_GrpH_Mem_15_24,M_GrpH_Mem_25_34,M_GrpH_Mem_35_44,M_GrpH_Mem_45_54,M_GrpH_Mem_55_64,M_GrpH_Mem_65_74,M_GrpH_Mem_75_84,M_GrpH_Mem_85ov,M_GrpH_Mem_Tot,M_LonePsn_0_14,M_LonePsn_15_24,M_LonePsn_25_34,M_LonePsn_35_44,M_LonePsn_45_54,M_LonePsn_55_64,M_LonePsn_65_74,M_LonePsn_75_84,M_LonePsn_85ov,M_LonePsn_Tot,M_Vis_within_Aus_0_14,M_Vis_within_Aus_15_24,M_Vis_within_Aus_25_34,M_Vis_within_Aus_35_44,M_Vis_within_Aus_45_54,M_Vis_within_Aus_55_64,M_Vis_within_Aus_65_74,M_Vis_within_Aus_75_84,M_Vis_within_Aus_85ov,M_Vis_within_Aus_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Wife_in_RM_0_14,F_Wife_in_RM_15_24,F_Wife_in_RM_25_34,F_Wife_in_RM_35_44,F_Wife_in_RM_45_54,F_Wife_in_RM_55_64,F_Wife_in_RM_65_74,F_Wife_in_RM_75_84,F_Wife_in_RM_85ov,F_Wife_in_RM_Tot,F_Ptn_in_DFM_0_14,F_Ptn_in_DFM_15_24,F_Ptn_in_DFM_25_34,F_Ptn_in_DFM_35_44,F_Ptn_in_DFM_45_54,F_Ptn_in_DFM_55_64,F_Ptn_in_DFM_65_74,F_Ptn_in_DFM_75_84,F_Ptn_in_DFM_85ov,F_Ptn_in_DFM_Tot,F_LonePnt_0_14,F_LonePnt_15_24,F_LonePnt_25_34,F_LonePnt_35_44,F_LonePnt_45_54,F_LonePnt_55_64,F_LonePnt_65_74,F_LonePnt_75_84,F_LonePnt_85ov,F_LonePnt_Tot,F_CU15_0_14,F_CU15_15_24,F_CU15_25_34,F_CU15_35_44,F_CU15_45_54,F_CU15_55_64,F_CU15_65_74,F_CU15_75_84,F_CU15_85ov,F_CU_15_Tot,F_DpStu_0_14,F_DpStu_15_24,F_DpStu_25_34,F_DpStu_35_44,F_DpStu_45_54,F_DpStu_55_64,F_DpStu_65_74,F_DpStu_75_84,F_DpStu_85ov,F_DpStu_Tot,F_NDpChl_0_14,F_NDpChl_15_24,F_NDpChl_25_34,F_NDpChl_35_44,F_NDpChl_45_54,F_NDpChl_55_64,F_NDpChl_65_74,F_NDpChl_75_84,F_NDpChl_85ov,F_NDpChl_Tot,F_OthRI_0_14,F_OthRI_15_24,F_OthRI_25_34,F_OthRI_35_44,F_OthRI_45_54,F_OthRI_55_64,F_OthRI_65_74,F_OthRI_75_84,F_OthRI_85ov,F_OthRI_Tot,F_URI_in_FH_0_14,F_URI_in_FH_15_24,F_URI_in_FH_25_34,F_URI_in_FH_35_44,F_URI_in_FH_45_54,F_URI_in_FH_55_64,F_URI_in_FH_65_74,F_URI_in_FH_75_84,F_URI_in_FH_85ov,F_URI_in_FH_Tot
105051100,0,37,1052,1721,1514,1173,868,527,91,6983,0,80,367,320,183,97,34,10,0,1091,0,6,11,53,78,59,31,21,11,270,3470,0,0,0,0,0,0,0,0,3470,0,845,0,0,0,0,0,0,0,845,0,647,613,247,149,55,7,0,0,1718,0,156,181,65,55,54,50,30,11,602,0,96,85,39,33,17,5,0,3,278,0,281,299,117,79,79,50,13,5,923,0,69,220,240,297,274,278,164,56,1598,48,40,71,66,32,28,17,3,0,305,3518,2257,2899,2868,2420,1836,1340,768,177,18083,0,113,1456,1845,1407,1098,781,323,39,7062,0,130,391,256,154,73,27,3,0,1034,0,38,181,395,388,273,124,109,51,1559,3180,0,0,0,0,0,0,0,0,3180,0,976,0,0,0,0,0,0,0,976,0,490,397,145,61,26,5,0,0,1124,0,151,117,58,54,100,132,114,46,772,0,88,76,17,8,8,3,3,4,207
105054800,0,17,1223,2743,1541,1325,686,352,66,7953,0,88,1060,933,562,349,115,18,3,3128,0,5,5,54,77,89,26,17,9,282,4136,0,0,0,0,0,0,0,0,4136,0,690,0,0,0,0,0,0,0,690,0,400,328,139,111,36,6,0,0,1020,0,120,95,54,47,32,32,25,8,413,0,58,81,38,17,19,7,3,0,223,0,309,690,268,138,109,49,16,6,1585,0,74,403,530,506,414,309,145,44,2425,63,56,106,88,56,34,23,11,4,441,4199,1817,3991,4847,3055,2407,1253,587,140,22296,0,33,1720,2781,1534,1227,565,218,28,8106,0,177,1185,836,548,331,67,5,3,3152,0,23,108,335,410,278,113,90,51,1408,4045,0,0,0,0,0,0,0,0,4045,0,703,0,0,0,0,0,0,0,703,0,306,215,90,56,23,14,0,0,704,0,134,140,60,45,82,76,46,29,612,0,71,97,28,15,15,3,3,0,232
105055200,0,94,1680,2915,2007,1476,1140,711,136,10159,0,245,1629,1350,824,374,77,14,0,4513,0,8,28,87,147,92,58,46,14,480,5319,0,0,0,0,0,0,0,0,5319,0,1114,0,0,0,0,0,0,0,1114,0,689,725,445,203,55,4,0,0,2121,0,261,293,108,96,68,58,45,20,949,0,160,256,94,64,45,10,5,0,634,0,826,1543,560,369,226,107,37,8,3676,0,152,740,900,876,657,402,228,60,4015,84,136,211,138,99,51,19,14,9,761,5403,3685,7105,6597,4685,3044,1875,1100,247,33741,0,195,2247,2941,1903,1438,953,488,51,10216,0,397,1795,1360,690,278,32,5,0,4557,0,38,232,614,705,399,230,192,59,2469,5031,0,0,0,0,0,0,0,0,5031,0,1085,0,0,0,0,0,0,0,1085,0,558,496,249,120,43,6,0,0,1472,0,248,268,106,97,121,123,116,78,1157,0,170,227,71,33,21,6,4,3,535
105057201,0,54,870,358,290,314,213,74,22,2195,0,138,576,159,110,62,15,4,0,1064,0,3,3,4,19,18,6,3,0,56,396,0,0,0,0,0,0,0,0,396,0,143,0,0,0,0,0,0,0,143,0,57,78,13,15,8,0,0,0,171,0,255,220,25,5,8,4,0,4,521,0,198,265,38,5,0,4,3,0,513,0,935,1042,132,49,31,12,6,3,2210,0,188,561,354,237,170,82,56,20,1668,4,45,44,34,24,9,8,3,0,171,400,2016,3659,1117,754,620,344,149,49,9108,0,99,921,365,288,333,153,51,10,2220,0,184,510,102,56,32,3,0,0,887,0,4,27,82,109,65,21,10,5,323,366,0,0,0,0,0,0,0,0,366,0,137,0,0,0,0,0,0,0,137,0,66,85,19,3,3,3,0,0,179,0,307,198,35,12,27,8,15,4,606,0,222,265,46,4,3,3,0,0,543
105057204,0,34,936,905,532,513,366,187,48,3521,0,259,2261,1371,724,359,82,22,3,5081,0,0,10,19,47,32,18,10,3,139,1014,0,0,0,0,0,0,0,0,1014,0,204,0,0,0,0,0,0,0,204,0,113,112,49,31,14,3,0,0,322,0,123,144,48,30,15,4,0,4,368,0,53,184,59,16,11,6,3,0,332,0,602,1719,547,284,189,82,27,0,3450,0,266,1479,1602,1245,782,480,242,68,6164,23,64,186,127,68,23,19,11,0,521,1037,1718,7031,4727,2977,1938,1060,502,126,21116,0,62,1165,849,521,499,282,120,21,3519,0,335,1775,566,254,149,37,0,0,3116,0,9,41,139,167,119,59,40,29,603,1032,0,0,0,0,0,0,0,0,1032,0,240,0,0,0,0,0,0,0,240,0,102,98,37,34,9,8,0,0,288,0,151,149,30,21,24,24,23,9,431,0,68,140,13,11,7,3,0,0,242
105057205,0,37,1528,1621,944,687,499,317,57,5690,0,320,2015,1460,721,300,74,11,0,4901,0,5,11,45,66,51,29,20,8,235,2371,0,0,0,0,0,0,0,0,2371,0,498,0,0,0,0,0,0,0,498,0,299,307,127,85,38,5,0,0,861,0,282,253,72,34,43,20,19,5,728,0,183,260,68,29,15,8,3,0,566,0,1338,2104,769,389,189,84,25,5,4903,0,242,937,1078,969,743,477,243,56,4745,48,109,194,114,53,29,20,5,0,572,2419,3313,7609,5354,3290,2095,1216,643,131,26070,0,105,1864,1574,848,679,430,206,20,5726,0,449,1806,777,339,153,28,3,0,3555,0,36,112,329,433,229,94,88,32,1353,2221,0,0,0,0,0,0,0,0,2221,0,477,0,0,0,0,0,0,0,477,0,221,197,78,45,14,4,3,0,562,0,263,306,72,39,62,53,43,32,870,0,203,232,24,16,9,5,3,0,492
105057206,0,43,1179,1107,650,691,372,149,24,4215,0,242,1330,689,323,195,52,3,0,2834,0,3,6,29,43,45,21,7,0,154,1422,0,0,0,0,0,0,0,0,1422,0,332,0,0,0,0,0,0,0,332,0,223,187,50,32,11,0,0,0,503,0,225,185,30,17,22,21,8,3,511,0,149,221,26,14,8,3,5,0,426,0,907,1531,292,113,85,42,14,3,2987,0,352,897,668,490,380,248,116,19,3170,23,85,126,53,39,19,8,4,0,357,1445,2561,5662,2944,1721,1456,767,306,49,16911,0,89,1432,1046,649,648,284,100,9,4257,0,346,1354,427,208,120,28,3,0,2486,0,19,109,241,296,158,53,33,18,927,1343,0,0,0,0,0,0,0,0,1343,0,333,0,0,0,0,0,0,0,333,0,190,189,38,18,19,3,0,0,457,0,263,187,36,37,47,30,29,16,645,0,172,196,31,7,9,3,0,0,418
105106550,0,62,2617,4944,4081,3289,2302,1529,397,19221,0,348,2176,1219,711,355,121,17,3,4950,0,14,29,120,217,177,69,61,54,741,9212,0,0,0,0,0,0,0,0,9212,0,2517,0,0,0,0,0,0,0,2517,0,1391,1254,467,321,112,14,0,0,3559,0,624,414,116,99,121,87,69,34,1564,0,397,388,86,54,50,19,8,3,1005,0,2342,2190,508,272,215,125,54,13,5719,0,355,976,946,972,922,659,432,224,5486,111,199,260,136,103,66,47,18,7,947,9323,8249,10304,8542,6830,5307,3443,2188,735,54921,0,150,3496,5328,4121,3108,2064,1022,155,19444,0,570,2325,1162,593,280,68,6,3,5007,0,72,288,875,1196,635,288,282,171,3807,8786,0,0,0,0,0,0,0,0,8786,0,2519,0,0,0,0,0,0,0,2519,0,1009,890,309,214,114,29,4,0,2569,0,617,402,105,107,183,243,266,156,2079,0,373,286,51,41,22,14,7,4,798
105108050,0,27,1223,2513,1831,1431,930,602,194,8751,0,137,1645,997,408,221,72,25,7,3512,0,6,14,51,93,87,25,23,10,309,4541,0,0,0,0,0,0,0,0,4541,0,1114,0,0,0,0,0,0,0,1114,0,444,388,160,98,47,7,0,0,1144,0,112,174,65,36,23,36,13,17,476,0,47,194,32,24,16,7,4,0,324,0,426,1723,422,143,118,75,25,7,2939,0,134,762,777,525,459,307,215,125,3304,60,86,173,109,49,32,16,13,0,538,4601,2533,6296,5126,3207,2434,1475,920,360,26952,0,76,1750,2583,1772,1352,825,424,88,8870,0,262,1801,777,313,151,41,12,5,3362,0,9,90,347,478,236,103,104,72,1439,4252,0,0,0,0,0,0,0,0,4252,0,1052,0,0,0,0,0,0,0,1052,0,396,275,86,57,49,11,0,0,874,0,137,142,39,25,39,63,51,56,552,0,79,168,31,18,11,7,0,0,314
105108500,0,15,843,1753,1696,1596,1223,678,250,8054,0,71,974,610,342,267,134,28,11,2437,0,5,0,32,85,80,25,7,13,247,3446,0,0,0,0,0,0,0,0,3446,0,1122,0,0,0,0,0,0,0,1122,0,354,355,92,51,30,5,0,0,887,0,132,116,30,31,27,15,9,11,371,0,39,79,20,18,17,6,3,0,182,0,226,818,175,89,86,42,23,15,1474,0,99,424,434,397,349,281,198,129,2311,43,55,116,59,39,23,21,9,5,370,3489,2118,3725,3205,2748,2475,1752,955,434,20901,0,33,1184,1971,1779,1627,1046,428,114,8182,0,126,988,472,257,170,73,16,0,2102,0,6,48,272,427,233,77,75,63,1201,3519,0,0,0,0,0,0,0,0,3519,0,1118,0,0,0,0,0,0,0,1118,0,316,259,54,53,33,5,0,0,720,0,144,145,28,23,54,50,54,42,540,0,57,92,20,7,13,3,3,3,198
