region_id,Indonesia_2006,Indonesia_2007,Indonesia_2008,Indonesia_2009,Indonesia_2010,Indonesia_2011,Indonesia_Yr_arrival_ns,Indonesia_Tot,Iraq_Before_1941,Iraq_1941_1950,Iraq_1951_1960,Iraq_1961_1970,Iraq_1971_1980,Iraq_1981_1990,Iraq_1991_2000,Iraq_2001_2005,Iraq_2006,Iraq_2007,Iraq_2008,Iraq_2009,Iraq_2010,Iraq_2011,Iraq_Yr_arrival_NS,Iraq_Tot,Ireland_Before_1941,Ireland_1941_1950,Ireland_1951_1960,Ireland_1961_1970,Ireland_1971_1980,Ireland_1981_1990,Ireland_1991_2000,Ireland_2001_2005,Ireland_2006,Ireland_2007,Ireland_2008,Ireland_2009,Ireland_2010,Ireland_2011,Ireland_Yr_arrival_NS,Ireland_Tot,Italy_Before_1941,Italy_1941_1950,Italy_1951_1960,Italy_1961_1970,Italy_1971_1980,Italy_1981_1990,Italy_1991_2000,Italy_2001_2005,Italy_2006,Italy_2007,Italy_2008,Italy_2009,Italy_2010,Italy_2011,Italy_Yr_arrival_NS,Italy_Tot,Japan_Before_1941,Japan_1941_1950,Japan_1951_1960,Japan_1961_1970,Japan_1971_1980,Japan_1981_1990,Japan_1991_2000,Japan_2001_2005,Japan_2006,Japan_2007,Japan_2008,Japan_2009,Japan_2010,Japan_2011,Japan_Yr_arrival_NS,Japan_Tot,Korea_Rep_Sth_Before_1941,Korea_Rep_Sth_1941_1950,Korea_Rep_Sth_1951_1960,Korea_Rep_Sth_1961_1970,Korea_Rep_Sth_1971_1980,Korea_Rep_Sth_1981_1990,Korea_Rep_Sth_1991_2000,Korea_Rep_Sth_2001_2005,Korea_Republic_South_2006,Korea_Republic_South_2007,Korea_Republic_South_2008,Korea_Republic_South_2009,Korea_Republic_South_2010,Korea_Republic_South_2011,Korea_Repub_Sth_arrival_ns,Korea_Republic_South_Tot,Lebanon_Before_1941,Lebanon_1941_1950,Lebanon_1951_1960,Lebanon_1961_1970,Lebanon_1971_1980,Lebanon_1981_1990,Lebanon_1991_2000,Lebanon_2001_2005,Lebanon_2006,Lebanon_2007,Lebanon_2008,Lebanon_2009,Lebanon_2010,Lebanon_2011,Lebanon_Yr_arrival_NS,Lebanon_Tot,Malaysia_Before_1941,Malaysia_1941_1950,Malaysia_1951_1960,Malaysia_1961_1970,Malaysia_1971_1980,Malaysia_1981_1990,Malaysia_1991_2000,Malaysia_2001_2005,Malaysia_2006,Malaysia_2007,Malaysia_2008,Malaysia_2009,Malaysia_2010,Malaysia_2011,Malaysia_Yr_arrival_ns,Malaysia_Tot,Malta_Before_1941,Malta_1941_1950,Malta_1951_1960,Malta_1961_1970,Malta_1971_1980,Malta_1981_1990,Malta_1991_2000,Malta_2001_2005,Malta_2006,Malta_2007,Malta_2008,Malta_2009,Malta_2010,Malta_2011,Malta_Yr_arrival_NS,Malta_Tot,Netherlands_Before_1941,Netherlands_1941_1950,Netherlands_1951_1960,Netherlands_1961_1970,Netherlands_1971_1980,Netherlands_1981_1990,Netherlands_1991_2000,Netherlands_2001_2005,Netherlands_2006,Netherlands_2007,Netherlands_2008,Netherlands_2009,Netherlands_2010,Netherlands_2011,Netherlands_Yr_arrival_ns,Netherlands_Tot,New_Zealand_Before_1941,New_Zealand_1941_1950,New_Zealand_1951_1960,New_Zealand_1961_1970,New_Zealand_1971_1980,New_Zealand_1981_1990,New_Zealand_1991_2000,New_Zealand_2001_2005,New_Zealand_2006,New_Zealand_2007,New_Zealand_2008,New_Zealand_2009,New_Zealand_2010,New_Zealand_2011,New_Zealand_Yr_arrival_ns,New_Zealand_Tot,Philippines_Before_1941,Philippines_1941_1950,Philippines_1951_1960,Philippines_1961_1970,Philippines_1971_1980,Philippines_1981_1990,Philippines_1991_2000,Philippines_2001_2005,Philippines_2006,Philippines_2007,Philippines_2008,Philippines_2009,Philippines_2010,Philippines_2011,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1941,Poland_1941_1950,Poland_1951_1960,Poland_1961_1970,Poland_1971_1980,Poland_1981_1990,Poland_1991_2000,Poland_2001_2005,Poland_2006,Poland_2007,Poland_2008,Poland_2009,Poland_2010,Poland_2011,Poland_Yr_arrival_NS,Poland_Tot
105051100,56,47,56,33,23,29,34,1133,0,0,0,7,11,39,193,74,14,8,11,9,0,6,9,381,0,0,6,18,19,36,30,21,0,8,4,4,8,0,4,158,0,17,113,132,44,18,7,4,5,3,3,0,0,0,28,374,0,0,0,3,0,18,22,20,4,3,5,6,0,4,7,92,0,0,0,0,11,34,37,14,8,7,3,6,6,4,9,139,0,0,9,60,86,18,14,0,4,0,0,3,0,0,13,207,0,0,0,10,33,111,51,51,9,18,39,32,27,6,17,404,0,30,88,48,21,13,0,0,0,0,0,0,0,0,13,213,0,0,14,4,7,8,4,9,0,0,0,4,0,0,0,50,5,0,5,40,133,205,203,106,22,24,18,18,24,11,70,884,0,0,0,19,70,245,189,91,24,25,26,49,29,9,36,812,3,3,4,3,24,47,5,12,3,0,3,3,0,0,3,113
105054800,0,7,3,3,7,7,5,136,0,0,0,3,5,0,3,5,3,0,0,0,3,0,0,22,0,3,4,16,45,94,115,80,20,24,26,27,46,27,11,538,4,27,269,322,90,27,33,26,8,11,6,12,16,4,64,919,0,0,0,3,14,29,49,45,4,5,14,3,3,0,14,183,0,0,0,0,18,25,33,27,3,3,5,7,10,4,5,140,0,0,13,24,11,20,11,4,3,0,0,0,0,0,3,89,0,0,3,17,44,59,35,29,5,3,4,3,9,0,8,219,0,14,44,38,13,9,0,0,0,0,0,0,0,0,3,121,0,3,38,15,10,14,12,17,3,8,3,14,3,0,4,144,4,4,25,128,227,306,333,240,39,86,59,58,77,39,72,1697,0,0,0,11,31,85,33,23,13,15,4,13,4,7,10,249,0,5,3,7,9,44,12,7,9,8,4,0,5,3,9,125
105055200,15,16,15,18,14,12,12,456,0,0,0,3,5,3,10,3,3,0,0,0,0,3,3,33,0,0,6,25,36,85,108,79,22,21,28,39,26,29,11,515,3,12,266,239,66,25,17,20,6,3,3,4,7,4,43,718,0,0,3,3,8,41,87,65,11,4,13,8,15,6,11,275,0,0,0,7,19,39,37,27,6,7,3,5,7,5,8,170,0,10,64,188,251,76,40,22,7,3,3,10,0,0,86,760,3,0,4,18,61,118,62,50,7,4,15,20,11,4,13,390,0,10,45,38,12,4,3,0,0,0,0,0,0,0,3,115,0,4,22,8,8,22,18,13,0,4,4,4,6,0,4,117,0,3,11,81,288,416,444,229,50,52,46,69,54,56,76,1875,0,0,0,8,69,250,161,96,29,51,46,52,26,19,20,827,0,9,10,9,13,51,19,22,3,6,7,7,0,0,11,167
105057201,122,177,294,288,199,114,64,1974,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,4,10,4,8,8,12,6,3,9,11,20,17,13,125,0,3,12,8,5,9,3,7,0,3,0,10,24,17,20,121,0,0,3,0,4,26,33,47,16,20,19,43,62,48,64,385,0,0,0,0,3,37,82,215,92,80,109,137,165,158,203,1281,0,3,0,3,4,4,4,0,0,0,0,0,4,0,0,22,0,0,0,3,36,74,48,70,28,34,21,34,21,20,10,399,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,3,0,3,0,4,0,0,0,11,5,4,33,0,0,6,17,39,68,65,34,4,18,14,11,38,40,30,384,0,0,3,3,14,38,36,21,9,8,14,16,25,21,5,213,0,0,0,3,6,14,6,14,3,4,0,3,8,4,0,65
105057204,11,17,33,16,12,6,9,298,0,0,0,3,0,3,0,3,0,0,0,0,4,3,0,16,0,3,7,22,14,38,54,73,35,40,60,74,83,48,21,572,0,8,55,42,11,11,12,35,12,19,19,25,43,21,21,334,0,0,0,3,9,44,75,88,18,24,22,22,28,14,22,369,0,0,0,0,12,35,66,70,27,31,21,30,28,26,33,379,0,0,0,12,28,19,6,6,0,3,0,3,0,0,3,80,0,0,3,25,38,95,54,53,17,11,9,6,10,12,6,339,0,6,20,18,5,7,3,3,0,0,0,0,0,0,4,66,3,7,17,13,12,11,14,18,4,5,13,6,25,11,4,163,5,5,16,110,224,386,409,253,75,74,79,92,139,103,81,2051,0,0,0,5,23,115,87,30,9,22,24,20,23,10,15,383,0,13,17,4,9,59,19,32,4,7,3,9,11,4,8,199
105057205,34,46,43,54,48,16,22,798,0,0,0,4,4,4,17,3,0,4,6,0,0,0,0,42,3,3,7,18,24,54,87,105,28,41,77,69,64,44,6,630,3,4,52,39,19,12,14,13,13,3,7,12,11,10,17,229,0,0,0,3,11,29,58,53,20,11,4,14,12,8,10,233,0,0,0,0,21,81,118,114,29,39,33,41,42,30,43,591,0,0,18,67,65,27,22,7,3,3,3,5,0,0,13,233,0,0,4,21,43,147,106,104,13,13,35,37,28,32,13,596,0,7,30,18,5,6,0,4,0,0,0,0,0,0,4,74,0,5,20,13,6,19,15,15,4,6,3,6,6,3,0,121,0,0,6,86,187,321,403,296,71,72,96,81,115,69,70,1873,0,3,0,4,56,155,77,33,4,8,14,22,18,15,12,421,0,4,3,7,13,80,34,30,6,4,11,8,5,3,3,211
105057206,30,39,64,64,46,16,20,638,0,0,0,0,0,0,7,0,4,0,0,0,3,0,0,14,0,0,3,12,14,32,34,38,28,21,46,42,71,53,23,417,0,10,35,31,13,6,6,17,14,5,15,11,18,25,15,221,0,0,3,0,13,32,91,78,34,28,20,34,37,24,48,442,0,0,0,0,14,39,84,149,70,47,58,72,74,53,54,714,0,0,3,11,21,16,7,0,0,0,0,0,0,0,7,65,0,0,6,21,57,128,94,129,40,33,34,45,35,21,23,666,0,3,6,6,3,0,0,0,0,0,0,3,0,0,0,21,0,4,13,6,5,17,7,12,7,0,9,0,11,8,7,106,4,3,7,53,130,176,243,183,34,44,72,60,90,69,55,1223,0,0,0,4,32,117,74,40,9,16,18,22,33,23,8,396,0,3,0,4,5,40,10,13,3,5,0,16,11,6,7,123
105106550,119,121,193,159,164,98,100,2618,0,0,0,32,25,22,96,16,8,0,8,3,0,0,12,222,3,7,22,77,68,180,227,271,90,119,203,206,196,147,81,1897,16,58,331,243,82,26,23,47,15,19,13,24,17,20,60,994,0,0,5,6,23,65,122,77,20,16,18,17,24,18,27,438,0,0,0,0,18,99,98,128,39,41,42,31,40,36,27,599,13,16,35,87,89,50,27,11,6,6,11,0,0,0,46,397,3,0,12,79,235,387,194,168,68,85,87,207,198,128,52,1903,3,58,124,73,22,9,3,0,0,0,0,0,0,0,25,317,0,19,52,22,16,15,27,23,13,11,3,7,12,5,4,229,10,5,36,177,421,497,537,347,100,97,81,84,133,82,182,2789,0,0,3,25,104,240,177,90,37,63,44,60,51,35,56,985,11,42,38,36,64,180,84,55,5,12,8,12,10,4,29,590
105108050,6,3,8,3,0,3,8,155,0,3,3,10,4,9,0,3,0,0,0,0,0,0,0,32,6,0,13,32,25,81,139,173,69,102,152,168,236,148,63,1407,10,22,133,101,31,20,32,38,14,15,25,36,22,22,27,548,0,0,4,3,21,32,63,40,12,9,7,14,14,11,26,256,0,0,0,0,14,22,39,52,12,17,18,24,20,9,11,238,0,0,0,20,33,18,5,10,0,0,0,3,0,4,3,96,0,3,3,16,40,57,26,4,3,3,3,3,3,0,12,176,0,10,33,22,0,4,0,0,0,0,0,3,0,0,0,72,0,6,28,5,6,12,14,17,3,8,12,10,13,8,6,148,7,7,14,101,230,283,339,289,77,75,93,95,125,89,98,1922,0,0,0,5,31,73,49,49,10,23,20,26,9,12,13,320,18,51,60,44,17,79,22,39,3,9,9,9,5,4,11,380
105108500,0,0,7,0,3,3,0,110,0,5,5,10,8,3,0,0,0,0,0,0,0,0,4,35,5,3,11,25,12,37,39,62,17,36,57,55,60,54,14,487,9,25,70,52,30,25,18,22,8,3,3,8,8,0,17,298,0,4,3,9,20,27,45,31,10,9,11,8,14,4,9,204,0,0,0,0,9,21,25,30,13,5,8,3,6,0,7,127,0,4,3,20,19,10,3,3,3,0,0,0,0,0,3,68,3,0,12,25,58,63,28,9,3,0,9,0,3,3,5,221,0,6,9,6,0,3,3,0,0,0,0,0,0,0,4,31,3,15,33,8,17,8,13,11,3,0,6,6,16,8,6,153,15,18,39,146,168,281,264,179,50,43,47,61,94,66,89,1560,0,0,3,4,15,37,31,21,18,12,8,10,6,13,12,190,25,62,76,19,9,40,14,12,7,0,0,0,3,3,10,280
