region_id,Neg_Nil_inc_fam_households,Neg_Nil_inc_Non_fam_househlds,Negative_Nil_income_Tot,HI_1_199_Family_households,HI_1_199_Non_family_hseholds,HI_1_199_Tot,HI_200_299_Family_households,HI_200_299_Non_fam_househlds,HI_200_299_Tot,HI_300_399_Family_households,HI_300_399_Non_fam_househlds,HI_300_399_Tot,HI_400_599_Family_households,HI_400_599_Non_fam_househlds,HI_400_599_Tot,HI_600_799_Family_households,HI_600_799_Non_fam_househlds,HI_600_799_Tot,HI_800_999_Family_households,HI_800_999_Non_fam_househlds,HI_800_999_Tot,HI_1000_1249_Fam_households,HI_1000_1249_Non_fam_hsehlds,HI_1000_1249_Tot,HI_1250_1499_Fam_households,HI_1250_1499_Non_fam_hsehlds,HI_1250_1499_Tot,HI_1500_1999_Fam_households,HI_1500_1999_Non_fam_hsehlds,HI_1500_1999_Tot,HI_2000_2499_Fam_households,HI_2000_2499_Non_fam_hsehlds,HI_2000_2499_Tot,HI_2500_2999_Fam_households,HI_2500_2999_Non_fam_hsehlds,HI_2500_2999_Tot,HI_3000_3499_Fam_households,HI_3000_3499_Non_fam_hsehlds,HI_3000_3499_Tot,HI_3500_3999_Fam_households,HI_3500_3999_Non_fam_hsehlds,HI_3500_3999_Tot,HI_4000_more_Fam_households,HI_4000_more_Non_fam_hsehlds,HI_4000_more_Tot,Part_inc_stated_Fam_household,Part_inc_std_Non_fam_hhds,Partial_income_stated_Tot,All_incomes_ns_Famly_househld,All_inc_ns_Non_famly_househld,All_incomes_not_stated_Tot,Tot_Family_households,Tot_Non_family_households,Tot_Tot
105051100,96,126,222,121,136,257,64,472,536,122,892,1014,804,384,1188,727,394,1121,681,253,934,797,285,1082,760,220,980,1267,300,1567,1089,82,1171,838,172,1010,701,37,738,309,17,326,498,28,526,929,121,1050,174,223,397,9977,4142,14119
105054800,74,151,225,94,142,236,48,449,497,89,840,929,403,567,970,421,562,983,425,505,930,519,578,1097,557,592,1149,1146,891,2037,1183,197,1380,1880,1442,3322,1641,138,1779,959,86,1045,2612,206,2818,1220,365,1585,120,214,334,13391,7925,21316
105055200,130,256,386,167,210,377,116,645,761,187,1215,1402,1078,882,1960,974,904,1878,866,957,1823,1102,1081,2183,1060,1032,2092,2082,1575,3657,2181,475,2656,1989,1204,3193,1783,208,1991,941,101,1042,1689,164,1853,1542,622,2164,223,337,560,18110,11868,29978
105057201,207,581,788,64,119,183,39,197,236,56,221,277,150,260,410,226,308,534,255,258,513,237,365,602,265,302,567,422,470,892,339,111,450,424,876,1300,292,51,343,182,30,212,481,82,563,329,222,551,45,88,133,4013,4541,8554
105057204,77,336,413,60,212,272,44,691,735,64,984,1048,300,879,1179,304,941,1245,318,1012,1330,388,1238,1626,376,1230,1606,811,1766,2577,975,306,1281,1036,2595,3631,962,250,1212,660,164,824,1616,333,1949,809,614,1423,85,292,377,8885,13843,22728
105057205,163,446,609,127,310,437,72,1042,1114,150,1254,1404,654,667,1321,518,701,1219,526,707,1233,568,873,1441,557,907,1464,1172,1504,2676,1556,500,2056,1387,1579,2966,1370,329,1699,838,171,1009,1380,304,1684,988,796,1784,173,378,551,12199,12468,24667
105057206,161,586,747,89,250,339,90,532,622,121,745,866,349,532,881,411,533,944,368,524,892,427,680,1107,416,613,1029,753,1020,1773,853,270,1123,939,1308,2247,893,163,1056,588,112,700,1227,186,1413,721,491,1212,86,189,275,8492,8734,17226
105106550,417,922,1339,342,504,846,170,1171,1341,290,2174,2464,1509,1558,3067,1464,1312,2776,1623,1196,2819,1647,1323,2970,1698,1228,2926,3043,1752,4795,3170,570,3740,3372,1710,5082,2879,269,3148,1577,152,1729,3286,261,3547,2907,933,3840,488,646,1134,29882,17681,47563
105108050,161,255,416,94,161,255,52,436,488,99,954,1053,486,808,1294,505,745,1250,647,738,1385,624,798,1422,694,725,1419,1364,1114,2478,1444,323,1767,1965,1468,3433,1532,228,1760,949,126,1075,2199,355,2554,1445,756,2201,254,364,618,14514,10354,24868
105108500,147,226,373,90,118,208,38,235,273,65,535,600,224,640,864,319,505,824,383,591,974,429,677,1106,484,602,1086,897,917,1814,977,176,1153,1750,1620,3370,1427,170,1597,851,73,924,2641,275,2916,1456,409,1865,186,329,515,12364,8098,20462
105154150,255,267,522,249,196,445,177,550,727,277,1338,1615,1516,835,2351,1566,676,2242,1542,564,2106,1629,546,2175,1520,420,1940,2593,532,3125,2282,115,2397,1790,291,2081,1351,25,1376,673,8,681,1097,18,1115,1859,141,2000,322,328,650,20698,6850,27548
105154450,181,209,390,174,120,294,104,274,378,164,693,857,884,554,1438,925,460,1385,988,400,1388,1016,409,1425,999,304,1303,1824,428,2252,1576,85,1661,1429,306,1735,1075,34,1109,582,11,593,1110,17,1127,1469,133,1602,237,174,411,14737,4611,19348
105156650,321,332,653,342,254,596,176,683,859,324,1667,1991,1880,1086,2966,1843,887,2730,1843,786,2629,1917,867,2784,1843,694,2537,3285,884,4169,2804,211,3015,2003,532,2535,1524,68,1592,734,28,762,1096,36,1132,2336,239,2575,439,445,884,24710,9699,34409
105157151,174,221,395,223,234,457,96,679,775,208,1838,2046,1364,1403,2767,1552,1168,2720,1753,956,2709,1587,1024,2611,1741,776,2517,3231,1053,4284,3176,210,3386,3051,745,3796,2494,71,2565,1179,32,1211,2108,47,2155,2847,234,3081,406,493,899,27190,11184,38374
105157152,126,120,246,186,145,331,104,472,576,202,1308,1510,1278,961,2239,1432,655,2087,1645,576,2221,1657,626,2283,1781,522,2303,3709,616,4325,3863,96,3959,3773,414,4187,3093,39,3132,1473,17,1490,2301,11,2312,2998,112,3110,355,307,662,29976,6997,36973
105200351,208,136,344,264,150,414,220,496,716,351,846,1197,1587,432,2019,1576,366,1942,1344,272,1616,1413,272,1685,1170,148,1318,1659,186,1845,1166,26,1192,700,84,784,391,7,398,207,6,213,302,7,309,1446,75,1521,372,209,581,14376,3718,18094
105200353,174,151,325,271,183,454,204,591,795,320,1209,1529,1672,563,2235,1571,419,1990,1284,329,1613,1390,239,1629,1238,171,1409,1963,154,2117,1454,32,1486,959,89,1048,633,6,639,298,0,298,437,3,440,1564,51,1615,398,318,716,15830,4508,20338
105200355,83,100,183,148,136,284,96,433,529,141,1140,1281,1017,591,1608,1030,367,1397,995,290,1285,1063,281,1344,1041,206,1247,1906,259,2165,1786,62,1848,1316,144,1460,1038,22,1060,511,0,511,711,11,722,1262,66,1328,268,282,550,14412,4390,18802
105201550,491,438,929,607,368,975,436,1272,1708,778,2275,3053,3634,1363,4997,3271,1194,4465,3004,849,3853,3162,791,3953,2766,580,3346,4148,723,4871,2938,146,3084,2050,337,2387,1470,36,1506,712,16,728,1038,9,1047,3275,246,3521,854,650,1504,34634,11293,45927
105252851,440,295,735,599,279,878,537,1083,1620,827,2025,2852,3461,888,4349,3355,804,4159,2606,573,3179,2697,451,3148,2286,255,2541,3143,239,3382,2110,54,2164,1153,103,1256,721,12,733,375,5,380,444,5,449,2738,144,2882,793,514,1307,28285,7729,36014
105252854,180,80,260,265,74,339,166,276,442,242,457,699,1461,219,1680,1369,199,1568,1245,185,1430,1468,171,1639,1460,116,1576,2379,113,2492,1929,23,1952,1248,58,1306,813,5,818,493,3,496,692,3,695,1867,40,1907,396,129,525,17673,2151,19824
105254901,233,198,431,428,294,722,300,977,1277,515,1732,2247,2360,799,3159,2318,713,3031,2049,560,2609,2273,579,2852,2063,398,2461,3318,441,3759,2734,69,2803,1801,180,1981,1192,12,1204,524,12,536,709,15,724,2487,122,2609,639,481,1120,25943,7582,33525
105254904,147,65,212,172,49,221,105,187,292,157,319,476,1000,204,1204,1035,215,1250,1123,207,1330,1469,212,1681,1466,133,1599,2643,141,2784,2520,35,2555,1632,73,1705,1130,6,1136,568,0,568,761,0,761,1792,32,1824,353,113,466,18073,1991,20064
105301450,87,73,160,112,73,185,56,183,239,108,564,672,726,332,1058,797,267,1064,834,240,1074,948,267,1215,1021,212,1233,2282,276,2558,2279,50,2329,1649,156,1805,1195,19,1214,554,9,563,762,3,765,1335,49,1384,218,138,356,14963,2911,17874
105301501,119,108,227,192,129,321,195,432,627,370,960,1330,1493,526,2019,1464,549,2013,1384,465,1849,1721,466,2187,1587,312,1899,2766,336,3102,2333,54,2387,1367,128,1495,886,10,896,469,7,476,568,4,572,1911,60,1971,399,218,617,19224,4764,23988
105301504,124,120,244,170,163,333,178,469,647,371,1102,1473,1485,573,2058,1427,562,1989,1268,466,1734,1609,458,2067,1531,320,1851,2533,342,2875,2232,56,2288,1345,159,1504,826,13,839,403,10,413,541,3,544,1736,95,1831,375,231,606,18154,5142,23296
105308400,70,66,136,85,74,159,62,210,272,103,490,593,712,312,1024,729,252,981,750,259,1009,818,199,1017,876,167,1043,1637,154,1791,1380,31,1411,1069,85,1154,806,11,817,370,3,373,517,3,520,1209,29,1238,279,136,415,11472,2481,13953
105350150,111,156,267,131,126,257,86,290,376,121,653,774,578,549,1127,635,448,1083,632,431,1063,717,532,1249,699,453,1152,1192,635,1827,1162,122,1284,1020,399,1419,790,43,833,383,23,406,758,19,777,942,160,1102,139,161,300,10096,5200,15296
105351300,152,182,334,126,100,226,74,222,296,104,452,556,563,352,915,488,269,757,528,240,768,523,238,761,572,191,763,928,259,1187,751,88,839,657,174,831,495,38,533,253,25,278,533,21,554,761,120,881,144,105,249,7652,3076,10728
105351521,181,236,417,117,99,216,71,169,240,88,390,478,503,290,793,462,263,725,532,244,776,602,264,866,619,215,834,1175,344,1519,1053,86,1139,1210,411,1621,984,41,1025,548,21,569,1012,43,1055,985,137,1122,119,79,198,10261,3332,13593
105351524,72,120,192,92,99,191,42,289,331,81,680,761,510,390,900,413,309,722,435,267,702,487,332,819,483,290,773,962,527,1489,945,108,1053,1240,688,1928,1028,67,1095,619,43,662,1317,88,1405,937,145,1082,152,169,321,9815,4611,14426
105357100,171,137,308,102,83,185,74,217,291,140,412,552,507,315,822,612,228,840,530,209,739,610,208,818,597,188,785,996,257,1253,906,65,971,742,157,899,584,32,616,324,7,331,750,34,784,852,102,954,121,110,231,8618,2761,11379
105400200,316,236,552,317,144,461,241,388,629,334,727,1061,1530,479,2009,1631,465,2096,1403,385,1788,1494,409,1903,1354,271,1625,2007,412,2419,1612,118,1730,1147,327,1474,780,41,821,415,24,439,596,23,619,1618,194,1812,399,244,643,17194,4887,22081
105403950,237,198,435,347,238,585,229,779,1008,452,1602,2054,2089,921,3010,2041,743,2784,1987,634,2621,2175,689,2864,2033,502,2535,3472,586,4058,2728,89,2817,2003,248,2251,1291,34,1325,575,20,595,860,14,874,2213,114,2327,491,379,870,25223,7790,33013
105406251,168,201,369,138,143,281,99,389,488,149,625,774,716,445,1161,845,519,1364,861,570,1431,1006,674,1680,1092,577,1669,1693,708,2401,1359,191,1550,982,395,1377,630,63,693,266,26,292,315,41,356,767,196,963,170,211,381,11256,5974,17230
105406252,148,146,294,168,175,343,78,487,565,157,782,939,764,502,1266,802,349,1151,847,267,1114,820,272,1092,799,202,1001,1497,309,1806,1261,53,1314,1193,251,1444,865,23,888,427,12,439,794,16,810,1136,78,1214,170,228,398,11926,4152,16078
105406253,69,40,109,89,71,160,41,240,281,105,620,725,613,412,1025,653,280,933,693,211,904,754,254,1008,730,202,932,1398,231,1629,1277,55,1332,994,135,1129,811,22,833,386,8,394,489,8,497,868,50,918,157,143,300,10127,2982,13109
105406254,100,83,183,138,126,264,113,353,466,207,559,766,847,252,1099,833,213,1046,679,153,832,686,164,850,585,107,692,903,116,1019,697,32,729,412,34,446,274,8,282,137,0,137,175,4,179,843,45,888,235,173,408,7864,2422,10286
105450900,83,154,237,161,214,375,81,637,718,234,1591,1825,1283,1313,2596,1447,874,2321,1537,668,2205,1608,633,2241,1530,436,1966,2692,607,3299,2356,62,2418,1909,334,2243,1478,18,1496,557,7,564,835,6,841,2029,130,2159,229,298,527,20049,7982,28031
105453800,105,120,225,172,109,281,88,335,423,197,886,1083,976,619,1595,1008,528,1536,1084,460,1544,1260,456,1716,1355,298,1653,2342,384,2726,2055,53,2108,1423,151,1574,970,12,982,454,3,457,687,9,696,1625,79,1704,287,256,543,16088,4758,20846
105456351,141,173,314,234,161,395,171,578,749,322,1268,1590,1731,709,2440,1700,770,2470,1703,643,2346,2140,698,2838,2124,450,2574,3911,453,4364,3304,80,3384,1954,176,2130,1223,26,1249,563,10,573,726,7,733,2314,142,2456,584,383,967,24845,6727,31572
105456354,106,125,231,165,139,304,101,485,586,212,1217,1429,1297,723,2020,1335,651,1986,1363,577,1940,1647,600,2247,1669,429,2098,3240,524,3764,3002,106,3108,2113,198,2311,1545,21,1566,648,8,656,939,10,949,1930,92,2022,342,265,607,21654,6170,27824
105530751,158,119,277,202,119,321,120,339,459,223,742,965,1221,532,1753,1236,488,1724,1309,426,1735,1714,427,2141,1859,355,2214,3867,483,4350,3941,79,4020,3254,311,3565,2448,38,2486,1146,10,1156,1493,23,1516,2209,110,2319,434,213,647,26834,4814,31648
105530752,226,161,387,305,225,530,205,780,985,424,1628,2052,1995,766,2761,1866,746,2612,1864,603,2467,2275,495,2770,2122,383,2505,3679,434,4113,3110,99,3209,1954,175,2129,1159,25,1184,548,5,553,697,14,711,2221,116,2337,561,440,1001,25211,7095,32306
105530753,207,120,327,328,186,514,299,654,953,589,1168,1757,2256,480,2736,2124,633,2757,1922,463,2385,2260,447,2707,2088,256,2344,3467,321,3788,2688,41,2729,1459,77,1536,872,8,880,406,3,409,474,7,481,2362,80,2442,628,334,962,24429,5278,29707
105554100,32,48,80,21,24,45,19,106,125,21,183,204,104,128,232,99,118,217,136,92,228,110,89,199,130,78,208,238,122,360,263,9,272,458,164,622,357,10,367,208,0,208,607,4,611,383,15,398,43,70,113,3229,1260,4489
105554700,73,77,150,55,74,129,13,171,184,51,354,405,205,342,547,250,258,508,309,270,579,358,327,685,372,288,660,742,463,1205,775,118,893,1213,541,1754,958,50,1008,583,27,610,1389,46,1435,826,120,946,85,99,184,8257,3625,11882
105555350,71,88,159,45,69,114,18,124,142,26,289,315,131,338,469,152,326,478,225,293,518,208,357,565,290,313,603,507,465,972,485,45,530,1259,755,2014,792,27,819,457,15,472,1454,33,1487,813,85,898,60,127,187,6993,3749,10742
105555950,126,309,435,90,161,251,40,411,451,78,746,824,293,873,1166,357,782,1139,480,866,1346,612,1098,1710,678,1129,1807,1372,1796,3168,1472,314,1786,2302,2967,5269,1954,243,2197,1196,138,1334,2912,274,3186,1445,479,1924,152,284,436,15559,12870,28429
105556700,334,611,945,304,285,589,167,769,936,239,1694,1933,1449,1296,2745,1543,911,2454,1600,931,2531,1727,1047,2774,1688,905,2593,3037,1144,4181,2839,214,3053,2919,857,3776,2339,79,2418,1175,38,1213,2132,44,2176,2337,288,2625,338,397,735,26167,11510,37677
105558250,335,303,638,214,176,390,93,324,417,135,620,755,602,636,1238,654,484,1138,806,506,1312,818,586,1404,950,494,1444,1618,835,2453,1472,164,1636,2602,1087,3689,1757,105,1862,1110,49,1159,2723,97,2820,1701,242,1943,169,234,403,17759,6942,24701
