region_id,Pre_school_M,Pre_school_F,Pre_school_P,Infants_Primary_Government_M,Infants_Primary_Government_F,Infants_Primary_Government_P,Infants_Primary_Catholic_M,Infants_Primary_Catholic_F,Infants_Primary_Catholic_P,Infnts_Primry_Othr_Non_Govt_M,Infnts_Primry_Othr_Non_Govt_F,Infnts_Primry_Othr_Non_Govt_P,Infants_Primary_Tot_M,Infants_Primary_Tot_F,Infants_Primary_Tot_P,Secondary_Government_M,Secondary_Government_F,Secondary_Government_P,Secondary_Catholic_M,Secondary_Catholic_F,Secondary_Catholic_P,Secondary_Other_Non_Govt_M,Secondary_Other_Non_Govt_F,Secondary_Other_Non_Govt_P,Secondary_Tot_M,Secondary_Tot_F,Secondary_Tot_P,Tec_Furt_Educ_inst_Ft_15_24_M,Tec_Furt_Educ_inst_Ft_15_24_F,Tec_Furt_Educ_inst_Ft_15_24_P,Tec_Furt_Educ_inst_Ft_25_ov_M,Tec_Furt_Educ_inst_Ft_25_ov_F,Tec_Furt_Educ_inst_Ft_25_ov_P,Tec_Furt_Educ_inst_Pt_15_24_M,Tec_Furt_Educ_inst_Pt_15_24_F,Tec_Furt_Educ_inst_Pt_15_24_P,Tec_Furt_Educ_inst_Pt_25_ov_M,Tec_Furt_Educ_inst_Pt_25_ov_F,Tec_Furt_Educ_inst_Pt_25_ov_P,Tec_Furt_Educ_inst_F_Pt_ns_M,Tec_Furt_Educ_inst_F_Pt_ns_F,Tec_Furt_Educ_inst_F_Pt_ns_P,Tec_Furt_Educ_inst_Tot_M,Tec_Furt_Educ_inst_Tot_F,Tec_Furt_Educ_inst_Tot_P,Uni_othr_Tert_Inst_Ft_15_24_M,Uni_othr_Tert_Inst_Ft_15_24_F,Uni_othr_Tert_Inst_Ft_15_24_P,Uni_othr_Tert_Inst_Ft_25_ov_M,Uni_othr_Tert_Inst_Ft_25_ov_F,Uni_othr_Tert_Inst_Ft_25_ov_P,Uni_othr_Tert_Inst_Pt_15_24_M,Uni_othr_Tert_Inst_Pt_15_24_F,Uni_othr_Tert_Inst_Pt_15_24_P,Uni_othr_Tert_Inst_Pt_25_ov_M,Uni_othr_Tert_Inst_Pt_25_ov_F,Uni_othr_Tert_Inst_Pt_25_ov_P,Uni_othr_Tert_Inst_F_Pt_ns_M,Uni_othr_Tert_Inst_F_Pt_ns_F,Uni_othr_Tert_Inst_F_Pt_ns_P,Uni_other_Tert_Instit_Tot_M,Uni_other_Tert_Instit_Tot_F,Uni_other_Tert_Instit_Tot_P,Othr_typ_educ_inst_Ft_stud_M,Othr_typ_educ_inst_Ft_stud_F,Othr_typ_educ_inst_Ft_stud_P,Othr_typ_educ_inst_Pt_stud_M,Othr_typ_educ_inst_Pt_stud_F,Othr_typ_educ_inst_Pt_stud_P,Oth_typ_ed_instit_F_Pt_ns_M,Oth_typ_ed_instit_F_Pt_ns_F,Oth_typ_ed_instit_F_Pt_ns_P,Other_type_educ_instit_Tot_M,Other_type_educ_instit_Tot_F,Other_type_educ_instit_Tot_P,Type_educanl_institution_ns_M,Type_educanl_institution_ns_F,Type_educanl_institution_ns_P,Tot_M,Tot_F,Tot_P
105154150,634,575,1209,2184,1861,4045,572,577,1149,234,281,515,2990,2719,5709,1554,1594,3148,659,520,1179,315,349,664,2528,2463,4991,239,194,433,127,224,351,288,114,402,248,413,661,13,8,21,915,953,1868,1315,1467,2782,391,381,772,120,142,262,352,388,740,23,21,44,2201,2399,4600,126,134,260,140,280,420,3,10,13,269,424,693,2214,2286,4500,11751,11819,23570
105154450,442,459,901,1409,1253,2662,474,491,965,214,210,424,2097,1954,4051,1064,988,2052,511,418,929,362,385,747,1937,1791,3728,160,163,323,87,158,245,192,86,278,179,293,472,20,8,28,638,708,1346,989,1129,2118,298,316,614,116,92,208,298,357,655,10,14,24,1711,1908,3619,92,76,168,113,203,316,3,5,8,208,284,492,1462,1525,2987,8495,8629,17124
105156650,735,674,1409,2207,2071,4278,779,739,1518,354,325,679,3340,3135,6475,1573,1599,3172,704,678,1382,329,264,593,2606,2541,5147,260,219,479,245,301,546,304,159,463,411,519,930,18,15,33,1238,1213,2451,1247,1356,2603,599,474,1073,131,138,269,463,512,975,30,27,57,2470,2507,4977,250,231,481,234,314,548,11,7,18,495,552,1047,3977,3739,7716,14861,14361,29222
105157151,1023,967,1990,2855,2784,5639,873,842,1715,188,178,366,3916,3804,7720,1934,1866,3800,739,791,1530,315,320,635,2988,2977,5965,156,186,342,61,136,197,560,229,789,342,537,879,10,17,27,1129,1105,2234,865,1196,2061,161,260,421,154,193,347,438,638,1076,12,13,25,1630,2300,3930,49,73,122,183,307,490,3,7,10,235,387,622,2814,2795,5609,13735,14335,28070
105157152,1280,1175,2455,3452,3198,6650,1209,1180,2389,361,335,696,5022,4713,9735,2530,2439,4969,1118,1083,2201,493,462,955,4141,3984,8125,192,177,369,71,109,180,763,296,1059,392,572,964,11,13,24,1429,1167,2596,1256,1556,2812,180,294,474,221,215,436,475,689,1164,14,10,24,2146,2764,4910,54,60,114,175,333,508,0,6,6,229,399,628,2267,2333,4600,16514,16535,33049
105200351,580,516,1096,1557,1412,2969,665,693,1358,600,594,1194,2822,2699,5521,1275,1265,2540,629,496,1125,385,400,785,2289,2161,4450,251,199,450,147,269,416,242,97,339,228,368,596,17,15,32,885,948,1833,751,979,1730,208,228,436,91,96,187,179,189,368,10,20,30,1239,1512,2751,109,127,236,118,188,306,10,4,14,237,319,556,3048,2941,5989,11100,11096,22196
105200353,595,530,1125,1693,1604,3297,798,665,1463,484,433,917,2975,2702,5677,1484,1528,3012,645,586,1231,321,298,619,2450,2412,4862,223,211,434,84,192,276,270,105,375,190,322,512,20,14,34,787,844,1631,725,867,1592,128,164,292,89,103,192,147,204,351,15,12,27,1104,1350,2454,65,105,170,92,189,281,3,10,13,160,304,464,3025,2643,5668,11096,10785,21881
105200355,517,462,979,1515,1376,2891,555,613,1168,173,172,345,2243,2161,4404,1145,1216,2361,525,476,1001,158,156,314,1828,1848,3676,110,113,223,58,110,168,327,119,446,205,226,431,4,3,7,704,571,1275,600,723,1323,96,153,249,90,99,189,184,259,443,3,13,16,973,1247,2220,43,64,107,86,155,241,0,0,0,129,219,348,1567,1625,3192,7961,8133,16094
105201550,1090,979,2069,3388,3084,6472,1366,1236,2602,592,570,1162,5346,4890,10236,2467,2440,4907,1317,1237,2554,484,438,922,4268,4115,8383,478,381,859,403,517,920,414,211,625,505,707,1212,45,33,78,1845,1849,3694,1631,1772,3403,829,544,1373,154,189,343,599,609,1208,42,36,78,3255,3150,6405,379,332,711,346,500,846,20,18,38,745,850,1595,6332,5873,12205,22881,21706,44587
105252851,846,844,1690,3688,3372,7060,859,912,1771,247,261,508,4794,4545,9339,3603,3455,7058,689,696,1385,236,247,483,4528,4398,8926,540,498,1038,277,547,824,368,197,565,451,651,1102,40,25,65,1676,1918,3594,1364,1566,2930,253,296,549,128,170,298,193,306,499,17,27,44,1955,2365,4320,247,382,629,202,427,629,17,22,39,466,831,1297,5031,5045,10076,19296,19946,39242
105252854,517,461,978,1782,1565,3347,821,870,1691,192,210,402,2795,2645,5440,1925,1735,3660,740,807,1547,186,176,362,2851,2718,5569,262,222,484,70,197,267,385,142,527,203,313,516,21,19,40,941,893,1834,989,1239,2228,122,164,286,124,137,261,145,203,348,16,9,25,1396,1752,3148,93,123,216,81,180,261,10,11,21,184,314,498,2097,2000,4097,10781,10783,21564
105254901,913,870,1783,3283,3099,6382,860,854,1714,563,570,1133,4706,4523,9229,2629,2519,5148,778,728,1506,455,462,917,3862,3709,7571,312,330,642,191,382,573,400,193,593,500,557,1057,25,21,46,1428,1483,2911,843,1184,2027,191,295,486,119,171,290,325,442,767,13,20,33,1491,2112,3603,145,182,327,149,286,435,15,13,28,309,481,790,5085,5134,10219,17794,18312,36106
105254904,746,649,1395,2387,2105,4492,1040,984,2024,630,660,1290,4057,3749,7806,1743,1678,3421,1038,1053,2091,539,538,1077,3320,3269,6589,234,226,460,63,169,232,346,133,479,254,339,593,15,15,30,912,882,1794,789,1129,1918,110,154,264,115,173,288,208,309,517,14,14,28,1236,1779,3015,54,74,128,75,200,275,5,8,13,134,282,416,2462,2415,4877,12867,13025,25892
105301450,745,680,1425,2011,1962,3973,605,599,1204,388,397,785,3004,2958,5962,1286,1412,2698,604,585,1189,335,325,660,2225,2322,4547,123,103,226,11,58,69,356,125,481,187,252,439,9,10,19,686,548,1234,353,503,856,58,130,188,57,113,170,209,348,557,3,10,13,680,1104,1784,26,43,69,64,178,242,3,5,8,93,226,319,1471,1398,2869,8904,9236,18140
105301501,700,638,1338,2557,2445,5002,462,439,901,302,262,564,3321,3146,6467,2080,2038,4118,686,660,1346,238,248,486,3004,2946,5950,231,232,463,118,255,373,395,197,592,294,430,724,16,17,33,1054,1131,2185,643,782,1425,156,230,386,94,118,212,222,289,511,7,7,14,1122,1426,2548,61,75,136,107,205,312,5,8,13,173,288,461,2723,3018,5741,12097,12593,24690
105301504,719,644,1363,2251,2186,4437,541,526,1067,348,324,672,3140,3036,6176,1573,1693,3266,643,652,1295,250,227,477,2466,2572,5038,172,184,356,74,136,210,383,225,608,284,379,663,14,12,26,927,936,1863,491,696,1187,118,226,344,99,115,214,197,352,549,8,12,20,913,1401,2314,51,66,117,107,221,328,5,4,9,163,291,454,2631,2572,5203,10959,11452,22411
105308400,577,483,1060,1609,1456,3065,365,357,722,311,317,628,2285,2130,4415,1010,1023,2033,327,361,688,275,244,519,1612,1628,3240,56,85,141,19,50,69,354,157,511,126,210,336,11,4,15,566,506,1072,215,318,533,34,96,130,32,68,100,114,217,331,3,8,11,398,707,1105,37,34,71,52,126,178,0,0,0,89,160,249,1229,1196,2425,6756,6810,13566
105350150,281,251,532,826,761,1587,322,306,628,123,105,228,1271,1172,2443,472,504,976,305,288,593,253,185,438,1030,977,2007,95,98,193,96,154,250,87,58,145,171,243,414,3,3,6,452,556,1008,787,829,1616,348,344,692,73,79,152,292,439,731,11,14,25,1511,1705,3216,130,125,255,97,172,269,3,8,11,230,305,535,1566,1490,3056,6341,6456,12797
105351300,236,196,432,557,527,1084,334,283,617,90,93,183,981,903,1884,444,558,1002,314,279,593,161,241,402,919,1078,1997,120,98,218,86,130,216,80,43,123,125,132,257,0,7,7,411,410,821,844,980,1824,387,342,729,79,72,151,172,254,426,13,18,31,1495,1666,3161,153,113,266,85,151,236,4,6,10,242,270,512,1210,1078,2288,5494,5601,11095
105351521,314,292,606,717,670,1387,418,460,878,148,157,305,1283,1287,2570,449,402,851,428,455,883,197,247,444,1074,1104,2178,75,86,161,61,103,164,109,54,163,129,186,315,4,5,9,378,434,812,872,889,1761,267,223,490,89,99,188,281,329,610,8,6,14,1517,1546,3063,53,91,144,64,144,208,0,3,3,117,238,355,1595,1454,3049,6278,6355,12633
105351524,341,290,631,634,654,1288,408,386,794,140,122,262,1182,1162,2344,311,268,579,376,397,773,188,178,366,875,843,1718,50,35,85,30,61,91,81,38,119,105,181,286,4,0,4,270,315,585,348,421,769,87,130,217,56,63,119,294,362,656,4,5,9,789,981,1770,12,26,38,69,138,207,0,4,4,81,168,249,1221,1160,2381,4759,4919,9678
105357100,220,198,418,660,631,1291,289,262,551,211,181,392,1160,1074,2234,674,615,1289,309,269,578,310,292,602,1293,1176,2469,111,68,179,119,138,257,85,36,121,102,190,292,3,8,11,420,440,860,859,845,1704,273,204,477,97,80,177,225,197,422,11,11,22,1465,1337,2802,100,95,195,82,142,224,4,3,7,186,240,426,1555,1444,2999,6299,5909,12208
105400200,495,479,974,1762,1611,3373,473,449,922,396,385,781,2631,2445,5076,1569,1521,3090,496,433,929,315,323,638,2380,2277,4657,379,301,680,259,319,578,207,108,315,366,444,810,31,19,50,1242,1191,2433,1155,1234,2389,607,448,1055,144,128,272,329,329,658,22,12,34,2257,2151,4408,379,297,676,239,335,574,19,26,45,637,658,1295,4868,3166,8034,14510,12367,26877
105403950,862,843,1705,2520,2317,4837,1212,1302,2514,209,188,397,3941,3807,7748,1757,1680,3437,1126,1136,2262,199,165,364,3082,2981,6063,335,251,586,191,318,509,404,187,591,411,509,920,25,26,51,1366,1291,2657,1004,1199,2203,301,349,650,143,168,311,447,465,912,25,28,53,1920,2209,4129,153,181,334,225,316,541,20,8,28,398,505,903,4004,3893,7897,15573,15529,31102
105406251,332,275,607,936,902,1838,231,231,462,50,54,104,1217,1187,2404,620,605,1225,167,189,356,80,63,143,867,857,1724,124,103,227,152,215,367,101,78,179,269,352,621,11,4,15,657,752,1409,692,739,1431,494,435,929,106,77,183,392,385,777,15,15,30,1699,1651,3350,201,237,438,199,230,429,3,8,11,403,475,878,2727,1976,4703,7902,7173,15075
105406252,409,362,771,1245,1120,2365,439,396,835,102,109,211,1786,1625,3411,1044,981,2025,486,455,941,175,170,345,1705,1606,3311,96,88,184,63,149,212,130,76,206,168,264,432,3,7,10,460,584,1044,857,848,1705,186,198,384,84,92,176,258,285,543,15,9,24,1400,1432,2832,39,70,109,85,155,240,6,5,11,130,230,360,1279,1348,2627,7169,7187,14356
105406253,373,364,737,1106,1005,2111,373,397,770,71,70,141,1550,1472,3022,705,667,1372,332,328,660,104,112,216,1141,1107,2248,72,79,151,37,73,110,147,61,208,149,192,341,6,4,10,411,409,820,421,456,877,106,150,256,46,67,113,195,239,434,5,4,9,773,916,1689,40,43,83,65,132,197,4,0,4,109,175,284,957,1086,2043,5314,5529,10843
105406254,291,308,599,946,813,1759,460,398,858,177,175,352,1583,1386,2969,674,653,1327,411,415,826,104,109,213,1189,1177,2366,132,129,261,71,155,226,178,83,261,147,198,345,14,13,27,542,578,1120,396,479,875,142,138,280,68,62,130,116,114,230,11,8,19,733,801,1534,71,79,150,68,105,173,3,11,14,142,195,337,1981,1812,3793,6461,6257,12718
105450900,777,716,1493,2242,2135,4377,523,495,1018,523,475,998,3288,3105,6393,1598,1525,3123,484,530,1014,594,573,1167,2676,2628,5304,161,194,355,99,177,276,406,178,584,356,575,931,7,5,12,1029,1129,2158,539,683,1222,195,305,500,74,91,165,426,779,1205,10,11,21,1244,1869,3113,55,55,110,138,272,410,3,3,6,196,330,526,2308,2292,4600,11518,12069,23587
105453800,702,619,1321,2119,1930,4049,446,498,944,357,351,708,2922,2779,5701,1375,1310,2685,602,547,1149,402,451,853,2379,2308,4687,121,168,289,45,108,153,475,237,712,234,387,621,14,7,21,889,907,1796,319,542,861,68,166,234,54,99,153,165,316,481,11,4,15,617,1127,1744,28,39,67,80,188,268,0,4,4,108,231,339,2038,1913,3951,9655,9884,19539
105456351,983,910,1893,2982,2797,5779,890,879,1769,372,330,702,4244,4006,8250,2155,2141,4296,1029,1052,2081,311,302,613,3495,3495,6990,205,273,478,107,234,341,633,322,955,371,543,914,18,19,37,1334,1391,2725,627,876,1503,198,247,445,104,165,269,234,400,634,7,13,20,1170,1701,2871,48,101,149,113,284,397,3,4,7,164,389,553,3712,3273,6985,15102,15165,30267
105456354,932,839,1771,2525,2379,4904,879,893,1772,520,446,966,3924,3718,7642,1442,1479,2921,960,1019,1979,465,435,900,2867,2933,5800,152,174,326,64,144,208,449,251,700,333,479,812,15,13,28,1013,1061,2074,492,735,1227,133,222,355,94,143,237,262,473,735,3,3,6,984,1576,2560,46,65,111,131,254,385,4,4,8,181,323,504,2216,2480,4696,12117,12930,25047
105530751,1306,1158,2464,3753,3351,7104,1304,1250,2554,417,392,809,5474,4993,10467,2267,2112,4379,1201,1227,2428,440,371,811,3908,3710,7618,255,240,495,84,205,289,464,216,680,405,612,1017,17,15,32,1225,1288,2513,1006,1192,2198,204,287,491,168,180,348,506,720,1226,15,13,28,1899,2392,4291,120,143,263,179,320,499,3,8,11,302,471,773,2985,2157,5142,17099,16169,33268
105530752,925,806,1731,2731,2571,5302,1113,1099,2212,332,283,615,4176,3953,8129,2094,2027,4121,913,1032,1945,293,276,569,3300,3335,6635,287,280,567,212,355,567,389,239,628,509,752,1261,26,15,41,1423,1641,3064,873,1111,1984,231,341,572,143,169,312,376,508,884,20,21,41,1643,2150,3793,185,212,397,217,344,561,7,11,18,409,567,976,3239,3121,6360,15115,15573,30688
105530753,963,842,1805,3701,3348,7049,1097,1017,2114,545,551,1096,5343,4916,10259,2579,2474,5053,1241,1160,2401,422,441,863,4242,4075,8317,343,333,676,184,344,528,413,232,645,396,588,984,24,15,39,1360,1512,2872,676,905,1581,178,256,434,104,144,248,238,311,549,8,16,24,1204,1632,2836,106,137,243,147,240,387,12,11,23,265,388,653,4199,4172,8371,17576,17537,35113
105554100,135,132,267,283,275,558,171,148,319,85,90,175,539,513,1052,67,72,139,737,193,930,159,161,320,963,426,1389,16,10,26,5,14,19,23,5,28,24,45,69,3,0,3,71,74,145,176,223,399,34,54,88,22,26,48,75,94,169,0,6,6,307,403,710,5,3,8,22,43,65,0,0,0,27,46,73,344,359,703,2386,1953,4339
105554700,336,329,665,845,797,1642,354,276,630,142,160,302,1341,1233,2574,263,297,560,548,326,874,334,299,633,1145,922,2067,46,36,82,30,53,83,56,51,107,81,195,276,5,4,9,218,339,557,491,482,973,129,170,299,67,72,139,292,345,637,4,13,17,983,1082,2065,31,18,49,68,141,209,0,3,3,99,162,261,684,745,1429,4806,4812,9618
105555350,282,242,524,514,480,994,180,233,413,435,338,773,1129,1051,2180,116,143,259,208,179,387,542,528,1070,866,850,1716,23,24,47,16,41,57,28,21,49,37,94,131,4,0,4,108,180,288,346,401,747,82,116,198,46,45,91,186,298,484,3,0,3,663,860,1523,20,29,49,60,108,168,3,3,6,83,140,223,1074,1092,2166,4205,4415,8620
105555950,371,414,785,860,812,1672,147,159,306,203,172,375,1210,1143,2353,229,299,528,245,185,430,447,340,787,921,824,1745,62,59,121,87,148,235,78,69,147,233,352,585,3,4,7,463,632,1095,585,764,1349,312,435,747,121,144,265,810,957,1767,5,14,19,1833,2314,4147,65,90,155,194,324,518,3,6,9,262,420,682,2759,2741,5500,7819,8488,16307
105556700,951,779,1730,2358,2115,4473,996,1037,2033,327,275,602,3681,3427,7108,1555,1349,2904,1004,854,1858,338,407,745,2897,2610,5507,215,194,409,195,305,500,297,155,452,415,595,1010,16,12,28,1138,1261,2399,2569,3117,5686,809,802,1611,210,240,450,675,845,1520,27,35,62,4290,5039,9329,134,148,282,217,350,567,4,8,12,355,506,861,2874,2839,5713,16186,16461,32647
105558250,783,683,1466,1882,1762,3644,499,440,939,439,387,826,2820,2589,5409,721,873,1594,602,488,1090,645,671,1316,1968,2032,4000,102,128,230,80,152,232,109,61,170,192,387,579,5,3,8,488,731,1219,1158,1348,2506,296,369,665,123,115,238,477,553,1030,12,18,30,2066,2403,4469,84,109,193,163,280,443,3,10,13,250,399,649,1800,1798,3598,10175,10635,20810
105604001,751,682,1433,2240,2148,4388,447,433,880,406,355,761,3093,2936,6029,1942,1812,3754,566,487,1053,574,504,1078,3082,2803,5885,128,104,232,46,70,116,357,150,507,181,348,529,14,4,18,726,676,1402,1023,1213,2236,147,187,334,138,149,287,339,484,823,10,6,16,1657,2039,3696,35,33,68,115,200,315,0,7,7,150,240,390,1180,1253,2433,10639,10629,21268
105604004,917,863,1780,2880,2836,5716,563,550,1113,397,322,719,3840,3708,7548,2165,2186,4351,521,680,1201,701,596,1297,3387,3462,6849,172,164,336,124,258,382,258,139,397,332,571,903,4,8,12,890,1140,2030,1752,1830,3582,436,481,917,185,193,378,658,788,1446,18,24,42,3049,3316,6365,80,103,183,186,307,493,7,10,17,273,420,693,1738,1743,3481,14094,14652,28746
105604500,1179,1029,2208,3419,3191,6610,710,680,1390,1461,1424,2885,5590,5295,10885,1749,1454,3203,719,903,1622,2715,2903,5618,5183,5260,10443,137,130,267,66,127,193,220,141,361,200,438,638,9,10,19,632,846,1478,2218,2518,4736,312,331,643,241,233,474,633,847,1480,17,23,40,3421,3952,7373,69,64,133,167,365,532,4,5,9,240,434,674,2282,2462,4744,18527,19278,37805
105607421,856,785,1641,2359,2210,4569,778,729,1507,370,303,673,3507,3242,6749,1448,1380,2828,940,863,1803,533,536,1069,2921,2779,5700,160,137,297,65,179,244,311,129,440,221,399,620,4,7,11,761,851,1612,1121,1260,2381,164,221,385,140,182,322,431,501,932,14,16,30,1870,2180,4050,88,139,227,106,232,338,4,3,7,198,374,572,1329,1378,2707,11442,11589,23031
105607423,763,693,1456,1969,1964,3933,774,699,1473,536,538,1074,3279,3201,6480,1033,967,2000,738,684,1422,691,642,1333,2462,2293,4755,91,90,181,34,64,98,298,129,427,160,263,423,7,3,10,590,549,1139,719,837,1556,109,136,245,100,101,201,249,345,594,9,6,15,1186,1425,2611,36,38,74,87,175,262,0,5,5,123,218,341,1164,1087,2251,9567,9466,19033
