region_id,C15_17F_EO_M_O_E_T,C15_17F_EO_M_LPENS,C15_17F_EO_M_T,C15_17F_O_EVWW_M_EO,C15_17F_O_EVWW_M_O_EVWW,C15_17F_O_EVWW_M_O_ENWNA,C15_17F_O_EVWW_M_O_PENS,C15_17F_O_EVWW_M_O_E_T,C15_17F_O_EVWW_M_LPENS,C15_17F_O_EVWW_M_T,C15_17F_O_ENWNA_M_EO,C15_17F_O_ENWNA_M_O_EVWW,C15_17F_O_ENWNA_M_O_ENWNA,C15_17F_O_ENWNA_M_O_PENS,C15_17F_O_ENWNA_M_O_E_T,C15_17F_O_ENWNA_M_LPENS,C15_17F_O_ENWNA_M_T,C15_17F_O_PENS_M_EO,C15_17F_O_PENS_M_O_EVWW,C15_17F_O_PENS_M_O_ENWNA,C15_17F_O_PENS_M_O_PENS,C15_17F_O_PENS_M_O_E_T,C15_17F_O_PENS_M_LPENS,C15_17F_O_PENS_M_T,C15_17F_O_E_Tot_M_EO,C15_17F_O_E_Tot_M_O_EVWW,C15_17F_O_E_Tot_M_O_ENWNA,C15_17F_O_E_Tot_M_O_PENS,C15_17F_O_E_Tot_M_O_E_T,C15_17F_O_E_Tot_M_LPENS,C15_17F_O_E_Tot_M_T,C15_17F_LPENS_M_EO,C15_17F_LPENS_M_O_EVWW,C15_17F_LPENS_M_O_ENWNA,C15_17F_LPENS_M_O_PENS,C15_17F_LPENS_M_O_E_T,C15_17F_LPENS_M_LPENS,C15_17F_LPENS_M_T,C15_17F_Tot_M_EO,C15_17F_Tot_M_O_EVWW,C15_17F_Tot_M_O_ENWNA,C15_17F_Tot_M_O_PENS,C15_17F_Tot_M_O_E_T,C15_17F_Tot_M_LPENS,C15_17F_Tot_M_T,C18_20F_EO_M_EO,C18_20F_EO_M_O_EVWW,C18_20F_EO_M_O_ENWNA,C18_20F_EO_M_O_PENS,C18_20F_EO_M_O_E_T,C18_20F_EO_M_LPENS,C18_20F_EO_M_T,C18_20F_O_EVWW_M_EO,C18_20F_O_EVWW_M_O_EVWW,C18_20F_O_EVWW_M_O_ENWNA,C18_20F_O_EVWW_M_O_PENS,C18_20F_O_EVWW_M_O_E_T,C18_20F_O_EVWW_M_LPENS,C18_20F_O_EVWW_M_T,C18_20F_O_ENWNA_M_EO,C18_20F_O_ENWNA_M_O_EVWW,C18_20F_O_ENWNA_M_O_ENWNA,C18_20F_O_ENWNA_M_O_PENS,C18_20F_O_ENWNA_M_O_E_T,C18_20F_O_ENWNA_M_LPENS,C18_20F_O_ENWNA_M_T,C18_20F_O_PENS_M_EO,C18_20F_O_PENS_M_O_EVWW,C18_20F_O_PENS_M_O_ENWNA,C18_20F_O_PENS_M_O_PENS,C18_20F_O_PENS_M_O_E_T,C18_20F_O_PENS_M_LPENS,C18_20F_O_PENS_M_T,C18_20F_O_E_Tot_M_EO,C18_20F_O_E_Tot_M_O_EVWW,C18_20F_O_E_Tot_M_O_ENWNA,C18_20F_O_E_Tot_M_O_PENS,C18_20F_O_E_Tot_M_O_E_T,C18_20F_O_E_Tot_M_LPENS,C18_20F_O_E_Tot_M_Tot,C18_20F_LPENS_M_EO,C18_20F_LPENS_M_O_EVWW,C18_20F_LPENS_M_O_ENWNA,C18_20F_LPENS_M_O_PENS,C18_20F_LPENS_M_O_E_T,C18_20F_LPENS_M_LPENS,C18_20F_LPENS_M_T,C18_20F_Tot_M_EO,C18_20F_Tot_M_O_EVWW,C18_20F_Tot_M_O_ENWNA,C18_20F_Tot_M_O_PENS,C18_20F_Tot_M_O_E_T,C18_20F_Tot_M_LPENS,C18_20F_Tot_M_T,C21_24F_EO_M_EO,C21_24F_EO_M_O_EVWW,C21_24F_EO_M_O_ENWNA,C21_24F_EO_M_O_PENS,C21_24F_EO_M_O_E_T,C21_24F_EO_M_LPENS,C21_24F_EO_M_T,C21_24F_O_EVWW_M_EO,C21_24F_O_EVWW_M_O_EVWW,C21_24F_O_EVWW_M_O_ENWNA,C21_24F_O_EVWW_M_O_PENS,C21_24F_O_EVWW_M_O_E_T,C21_24F_O_EVWW_M_LPENS,C21_24F_O_EVWW_M_T,C21_24F_O_ENWNA_M_EO,C21_24F_O_ENWNA_M_O_EVWW,C21_24F_O_ENWNA_M_O_ENWNA,C21_24F_O_ENWNA_M_O_PENS,C21_24F_O_ENWNA_M_O_E_T,C21_24F_O_ENWNA_M_LPENS,C21_24F_O_ENWNA_M_T,C21_24F_O_PENS_M_EO,C21_24F_O_PENS_M_O_EVWW,C21_24F_O_PENS_M_O_ENWNA,C21_24F_O_PENS_M_O_PENS,C21_24F_O_PENS_M_O_E_T,C21_24F_O_PENS_M_LPENS,C21_24F_O_PENS_M_T,C21_24F_O_E_Tot_M_EO,C21_24F_O_E_Tot_M_O_EVWW,C21_24F_O_E_Tot_M_O_ENWNA,C21_24F_O_E_Tot_M_O_PENS,C21_24F_O_E_Tot_M_O_E_T,C21_24F_O_E_Tot_M_LPENS,C21_24F_O_E_Tot_M_T,C21_24F_LPENS_M_EO,C21_24F_LPENS_M_O_EVWW,C21_24F_LPENS_M_O_ENWNA,C21_24F_LPENS_M_O_PENS,C21_24F_LPENS_M_O_E_T,C21_24F_LPENS_M_LPENS,C21_24F_LPENS_M_T,C21_24F_Tot_M_EO,C21_24F_Tot_M_O_EVWW,C21_24F_Tot_M_O_ENWNA,C21_24F_Tot_M_O_PENS,C21_24F_Tot_M_O_E_T,C21_24F_Tot_M_LPENS,C21_24F_Tot_M_T,TCF_EO_M_EO,TCF_EO_M_O_EVWW,TCF_EO_M_O_ENWNA,TCF_EO_M_O_PENS,TCF_EO_M_O_E_T,TCF_EO_M_LPENS,TCF_EO_M_T,TCF_O_EVWW_M_EO,TCF_O_EVWW_M_O_EVWW,TCF_O_EVWW_M_O_ENWNA,TCF_O_EVWW_M_O_PENS,TCF_O_EVWW_M_O_E_T,TCF_O_EVWW_M_LPENS,TCF_O_EVWW_M_T,TCF_O_ENWNA_M_EO,TCF_O_ENWNA_M_O_EVWW,TCF_O_ENWNA_M_O_ENWNA,TCF_O_ENWNA_M_O_PENS,TCF_O_ENWNA_M_O_E_T,TCF_O_ENWNA_M_LPENS,TCF_O_ENWNA_M_T,TCF_O_PENS_M_EO,TCF_O_PENS_M_O_EVWW,TCF_O_PENS_M_O_ENWNA,TCF_O_PENS_M_O_PENS,TCF_O_PENS_M_O_E_T,TCF_O_PENS_M_LPENS,TCF_O_PENS_M_T,TCF_O_E_Tot_M_EO,TCF_O_E_Tot_M_O_EVWW,TCF_O_E_Tot_M_O_ENWNA,TCF_O_E_Tot_M_O_PENS,TCF_O_E_Tot_M_O_E_T,TCF_O_E_Tot_M_LPENS,TCF_O_E_Tot_M_T,TCF_LPENS_M_EO,TCF_LPENS_M_O_EVWW,TCF_LPENS_M_O_ENWNA,TCF_LPENS_M_O_PENS,TCF_LPENS_M_O_E_T,TCF_LPENS_M_LPENS,TCF_LPENS_M_T,TCF_Tot_M_EO,TCF_Tot_M_O_EVWW,TCF_Tot_M_O_ENWNA,TCF_Tot_M_O_PENS,TCF_Tot_M_O_E_T,TCF_Tot_M_LPENS,TCF_Tot_M_T
105154150,31,0,737,57,702,70,3,775,0,832,0,90,140,0,230,3,233,3,0,0,0,0,0,3,60,792,210,3,1005,3,1068,0,0,0,0,0,4,4,766,823,210,3,1036,7,1809,408,10,0,0,10,0,418,42,420,39,0,459,0,501,0,78,92,0,170,0,170,0,0,0,0,0,0,0,42,498,131,0,629,0,671,0,0,4,0,4,0,4,450,508,135,0,643,0,1093,177,3,0,0,3,0,180,10,234,24,0,258,0,268,0,37,78,0,115,0,115,0,0,3,0,3,0,3,10,271,105,0,376,0,386,0,0,0,0,0,0,0,187,274,105,0,379,0,566,5455,374,0,6,380,3,5838,668,6039,456,9,6504,16,7188,14,643,828,6,1477,3,1494,7,10,6,26,42,0,49,689,6692,1290,41,8023,19,8731,8,24,7,0,31,17,56,6152,7090,1297,47,8434,39,14625
105154450,35,0,604,64,577,29,0,606,3,673,0,34,67,0,101,0,101,7,0,0,0,0,0,7,71,611,96,0,707,3,781,0,3,3,0,6,3,9,640,649,99,0,748,6,1394,323,15,0,3,18,0,341,40,349,25,0,374,0,414,0,32,60,0,92,0,92,0,0,0,0,0,0,0,40,381,85,0,466,0,506,0,0,0,0,0,0,0,363,396,85,3,484,0,847,168,3,0,0,3,0,171,17,157,17,0,174,4,195,0,28,33,0,61,0,61,0,0,0,0,0,0,0,17,185,50,0,235,4,256,0,4,0,0,4,0,4,185,192,50,0,242,4,431,4002,373,7,6,386,0,4388,537,4700,248,0,4948,7,5492,0,361,394,3,758,6,764,7,0,4,8,12,0,19,544,5061,646,11,5718,13,6275,3,20,10,0,30,28,61,4549,5454,663,17,6134,41,10724
105156650,49,0,594,61,908,76,0,984,3,1048,4,83,100,0,183,0,187,0,0,0,0,0,0,0,65,991,176,0,1167,3,1235,4,6,0,0,6,9,19,614,1041,181,0,1222,12,1848,216,11,3,3,17,0,233,33,585,48,0,633,0,666,0,68,64,0,132,0,132,0,0,0,3,3,0,3,33,653,112,3,768,0,801,0,4,0,0,4,5,9,249,668,115,6,789,5,1043,93,6,0,0,6,0,99,21,272,18,0,290,0,311,0,34,32,0,66,0,66,0,0,0,0,0,0,0,21,306,50,0,356,0,377,0,0,3,0,3,0,3,114,312,53,0,365,0,479,4647,548,22,3,573,0,5220,752,8641,478,3,9122,21,9895,18,732,483,3,1218,0,1236,12,11,0,25,36,0,48,782,9384,961,31,10376,21,11179,7,39,6,0,45,45,97,5436,9971,989,34,10994,66,16496
105157151,44,0,1762,70,301,13,0,314,0,384,3,13,10,0,23,0,26,8,0,0,0,0,0,8,81,314,23,0,337,0,418,0,0,0,0,0,5,5,1799,354,23,4,381,5,2185,968,12,0,3,15,0,983,43,185,18,0,203,0,246,0,9,6,0,15,0,15,0,0,0,0,0,0,0,43,194,24,0,218,0,261,0,0,0,0,0,0,0,1011,206,24,3,233,0,1244,406,8,0,0,8,0,414,21,80,9,0,89,0,110,0,9,5,0,14,0,14,0,0,0,0,0,0,0,21,89,14,0,103,0,124,0,0,0,0,0,0,0,427,97,14,0,111,0,538,14440,440,0,32,472,6,14918,739,2308,79,6,2393,0,3132,12,110,52,0,162,0,174,18,0,0,12,12,0,30,769,2418,131,18,2567,0,3336,0,3,0,0,3,12,15,15209,2861,131,50,3042,18,18269
105157152,52,0,2764,96,297,14,0,311,3,410,3,13,12,0,25,0,28,0,0,0,0,0,0,0,99,310,26,0,336,3,438,0,0,0,0,0,6,6,2811,352,31,5,388,9,3208,1465,35,0,0,35,0,1500,47,215,5,0,220,0,267,0,5,11,0,16,0,16,0,0,0,0,0,0,0,47,220,16,0,236,0,283,0,0,0,0,0,0,0,1512,255,16,0,271,0,1783,644,7,0,0,7,0,651,30,117,4,0,121,0,151,0,3,8,0,11,0,11,0,0,0,0,0,0,0,30,120,12,0,132,0,162,0,0,0,0,0,0,0,674,127,12,0,139,0,813,20578,486,8,17,511,6,21095,862,2116,58,0,2174,3,3039,12,95,69,0,164,0,176,25,5,0,7,12,0,37,899,2216,127,7,2350,3,3252,7,7,0,0,7,9,23,21484,2709,135,24,2868,18,24370
105200351,21,0,142,33,958,94,3,1055,3,1091,3,171,194,0,365,0,368,0,0,0,0,0,0,0,36,1129,288,3,1420,3,1459,3,4,0,0,4,5,12,160,1150,292,3,1445,8,1613,63,6,0,0,6,0,69,9,591,51,0,642,0,651,3,105,146,0,251,0,254,0,0,0,0,0,0,0,12,696,197,0,893,0,905,3,4,0,0,4,3,10,78,706,197,0,903,3,984,40,3,0,0,3,0,43,6,267,21,0,288,0,294,3,62,77,0,139,0,142,0,0,0,0,0,0,0,9,329,98,0,427,0,436,0,0,0,0,0,0,0,49,332,98,0,430,0,479,1083,276,22,5,303,0,1386,219,8879,818,10,9707,14,9940,15,1354,1111,4,2469,16,2500,0,8,0,29,37,0,37,234,10241,1929,43,12213,30,12477,18,36,0,0,36,42,96,1335,10553,1951,48,12552,72,13959
105200353,38,0,413,33,875,90,0,965,3,1001,4,192,179,0,371,0,375,0,0,0,0,0,0,0,37,1067,269,0,1336,3,1376,0,10,0,0,10,6,16,412,1110,274,0,1384,9,1805,185,14,0,0,14,0,199,20,484,61,0,545,0,565,3,98,125,0,223,3,229,0,0,0,0,0,0,0,23,582,186,0,768,3,794,0,4,4,0,8,0,8,208,600,190,0,790,3,1001,89,3,3,0,6,0,95,5,214,18,0,232,0,237,3,48,81,0,129,0,132,0,0,0,0,0,0,0,8,262,99,0,361,0,369,0,0,0,0,0,0,0,97,265,102,0,367,0,464,2590,391,14,0,405,6,3001,386,7473,715,6,8194,19,8599,16,1138,1007,0,2145,6,2167,3,11,0,17,28,0,31,405,8622,1722,23,10367,25,10797,3,37,4,3,44,33,80,2998,9050,1740,26,10816,64,13878
105200355,27,0,805,25,398,33,0,431,0,456,3,50,56,0,106,0,109,0,0,0,3,3,0,3,28,448,89,3,540,0,568,0,0,0,0,0,3,3,806,475,89,3,567,3,1376,404,5,0,0,5,0,409,17,253,16,0,269,0,286,3,29,39,0,68,3,74,0,3,0,0,3,0,3,20,285,55,0,340,3,363,0,0,0,0,0,3,3,424,290,55,0,345,6,775,185,3,0,0,3,0,188,10,123,6,0,129,3,142,3,18,19,0,37,3,43,0,0,0,0,0,0,0,13,141,25,0,166,6,185,0,0,0,0,0,0,0,198,144,25,0,169,6,373,5859,329,6,13,348,3,6210,415,3453,172,6,3631,9,4055,15,308,269,0,577,6,598,6,3,0,11,14,0,20,436,3764,441,17,4222,15,4673,0,0,0,0,0,12,12,6295,4093,447,30,4570,30,10895
105201550,49,0,618,93,1525,144,0,1669,3,1765,7,239,348,0,587,3,597,0,0,0,0,0,0,0,100,1764,492,0,2256,6,2362,0,5,3,0,8,7,15,669,1815,498,0,2313,13,2995,287,22,3,0,25,0,312,35,885,85,0,970,0,1005,4,147,242,0,389,0,393,0,0,0,0,0,0,0,39,1032,327,0,1359,0,1398,0,6,0,0,6,3,9,326,1060,330,0,1390,3,1719,117,14,3,0,17,0,134,8,368,41,0,409,0,417,0,101,140,0,241,0,241,6,0,0,0,0,0,6,14,469,181,0,650,0,664,0,7,0,0,7,0,7,131,490,184,0,674,0,805,5108,797,21,0,818,5,5931,913,14220,1022,10,15252,47,16212,46,2208,2080,0,4288,9,4343,13,19,7,92,118,0,131,972,16447,3109,102,19658,56,20686,12,79,9,3,91,65,168,6092,17323,3139,105,20567,126,26785
105252851,46,0,384,35,1107,174,0,1281,5,1321,0,451,862,3,1316,5,1321,0,0,3,3,6,0,6,35,1558,1039,6,2603,10,2648,0,4,0,0,4,5,9,373,1608,1039,6,2653,15,3041,130,13,0,0,13,0,143,17,606,97,0,703,3,723,4,266,551,0,817,3,824,0,0,0,4,4,0,4,21,872,648,4,1524,6,1551,5,0,0,0,0,3,8,156,885,648,4,1537,9,1702,62,12,0,0,12,0,74,4,284,43,0,327,0,331,0,130,284,3,417,0,417,0,0,0,0,0,0,0,4,414,327,3,744,0,748,0,0,3,0,3,0,3,66,426,330,3,759,0,825,2501,358,12,11,381,7,2889,481,9437,1418,3,10858,27,11366,33,3296,4830,15,8141,38,8212,3,13,12,82,107,3,113,517,12746,6260,100,19106,68,19691,8,36,28,0,64,73,145,3026,13140,6300,111,19551,148,22725
105252854,48,0,602,51,1036,103,3,1142,3,1196,0,186,284,0,470,3,473,0,0,0,0,0,0,0,51,1222,387,3,1612,6,1669,0,7,0,0,7,5,12,605,1274,390,3,1667,11,2283,315,20,0,0,20,0,335,33,717,53,5,775,0,808,3,126,201,0,327,6,336,0,0,0,0,0,0,0,36,843,254,5,1102,6,1144,0,3,0,0,3,5,8,351,866,254,5,1125,11,1487,151,7,3,0,10,0,161,9,339,26,0,365,0,374,0,68,100,0,168,0,168,3,0,0,0,0,0,3,12,407,126,0,533,0,545,0,4,0,0,4,5,9,163,418,129,0,547,5,715,3044,436,16,0,452,6,3502,492,7266,582,14,7862,11,8365,15,1199,1424,0,2623,13,2651,3,5,3,30,38,0,41,510,8470,2009,44,10523,24,11057,3,32,3,0,35,45,83,3557,8938,2028,44,11010,75,14642
105254901,53,0,859,73,1173,120,3,1296,7,1376,0,164,224,0,388,3,391,3,0,0,0,0,0,3,76,1337,344,3,1684,10,1770,0,6,3,0,9,3,12,882,1393,350,3,1746,13,2641,311,25,3,3,31,0,342,37,660,74,0,734,0,771,0,79,166,0,245,0,245,0,0,0,0,0,0,0,37,739,240,0,979,0,1016,0,5,0,0,5,0,5,348,769,243,3,1015,0,1363,114,10,0,0,10,0,124,11,298,33,0,331,0,342,0,52,107,0,159,0,159,0,0,3,0,3,0,3,11,350,143,0,493,0,504,0,0,0,0,0,5,5,125,360,143,0,503,5,633,7019,520,24,15,559,3,7581,662,9759,854,6,10619,39,11320,4,1261,1452,0,2713,3,2720,20,21,9,45,75,0,95,686,11041,2315,51,13407,42,14135,0,42,6,0,48,32,80,7705,11603,2345,66,14014,77,21796
105254904,55,3,870,63,1291,76,3,1370,3,1436,0,112,159,0,271,3,274,0,0,0,0,0,0,0,63,1403,235,3,1641,6,1710,0,14,0,0,14,9,23,875,1472,235,3,1710,18,2603,295,32,0,0,32,0,327,33,799,42,0,841,0,874,0,85,125,0,210,3,213,0,0,0,0,0,0,0,33,884,167,0,1051,3,1087,0,0,0,0,0,4,4,328,916,167,0,1083,7,1418,82,7,0,0,7,0,89,17,338,23,0,361,0,378,0,37,57,3,97,0,97,0,0,0,0,0,0,0,17,375,80,3,458,0,475,0,0,0,0,0,0,0,99,382,80,3,465,0,564,6094,636,3,6,645,9,6748,689,9708,421,16,10145,15,10849,16,778,780,3,1561,6,1583,14,12,0,20,32,0,46,719,10498,1201,39,11738,21,12478,6,50,4,3,57,52,115,6819,11184,1208,48,12440,82,19341
105301450,36,0,1394,40,186,4,0,190,0,230,0,6,12,0,18,0,18,0,0,0,3,3,0,3,40,192,16,3,211,0,251,0,0,0,0,0,0,0,1398,228,16,3,247,0,1645,489,11,0,0,11,0,500,13,81,3,0,84,0,97,0,9,12,0,21,0,21,0,0,0,0,0,0,0,13,90,15,0,105,0,118,0,0,0,0,0,0,0,502,101,15,0,116,0,618,183,3,0,0,3,0,186,5,28,0,0,28,0,33,0,4,8,0,12,0,12,0,0,0,0,0,0,0,5,32,8,0,40,0,45,0,0,0,0,0,0,0,188,35,8,0,43,0,231,11189,369,4,5,378,6,11573,363,1240,36,3,1279,0,1642,9,70,88,0,158,0,167,16,3,0,7,10,0,26,388,1313,124,10,1447,0,1835,11,0,0,0,0,0,11,11588,1682,128,15,1825,6,13419
105301501,48,3,1041,72,724,50,0,774,3,849,3,63,46,0,109,0,112,3,3,0,0,3,0,6,78,790,96,0,886,3,967,6,0,0,0,0,4,10,1074,838,96,0,934,10,2018,396,10,0,0,10,0,406,24,396,16,3,415,5,444,0,42,27,0,69,0,69,0,0,0,3,3,0,3,24,438,43,6,487,5,516,5,0,0,0,0,3,8,425,448,43,6,497,8,930,161,5,0,3,8,0,169,14,190,10,0,200,0,214,0,21,13,0,34,0,34,0,0,0,0,0,0,0,14,211,23,0,234,0,248,0,0,0,0,0,0,0,175,216,23,3,242,0,417,6797,424,0,23,447,12,7256,575,5570,262,6,5838,14,6427,12,499,269,0,768,0,780,6,12,0,34,46,0,52,593,6081,531,40,6652,14,7259,11,20,0,0,20,33,64,7401,6525,531,63,7119,59,14579
105301504,33,0,1107,51,389,21,0,410,0,461,0,36,27,0,63,0,63,0,0,0,0,0,0,0,51,425,48,0,473,0,524,0,0,0,0,0,0,0,1125,458,48,0,506,0,1631,406,5,0,0,5,0,411,15,213,10,0,223,3,241,0,25,21,0,46,0,46,0,0,0,0,0,0,0,15,238,31,0,269,3,287,4,0,0,0,0,0,4,425,243,31,0,274,3,702,150,5,0,0,5,0,155,6,104,3,0,107,5,118,0,10,4,0,14,0,14,0,0,0,0,0,0,0,6,114,7,0,121,5,132,0,0,0,0,0,0,0,156,119,7,0,126,5,287,8459,337,0,11,348,3,8810,439,2867,138,0,3005,8,3452,6,277,167,0,444,0,450,16,3,0,17,20,0,36,461,3147,305,17,3469,8,3938,4,8,0,0,8,13,25,8924,3492,305,28,3825,24,12773
105308400,17,0,1098,23,49,0,0,49,0,72,0,0,4,0,4,0,4,0,0,0,3,3,0,3,23,49,4,3,56,0,79,0,0,0,0,0,0,0,1104,66,4,3,73,0,1177,341,6,0,0,6,0,347,8,23,0,0,23,0,31,0,0,3,0,3,0,3,0,0,0,0,0,0,0,8,23,3,0,26,0,34,0,0,0,0,0,0,0,349,29,3,0,32,0,381,135,0,0,0,0,0,135,0,12,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,0,12,0,0,0,0,0,0,0,135,12,0,0,12,0,147,8755,170,5,14,189,0,8944,196,333,6,0,339,0,535,0,12,19,0,31,0,31,9,0,0,22,22,0,31,205,345,25,22,392,0,597,3,0,0,0,0,0,3,8963,515,30,36,581,0,9544
105350150,28,0,381,30,215,21,0,236,0,266,0,25,33,0,58,0,58,0,4,0,0,4,0,4,30,244,54,0,298,0,328,0,0,0,0,0,0,0,383,272,54,0,326,0,709,198,15,0,0,15,0,213,13,153,23,0,176,0,189,0,21,14,4,39,0,39,0,0,0,0,0,0,0,13,174,37,4,215,0,228,0,0,0,0,0,5,5,211,189,37,4,230,5,446,89,10,0,0,10,0,99,5,84,3,0,87,0,92,3,22,18,0,40,0,43,0,0,0,0,0,0,0,8,106,21,0,127,0,135,0,0,0,0,0,0,0,97,116,21,0,137,0,234,2925,249,0,6,255,3,3183,367,2056,130,3,2189,8,2564,3,229,200,4,433,0,436,3,4,0,13,17,0,20,373,2289,330,20,2639,8,3020,5,0,0,0,0,11,16,3303,2538,330,26,2894,22,6219
105351300,21,0,246,17,293,24,0,317,0,334,0,44,65,0,109,3,112,0,3,0,0,3,0,3,17,340,89,0,429,3,449,0,0,0,0,0,3,3,242,361,89,0,450,6,698,132,11,0,0,11,0,143,20,176,27,0,203,0,223,0,25,41,0,66,0,66,0,0,0,0,0,0,0,20,201,68,0,269,0,289,0,0,0,0,0,0,0,152,212,68,0,280,0,432,92,6,0,0,6,0,98,8,106,12,0,118,0,126,0,21,27,0,48,0,48,0,0,0,0,0,0,0,8,127,39,0,166,0,174,0,0,0,0,0,0,0,100,133,39,0,172,0,272,1641,191,0,0,191,3,1835,220,2259,161,0,2420,0,2640,4,330,310,0,640,3,647,0,10,0,6,16,0,16,224,2599,471,6,3076,3,3303,8,8,6,0,14,10,32,1873,2798,477,6,3281,16,5170
105351521,27,0,396,27,291,19,0,310,0,337,0,21,20,0,41,0,41,0,0,0,0,0,0,0,27,312,39,0,351,0,378,0,0,0,0,0,0,0,396,339,39,0,378,0,774,247,5,4,0,9,0,256,13,166,8,0,174,0,187,0,19,16,0,35,0,35,0,0,0,0,0,0,0,13,185,24,0,209,0,222,0,3,0,0,3,0,3,260,193,28,0,221,0,481,121,7,0,0,7,0,128,11,87,3,0,90,0,101,0,16,17,0,33,0,33,0,0,0,0,0,0,0,11,103,20,0,123,0,134,0,0,0,0,0,0,0,132,110,20,0,130,0,262,3284,252,7,4,263,0,3547,362,2395,122,0,2517,0,2879,3,201,170,3,374,0,377,0,0,0,6,6,0,6,365,2596,292,9,2897,0,3262,3,12,0,0,12,13,28,3652,2860,299,13,3172,13,6837
105351524,21,0,389,23,167,4,0,171,0,194,0,5,4,0,9,0,9,3,0,0,0,0,0,3,26,172,8,0,180,0,206,0,0,0,0,0,0,0,394,193,8,0,201,0,595,227,15,0,3,18,0,245,6,98,3,0,101,0,107,0,7,4,0,11,0,11,3,0,0,0,0,0,3,9,105,7,0,112,0,121,0,0,0,0,0,0,0,236,120,7,3,130,0,366,120,3,0,0,3,0,123,9,45,3,0,48,0,57,0,5,3,0,8,0,8,0,0,0,0,0,0,0,9,50,6,0,56,0,65,0,0,0,0,0,0,0,129,53,6,0,59,0,188,3832,272,0,6,278,0,4110,394,1390,32,0,1422,4,1820,3,47,33,0,80,0,83,9,0,0,10,10,0,19,406,1437,65,10,1512,4,1922,8,0,0,0,0,3,11,4246,1709,65,16,1790,7,6043
105357100,25,0,257,29,479,22,0,501,0,530,0,66,70,0,136,0,136,0,0,0,0,0,0,0,29,545,92,0,637,0,666,0,3,0,0,3,4,7,261,573,92,0,665,4,930,194,4,0,0,4,0,198,16,350,26,0,376,0,392,0,45,68,0,113,0,113,0,4,0,5,9,0,9,16,399,94,5,498,0,514,0,4,3,0,7,3,10,210,407,97,5,509,3,722,82,7,0,0,7,0,89,10,201,15,0,216,0,226,0,27,32,0,59,0,59,0,0,0,0,0,0,0,10,228,47,0,275,0,285,0,0,0,0,0,0,0,92,235,47,0,282,0,374,1517,169,0,0,169,0,1686,238,3624,180,0,3804,7,4049,3,397,418,0,815,0,818,3,7,0,11,18,0,21,244,4028,598,11,4637,7,4888,0,23,3,0,26,14,40,1761,4220,601,11,4832,21,6614
105400200,10,0,156,40,760,131,3,894,3,937,3,199,394,0,593,6,602,0,0,0,0,0,0,0,43,959,525,3,1487,9,1539,0,8,3,0,11,3,14,189,977,528,3,1508,12,1709,85,4,0,0,4,0,89,20,494,69,0,563,0,583,5,139,281,0,420,4,429,0,0,0,0,0,0,0,25,633,350,0,983,4,1012,0,0,3,0,3,3,6,110,637,353,0,990,7,1107,33,3,0,0,3,0,36,6,243,24,0,267,0,273,0,79,142,0,221,0,221,0,0,0,0,0,0,0,6,322,166,0,488,0,494,0,3,0,0,3,6,9,39,328,166,0,494,6,539,1415,180,0,0,180,0,1595,368,7497,907,6,8410,34,8812,37,1906,2243,0,4149,25,4211,3,9,5,57,71,0,74,408,9412,3155,63,12630,59,13097,3,40,16,3,59,47,109,1826,9632,3171,66,12869,106,14801
105403950,44,0,732,62,1005,94,0,1099,4,1165,4,133,112,0,245,0,249,0,3,0,0,3,0,3,66,1141,206,0,1347,4,1417,0,5,3,0,8,3,11,754,1187,212,0,1399,7,2160,328,22,0,0,22,0,350,27,631,45,0,676,5,708,0,109,93,0,202,0,202,0,3,0,0,3,0,3,27,743,138,0,881,5,913,0,0,0,0,0,0,0,355,765,138,0,903,5,1263,150,9,0,0,9,0,159,14,268,31,0,299,0,313,0,48,63,0,111,0,111,0,0,0,0,0,0,0,14,316,94,0,410,0,424,0,3,0,0,3,0,3,164,328,94,0,422,0,586,5302,561,13,12,586,6,5894,617,10631,644,6,11281,47,11945,27,1170,771,0,1941,3,1971,8,21,0,20,41,0,49,652,11822,1415,26,13263,50,13965,6,65,9,0,74,25,105,5960,12448,1437,38,13923,81,19964
105406251,5,0,83,23,255,21,0,276,0,299,0,53,54,0,107,0,107,0,0,0,0,0,0,0,23,308,75,0,383,0,406,0,3,3,0,6,0,6,101,316,78,0,394,0,495,41,0,0,0,0,0,41,4,178,21,0,199,4,207,3,35,39,0,74,0,77,0,0,0,0,0,0,0,7,213,60,0,273,4,284,0,0,3,0,3,0,3,48,213,63,0,276,4,328,17,0,0,0,0,0,17,5,81,11,0,92,0,97,0,20,25,0,45,0,45,0,0,0,0,0,0,0,5,101,36,0,137,0,142,0,0,0,0,0,0,0,22,101,36,0,137,0,159,1112,117,0,0,117,3,1232,215,4229,202,3,4434,4,4653,9,471,345,0,816,0,825,0,9,0,16,25,0,25,224,4709,547,19,5275,4,5503,0,14,6,3,23,14,37,1336,4840,553,22,5415,21,6772
