region_id,Tot_P_M,Tot_P_F,Tot_P_P,Age_0_4_yr_M,Age_0_4_yr_F,Age_0_4_yr_P,Age_5_14_yr_M,Age_5_14_yr_F,Age_5_14_yr_P,Age_15_19_yr_M,Age_15_19_yr_F,Age_15_19_yr_P,Age_20_24_yr_M,Age_20_24_yr_F,Age_20_24_yr_P,Age_25_34_yr_M,Age_25_34_yr_F,Age_25_34_yr_P,Age_35_44_yr_M,Age_35_44_yr_F,Age_35_44_yr_P,Age_45_54_yr_M,Age_45_54_yr_F,Age_45_54_yr_P,Age_55_64_yr_M,Age_55_64_yr_F,Age_55_64_yr_P,Age_65_74_yr_M,Age_65_74_yr_F,Age_65_74_yr_P,Age_75_84_yr_M,Age_75_84_yr_F,Age_75_84_yr_P,Age_85ov_M,Age_85ov_F,Age_85ov_P,Counted_Census_Night_home_M,Counted_Census_Night_home_F,Counted_Census_Night_home_P,Count_Census_Nt_Ewhere_Aust_M,Count_Census_Nt_Ewhere_Aust_F,Count_Census_Nt_Ewhere_Aust_P,Indigenous_psns_Aboriginal_M,Indigenous_psns_Aboriginal_F,Indigenous_psns_Aboriginal_P,Indig_psns_Torres_Strait_Is_M,Indig_psns_Torres_Strait_Is_F,Indig_psns_Torres_Strait_Is_P,Indig_Bth_Abor_Torres_St_Is_M,Indig_Bth_Abor_Torres_St_Is_F,Indig_Bth_Abor_Torres_St_Is_P,Indigenous_P_Tot_M,Indigenous_P_Tot_F,Indigenous_P_Tot_P,Birthplace_Australia_M,Birthplace_Australia_F,Birthplace_Australia_P,Birthplace_Elsewhere_M,Birthplace_Elsewhere_F,Birthplace_Elsewhere_P,Lang_spoken_home_Eng_only_M,Lang_spoken_home_Eng_only_F,Lang_spoken_home_Eng_only_P,Lang_spoken_home_Oth_Lang_M,Lang_spoken_home_Oth_Lang_F,Lang_spoken_home_Oth_Lang_P,Australian_citizen_M,Australian_citizen_F,Australian_citizen_P,Age_psns_att_educ_inst_0_4_M,Age_psns_att_educ_inst_0_4_F,Age_psns_att_educ_inst_0_4_P,Age_psns_att_educ_inst_5_14_M,Age_psns_att_educ_inst_5_14_F,Age_psns_att_educ_inst_5_14_P,Age_psns_att_edu_inst_15_19_M,Age_psns_att_edu_inst_15_19_F,Age_psns_att_edu_inst_15_19_P,Age_psns_att_edu_inst_20_24_M,Age_psns_att_edu_inst_20_24_F,Age_psns_att_edu_inst_20_24_P,Age_psns_att_edu_inst_25_ov_M,Age_psns_att_edu_inst_25_ov_F,Age_psns_att_edu_inst_25_ov_P,High_yr_schl_comp_Yr_12_eq_M,High_yr_schl_comp_Yr_12_eq_F,High_yr_schl_comp_Yr_12_eq_P,High_yr_schl_comp_Yr_11_eq_M,High_yr_schl_comp_Yr_11_eq_F,High_yr_schl_comp_Yr_11_eq_P,High_yr_schl_comp_Yr_10_eq_M,High_yr_schl_comp_Yr_10_eq_F,High_yr_schl_comp_Yr_10_eq_P,High_yr_schl_comp_Yr_9_eq_M,High_yr_schl_comp_Yr_9_eq_F,High_yr_schl_comp_Yr_9_eq_P,High_yr_schl_comp_Yr_8_belw_M,High_yr_schl_comp_Yr_8_belw_F,High_yr_schl_comp_Yr_8_belw_P,High_yr_schl_comp_D_n_g_sch_M,High_yr_schl_comp_D_n_g_sch_F,High_yr_schl_comp_D_n_g_sch_P,Count_psns_occ_priv_dwgs_M,Count_psns_occ_priv_dwgs_F,Count_psns_occ_priv_dwgs_P,Count_Persons_other_dwgs_M,Count_Persons_other_dwgs_F,Count_Persons_other_dwgs_P
105051100,19494,19862,39356,1356,1293,2649,2366,2125,4491,1118,1132,2250,1314,1246,2560,3108,3210,6318,3093,3136,6229,2609,2459,5068,2001,2136,4137,1462,1611,3073,853,1055,1908,213,459,672,18853,19360,38213,639,503,1142,282,310,592,7,9,16,4,3,7,293,322,615,10096,10136,20232,8116,8487,16603,10008,9767,19775,8349,9007,17356,15423,15889,31312,272,228,500,2079,1875,3954,838,866,1704,549,551,1100,763,894,1657,8616,8868,17484,815,722,1537,2831,2766,5597,747,876,1623,935,1261,2196,210,318,528,18063,18722,36785,1609,1292,2901
105054800,24728,27469,52197,2206,2093,4299,2252,2235,4487,841,801,1642,1157,1436,2593,4396,5404,9800,5341,5646,10987,3391,3718,7109,2751,3142,5893,1477,1634,3111,723,922,1645,193,438,631,23450,26283,49733,1278,1188,2466,215,265,480,9,11,20,8,6,14,232,282,514,15894,18205,34099,7195,7745,14940,19688,21770,41458,3545,4349,7894,20188,22925,43113,423,431,854,2062,2055,4117,646,655,1301,559,644,1203,1173,1793,2966,14163,16535,30698,893,908,1801,2244,2464,4708,586,632,1218,601,721,1322,83,138,221,22327,25318,47645,1917,1854,3771
105055200,37836,38664,76500,2575,2428,5003,3229,3001,6230,1471,1419,2890,2691,3010,5701,7941,8517,16458,7355,7472,14827,5295,5022,10317,3511,3578,7089,2117,2198,4315,1314,1454,2768,337,566,903,36308,37174,73482,1526,1492,3018,477,558,1035,16,24,40,21,16,37,514,598,1112,21739,22889,44628,12966,13128,26094,23466,24234,47700,11475,12036,23511,30088,31779,61867,475,439,914,2808,2645,5453,1087,1081,2168,1108,1347,2455,2307,3076,5383,20171,21733,41904,1490,1243,2733,3848,3549,7397,967,903,1870,1737,2108,3845,489,756,1245,33729,35432,69161,3656,2800,6456
105057201,12270,11412,23682,309,261,570,247,219,466,537,569,1106,2235,2403,4638,4759,4329,9088,1516,1283,2799,1049,889,1938,874,811,1685,472,395,867,204,192,396,68,61,129,11835,11022,22857,434,389,823,32,33,65,3,0,3,3,0,3,38,33,71,2564,1989,4553,7128,7353,14481,3891,2845,6736,5831,6524,12355,4435,3788,8223,21,33,54,175,159,334,346,390,736,1200,1413,2613,1326,1577,2903,7924,7634,15558,317,280,597,488,498,986,151,108,259,128,137,265,110,112,222,9122,8998,18120,8393,5964,14357
105057204,26706,21221,47927,682,638,1320,608,608,1216,440,494,934,1963,2080,4043,8664,7446,16110,5817,3636,9453,3772,2192,5964,2514,1886,4400,1365,1101,2466,681,665,1346,201,475,676,25448,20227,45675,1259,995,2254,214,155,369,8,3,11,9,9,18,231,167,398,12688,10347,23035,10127,7919,18046,17906,13886,31792,4987,4490,9477,17397,13875,31272,106,110,216,464,498,962,240,319,559,610,722,1332,1959,1912,3871,17674,13949,31623,937,662,1599,1916,1487,3403,409,302,711,357,294,651,100,122,222,21112,17329,38441,6703,4522,11225
105057205,29888,26727,56615,1339,1260,2599,1334,1274,2608,928,937,1865,3071,3222,6293,8622,8138,16760,6072,4522,10594,3778,2831,6609,2413,2117,4530,1415,1311,2726,764,837,1601,152,277,429,28633,25600,54233,1255,1125,2380,534,546,1080,15,16,31,14,15,29,563,577,1140,15167,13422,28589,11304,10532,21836,18828,16060,34888,7830,8060,15890,21069,18976,40045,214,195,409,1105,1063,2168,639,695,1334,1480,1599,3079,2216,2393,4609,18533,16783,35316,1080,820,1900,2549,2075,4624,624,533,1157,715,770,1485,182,289,471,26124,23612,49736,3515,2959,6474
105057206,20698,20581,41279,845,733,1578,844,851,1695,849,1047,1896,2828,3339,6167,6830,6488,13318,3456,3000,6456,2045,1977,4022,1707,1716,3423,875,859,1734,360,424,784,58,147,205,19848,19728,39576,850,853,1703,233,297,530,16,12,28,5,11,16,254,320,574,9215,9203,18418,8643,9130,17773,11949,11492,23441,6012,6949,12961,12809,12879,25688,135,130,265,678,704,1382,621,855,1476,1505,1965,3470,1812,2027,3839,13619,13887,27506,587,596,1183,1286,1331,2617,323,379,702,310,387,697,114,143,257,16952,17317,34269,4819,4320,9139
105106550,63367,65622,128989,3965,3737,7702,6051,5752,11803,3571,3349,6920,6710,6496,13206,12066,12276,24342,9805,10164,19969,7791,8025,15816,6007,6308,12315,3918,4364,8282,2525,3335,5860,957,1817,2774,60920,63340,124260,2447,2282,4729,878,848,1726,37,36,73,27,16,43,942,900,1842,34298,35265,69563,24032,25613,49645,39107,40809,79916,18278,20484,38762,45855,49704,95559,904,849,1753,5405,5193,10598,2831,2785,5616,3990,3955,7945,3329,3841,7170,34479,36711,71190,2246,2180,4426,6390,7251,13641,1717,2011,3728,1689,2238,3927,292,464,756,54986,59033,114019,8232,6676,14908
105108050,31262,32225,63487,2220,2073,4293,2844,2659,5503,1168,1153,2321,1826,2089,3915,7524,7837,15361,5896,5625,11521,3684,3627,7311,2806,2865,5671,1756,1940,3696,1083,1423,2506,454,934,1388,29869,31033,60902,1391,1194,2585,117,110,227,4,9,13,3,0,3,124,119,243,15917,16461,32378,11619,12385,24004,22121,22625,44746,5565,6421,11986,22497,23729,46226,533,516,1049,2501,2338,4839,920,901,1821,687,822,1509,1330,1851,3181,18076,19276,37352,984,957,1941,2275,2470,4745,612,596,1208,476,620,1096,79,92,171,26879,28404,55283,3909,3534,7443
105108500,24563,27595,52158,1510,1518,3028,2536,2492,5028,1316,1239,2555,1387,1656,3043,4399,5071,9470,3730,4119,7849,3147,3495,6642,2824,3226,6050,2055,2323,4378,1120,1450,2570,538,1007,1545,23328,26420,49748,1235,1176,2411,55,51,106,3,3,6,0,0,0,58,54,112,13899,16151,30050,7848,8666,16514,18646,21169,39815,3195,3779,6974,18848,21857,40705,347,396,743,2127,2178,4305,1071,1024,2095,648,755,1403,857,1225,2082,15211,16997,32208,786,1029,1815,1332,1987,3319,398,488,886,195,292,487,29,36,65,20970,24159,45129,3267,3273,6540
105154150,38227,40628,78855,2480,2381,4861,4751,4384,9135,2440,2200,4640,2907,2818,5725,5781,6142,11923,5158,5733,10891,5277,5660,10937,4159,4447,8606,2737,3020,5757,1835,2420,4255,702,1422,2124,37218,39684,76902,1011,943,1954,202,240,442,19,13,32,9,7,16,230,260,490,20894,21587,42481,15589,17341,32930,18272,19085,37357,18464,20126,38590,31304,33262,64566,527,537,1064,4257,3977,8234,1964,1824,3788,1444,1411,2855,1343,1786,3129,18329,19218,37547,1543,1409,2952,5594,6275,11869,1561,2038,3599,1582,2117,3699,344,592,936,36624,38736,75360,1329,1609,2938
105154450,27247,28559,55806,1733,1634,3367,3357,3116,6473,1807,1643,3450,2030,2042,4072,4133,4274,8407,3795,4235,8030,3914,4137,8051,2930,3161,6091,1905,2051,3956,1207,1459,2666,436,806,1242,26426,27823,54249,819,737,1556,102,112,214,0,3,3,3,7,10,105,122,227,14966,15290,30256,11028,11991,23019,12769,13074,25843,13364,14444,27808,22131,23252,45383,375,406,781,3059,2845,5904,1507,1390,2897,1052,1080,2132,1038,1381,2419,14029,14481,28510,1097,1028,2125,3445,3930,7375,912,1093,2005,998,1325,2323,213,370,583,26019,27332,53351,1278,1481,2759
105156650,48108,49233,97341,3274,3159,6433,5392,5103,10495,2561,2467,5028,3344,3207,6551,8709,8412,17121,7245,7321,14566,6035,6231,12266,4999,5144,10143,3357,3766,7123,2370,2767,5137,821,1656,2477,46813,48113,94926,1296,1119,2415,277,264,541,17,9,26,5,3,8,299,276,575,23830,24573,48403,20831,21565,42396,19090,19555,38645,25939,26960,52899,37798,39401,77199,645,617,1262,4659,4423,9082,1975,1919,3894,1468,1397,2865,2139,2269,4408,22370,22278,44648,1954,1802,3756,6480,6911,13391,1712,1976,3688,2414,3312,5726,597,917,1514,44748,45998,90746,3216,3143,6359
105157151,49028,51975,101003,3279,3033,6312,5966,5753,11719,2832,2834,5666,3078,3168,6246,6543,6741,13284,7088,7407,14495,6794,7014,13808,5848,5985,11833,3866,4437,8303,2766,3750,6516,968,1853,2821,46959,50165,97124,2068,1811,3879,394,379,773,25,12,37,4,4,8,423,395,818,38042,40158,78200,8611,9690,18301,41046,43321,84367,5941,6915,12856,43984,46766,90750,863,861,1724,5505,5307,10812,2244,2309,4553,1103,1172,2275,1202,1898,3100,20667,21898,42565,2543,2305,4848,10321,11505,21826,2269,3065,5334,1165,1553,2718,132,175,307,46202,49278,95480,2207,2302,4509
105157152,54139,55719,109858,3930,3684,7614,7602,7123,14725,4046,3751,7797,3727,3440,7167,6235,6463,12698,7634,8364,15998,7819,8489,16308,6825,6940,13765,3893,3956,7849,1838,2325,4163,589,1185,1774,52167,54124,106291,1972,1594,3566,462,405,867,18,18,36,7,8,15,487,431,918,43372,44549,87921,8879,9379,18258,47180,48126,95306,5377,6120,11497,49890,51213,101103,1057,998,2055,7154,6682,13836,3328,3109,6437,1424,1449,2873,1287,1963,3250,21886,23240,45126,2756,2390,5146,11953,12438,24391,2462,2908,5370,1172,1346,2518,114,133,247,51656,53400,105056,1455,1691,3146
105200351,30528,31125,61653,2838,2524,5362,4811,4549,9360,2341,2113,4454,2253,2407,4660,4562,4972,9534,3879,4261,8140,3763,3880,7643,2891,2786,5677,1789,1698,3487,1051,1291,2342,349,644,993,29832,30544,60376,694,582,1276,104,101,205,5,9,14,0,3,3,109,113,222,14062,14114,28176,14072,14779,28851,6183,6240,12423,22160,22851,45011,24858,25424,50282,524,472,996,3944,3765,7709,1747,1651,3398,865,904,1769,971,1367,2338,11716,11970,23686,1189,1224,2413,3906,3936,7842,1142,1188,2330,1750,2136,3886,717,1091,1808,28563,29168,57731,2071,2034,4105
105200353,32759,33215,65974,2466,2339,4805,4943,4540,9483,2484,2367,4851,2270,2153,4423,4110,4319,8429,4219,4446,8665,4342,4328,8670,3592,3540,7132,2308,2261,4569,1473,1942,3415,552,980,1532,31976,32475,64451,783,740,1523,198,267,465,24,21,45,5,4,9,227,292,519,18008,18278,36286,12675,13071,25746,11986,12109,24095,18688,19451,38139,28214,28981,57195,528,494,1022,4199,3871,8070,1829,1829,3658,783,791,1574,728,1158,1886,11081,11388,22469,1455,1446,2901,5615,5704,11319,1676,1854,3530,2113,2539,4652,659,951,1610,30697,31436,62133,2056,1684,3740
105200355,26640,28087,54727,1865,1758,3623,3500,3414,6914,1847,1793,3640,1778,1623,3401,3269,3448,6717,3658,3928,7586,3833,3996,7829,3058,3255,6313,1986,2121,4107,1352,1851,3203,495,900,1395,25929,27421,53350,712,666,1378,286,317,603,12,17,29,8,4,12,306,338,644,18613,19440,38053,6787,7334,14121,17518,18387,35905,8041,8606,16647,23881,25084,48965,455,410,865,3159,3074,6233,1441,1436,2877,693,650,1343,645,938,1583,9823,10444,20267,1193,1135,2328,5860,5941,11801,1528,1822,3350,1086,1434,2520,202,301,503,25451,26772,52223,973,1163,2136
105201550,68709,68744,137453,5340,5098,10438,8859,8158,17017,4250,3839,8089,4696,4498,9194,11082,10856,21938,9992,10298,20290,9059,9148,18207,6780,6989,13769,4679,4928,9607,3134,3544,6678,838,1388,2226,67158,67338,134496,1552,1404,2956,339,382,721,25,25,50,4,20,24,368,427,795,30742,30682,61424,32825,33305,66130,20582,20223,40805,43479,44313,87792,52938,53717,106655,957,893,1850,7480,6965,14445,3185,3011,6196,1951,1795,3746,2975,3169,6144,29613,29133,58746,2544,2411,4955,8505,8557,17062,2365,2656,5021,4303,5084,9387,1441,2136,3577,64537,64966,129503,3906,3615,7521
105252851,57843,59989,117832,4300,4055,8355,8533,8109,16642,4489,4087,8576,3990,4193,8183,7582,8489,16071,7980,8704,16684,8221,7926,16147,5904,6185,12089,3714,4010,7724,2473,3049,5522,656,1182,1838,56299,58630,114929,1544,1358,2902,411,409,820,42,30,72,10,11,21,463,450,913,23763,22768,46531,30711,33841,64552,13992,13131,27123,40918,44053,84971,47860,49068,96928,701,724,1425,6967,6627,13594,3398,3237,6635,1515,1698,3213,1683,2618,4301,19492,19692,39184,2752,2488,5240,8190,7798,15988,2968,3194,6162,4702,6108,10810,2524,4045,6569,55317,57353,112670,2272,2466,4738
105252854,34679,35257,69936,2102,1915,4017,4737,4473,9210,3061,2714,5775,2899,2699,5598,4537,4479,9016,4174,4650,8824,5025,5763,10788,4494,4751,9245,2339,2182,4521,1061,1235,2296,250,396,646,33910,34604,68514,768,652,1420,192,188,380,8,15,23,3,3,6,203,206,409,16891,16132,33023,16357,17745,34102,11004,10494,21498,22502,23690,46192,31163,31641,62804,445,411,856,4128,3907,8035,2347,2204,4551,1032,1095,2127,737,1165,1902,13304,13275,26579,1706,1469,3175,5824,5690,11514,1575,1586,3161,2434,3117,5551,1114,1829,2943,33691,34288,67979,893,993,1886
105254901,52430,53440,105870,4292,4222,8514,7889,7540,15429,3866,3691,7557,3731,3624,7355,7847,8274,16121,7421,7672,15093,7050,6942,13992,5139,5217,10356,3201,3414,6615,1613,2155,3768,381,689,1070,50924,52170,103094,1506,1270,2776,859,914,1773,45,37,82,21,19,40,925,970,1895,28156,28127,56283,20216,21333,41549,24198,24039,48237,24458,25805,50263,43009,43557,86566,790,782,1572,6663,6353,13016,2687,2703,5390,1072,1225,2297,1498,2113,3611,18089,18953,37042,2623,2374,4997,9048,8584,17632,2759,2968,5727,2608,3245,5853,699,1056,1755,48422,49966,98388,4041,3427,7468
105254904,36893,37380,74273,2837,2733,5570,6587,6147,12734,3132,3039,6171,2544,2583,5127,4945,5326,10271,5640,6282,11922,5410,5352,10762,3382,3297,6679,1618,1517,3135,635,776,1411,163,328,491,36095,36661,72756,798,718,1516,353,389,742,13,16,29,7,7,14,373,412,785,20414,20219,40633,14724,15442,30166,16183,15626,31809,19194,20308,39502,32684,33004,65688,646,592,1238,5801,5428,11229,2361,2359,4720,834,1026,1860,760,1208,1968,13340,14579,27919,1853,1584,3437,6536,5950,12486,1535,1543,3078,1633,1972,3605,613,881,1494,35343,35842,71185,1395,1428,2823
105301450,27880,28840,56720,2362,2214,4576,4668,4520,9188,2185,2054,4239,1763,1747,3510,3558,3916,7474,4443,4708,9151,3651,3818,7469,2786,2818,5604,1500,1587,3087,728,926,1654,235,532,767,26942,28038,54980,936,802,1738,557,533,1090,7,9,16,7,5,12,571,547,1118,22264,23244,45508,4473,4534,9007,24022,24951,48973,2832,2963,5795,25287,26351,51638,622,605,1227,4262,4178,8440,1571,1573,3144,449,532,981,528,953,1481,8234,9487,17721,1529,1458,2987,7118,6930,14048,1694,1817,3511,935,984,1919,102,142,244,26556,27554,54110,971,1104,2075
105301501,36853,38441,75294,2807,2780,5587,5716,5346,11062,3139,2978,6117,2843,2834,5677,5002,5439,10441,4660,5281,9941,5384,5808,11192,4358,4380,8738,1959,2006,3965,756,1096,1852,229,493,722,35711,37518,73229,1143,923,2066,947,1110,2057,39,51,90,16,14,30,1002,1175,2177,23228,23624,46852,11596,12421,24017,23851,24441,48292,11181,11953,23134,31377,32267,63644,589,559,1148,4931,4580,9511,2138,2118,4256,785,867,1652,932,1449,2381,12122,13029,25151,1916,1960,3876,8023,8071,16094,2258,2501,4759,1414,1602,3016,244,361,605,35091,36519,71610,1564,1773,3337
105301504,34492,36183,70675,2741,2565,5306,5090,4974,10064,2807,2649,5456,2593,2723,5316,4965,5270,10235,4411,4744,9155,4363,4874,9237,4235,4601,8836,2196,2226,4422,878,1129,2007,213,428,641,33305,35194,68499,1187,988,2175,1133,1324,2457,27,28,55,24,15,39,1184,1367,2551,24197,25232,49429,8231,8885,17116,26161,27411,53572,6544,7102,13646,29863,31371,61234,617,573,1190,4432,4363,8795,1794,1816,3610,682,802,1484,802,1323,2125,10308,11348,21656,1935,1915,3850,8216,8483,16699,2435,2735,5170,1312,1571,2883,167,259,426,32573,34334,66907,2034,1915,3949
105308400,21610,21649,43259,1633,1539,3172,3513,3301,6814,1675,1577,3252,1363,1247,2610,2286,2374,4660,3170,3382,6552,3084,3261,6345,2621,2566,5187,1465,1373,2838,635,728,1363,164,302,466,20692,20959,41651,917,692,1609,486,521,1007,13,6,19,3,7,10,502,534,1036,18008,17940,35948,2605,2768,5373,19716,19740,39456,1066,1159,2225,19693,19761,39454,492,420,912,3195,3001,6196,1157,1110,2267,330,383,713,351,704,1055,5242,6415,11657,1103,1126,2229,6478,5873,12351,1552,1498,3050,891,757,1648,54,45,99,20448,20668,41116,714,722,1436
