region_id,CF_no_children_F,CF_no_children_P,CF_ChU15_a_DSs_a_NdCh_F,CF_ChU15_a_DSs_a_NdCh_P,CF_ChU15_a_DSs_a_no_NdCh_F,CF_ChU15_a_DSs_a_no_NdCh_P,CF_ChU15_a_no_DSs_a_NdCh_F,CF_ChU15_a_no_DSs_a_NdCh_P,CF_ChU15_a_no_DSs_a_no_NdCh_F,CF_ChU15_a_no_DSs_a_no_NdCh_P,CF_ChU15_a_Total_F,CF_ChU15_a_Total_P,CF_no_ChU15_a_DSs_a_NdCh_F,CF_no_ChU15_a_DSs_a_NdCh_P,CF_no_ChU15_a_DSs_a_no_NdCh_F,CF_no_ChU15_a_DSs_a_no_NdCh_P,CF_no_ChU15_a_no_DSs_a_NdCh_F,CF_no_ChU15_a_no_DSs_a_NdCh_P,CF_no_ChU15_a_Total_F,CF_no_ChU15_a_Total_P,CF_Total_F,CF_Total_P,OPF_ChU15_a_DSs_a_NdCh_F,OPF_ChU15_a_DSs_a_NdCh_P,OPF_ChU15_a_DSs_a_no_NdCh_F,OPF_ChU15_a_DSs_a_no_NdCh_P,OPF_ChU15_a_no_DSs_a_NdCh_F,OPF_ChU15_a_no_DSs_a_NdCh_P,OPF_ChU15_a_no_DSs_no_NdCh_F,OPF_ChU15_a_no_DSs_no_NdCh_P,OPF_ChU15_a_Total_F,OPF_ChU15_a_Total_P,OPF_no_ChU15_a_DSs_a_NdCh_F,OPF_no_ChU15_a_DSs_a_NdCh_P,OPF_no_ChU15_a_DSs_no_NdCh_F,OPF_no_ChU15_a_DSs_no_NdCh_P,OPF_no_ChU15_no_DSs_a_NdCh_F,OPF_no_ChU15_no_DSs_a_NdCh_P,OPF_no_ChU15_a_Total_F,OPF_no_ChU15_a_Total_P,OPF_Total_F,OPF_Total_P,Other_family_F,Other_family_P,Total_F,Total_P
105301504,5601,11268,248,1463,756,3739,396,1919,4075,16503,5475,23624,555,2410,616,2120,2125,7007,3296,11537,8771,35161,66,332,333,1249,182,693,1804,5170,2385,7444,180,594,312,722,1410,3125,1902,4441,4287,11885,299,631,18958,58945
105308400,3906,7811,154,839,604,2897,277,1296,3144,12820,4179,17852,371,1566,386,1284,1311,4255,2068,7105,6247,24957,23,110,123,458,81,294,646,1826,873,2688,66,208,105,233,568,1237,739,1678,1612,4366,111,240,11876,37374
105350150,3946,7943,36,198,404,1769,70,292,2612,9659,3122,11918,220,920,508,1716,763,2435,1491,5071,4613,16989,5,27,73,227,23,66,521,1282,622,1602,63,195,237,520,608,1316,908,2031,1530,3633,333,716,10422,29281
105351300,2651,5379,51,271,380,1743,73,319,1846,7016,2350,9349,251,1091,434,1532,839,2792,1524,5415,3874,14764,10,42,69,236,22,74,355,955,456,1307,58,187,202,472,536,1162,796,1821,1252,3128,277,617,8054,23888
105351521,3963,7910,57,305,420,1874,99,437,2737,10265,3313,12881,276,1168,490,1698,993,3170,1759,6036,5072,18917,7,25,79,267,25,86,367,907,478,1285,87,274,176,404,544,1201,807,1879,1285,3164,238,510,10558,30501
105351524,4066,8013,39,199,345,1538,58,261,2621,9701,3063,11699,194,811,375,1286,839,2701,1408,4798,4471,16497,6,26,69,238,23,71,401,993,499,1328,55,161,167,371,539,1165,761,1697,1260,3025,201,415,9998,27950
105357100,2812,5737,65,365,549,2580,68,295,2170,8234,2852,11474,342,1518,599,2112,840,2756,1781,6386,4633,17860,7,40,86,294,33,134,350,899,476,1367,74,231,208,495,532,1174,814,1900,1290,3267,248,550,8983,27414
105400200,5331,10867,215,1351,936,4730,263,1272,5031,19954,6445,27307,544,2415,867,3066,1771,5962,3182,11443,9627,38750,41,219,198,764,93,381,910,2589,1242,3953,147,498,344,851,1073,2451,1564,3800,2806,7753,541,1213,18305,58583
105403950,7781,15784,270,1595,1152,5592,355,1723,7509,29077,9286,37987,728,3282,929,3302,2432,8119,4089,14703,13375,52690,72,349,310,1142,160,599,1630,4524,2172,6614,210,741,434,1002,1816,4116,2460,5859,4632,12473,600,1295,26388,82242
105406251,4677,9514,43,262,293,1354,62,277,3625,12820,4023,14713,136,598,317,1077,543,1750,996,3425,5019,18138,19,78,90,326,44,149,571,1441,724,1994,69,217,250,563,597,1311,916,2091,1640,4085,418,914,11754,32651
105406252,3753,7509,79,423,649,2895,127,566,3262,12459,4117,16343,416,1809,686,2400,1213,3945,2315,8154,6432,24497,23,108,130,464,67,207,545,1478,765,2257,114,370,267,622,770,1686,1151,2678,1916,4935,227,495,12328,37436
105406253,3576,7167,68,387,458,2112,108,497,2968,11412,3602,14408,320,1394,399,1420,990,3216,1709,6030,5311,20438,16,72,97,353,51,154,464,1272,628,1851,77,238,153,355,607,1362,837,1955,1465,3806,135,299,10487,31710
105406254,2028,4146,186,1192,465,2527,189,965,2254,9514,3094,14198,304,1467,262,942,950,3274,1516,5683,4610,19881,38,191,117,510,67,285,506,1573,728,2559,68,254,137,328,630,1494,835,2076,1563,4635,198,438,8399,29100
105450900,7810,15421,183,1013,953,4383,242,1116,4835,19045,6213,25557,507,2109,864,2816,1635,5111,3006,10036,9219,35593,37,174,262,891,96,313,1248,3284,1643,4662,141,407,358,752,1035,2176,1534,3335,3177,7997,180,373,20386,59384
105453800,5410,10786,211,1173,802,3798,358,1684,4131,16476,5502,23131,511,2145,533,1789,1671,5419,2715,9353,8217,32484,34,169,198,703,142,493,1123,3025,1497,4390,129,419,227,501,979,2149,1335,3069,2832,7459,162,346,16621,51075
105456351,7301,14754,314,1820,1220,5872,526,2478,6033,24213,8093,34383,879,3798,769,2661,3153,10435,4801,16894,12894,51277,94,465,357,1286,240,902,2183,6094,2874,8747,207,694,412,956,1912,4303,2531,5953,5405,14700,424,878,26024,81609
105456354,6991,14001,259,1432,1103,5207,419,1917,5811,22984,7592,31540,627,2660,679,2324,2247,7291,3553,12275,11145,43815,65,295,246,906,191,706,1601,4327,2103,6234,175,563,328,744,1282,2798,1785,4105,3888,10339,310,644,22334,68799
105530751,7344,14810,287,1641,1576,7360,489,2257,9333,36630,11685,47888,884,3841,1176,4154,2709,8994,4769,16989,16454,64877,52,252,285,1029,158,563,1472,4141,1967,5985,189,618,379,886,1357,3074,1925,4578,3892,10563,299,634,27989,90884
105530752,7481,15222,254,1490,1247,5958,418,1976,6964,27271,8883,36695,784,3414,1022,3590,2694,8897,4500,15901,13383,52596,82,406,343,1318,253,963,1857,5232,2535,7919,206,704,381,891,2024,4585,2611,6180,5146,14099,512,1095,26522,83012
105530753,5642,11450,456,2779,1425,7195,672,3314,6518,26726,9071,40014,754,3341,874,3103,2552,8555,4180,14999,13251,55013,177,891,499,2011,407,1647,2904,8827,3987,13376,248,840,427,997,1963,4500,2638,6337,6625,19713,444,975,25962,87151
105554100,1162,2296,28,155,173,785,15,57,886,3552,1102,4549,128,524,190,647,295,920,613,2091,1715,6640,0,4,15,51,10,27,112,266,137,348,22,76,57,125,149,308,228,509,365,857,34,75,3276,9868
105554700,3108,6142,42,206,393,1771,50,215,2510,9555,2995,11747,208,865,468,1632,485,1484,1161,3981,4156,15728,8,27,53,168,14,49,313,743,388,987,45,138,154,349,355,720,554,1207,942,2194,191,393,8397,24457
105555350,2932,5751,30,144,353,1559,43,157,1935,7445,2361,9305,155,609,366,1247,357,1076,878,2932,3239,12237,6,29,57,193,11,20,266,632,340,874,49,152,126,294,254,510,429,956,769,1830,102,211,7042,20029
105555950,8888,17340,15,84,249,1067,41,155,3292,11625,3597,12931,138,541,506,1662,581,1707,1225,3910,4822,16841,3,23,70,201,8,23,506,1163,587,1410,64,181,284,594,563,1138,911,1913,1498,3323,444,908,15652,38412
105556700,9548,19096,104,542,1110,4881,207,919,7278,27462,8699,33804,753,3168,1336,4661,2442,7938,4531,15767,13230,49571,25,103,178,598,86,305,1008,2485,1297,3491,189,581,496,1158,1593,3471,2278,5210,3575,8701,611,1280,26964,78648
105558250,6357,12621,60,311,726,3198,90,385,5561,21060,6437,24954,416,1688,997,3407,1235,3924,2648,9019,9085,33973,12,43,133,427,17,46,649,1625,811,2141,120,369,461,1074,826,1746,1407,3189,2218,5330,457,971,18117,52895
105604001,5395,10733,172,929,1228,5538,233,1032,4919,19458,6552,26957,829,3493,1318,4633,2107,6815,4254,14941,10806,41898,33,144,170,552,43,145,549,1452,795,2293,144,456,289,713,784,1752,1217,2921,2012,5214,166,368,18379,58213
105604004,8185,16297,159,849,1380,6183,169,760,6945,26626,8653,34418,849,3573,1693,5851,2141,6825,4683,16249,13336,50667,26,109,206,677,50,147,848,2170,1130,3103,165,541,547,1272,1243,2655,1955,4468,3085,7571,380,790,24986,75325
105604500,9661,19063,209,1090,2249,10181,196,827,8066,32259,10720,44357,1152,4727,2564,8923,2618,8090,6334,21740,17054,66097,24,89,295,996,35,120,756,1980,1110,3185,199,624,572,1369,1099,2359,1870,4352,2980,7537,343,732,30038,93429
105607421,6563,13080,168,957,1252,5699,230,1036,5908,23143,7558,30835,867,3647,1275,4543,2246,7235,4388,15425,11946,46260,27,126,158,548,52,172,695,1872,932,2718,138,442,297,691,914,2013,1349,3146,2281,5864,197,415,20987,65619
105607423,4068,8099,187,1054,1061,4930,260,1207,4735,19356,6243,26547,670,2831,883,3099,1672,5470,3225,11400,9468,37947,22,109,115,412,42,160,534,1446,713,2127,91,299,139,336,490,1112,720,1747,1433,3874,120,258,15089,50178
105607425,3637,7271,80,440,754,3385,101,449,2846,11128,3781,15402,528,2234,899,3159,1339,4295,2766,9688,6547,25090,12,75,88,299,24,74,341,877,465,1325,62,200,205,505,502,1102,769,1807,1234,3132,143,312,11561,35805
105655150,4410,8605,49,232,433,1916,41,193,3080,11772,3603,14113,195,729,452,1528,563,1751,1210,4008,4813,18121,3,21,70,235,14,31,410,1020,497,1307,46,141,174,386,396,818,616,1345,1113,2652,137,283,10473,29661
105656370,5782,11421,102,498,789,3510,161,709,4290,16832,5342,21549,507,2039,753,2536,1354,4203,2614,8778,7956,30327,16,74,138,466,46,130,579,1466,779,2136,103,324,256,572,751,1587,1110,2483,1889,4619,135,282,15762,46649
105658000,13566,26881,231,1245,1766,7954,332,1464,11337,43882,13666,54545,1071,4436,1549,5374,3114,9939,5734,19749,19400,74294,36,163,343,1120,120,365,1530,3822,2029,5470,231,723,527,1196,1960,4172,2718,6091,4747,11561,527,1105,38240,113841
105703101,7335,14489,145,754,900,4121,205,876,4063,16188,5313,21939,499,2057,818,2726,1510,4716,2827,9499,8140,31438,40,166,222,730,78,261,956,2542,1296,3699,149,470,295,632,927,1961,1371,3063,2667,6762,186,380,18328,53069
105703104,9395,18687,187,1056,980,4518,333,1494,5633,22061,7133,29129,537,2217,824,2739,2015,6394,3376,11350,10509,40479,72,308,357,1273,229,787,1946,5219,2604,7587,205,646,500,1082,1869,3939,2574,5667,5178,13254,364,757,25446,73177
105708551,8236,16459,195,1074,853,4005,380,1739,4442,17654,5870,24472,354,1500,546,1839,1609,5075,2509,8414,8379,32886,69,327,335,1247,226,820,1949,5494,2579,7888,153,502,300,648,1331,2841,1784,3991,4363,11879,271,549,21249,61773
105708554,6997,13946,157,856,818,3799,307,1415,3980,15824,5262,21894,446,1830,603,2038,1600,5053,2649,8921,7911,30815,51,240,282,984,213,760,1795,4898,2341,6882,176,560,384,838,1414,2994,1974,4392,4315,11274,258,522,19481,56557
110051720,5047,10036,128,694,508,2378,271,1251,3074,12243,3981,16566,239,1000,332,1059,1204,3812,1775,5871,5756,22437,49,225,179,639,119,431,1315,3658,1662,4953,83,251,177,406,876,1878,1136,2535,2798,7488,171,345,13772,40306
110054651,6665,13247,141,736,723,3308,271,1228,3409,13423,4544,18695,425,1712,695,2361,1564,4888,2684,8961,7228,27656,53,229,214,762,123,420,1197,3299,1587,4710,104,312,272,597,1035,2221,1411,3130,2998,7840,247,511,17138,49254
110054653,8147,16225,165,889,888,4021,301,1358,4987,19440,6341,25708,483,1993,744,2536,1943,6147,3170,10676,9511,36384,46,216,228,775,163,544,1415,3731,1852,5266,143,418,329,734,1264,2691,1736,3843,3588,9109,274,557,21520,62275
110054655,6319,12516,121,680,524,2405,245,1089,2597,10219,3487,14393,320,1326,442,1467,1269,3949,2031,6742,5518,21135,46,224,197,689,128,477,1060,2891,1431,4281,101,310,220,495,865,1854,1186,2659,2617,6940,154,333,14608,40924
110055050,6678,13262,163,917,804,3728,288,1296,4697,18641,5952,24582,419,1704,661,2205,1588,5042,2668,8951,8620,33533,50,220,245,899,124,451,1381,3838,1800,5408,135,419,245,537,1016,2193,1396,3149,3196,8557,221,468,18715,55820
110055903,5185,10213,49,261,396,1817,88,394,2592,9720,3125,12192,175,716,433,1416,738,2277,1346,4409,4471,16601,16,84,123,408,62,198,853,2121,1054,2811,70,201,253,533,845,1768,1168,2502,2222,5313,320,659,12198,32786
110055904,4335,8617,84,443,444,2022,208,946,2717,10562,3453,13973,266,1104,365,1191,1046,3306,1677,5601,5130,19574,21,96,144,498,103,353,877,2403,1145,3350,90,284,157,345,757,1638,1004,2267,2149,5617,207,419,11821,34227
110055905,5186,10275,62,336,486,2142,130,582,3368,12962,4046,16022,278,1116,514,1725,931,2888,1723,5729,5769,21751,16,77,154,510,94,302,971,2511,1235,3400,101,296,327,716,988,2068,1416,3080,2651,6480,282,579,13888,39085
110056400,7726,15300,128,688,689,3190,281,1283,3744,14994,4842,20155,315,1303,551,1821,1369,4273,2235,7397,7077,27552,39,186,237,849,138,466,1338,3689,1752,5190,105,319,240,532,884,1852,1229,2703,2981,7893,171,355,17955,51100
110102700,1043,2064,20,121,93,435,33,144,493,1967,639,2667,62,239,90,295,193,601,345,1135,984,3802,3,8,30,96,10,40,133,355,176,499,11,32,37,76,99,206,147,314,323,813,17,35,2367,6714
110103050,745,1456,9,51,50,209,13,60,236,942,308,1262,19,77,42,128,84,262,145,467,453,1729,0,6,20,68,3,28,74,200,97,302,0,3,16,32,53,110,69,145,166,447,20,38,1384,3670
110103320,5334,10501,33,168,291,1328,98,427,1429,5665,1851,7588,115,441,220,690,551,1664,886,2795,2737,10383,17,73,134,481,50,197,695,1913,896,2664,33,100,131,282,506,1041,670,1423,1566,4087,104,220,9741,25191
110105650,1483,2949,30,168,182,862,68,313,1060,4249,1340,5592,61,262,105,333,285,893,451,1488,1791,7080,10,47,48,174,23,91,336,945,417,1257,24,84,45,95,176,345,245,524,662,1781,67,130,4003,11940
110107000,2198,4346,62,358,298,1380,112,504,1652,6555,2124,8797,158,646,169,557,552,1765,879,2968,3003,11765,5,28,58,214,44,154,370,1029,477,1425,39,119,53,129,264,566,356,814,833,2239,55,112,6089,18462
110107620,1574,3119,29,162,160,729,40,157,951,3754,1180,4802,50,190,93,276,249,768,392,1234,1572,6036,9,29,42,171,19,69,229,629,299,898,19,54,47,96,155,326,221,476,520,1374,33,66,3699,10595
115054400,2540,4994,43,251,245,1100,68,295,1144,4565,1500,6211,172,726,259,863,502,1549,933,3138,2433,9349,9,42,67,229,18,60,265,701,359,1032,30,91,91,205,244,498,365,794,724,1826,41,88,5738,16257
115056900,6096,12188,180,972,876,4043,300,1423,4018,15989,5374,22427,492,2067,579,1973,1783,5651,2854,9691,8228,32118,37,169,260,950,159,590,1426,3911,1882,5620,123,389,299,667,1043,2252,1465,3308,3347,8928,222,463,17893,53697
115058451,9944,19713,142,791,1038,4768,264,1191,5813,22574,7257,29324,553,2283,960,3280,1988,6279,3501,11842,10758,41166,49,213,304,1077,141,458,1643,4186,2137,5934,203,655,511,1142,1627,3438,2341,5235,4478,11169,479,985,25659,73033
115058454,8845,17620,237,1324,1149,5328,395,1764,5899,23326,7680,31742,719,3009,943,3230,2612,8417,4274,14656,11954,46398,67,336,328,1177,191,659,1721,4773,2307,6945,177,556,345,778,1636,3578,2158,4912,4465,11857,335,701,25599,76576
115076951,3432,6786,66,368,328,1523,134,617,1788,7077,2316,9585,161,687,266,879,585,1837,1012,3403,3328,12988,26,109,128,447,89,287,823,2260,1066,3103,63,199,144,307,468,1003,675,1509,1741,4612,109,236,8610,24622
115106952,8699,17195,99,548,601,2725,194,867,2728,10773,3622,14913,233,945,470,1490,1065,3207,1768,5642,5390,20555,37,148,226,794,100,343,1141,3123,1504,4408,78,228,254,547,832,1686,1164,2461,2668,6869,168,349,16925,44968
115108350,5538,10910,108,575,513,2366,144,672,2569,10348,3334,13961,227,924,383,1234,834,2602,1444,4760,4778,18721,28,112,157,534,59,200,768,2088,1012,2934,62,185,180,381,578,1219,820,1785,1832,4719,124,260,12272,34610
120057554,6924,13714,71,385,493,2293,185,817,2516,9824,3265,13319,199,828,400,1310,919,2819,1518,4957,4783,18276,37,174,185,663,87,289,1108,2949,1417,4075,89,281,255,557,898,1913,1242,2751,2659,6826,198,410,14564,39226
120057556,1289,2532,18,114,141,636,35,169,804,3098,998,4017,49,192,90,293,153,466,292,951,1290,4968,6,32,44,158,18,60,286,794,354,1044,18,63,56,118,142,298,216,479,570,1523,23,48,3172,9071
120074851,3035,6021,46,243,317,1434,88,431,1627,6486,2078,8594,139,570,225,731,482,1515,846,2816,2924,11410,20,81,154,552,59,218,820,2187,1053,3038,53,175,180,358,517,1091,750,1624,1803,4662,132,278,7894,22371
120100250,4915,9740,76,412,433,1967,118,507,2134,8430,2761,11316,157,603,389,1232,671,2041,1217,3876,3978,15192,22,94,157,530,54,172,811,2140,1044,2936,62,180,210,438,619,1291,891,1909,1935,4845,125,256,10953,30033
120101350,2797,5491,39,199,292,1330,71,298,1669,6363,2071,8190,89,347,246,736,449,1373,784,2456,2855,10646,9,42,108,352,46,154,812,1964,975,2512,37,99,250,511,423,882,710,1492,1685,4004,89,173,7426,20314
120104550,1118,2208,16,71,121,577,31,155,462,1886,630,2689,29,116,80,254,161,471,270,841,900,3530,9,46,29,117,12,37,211,582,261,782,8,35,54,120,131,271,193,426,454,1208,38,76,2510,7022
120104854,1340,2641,21,96,197,901,38,176,727,2932,983,4105,49,195,141,453,228,693,418,1341,1401,5446,4,28,55,196,14,49,279,717,352,990,16,48,72,140,136,280,224,468,576,1458,31,70,3348,9615
120106611,1191,2380,19,102,111,539,31,156,578,2348,739,3145,39,159,61,210,198,599,298,968,1037,4113,11,56,44,164,33,128,339,1019,427,1367,14,48,44,96,187,391,245,535,672,1902,55,114,2955,8509
120106612,1342,2667,24,126,145,700,43,222,599,2421,811,3469,38,148,102,324,203,621,343,1093,1154,4562,4,25,49,164,12,60,217,638,282,887,18,54,38,89,155,324,211,467,493,1354,33,62,3022,8645
120107558,2237,4409,33,182,215,1026,56,281,1144,4568,1448,6057,101,405,200,650,414,1278,715,2333,2163,8390,13,56,74,267,31,110,483,1352,601,1785,35,115,130,277,326,668,491,1060,1092,2845,67,147,5559,15791
125011801,5657,11182,92,490,547,2526,149,672,2702,10622,3490,14310,194,762,434,1396,841,2579,1469,4737,4959,19047,29,133,214,763,103,396,1251,3332,1597,4624,79,251,270,575,738,1534,1087,2360,2684,6984,140,285,13440,37498
125036381,5773,11410,60,335,412,1866,103,444,2275,8885,2850,11530,152,611,365,1137,588,1819,1105,3567,3955,15097,18,85,161,542,81,268,885,2282,1145,3177,73,221,225,478,587,1192,885,1891,2030,5068,134,261,11892,31836
125050600,1583,3095,22,130,139,623,35,138,683,2672,879,3563,40,164,115,359,188,562,343,1085,1222,4648,5,23,69,240,19,63,324,861,417,1187,10,39,93,186,177,363,280,588,697,1775,25,60,3527,9578
125051736,3079,6082,29,150,193,919,69,322,908,3607,1199,4998,67,274,159,490,338,1033,564,1797,1763,6795,15,56,79,280,21,79,399,1114,514,1529,21,61,95,195,257,533,373,789,887,2318,67,140,5796,15335
125051737,2593,5114,52,283,249,1152,97,435,1181,4783,1579,6653,93,375,169,535,415,1282,677,2192,2256,8845,23,99,101,350,56,212,636,1746,816,2407,38,109,101,218,338,712,477,1039,1293,3446,93,201,6235,17606
