region_id,C0_4F_EO_M_EO,C0_4F_EO_M_O_EVWW,C0_4F_EO_M_O_ENWNA,C0_4F_EO_M_O_PENS,C0_4F_EO_M_O_E_T,C0_4F_EO_M_LPENS,C0_4F_EO_M_T,C0_4F_O_EVWW_M_EO,C0_4F_O_EVWW_M_O_EVWW,C0_4F_O_EVWW_M_O_ENWNA,C0_4F_O_EVWW_M_O_PENS,C0_4F_O_EVWW_M_O_E_T,C0_4F_O_EVWW_M_LPENS,C0_4F_O_EVWW_M_T,C0_4F_O_ENWNA_M_EO,C0_4F_O_ENWNA_M_O_EVWW,C0_4F_O_ENWNA_M_O_ENWNA,C0_4F_O_ENWNA_M_O_PENS,C0_4F_O_ENWNA_M_O_E_T,C0_4F_O_ENWNA_M_LPENS,C0_4F_O_ENWNA_M_T,C0_4F_O_PENS_M_EO,C0_4F_O_PENS_M_O_EVWW,C0_4F_O_PENS_M_O_ENWNA,C0_4F_O_PENS_M_O_PENS,C0_4F_O_PENS_M_O_E_T,C0_4F_O_PENS_M_LPENS,C0_4F_O_PENS_M_T,C0_4F_O_E_T_M_EO,C0_4F_O_E_T_M_O_EVWW,C0_4F_O_E_T_M_O_ENWNA,C0_4F_O_E_T_M_O_PENS,C0_4F_O_E_T_M_O_E_T,C0_4F_O_E_T_M_LPENS,C0_4F_O_E_T_M_T,C0_4F_LPENS_M_EO,C0_4F_LPENS_M_O_EVWW,C0_4F_LPENS_M_O_ENWNA,C0_4F_LPENS_M_O_PENS,C0_4F_LPENS_M_O_E_T,C0_4F_LPENS_M_LPENS,C0_4F_LPENS_M_T,C0_4F_T_M_EO,C0_4F_T_M_O_EVWW,C0_4F_T_M_O_ENWNA,C0_4F_T_M_O_PENS,C0_4F_T_M_O_E_T,C0_4F_T_M_LPENS,C0_4F_T_M_T,C5_9F_EO_M_EO,C5_9F_EO_M_O_EVWW,C5_9F_EO_M_O_ENWNA,C5_9F_EO_M_O_PENS,C5_9F_EO_M_O_E_T,C5_9F_EO_M_LPENS,C5_9F_EO_M_T,C5_9F_O_EVWW_M_EO,C5_9F_O_EVWW_M_O_EVWW,C5_9F_O_EVWW_M_O_ENWNA,C5_9F_O_EVWW_M_O_PENS,C5_9F_O_EVWW_M_O_E_T,C5_9F_O_EVWW_M_LPENS,C5_9F_O_EVWW_M_T,C5_9F_O_ENWNA_M_EO,C5_9F_O_ENWNA_M_O_EVWW,C5_9F_O_ENWNA_M_O_ENWNA,C5_9F_O_ENWNA_M_O_PENS,C5_9F_O_ENWNA_M_O_E_T,C5_9F_O_ENWNA_M_LPENS,C5_9F_O_ENWNA_M_T,C5_9F_O_PENS_M_EO,C5_9F_O_PENS_M_O_EVWW,C5_9F_O_PENS_M_O_ENWNA,C5_9F_O_PENS_M_O_PENS,C5_9F_O_PENS_M_O_E_T,C5_9F_O_PENS_M_LPENS,C5_9F_O_PENS_M_T,C5_9F_O_E_T_M_EO,C5_9F_O_E_T_M_O_EVWW,C5_9F_O_E_T_M_O_ENWNA,C5_9F_O_E_T_M_O_PENS,C5_9F_O_E_T_M_O_E_T,C5_9F_O_E_T_M_LPENS,C5_9F_O_E_T_M_T,C5_9F_LPENS_M_EO,C5_9F_LPENS_M_O_EVWW,C5_9F_LPENS_M_O_ENWNA,C5_9F_LPENS_M_O_PENS,C5_9F_LPENS_M_O_E_T,C5_9F_LPENS_M_LPENS,C5_9F_LPENS_M_T,C5_9F_T_M_EO,C5_9F_T_M_O_EVWW,C5_9F_T_M_O_ENWNA,C5_9F_T_M_O_PENS,C5_9F_T_M_O_E_T,C5_9F_T_M_LPENS,C5_9F_T_M_T,C10_12F_EO_M_EO,C10_12F_EO_M_O_EVWW,C10_12F_EO_M_O_ENWNA,C10_12F_EO_M_O_PENS,C10_12F_EO_M_O_E_T,C10_12F_EO_M_LPENS,C10_12F_EO_M_T,C10_12F_O_EVWW_M_EO,C10_12F_O_EVWW_M_O_EVWW,C10_12F_O_EVWW_M_O_ENWNA,C10_12F_O_EVWW_M_O_PENS,C10_12F_O_EVWW_M_O_E_T,C10_12F_O_EVWW_M_LPENS,C10_12F_O_EVWW_M_T,C10_12F_O_ENWNA_M_EO,C10_12F_O_ENWNA_M_O_EVWW,C10_12F_O_ENWNA_M_O_ENWNA,C10_12F_O_ENWNA_M_O_PENS,C10_12F_O_ENWNA_M_O_E_T,C10_12F_O_ENWNA_M_LPENS,C10_12F_O_ENWNA_M_T,C10_12F_O_PENS_M_EO,C10_12F_O_PENS_M_O_EVWW,C10_12F_O_PENS_M_O_ENWNA,C10_12F_O_PENS_M_O_PENS,C10_12F_O_PENS_M_O_E_T,C10_12F_O_PENS_M_LPENS,C10_12F_O_PENS_M_T,C10_12F_O_E_Tot_M_EO,C10_12F_O_E_Tot_M_O_EVWW,C10_12F_O_E_Tot_M_O_ENWNA,C10_12F_O_E_Tot_M_O_PENS,C10_12F_O_E_Tot_M_O_E_T,C10_12F_O_E_Tot_M_LPENS,C10_12F_O_E_Tot_M_T,C10_12F_LPENS_M_EO,C10_12F_LPENS_M_O_EVWW,C10_12F_LPENS_M_O_ENWNA,C10_12F_LPENS_M_O_PENS,C10_12F_LPENS_M_O_E_T,C10_12F_LPENS_M_LPENS,C10_12F_LPENS_M_T,C10_12F_T_M_EO,C10_12F_T_M_O_EVWW,C10_12F_T_M_O_ENWNA,C10_12F_T_M_O_PENS,C10_12F_T_M_O_E_T,C10_12F_T_M_LPENS,C10_12F_T_M_T,C13_14F_EO_M_EO,C13_14F_EO_M_O_EVWW,C13_14F_EO_M_O_ENWNA,C13_14F_EO_M_O_PENS,C13_14F_EO_M_O_E_T,C13_14F_EO_M_LPENS,C13_14F_EO_M_T,C13_14F_O_EVWW_M_EO,C13_14F_O_EVWW_M_O_EVWW,C13_14F_O_EVWW_M_O_ENWNA,C13_14F_O_EVWW_M_O_PENS,C13_14F_O_EVWW_M_O_E_T,C13_14F_O_EVWW_M_LPENS,C13_14F_O_EVWW_M_T,C13_14F_O_ENWNA_M_EO,C13_14F_O_ENWNA_M_O_EVWW,C13_14F_O_ENWNA_M_O_ENWNA,C13_14F_O_ENWNA_M_O_PENS,C13_14F_O_ENWNA_M_O_E_T,C13_14F_O_ENWNA_M_LPENS,C13_14F_O_ENWNA_M_T,C13_14F_O_PENS_M_EO,C13_14F_O_PENS_M_O_EVWW,C13_14F_O_PENS_M_O_ENWNA,C13_14F_O_PENS_M_O_PENS,C13_14F_O_PENS_M_O_E_T,C13_14F_O_PENS_M_LPENS,C13_14F_O_PENS_M_T,C13_14F_O_E_TM_EO,C13_14F_O_E_TM_O_EVWW,C13_14F_O_E_TM_O_ENWNA,C13_14F_O_E_TM_O_PENS,C13_14F_O_E_TM_O_E_T,C13_14F_O_E_TM_LPENS,C13_14F_O_E_TM_T,C13_14F_LPENS_M_EO,C13_14F_LPENS_M_O_EVWW,C13_14F_LPENS_M_O_ENWNA,C13_14F_LPENS_M_O_PENS,C13_14F_LPENS_M_O_E_T,C13_14F_LPENS_M_LPENS,C13_14F_LPENS_M_T,C13_14F_TM_EO,C13_14F_TM_O_EVWW,C13_14F_TM_O_ENWNA,C13_14F_TM_O_PENS,C13_14F_TM_O_E_T,C13_14F_TM_LPENS,C13_14F_TM_T,C15_17F_EO_M_EO,C15_17F_EO_M_O_EVWW,C15_17F_EO_M_O_ENWNA,C15_17F_EO_M_O_PENS
105051100,979,77,0,0,77,0,1056,121,828,18,0,846,3,970,3,74,19,0,93,0,96,0,3,0,0,3,0,3,124,905,37,0,942,3,1069,0,6,0,0,6,0,6,1103,988,37,0,1025,3,2131,861,66,0,0,66,0,927,96,625,23,0,648,3,747,5,78,21,0,99,0,104,0,0,0,4,4,0,4,101,703,44,4,751,3,855,0,0,0,0,0,3,3,962,769,44,4,817,6,1785,386,31,0,3,34,0,420,38,335,17,0,352,3,393,0,32,26,0,58,0,58,0,0,0,0,0,0,0,38,367,43,0,410,3,451,0,0,0,0,0,3,3,424,398,43,3,444,6,874,259,13,0,0,13,3,275,25,232,11,0,243,0,268,0,25,18,0,43,0,43,3,0,0,0,0,0,3,28,257,29,0,286,0,314,0,0,0,0,0,3,3,287,270,29,0,299,6,592,300,15,0,0
105054800,2864,137,0,4,141,0,3005,239,324,3,3,330,0,569,0,3,5,0,8,0,8,4,0,0,0,0,0,4,243,327,8,3,338,0,581,5,3,0,0,3,0,8,3112,467,8,7,482,0,3594,1725,54,0,6,60,0,1785,119,195,5,0,200,0,319,3,3,9,0,12,0,15,7,0,0,0,0,0,7,129,198,14,0,212,0,341,3,0,0,0,0,4,7,1857,252,14,6,272,4,2133,624,18,0,0,18,3,645,37,84,7,0,91,0,128,0,6,0,0,6,0,6,0,0,0,0,0,0,0,37,90,7,0,97,0,134,0,0,0,0,0,0,0,661,108,7,0,115,3,779,332,13,0,0,13,0,345,21,37,3,0,40,0,61,0,3,0,0,3,0,3,0,0,0,0,0,0,0,21,40,3,0,43,0,64,0,0,0,0,0,0,0,353,53,3,0,56,0,409,381,17,0,0
105055200,2638,209,3,6,218,0,2856,250,760,30,0,790,5,1045,4,56,36,0,92,0,96,3,4,0,4,8,0,11,257,820,66,4,890,5,1152,3,6,0,0,6,0,9,2898,1035,69,10,1114,5,4017,1589,84,0,4,88,3,1680,117,488,22,3,513,0,630,5,59,51,0,110,0,115,4,0,0,6,6,0,10,126,547,73,9,629,0,755,3,8,3,0,11,0,14,1718,639,76,13,728,3,2449,673,27,3,3,33,0,706,52,277,16,0,293,0,345,0,41,44,0,85,0,85,0,0,0,0,0,0,0,52,318,60,0,378,0,430,7,0,0,0,0,0,7,732,345,63,3,411,0,1143,337,21,0,0,21,0,358,36,132,6,0,138,0,174,0,26,39,0,65,0,65,0,0,0,0,0,0,0,36,158,45,0,203,0,239,3,6,0,0,6,4,13,376,185,45,0,230,4,610,408,11,3,0
105057201,73,5,4,0,9,0,82,19,198,17,0,215,0,234,3,25,12,0,37,0,40,0,3,0,0,3,0,3,22,226,29,0,255,0,277,0,0,0,0,0,0,0,95,231,33,0,264,0,359,30,3,0,0,3,0,33,13,59,3,0,62,0,75,0,9,10,0,19,0,19,3,0,0,0,0,0,3,16,68,13,0,81,0,97,0,0,0,0,0,0,0,46,71,13,0,84,0,130,16,0,0,0,0,0,16,5,22,0,0,22,0,27,0,0,6,0,6,0,6,0,3,0,0,3,0,3,5,25,6,0,31,0,36,0,0,0,0,0,0,0,21,25,6,0,31,0,52,6,0,0,0,0,0,6,5,14,0,0,14,0,19,0,3,9,0,12,0,12,0,0,0,0,0,0,0,5,17,9,0,26,0,31,0,0,0,0,0,0,0,11,17,9,0,26,0,37,14,3,0,0
105057204,617,50,0,0,50,0,667,101,142,3,0,145,0,246,0,16,5,0,21,3,24,0,3,0,0,3,0,3,101,161,8,0,169,3,273,0,0,0,0,0,0,0,718,211,8,0,219,3,940,272,13,0,0,13,0,285,34,56,3,0,59,0,93,0,5,0,0,5,0,5,0,0,0,0,0,0,0,34,61,3,0,64,0,98,0,0,0,0,0,3,3,306,74,3,0,77,3,386,127,3,0,0,3,0,130,6,25,3,0,28,0,34,0,5,3,0,8,0,8,0,0,0,0,0,0,0,6,30,6,0,36,0,42,0,0,0,0,0,3,3,133,33,6,0,39,3,175,72,3,0,0,3,0,75,0,15,0,0,15,0,15,0,4,3,0,7,0,7,0,0,0,0,0,0,0,0,19,3,0,22,0,22,0,0,0,0,0,0,0,72,22,3,0,25,0,97,105,0,0,0
105057205,1165,83,0,5,88,3,1256,151,473,14,0,487,0,638,0,52,16,0,68,0,68,0,0,0,0,0,0,0,151,525,30,0,555,0,706,5,0,0,0,0,0,5,1321,608,30,5,643,3,1967,603,30,0,3,33,0,636,47,218,7,0,225,0,272,0,20,12,0,32,0,32,0,0,0,0,0,0,0,47,238,19,0,257,0,304,0,0,0,0,0,0,0,650,268,19,3,290,0,940,227,14,0,0,14,0,241,20,109,6,0,115,0,135,0,11,17,0,28,0,28,4,0,0,0,0,0,4,24,120,23,0,143,0,167,0,5,0,0,5,0,5,251,139,23,0,162,0,413,128,7,0,0,7,0,135,15,56,6,0,62,0,77,0,11,8,0,19,0,19,0,0,0,0,0,0,0,15,67,14,0,81,0,96,0,0,0,0,0,0,0,143,74,14,0,88,0,231,162,3,0,0
105057206,617,41,0,3,44,0,661,103,306,16,0,322,0,425,3,17,21,3,41,0,44,0,5,0,0,5,0,5,106,328,37,3,368,0,474,0,3,0,0,3,0,3,723,372,37,6,415,0,1138,283,21,0,0,21,0,304,55,110,16,0,126,0,181,3,12,8,0,20,3,26,0,0,0,0,0,0,0,58,122,24,0,146,3,207,0,0,0,0,0,0,0,341,143,24,0,167,3,511,132,7,0,3,10,0,142,17,56,3,0,59,0,76,3,4,10,0,14,0,17,0,0,0,0,0,0,0,20,60,13,0,73,0,93,0,0,0,0,0,0,0,152,67,13,3,83,0,235,67,0,0,0,0,0,67,10,33,6,0,39,0,49,0,5,13,0,18,0,18,0,0,0,0,0,0,0,10,38,19,0,57,0,67,0,0,0,0,0,0,0,77,38,19,0,57,0,134,98,4,0,0
105106550,4123,238,3,3,244,0,4367,470,1303,23,0,1326,3,1799,0,89,24,0,113,0,113,12,0,0,3,3,0,15,482,1392,47,3,1442,3,1927,3,12,0,0,12,3,18,4608,1642,50,6,1698,6,6312,3234,155,0,0,155,0,3389,265,1007,25,0,1032,3,1300,3,58,18,0,76,0,79,11,0,0,4,4,0,15,279,1065,43,4,1112,3,1394,7,0,0,0,0,5,12,3520,1220,43,4,1267,8,4795,1588,73,0,3,76,0,1664,118,548,18,3,569,3,690,6,34,16,0,50,0,56,4,0,0,3,3,0,7,128,582,34,6,622,3,753,0,0,0,0,0,0,0,1716,655,34,9,698,3,2417,946,42,0,3,45,0,991,67,352,5,0,357,0,424,4,19,11,0,30,0,34,0,0,0,3,3,0,3,71,371,16,3,390,0,461,3,3,0,0,3,3,9,1020,416,16,6,438,3,1461,1147,42,0,3
105108050,2549,162,4,4,170,3,2722,257,446,18,3,467,4,728,0,20,0,0,20,0,20,0,5,0,0,5,0,5,257,471,18,3,492,4,753,0,0,0,0,0,0,0,2806,633,22,7,662,7,3475,1735,72,0,0,72,3,1810,128,306,4,3,313,0,441,3,12,3,0,15,0,18,0,0,0,0,0,0,0,131,318,7,3,328,0,459,0,8,0,0,8,3,11,1866,398,7,3,408,6,2280,858,27,0,0,27,0,885,59,133,5,0,138,0,197,0,6,5,0,11,0,11,3,0,0,0,0,0,3,62,139,10,0,149,0,211,0,0,0,0,0,3,3,920,166,10,0,176,3,1099,493,14,0,0,14,0,507,41,97,3,0,100,0,141,0,4,5,0,9,0,9,0,0,0,0,0,0,0,41,101,8,0,109,0,150,0,0,0,0,0,0,0,534,115,8,0,123,0,657,631,22,0,4
105108500,1804,100,3,7,110,3,1917,183,262,4,3,269,3,455,4,7,3,0,10,0,14,3,0,0,0,0,0,3,190,269,7,3,279,3,472,0,0,0,0,0,3,3,1994,369,10,10,389,9,2392,1475,66,0,8,74,3,1552,96,216,6,0,222,0,318,0,7,3,0,10,0,10,4,0,0,3,3,0,7,100,223,9,3,235,0,335,0,0,0,0,0,0,0,1575,289,9,11,309,3,1887,811,24,0,0,24,0,835,50,103,7,0,110,0,160,0,5,0,0,5,0,5,3,0,0,0,0,0,3,53,108,7,0,115,0,168,0,0,0,0,0,0,0,864,132,7,0,139,0,1003,508,10,0,0,10,0,518,26,72,3,0,75,0,101,0,3,3,0,6,0,6,3,0,0,3,3,0,6,29,75,6,3,84,0,113,0,0,0,0,0,0,0,537,85,6,3,94,0,631,643,19,0,0
