region_id,M_1_299_DS_DS_Seprt_house,M_1_299_DS_DS_sd_row_tce_hs_t,M_1_299_DS_DS_Flat_unit_apart,M_1_299_DS_DS_Other_dwg,M_1_299_DS_ns,M_1_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_unit_apartm,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_unit_aptmnt,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_unit_aptmt,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_unit_aprtm,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_unt_aprt,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flt_unit_aprt,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_unt_aprt,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flt_unit_aprtm,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_unit_aprt,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_unit_aptm,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flt_unit_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_unit_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
105051100,76,24,39,0,0,139,18,8,20,0,0,46,31,8,18,0,0,57,32,16,28,0,0,76,35,20,50,3,0,108,135,61,132,0,0,328,162,57,277,0,0,496,227,98,434,0,3,762,230,88,287,0,3,608,418,198,259,4,0,879,370,127,93,0,3,593,135,40,83,0,0,258,1869,745,1720,7,9,4350
105054800,125,90,26,0,0,241,45,45,12,0,0,102,31,24,9,4,0,68,51,53,18,0,0,122,66,43,35,0,0,144,194,170,66,0,0,430,173,181,99,3,0,456,325,321,226,4,3,879,257,283,179,3,0,722,559,658,235,8,0,1460,1001,943,133,16,0,2093,139,126,36,0,0,301,2966,2937,1074,38,3,7018
105055200,137,84,57,0,0,278,40,34,26,3,0,103,47,19,25,0,0,91,80,59,62,0,0,201,73,94,69,3,0,239,265,194,262,3,4,728,259,260,412,7,0,938,527,455,721,4,5,1712,446,397,465,4,4,1316,769,787,313,7,3,1879,639,613,139,5,0,1396,164,103,82,0,0,349,3446,3099,2633,36,16,9230
105057201,0,0,87,0,0,87,0,0,17,0,0,17,0,0,8,0,0,8,0,0,17,0,0,17,0,0,22,0,0,22,3,3,93,0,0,99,0,0,102,3,0,105,11,0,267,0,0,278,5,0,205,0,0,210,5,3,262,0,0,270,10,6,285,0,0,301,0,0,76,0,0,76,34,12,1441,3,0,1490
105057204,6,44,117,0,0,167,0,17,45,0,0,62,0,12,43,0,0,55,0,16,54,0,0,70,0,17,98,0,3,118,10,61,318,3,3,395,6,62,433,0,3,504,16,151,707,0,3,877,8,99,558,0,3,668,11,195,577,3,4,790,35,474,540,0,0,1049,8,44,108,0,0,160,100,1192,3598,6,19,4915
105057205,19,73,89,3,3,187,6,24,27,0,0,57,5,32,20,0,0,57,8,35,62,0,0,105,17,50,60,0,3,130,29,111,245,0,3,388,36,132,392,0,0,560,83,305,1043,0,3,1434,66,292,885,3,0,1246,98,510,851,0,0,1459,116,584,340,6,0,1046,28,105,127,0,0,260,511,2253,4141,12,12,6929
105057206,6,41,92,0,0,139,0,3,20,0,0,23,4,9,22,0,0,35,5,19,34,0,0,58,0,21,55,0,3,79,3,53,172,3,3,234,15,60,236,0,3,314,23,102,536,0,0,661,12,100,461,0,3,576,29,200,450,0,0,679,58,257,410,0,0,725,9,47,98,3,0,157,164,912,2586,6,12,3680
105106550,252,87,151,3,0,493,62,31,50,0,0,143,50,26,48,0,0,124,71,46,89,0,3,209,111,51,125,0,0,287,314,151,346,3,0,814,269,155,411,0,0,835,515,322,973,3,0,1813,356,269,876,0,0,1501,699,470,879,0,3,2051,1501,697,504,0,3,2705,337,129,162,4,3,635,4537,2434,4614,13,12,11610
105108050,84,56,90,0,3,233,20,19,26,0,3,68,15,13,27,0,0,55,17,16,56,0,0,89,22,41,61,0,0,124,86,76,197,0,0,359,73,82,197,0,0,352,139,141,450,0,3,733,96,142,406,3,0,647,228,266,549,3,4,1050,770,659,382,5,6,1822,160,121,125,3,0,409,1710,1632,2566,14,19,5941
105108500,134,77,92,0,0,303,6,13,24,0,0,43,9,12,15,0,0,36,6,17,33,0,0,56,10,16,44,0,0,70,56,56,120,0,0,232,52,49,172,0,0,273,109,106,299,0,0,514,73,74,262,0,0,409,123,147,375,0,0,645,722,601,455,4,3,1785,178,106,113,0,0,397,1478,1274,2004,4,3,4763
