region_id,P_85ov_DNPCC,P_85ov_UCC_NS,P_85ov_Total,P_Tot_CF_Own_CCO,P_Tot_CF_Oth_CCO,P_Tot_CF_Own_CC_Oth_CC,P_Tot_CF_Total,P_Tot_DNPCC,P_Tot_UCC_NS,P_Tot_Total
105555950,832,222,1070,7398,3131,234,10763,39236,5352,55351
105556700,2056,409,2499,16588,4893,554,22035,58475,5413,85923
105558250,1313,177,1510,12412,3014,467,15893,35265,3338,54496
105604001,1339,371,1735,11963,4073,558,16594,34335,2428,53357
105604004,1769,286,2082,16158,5079,676,21913,47823,3308,73044
105604500,2848,583,3481,19888,6737,795,27420,54899,4462,86781
105607421,655,111,784,13694,4801,484,18979,37115,2439,58533
105607423,465,51,528,11022,3244,453,14719,25205,1888,41812
105607425,453,65,527,6958,2959,249,10166,21601,1467,33234
105655150,673,173,859,7000,2222,311,9533,20140,2558,32231
105656370,1220,277,1517,10403,4011,555,14969,27891,2866,45726
105658000,3252,588,3878,26055,8563,1198,35816,70026,6589,112431
105703101,1824,516,2358,10550,4642,658,15850,34642,3973,54465
105703104,2071,681,2769,15013,6154,834,22001,48933,6667,77601
105708551,1556,332,1902,12449,4857,680,17986,38863,4768,61617
105708554,1392,524,1933,11525,4924,604,17053,36019,4735,57807
110051720,739,126,865,8477,3762,442,12681,23763,3537,39981
110054651,1171,310,1504,9514,4933,505,14952,31305,3501,49758
110054653,1372,210,1595,13078,6034,652,19764,37736,3282,60782
110054655,1444,270,1720,7515,4062,422,11999,28504,2788,43291
110055050,882,160,1054,12253,4821,632,17706,31569,3378,52653
110055903,966,184,1164,6844,3350,429,10623,29113,3203,42939
110055904,911,176,1093,7092,3181,401,10674,23219,2274,36167
110055905,1272,314,1607,8450,3755,487,12692,28387,3045,44124
110056400,1060,313,1379,10013,4446,584,15043,33008,4125,52176
110102700,145,18,163,1247,582,74,1903,4423,433,6759
110103050,113,27,143,642,278,23,943,2877,275,4095
110103320,941,385,1335,4091,1847,233,6171,20257,2712,29140
110105650,139,31,170,2789,949,122,3860,7002,1328,12190
110107000,235,29,267,4185,1418,209,5812,10677,1176,17665
110107620,243,42,288,2348,788,111,3247,6791,810,10848
115054400,521,90,615,2955,1584,241,4780,10797,899,16476
115056900,788,121,920,10999,4733,600,16332,30649,3063,50044
115058451,2050,369,2438,14972,7040,829,22841,54217,5712,82770
115058454,1498,310,1824,15319,6868,837,23024,45890,5059,73973
115076951,590,162,756,4981,2062,288,7331,16404,2805,26540
115106952,1434,365,1808,7781,3470,395,11646,34000,4223,49869
115108350,934,228,1168,6936,2844,352,10132,23184,2470,35786
120057554,1681,516,2206,7117,3001,376,10494,30021,4041,44556
120057556,142,30,172,2096,672,129,2897,5358,519,8774
120074851,661,82,749,4532,1923,326,6781,16319,1514,24614
120100250,1155,236,1400,5922,2404,331,8657,21440,2135,32232
120101350,470,93,572,4889,1637,383,6909,14936,1974,23819
120104550,166,33,205,1282,591,74,1947,4976,546,7469
120104854,92,19,117,2079,832,146,3057,6017,663,9737
120106611,272,92,367,1562,678,75,2315,5560,826,8701
120106612,164,35,202,1672,623,96,2391,5725,632,8748
120107558,429,89,523,3210,1226,195,4631,10586,1401,16618
125011801,1033,359,1398,7605,2967,390,10962,26529,3154,40645
125036381,1327,250,1590,6123,2516,387,9026,23396,2539,34961
125050600,273,44,320,1941,791,156,2888,6599,584,10071
125051736,459,100,565,2602,1180,156,3938,11785,1221,16944
125051737,543,101,647,3391,1557,202,5150,11869,1604,18623
125051738,34,4,38,921,294,39,1254,3267,354,4875
125051804,253,54,310,2892,977,160,4029,9595,1038,14662
125055700,516,110,626,2359,1033,132,3524,10590,1216,15330
125103380,1039,203,1248,6367,2718,351,9436,25545,2880,37861
125104350,614,103,717,3649,1511,201,5361,15021,2281,22663
125106385,606,248,863,4302,1730,231,6263,16602,1929,24794
125108859,8,0,8,52,14,0,66,224,14,304
130057311,807,190,1006,7155,2955,368,10478,21993,2971,35442
130103550,182,85,267,1904,676,95,2675,5928,908,9511
130103660,114,20,134,771,252,32,1055,2704,263,4022
130104201,44,5,49,746,268,32,1046,2542,236,3824
130104920,147,22,169,1038,384,47,1469,4088,465,6022
130107314,149,27,180,1685,629,77,2391,6022,647,9060
130150111,352,82,437,2705,1103,170,3978,10862,1442,16282
130150112,29,3,32,616,238,36,890,2168,161,3219
130153010,191,27,218,1165,474,65,1704,4710,677,7091
130153650,79,12,91,662,248,24,934,2218,276,3428
130154202,186,127,316,1686,673,113,2472,5536,825,8833
130157400,126,28,154,853,373,46,1272,3746,493,5511
130157650,63,22,88,1001,376,40,1417,3021,324,4762
130157850,69,8,77,451,141,19,611,1706,143,2460
130205300,143,23,166,2095,721,149,2965,6132,1186,10283
130205750,198,31,229,2049,737,117,2903,6281,871,10055
135012601,575,94,679,5829,2465,366,8660,16878,1865,27403
135052604,24,6,30,580,235,30,845,1579,268,2692
135052950,82,32,114,636,254,27,917,2258,321,3496
135055271,313,78,391,2996,999,142,4137,9605,1327,15069
135055850,73,20,96,972,423,62,1457,3126,429,5012
135058020,225,40,268,1346,510,77,1933,4991,729,7653
135058150,135,14,158,1182,495,40,1717,3999,1032,6748
135100950,43,4,47,465,161,21,647,1326,244,2217
135102150,58,12,73,540,185,19,744,2141,284,3169
135107900,57,17,77,812,310,48,1170,3247,665,5082
135107950,41,6,47,398,168,18,584,1436,164,2184
135151150,14,3,20,406,122,23,551,1199,392,2142
135151200,16,6,22,233,81,6,320,885,112,1317
135151750,50,11,61,764,242,35,1041,2256,361,3658
140030471,525,77,608,5210,2202,306,7718,16125,2335,26178
140070473,40,3,43,885,320,44,1249,2632,462,4343
140070850,85,14,99,1176,380,50,1606,3370,442,5418
140071400,206,33,245,2113,771,95,2979,6510,526,10015
140074870,309,72,384,2936,1265,171,4372,10366,1648,16386
140075274,58,12,70,472,151,13,636,1901,188,2725
140076100,68,11,79,802,319,27,1148,2509,366,4023
140150800,129,22,151,926,358,40,1324,2946,310,4580
140152350,279,47,326,1685,671,96,2452,6433,953,9838
140152900,184,42,229,1342,533,46,1921,4772,545,7238
140154600,139,20,159,993,415,48,1456,3210,431,5097
140156200,300,63,370,2248,857,138,3243,6983,1091,11317
140158100,82,16,98,509,220,20,749,1996,233,2978
140206150,662,104,771,6292,2412,342,9046,18284,2302,29632
145056181,41,8,52,1976,616,98,2690,5101,568,8359
145056470,334,102,442,6579,2211,283,9073,19102,2123,30298
145101050,41,7,48,341,110,18,469,1339,124,1932
145103311,414,114,531,3299,1357,154,4810,10534,1740,17084
145103314,44,9,53,916,368,54,1338,3449,397,5184
145103700,72,17,89,520,180,24,724,1943,220,2887
145106184,49,6,55,569,209,18,796,1873,231,2900
145107640,123,20,147,1047,429,49,1525,3939,419,5883
145108710,155,63,222,2712,986,142,3840,7067,796,11703
145108750,267,58,325,1966,698,95,2759,5952,819,9530
145150550,604,193,803,4447,1799,270,6516,17810,2033,26359
145152750,921,199,1131,4477,2015,247,6739,20450,2670,29859
145201000,70,20,90,356,136,12,504,1327,135,1966
145202050,216,32,251,1487,529,83,2099,5184,617,7900
145207050,57,7,70,1185,318,61,1564,3624,833,6021
150057751,895,183,1089,8660,3329,454,12443,28044,2690,43177
150102000,82,21,103,663,274,32,969,1962,251,3182
150102200,170,28,198,1012,510,66,1588,3860,500,5948
150103500,65,19,88,550,221,27,798,1834,246,2878
150104300,68,27,95,817,317,35,1169,2475,1102,4746
150104950,77,13,90,455,221,19,695,1513,159,2367
150105800,133,24,160,825,417,43,1285,2928,449,4662
150107350,141,26,170,839,394,46,1279,3002,319,4600
150107500,215,50,271,1707,640,80,2427,5652,648,8727
150107754,33,7,40,919,270,31,1220,2292,195,3707
150151600,31,4,35,397,141,28,566,1337,128,2031
150153450,360,111,482,3972,1383,139,5494,11520,1866,18880
150153850,57,6,63,438,151,15,604,1568,187,2359
150154750,141,45,190,1665,670,77,2412,5115,897,8424
150155550,24,3,27,368,126,18,512,1085,151,1748
155050050,893,163,1065,7479,2963,374,10816,24881,2812,38509
155053341,30,6,39,654,252,30,936,1776,164,2876
155102300,203,94,306,1628,644,90,2362,5884,740,8986
155103342,138,26,167,944,387,57,1388,3054,418,4860
155107450,73,14,87,454,162,26,642,1774,321,2737
155107700,17,7,27,167,58,8,233,603,79,915
155150650,153,97,256,1108,472,45,1625,4422,622,6669
155151860,4,3,7,294,90,9,393,690,86,1169
155152500,162,49,214,1020,435,35,1490,3715,565,5770
155154250,30,6,36,221,78,15,314,779,114,1207
155155500,123,26,149,978,426,48,1452,3864,454,5770
155157800,82,17,99,529,234,22,785,2150,327,3262
155200300,23,13,36,343,117,15,475,1137,206,1818
155208200,68,40,108,1002,420,49,1471,3321,480,5272
160101250,357,131,491,2524,1130,109,3763,9669,1746,15178
160101700,12,0,12,290,95,12,397,1036,144,1577
160108809,3,0,3,136,30,3,169,366,32,567
185019779,0,0,0,6,0,0,6,89,15,110
199999499,70,52,122,1113,551,42,1706,7210,2821,11737
