region_id,M_15_19_yr_Married,M_15_19_yr_Separated,M_15_19_yr_Divorced,M_15_19_yr_Widowed,M_15_19_yr_Never_Married,M_15_19_yr_Tot,M_20_24_yr_Married,M_20_24_yr_Separated,M_20_24_yr_Divorced,M_20_24_yr_Widowed,M_20_24_yr_Never_Married,M_20_24_yr_Tot,M_25_34_yr_Married,M_25_34_yr_Separated,M_25_34_yr_Divorced,M_25_34_yr_Widowed,M_25_34_yr_Never_Married,M_25_34_yr_Tot,M_35_44_yr_Married,M_35_44_yr_Separated,M_35_44_yr_Divorced,M_35_44_yr_Widowed,M_35_44_yr_Never_Married,M_35_44_yr_Tot,M_45_54_yr_Married,M_45_54_yr_Separated,M_45_54_yr_Divorced,M_45_54_yr_Widowed,M_45_54_yr_Never_Married,M_45_54_yr_Tot,M_55_64_yr_Married,M_55_64_yr_Separated,M_55_64_yr_Divorced,M_55_64_yr_Widowed,M_55_64_yr_Never_Married,M_55_64_yr_Tot,M_65_74_yr_Married,M_65_74_yr_Separated,M_65_74_yr_Divorced,M_65_74_yr_Widowed,M_65_74_yr_Never_Married,M_65_74_yr_Tot,M_75_84_yr_Married,M_75_84_yr_Separated,M_75_84_yr_Divorced,M_75_84_yr_Widowed,M_75_84_yr_Never_Married,M_75_84_yr_Tot,M_85ov_Married,M_85ov_Separated,M_85ov_Divorced,M_85ov_Widowed,M_85ov_Never_Married,M_85ov_Tot,M_Tot_Married,M_Tot_Separated,M_Tot_Divorced,M_Tot_Widowed,M_Tot_Never_Married,M_Tot_Tot,F_15_19_yr_Married,F_15_19_yr_Separated,F_15_19_yr_Divorced,F_15_19_yr_Widowed,F_15_19_yr_Never_Married,F_15_19_yr_Tot,F_20_24_yr_Married,F_20_24_yr_Separated,F_20_24_yr_Divorced,F_20_24_yr_Widowed,F_20_24_yr_Never_Married,F_20_24_yr_Tot,F_25_34_yr_Married,F_25_34_yr_Separated,F_25_34_yr_Divorced,F_25_34_yr_Widowed,F_25_34_yr_Never_Married,F_25_34_yr_Tot,F_35_44_yr_Married,F_35_44_yr_Separated,F_35_44_yr_Divorced,F_35_44_yr_Widowed,F_35_44_yr_Never_Married,F_35_44_yr_Tot,F_45_54_yr_Married,F_45_54_yr_Separated,F_45_54_yr_Divorced,F_45_54_yr_Widowed,F_45_54_yr_Never_Married,F_45_54_yr_Tot,F_55_64_yr_Married,F_55_64_yr_Separated,F_55_64_yr_Divorced,F_55_64_yr_Widowed,F_55_64_yr_Never_Married,F_55_64_yr_Tot,F_65_74_yr_Married,F_65_74_yr_Separated,F_65_74_yr_Divorced,F_65_74_yr_Widowed,F_65_74_yr_Never_Married,F_65_74_yr_Tot,F_75_84_yr_Married,F_75_84_yr_Separated,F_75_84_yr_Divorced,F_75_84_yr_Widowed,F_75_84_yr_Never_Married,F_75_84_yr_Tot,F_85ov_Married,F_85ov_Separated,F_85ov_Divorced,F_85ov_Widowed,F_85ov_Never_Married,F_85ov_Tot,F_Tot_Married,F_Tot_Separated,F_Tot_Divorced,F_Tot_Widowed,F_Tot_Never_Married,F_Tot_Tot,P_15_19_yr_Married,P_15_19_yr_Separated,P_15_19_yr_Divorced,P_15_19_yr_Widowed,P_15_19_yr_Never_Married,P_15_19_yr_Tot,P_20_24_yr_Married,P_20_24_yr_Separated,P_20_24_yr_Divorced,P_20_24_yr_Widowed,P_20_24_yr_Never_Married,P_20_24_yr_Tot,P_25_34_yr_Married,P_25_34_yr_Separated,P_25_34_yr_Divorced,P_25_34_yr_Widowed,P_25_34_yr_Never_Married,P_25_34_yr_Tot,P_35_44_yr_Married,P_35_44_yr_Separated,P_35_44_yr_Divorced,P_35_44_yr_Widowed,P_35_44_yr_Never_Married,P_35_44_yr_Tot,P_45_54_yr_Married,P_45_54_yr_Separated,P_45_54_yr_Divorced,P_45_54_yr_Widowed,P_45_54_yr_Never_Married,P_45_54_yr_Tot,P_55_64_yr_Married,P_55_64_yr_Separated,P_55_64_yr_Divorced,P_55_64_yr_Widowed,P_55_64_yr_Never_Married,P_55_64_yr_Tot,P_65_74_yr_Married,P_65_74_yr_Separated,P_65_74_yr_Divorced,P_65_74_yr_Widowed,P_65_74_yr_Never_Married,P_65_74_yr_Tot,P_75_84_yr_Married,P_75_84_yr_Separated,P_75_84_yr_Divorced,P_75_84_yr_Widowed,P_75_84_yr_Never_Married,P_75_84_yr_Tot,P_85ov_Married,P_85ov_Separated,P_85ov_Divorced,P_85ov_Widowed,P_85ov_Never_Married,P_85ov_Tot,P_Tot_Married,P_Tot_Separated,P_Tot_Divorced,P_Tot_Widowed,P_Tot_Never_Married,P_Tot_Tot
105051100,0,0,0,0,1117,1117,41,0,3,3,1266,1313,1224,34,40,5,1805,3108,1889,106,174,11,913,3093,1627,117,298,17,549,2608,1269,99,284,40,311,2003,927,77,214,82,164,1464,570,24,75,106,77,852,107,4,13,68,21,213,7654,461,1101,332,6223,15771,7,0,0,0,1124,1131,139,10,0,3,1094,1246,1613,66,79,7,1444,3209,1995,168,269,23,681,3136,1500,152,385,58,365,2460,1185,127,410,196,217,2135,836,57,249,370,97,1609,348,24,98,521,65,1056,51,4,18,358,28,459,7674,608,1508,1536,5115,16441,7,0,0,0,2241,2248,180,10,3,6,2360,2559,2837,100,119,12,3249,6317,3884,274,443,34,1594,6229,3127,269,683,75,914,5068,2454,226,694,236,528,4138,1763,134,463,452,261,3073,918,48,173,627,142,1908,158,8,31,426,49,672,15328,1069,2609,1868,11338,32212
105054800,0,3,0,0,836,839,20,3,0,3,1132,1158,1368,44,77,0,2907,4396,3016,123,339,9,1856,5343,1690,118,442,22,1118,3390,1469,119,529,43,591,2751,773,60,296,65,281,1475,400,25,73,112,112,722,84,4,14,67,25,194,8820,499,1770,321,8858,20268,0,0,0,0,801,801,39,3,0,3,1391,1436,1867,52,161,4,3320,5404,3038,135,441,14,2017,5645,1670,151,638,59,1201,3719,1364,138,812,182,646,3142,647,72,400,275,241,1635,250,27,136,423,87,923,44,8,34,321,30,437,8919,586,2622,1281,9734,23142,0,3,0,0,1637,1640,59,6,0,6,2523,2594,3235,96,238,4,6227,9800,6054,258,780,23,3873,10988,3360,269,1080,81,2319,7109,2833,257,1341,225,1237,5893,1420,132,696,340,522,3110,650,52,209,535,199,1645,128,12,48,388,55,631,17739,1085,4392,1602,18592,43410
105055200,5,0,0,0,1464,1469,148,5,3,4,2531,2691,2030,75,137,3,5698,7943,3247,200,451,13,3443,7354,2228,230,706,42,2088,5294,1631,206,615,61,998,3511,1222,104,302,92,397,2117,818,38,88,175,194,1313,172,6,15,101,43,337,11501,864,2317,491,16856,32029,10,0,0,4,1405,1419,244,13,5,0,2748,3010,2602,152,182,16,5564,8516,3255,249,631,43,3295,7473,2064,288,861,99,1710,5022,1567,189,776,236,810,3578,1023,78,359,512,226,2198,557,31,113,641,113,1455,73,0,30,395,67,565,11395,1000,2957,1946,15938,33236,15,0,0,4,2869,2888,392,18,8,4,5279,5701,4632,227,319,19,11262,16459,6502,449,1082,56,6738,14827,4292,518,1567,141,3798,10316,3198,395,1391,297,1808,7089,2245,182,661,604,623,4315,1375,69,201,816,307,2768,245,6,45,496,110,902,22896,1864,5274,2437,32794,65265
105057201,6,0,0,0,528,534,99,8,3,4,2122,2236,1333,41,78,6,3301,4759,586,63,133,4,731,1517,494,47,140,8,361,1050,489,57,159,7,162,874,281,24,84,19,64,472,114,6,30,22,32,204,28,0,4,21,14,67,3430,246,631,91,7315,11713,10,3,3,4,551,571,163,11,10,4,2216,2404,1350,45,93,3,2838,4329,578,35,134,3,531,1281,495,33,162,17,181,888,486,37,158,45,84,810,205,17,86,65,22,395,74,0,22,78,16,190,11,0,3,39,7,60,3372,181,671,258,6446,10928,16,3,3,4,1079,1105,262,19,13,8,4338,4640,2683,86,171,9,6139,9088,1164,98,267,7,1262,2798,989,80,302,25,542,1938,975,94,317,52,246,1684,486,41,170,84,86,867,188,6,52,100,48,394,39,0,7,60,21,127,6802,427,1302,349,13761,22641
105057204,0,0,0,0,439,439,67,3,8,3,1884,1965,1301,69,108,3,7182,8663,1238,122,379,13,4065,5817,758,146,563,22,2283,3772,690,120,523,21,1159,2513,454,60,298,53,501,1366,246,21,91,88,233,679,78,3,11,59,52,203,4832,544,1981,262,17798,25417,0,0,4,3,487,494,96,10,6,4,1962,2078,1464,88,148,14,5733,7447,1061,100,367,12,2096,3636,684,100,460,38,910,2192,648,104,544,107,484,1887,343,52,305,196,204,1100,156,9,115,293,94,667,38,5,26,344,62,475,4490,468,1975,1011,12032,19976,0,0,4,3,926,933,163,13,14,7,3846,4043,2765,157,256,17,12915,16110,2299,222,746,25,6161,9453,1442,246,1023,60,3193,5964,1338,224,1067,128,1643,4400,797,112,603,249,705,2466,402,30,206,381,327,1346,116,8,37,403,114,678,9322,1012,3956,1273,29830,45393
105057205,0,0,0,0,928,928,68,6,3,0,2995,3072,1844,76,111,3,6586,8620,1927,149,369,8,3618,6071,1143,137,516,33,1950,3779,804,150,555,57,847,2413,585,92,278,72,388,1415,380,35,96,92,161,764,72,8,17,43,13,153,6823,653,1945,308,17486,27215,7,0,0,0,929,936,136,11,3,3,3069,3222,2171,95,197,9,5668,8140,1824,140,441,30,2086,4521,1023,164,599,82,962,2830,806,132,603,153,423,2117,503,70,270,318,150,1311,246,21,137,381,52,837,19,3,20,221,15,278,6735,636,2270,1197,13354,24192,7,0,0,0,1857,1864,204,17,6,3,6064,6294,4015,171,308,12,12254,16760,3751,289,810,38,5704,10592,2166,301,1115,115,2912,6609,1610,282,1158,210,1270,4530,1088,162,548,390,538,2726,626,56,233,473,213,1601,91,11,37,264,28,431,13558,1289,4215,1505,30840,51407
105057206,6,0,0,0,844,850,71,3,3,5,2745,2827,1509,47,84,4,5186,6830,1339,106,260,3,1747,3455,812,106,319,7,801,2045,838,85,320,19,444,1706,434,47,174,50,169,874,182,20,49,50,60,361,28,0,3,14,13,58,5219,414,1212,152,12009,19006,0,0,0,0,1047,1047,139,7,5,5,3185,3341,1768,73,165,6,4476,6488,1273,102,304,13,1308,3000,814,110,427,49,578,1978,779,93,434,110,301,1717,333,30,244,149,105,861,118,10,77,161,57,423,11,5,11,101,19,147,5235,430,1667,594,11076,19002,6,0,0,0,1891,1897,210,10,8,10,5930,6168,3277,120,249,10,9662,13318,2612,208,564,16,3055,6455,1626,216,746,56,1379,4023,1617,178,754,129,745,3423,767,77,418,199,274,1735,300,30,126,211,117,784,39,5,14,115,32,205,10454,844,2879,746,23085,38008
105106550,13,5,0,4,3548,3570,114,4,5,5,6580,6708,3242,90,126,8,8600,12066,5580,235,508,18,3465,9806,4591,330,921,40,1909,7791,3685,270,814,106,1134,6009,2577,150,485,179,527,3918,1695,76,201,302,253,2527,491,14,47,313,93,958,21988,1174,3107,975,26109,53353,6,0,6,0,3339,3351,210,15,11,9,6252,6497,4019,115,257,14,7872,12277,5840,341,823,53,3106,10163,4569,382,1209,173,1693,8026,3431,310,1221,418,926,6306,2292,149,715,806,402,4364,1170,61,317,1502,284,3334,221,10,82,1336,168,1817,21758,1383,4641,4311,24042,56135,19,5,6,4,6887,6921,324,19,16,14,12832,13205,7261,205,383,22,16472,24343,11420,576,1331,71,6571,19969,9160,712,2130,213,3602,15817,7116,580,2035,524,2060,12315,4869,299,1200,985,929,8282,2865,137,518,1804,537,5861,712,24,129,1649,261,2775,43746,2557,7748,5286,50151,109488
105108050,0,0,5,0,1164,1169,40,3,3,0,1781,1827,1463,57,111,10,5881,7522,2847,122,377,12,2537,5895,2062,128,468,18,1008,3684,1606,99,463,41,597,2806,1061,80,259,73,284,1757,683,31,96,132,140,1082,238,13,30,125,47,453,10000,533,1812,411,13439,26195,0,3,0,0,1149,1152,95,0,5,0,1989,2089,2043,91,150,9,5545,7838,2901,148,435,20,2124,5628,1987,166,566,59,848,3626,1514,124,635,153,439,2865,945,71,365,332,227,1940,478,35,144,642,124,1423,108,3,65,704,55,935,10071,641,2365,1919,12500,27496,0,3,5,0,2313,2321,135,3,8,0,3770,3916,3506,148,261,19,11426,15360,5748,270,812,32,4661,11523,4049,294,1034,77,1856,7310,3120,223,1098,194,1036,5671,2006,151,624,405,511,3697,1161,66,240,774,264,2505,346,16,95,829,102,1388,20071,1174,4177,2330,25939,53691
105108500,3,0,0,0,1313,1316,20,4,0,4,1358,1386,1026,26,51,0,3295,4398,2057,83,202,8,1381,3731,1965,89,347,14,732,3147,1848,82,421,36,436,2823,1440,41,257,83,234,2055,787,9,97,103,124,1120,306,9,22,162,39,538,9452,343,1397,410,8912,20514,3,0,0,0,1237,1240,36,4,0,3,1613,1656,1416,44,105,3,3504,5072,2244,113,351,24,1387,4119,2080,160,535,53,669,3497,1905,92,670,159,399,3225,1239,49,453,376,206,2323,507,11,129,665,139,1451,139,7,64,718,79,1007,9569,480,2307,2001,9233,23590,6,0,0,0,2550,2556,56,8,0,7,2971,3042,2442,70,156,3,6799,9470,4301,196,553,32,2768,7850,4045,249,882,67,1401,6644,3753,174,1091,195,835,6048,2679,90,710,459,440,4378,1294,20,226,768,263,2571,445,16,86,880,118,1545,19021,823,3704,2411,18145,44104
