region_id,Bosnia_Herzegovina_Befre_1941,Bosnia_Herzegovina_1941_1950,Bosnia_Herzegovina_1951_1960,Bosnia_Herzegovina_1961_1970,Bosnia_Herzegovina_1971_1980,Bosnia_Herzegovina_1981_1990,Bosnia_Herzegovina_1991_2000,Bosnia_Herzegovina_2001_2005,Bosnia_Herzegovina_2006,Bosnia_Herzegovina_2007,Bosnia_Herzegovina_2008,Bosnia_Herzegovina_2009,Bosnia_Herzegovina_2010,Bosnia_Herzegovina_2011,Bosnia_Herzegovina_arrival_ns,Bosnia_Herzegovina_Tot,Cambodia_Before_1941,Cambodia_1941_1950,Cambodia_1951_1960,Cambodia_1961_1970,Cambodia_1971_1980,Cambodia_1981_1990,Cambodia_1991_2000,Cambodia_2001_2005,Cambodia_2006,Cambodia_2007,Cambodia_2008,Cambodia_2009,Cambodia_2010,Cambodia_2011,Cambodia_Yr_arrival_ns,Cambodia_Tot,Canada_Before_1941,Canada_1941_1950,Canada_1951_1960,Canada_1961_1970,Canada_1971_1980,Canada_1981_1990,Canada_1991_2000,Canada_2001_2005,Canada_2006,Canada_2007,Canada_2008,Canada_2009,Canada_2010,Canada_2011,Canada_Yr_arrival_NS,Canada_Tot,China_exc_SARs_Taiw_Bef_1941,China_exc_SARs_Taiwan_41_50,China_exc_SARs_Taiwan_51_60,China_exc_SARs_Taiwan_61_70,China_exc_SARs_Taiwan_71_80,China_exc_SARs_Taiwan_81_90,China_exc_SARs_Taiwan_91_00,China_exc_SARs_Taiwan_01_05,China_exc_SARs_Taiwan_2006,China_exc_SARs_Taiwan_2007,China_exc_SARs_Taiwan_2008,China_exc_SARs_Taiwan_2009,China_exc_SARs_Taiwan_2010,China_exc_SARs_Taiwan_2011,China_exc_SARs_Tawan_arr_ns,China_exc_SARs_Taiwan_Tot,Croatia_Before_1941,Croatia_1941_1950,Croatia_1951_1960,Croatia_1961_1970,Croatia_1971_1980,Croatia_1981_1990,Croatia_1991_2000,Croatia_2001_2005,Croatia_2006,Croatia_2007,Croatia_2008,Croatia_2009,Croatia_2010,Croatia_2011,Croatia_Yr_arrival_NS,Croatia_Tot,Egypt_Before_1941,Egypt_1941_1950,Egypt_1951_1960,Egypt_1961_1970,Egypt_1971_1980,Egypt_1981_1990,Egypt_1991_2000,Egypt_2001_2005,Egypt_2006,Egypt_2007,Egypt_2008,Egypt_2009,Egypt_2010,Egypt_2011,Egypt_Yr_arrival_NS,Egypt_Tot,Fiji_Before_1941,Fiji_1941_1950,Fiji_1951_1960,Fiji_1961_1970,Fiji_1971_1980,Fiji_1981_1990,Fiji_1991_2000,Fiji_2001_2005,Fiji_2006,Fiji_2007,Fiji_2008,Fiji_2009,Fiji_2010,Fiji_2011,Fiji_Yr_arrival_NS,Fiji_Tot,Frmr_Y_R_M_FYROM_Bef_1941,Frmr_Y_R_M_FYROM_1941_1950,Frmr_Y_R_M_FYROM_1951_1960,Frmr_Y_R_M_FYROM_1961_1970,Frmr_Y_R_M_FYROM_1971_1980,Frmr_Y_R_M_FYROM_1981_1990,Frmr_Y_R_M_FYROM_1991_2000,Frmr_Y_R_M_FYROM_2001_2005,Frmr_Yug_Rep_Mac_FYROM_2006,Frmr_Yug_Rep_Mac_FYROM_2007,Frmr_Yug_Rep_Mac_FYROM_2008,Frmr_Yug_Rep_Mac_FYROM_2009,Frmr_Yug_Rep_Mac_FYROM_2010,Frmr_Yug_Rep_Mac_FYROM_2011,Frmr_Y_R_M_FYROM_arrival_ns,Frmr_Yug_Rep_Mac_FYROM_Tot,Germany_Before_1941,Germany_1941_1950,Germany_1951_1960,Germany_1961_1970,Germany_1971_1980,Germany_1981_1990,Germany_1991_2000,Germany_2001_2005,Germany_2006,Germany_2007,Germany_2008,Germany_2009,Germany_2010,Germany_2011,Germany_Yr_arrival_NS,Germany_Tot,Greece_Before_1941,Greece_1941_1950,Greece_1951_1960,Greece_1961_1970,Greece_1971_1980,Greece_1981_1990,Greece_1991_2000,Greece_2001_2005,Greece_2006,Greece_2007,Greece_2008,Greece_2009,Greece_2010,Greece_2011,Greece_Yr_arrival_NS,Greece_Tot,Hng_Kng_SAR_China_Bfre_1941,Hng_Kng_SAR_China_1941_1950,Hng_Kng_SAR_China_1951_1960,Hng_Kng_SAR_China_1961_1970,Hng_Kng_SAR_China_1971_1980,Hng_Kng_SAR_China_1981_1990,Hng_Kng_SAR_China_1991_2000,Hng_Kng_SAR_China_2001_2005,Hong_Kong_SAR_China_2006,Hong_Kong_SAR_China_2007,Hong_Kong_SAR_China_2008,Hong_Kong_SAR_China_2009,Hong_Kong_SAR_China_2010,Hong_Kong_SAR_China_2011,Hng_Kng_SAR_Chna_arrival_ns,Hong_Kong_SAR_China_Tot,India_Before_1941,India_1941_1950,India_1951_1960,India_1961_1970,India_1971_1980,India_1981_1990,India_1991_2000,India_2001_2005,India_2006,India_2007,India_2008,India_2009,India_2010,India_2011,India_Yr_arrival_NS,India_Tot,Indonesia_Before_1941,Indonesia_1941_1950,Indonesia_1951_1960,Indonesia_1961_1970,Indonesia_1971_1980,Indonesia_1981_1990,Indonesia_1991_2000,Indonesia_2001_2005
105154150,0,3,0,22,4,15,157,12,0,0,0,0,0,0,0,213,0,0,0,0,11,33,12,3,0,0,0,0,0,0,0,59,5,3,3,3,6,11,20,14,3,3,3,3,0,0,3,80,4,21,68,90,237,1905,2935,2454,525,639,712,582,467,162,451,11252,0,4,58,203,57,33,40,4,0,3,0,0,0,0,9,411,0,21,49,134,123,136,165,46,3,14,20,46,26,4,32,819,0,0,0,6,49,169,125,60,22,17,17,3,19,3,16,506,0,3,16,405,343,157,99,22,0,3,4,4,9,0,18,1083,0,22,44,32,15,10,16,12,3,3,3,6,0,0,4,170,4,14,252,571,135,33,22,6,3,0,0,5,0,5,45,1095,0,3,14,36,224,673,846,179,27,29,37,28,28,11,65,2200,0,7,5,37,36,95,212,202,73,69,95,85,37,34,25,1012,0,3,0,7,46,145,347,177
105154450,0,0,3,18,4,9,101,8,0,0,0,0,3,0,3,149,0,0,0,0,5,3,3,3,0,0,3,0,0,3,0,20,0,0,5,4,12,7,13,11,0,4,4,5,4,0,5,74,4,7,37,31,96,1201,1764,1633,356,465,434,432,350,146,279,7235,0,3,54,250,35,29,43,5,6,0,0,0,0,0,7,432,0,19,55,134,85,91,83,14,3,7,22,9,4,0,9,535,0,0,3,14,33,93,61,27,6,8,3,8,6,3,11,276,0,0,22,232,213,99,61,39,5,8,0,5,3,0,16,703,3,21,31,24,8,14,14,8,0,3,0,3,0,0,3,132,0,16,340,630,126,30,35,8,0,4,0,3,3,0,47,1242,0,0,6,19,145,391,419,113,29,26,15,19,14,7,32,1235,0,5,4,17,35,78,117,122,60,90,69,48,43,18,28,734,0,3,0,3,17,72,162,86
105156650,0,0,3,25,15,23,159,13,3,0,3,0,0,3,7,254,0,0,0,0,8,24,6,5,0,0,0,3,0,3,0,49,0,0,3,5,13,15,25,13,0,0,5,5,10,4,0,98,5,15,65,58,155,1279,1623,1284,275,303,310,241,213,88,248,6162,0,6,61,151,46,23,50,6,6,0,0,3,0,0,7,359,0,40,153,308,231,202,176,54,15,22,33,39,43,5,62,1383,0,0,3,13,78,218,156,53,12,5,12,15,10,7,23,605,4,3,61,1121,816,323,275,104,23,33,19,26,17,6,125,2956,0,23,43,34,30,35,23,34,3,5,7,8,7,3,15,270,14,41,811,1576,310,64,38,26,0,6,10,6,16,7,179,3104,0,0,10,28,161,310,294,76,19,14,9,19,7,3,17,967,0,4,3,36,45,109,165,282,115,144,156,99,100,69,39,1366,0,0,3,3,74,144,269,188
105157151,0,0,0,12,0,14,68,7,0,0,0,0,0,0,0,101,0,0,0,0,3,22,3,0,3,0,0,6,0,0,5,42,0,5,5,15,33,30,53,48,3,8,12,5,10,3,10,240,5,16,21,23,31,233,295,157,22,31,41,29,37,8,43,992,0,3,37,109,19,11,30,3,6,0,0,0,0,0,3,221,0,37,75,131,71,61,56,26,4,0,5,0,0,0,15,481,0,3,0,12,35,57,28,10,3,0,3,3,7,0,6,167,0,0,7,63,50,31,23,19,4,0,0,0,0,0,12,209,3,45,126,50,47,53,28,32,3,8,3,5,7,3,9,422,3,15,153,321,60,18,9,3,0,0,0,0,0,0,28,610,0,0,7,17,41,127,117,24,5,4,9,5,3,3,8,370,0,4,12,41,50,34,54,52,25,37,57,41,14,14,25,460,3,0,7,6,32,55,65,20
105157152,0,0,3,12,3,11,32,11,3,0,0,0,0,0,3,78,0,0,0,0,4,8,0,0,4,0,0,0,0,0,0,16,0,0,5,20,31,25,41,26,5,8,8,3,4,3,7,186,0,11,24,22,35,197,247,121,21,18,35,30,13,4,29,807,0,3,36,124,27,10,20,0,0,0,0,0,3,0,7,230,0,16,49,92,46,54,73,18,5,0,3,3,6,5,10,380,0,0,9,19,38,72,35,11,3,5,3,0,3,3,7,208,0,0,8,146,117,41,22,12,3,0,3,3,3,0,11,369,0,64,136,81,42,37,49,26,5,10,5,7,8,6,15,491,0,8,94,225,44,17,3,4,0,0,4,3,4,0,15,421,0,0,6,13,58,119,76,16,3,0,4,0,0,0,8,303,0,10,8,35,68,72,122,62,22,15,25,14,10,6,17,486,0,3,7,10,20,47,55,26
105200351,0,0,0,6,8,3,50,14,3,0,3,5,0,3,3,98,0,0,0,0,29,27,17,5,0,3,0,0,4,0,4,89,0,0,0,0,3,0,7,7,0,0,0,0,0,3,4,24,0,7,17,16,48,437,687,418,86,111,99,86,87,32,72,2203,0,3,13,59,18,5,13,4,0,0,0,0,0,3,0,118,0,6,14,68,77,103,108,60,24,38,33,14,26,8,24,603,0,0,0,3,30,152,130,43,8,13,12,19,8,3,31,452,0,4,6,194,195,50,81,39,12,3,7,3,7,3,10,614,0,29,36,17,6,13,8,10,0,0,0,0,3,0,14,136,3,8,183,505,106,38,16,8,5,0,3,4,0,3,23,905,0,0,0,5,39,80,76,13,4,6,6,0,0,0,4,233,0,0,0,16,17,40,99,141,51,72,68,39,21,7,23,594,0,0,3,3,31,113,172,83
105200353,0,0,0,19,10,4,40,9,0,0,0,0,0,0,0,82,0,0,0,5,40,95,12,0,0,3,3,0,0,0,11,169,0,0,0,3,4,4,10,3,4,0,3,0,0,0,0,31,0,9,23,29,49,321,417,151,25,58,46,55,28,19,141,1371,0,3,31,110,30,9,17,3,0,0,0,0,0,0,8,211,0,7,26,61,51,72,68,20,3,13,7,0,8,0,11,347,0,0,0,0,48,140,109,46,11,12,12,18,3,6,28,433,0,3,15,245,281,124,112,20,3,3,0,3,3,0,28,840,3,100,93,39,16,11,7,11,4,0,0,0,3,0,7,294,0,3,162,328,92,31,19,11,0,6,0,0,0,0,33,685,0,0,0,3,28,75,70,21,4,0,0,4,0,0,3,208,0,7,0,28,38,39,56,56,21,21,23,13,3,6,22,333,0,0,3,0,26,50,49,23
105200355,0,0,0,9,0,5,32,3,0,0,0,0,0,0,3,52,0,0,0,0,6,26,11,0,0,0,0,0,0,0,0,43,0,0,3,3,3,7,7,3,3,0,3,3,0,3,0,38,0,8,14,18,39,402,535,258,55,55,72,49,65,22,58,1650,0,0,17,40,28,6,15,4,0,0,0,0,0,0,5,115,0,19,26,82,62,102,107,40,3,14,20,8,6,15,11,515,0,0,3,11,23,116,63,21,4,3,4,3,0,0,4,255,0,0,0,96,102,58,28,10,0,3,0,0,3,0,13,313,0,33,53,33,7,18,12,10,0,3,3,0,0,0,8,180,0,6,115,260,80,38,15,4,0,0,0,5,0,0,30,553,0,0,0,8,42,168,177,26,3,8,4,9,3,3,6,457,0,7,3,21,34,98,234,144,51,38,46,16,18,5,24,739,0,0,5,3,26,59,93,40
105201550,0,0,3,17,7,14,69,13,0,0,0,5,0,0,0,128,0,0,0,0,24,67,37,7,3,6,0,5,0,0,5,154,3,3,3,7,15,22,13,13,3,0,0,0,3,0,3,88,3,30,64,68,261,2123,2966,1693,369,448,475,458,330,163,354,9805,0,3,49,134,44,22,29,3,0,0,0,3,3,0,5,295,0,19,82,242,167,159,137,101,42,75,48,18,36,11,52,1189,3,4,5,14,133,450,342,105,19,14,24,17,19,15,49,1213,0,0,15,98,67,75,33,17,3,3,3,3,4,0,10,331,3,32,55,44,25,27,25,20,11,4,10,3,3,3,19,284,9,42,1092,2923,673,164,85,24,12,6,8,0,7,6,287,5338,0,5,11,28,197,399,311,72,21,12,11,12,11,3,34,1127,0,3,5,42,87,112,376,416,262,330,372,227,141,58,79,2510,0,0,0,10,140,425,571,284
105252851,0,3,3,46,33,43,425,109,5,3,4,3,0,3,15,695,0,0,0,8,327,2055,1464,449,127,120,128,176,92,38,223,5207,0,0,0,0,3,5,8,12,3,3,3,3,3,0,3,46,0,12,42,82,142,1016,829,370,109,115,92,114,94,31,199,3247,3,7,72,353,104,31,327,87,0,0,0,0,0,0,29,1013,0,12,24,46,28,38,46,21,15,4,4,3,7,3,8,259,3,0,0,6,42,246,214,77,19,18,19,28,24,8,27,731,0,0,7,84,107,73,38,21,3,3,3,0,4,0,13,356,0,119,133,64,30,17,24,16,6,0,3,4,0,0,10,426,0,3,47,108,39,10,24,12,0,4,0,7,0,5,21,280,0,0,0,5,29,117,100,13,0,3,0,6,6,3,15,297,0,3,4,12,10,30,59,41,52,55,67,51,14,9,15,422,0,0,3,3,51,57,115,28
105252854,0,0,3,61,47,40,239,11,3,3,3,0,3,0,7,420,0,0,0,0,192,909,409,98,17,18,28,29,30,7,87,1824,0,0,0,4,5,12,5,14,0,0,0,0,0,0,3,43,0,0,13,40,93,307,132,55,5,10,13,6,4,5,32,715,0,3,81,717,279,78,200,28,0,0,0,0,0,0,46,1432,0,7,14,42,40,41,28,7,0,0,0,3,0,0,4,186,0,0,0,3,68,260,206,84,7,4,7,6,7,0,33,685,0,0,4,164,226,67,39,3,6,0,0,3,0,0,19,531,0,45,38,35,19,10,12,4,0,0,3,0,0,0,3,169,0,7,28,102,33,13,24,8,0,0,4,0,0,0,19,238,0,0,3,3,23,57,34,3,0,0,3,3,3,0,3,135,0,0,0,13,39,53,36,12,6,15,6,3,4,0,13,200,0,0,0,0,40,47,34,7
