region_id,O_OR_DS_Sep_house,O_OR_DS_SemiD_ro_or_tce_h_th,O_OR_DS_Flat_unit_apart,O_OR_DS_Oth_dwell,O_OR_DS_not_stated,O_OR_Total,O_MTG_DS_Sep_house,O_MTG_DS_SemiD_ro_or_tce_h_th,O_MTG_DS_Flat_unit_apart,O_MTG_DS_Oth_dwell,O_MTG_DS_not_stated,O_MTG_Total,R_RE_Agt_DS_Sep_house,R_RE_Ag_DS_SemD_ro_or_tc_h_th,R_RE_Agt_DS_Flat_unit_apart,R_RE_Agt_DS_Oth_dwell,R_RE_Agt_DS_not_stated,R_RE_Agt_Total,R_ST_h_auth_DS_Sep_house,R_ST_h_au_DS_SD_ro_or_tc_h_th,R_ST_h_auth_DS_Flat_unit_aprt,R_ST_h_auth_DS_Oth_dwell,R_ST_h_auth_DS_not_stated,R_ST_h_auth_Total,R_Psn_not_in_s_hh_DS_Sep_hous,R_P_not_in_s_h_DS_SD_ro_t_h_t,R_Ps_not_in_s_hh_DS_Flt_ut_at,R_Psn_not_in_s_hh_DS_Oth_dwel,R_Psn_not_in_s_hh_DS_NS,R_Psn_not_in_s_hh_Total,R_Hs_cop_cty_ch_gp_DS_Sp_ho,R_Hs_c_ct_ch_g_DS_SD_ro_t_h_t,R_Hse_cp_cty_ch_g_DS_Fl_u_at,R_Hs_cop_cty_ch_gp_DS_Ot_dwel,R_Hse_coop_cty_ch_gp_DS_NS,R_Hse_coop_cty_ch_gp_Total,R_Ot_landld_typ_DS_Sep_house,R_O_LLd_typ_DS_SD_ro_tc_h_th,R_Ot_LLd_typ_DS_Flt_unt_apt,R_Ot_landld_typ_DS_Oth_dwell,R_Ot_landld_typ_DS_not_stated,R_Ot_landld_typ_Total,R_Landld_typ_NS_DS_Sep_house,R_Ld_typ_NS_DS_SD_ro_tce_h_th,R_LLd_typ_NS_DS_Flt_unit_apt,R_Landld_typ_NS_DS_Oth_dwell,R_Landld_typ_NS_DS_not_stated,R_Landld_typ_NS_Total,R_Tot_DS_Sep_house,R_Tot_DS_SemiD_ro_or_tce_h_th,R_Tot_DS_Flat_unit_apart,R_Tot_DS_Oth_dwell,R_Tot_DS_not_stated,R_Tot_Total,Oth_ten_type_DS_Sep_house,Oth_ten_ty_DS_SD_ro_tce_h_th,Oth_ten_type_DS_Flt_unt_apt,Oth_ten_type_DS_Oth_dwell,Oth_ten_type_DS_not_stated,Oth_ten_type_Total,Ten_type_NS_DS_Sep_house,Ten_ty_NS_DS_SD_ro_tce_h_t,Ten_ty_NS_DS_Flt_unt_apt,Ten_type_NS_DS_Oth_dwell,Ten_type_NS_DS_not_stated,Ten_type_NS_Total,Total_DS_Sep_house,Total_DS_SemiD_ro_or_tce_h_th,Total_DS_Flat_unit_apart,Total_DS_Oth_dwell,Total_DS_not_stated,Total_Total
105308400,4048,185,39,23,4,4299,6830,51,18,17,0,6916,1096,70,52,14,0,1232,97,15,21,0,0,133,517,32,22,12,0,583,45,7,34,0,0,86,115,0,8,27,0,150,79,6,4,4,0,93,1949,130,141,57,0,2277,61,37,9,0,0,107,302,16,14,21,0,353,13190,419,221,118,4,13952
105350150,2883,475,1040,6,3,4407,1852,634,1743,8,3,4240,592,470,3500,45,16,4623,27,40,163,0,0,230,237,129,582,17,7,972,32,10,114,3,0,159,24,11,50,7,0,92,31,3,27,3,0,64,943,663,4436,75,23,6140,25,14,83,0,0,122,156,48,177,3,3,387,5859,1834,7479,92,32,15296
105351300,2749,360,521,11,0,3641,1694,358,704,7,0,2763,617,249,1810,20,6,2702,24,75,211,0,0,310,248,89,309,14,3,663,46,8,30,0,0,84,31,6,54,3,0,94,29,12,27,3,0,71,995,439,2441,40,9,3924,34,7,28,0,0,69,158,37,130,3,3,331,5630,1201,3824,61,12,10728
105351521,3077,332,972,7,10,4398,2137,462,1843,11,8,4461,630,272,2208,25,27,3162,27,84,107,0,0,218,226,66,385,12,0,689,7,9,27,0,0,43,21,55,134,6,0,216,25,5,26,6,0,62,936,491,2887,49,27,4390,38,8,18,0,0,64,138,28,110,4,0,280,6326,1321,5830,71,45,13593
105351524,3106,518,1234,5,4,4867,2154,709,1364,4,0,4231,619,527,2198,30,3,3377,63,87,372,0,0,522,219,109,405,20,3,756,10,15,51,0,0,76,23,21,24,0,0,68,34,7,37,3,0,81,968,766,3087,53,6,4880,33,16,33,0,0,82,168,43,148,5,0,364,6429,2052,5866,67,10,14424
105357100,2548,180,528,0,0,3256,1887,230,1432,5,0,3554,583,164,2145,20,0,2912,115,190,154,0,0,459,178,39,326,11,0,554,17,48,29,0,0,94,26,13,27,0,5,71,30,5,26,0,0,61,949,459,2707,31,5,4151,45,14,17,0,0,76,180,30,131,0,0,341,5609,913,4815,36,5,11378
105400200,4128,547,819,8,4,5506,3862,960,2272,8,3,7105,1395,592,3816,13,9,5825,243,247,338,3,6,837,674,162,573,18,4,1431,41,33,56,0,0,130,127,13,90,6,0,236,62,14,51,0,0,127,2542,1061,4924,40,19,8586,76,18,41,0,0,135,388,85,276,0,0,749,10996,2671,8332,56,26,22081
105403950,8109,870,597,3,0,9579,7320,1657,1827,3,4,10811,2324,1067,3495,27,6,6919,556,546,1053,10,0,2165,1014,258,418,10,7,1707,95,87,118,3,0,303,143,23,47,6,0,219,96,21,47,3,0,167,4228,2002,5178,59,13,11480,144,58,52,0,0,254,541,126,216,6,0,889,20342,4713,7870,71,17,33013
105406251,1027,199,993,0,0,2219,942,550,2845,0,5,4342,502,436,6304,0,23,7265,167,161,650,0,0,978,243,111,871,8,5,1238,11,34,176,0,0,221,37,134,104,0,3,278,21,11,70,0,0,102,981,887,8175,8,31,10082,23,8,95,0,0,126,93,34,330,0,4,461,3066,1678,12438,8,40,17230
105406252,3920,641,347,10,3,4921,3609,1307,544,8,21,5489,1002,625,790,29,3,2449,758,287,648,6,0,1699,377,138,121,5,6,647,23,22,118,0,0,163,30,76,32,3,0,141,38,16,23,0,0,77,2228,1164,1732,43,9,5176,56,23,78,0,0,157,192,44,101,0,0,337,10005,3179,2802,61,33,16080
105406253,3770,262,370,0,0,4402,4185,538,294,0,3,5020,918,347,652,3,3,1923,158,225,143,0,0,526,368,68,47,0,3,486,30,36,62,0,0,128,36,11,6,3,0,56,35,9,3,0,0,47,1545,696,913,6,6,3166,59,35,137,0,0,231,176,40,75,0,0,291,9735,1571,1789,6,9,13110
105406254,2473,103,128,7,0,2711,2383,387,436,16,3,3225,734,179,681,9,5,1608,541,292,418,0,4,1255,449,54,93,6,3,605,18,69,60,0,4,151,123,6,16,0,0,145,57,10,13,0,3,83,1922,610,1281,15,19,3847,44,4,10,0,0,58,300,46,95,0,3,444,7122,1150,1950,38,25,10285
105450900,9957,444,73,8,8,10490,11138,184,49,10,3,11384,2759,329,236,10,4,3338,163,137,50,0,0,350,1085,77,69,12,3,1246,81,80,37,0,0,198,84,13,11,3,0,111,114,10,9,0,0,133,4286,646,412,25,7,5376,154,97,23,0,3,277,438,45,19,3,0,505,25973,1416,576,46,21,28032
105453800,5649,424,77,72,3,6225,8388,370,88,9,3,8858,1686,685,329,41,3,2744,460,150,101,3,0,714,820,129,69,21,3,1042,76,27,38,3,0,144,283,62,12,68,3,428,96,20,6,5,3,130,3421,1073,555,141,12,5202,108,14,14,6,0,142,318,57,30,14,0,419,17884,1938,764,242,18,20846
105456351,7832,471,241,38,3,8585,12088,1098,457,10,0,13653,2939,1174,787,17,0,4917,643,422,247,0,0,1312,1316,246,135,24,0,1721,47,84,39,0,0,170,134,9,10,5,0,158,111,23,13,0,5,152,5190,1958,1231,46,5,8430,98,25,12,0,0,135,583,109,76,0,0,768,25791,3661,2017,94,8,31571
105456354,6441,551,238,83,9,7322,11251,634,445,9,8,12347,2563,924,916,6,4,4413,668,332,314,4,0,1318,953,162,137,9,0,1261,46,40,35,0,10,131,169,15,15,10,0,209,76,15,16,3,0,110,4475,1488,1433,32,14,7442,73,27,10,3,32,145,380,67,102,5,12,566,22620,2767,2228,132,75,27822
105530751,6760,276,26,109,4,7175,15189,1633,60,13,0,16895,3266,851,162,21,3,4303,578,101,124,0,0,803,1009,173,18,20,0,1220,66,8,29,0,0,103,184,19,4,125,3,335,74,12,5,3,0,94,5177,1164,342,169,6,6858,113,12,10,0,0,135,477,57,24,28,0,586,27716,3142,462,319,10,31649
105530752,8247,386,118,4,22,8777,10190,1464,475,7,13,12149,3118,855,1075,28,11,5087,1740,861,397,0,0,2998,1312,209,159,7,4,1691,67,53,81,3,0,204,143,20,18,4,4,189,106,21,15,0,0,142,6486,2019,1745,42,19,10311,131,31,14,0,0,176,673,113,105,0,4,895,25727,4013,2457,53,58,32308
105530753,5304,430,83,0,0,5817,10553,1027,246,6,0,11832,3187,888,729,0,0,4804,2999,792,558,0,0,4349,1081,191,77,10,0,1359,90,42,46,0,0,178,134,24,15,0,0,173,102,18,17,0,0,137,7593,1955,1442,10,0,11000,123,46,9,0,0,178,664,109,109,0,0,882,24237,3567,1889,16,0,29709
105554100,1381,170,204,4,0,1759,1105,147,168,0,0,1420,209,77,295,16,0,597,10,0,276,0,0,286,88,30,65,16,0,199,17,0,12,0,0,29,10,5,8,0,0,23,16,3,4,0,0,23,350,115,660,32,0,1157,36,0,22,0,0,58,52,10,33,0,0,95,2924,442,1087,36,0,4489
105554700,2721,211,1026,0,3,3961,2268,218,1488,4,0,3978,510,151,1868,20,5,2554,80,26,93,0,0,199,189,76,414,6,3,688,9,0,66,0,0,75,13,3,29,0,27,72,28,4,20,0,0,52,829,260,2490,26,35,3640,16,5,83,0,3,107,83,14,95,0,3,195,5917,708,5182,30,44,11881
105555350,2125,516,1286,3,15,3945,1402,418,999,0,10,2829,359,271,2093,3,14,2740,3,24,18,0,0,45,172,84,497,3,7,763,4,4,48,0,0,56,9,4,13,0,0,26,18,3,35,0,0,56,565,390,2704,6,21,3686,23,6,56,3,0,88,62,17,115,0,0,194,4177,1347,5160,12,46,10742
105555950,1780,1298,3826,16,8,6928,1315,1227,4124,15,13,6694,506,1135,9298,46,16,11001,11,66,375,0,0,452,217,324,1899,15,3,2458,6,6,29,0,0,41,20,16,88,3,3,130,17,23,90,0,0,130,777,1570,11779,64,22,14212,15,18,84,0,0,117,50,55,361,4,8,478,3937,4168,20174,99,51,28429
105556700,9117,1436,1563,15,3,12134,7212,1715,2630,3,0,11560,1758,1306,5430,20,8,8522,255,471,720,0,3,1449,838,344,837,10,3,2032,46,88,223,0,5,362,74,115,83,9,0,281,80,34,65,0,0,179,3051,2358,7358,39,19,12825,74,77,182,0,0,333,430,103,285,3,3,824,19884,5689,12018,60,25,37676
105558250,5891,531,1923,9,0,8354,4318,687,2221,10,5,7241,1180,449,4648,16,0,6293,28,44,323,0,0,395,513,134,786,12,0,1445,20,15,61,3,0,99,27,15,82,4,0,128,67,6,57,0,0,130,1835,663,5957,35,0,8490,59,17,146,0,0,222,191,25,177,0,0,393,12294,1923,10424,54,5,24700
105604001,7454,488,116,60,3,8121,8899,613,53,11,3,9579,1301,238,46,14,0,1599,26,25,0,0,0,51,587,63,47,20,4,721,25,38,57,0,0,120,73,9,5,12,0,99,65,7,7,0,0,79,2077,380,162,46,4,2669,169,200,116,0,3,488,210,50,47,7,0,314,18809,1731,494,124,13,21171
105604004,9353,743,1177,0,5,11278,8508,683,2230,5,9,11435,1734,438,3161,12,8,5353,88,165,368,0,0,621,706,109,646,9,3,1473,41,34,206,3,0,284,101,24,51,3,0,179,79,4,42,3,0,128,2749,774,4474,30,11,8038,78,49,149,3,3,282,261,49,158,0,0,468,20949,2298,8188,38,28,31501
105604500,13671,731,1954,6,10,16372,11348,302,1403,5,8,13066,1963,228,1578,4,10,3783,22,0,9,0,0,31,718,78,382,3,11,1192,34,25,96,0,4,159,56,11,35,3,3,108,78,5,41,0,0,124,2871,347,2141,10,28,5397,106,65,170,0,3,344,359,74,164,0,3,600,28355,1519,5832,21,52,35779
105607421,7448,810,335,0,0,8593,9031,1392,508,3,3,10937,1408,764,638,0,0,2810,36,93,0,0,3,132,433,168,93,3,0,697,15,27,4,0,0,46,46,81,4,0,0,131,42,19,9,0,0,70,1980,1152,748,3,3,3886,55,49,38,0,0,142,257,52,42,0,0,351,18771,3455,1671,6,6,23909
105607423,4756,173,145,19,0,5093,8393,216,41,7,0,8657,1236,134,58,0,0,1428,14,3,0,0,0,17,506,27,18,10,0,561,9,23,0,0,0,32,83,22,0,10,3,118,63,3,0,0,0,66,1911,212,76,20,3,2222,67,48,5,0,3,123,185,15,11,4,0,215,15312,664,278,50,6,16310
105607425,5104,308,88,0,6,5506,4255,590,270,0,10,5125,780,355,224,0,7,1366,92,74,45,0,4,215,236,92,45,0,0,373,19,49,11,0,7,86,47,29,30,0,7,113,33,9,8,0,0,50,1207,608,363,0,25,2203,37,29,5,0,11,82,129,25,9,0,0,163,10732,1560,735,0,52,13079
105655150,2682,588,1601,10,0,4881,2453,545,1355,6,0,4359,559,405,2903,15,14,3896,43,33,178,0,0,254,214,148,771,12,5,1150,14,3,55,0,0,72,15,28,30,0,0,73,16,12,44,4,0,76,861,629,3981,31,19,5521,30,3,41,0,0,74,89,24,184,3,0,300,6115,1789,7162,50,19,15135
105656370,6091,829,869,40,0,7829,6219,713,598,13,3,7546,1132,270,737,52,0,2191,7,3,0,0,0,10,733,152,314,21,0,1220,10,5,51,0,0,66,60,14,26,9,0,109,79,14,22,0,6,121,2021,458,1150,82,6,3717,68,84,97,5,0,254,233,82,110,4,0,429,14632,2166,2824,144,9,19775
105658000,12987,913,2987,31,7,16925,13152,777,4841,15,11,18796,2206,485,5636,30,10,8367,201,210,487,0,0,898,1184,268,1412,31,10,2905,43,80,285,0,0,408,101,71,98,14,3,287,128,30,106,3,0,267,3863,1144,8024,78,23,13132,171,165,359,0,0,695,506,116,454,12,0,1088,30679,3115,16665,136,41,50636
105703101,7809,1369,207,321,3,9709,8267,431,98,14,3,8813,2108,548,267,15,5,2943,144,95,68,0,0,307,875,130,72,15,3,1095,15,41,25,0,0,81,129,43,0,57,3,232,73,14,15,0,0,102,3344,871,447,87,11,4760,92,518,70,6,0,686,386,217,42,16,0,661,19898,3406,864,444,17,24629
105703104,9198,1671,960,42,15,11886,10837,944,553,19,20,12373,3528,1455,1654,62,42,6741,604,546,543,0,0,1693,1402,318,244,25,13,2002,71,91,98,0,0,260,133,29,23,27,3,215,138,30,43,5,0,216,5876,2469,2605,119,58,11127,144,41,113,4,3,305,579,189,199,5,0,972,26634,5314,4430,189,96,36663
105708551,9664,535,141,159,3,10502,9787,168,38,12,3,10008,3975,450,151,20,0,4596,229,202,78,4,0,513,1478,84,51,15,6,1634,44,57,40,0,0,141,199,9,16,170,3,397,122,23,7,8,0,160,6047,825,343,217,9,7441,131,49,32,3,0,215,728,93,48,28,0,897,26357,1670,602,419,15,29063
105708554,6840,869,629,113,0,8451,8216,640,173,19,0,9048,2918,1022,992,24,3,4959,502,419,315,0,3,1239,1157,226,180,25,0,1588,68,22,86,0,0,176,107,20,29,83,3,242,91,35,16,4,3,149,4843,1744,1618,136,12,8353,92,87,119,0,0,298,421,118,139,18,0,696,20412,3458,2678,286,12,26846
110051720,6127,127,56,31,3,6344,6522,47,34,9,3,6615,2043,438,236,3,5,2725,412,72,156,0,0,640,814,41,34,6,0,895,21,32,3,0,0,56,103,32,4,14,3,156,96,16,3,3,0,118,3489,631,436,26,8,4590,87,31,3,0,0,121,483,45,25,3,3,559,16708,881,554,69,17,18229
110054651,7821,745,223,183,0,8972,7067,209,72,13,3,7364,1731,436,359,22,0,2548,1102,423,428,0,0,1953,745,115,97,14,3,974,27,32,68,0,0,127,76,16,11,45,0,148,54,7,9,5,0,75,3735,1029,972,86,3,5825,92,90,58,0,0,240,421,101,74,25,0,621,19136,2174,1399,307,6,23022
110054653,9391,641,370,7,0,10409,10651,311,208,5,5,11180,2123,468,557,15,3,3166,335,131,179,0,0,645,1137,164,149,10,4,1464,37,16,63,0,0,116,64,6,15,3,0,88,73,9,14,3,0,99,3769,794,977,31,7,5578,74,11,44,3,0,132,496,65,79,3,0,643,24381,1822,1678,49,12,27942
110054655,6825,409,202,170,9,7615,6279,70,31,10,3,6393,1986,161,169,13,0,2329,591,196,54,0,0,841,995,56,39,10,0,1100,98,34,43,0,0,175,137,58,5,100,5,305,88,3,12,4,0,107,3895,508,322,127,5,4857,69,85,78,3,0,235,372,50,36,34,0,492,17440,1122,669,344,17,19592
