region_id,Sme_Usl_ad_1_yr_ago_as_2011_M,Sme_Usl_ad_1_yr_ago_as_2011_F,Sme_Usl_ad_1_yr_ago_as_2011_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
10101,26961,27579,54540,1755,1896,3651,1565,1618,3183,48,40,88,136,138,274,19,17,36,28,24,52,13,23,36,11,20,31,506,534,1040,0,0,0,2326,2414,4740,111,126,237,51,55,106,4243,4491,8734,2040,1355,3395,33244,33425,66669
10102,21247,21206,42453,692,746,1438,1588,1602,3190,109,103,212,176,168,344,29,37,66,40,43,83,12,8,20,30,29,59,837,906,1743,7,7,14,2828,2903,5731,242,269,511,39,30,69,3801,3948,7749,1431,1149,2580,26479,26303,52782
10103,7415,7164,14579,508,578,1086,505,482,987,19,32,51,83,68,151,8,14,22,18,12,30,3,3,6,6,13,19,92,95,187,0,0,0,734,719,1453,65,51,116,15,23,38,1322,1371,2693,899,578,1477,9636,9113,18749
10104,26801,27827,54628,1839,1948,3787,1794,1929,3723,260,251,511,122,137,259,27,23,50,50,46,96,18,21,39,21,27,48,267,290,557,0,0,0,2559,2724,5283,116,135,251,65,51,116,4579,4858,9437,1632,1535,3167,33012,34220,67232
10201,63865,68808,132673,2362,2676,5038,6428,7017,13445,110,120,230,221,258,479,30,25,55,60,70,130,17,30,47,13,26,39,43,33,76,0,0,0,6922,7579,14501,494,512,1006,162,204,366,9940,10971,20911,3936,3728,7664,77741,83507,161248
10202,58303,62456,120759,2344,2722,5066,6381,6855,13236,66,77,143,258,291,549,17,25,42,53,66,119,15,19,34,14,22,36,26,13,39,0,0,0,6830,7368,14198,269,279,548,203,164,367,9646,10533,20179,3117,3171,6288,71066,76160,147226
10301,16662,16874,33536,1238,1330,2568,1682,1866,3548,27,18,45,100,83,183,8,15,23,20,21,41,4,3,7,15,20,35,24,17,41,0,0,0,1880,2043,3923,89,87,176,39,22,61,3246,3482,6728,1786,948,2734,21694,21304,42998
10302,22304,22518,44822,1536,1662,3198,1267,1328,2595,54,50,104,147,142,289,13,13,26,39,33,72,14,17,31,20,25,45,37,52,89,0,0,0,1591,1660,3251,84,74,158,52,50,102,3263,3446,6709,1366,1253,2619,26933,27217,54150
10303,17530,17433,34963,1204,1308,2512,1361,1358,2719,27,20,47,118,115,233,17,7,24,16,24,40,11,10,21,8,8,16,3,8,11,0,0,0,1561,1550,3111,56,58,114,38,28,66,2859,2944,5803,1635,1015,2650,22024,21392,43416
10304,20998,21940,42938,1227,1279,2506,2134,2243,4377,72,77,149,181,202,383,34,31,65,66,66,132,24,21,45,21,27,48,26,32,58,0,0,0,2558,2699,5257,128,135,263,49,38,87,3962,4151,8113,1373,1200,2573,26333,27291,53624
