region_id,Sme_Usl_ad_5_yr_ago_as_2011_M,Sme_Usl_ad_5_yr_ago_as_2011_F,Sme_Usl_ad_5_yr_ago_as_2011_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
10101,18603,18808,37411,3820,4129,7949,4119,4420,8539,183,200,383,314,336,650,73,64,137,80,80,160,33,39,72,63,48,111,1356,1451,2807,4,3,7,6225,6641,12866,388,395,783,129,126,255,10562,11291,21853,2223,1610,3833,31388,31709,63097
10102,13624,13545,27169,1503,1602,3105,3814,3899,7713,288,256,544,498,515,1013,129,104,233,110,128,238,43,37,80,119,130,249,2285,2286,4571,7,8,15,7293,7363,14656,893,978,1871,107,97,204,9796,10040,19836,1546,1291,2837,24966,24876,49842
10103,5242,5047,10289,969,997,1966,1266,1210,2476,95,114,209,161,165,326,16,16,32,30,18,48,15,18,33,11,11,22,190,192,382,0,0,0,1784,1744,3528,149,159,308,48,50,98,2950,2950,5900,934,636,1570,9126,8633,17759
10104,18546,18834,37380,3521,3906,7427,4888,5350,10238,713,751,1464,373,396,769,77,94,171,130,124,254,77,76,153,45,61,106,898,978,1876,0,5,5,7201,7835,15036,312,386,698,143,114,257,11177,12241,23418,1812,1756,3568,31535,32831,64366
10201,42919,46301,89220,5379,5994,11373,17435,19029,36464,260,292,552,587,686,1273,67,84,151,145,167,312,55,77,132,41,50,91,123,122,245,0,0,0,18713,20507,39220,1859,1948,3807,440,656,1096,26391,29105,55496,4338,4201,8539,73648,79607,153255
10202,38302,40888,79190,5456,6162,11618,16981,18806,35787,164,183,347,648,773,1421,65,70,135,106,132,238,63,68,131,34,40,74,94,83,177,0,0,0,18155,20155,38310,842,911,1753,494,463,957,24947,27691,52638,3633,3694,7327,66882,72273,139155
10301,10874,10903,21777,2353,2404,4757,4554,4959,9513,85,88,173,199,192,391,32,35,67,31,37,68,19,22,41,24,26,50,51,48,99,0,0,0,4995,5407,10402,290,283,573,84,62,146,7722,8156,15878,1860,1056,2916,20456,20115,40571
10302,16017,16032,32049,3510,3781,7291,3242,3391,6633,131,141,272,320,315,635,42,31,73,65,77,142,23,20,43,17,20,37,90,106,196,0,0,0,3930,4101,8031,220,236,456,121,112,233,7781,8230,16011,1583,1457,3040,25381,25719,51100
10303,12333,12117,24450,2526,2686,5212,3521,3593,7114,44,43,87,275,277,552,27,22,49,34,41,75,20,31,51,12,18,30,9,20,29,0,4,4,3942,4049,7991,185,207,392,91,68,159,6744,7010,13754,1743,1137,2880,20820,20264,41084
10304,14038,14549,28587,2594,2723,5317,5230,5785,11015,113,119,232,327,360,687,56,61,117,124,108,232,31,38,69,32,28,60,55,61,116,0,0,0,5968,6560,12528,384,430,814,105,99,204,9051,9812,18863,1486,1340,2826,24575,25701,50276
