region_id,M_15_19_Prvided_unpaid_assist,M_15_19_No_unpad_asst_prvided,M_15_19_Unpaid_assist_ns,M_15_19_Tot,M_20_24_Prvided_unpaid_assist,M_20_24_No_unpad_asst_prvided,M_20_24_Unpaid_assist_ns,M_20_24_Tot,M_25_34_Prvided_unpaid_assist,M_25_34_No_unpad_asst_prvided,M_25_34_Unpaid_assist_ns,M_25_34_Tot,M_35_44_Prvided_unpaid_assist,M_35_44_No_unpad_asst_prvided,M_35_44_Unpaid_assist_ns,M_35_44_Tot,M_45_54_Prvided_unpaid_assist,M_45_54_No_unpad_asst_prvided,M_45_54_Unpaid_assist_ns,M_45_54_Tot,M_55_64_Prvided_unpaid_assist,M_55_64_No_unpad_asst_prvided,M_55_64_Unpaid_assist_ns,M_55_64_Tot,M_65_74_Prvided_unpaid_assist,M_65_74_No_unpad_asst_prvided,M_65_74_Unpaid_assist_ns,M_65_74_Tot,M_75_84_Prvided_unpaid_assist,M_75_84_No_unpad_asst_prvided,M_75_84_Unpaid_assist_ns,M_75_84_Tot,M_85_ov_Prvided_unpaid_assist,M_85_ov_No_unpad_asst_prvided,M_85_ov_Unpaid_assist_ns,M_85_ov_Tot,M_Tot_prvided_unpaid_assist,M_Tot_No_unpaid_asst_prvided,M_Tot_Unpaid_assist_ns,M_Tot_Tot,F_15_19_Prvided_unpaid_assist,F_15_19_No_unpad_asst_prvided,F_15_19_Unpaid_assist_ns,F_15_19_Tot,F_20_24_Prvided_unpaid_assist,F_20_24_No_unpad_asst_prvided,F_20_24_Unpaid_assist_ns,F_20_24_Tot,F_25_34_Prvided_unpaid_assist,F_25_34_No_unpad_asst_prvided,F_25_34_Unpaid_assist_ns,F_25_34_Tot,F_35_44_Prvided_unpaid_assist,F_35_44_No_unpad_asst_prvided,F_35_44_Unpaid_assist_ns,F_35_44_Tot,F_45_54_Prvided_unpaid_assist,F_45_54_No_unpad_asst_prvided,F_45_54_Unpaid_assist_ns,F_45_54_Tot,F_55_64_Prvided_unpaid_assist,F_55_64_No_unpad_asst_prvided,F_55_64_Unpaid_assist_ns,F_55_64_Tot,F_65_74_Prvided_unpaid_assist,F_65_74_No_unpad_asst_prvided,F_65_74_Unpaid_assist_ns,F_65_74_Tot,F_75_84_Prvided_unpaid_assist,F_75_84_No_unpad_asst_prvided,F_75_84_Unpaid_assist_ns,F_75_84_Tot,F_85_ov_Prvided_unpaid_assist,F_85_ov_No_unpad_asst_prvided,F_85_ov_Unpaid_assist_ns,F_85_ov_Tot,F_Tot_prvided_unpaid_assist,F_Tot_No_unpaid_asst_prvided,F_Tot_Unpaid_assist_ns,F_Tot_Tot,P_15_19_Prvided_unpaid_assist,P_15_19_No_unpad_asst_prvided,P_15_19_Unpaid_assist_ns,P_15_19_Tot,P_20_24_Prvided_unpaid_assist,P_20_24_No_unpad_asst_prvided,P_20_24_Unpaid_assist_ns,P_20_24_Tot,P_25_34_Prvided_unpaid_assist,P_25_34_No_unpad_asst_prvided,P_25_34_Unpaid_assist_ns,P_25_34_Tot,P_35_44_Prvided_unpaid_assist,P_35_44_No_unpad_asst_prvided,P_35_44_Unpaid_assist_ns,P_35_44_Tot,P_45_54_Prvided_unpaid_assist,P_45_54_No_unpad_asst_prvided,P_45_54_Unpaid_assist_ns,P_45_54_Tot,P_55_64_Prvided_unpaid_assist,P_55_64_No_unpad_asst_prvided,P_55_64_Unpaid_assist_ns,P_55_64_Tot,P_65_74_Prvided_unpaid_assist,P_65_74_No_unpad_asst_prvided,P_65_74_Unpaid_assist_ns,P_65_74_Tot,P_75_84_Prvided_unpaid_assist,P_75_84_No_unpad_asst_prvided,P_75_84_Unpaid_assist_ns,P_75_84_Tot,P_85_ov_Prvided_unpaid_assist,P_85_ov_No_unpad_asst_prvided,P_85_ov_Unpaid_assist_ns,P_85_ov_Tot,P_Tot_prvided_unpaid_assist,P_Tot_No_unpaid_asst_prvided,P_Tot_Unpaid_assist_ns,P_Tot_Tot
10101,97,1919,278,2294,106,1341,182,1629,232,2561,381,3174,424,3587,405,4416,637,3944,386,4967,634,3667,353,4654,368,2633,331,3332,152,1283,281,1716,35,325,104,464,2685,21260,2701,26646,135,1702,252,2089,109,1371,96,1576,406,2760,192,3358,752,3663,221,4636,1009,3488,213,4710,1000,3312,257,4569,447,2471,356,3274,177,1476,401,2054,37,700,207,944,4072,20943,2195,27210,232,3621,530,4383,215,2712,278,3205,638,5321,573,6532,1176,7250,626,9052,1646,7432,599,9677,1634,6979,610,9223,815,5104,687,6606,329,2759,682,3770,72,1025,311,1408,6757,42203,4896,53856
10102,65,1519,223,1807,81,1472,128,1681,187,2960,254,3401,356,3587,289,4232,504,3524,292,4320,402,2642,239,3283,175,1298,175,1648,70,529,117,716,10,110,43,163,1850,17641,1760,21251,77,1463,158,1698,105,1383,87,1575,293,3066,194,3553,545,3601,227,4373,732,3145,221,4098,614,2238,206,3058,249,1241,154,1644,94,597,156,847,10,299,83,392,2719,17033,1486,21238,142,2982,381,3505,186,2855,215,3256,480,6026,448,6954,901,7188,516,8605,1236,6669,513,8418,1016,4880,445,6341,424,2539,329,3292,164,1126,273,1563,20,409,126,555,4569,34674,3246,42489
10103,48,564,90,702,24,405,81,510,69,740,140,949,117,1003,178,1298,173,1182,176,1531,180,1041,116,1337,76,729,87,892,43,344,76,463,15,109,24,148,745,6117,968,7830,28,457,75,560,33,350,43,426,100,742,99,941,184,1003,109,1296,263,1094,97,1454,244,878,83,1205,117,623,80,820,56,360,85,501,16,206,38,260,1041,5713,709,7463,76,1021,165,1262,57,755,124,936,169,1482,239,1890,301,2006,287,2594,436,2276,273,2985,424,1919,199,2542,193,1352,167,1712,99,704,161,964,31,315,62,408,1786,11830,1677,15293
10104,102,1743,298,2143,63,1000,94,1157,201,1881,171,2253,343,2888,258,3489,597,3857,322,4776,868,4572,402,5842,475,3724,427,4626,249,1809,404,2462,58,510,149,717,2956,21984,2525,27465,104,1627,245,1976,95,905,68,1068,314,2012,187,2513,592,2969,219,3780,1071,3919,270,5260,1285,4359,360,6004,601,3390,436,4427,251,1889,524,2664,41,909,261,1211,4354,21979,2570,28903,206,3370,543,4119,158,1905,162,2225,515,3893,358,4766,935,5857,477,7269,1668,7776,592,10036,2153,8931,762,11846,1076,7114,863,9053,500,3698,928,5126,99,1419,410,1928,7310,43963,5095,56368
10201,199,4747,674,5620,189,4093,352,4634,524,6952,580,8056,938,8510,665,10113,1335,8984,786,11105,1443,7840,694,9977,806,5722,727,7255,466,3416,746,4628,164,1213,397,1774,6064,51477,5621,63162,237,4400,470,5107,262,3811,268,4341,872,7112,464,8448,1550,8901,605,11056,2398,9103,673,12174,2450,7650,642,10742,1156,6005,841,8002,540,4539,1138,6217,125,2348,884,3357,9590,53869,5985,69444,436,9147,1144,10727,451,7904,620,8975,1396,14064,1044,16504,2488,17411,1270,21169,3733,18087,1459,23279,3893,15490,1336,20719,1962,11727,1568,15257,1006,7955,1884,10845,289,3561,1281,5131,15654,105346,11606,132606
10202,214,4445,635,5294,190,3656,253,4099,496,6602,475,7573,917,7583,618,9118,1175,7698,614,9487,1161,6707,608,8476,793,5305,722,6820,421,3102,772,4295,108,944,334,1386,5475,46042,5031,56548,260,4263,532,5055,328,3533,244,4105,1002,6848,417,8267,1735,7814,520,10069,2016,7514,561,10091,2183,6486,532,9201,1109,5715,906,7730,462,3800,1110,5372,94,1760,592,2446,9189,47733,5414,62336,474,8708,1167,10349,518,7189,497,8204,1498,13450,892,15840,2652,15397,1138,19187,3191,15212,1175,19578,3344,13193,1140,17677,1902,11020,1628,14550,883,6902,1882,9667,202,2704,926,3832,14664,93775,10445,118884
10301,68,1457,213,1738,82,1452,309,1843,150,2003,442,2595,255,2169,339,2763,366,2257,231,2854,366,2082,206,2654,171,1397,176,1744,86,647,144,877,22,155,37,214,1566,13619,2097,17282,66,1378,155,1599,106,1454,104,1664,282,1945,122,2349,430,2234,151,2815,579,2152,136,2867,540,1861,185,2586,240,1309,173,1722,94,816,220,1130,13,431,72,516,2350,13580,1318,17248,134,2835,368,3337,188,2906,413,3507,432,3948,564,4944,685,4403,490,5578,945,4409,367,5721,906,3943,391,5240,411,2706,349,3466,180,1463,364,2007,35,586,109,730,3916,27199,3415,34530
10302,73,1461,254,1788,71,1142,130,1343,200,2117,217,2534,329,2495,254,3078,521,3030,235,3786,518,2988,289,3795,301,2251,325,2877,146,1288,342,1776,26,348,96,470,2185,17120,2142,21447,86,1414,226,1726,104,1001,78,1183,373,2157,162,2692,578,2521,189,3288,750,2685,202,3637,801,2526,258,3585,386,2124,365,2875,188,1436,361,1985,41,765,169,975,3307,16629,2010,21946,159,2875,480,3514,175,2143,208,2526,573,4274,379,5226,907,5016,443,6366,1271,5715,437,7423,1319,5514,547,7380,687,4375,690,5752,334,2724,703,3761,67,1113,265,1445,5492,33749,4152,43393
10303,63,1216,202,1481,54,968,139,1161,145,1719,272,2136,243,2275,291,2809,373,2570,300,3243,371,2453,264,3088,229,1907,259,2395,105,861,209,1175,20,197,60,277,1603,14166,1996,17765,71,1105,176,1352,88,886,74,1048,237,1744,125,2106,456,2185,184,2825,593,2342,166,3101,579,2154,208,2941,312,1695,258,2265,115,959,260,1334,18,461,125,604,2469,13531,1576,17576,134,2321,378,2833,142,1854,213,2209,382,3463,397,4242,699,4460,475,5634,966,4912,466,6344,950,4607,472,6029,541,3602,517,4660,220,1820,469,2509,38,658,185,881,4072,27697,3572,35341
10304,81,1567,240,1888,73,1412,130,1615,186,2631,212,3029,359,2843,240,3442,409,2926,245,3580,418,2621,242,3281,234,1689,231,2154,103,972,181,1256,25,232,58,315,1888,16893,1779,20560,92,1610,204,1906,122,1364,98,1584,335,2778,176,3289,544,2878,226,3648,722,2789,186,3697,670,2372,188,3230,312,1673,215,2200,134,1149,247,1530,31,544,102,677,2962,17157,1642,21761,173,3177,444,3794,195,2776,228,3199,521,5409,388,6318,903,5721,466,7090,1131,5715,431,7277,1088,4993,430,6511,546,3362,446,4354,237,2121,428,2786,56,776,160,992,4850,34050,3421,42321
