region_id,Tot_P_M,Tot_P_F,Tot_P_P,Age_0_4_yr_M,Age_0_4_yr_F,Age_0_4_yr_P,Age_5_14_yr_M,Age_5_14_yr_F,Age_5_14_yr_P,Age_15_19_yr_M,Age_15_19_yr_F,Age_15_19_yr_P,Age_20_24_yr_M,Age_20_24_yr_F,Age_20_24_yr_P,Age_25_34_yr_M,Age_25_34_yr_F,Age_25_34_yr_P,Age_35_44_yr_M,Age_35_44_yr_F,Age_35_44_yr_P,Age_45_54_yr_M,Age_45_54_yr_F,Age_45_54_yr_P,Age_55_64_yr_M,Age_55_64_yr_F,Age_55_64_yr_P,Age_65_74_yr_M,Age_65_74_yr_F,Age_65_74_yr_P,Age_75_84_yr_M,Age_75_84_yr_F,Age_75_84_yr_P,Age_85ov_M,Age_85ov_F,Age_85ov_P,Counted_Census_Night_home_M,Counted_Census_Night_home_F,Counted_Census_Night_home_P,Count_Census_Nt_Ewhere_Aust_M,Count_Census_Nt_Ewhere_Aust_F,Count_Census_Nt_Ewhere_Aust_P,Indigenous_psns_Aboriginal_M,Indigenous_psns_Aboriginal_F,Indigenous_psns_Aboriginal_P,Indig_psns_Torres_Strait_Is_M,Indig_psns_Torres_Strait_Is_F,Indig_psns_Torres_Strait_Is_P,Indig_Bth_Abor_Torres_St_Is_M,Indig_Bth_Abor_Torres_St_Is_F,Indig_Bth_Abor_Torres_St_Is_P,Indigenous_P_Tot_M,Indigenous_P_Tot_F,Indigenous_P_Tot_P,Birthplace_Australia_M,Birthplace_Australia_F,Birthplace_Australia_P,Birthplace_Elsewhere_M,Birthplace_Elsewhere_F,Birthplace_Elsewhere_P,Lang_spoken_home_Eng_only_M,Lang_spoken_home_Eng_only_F,Lang_spoken_home_Eng_only_P,Lang_spoken_home_Oth_Lang_M,Lang_spoken_home_Oth_Lang_F,Lang_spoken_home_Oth_Lang_P,Australian_citizen_M,Australian_citizen_F,Australian_citizen_P,Age_psns_att_educ_inst_0_4_M,Age_psns_att_educ_inst_0_4_F,Age_psns_att_educ_inst_0_4_P,Age_psns_att_educ_inst_5_14_M,Age_psns_att_educ_inst_5_14_F,Age_psns_att_educ_inst_5_14_P,Age_psns_att_edu_inst_15_19_M,Age_psns_att_edu_inst_15_19_F,Age_psns_att_edu_inst_15_19_P,Age_psns_att_edu_inst_20_24_M,Age_psns_att_edu_inst_20_24_F,Age_psns_att_edu_inst_20_24_P,Age_psns_att_edu_inst_25_ov_M,Age_psns_att_edu_inst_25_ov_F,Age_psns_att_edu_inst_25_ov_P,High_yr_schl_comp_Yr_12_eq_M,High_yr_schl_comp_Yr_12_eq_F,High_yr_schl_comp_Yr_12_eq_P,High_yr_schl_comp_Yr_11_eq_M,High_yr_schl_comp_Yr_11_eq_F,High_yr_schl_comp_Yr_11_eq_P,High_yr_schl_comp_Yr_10_eq_M,High_yr_schl_comp_Yr_10_eq_F,High_yr_schl_comp_Yr_10_eq_P,High_yr_schl_comp_Yr_9_eq_M,High_yr_schl_comp_Yr_9_eq_F,High_yr_schl_comp_Yr_9_eq_P,High_yr_schl_comp_Yr_8_belw_M,High_yr_schl_comp_Yr_8_belw_F,High_yr_schl_comp_Yr_8_belw_P,High_yr_schl_comp_D_n_g_sch_M,High_yr_schl_comp_D_n_g_sch_F,High_yr_schl_comp_D_n_g_sch_P,Count_psns_occ_priv_dwgs_M,Count_psns_occ_priv_dwgs_F,Count_psns_occ_priv_dwgs_P,Count_Persons_other_dwgs_M,Count_Persons_other_dwgs_F,Count_Persons_other_dwgs_P
10101,33658,33841,67499,2270,2129,4399,4744,4497,9241,2294,2088,4382,1629,1577,3206,3174,3360,6534,4416,4636,9052,4966,4712,9678,4653,4569,9222,3333,3273,6606,1715,2056,3771,465,944,1409,31568,32115,63683,2091,1726,3817,860,831,1691,24,26,50,11,9,20,895,866,1761,29161,29395,58556,2717,2734,5451,30574,31418,61992,1065,985,2050,30563,31339,61902,552,512,1064,4268,4026,8294,1578,1463,3041,292,380,672,655,1252,1907,8453,10106,18559,1699,1847,3546,8748,8502,17250,2663,2585,5248,2220,1826,4046,129,97,226,30309,31283,61592,3081,2170,5251
10102,26852,26660,53512,1884,1782,3666,3714,3638,7352,1809,1697,3506,1682,1575,3257,3401,3554,6955,4232,4374,8606,4321,4099,8420,3283,3057,6340,1648,1644,3292,716,846,1562,162,394,556,25439,25456,50895,1412,1203,2615,662,670,1332,11,12,23,19,15,34,692,697,1389,20651,20661,41312,4603,4633,9236,22447,22430,44877,2982,3055,6037,23903,23973,47876,358,332,690,3353,3329,6682,1276,1236,2512,451,464,915,867,1321,2188,10763,11346,22109,1424,1319,2743,4877,4755,9632,1352,1233,2585,1002,987,1989,88,115,203,24803,24924,49727,2237,1785,4022
10103,9737,9193,18930,611,561,1172,1297,1170,2467,702,559,1261,509,426,935,948,942,1890,1297,1299,2596,1532,1452,2984,1338,1204,2542,890,822,1712,465,499,964,148,260,408,9066,8584,17650,672,608,1280,187,162,349,9,16,25,6,5,11,202,183,385,7760,7295,15055,1157,1212,2369,8369,8114,16483,475,507,982,8431,8078,16509,146,153,299,1114,1019,2133,443,378,821,64,97,161,207,448,655,2776,3082,5858,558,542,1100,2306,2069,4375,662,585,1247,506,420,926,28,14,42,8363,8190,16553,7765,5642,13407
10104,33368,34513,67881,1830,1681,3511,4074,3924,7998,2144,1975,4119,1159,1067,2226,2252,2513,4765,3489,3780,7269,4776,5260,10036,5839,6007,11846,4626,4428,9054,2461,2666,5127,717,1213,1930,30650,32125,62775,2718,2387,5105,1301,1338,2639,24,27,51,14,23,37,1339,1388,2727,27191,28092,55283,4175,4483,8658,30686,31801,62487,1041,1187,2228,30332,31480,61812,421,410,831,3624,3501,7125,1440,1433,2873,222,222,444,539,1240,1779,8972,10006,18978,2244,2535,4779,8740,9030,17770,2868,2828,5696,2093,1903,3996,108,59,167,30177,31334,61511,2986,3054,6040
10201,78677,84434,163111,5024,4829,9853,10489,10164,20653,5619,5108,10727,4635,4339,8974,8058,8448,16506,10113,11056,21169,11105,12173,23278,9978,10740,20718,7255,8002,15257,4627,6219,10846,1773,3357,5130,74566,80846,155412,4111,3587,7698,1700,1699,3399,65,48,113,29,34,63,1794,1781,3575,61666,66448,128114,12490,13339,25829,70744,75937,146681,3992,4668,8660,69807,75486,145293,1379,1320,2699,9453,9224,18677,3956,3829,7785,1424,1513,2937,1833,3443,5276,26000,27972,53972,4438,4379,8817,18776,20967,39743,5329,6397,11726,2819,3239,6058,179,144,323,72762,78617,151379,4554,4789,9343
10202,72026,77051,149077,5143,4781,9924,10333,9941,20274,5295,5054,10349,4100,4105,8205,7572,8265,15837,9116,10072,19188,9488,10088,19576,8476,9201,17677,6819,7729,14548,4296,5371,9667,1387,2445,3832,68522,73809,142331,3504,3241,6745,2524,2672,5196,73,75,148,44,56,100,2641,2803,5444,59766,63760,123526,8551,9405,17956,66233,70706,136939,2709,3225,5934,65049,69825,134874,1345,1338,2683,9229,8911,18140,3458,3419,6877,955,1097,2052,1281,2774,4055,16614,19087,35701,4169,4160,8329,20461,21929,42390,6398,7293,13691,3648,3955,7603,244,187,431,67551,72367,139918,3407,3761,7168
10301,21985,21569,43554,1526,1456,2982,3175,2867,6042,1739,1599,3338,1846,1662,3508,2597,2347,4944,2763,2814,5577,2853,2867,5720,2653,2588,5241,1742,1724,3466,876,1131,2007,215,515,730,20755,20556,41311,1230,1015,2245,908,794,1702,23,25,48,18,25,43,949,844,1793,18794,18694,37488,1976,1705,3681,19531,19958,39489,712,696,1408,19362,19788,39150,340,304,644,2856,2563,5419,1230,1211,2441,609,776,1385,523,896,1419,6153,7362,13515,1158,1093,2251,5329,5029,10358,1528,1514,3042,982,855,1837,63,56,119,19222,19708,38930,2922,1937,4859
10302,27254,27541,54795,1877,1821,3698,3935,3774,7709,1787,1725,3512,1342,1183,2525,2534,2693,5227,3079,3288,6367,3785,3638,7423,3796,3584,7380,2875,2876,5751,1775,1984,3759,469,975,1444,25493,25989,51482,1761,1554,3315,2088,2140,4228,40,37,77,24,21,45,2152,2198,4350,24340,24575,48915,1228,1356,2584,25444,25805,51249,468,520,988,25126,25477,50603,479,460,939,3441,3333,6774,1170,1201,2371,208,242,450,373,917,1290,5291,6694,11985,1391,1569,2960,7633,7452,15085,2723,2433,5156,2279,1744,4023,109,84,193,25024,25298,50322,2149,1954,4103
10303,22299,21620,43919,1477,1358,2835,3056,2685,5741,1482,1352,2834,1162,1046,2208,2137,2105,4242,2810,2825,5635,3243,3101,6344,3087,2942,6029,2394,2267,4661,1174,1336,2510,277,604,881,20831,20345,41176,1468,1276,2744,931,846,1777,44,26,70,3,6,9,978,878,1856,18882,18532,37414,1876,1825,3701,20167,19996,40163,564,642,1206,19835,19784,39619,306,333,639,2611,2339,4950,935,929,1864,164,232,396,392,755,1147,4475,5563,10038,1225,1217,2442,6471,5881,12352,1998,2036,4034,1490,1283,2773,75,56,131,19944,19864,39808,2233,1337,3570
10304,26788,27682,54470,2211,1984,4195,4011,3941,7952,1887,1907,3794,1616,1585,3201,3030,3289,6319,3442,3647,7089,3580,3696,7276,3284,3227,6511,2155,2200,4355,1257,1530,2787,315,676,991,25201,26335,51536,1587,1347,2934,1188,1232,2420,31,21,52,22,26,48,1241,1279,2520,23126,23995,47121,2066,2199,4265,24402,25395,49797,1017,1126,2143,24261,25336,49597,450,440,890,3579,3484,7063,1258,1340,2598,319,445,764,608,1082,1690,6958,8440,15398,1337,1487,2824,6865,6722,13587,2027,2035,4062,1522,1316,2838,130,114,244,24461,25545,50006,2607,1944,4551
