region_id,M_1_299_DS_DS_Seprt_house,M_1_299_DS_DS_sd_row_tce_hs_t,M_1_299_DS_DS_Flat_unit_apart,M_1_299_DS_DS_Other_dwg,M_1_299_DS_ns,M_1_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_unit_apartm,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_unit_aptmnt,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_unit_aptmt,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_unit_aprtm,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_unt_aprt,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flt_unit_aprt,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_unt_aprt,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flt_unit_aprtm,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_unit_aprt,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_unit_aptm,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flt_unit_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_unit_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
10101,385,5,3,3,3,399,240,10,3,3,0,256,217,3,3,3,4,230,442,10,3,0,0,455,572,10,3,0,0,585,1507,30,11,4,0,1552,1393,22,4,3,0,1422,1368,17,4,12,3,1404,729,0,0,5,3,737,579,3,3,3,0,588,316,0,3,5,3,327,415,7,5,6,0,433,8163,117,45,47,16,8388
10102,204,20,16,0,0,240,116,10,12,3,0,141,99,7,6,0,0,112,191,31,27,0,0,249,270,27,34,0,0,331,704,98,114,6,0,922,836,124,136,7,0,1103,1313,236,107,5,3,1664,1005,120,26,3,3,1157,1045,44,19,0,0,1108,615,18,10,4,0,647,301,26,10,0,0,337,6699,761,517,28,6,8011
10103,98,6,4,0,3,111,72,0,5,0,0,77,88,3,3,0,0,94,163,10,3,0,0,176,183,6,4,0,0,193,386,13,9,6,0,414,312,16,13,0,0,341,321,9,5,0,0,335,127,4,3,0,3,137,83,3,3,0,0,89,44,0,3,5,0,52,130,5,7,0,0,142,2007,75,62,11,6,2161
10104,431,13,14,10,0,468,275,8,8,3,0,294,226,8,7,0,0,241,434,17,16,4,0,471,544,29,21,6,0,600,1255,32,42,8,0,1337,1051,26,27,6,0,1110,1087,28,16,9,0,1140,427,13,3,0,0,443,306,11,5,4,0,326,176,4,10,0,0,190,363,13,20,3,0,399,6575,202,189,53,0,7019
10201,739,88,53,3,0,883,359,37,27,0,3,426,359,36,18,3,0,416,625,52,24,3,0,704,817,81,35,3,0,936,2232,196,111,4,3,2546,2693,290,155,5,5,3148,4885,304,129,3,4,5325,2606,108,35,3,3,2755,1862,83,22,3,3,1973,1031,35,16,3,0,1085,977,65,27,0,3,1072,19185,1375,652,33,24,21269
10202,594,37,14,5,0,650,354,26,12,0,0,392,329,20,7,0,0,356,639,32,15,4,0,690,887,50,5,3,0,945,2562,150,51,6,5,2774,3382,172,35,0,0,3589,4663,166,38,0,0,4867,1938,76,12,0,0,2026,1054,27,10,3,0,1094,496,13,3,4,0,516,1025,36,14,4,0,1079,17923,805,216,29,5,18978
10301,180,5,3,3,0,191,114,7,3,0,0,124,117,8,5,0,0,130,211,10,8,0,0,229,302,19,7,0,0,328,893,30,21,0,0,944,998,33,16,0,0,1047,1135,22,9,0,0,1166,441,3,3,0,4,451,257,0,3,0,0,260,144,0,4,0,0,148,263,3,4,0,0,270,5055,140,86,3,4,5288
10302,457,0,0,5,3,465,268,0,0,3,0,271,312,0,3,0,0,315,505,3,5,0,0,513,652,3,6,0,0,661,1252,6,5,5,3,1271,794,0,4,0,0,798,618,3,0,4,0,625,221,0,0,0,0,221,120,4,3,0,0,127,117,0,0,11,0,128,364,4,0,0,0,368,5680,23,26,28,6,5763
10303,241,7,0,0,0,248,161,3,0,4,0,168,152,0,0,0,0,152,241,13,4,5,0,263,418,7,4,0,0,429,930,10,3,6,3,952,772,8,3,5,0,788,852,14,5,0,0,871,384,0,0,0,0,384,280,0,0,0,0,280,155,3,0,0,0,158,292,5,0,0,0,297,4878,70,19,20,3,4990
10304,236,3,3,0,0,242,142,0,0,4,0,146,143,9,3,0,0,155,316,14,3,3,0,336,446,18,3,0,0,467,1160,39,7,8,0,1214,1205,25,7,4,0,1241,1344,10,8,0,0,1362,546,0,0,3,0,549,401,0,0,0,0,401,212,5,0,0,0,217,328,4,0,0,3,335,6479,127,34,22,3,6665
