region_id,Aust_BP_B_OS,Aust_FO_B_OS,Aust_MO_B_OS,Aust_Both_parents_born_Aust,Aust_Birthplace_not_stated,Aust_Tot_Resp,Aust_Abor_BP_B_OS,Aust_Abor_FO_B_OS,Aust_Abor_MO_B_OS,Aust_Abor_BP_B_Aus,Aust_Abor_BP_NS,Aust_Abor_Tot_Resp,Chinese_BP_B_OS,Chinese_FO_B_OS,Chinese_MO_B_OS,Chinese_BP_B_Aus,Chinese_BP_NS,Chinese_Tot_Resp,Croatian_BP_B_OS,Croatian_FO_B_OS,Croatian_MO_B_OS,Croatian_BP_B_Aus,Croatian_BP_NS,Croatian_Tot_Resp,Dutch_BP_B_OS,Dutch_FO_B_OS,Dutch_MO_B_OS,Dutch_BP_B_Aus,Dutch_BP_NS,Dutch_Tot_Resp,English_BP_B_OS,English_FO_B_OS,English_MO_B_OS,English_BP_B_Aus,English_BP_NS,English_Tot_Resp,Filipino_BP_B_OS,Filipino_FO_B_OS,Filipino_MO_B_OS,Filipino_BP_B_Aus,Filipino_BP_NS,Filipino_Tot_Resp,French_BP_B_OS,French_FO_B_OS,French_MO_B_OS,French_BP_B_Aus,French_BP_NS,French_Tot_Resp,German_BP_B_OS,German_FO_B_OS,German_MO_B_OS,German_BP_B_Aus,German_BP_NS,German_Tot_Resp,Greek_BP_B_OS,Greek_FO_B_OS,Greek_MO_B_OS,Greek_BP_B_Aus,Greek_BP_NS,Greek_Tot_Resp,Hungarian_BP_B_OS,Hungarian_FO_B_OS,Hungarian_MO_B_OS,Hungarian_BP_B_Aus,Hungarian_BP_NS,Hungarian_Tot_Resp,Indian_BP_B_OS,Indian_FO_B_OS,Indian_MO_B_OS,Indian_BP_B_Aus,Indian_BP_NS,Indian_Tot_Resp,Irish_BP_B_OS,Irish_FO_B_OS,Irish_MO_B_OS,Irish_BP_B_Aus,Irish_BP_NS,Irish_Tot_Resp,Italian_BP_B_OS,Italian_FO_B_OS,Italian_MO_B_OS,Italian_BP_B_Aus,Italian_BP_NS,Italian_Tot_Resp,Korean_BP_B_OS,Korean_FO_B_OS,Korean_MO_B_OS,Korean_BP_B_Aus,Korean_BP_NS,Korean_Tot_Resp,Lebanese_BP_B_OS,Lebanese_FO_B_OS,Lebanese_MO_B_OS,Lebanese_BP_B_Aus,Lebanese_BP_NS,Lebanese_Tot_Resp,Macedonian_BP_B_OS,Macdonian_FO_B_OS,Macdonian_MO_B_OS,Macdonian_BP_B_Aus,Macdonian_BP_NS,Macedonian_Tot_Resp,Maltese_BP_B_OS,Maltese_FO_B_OS,Maltese_MO_B_OS,Maltese_BP_B_Aus,Maltese_BP_NS,Maltese_Tot_Resp,Maori_BP_B_OS,Maori_FO_B_OS,Maori_MO_B_OS,Maori_BP_B_Aus,Maori_BP_NS,Maori_Tot_Resp,NZ_BP_B_OS,NZ_FO_B_OS,NZ_MO_B_OS,NZ_BP_B_Aus,NZ_BP_NS,NZ_Tot_Resp,Polish_BP_B_OS,Polish_FO_B_OS,Polish_MO_B_OS,Polish_BP_B_Aus,Polish_BP_NS,Polish_Tot_Resp,Russian_BP_B_OS,Russian_FO_B_OS,Russian_MO_B_OS,Russian_BP_B_Aus,Russian_BP_NS,Russian_Tot_Resp,Scottish_BP_B_OS,Scottish_FO_B_OS,Scottish_MO_B_OS,Scottish_BP_B_Aus,Scottish_BP_NS,Scottish_Tot_Resp,Serbian_BP_B_OS,Serbian_FO_B_OS,Serbian_MO_B_OS,Serbian_BP_B_Aus,Serbian_BP_NS,Serbian_Tot_Resp,Sinhalese_BP_B_OS,Sinhalese_FO_B_OS,Sinhalese_MO_B_OS,Sinhalese_BP_B_Aus,Sinhalese_BP_NS,Sinhalese_Tot_Resp,Sth_African_BP_B_OS,Sth_African_FO_B_OS,Sth_African_MO_B_OS,Sth_Afrcan_BP_B_Aus,Sth_African_BP_NS,Sth_African_Tot_Resp,Spanish_BP_B_OS,Spanish_FO_B_OS,Spanish_MO_B_OS,Spanish_BP_B_Aus,Spanish_BP_NS,Spanish_Tot_Resp,Turkish_BP_B_OS,Turkish_FO_B_OS,Turkish_MO_B_OS,Turkish_BP_B_Aus,Turkish_BP_NS,Turkish_Tot_Resp,Vietnamese_BP_B_OS,Vietnamese_Fther_only_brn_os,Vietnamese_MO_B_OS,Vietnamese_BP_B_Aus,Vietnamese_BP_NS,Vietnamese_Tot_Resp,Welsh_BP_B_OS,Welsh_FO_B_OS,Welsh_MO_B_OS,Welsh_BP_B_Aus,Welsh_BP_NS,Welsh_Tot_Resp,Other_BP_B_OS,Other_FO_B_OS,Other_MO_B_OS,Other_BP_B_Aus,Other_BP_NS,Other_Tot_Resp,Ancestry_ns_Both_prnts_brn_os,Ancestry_ns_Fthr_only_brn_os,Ancestry_ns_Mthr_only_brn_os,Ancestry_ns_Bth_prnts_brn_Aus,Ancestry_ns_Country_birth_ns,Ancestry_ns_Tot_Resp,Tot_respnses_BP_B_OS,Tot_respnses_FO_B_OS,Tot_respnses_MO_B_OS,Tot_resp_BP_B_Aus,Tot_responses_Count_birth_ns,Tot_responses_Tot_Resp,Tot_P_BP_B_OS,Tot_P_FO_B_OS
10101,189,1714,1287,26199,676,30065,0,7,9,135,14,165,196,19,19,108,5,347,105,11,8,54,3,181,377,117,96,218,6,814,2602,1595,1202,21861,663,27923,152,14,26,8,4,204,59,26,15,144,5,249,401,153,138,1637,41,2370,132,44,17,127,6,326,69,25,9,26,3,132,113,9,10,15,0,147,514,416,226,8269,168,9593,251,124,46,455,28,904,20,3,5,3,0,31,96,38,12,50,13,209,22,9,0,9,3,43,122,45,8,104,3,282,72,17,21,12,4,126,147,77,65,46,10,345,129,47,16,71,3,266,40,6,7,35,0,88,698,462,353,5204,120,6837,61,5,5,3,0,74,10,0,0,0,0,10,61,14,17,5,0,97,42,7,6,36,3,94,21,0,0,3,0,24,43,8,5,0,0,56,87,52,36,201,5,381,1088,257,199,465,52,2061,128,53,54,1364,3399,4998,8047,5374,3917,66867,5237,89442,6665,3251
10102,294,2042,1478,17086,373,21273,3,6,3,145,0,157,421,23,34,133,7,618,381,76,23,102,25,607,399,130,112,250,11,902,3138,1645,1254,12283,376,18696,338,13,55,4,11,421,74,34,16,121,0,245,618,217,137,1355,29,2356,308,53,16,146,12,535,151,35,10,41,11,248,497,23,8,14,11,553,574,399,284,5053,100,6410,999,290,94,757,50,2190,42,4,3,3,0,52,43,17,3,38,0,101,915,121,42,140,17,1235,180,46,30,99,6,361,174,46,33,18,4,275,206,96,65,25,9,401,309,54,36,103,6,508,96,22,17,27,10,172,851,443,337,3272,67,4970,282,36,11,32,6,367,21,0,4,0,0,25,96,13,14,3,0,126,113,19,11,58,7,208,26,0,0,0,4,30,87,7,3,3,3,103,112,38,28,167,0,345,2396,386,300,492,52,3626,257,40,33,618,2521,3469,14401,6374,4494,42588,3728,71585,12272,3860
10103,75,590,465,6313,185,7628,0,0,0,21,0,21,56,5,3,48,3,115,34,14,0,9,0,57,162,45,32,59,9,307,1062,523,469,5100,174,7328,39,8,11,0,0,58,39,13,3,32,0,87,344,69,49,458,22,942,37,11,3,42,5,98,48,4,3,20,0,75,40,3,3,4,0,50,160,131,87,1866,43,2287,171,58,17,155,10,411,3,0,3,0,0,6,54,15,0,23,4,96,11,3,0,0,0,14,21,3,4,24,0,52,40,16,5,4,3,68,49,38,32,11,5,135,55,6,13,23,5,102,37,8,8,20,3,76,272,127,108,1472,33,2012,25,3,3,4,0,35,4,0,0,0,0,4,28,3,4,0,0,35,23,8,3,8,3,45,8,0,0,0,0,8,11,0,0,0,0,11,37,11,6,57,3,114,586,107,87,162,16,958,45,19,15,303,1448,1830,3576,1841,1436,16238,1974,25065,3003,1121
10104,219,2231,1605,23192,650,27897,0,13,4,424,23,464,124,30,10,137,4,305,193,11,11,43,8,266,703,181,135,286,20,1325,4836,2188,1594,19915,665,29198,151,3,51,6,0,211,126,23,28,184,7,368,888,193,153,1958,55,3247,163,29,20,132,8,352,116,33,5,29,0,183,55,7,3,19,3,87,774,455,301,6831,164,8525,406,151,50,560,27,1194,6,4,0,3,0,13,21,16,4,28,0,69,23,8,3,3,0,37,146,39,11,52,3,251,90,35,27,41,8,201,231,112,75,39,5,462,216,34,22,77,11,360,80,26,0,37,3,146,1099,553,396,5236,145,7429,46,7,3,4,3,63,3,0,0,0,0,3,101,19,5,14,0,139,66,8,9,48,0,131,9,7,0,0,0,16,66,5,0,0,3,74,181,53,32,204,9,479,1332,349,205,667,45,2598,148,79,54,1174,3041,4496,12618,6902,4816,61343,4910,90589,10566,4226
10201,797,6923,4910,52473,1640,66743,0,34,7,368,3,412,1191,86,108,301,26,1712,315,58,32,104,7,516,1243,377,211,644,33,2508,14030,6300,4399,42812,1698,69239,681,45,164,31,18,939,355,82,54,423,18,932,1405,405,298,2949,94,5151,536,174,54,409,19,1192,267,61,25,71,3,427,570,69,54,59,34,786,2575,1379,848,14876,413,20091,1266,508,202,1629,75,3680,279,9,9,12,0,309,178,85,19,110,21,413,35,14,5,3,0,57,543,182,86,381,29,1221,527,151,76,72,16,842,792,408,267,116,42,1625,481,102,52,184,12,831,353,47,37,78,10,525,3019,1519,1010,10527,287,16362,113,15,7,27,9,171,18,0,0,0,0,18,647,97,66,32,7,849,425,33,45,132,25,660,70,19,13,7,0,109,112,5,9,3,4,133,464,174,102,456,24,1220,4760,1298,813,1479,291,8641,568,243,171,2369,7700,11051,38615,20902,14153,133137,12558,219365,31941,12651
10202,608,5784,3980,54237,1805,66414,0,28,10,472,23,533,667,68,81,312,28,1156,219,64,17,69,7,376,955,296,186,579,31,2047,9541,5261,3635,42135,1726,62298,595,32,166,19,6,818,208,40,47,348,18,661,942,369,253,2958,84,4606,373,102,49,288,26,838,202,56,17,55,3,333,417,56,42,43,10,568,1791,1144,637,12680,365,16617,1074,440,132,1586,81,3313,69,3,8,4,0,84,154,38,18,110,11,331,39,5,9,17,0,70,785,228,87,530,47,1677,684,175,119,105,34,1117,598,316,240,116,32,1302,291,63,46,179,11,590,169,28,29,86,3,315,2404,1226,861,9100,254,13845,130,19,3,29,7,188,6,0,0,0,0,6,212,46,24,31,4,317,339,30,32,159,16,576,63,20,3,6,0,92,55,9,13,4,0,81,327,127,62,360,10,886,3053,955,537,1257,146,5948,469,208,157,2697,6096,9627,27439,17236,11500,130571,10884,197630,22924,10629
10301,105,1171,858,16622,432,19188,0,3,6,161,14,184,193,13,19,108,5,338,38,18,6,15,0,77,235,99,61,196,8,599,1617,1091,833,13410,439,17390,100,8,35,10,3,156,37,11,3,115,3,169,275,117,60,974,24,1450,46,31,12,93,0,182,49,8,6,16,0,79,108,3,4,8,4,127,311,245,182,5509,133,6380,167,116,41,409,6,739,12,0,0,0,3,15,70,31,5,48,3,157,8,0,3,0,0,11,58,18,19,40,3,138,146,21,16,18,8,209,96,71,45,35,7,254,80,35,8,43,3,169,40,10,17,21,0,88,450,250,204,3217,83,4204,37,13,3,11,0,64,10,0,0,0,0,10,73,14,6,6,0,99,27,3,3,26,0,59,13,3,0,4,0,20,32,0,3,0,0,35,66,27,20,120,7,240,752,211,144,339,27,1473,85,29,35,908,2677,3734,5336,3670,2657,42482,3892,58037,4423,2202
10302,89,987,814,23289,707,25886,0,17,0,382,36,435,107,7,4,74,13,205,28,12,0,13,0,53,183,78,48,135,6,450,1243,1015,767,18975,610,22610,115,4,20,3,8,150,24,8,3,159,3,197,199,95,87,1612,51,2044,42,15,5,65,4,131,35,8,0,29,0,72,59,3,3,19,0,84,265,207,121,6021,154,6768,110,69,37,307,15,538,12,0,3,0,0,15,28,4,3,42,0,77,10,0,0,0,0,10,61,26,19,74,3,183,35,22,11,27,3,98,73,40,47,38,5,203,78,16,9,52,0,155,21,3,0,20,0,44,337,286,183,4229,98,5133,9,0,3,0,0,12,0,0,0,0,0,0,49,0,0,8,0,57,21,11,3,41,0,76,3,3,0,0,0,6,11,0,0,0,3,14,42,18,20,123,0,203,539,150,83,383,56,1211,61,46,36,1499,2465,4107,3889,3150,2329,57619,4240,71227,3261,1956
10303,130,1136,874,17073,460,19673,0,3,0,139,11,153,133,11,20,75,6,245,61,8,3,23,8,103,229,84,67,136,6,522,1852,1076,809,14196,472,18405,103,3,59,3,9,177,45,13,9,78,0,145,320,87,73,1072,36,1588,77,25,4,62,3,171,57,21,3,13,3,97,46,3,4,9,3,65,303,259,127,4384,127,5200,188,86,33,348,13,668,10,0,3,0,0,13,15,4,4,15,0,38,10,3,0,0,3,16,87,41,22,73,3,226,49,31,15,20,5,120,99,46,38,30,7,220,91,41,7,61,0,200,32,8,3,28,4,75,483,325,247,3084,83,4222,20,3,0,3,0,26,5,0,0,0,0,5,57,6,8,3,0,74,42,3,9,19,3,76,6,0,0,0,0,6,35,0,0,0,0,35,83,27,15,126,0,251,683,155,79,299,41,1257,117,50,30,930,2503,3630,5468,3558,2565,42302,3809,57702,4593,2188
10304,128,1380,982,21576,587,24653,0,3,3,209,20,235,214,30,16,124,5,389,78,40,7,23,0,148,280,95,67,241,6,689,1647,1275,948,17688,547,22105,154,3,30,6,0,193,43,18,10,157,3,231,295,139,82,1402,41,1959,91,31,10,57,3,192,45,16,8,13,0,82,173,7,5,7,0,192,351,294,171,6249,155,7220,301,115,46,579,28,1069,39,10,0,4,0,53,36,24,3,36,0,99,17,7,3,3,0,30,35,15,3,54,3,110,102,58,5,29,15,209,133,67,70,54,21,345,140,30,19,81,0,270,106,11,10,50,0,177,418,323,232,4029,104,5106,24,3,0,6,0,33,3,0,0,0,0,3,94,8,10,8,3,123,55,3,13,33,5,109,27,0,0,0,3,30,15,0,0,3,6,24,62,16,18,173,13,282,1158,222,115,436,56,1987,126,59,27,1152,2378,3742,6390,4302,2913,54482,4002,72089,5398,2660
