region_id,OPDs_Separate_house_Dwellings,OPDs_Separate_house_Persons,OPDs_SD_r_t_h_th_1_sty_Dwgs,OPDs_SD_r_t_h_th_1_sty_Psns,OPDs_SD_r_t_h_th_2_m_sty_Dwgs,OPDs_SD_r_t_h_th_2_m_sty_Psns,OPDs_SD_r_t_h_th_Tot_Dwgs,OPDs_SD_r_t_h_th_Tot_Psns,OPDs_F_u_ap_I_1or2_sty_blk_Ds,OPDs_F_u_ap_I_1or2_sty_blk_Ps,OPDs_F_u_ap_I_3_sty_blk_Dwgs,OPDs_F_u_ap_I_3_sty_blk_Psns,OPDs_F_u_ap_I_4_m_sty_blk_Ds,OPDs_F_u_ap_I_4_m_sty_blk_Ps,OPDs_Flt_un_apt_Att_house_Ds,OPDs_Flt_un_apt_Att_house_Ps,OPDs_Flt_unit_apart_Tot_Dwgs,OPDs_Flt_unit_apart_Tot_Psns,OPDs_Oth_dw_Cvn_cab_hboat_Ds,OPDs_Oth_dw_Cvn_cab_hboat_Ps,OPDs_Ot_dwg_Im_hm_tnt_SO_Ds,OPDs_Ot_dwg_Im_hm_tnt_SO_Ps,OPDs_Ot_dwg_Hs_f_att_sh_of_Ds,OPDs_Ot_dwg_Hs_f_att_sh_of_Ps,OPDs_Other_dwelling_Tot_Dwgs,OPDs_Other_dwelling_Tot_Psns,OPDs_Dwlling_structur_NS_Dwgs,OPDs_Dwlling_structur_NS_Psns,OPDs_Tot_OPDs_Dwellings,OPDs_Tot_OPDs_Persons,Unoccupied_PDs_Dwgs,Unoccupied_PDs_Psns,Total_PDs_Dwellings,Total_PDs_Persons
10401,16632,41446,518,820,274,526,792,1346,998,1569,76,126,12,23,18,29,1104,1747,402,630,38,66,82,171,522,867,32,45,19082,45451,3319,0,22401,45451
10402,24527,64073,1755,3038,1226,2401,2981,5439,2170,3516,260,438,234,408,94,163,2758,4525,882,1349,28,48,68,138,978,1535,18,31,31262,75603,3753,0,35015,75603
10501,8416,21152,126,213,6,18,132,231,399,591,0,0,0,0,0,3,399,594,249,374,45,67,68,131,362,572,30,67,9339,22616,2654,0,11993,22616
10502,7864,18127,74,104,0,0,74,104,285,460,0,0,65,144,3,7,353,611,55,101,0,0,26,54,81,155,55,171,8427,19168,1949,0,10376,19168
10503,21770,56794,873,1482,45,102,918,1584,1569,2256,20,25,18,25,12,28,1619,2334,121,191,27,45,116,247,264,483,20,55,24591,61250,3264,0,27855,61250
10601,26668,71783,1183,2230,151,303,1334,2533,910,1422,0,0,0,0,26,60,936,1482,139,217,17,44,49,102,205,363,19,42,29162,76203,3369,0,32531,76203
10602,20172,56345,1196,2105,284,531,1480,2636,1145,1819,0,0,0,0,16,22,1161,1841,78,114,0,3,75,140,153,257,4,13,22970,61092,1551,0,24521,61092
10603,20662,53915,1577,2936,1177,2603,2754,5539,820,1419,166,276,148,258,25,43,1159,1996,475,681,12,30,43,86,530,797,16,32,25121,62279,6709,0,31830,62279
10604,9752,25358,279,482,45,79,324,561,499,780,0,4,8,12,10,9,517,805,128,178,6,14,29,51,163,243,22,39,10778,27006,1640,0,12418,27006
10701,22128,60977,1162,2225,664,1550,1826,3775,1285,2112,252,401,55,69,45,85,1637,2667,245,362,0,3,74,155,319,520,12,24,25922,67963,1635,0,27557,67963
10702,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,4,15
10703,24466,69556,1781,3275,1374,2823,3155,6098,1353,2259,238,385,166,226,37,61,1794,2931,312,478,0,3,87,206,399,687,9,9,29823,79281,3179,0,33002,79281
10704,28981,80867,2640,4927,3782,8245,6422,13172,4337,7399,2649,4606,2875,5436,116,214,9977,17655,270,407,5,3,154,314,429,724,36,71,45845,112489,4240,0,50085,112489
10801,9038,21570,1350,2264,311,603,1661,2867,651,1068,238,406,315,497,25,50,1229,2021,347,540,10,16,46,104,403,660,10,22,12341,27140,4193,0,16534,27140
10802,16037,39309,753,1481,118,240,871,1721,863,1305,69,102,45,82,9,18,986,1507,252,381,27,65,64,129,343,575,9,21,18246,43133,3212,0,21458,43133
10803,112,245,4,3,0,0,4,3,0,3,0,0,0,0,14,20,14,23,0,0,0,0,3,3,3,3,0,0,133,274,49,0,182,274
10804,21996,55748,2449,4173,898,1617,3347,5790,1584,2435,544,882,746,1301,37,65,2911,4683,599,933,6,10,190,319,795,1262,18,35,29067,67518,3580,0,32647,67518
10805,17441,43228,943,1552,159,336,1102,1888,1213,1701,31,36,0,0,17,32,1261,1769,202,310,18,54,91,176,311,540,20,43,20135,47468,3238,0,23373,47468
10901,17861,46104,993,1587,104,201,1097,1788,2930,4564,99,142,25,35,13,28,3067,4769,77,110,3,12,36,74,116,196,17,49,22158,52906,2731,0,24889,52906
10902,4302,10753,46,74,9,14,55,88,185,288,0,0,6,9,0,0,191,297,82,135,5,6,32,56,119,197,4,14,4671,11349,879,0,5550,11349
10903,14186,34005,460,646,29,74,489,720,995,1438,0,0,0,0,6,9,1001,1447,218,332,10,17,78,197,306,546,32,81,16014,36799,3559,0,19573,36799
11001,11300,28560,475,780,65,111,540,891,1020,1672,35,67,0,0,22,31,1077,1770,75,114,3,9,41,96,119,219,13,31,13049,31471,1850,0,14899,31471
11002,13575,33114,205,302,25,25,230,327,639,925,0,0,0,0,14,13,653,938,138,230,38,61,42,89,218,380,20,32,14696,34791,2800,0,17496,34791
11003,8126,21405,133,285,27,62,160,347,759,1166,5,8,0,0,4,11,768,1185,93,151,8,12,31,76,132,239,13,34,9199,23210,1738,0,10937,23210
11004,25659,65515,889,1438,203,375,1092,1813,1773,2659,38,57,21,37,36,48,1868,2801,160,257,19,36,95,198,274,491,44,94,28937,70714,3397,0,32334,70714
11101,37169,98821,2805,4740,1079,2298,3884,7038,2240,3505,165,263,267,467,77,124,2749,4359,255,376,5,9,81,166,341,551,14,31,44157,110800,3538,0,47695,110800
11102,23061,61029,1007,1635,208,435,1215,2070,869,1255,53,88,18,47,24,40,964,1430,325,512,3,6,28,52,356,570,19,40,25615,65139,2806,0,28421,65139
11103,45582,116698,3687,6443,3398,7072,7085,13515,4792,7443,1911,3094,1387,2408,90,157,8180,13102,26,42,8,20,173,356,207,418,85,121,61139,143854,5045,0,66184,143854
11201,21695,55018,1915,3560,1368,2874,3283,6434,2535,4210,142,253,73,136,80,119,2830,4718,847,1296,21,21,84,165,952,1482,33,60,28793,67712,4101,0,32894,67712
11202,23061,59144,856,1436,285,559,1141,1995,1523,2418,75,101,51,69,58,88,1707,2676,336,513,40,70,106,209,482,792,19,32,26410,64639,2751,0,29161,64639
11203,21893,57382,4247,8296,2171,4314,6418,12610,2410,4253,1128,2008,494,905,112,209,4144,7375,1081,1646,12,24,64,127,1157,1797,46,89,33658,79253,4205,0,37863,79253
11301,14610,38793,630,1189,93,188,723,1377,940,1752,3,3,3,5,8,17,954,1777,124,178,13,22,31,81,168,281,14,45,16469,42273,2486,0,18955,42273
11302,5083,12519,49,69,26,36,75,105,220,298,3,4,45,76,0,0,268,378,31,37,5,8,20,36,56,81,22,30,5504,13113,1354,0,6858,13113
11303,28913,75219,884,1423,172,331,1056,1754,2467,3786,90,127,32,42,30,59,2619,4014,87,110,15,47,132,297,234,454,47,78,32869,81519,4180,0,37049,81519
11401,31793,77210,1517,2632,330,619,1847,3251,1433,2092,21,36,4,3,58,94,1516,2225,593,843,3,16,55,131,651,990,61,107,35868,83783,13543,0,49411,83783
11402,15086,37817,1019,1875,178,324,1197,2199,261,342,0,0,9,15,26,49,296,406,63,97,5,14,40,78,108,189,18,38,16705,40649,2969,0,19674,40649
11501,34449,111681,1407,2672,3942,9930,5349,12602,600,976,641,1332,750,1510,35,71,2026,3889,3,0,0,0,4,10,7,10,32,68,41863,128250,1949,0,43812,128250
11502,7357,22845,167,330,137,329,304,659,154,209,28,37,0,0,49,122,231,368,119,193,7,22,11,19,137,234,8,11,8037,24117,697,0,8734,24117
11503,7368,21787,25,52,6,15,31,67,21,27,0,0,0,0,24,41,45,68,77,121,9,21,7,11,93,153,11,31,7548,22106,819,0,8367,22106
11504,7621,25308,126,206,113,322,239,528,4,10,0,0,82,137,3,3,89,150,72,112,0,0,3,3,75,115,3,0,8027,26101,347,0,8374,26101
11601,33815,101210,1606,3933,2978,8425,4584,12358,814,1299,619,1566,1274,3179,110,203,2817,6247,6,6,0,0,61,159,67,165,59,148,41342,120128,2054,0,43396,120128
11602,19179,62776,719,1788,2053,6294,2772,8082,34,49,122,239,72,173,11,31,239,492,270,409,9,20,35,79,314,508,5,16,22509,71874,948,0,23457,71874
11603,25131,83584,1680,4667,1900,6588,3580,11255,472,642,825,1843,571,1511,21,36,1889,4032,3,6,3,5,13,32,19,43,0,4,30619,98918,1410,0,32029,98918
11701,5577,16641,1105,2873,961,2736,2066,5609,927,1829,3338,7985,2100,4441,6,7,6371,14262,0,0,0,0,74,207,74,207,32,66,14120,36785,769,0,14889,36785
11702,7163,20120,3272,7819,1914,4729,5186,12548,2736,4880,2771,5199,1209,2204,74,122,6790,12405,3,0,5,11,247,612,255,623,30,70,19424,45766,1564,0,20988,45766
11703,3442,8435,5014,10722,11943,28104,16957,38826,3656,6195,7882,13363,42472,76920,106,177,54116,96655,9,19,0,0,289,663,298,682,533,858,75346,145456,9309,0,84655,145456
11801,9973,29892,3096,7573,7064,17436,10160,25009,4911,9599,9765,17873,12270,21324,31,64,26977,48860,6,18,3,0,210,466,219,484,114,259,47443,104504,5977,0,53420,104504
11802,14550,43296,3708,9583,3701,10166,7409,19749,4808,9587,10748,21094,9719,19540,70,148,25345,50369,4,3,0,0,195,486,199,489,60,117,47563,114020,4124,0,51687,114020
11901,33992,106981,3151,8153,5327,16299,8478,24452,2669,5457,3084,7752,1736,4496,141,323,7630,18028,37,64,13,32,143,355,193,451,31,82,50324,149994,2652,0,52976,149994
11902,22082,70188,1445,3885,2840,8420,4285,12305,9140,23172,3478,8825,1081,2784,26,49,13725,34830,12,27,0,0,187,501,199,528,167,474,40458,118325,2406,0,42864,118325
11903,23793,72025,2373,4885,2350,6527,4723,11412,2686,5587,5339,12227,3931,9350,42,95,11998,27259,5,9,0,0,169,383,174,392,23,55,40711,111143,2365,0,43076,111143
11904,21576,64619,3207,7388,1711,4901,4918,12289,2580,5720,7749,17198,6057,13844,86,184,16472,36946,77,104,3,5,247,638,327,747,63,157,43356,114758,3026,0,46382,114758
12001,12603,36933,1070,2589,2298,5569,3368,8158,2173,4097,3327,6807,5806,12401,38,71,11344,23376,3,0,0,0,135,307,138,307,54,106,27507,68880,2319,0,29826,68880
12002,7529,19503,3481,7872,4279,10137,7760,18009,1557,2641,1664,2650,2498,4222,32,51,5751,9564,3,0,3,3,253,525,259,528,20,41,21319,47645,2032,0,23351,47645
12003,21796,65557,2800,6826,2165,5550,4965,12376,7341,15187,8399,18507,5293,12855,148,296,21181,46845,3,0,0,0,315,791,318,791,80,173,48340,125742,2976,0,51316,125742
12101,18222,54578,1124,2601,1509,3705,2633,6306,2458,4700,4966,9948,8798,17959,43,77,16265,32684,4,9,0,0,87,196,91,205,45,116,37256,93889,3007,0,40263,93889
12102,18611,54908,528,987,1249,3185,1777,4172,821,1420,2236,4636,3147,7075,97,176,6301,13307,14,21,0,0,44,95,58,116,27,55,26774,72558,1617,0,28391,72558
12103,28456,87763,448,812,1081,2402,1529,3214,1603,2800,1478,2772,2694,5906,38,79,5813,11557,6,8,0,0,18,36,24,44,47,114,35869,102692,2731,0,38600,102692
12104,8109,23046,1904,4359,3595,8073,5499,12432,4541,8322,8201,14238,11886,20215,24,44,24652,42819,25,35,0,0,90,155,115,190,98,192,38473,78679,4729,0,43202,78679
12201,6115,18402,788,1937,1001,2413,1789,4350,1963,3981,2227,4198,2952,5328,17,42,7159,13549,3,3,0,0,48,107,51,110,19,28,15133,36439,2033,0,17166,36439
12202,14633,42373,638,1350,1529,3786,2167,5136,1289,2236,1204,2307,216,402,117,199,2826,5144,31,51,3,0,109,209,143,260,8,19,19777,52932,2829,0,22606,52932
12203,30677,94026,942,1799,2172,5124,3114,6923,3995,6974,8901,17169,3583,6838,188,400,16667,31381,46,78,0,0,91,207,137,285,41,109,50636,132724,3518,0,54154,132724
12301,15233,47503,620,1195,377,930,997,2125,220,293,23,38,0,0,18,40,261,371,39,52,0,0,11,24,50,76,24,53,16565,50128,863,0,17428,50128
12302,38282,118089,3698,8290,3589,9489,7287,17779,1010,1662,436,743,285,502,55,89,1786,2996,43,56,0,9,141,384,184,449,19,46,47558,139359,2212,0,49770,139359
12303,11105,33230,392,676,13,30,405,706,171,276,0,3,0,0,43,85,214,364,77,118,14,36,23,66,114,220,4,9,11842,34529,950,0,12792,34529
12401,25897,66476,950,1610,469,793,1419,2403,419,595,74,107,4,7,79,136,576,845,13,23,4,5,30,55,47,83,17,30,27956,69837,3830,0,31786,69837
12402,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,8,0,11,9
12403,33832,101068,2025,4316,2715,6398,4740,10714,1304,2511,1524,2635,460,855,191,471,3479,6472,151,241,6,27,46,109,203,377,75,116,42329,118747,2371,0,44700,118747
12404,9452,27752,1223,2379,565,1156,1788,3535,596,1002,75,125,37,64,20,35,728,1226,14,27,3,13,69,128,86,168,5,16,12059,32697,779,0,12838,32697
12405,14496,44339,668,1395,985,2641,1653,4036,454,1019,241,450,12,18,49,77,756,1564,0,0,0,0,18,51,18,51,3,5,16926,49995,873,0,17799,49995
12501,11187,37929,1066,3135,1614,5100,2680,8235,2416,6563,2593,6847,3298,8501,27,61,8334,21972,0,5,0,0,54,143,54,148,25,68,22280,68352,1188,0,23468,68352
12502,13989,41668,1162,2689,2299,6660,3461,9349,1075,2087,1004,1981,451,923,19,44,2549,5035,0,0,0,0,51,101,51,101,57,165,20107,56318,1259,0,21366,56318
12503,29859,95698,2386,6084,2773,8718,5159,14802,3689,7886,3133,7601,601,1400,141,324,7564,17211,3,8,15,40,127,386,145,434,84,169,42811,128314,2519,0,45330,128314
12504,20151,59374,3006,6982,2602,7106,5608,14088,4851,10157,8037,19260,4896,11383,85,166,17869,40966,10,9,4,0,28,82,42,91,46,108,43716,114627,2667,0,46383,114627
12601,11068,33370,569,1225,538,1485,1107,2710,388,644,1389,3108,621,1336,27,45,2425,5133,0,0,0,0,26,67,26,67,5,16,14631,41296,867,0,15498,41296
12602,23526,70022,2812,6562,3469,8330,6281,14892,2817,5025,6081,11646,4565,9335,33,60,13496,26066,12,21,0,0,81,184,93,205,25,50,43421,111235,3042,0,46463,111235
12701,19604,68548,829,2497,1169,3929,1998,6426,395,631,310,482,13,10,29,51,747,1174,105,157,3,3,11,22,119,182,15,47,22483,76377,943,0,23426,76377
12702,39038,132564,2878,8500,4244,13624,7122,22124,1746,4175,2732,6803,1124,2790,152,362,5754,14130,69,93,3,3,68,181,140,277,52,143,52106,169238,2315,0,54421,169238
12703,22004,71610,1528,3632,2847,7970,4375,11602,1081,2198,2396,5485,2534,6351,25,50,6036,14084,0,0,3,5,28,56,31,61,33,74,32479,97431,1483,0,33962,97431
12801,22688,66936,1842,3353,3384,7823,5226,11176,2547,4124,4843,8945,3897,7019,68,141,11355,20229,83,139,3,3,91,184,177,326,10,27,39456,98694,3333,0,42789,98694
12802,27522,84938,1196,2359,2178,5196,3374,7555,1078,1761,2518,4742,1021,1919,54,98,4671,8520,71,114,3,0,55,123,129,237,4,11,35700,101261,1560,0,37260,101261
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
