region_id,Num_MVs_per_dweling_0_MVs,Num_MVs_per_dweling_1_MVs,Num_MVs_per_dweling_2_MVs,Num_MVs_per_dweling_3_MVs,Num_MVs_per_dweling_4mo_MVs,Num_MVs_per_dweling_Tot,Num_MVs_NS,Total_dwelings
10101,1688,8169,9248,3473,1892,24470,784,25254
10102,1005,6044,7433,2790,1584,18856,502,19358
10103,446,2344,2627,837,430,6684,267,6951
10104,1554,11197,9750,2622,1010,26133,945,27078
10201,5969,23977,21063,5763,2669,59441,2049,61490
10202,4541,22042,18920,5511,2509,53523,2188,55711
10301,1130,5234,5729,1952,963,15008,525,15533
10302,1662,7207,7418,2593,1374,20254,853,21107
10303,1379,5724,5871,1997,1052,16023,661,16684
10304,1415,6598,7382,2441,1240,19076,702,19778
10401,1435,7774,6547,1881,774,18411,672,19083
10402,2393,12573,10964,3038,1234,30202,1059,31261
10501,1115,3283,2872,979,581,8830,507,9337
10502,943,3471,2528,756,307,8005,423,8428
10503,2026,8596,8730,2866,1459,23677,914,24591
10601,1655,9121,11306,3972,2159,28213,948,29161
10602,1532,7219,9198,2913,1491,22353,616,22969
10603,1377,9546,9242,2870,1316,24351,770,25121
10604,723,3500,4147,1409,641,10420,359,10779
10701,2748,9303,8783,2835,1328,24997,925,25922
10702,0,3,0,0,0,3,0,3
10703,1926,10166,11378,3709,1714,28893,931,29824
10704,5451,17482,15535,4135,1760,44363,1480,45843
10801,909,5748,3838,965,395,11855,489,12344
10802,1560,7596,5979,1746,690,17571,678,18249
10803,22,86,24,4,0,136,0,136
10804,2235,12238,9946,2648,1029,28096,973,29069
10805,1552,7882,7101,2018,882,19435,699,20134
10901,1873,8098,7975,2387,1038,21371,789,22160
10902,380,1430,1743,592,306,4451,220,4671
10903,996,5735,6004,1741,845,15321,696,16017
11001,1008,4738,4609,1536,730,12621,427,13048
11002,1187,5326,4972,1769,882,14136,562,14698
11003,797,2843,3274,1201,641,8756,444,9200
11004,2134,10101,10517,3491,1640,27883,1051,28934
11101,3396,15444,16631,5028,2305,42804,1352,44156
11102,1604,8957,9387,3272,1623,24843,772,25615
11103,6879,23656,20942,5370,2157,59004,2136,61140
11201,1910,11460,10542,2813,1120,27845,948,28793
11202,2110,10009,9496,2788,1162,25565,844,26409
11203,2642,14277,11225,2987,1253,32384,1274,33658
11301,1212,5316,6088,2043,1130,15789,681,16470
11302,352,1912,2004,655,369,5292,213,5505
11303,2351,11309,12255,3917,1862,31694,1173,32867
11401,2365,14990,12438,3458,1426,34677,1191,35868
11402,827,6067,6402,1894,1019,16209,493,16702
11501,1171,10538,19632,6597,3289,41227,637,41864
11502,249,1610,3125,1548,1350,7882,156,8038
11503,143,1551,3120,1468,1106,7388,157,7545
11504,135,1511,3860,1384,967,7857,168,8025
11601,4310,15362,14207,4310,1734,39923,1421,41344
11602,760,6553,10503,2912,1308,22036,470,22506
11603,3527,11491,10008,3036,1297,29359,1260,30619
11701,2425,5943,3992,871,341,13572,548,14120
11702,4020,9519,4207,767,293,18806,617,19423
11703,28913,33621,9033,1144,379,73090,2257,75347
11801,8605,21567,12498,2370,912,45952,1490,47442
11802,8884,20774,12777,2620,934,45989,1574,47563
11901,5535,18145,16845,5276,2580,48381,1942,50323
11902,5822,16749,11561,3156,1425,38713,1746,40459
11903,5512,16241,12754,3513,1515,39535,1177,40712
11904,5801,19120,12579,3185,1239,41924,1430,43354
12001,2693,11605,9677,2109,801,26885,619,27504
12002,3167,10700,5911,823,233,20834,484,21318
12003,8738,21785,12248,2905,1216,46892,1445,48337
12101,4708,17036,11632,2345,815,36536,722,37258
12102,2418,10861,9529,2417,1011,26236,536,26772
12103,1479,11323,16076,4575,1804,35257,612,35869
12104,6032,20037,9582,1568,487,37706,766,38472
12201,1857,6692,4909,1001,311,14770,364,15134
12202,808,5887,8918,2510,1171,19294,480,19774
12203,3981,18857,19491,4838,2245,49412,1224,50636
12301,526,4095,7961,2440,1204,16226,338,16564
12302,4446,17598,15966,5371,2590,45971,1587,47558
12303,405,2835,4649,2077,1497,11463,378,11841
12401,2259,10861,10063,2867,1274,27324,633,27957
12402,0,0,3,0,0,3,0,3
12403,3129,13752,16069,5303,2905,41158,1172,42330
12404,806,4106,4200,1529,1064,11705,353,12058
12405,1349,5545,6022,2250,1213,16379,547,16926
12501,3186,9466,6546,1565,591,21354,929,22283
12502,1766,6779,8048,2116,891,19600,507,20107
12503,5622,15780,13552,4092,2008,41054,1757,42811
12504,6055,19837,12484,2807,1249,42432,1283,43715
12601,1025,5565,5707,1548,547,14392,241,14633
12602,5353,18262,13916,3370,1471,42372,1048,43420
12701,1585,5681,8649,3608,2164,21687,797,22484
12702,5991,17436,16657,6432,3372,49888,2217,52105
12703,3498,11011,11519,3621,1514,31163,1316,32479
12801,3142,13950,14921,4217,2090,38320,1137,39457
12802,1904,10524,14986,4891,2660,34965,736,35701
19797,0,0,0,0,0,0,0,0
19999,0,0,0,0,0,0,0,0
