region_id,P15_19_Managers,P15_19_Professionals,P15_19_TechnicTrades_Wrs,P15_19_CommunPersnlSvc_W,P15_19_ClericalAdminis_W,P15_19_Sales_W,P15_19_Mach_oper_drivers,P15_19_Labourers,P15_19_Occu_ID_NS,P15_19_Tot,P20_24_Managers,P20_24_Professionals,P20_24_TechnicTrades_W,P20_24_CommunPersnlSvc_W,P20_24_ClericalAdminis_W,P20_24_Sales_W,P20_24_Mach_oper_drivers,P20_24_Labourers,P20_24_Occu_ID_NS,P20_24_Tot,P25_34_Managers,P25_34_Professionals,P25_34_TechnicTrades_W,P25_34_CommunPersnlSvc_W,P25_34_ClericalAdminis_W,P25_34_Sales_W,P25_34_Mach_oper_drivers,P25_34_Labourers,P25_34_Occu_ID_NS,P25_34_Tot,P35_44_Managers,P35_44_Professionals,P35_44_TechnicTrades_W,P35_44_CommunPersnlSvc_W,P35_44_ClericalAdminis_W,P35_44_Sales_W,P35_44_Mach_oper_drivers,P35_44_Labourers,P35_44_Occu_ID_NS,P35_44_Tot,P45_54_Managers,P45_54_Professionals,P45_54_TechnicTrades_W,P45_54_CommunPersnlSvc_W,P45_54_ClericalAdminis_W,P45_54_Sales_W,P45_54_Mach_oper_drivers,P45_54_Labourers,P45_54_Occu_ID_NS,P45_54_Tot,P55_64_Managers,P55_64_Professionals,P55_64_TechnicTrades_W,P55_64_CommunPersnlSvc_W,P55_64_ClericalAdminis_W,P55_64_Sales_W,P55_64_Mach_oper_drivers,P55_64_Labourers,P55_64_Occu_ID_NS,P55_64_Tot,P65_74_Managers,P65_74_Professionals,P65_74_TechnicTrades_W,P65_74_CommunPersnlSvc_W,P65_74_ClericalAdminis_W,P65_74_Sales_W,P65_74_Mach_oper_drivers,P65_74_Labourers,P65_74_Occu_ID_NS,P65_74_Tot,P75_84_Managers,P75_84_Professionals,P75_84_TechnicTrades_W,P75_84_CommunPersnlSvc_W,P75_84_ClericalAdminis_W,P75_84_Sales_W,P75_84_Mach_oper_drivers,P75_84_Labourers,P75_84_Occu_ID_NS,P75_84_Tot,P85_ov_Managers,P85_ov_Professionals,P85_ov_TechnicTrades_W,P85_ov_CommunPersnlSvc_W,P85_ov_ClericalAdminis_W,P85_ov_Sales_W,P85_ov_Mach_oper_drivers,P85_ov_Labourers,P85_ov_Occu_ID_NS,P85_ov_Tot,P_Tot_Managers,P_Tot_Professionals,P_Tot_TechnicTrades_W,P_Tot_CommunPersnlSvc_W,P_Tot_ClericalAdminis_W,P_Tot_Sales_W,P_Tot_Mach_oper_drivers,P_Tot_Labourers,P_Tot_Occu_ID_NS,P_Tot_Tot
10101,37,27,409,302,98,617,34,422,36,1982,141,170,591,369,252,284,99,340,33,2279,581,763,801,583,613,390,324,561,82,4698,1162,1208,997,863,993,488,475,657,112,6955,1442,1291,911,844,1083,442,599,791,137,7540,1291,996,520,463,719,323,426,564,102,5404,605,222,113,59,125,79,95,121,41,1460,203,36,10,0,12,12,5,20,19,317,22,3,0,0,0,0,0,4,8,37,5484,4716,4352,3483,3895,2635,2057,3480,570,30672
10102,23,28,308,318,171,594,39,255,28,1764,138,258,610,356,538,317,101,222,56,2596,658,1412,922,486,1082,329,281,373,161,5704,1354,1643,855,637,1499,351,351,398,179,7267,1382,1432,799,567,1474,328,409,468,185,7044,785,866,474,293,765,198,289,336,83,4089,186,142,80,38,139,43,65,55,22,770,31,21,7,0,3,3,4,3,7,79,0,0,0,0,0,0,0,0,0,0,4557,5802,4055,2695,5671,2163,1539,2110,721,29313
10103,8,13,93,100,23,178,18,132,15,580,33,46,169,103,58,101,46,91,11,658,175,184,275,190,151,130,96,163,21,1385,381,303,302,229,270,161,115,177,26,1964,485,408,302,220,319,160,166,212,44,2316,393,235,196,126,196,102,108,180,26,1562,195,56,41,27,43,18,25,57,13,475,68,11,3,0,5,3,3,7,0,100,6,3,0,0,0,0,0,0,0,9,1744,1259,1381,995,1065,853,577,1019,156,9049
10104,27,18,330,292,60,608,39,359,31,1764,70,79,404,229,140,222,62,251,16,1473,305,453,684,399,360,284,196,445,35,3161,697,824,874,669,675,460,315,594,82,5190,1021,1333,1011,908,950,640,450,855,97,7265,949,1155,643,540,722,491,378,609,81,5568,271,174,99,55,132,99,80,116,26,1052,64,28,6,0,13,9,4,13,11,148,8,5,0,0,0,0,0,3,3,19,3412,4069,4051,3092,3052,2813,1524,3245,382,25640
10201,74,84,630,717,275,1679,109,915,54,4537,325,743,1467,1104,789,1143,217,626,85,6499,1318,2956,2199,1445,1698,991,502,894,200,12203,2343,3834,2363,1704,2580,1161,711,1165,252,16113,2580,4091,2355,1757,2984,1425,925,1435,263,17815,1515,2693,1436,1029,2138,971,708,1005,207,11702,367,514,211,139,403,207,162,182,68,2253,43,63,19,9,26,23,12,9,26,230,7,3,0,0,3,3,0,3,14,33,8572,14981,10680,7904,10896,7603,3346,6234,1169,71385
10202,84,58,678,531,203,1658,90,951,78,4331,262,519,1254,876,554,999,294,776,67,5601,1067,1891,2246,1268,1492,1055,855,1167,177,11218,1610,2125,2287,1744,2115,1235,1123,1467,238,13944,1596,2167,2097,1716,2294,1304,1304,1668,230,14376,929,1444,1203,922,1350,746,848,982,170,8594,171,253,155,103,218,126,170,173,47,1416,17,26,13,11,16,11,7,14,13,128,0,3,3,0,3,0,0,0,10,19,5736,8486,9936,7171,8245,7134,4691,7198,1030,59627
10301,23,37,219,205,76,468,27,283,21,1359,100,232,490,386,203,370,98,283,22,2184,345,661,675,358,409,299,227,387,62,3423,558,851,611,463,582,274,360,477,63,4239,664,912,564,426,676,241,373,560,68,4484,553,686,378,257,462,198,292,356,54,3236,246,133,59,55,78,46,67,71,19,774,68,14,9,0,6,3,3,11,7,121,14,4,0,0,0,0,0,0,4,22,2571,3530,3005,2150,2492,1899,1447,2428,320,19842
10302,58,25,267,172,58,429,48,311,34,1402,125,146,435,203,124,206,163,241,24,1667,584,637,615,401,362,258,365,397,62,3681,1021,734,596,481,588,320,444,444,74,4702,1311,747,637,485,681,354,556,636,73,5480,1287,556,404,305,461,224,368,502,72,4179,697,110,81,48,112,53,101,101,38,1341,248,10,14,3,13,5,6,19,18,336,27,0,3,3,4,0,0,0,6,43,5358,2965,3052,2101,2403,1849,2051,2651,401,22831
10303,19,23,273,140,46,355,30,241,16,1143,57,116,402,191,145,179,156,176,18,1440,225,419,563,284,295,215,480,289,46,2816,448,575,679,423,518,288,576,416,71,3994,661,612,643,454,632,268,652,552,66,4540,556,472,417,273,333,192,390,376,55,3064,340,93,68,39,63,51,76,78,20,828,93,7,6,3,3,3,8,3,6,132,8,0,0,0,0,0,0,0,3,11,2407,2317,3051,1807,2035,1551,2368,2131,301,17968
10304,24,23,317,212,84,536,60,303,25,1584,105,233,565,307,250,263,220,274,36,2253,431,966,906,422,638,350,517,438,46,4714,711,1160,766,517,828,344,572,553,84,5535,900,1096,724,531,874,376,508,678,95,5782,755,828,396,325,597,211,334,462,70,3978,367,166,64,43,114,46,80,93,22,995,106,12,0,3,16,9,9,12,11,178,9,0,0,0,0,0,0,0,0,9,3408,4484,3738,2360,3401,2135,2300,2813,389,25028
