region_id,P_15_yrs_over_M,P_15_yrs_over_F,P_15_yrs_over_P,lfs_Emplyed_wrked_full_time_M,lfs_Emplyed_wrked_full_time_F,lfs_Emplyed_wrked_full_time_P,lfs_Emplyed_wrked_part_time_M,lfs_Emplyed_wrked_part_time_F,lfs_Emplyed_wrked_part_time_P,lfs_Employed_away_from_work_M,lfs_Employed_away_from_work_F,lfs_Employed_away_from_work_P,lfs_Unmplyed_lookng_for_wrk_M,lfs_Unmplyed_lookng_for_wrk_F,lfs_Unmplyed_lookng_for_wrk_P,lfs_Tot_LF_M,lfs_Tot_LF_F,lfs_Tot_LF_P,lfs_N_the_labour_force_M,lfs_N_the_labour_force_F,lfs_N_the_labour_force_P,Percent_Unem_loyment_M,Percent_Unem_loyment_F,Percent_Unem_loyment_P,Percnt_LabForc_prticipation_M,Percnt_LabForc_prticipation_F,Percnt_LabForc_prticipation_P,Percnt_Employment_to_populn_M,Percnt_Employment_to_populn_F,Percnt_Employment_to_populn_P,Non_sch_quals_PostGrad_Dgre_M,Non_sch_quals_PostGrad_Dgre_F,Non_sch_quals_PostGrad_Dgre_P,Non_sch_quals_Gr_Dip_Gr_Crt_M,Non_sch_quals_Gr_Dip_Gr_Crt_F,Non_sch_quals_Gr_Dip_Gr_Crt_P,Non_sch_quals_Bchelr_Degree_M,Non_sch_quals_Bchelr_Degree_F,Non_sch_quals_Bchelr_Degree_P,Non_sch_quls_Advncd_Dip_Dip_M,Non_sch_quls_Advncd_Dip_Dip_F,Non_sch_quls_Advncd_Dip_Dip_P,Non_school_quals_Cert_Level_M,Non_school_quals_Cert_Level_F,Non_school_quals_Cert_Level_P,Migtn_Lvd_same_add_1_yr_ago_M,Migtn_Lvd_same_add_1_yr_ago_F,Migtn_Lvd_same_add_1_yr_ago_P,Migtn_Lvd_Diff_add_1_yr_ago_M,Migtn_Lvd_Diff_add_1_yr_ago_F,Migtn_Lvd_Diff_add_1_yr_ago_P,Migtn_Lvd_sme_add_5_yrs_ago_M,Migtn_Lvd_sme_add_5_yrs_ago_F,Migtn_Lvd_sme_add_5_yrs_ago_P,Mign_Lvd_Diff_add_5_yrs_ago_M,Mign_Lvd_Diff_add_5_yrs_ago_F,Mign_Lvd_Diff_add_5_yrs_ago_P
12103,40881,46128,87009,20054,10620,30674,5403,11856,17259,1106,1395,2501,1258,1076,2334,27821,24947,52768,11589,19503,31092,4.5,4.3,4.4,68.1,54.1,60.6,65.0,51.8,58.0,5930,3956,9886,921,1517,2438,12538,12791,25329,3531,5797,9328,3795,2869,6664,43438,47353,90791,6718,7496,14214,29604,32320,61924,17924,19932,37856
12104,35784,40717,76501,20359,15945,36304,4118,7499,11617,1015,1353,2368,965,961,1926,26457,25758,52215,6155,11858,18013,3.6,3.7,3.7,73.9,63.3,68.3,71.2,60.9,65.7,4865,4556,9421,888,1530,2418,11760,12878,24638,3195,4906,8101,3042,2568,5610,29244,33180,62424,8421,9358,17779,15256,18118,33374,20475,22430,42905
12201,15598,16634,32232,8395,5209,13604,2022,3966,5988,470,602,1072,405,373,778,11292,10150,21442,3191,5446,8637,3.6,3.7,3.6,72.4,61.0,66.5,69.8,58.8,64.1,1623,1326,2949,341,517,858,4458,4679,9137,1483,2182,3665,2068,1251,3319,14273,15162,29435,3584,3750,7334,8262,8958,17220,8365,8745,17110
12202,22061,23665,45726,11158,5809,16967,3127,6976,10103,776,840,1616,518,516,1034,15579,14141,29720,5476,8496,13972,3.3,3.6,3.5,70.6,59.8,65.0,68.3,57.6,62.7,1245,977,2222,312,654,966,3932,4395,8327,2345,3488,5833,5523,2774,8297,22791,24070,46861,3627,3840,7467,15388,16136,31524,9394,10032,19426
12203,54444,57986,112430,29363,16907,46270,6831,15376,22207,1744,2061,3805,1405,1202,2607,39343,35546,74889,12777,20160,32937,3.6,3.4,3.5,72.3,61.3,66.6,69.7,59.2,64.3,2961,2581,5542,844,1408,2252,10034,11434,21468,5499,7810,13309,12785,6594,19379,55799,58164,113963,9677,10008,19685,36673,38699,75372,24279,25243,49522
12301,18891,20333,39224,11764,6424,18188,1771,5440,7211,681,874,1555,547,571,1118,14763,13309,28072,3534,6441,9975,3.7,4.3,4.0,78.1,65.5,71.6,75.2,62.7,68.7,423,440,863,180,331,511,1595,2536,4131,1503,2152,3655,6229,3139,9368,20702,21769,42471,3642,3890,7532,12982,13669,26651,9445,10175,19620
12302,55557,59449,115006,27999,16260,44259,5473,11642,17115,2121,2000,4121,2670,2527,5197,38263,32429,70692,14208,23657,37865,7.0,7.8,7.4,68.9,54.6,61.5,64.1,50.3,56.9,1377,1206,2583,345,542,887,4185,5623,9808,3401,4687,8088,14448,8467,22915,59546,62092,121638,7880,8325,16205,41869,43401,85270,20678,22330,43008
12303,13911,14221,28132,7685,3770,11455,1319,3842,5161,552,535,1087,393,419,812,9949,8566,18515,3330,5050,8380,4.0,4.9,4.4,71.5,60.2,65.8,68.7,57.3,62.9,235,285,520,111,218,329,807,1433,2240,787,1330,2117,5023,2289,7312,15316,15228,30544,1952,2113,4065,10992,10914,21906,5054,5301,10355
12401,29007,31920,60927,13472,7560,21032,3919,8531,12450,937,1115,2052,1021,831,1852,19349,18037,37386,8205,12375,20580,5.3,4.6,5.0,66.7,56.5,61.4,63.2,53.9,58.3,1524,1584,3108,645,1062,1707,4082,5801,9883,2695,3795,6490,7840,4455,12295,30407,32638,63045,4000,4396,8396,21332,22777,44109,11041,12238,23279
12402,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,6,9,0,0,0,0,3,3,0,3,3
12403,47068,50204,97272,26572,15184,41756,4528,11932,16460,1880,1968,3848,1717,1603,3320,34697,30687,65384,10165,17382,27547,4.9,5.2,5.1,73.7,61.1,67.2,70.1,57.9,63.8,939,931,1870,375,611,986,3317,4987,8304,3040,4252,7292,14270,7989,22259,50863,52838,103701,6907,7351,14258,34925,36223,71148,18574,19823,38397
12404,13880,14273,28153,7308,3853,11161,1281,3396,4677,554,495,1049,453,513,966,9596,8257,17853,3608,5426,9034,4.7,6.2,5.4,69.1,57.8,63.4,65.9,54.3,60.0,230,219,449,76,164,240,708,1277,1985,815,1236,2051,4217,2408,6625,13892,14517,28409,2290,2301,4591,9215,9679,18894,5781,6059,11840
12405,20196,20678,40874,10838,6146,16984,1833,4317,6150,870,744,1614,862,850,1712,14403,12057,26460,4691,7589,12280,6.0,7.0,6.5,71.3,58.3,64.7,67.1,54.2,60.5,282,264,546,78,150,228,1191,1674,2865,1061,1497,2558,5429,3092,8521,21519,21832,43351,2741,2932,5673,15573,15834,31407,6949,7218,14167
12501,31013,28775,59788,11808,7019,18827,4162,4153,8315,1158,862,2020,1502,1241,2743,18630,13275,31905,9879,13608,23487,8.1,9.3,8.6,60.1,46.1,53.4,55.2,41.8,48.8,1790,1290,3080,255,276,531,4438,4637,9075,2418,2444,4862,3485,2159,5644,28342,27754,56096,5713,5277,10990,16954,16937,33891,14528,13628,28156
12502,23494,24811,48305,10985,6703,17688,2777,5244,8021,743,816,1559,841,750,1591,15346,13513,28859,7075,10181,17256,5.5,5.6,5.5,65.3,54.5,59.7,61.7,51.4,56.5,1835,1446,3281,297,480,777,4357,4770,9127,2023,2646,4669,4291,2372,6663,24507,25329,49836,3332,3360,6692,16945,17736,34681,9246,9418,18664
12503,52522,53951,106473,21472,12329,33801,5856,8347,14203,2071,1663,3734,2646,2057,4703,32045,24396,56441,16918,26138,43056,8.3,8.4,8.3,61.0,45.2,53.0,56.0,41.4,48.6,1590,1282,2872,306,406,712,4899,5813,10712,3598,4443,8041,10136,5767,15903,54750,56050,110800,7597,7596,15193,36991,37952,74943,20400,20907,41307
12504,50937,50874,101811,25478,15151,40629,6036,9163,15199,1488,1565,3053,2000,2136,4136,35002,28015,63017,12436,19723,32159,5.7,7.6,6.6,68.7,55.1,61.9,64.8,50.9,57.8,5251,4115,9366,753,892,1645,9330,10451,19781,4610,4931,9541,8384,4719,13103,47327,47978,95305,10150,9753,19903,27476,28617,56093,25861,25222,51083
12601,16933,18380,35313,8498,5009,13507,2269,4553,6822,421,542,963,641,550,1191,11829,10654,22483,4649,7306,11955,5.4,5.2,5.3,69.9,58.0,63.7,66.1,55.0,60.3,2378,1720,4098,431,616,1047,4619,4764,9383,1486,2217,3703,2141,1313,3454,17456,18766,36222,2692,2749,5441,12067,13121,25188,7092,7380,14472
12602,47798,51866,99664,23324,15194,38518,5693,10736,16429,1368,1609,2977,1711,1684,3395,32096,29223,61319,13441,20307,33748,5.3,5.8,5.5,67.1,56.3,61.5,63.6,53.1,58.1,4843,4248,9091,782,1270,2052,10661,11993,22654,4247,5581,9828,7349,4316,11665,46709,49535,96244,8499,8890,17389,30234,32584,62818,21626,22574,44200
12701,29938,31132,61070,14274,7960,22234,2908,5759,8667,1346,1072,2418,1404,1131,2535,19932,15922,35854,8031,13227,21258,7.0,7.1,7.1,66.6,51.1,58.7,61.9,47.5,54.6,369,371,740,107,190,297,2100,2810,4910,1815,2531,4346,6759,3798,10557,33404,33767,67171,3858,4073,7931,24525,24661,49186,10138,10689,20827
12702,68294,71933,140227,27186,15259,42445,7128,10867,17995,2601,2143,4744,3754,3071,6825,40669,31340,72009,23975,37019,60994,9.2,9.8,9.5,59.5,43.6,51.4,54.1,39.3,46.5,788,721,1509,199,299,498,5075,5925,11000,3908,4908,8816,11694,7086,18780,73740,76187,149927,8056,8564,16620,54162,55855,110017,22234,23744,45978
12703,39507,40717,80224,19195,10731,29926,3548,7051,10599,1431,1361,2792,1631,1557,3188,25805,20700,46505,10927,17338,28265,6.3,7.5,6.9,65.3,50.8,58.0,61.2,47.0,54.0,1113,1040,2153,254,379,633,3908,4946,8854,2954,3604,6558,8975,5030,14005,41307,42177,83484,6418,6500,12918,27090,27667,54757,16910,17307,34217
12801,41136,44544,85680,21774,12587,34361,4812,11504,16316,1389,1649,3038,1046,980,2026,29021,26720,55741,10152,16002,26154,3.6,3.7,3.6,70.5,60.0,65.1,68.0,57.8,62.7,1604,1281,2885,530,879,1409,5536,6944,12480,4008,5525,9533,12301,5786,18087,41434,44237,85671,6531,6902,13433,27778,30048,57826,17295,18413,35708
12802,41005,43334,84339,23378,12398,35776,4586,12839,17425,1461,1740,3201,1082,934,2016,30507,27911,58418,9113,14076,23189,3.5,3.3,3.5,74.4,64.4,69.3,71.8,62.3,66.9,1645,1396,3041,523,966,1489,5419,6790,12209,3938,5253,9191,12842,6166,19008,44949,46452,91401,4950,5176,10126,33269,34135,67404,13396,14385,27781
19797,53,56,109,16,3,19,3,3,6,4,4,8,0,0,0,23,10,33,27,38,65,0,0,0,42.6,18.2,30.3,42.6,18.2,30.3,0,0,0,0,3,3,3,3,6,3,5,8,22,7,29,44,48,92,10,4,14,32,36,68,23,16,39
19999,6957,4781,11738,1523,761,2284,472,530,1002,215,154,369,642,422,1064,2852,1867,4719,2238,2149,4387,22.5,22.6,22.5,41.0,39.1,40.2,31.8,30.2,31.1,162,181,343,46,67,113,600,683,1283,298,349,647,1222,579,1801,1331,813,2144,4161,3580,7741,877,478,1355,4325,3695,8020
