region_id,Pre_school_M,Pre_school_F,Pre_school_P,Infants_Primary_Government_M,Infants_Primary_Government_F,Infants_Primary_Government_P,Infants_Primary_Catholic_M,Infants_Primary_Catholic_F,Infants_Primary_Catholic_P,Infnts_Primry_Othr_Non_Govt_M,Infnts_Primry_Othr_Non_Govt_F,Infnts_Primry_Othr_Non_Govt_P,Infants_Primary_Tot_M,Infants_Primary_Tot_F,Infants_Primary_Tot_P,Secondary_Government_M,Secondary_Government_F,Secondary_Government_P,Secondary_Catholic_M,Secondary_Catholic_F,Secondary_Catholic_P,Secondary_Other_Non_Govt_M,Secondary_Other_Non_Govt_F,Secondary_Other_Non_Govt_P,Secondary_Tot_M,Secondary_Tot_F,Secondary_Tot_P,Tec_Furt_Educ_inst_Ft_15_24_M,Tec_Furt_Educ_inst_Ft_15_24_F,Tec_Furt_Educ_inst_Ft_15_24_P,Tec_Furt_Educ_inst_Ft_25_ov_M,Tec_Furt_Educ_inst_Ft_25_ov_F,Tec_Furt_Educ_inst_Ft_25_ov_P,Tec_Furt_Educ_inst_Pt_15_24_M,Tec_Furt_Educ_inst_Pt_15_24_F,Tec_Furt_Educ_inst_Pt_15_24_P,Tec_Furt_Educ_inst_Pt_25_ov_M,Tec_Furt_Educ_inst_Pt_25_ov_F,Tec_Furt_Educ_inst_Pt_25_ov_P,Tec_Furt_Educ_inst_F_Pt_ns_M,Tec_Furt_Educ_inst_F_Pt_ns_F,Tec_Furt_Educ_inst_F_Pt_ns_P,Tec_Furt_Educ_inst_Tot_M,Tec_Furt_Educ_inst_Tot_F,Tec_Furt_Educ_inst_Tot_P,Uni_othr_Tert_Inst_Ft_15_24_M,Uni_othr_Tert_Inst_Ft_15_24_F,Uni_othr_Tert_Inst_Ft_15_24_P,Uni_othr_Tert_Inst_Ft_25_ov_M,Uni_othr_Tert_Inst_Ft_25_ov_F,Uni_othr_Tert_Inst_Ft_25_ov_P,Uni_othr_Tert_Inst_Pt_15_24_M,Uni_othr_Tert_Inst_Pt_15_24_F,Uni_othr_Tert_Inst_Pt_15_24_P,Uni_othr_Tert_Inst_Pt_25_ov_M,Uni_othr_Tert_Inst_Pt_25_ov_F,Uni_othr_Tert_Inst_Pt_25_ov_P,Uni_othr_Tert_Inst_F_Pt_ns_M,Uni_othr_Tert_Inst_F_Pt_ns_F,Uni_othr_Tert_Inst_F_Pt_ns_P,Uni_other_Tert_Instit_Tot_M,Uni_other_Tert_Instit_Tot_F,Uni_other_Tert_Instit_Tot_P,Othr_typ_educ_inst_Ft_stud_M,Othr_typ_educ_inst_Ft_stud_F,Othr_typ_educ_inst_Ft_stud_P,Othr_typ_educ_inst_Pt_stud_M,Othr_typ_educ_inst_Pt_stud_F,Othr_typ_educ_inst_Pt_stud_P,Oth_typ_ed_instit_F_Pt_ns_M,Oth_typ_ed_instit_F_Pt_ns_F,Oth_typ_ed_instit_F_Pt_ns_P,Other_type_educ_instit_Tot_M,Other_type_educ_instit_Tot_F,Other_type_educ_instit_Tot_P,Type_educanl_institution_ns_M,Type_educanl_institution_ns_F,Type_educanl_institution_ns_P,Tot_M,Tot_F,Tot_P
10101,679,607,1286,2022,1896,3918,822,771,1593,138,118,256,2982,2785,5767,1533,1520,3053,694,651,1345,150,146,296,2377,2317,4694,82,91,173,51,90,141,343,225,568,258,530,788,10,9,19,744,945,1689,149,247,396,73,113,186,31,63,94,182,381,563,0,6,6,435,810,1245,31,42,73,90,133,223,5,0,5,126,175,301,2631,2188,4819,9974,9827,19801
10102,443,404,847,1626,1643,3269,597,524,1121,154,153,307,2377,2320,4697,1050,1042,2092,623,640,1263,204,216,420,1877,1898,3775,80,82,162,30,55,85,309,145,454,260,384,644,9,5,14,688,671,1359,247,373,620,134,150,284,50,79,129,359,569,928,3,0,3,793,1171,1964,37,29,66,91,182,273,0,3,3,128,214,342,1839,1548,3387,8145,8226,16371
10103,187,178,365,541,515,1056,109,121,230,85,65,150,735,701,1436,472,429,901,110,89,199,112,102,214,694,620,1314,22,14,36,6,15,21,85,52,137,117,214,331,3,3,6,233,298,531,17,49,66,15,25,40,9,19,28,53,131,184,0,0,0,94,224,318,14,14,28,17,55,72,3,3,6,34,72,106,1055,745,1800,3032,2838,5870
10104,542,494,1036,1848,1773,3621,356,334,690,292,306,598,2496,2413,4909,1562,1539,3101,442,463,905,208,217,425,2212,2219,4431,73,86,159,30,67,97,264,173,437,249,499,748,18,5,23,634,830,1464,78,114,192,43,125,168,15,31,46,113,345,458,4,5,9,253,620,873,26,29,55,78,198,276,6,3,9,110,230,340,2329,2385,4714,8576,9191,17767
10201,1704,1575,3279,4851,4625,9476,875,892,1767,831,786,1617,6557,6303,12860,3922,3943,7865,820,695,1515,865,927,1792,5607,5565,11172,243,251,494,111,243,354,816,396,1212,555,912,1467,14,25,39,1739,1827,3566,968,1426,2394,322,581,903,216,237,453,580,1118,1698,5,16,21,2091,3378,5469,98,120,218,240,558,798,8,5,13,346,683,1029,5454,5748,11202,23498,25079,48577
10202,1664,1596,3260,4833,4603,9436,1131,1112,2243,514,494,1008,6478,6209,12687,3768,3616,7384,934,993,1927,427,453,880,5129,5062,10191,224,284,508,80,278,358,680,410,1090,483,885,1368,20,20,40,1487,1877,3364,611,873,1484,201,449,650,121,187,308,320,747,1067,10,14,24,1263,2270,3533,54,99,153,191,413,604,8,13,21,253,525,778,4834,5221,10055,21108,22760,43868
10301,454,385,839,1138,1012,2150,686,659,1345,137,123,260,1961,1794,3755,950,791,1741,508,500,1008,226,208,434,1684,1499,3183,57,97,154,27,76,103,252,114,366,212,275,487,6,4,10,554,566,1120,562,835,1397,71,126,197,48,97,145,167,319,486,3,9,12,851,1386,2237,9,17,26,45,98,143,0,6,6,54,121,175,2219,1469,3688,7777,7220,14997
10302,584,547,1131,1715,1641,3356,614,610,1224,77,60,137,2406,2311,4717,1406,1397,2803,418,423,841,85,90,175,1909,1910,3819,56,96,152,34,82,116,252,147,399,199,457,656,6,17,23,547,799,1346,58,156,214,12,44,56,25,43,68,83,227,310,0,0,0,178,470,648,17,20,37,31,95,126,0,3,3,48,118,166,2079,1977,4056,7751,8132,15883
10303,396,412,808,1346,1205,2551,438,363,801,36,35,71,1820,1603,3423,1166,1121,2287,201,245,446,50,51,101,1417,1417,2834,52,64,116,29,54,83,236,146,382,186,349,535,8,11,19,511,624,1135,54,118,172,20,47,67,23,44,67,104,198,302,0,4,4,201,411,612,15,21,36,41,99,140,3,3,6,59,123,182,2150,1588,3738,6554,6178,12732
10304,582,553,1135,1697,1615,3312,478,490,968,290,286,576,2465,2391,4856,1132,1085,2217,419,484,903,417,487,904,1968,2056,4024,86,85,171,32,82,114,264,182,446,222,402,624,11,14,25,615,765,1380,172,319,491,69,98,167,38,80,118,208,379,587,3,4,7,490,880,1370,16,26,42,72,120,192,4,0,4,92,146,238,1843,1765,3608,8055,8556,16611
